game,2018,7,20181021,201810210tam,cle,"Cleveland Browns",23,tam,"Tampa Bay Buccaneers",26
player,201810210tam,tam,CichJa00,tackles_solo,1,,,,,
player,201810210tam,tam,CichJa00,tackles_assists,0,,,,,
player,201810210tam,tam,CichJa00,tackles_loss,0,,,,,
player,201810210tam,tam,CichJa00,qb_hits,0,,,,,
player,201810210tam,tam,CichJa00,fumbles_rec,0,,,,,
player,201810210tam,tam,CichJa00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,CichJa00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,CichJa00,fumbles_forced,0,,,,,
player,201810210tam,tam,SmitRy00,def_int,0,,,,,
player,201810210tam,tam,SmitRy00,def_int_yds,0,,,,,
player,201810210tam,tam,SmitRy00,def_int_td,0,,,,,
player,201810210tam,tam,SmitRy00,def_int_long,0,,,,,
player,201810210tam,tam,SmitRy00,pass_defended,0,,,,,
player,201810210tam,tam,SmitRy00,sacks,0.0,,,,,
player,201810210tam,tam,SmitRy00,tackles_combined,1,,,,,
player,201810210tam,tam,SmitRy00,tackles_solo,1,,,,,
player,201810210tam,tam,SmitRy00,tackles_assists,0,,,,,
player,201810210tam,tam,SmitRy00,tackles_loss,0,,,,,
player,201810210tam,tam,SmitRy00,qb_hits,0,,,,,
player,201810210tam,tam,SmitRy00,fumbles_rec,0,,,,,
player,201810210tam,tam,SmitRy00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,SmitRy00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,SmitRy00,fumbles_forced,0,,,,,
player,201810210tam,tam,VeaxVi00,def_int,0,,,,,
player,201810210tam,tam,VeaxVi00,def_int_yds,0,,,,,
player,201810210tam,tam,VeaxVi00,def_int_td,0,,,,,
player,201810210tam,tam,VeaxVi00,def_int_long,0,,,,,
player,201810210tam,tam,VeaxVi00,pass_defended,0,,,,,
player,201810210tam,tam,VeaxVi00,sacks,0.0,,,,,
player,201810210tam,tam,VeaxVi00,tackles_combined,1,,,,,
player,201810210tam,tam,VeaxVi00,tackles_solo,1,,,,,
player,201810210tam,tam,VeaxVi00,tackles_assists,0,,,,,
player,201810210tam,tam,VeaxVi00,tackles_loss,0,,,,,
player,201810210tam,tam,VeaxVi00,qb_hits,0,,,,,
player,201810210tam,tam,VeaxVi00,fumbles_rec,0,,,,,
player,201810210tam,tam,VeaxVi00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,VeaxVi00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,VeaxVi00,fumbles_forced,0,,,,,
player,201810210tam,cle,PeppJa00,kick_ret,1,,,,,
player,201810210tam,cle,PeppJa00,kick_ret_yds,12,,,,,
player,201810210tam,cle,PeppJa00,kick_ret_yds_per_ret,12.0,,,,,
player,201810210tam,cle,PeppJa00,kick_ret_td,0,,,,,
player,201810210tam,cle,PeppJa00,kick_ret_long,12,,,,,
player,201810210tam,cle,PeppJa00,punt_ret,2,,,,,
player,201810210tam,cle,PeppJa00,punt_ret_yds,46,,,,,
player,201810210tam,cle,PeppJa00,punt_ret_yds_per_ret,23.0,,,,,
player,201810210tam,cle,PeppJa00,punt_ret_td,0,,,,,
player,201810210tam,cle,PeppJa00,punt_ret_long,32,,,,,
player,201810210tam,cle,HillDo00,kick_ret,1,,,,,
player,201810210tam,cle,HillDo00,kick_ret_yds,30,,,,,
player,201810210tam,cle,HillDo00,kick_ret_yds_per_ret,30.0,,,,,
player,201810210tam,cle,HillDo00,kick_ret_td,0,,,,,
player,201810210tam,cle,HillDo00,kick_ret_long,30,,,,,
player,201810210tam,cle,HillDo00,punt_ret,0,,,,,
player,201810210tam,cle,HillDo00,punt_ret_yds,0,,,,,
player,201810210tam,cle,HillDo00,punt_ret_yds_per_ret,,,,,,
player,201810210tam,cle,HillDo00,punt_ret_td,0,,,,,
player,201810210tam,cle,HillDo00,punt_ret_long,0,,,,,
player,201810210tam,tam,HumpAd00,kick_ret,0,,,,,
player,201810210tam,tam,HumpAd00,kick_ret_yds,0,,,,,
player,201810210tam,tam,HumpAd00,kick_ret_yds_per_ret,,,,,,
player,201810210tam,tam,HumpAd00,kick_ret_td,0,,,,,
player,201810210tam,tam,HumpAd00,kick_ret_long,0,,,,,
player,201810210tam,tam,HumpAd00,punt_ret,4,,,,,
player,201810210tam,tam,HumpAd00,punt_ret_yds,20,,,,,
player,201810210tam,tam,HumpAd00,punt_ret_yds_per_ret,5.0,,,,,
player,201810210tam,tam,HumpAd00,punt_ret_td,0,,,,,
player,201810210tam,tam,HumpAd00,punt_ret_long,13,,,,,
player,201810210tam,cle,JoseGr00,xpm,3,,,,,
player,201810210tam,cle,JoseGr00,xpa,3,,,,,
player,201810210tam,cle,JoseGr00,fgm,,,,,,
player,201810210tam,cle,JoseGr00,fga,,,,,,
player,201810210tam,cle,JoseGr00,punt,0,,,,,
player,201810210tam,cle,JoseGr00,punt_yds,0,,,,,
player,201810210tam,cle,JoseGr00,punt_yds_per_punt,,,,,,
player,201810210tam,cle,JoseGr00,punt_long,0,,,,,
player,201810210tam,cle,ColqBr00,xpm,,,,,,
player,201810210tam,cle,ColqBr00,xpa,,,,,,
player,201810210tam,cle,ColqBr00,fgm,,,,,,
player,201810210tam,cle,ColqBr00,fga,,,,,,
player,201810210tam,cle,ColqBr00,punt,9,,,,,
player,201810210tam,cle,ColqBr00,punt_yds,465,,,,,
player,201810210tam,cle,ColqBr00,punt_yds_per_punt,51.7,,,,,
player,201810210tam,cle,ColqBr00,punt_long,79,,,,,
player,201810210tam,tam,CataCh00,xpm,2,,,,,
player,201810210tam,tam,CataCh00,xpa,3,,,,,
player,201810210tam,tam,CataCh00,fgm,2,,,,,
player,201810210tam,tam,CataCh00,fga,3,,,,,
player,201810210tam,tam,CataCh00,punt,0,,,,,
player,201810210tam,tam,CataCh00,punt_yds,0,,,,,
player,201810210tam,tam,CataCh00,punt_yds_per_punt,,,,,,
player,201810210tam,tam,CataCh00,punt_long,0,,,,,
player,201810210tam,tam,AngeBr00,xpm,,,,,,
player,201810210tam,tam,AngeBr00,xpa,,,,,,
player,201810210tam,tam,AngeBr00,fgm,,,,,,
player,201810210tam,tam,AngeBr00,fga,,,,,,
player,201810210tam,tam,AngeBr00,punt,4,,,,,
player,201810210tam,tam,AngeBr00,punt_yds,187,,,,,
player,201810210tam,tam,AngeBr00,punt_yds_per_punt,46.8,,,,,
player,201810210tam,tam,AngeBr00,punt_long,55,,,,,
player,201810210tam,cle,MayfBa00,pass_cmp,23,,,,,
player,201810210tam,cle,MayfBa00,pass_att,34,,,,,
player,201810210tam,cle,MayfBa00,pass_yds,215,,,,,
player,201810210tam,cle,MayfBa00,pass_first_down,8,,,,,
player,201810210tam,cle,MayfBa00,pass_air_yds,128,,,,,
player,201810210tam,cle,MayfBa00,pass_air_yds_per_cmp,5.6,,,,,
player,201810210tam,cle,MayfBa00,pass_air_yds_per_att,3.8,,,,,
player,201810210tam,cle,MayfBa00,pass_tgt_yds_per_att,8.5,,,,,
player,201810210tam,cle,MayfBa00,pass_yac,87,,,,,
player,201810210tam,cle,MayfBa00,pass_yac_per_cmp,3.8,,,,,
player,201810210tam,cle,MayfBa00,pass_drops,0,,,,,
player,201810210tam,cle,MayfBa00,pass_drop_pct,0.0,,,,,
player,201810210tam,cle,MayfBa00,pass_poor_throws,7,,,,,
player,201810210tam,cle,MayfBa00,pass_poor_throw_pct,20.6,,,,,
player,201810210tam,cle,MayfBa00,pass_blitzed,11,,,,,
player,201810210tam,cle,MayfBa00,pass_hurried,6,,,,,
player,201810210tam,cle,MayfBa00,pass_hits,0,,,,,
player,201810210tam,cle,MayfBa00,rush_scrambles,3,,,,,
player,201810210tam,cle,MayfBa00,rush_scrambles_yds_per_att,14.3,,,,,
player,201810210tam,tam,WinsJa00,pass_cmp,32,,,,,
player,201810210tam,tam,WinsJa00,pass_att,52,,,,,
player,201810210tam,tam,WinsJa00,pass_yds,365,,,,,
player,201810210tam,tam,WinsJa00,pass_first_down,20,,,,,
player,201810210tam,tam,WinsJa00,pass_air_yds,276,,,,,
player,201810210tam,tam,WinsJa00,pass_air_yds_per_cmp,8.6,,,,,
player,201810210tam,tam,WinsJa00,pass_air_yds_per_att,5.3,,,,,
player,201810210tam,tam,WinsJa00,pass_tgt_yds_per_att,10.5,,,,,
player,201810210tam,tam,WinsJa00,pass_yac,89,,,,,
player,201810210tam,tam,WinsJa00,pass_yac_per_cmp,2.8,,,,,
player,201810210tam,tam,WinsJa00,pass_drops,3,,,,,
player,201810210tam,tam,WinsJa00,pass_drop_pct,5.8,,,,,
player,201810210tam,tam,WinsJa00,pass_poor_throws,11,,,,,
player,201810210tam,tam,WinsJa00,pass_poor_throw_pct,21.2,,,,,
player,201810210tam,tam,WinsJa00,pass_blitzed,13,,,,,
player,201810210tam,tam,WinsJa00,pass_hurried,3,,,,,
player,201810210tam,tam,WinsJa00,pass_hits,5,,,,,
player,201810210tam,tam,WinsJa00,rush_scrambles,7,,,,,
player,201810210tam,tam,WinsJa00,rush_scrambles_yds_per_att,8.1,,,,,
player,201810210tam,cle,ChubNi00,rush_att,18,,,,,
player,201810210tam,cle,ChubNi00,rush_yds,80,,,,,
player,201810210tam,cle,ChubNi00,rush_first_down,6,,,,,
player,201810210tam,cle,ChubNi00,rush_yds_before_contact,24,,,,,
player,201810210tam,cle,ChubNi00,rush_yds_bc_per_rush,1.3,,,,,
player,201810210tam,cle,ChubNi00,rush_yac,56,,,,,
player,201810210tam,cle,ChubNi00,rush_yac_per_rush,3.1,,,,,
player,201810210tam,cle,ChubNi00,rush_broken_tackles,2,,,,,
player,201810210tam,cle,ChubNi00,rush_broken_tackles_per_rush,9.0,,,,,
player,201810210tam,cle,MayfBa00,rush_att,4,,,,,
player,201810210tam,cle,MayfBa00,rush_yds,43,,,,,
player,201810210tam,cle,MayfBa00,rush_first_down,1,,,,,
player,201810210tam,cle,MayfBa00,rush_yds_before_contact,18,,,,,
player,201810210tam,cle,MayfBa00,rush_yds_bc_per_rush,4.5,,,,,
player,201810210tam,cle,MayfBa00,rush_yac,25,,,,,
player,201810210tam,cle,MayfBa00,rush_yac_per_rush,6.3,,,,,
player,201810210tam,cle,MayfBa00,rush_broken_tackles,0,,,,,
player,201810210tam,cle,MayfBa00,rush_broken_tackles_per_rush,,,,,,
player,201810210tam,cle,JohnDu00,rush_att,1,,,,,
player,201810210tam,cle,JohnDu00,rush_yds,-4,,,,,
player,201810210tam,cle,JohnDu00,rush_first_down,0,,,,,
player,201810210tam,cle,JohnDu00,rush_yds_before_contact,-4,,,,,
player,201810210tam,cle,JohnDu00,rush_yds_bc_per_rush,-4.0,,,,,
player,201810210tam,cle,JohnDu00,rush_yac,0,,,,,
player,201810210tam,cle,JohnDu00,rush_yac_per_rush,0.0,,,,,
player,201810210tam,cle,JohnDu00,rush_broken_tackles,0,,,,,
player,201810210tam,cle,JohnDu00,rush_broken_tackles_per_rush,,,,,,
player,201810210tam,tam,BarbPe01,rush_att,11,,,,,
player,201810210tam,tam,BarbPe01,rush_yds,30,,,,,
player,201810210tam,tam,BarbPe01,rush_first_down,2,,,,,
player,201810210tam,tam,BarbPe01,rush_yds_before_contact,8,,,,,
player,201810210tam,tam,BarbPe01,rush_yds_bc_per_rush,0.7,,,,,
player,201810210tam,tam,BarbPe01,rush_yac,22,,,,,
player,201810210tam,tam,BarbPe01,rush_yac_per_rush,2.0,,,,,
player,201810210tam,tam,BarbPe01,rush_broken_tackles,2,,,,,
player,201810210tam,tam,BarbPe01,rush_broken_tackles_per_rush,5.5,,,,,
player,201810210tam,tam,WinsJa00,rush_att,10,,,,,
player,201810210tam,tam,WinsJa00,rush_yds,55,,,,,
player,201810210tam,tam,WinsJa00,rush_first_down,4,,,,,
player,201810210tam,tam,WinsJa00,rush_yds_before_contact,13,,,,,
player,201810210tam,tam,WinsJa00,rush_yds_bc_per_rush,1.3,,,,,
player,201810210tam,tam,WinsJa00,rush_yac,42,,,,,
player,201810210tam,tam,WinsJa00,rush_yac_per_rush,4.2,,,,,
player,201810210tam,tam,WinsJa00,rush_broken_tackles,0,,,,,
player,201810210tam,tam,WinsJa00,rush_broken_tackles_per_rush,,,,,,
player,201810210tam,tam,JoneRo01,rush_att,6,,,,,
player,201810210tam,tam,JoneRo01,rush_yds,13,,,,,
player,201810210tam,tam,JoneRo01,rush_first_down,1,,,,,
player,201810210tam,tam,JoneRo01,rush_yds_before_contact,1,,,,,
player,201810210tam,tam,JoneRo01,rush_yds_bc_per_rush,0.2,,,,,
player,201810210tam,tam,JoneRo01,rush_yac,12,,,,,
player,201810210tam,tam,JoneRo01,rush_yac_per_rush,2.0,,,,,
player,201810210tam,tam,JoneRo01,rush_broken_tackles,0,,,,,
player,201810210tam,tam,JoneRo01,rush_broken_tackles_per_rush,,,,,,
player,201810210tam,tam,RodgJa00,rush_att,3,,,,,
player,201810210tam,tam,RodgJa00,rush_yds,8,,,,,
player,201810210tam,tam,RodgJa00,rush_first_down,0,,,,,
player,201810210tam,tam,RodgJa00,rush_yds_before_contact,2,,,,,
player,201810210tam,tam,RodgJa00,rush_yds_bc_per_rush,0.7,,,,,
player,201810210tam,tam,RodgJa00,rush_yac,6,,,,,
player,201810210tam,tam,RodgJa00,rush_yac_per_rush,2.0,,,,,
player,201810210tam,tam,RodgJa00,rush_broken_tackles,0,,,,,
player,201810210tam,tam,RodgJa00,rush_broken_tackles_per_rush,,,,,,
player,201810210tam,tam,JackDe00,rush_att,2,,,,,
player,201810210tam,tam,JackDe00,rush_yds,8,,,,,
player,201810210tam,tam,JackDe00,rush_first_down,1,,,,,
player,201810210tam,tam,JackDe00,rush_yds_before_contact,8,,,,,
player,201810210tam,tam,JackDe00,rush_yds_bc_per_rush,4.0,,,,,
player,201810210tam,tam,JackDe00,rush_yac,0,,,,,
player,201810210tam,tam,JackDe00,rush_yac_per_rush,0.0,,,,,
player,201810210tam,tam,JackDe00,rush_broken_tackles,0,,,,,
player,201810210tam,tam,JackDe00,rush_broken_tackles_per_rush,,,,,,
player,201810210tam,cle,LandJa00,targets,15,,,,,
player,201810210tam,cle,LandJa00,rec,10,,,,,
player,201810210tam,cle,LandJa00,rec_yds,97,,,,,
player,201810210tam,cle,LandJa00,rec_first_down,4,,,,,
player,201810210tam,cle,LandJa00,rec_air_yds,76,,,,,
player,201810210tam,cle,LandJa00,rec_air_yds_per_rec,7.6,,,,,
player,201810210tam,cle,LandJa00,rec_yac,21,,,,,
player,201810210tam,cle,LandJa00,rec_yac_per_rec,2.1,,,,,
player,201810210tam,cle,LandJa00,rec_broken_tackles,0,,,,,
player,201810210tam,cle,LandJa00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,cle,LandJa00,rec_drops,0,,,,,
player,201810210tam,cle,LandJa00,rec_drop_pct,0.0,,,,,
player,201810210tam,cle,JohnDu00,targets,4,,,,,
player,201810210tam,cle,JohnDu00,rec,4,,,,,
player,201810210tam,cle,JohnDu00,rec_yds,23,,,,,
player,201810210tam,cle,JohnDu00,rec_first_down,1,,,,,
player,201810210tam,cle,JohnDu00,rec_air_yds,-2,,,,,
player,201810210tam,cle,JohnDu00,rec_air_yds_per_rec,-0.5,,,,,
player,201810210tam,cle,JohnDu00,rec_yac,25,,,,,
player,201810210tam,cle,JohnDu00,rec_yac_per_rec,6.3,,,,,
player,201810210tam,cle,JohnDu00,rec_broken_tackles,0,,,,,
player,201810210tam,cle,JohnDu00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,cle,JohnDu00,rec_drops,0,,,,,
player,201810210tam,cle,JohnDu00,rec_drop_pct,0.0,,,,,
player,201810210tam,cle,NjokDa00,targets,6,,,,,
player,201810210tam,cle,NjokDa00,rec,4,,,,,
player,201810210tam,cle,NjokDa00,rec_yds,52,,,,,
player,201810210tam,cle,NjokDa00,rec_first_down,2,,,,,
player,201810210tam,cle,NjokDa00,rec_air_yds,39,,,,,
player,201810210tam,cle,NjokDa00,rec_air_yds_per_rec,9.8,,,,,
player,201810210tam,cle,NjokDa00,rec_yac,13,,,,,
player,201810210tam,cle,NjokDa00,rec_yac_per_rec,3.3,,,,,
player,201810210tam,cle,NjokDa00,rec_broken_tackles,0,,,,,
player,201810210tam,cle,NjokDa00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,cle,NjokDa00,rec_drops,0,,,,,
player,201810210tam,cle,NjokDa00,rec_drop_pct,0.0,,,,,
player,201810210tam,cle,RatlDa00,targets,3,,,,,
player,201810210tam,cle,RatlDa00,rec,3,,,,,
player,201810210tam,cle,RatlDa00,rec_yds,23,,,,,
player,201810210tam,cle,RatlDa00,rec_first_down,,,,,,
player,201810210tam,cle,RatlDa00,rec_air_yds,13,,,,,
player,201810210tam,cle,RatlDa00,rec_air_yds_per_rec,4.3,,,,,
player,201810210tam,cle,RatlDa00,rec_yac,10,,,,,
player,201810210tam,cle,RatlDa00,rec_yac_per_rec,3.3,,,,,
player,201810210tam,cle,RatlDa00,rec_broken_tackles,0,,,,,
player,201810210tam,cle,RatlDa00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,cle,RatlDa00,rec_drops,0,,,,,
player,201810210tam,cle,RatlDa00,rec_drop_pct,0.0,,,,,
player,201810210tam,cle,CallAn00,targets,2,,,,,
player,201810210tam,cle,CallAn00,rec,1,,,,,
player,201810210tam,cle,CallAn00,rec_yds,14,,,,,
player,201810210tam,cle,CallAn00,rec_first_down,1,,,,,
player,201810210tam,cle,CallAn00,rec_air_yds,0,,,,,
player,201810210tam,cle,CallAn00,rec_air_yds_per_rec,0.0,,,,,
player,201810210tam,cle,CallAn00,rec_yac,14,,,,,
player,201810210tam,cle,CallAn00,rec_yac_per_rec,14.0,,,,,
player,201810210tam,cle,CallAn00,rec_broken_tackles,0,,,,,
player,201810210tam,cle,CallAn00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,cle,CallAn00,rec_drops,0,,,,,
player,201810210tam,cle,CallAn00,rec_drop_pct,0.0,,,,,
player,201810210tam,cle,PerrBr02,targets,1,,,,,
player,201810210tam,cle,PerrBr02,rec,1,,,,,
player,201810210tam,cle,PerrBr02,rec_yds,6,,,,,
player,201810210tam,cle,PerrBr02,rec_first_down,,,,,,
player,201810210tam,cle,PerrBr02,rec_air_yds,2,,,,,
player,201810210tam,cle,PerrBr02,rec_air_yds_per_rec,2.0,,,,,
player,201810210tam,cle,PerrBr02,rec_yac,4,,,,,
player,201810210tam,cle,PerrBr02,rec_yac_per_rec,4.0,,,,,
player,201810210tam,cle,PerrBr02,rec_broken_tackles,0,,,,,
player,201810210tam,cle,PerrBr02,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,cle,PerrBr02,rec_drops,0,,,,,
player,201810210tam,cle,PerrBr02,rec_drop_pct,0.0,,,,,
player,201810210tam,cle,ChubNi00,targets,2,,,,,
player,201810210tam,cle,ChubNi00,rec,0,,,,,
player,201810210tam,cle,ChubNi00,rec_yds,0,,,,,
player,201810210tam,cle,ChubNi00,rec_first_down,0,,,,,
player,201810210tam,cle,ChubNi00,rec_air_yds,0,,,,,
player,201810210tam,cle,ChubNi00,rec_air_yds_per_rec,,,,,,
player,201810210tam,cle,ChubNi00,rec_yac,0,,,,,
player,201810210tam,cle,ChubNi00,rec_yac_per_rec,,,,,,
player,201810210tam,cle,ChubNi00,rec_broken_tackles,0,,,,,
player,201810210tam,cle,ChubNi00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,cle,ChubNi00,rec_drops,0,,,,,
player,201810210tam,cle,ChubNi00,rec_drop_pct,0.0,,,,,
player,201810210tam,tam,EvanMi00,targets,11,,,,,
player,201810210tam,tam,EvanMi00,rec,7,,,,,
player,201810210tam,tam,EvanMi00,rec_yds,107,,,,,
player,201810210tam,tam,EvanMi00,rec_first_down,6,,,,,
player,201810210tam,tam,EvanMi00,rec_air_yds,86,,,,,
player,201810210tam,tam,EvanMi00,rec_air_yds_per_rec,12.3,,,,,
player,201810210tam,tam,EvanMi00,rec_yac,21,,,,,
player,201810210tam,tam,EvanMi00,rec_yac_per_rec,3.0,,,,,
player,201810210tam,tam,EvanMi00,rec_broken_tackles,0,,,,,
player,201810210tam,tam,EvanMi00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,tam,EvanMi00,rec_drops,0,,,,,
player,201810210tam,tam,EvanMi00,rec_drop_pct,0.0,,,,,
player,201810210tam,tam,GodwCh00,targets,6,,,,,
player,201810210tam,tam,GodwCh00,rec,5,,,,,
player,201810210tam,tam,GodwCh00,rec_yds,59,,,,,
player,201810210tam,tam,GodwCh00,rec_first_down,3,,,,,
player,201810210tam,tam,GodwCh00,rec_air_yds,49,,,,,
player,201810210tam,tam,GodwCh00,rec_air_yds_per_rec,9.8,,,,,
player,201810210tam,tam,GodwCh00,rec_yac,10,,,,,
player,201810210tam,tam,GodwCh00,rec_yac_per_rec,2.0,,,,,
player,201810210tam,tam,GodwCh00,rec_broken_tackles,0,,,,,
player,201810210tam,tam,GodwCh00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,tam,GodwCh00,rec_drops,0,,,,,
player,201810210tam,tam,GodwCh00,rec_drop_pct,0.0,,,,,
player,201810210tam,tam,HowaO.00,targets,9,,,,,
player,201810210tam,tam,HowaO.00,rec,5,,,,,
player,201810210tam,tam,HowaO.00,rec_yds,67,,,,,
player,201810210tam,tam,HowaO.00,rec_first_down,3,,,,,
player,201810210tam,tam,HowaO.00,rec_air_yds,54,,,,,
player,201810210tam,tam,HowaO.00,rec_air_yds_per_rec,10.8,,,,,
player,201810210tam,tam,HowaO.00,rec_yac,13,,,,,
player,201810210tam,tam,HowaO.00,rec_yac_per_rec,2.6,,,,,
player,201810210tam,tam,HowaO.00,rec_broken_tackles,0,,,,,
player,201810210tam,tam,HowaO.00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,tam,HowaO.00,rec_drops,1,,,,,
player,201810210tam,tam,HowaO.00,rec_drop_pct,11.1,,,,,
player,201810210tam,tam,HumpAd00,targets,9,,,,,
player,201810210tam,tam,HumpAd00,rec,4,,,,,
player,201810210tam,tam,HumpAd00,rec_yds,37,,,,,
player,201810210tam,tam,HumpAd00,rec_first_down,3,,,,,
player,201810210tam,tam,HumpAd00,rec_air_yds,24,,,,,
player,201810210tam,tam,HumpAd00,rec_air_yds_per_rec,6.0,,,,,
player,201810210tam,tam,HumpAd00,rec_yac,13,,,,,
player,201810210tam,tam,HumpAd00,rec_yac_per_rec,3.3,,,,,
player,201810210tam,tam,HumpAd00,rec_broken_tackles,1,,,,,
player,201810210tam,tam,HumpAd00,rec_broken_tackles_per_rec,4.0,,,,,
player,201810210tam,tam,HumpAd00,rec_drops,1,,,,,
player,201810210tam,tam,HumpAd00,rec_drop_pct,11.1,,,,,
player,201810210tam,tam,AuclAn00,targets,3,,,,,
player,201810210tam,tam,AuclAn00,rec,3,,,,,
player,201810210tam,tam,AuclAn00,rec_yds,15,,,,,
player,201810210tam,tam,AuclAn00,rec_first_down,,,,,,
player,201810210tam,tam,AuclAn00,rec_air_yds,13,,,,,
player,201810210tam,tam,AuclAn00,rec_air_yds_per_rec,4.3,,,,,
player,201810210tam,tam,AuclAn00,rec_yac,2,,,,,
player,201810210tam,tam,AuclAn00,rec_yac_per_rec,0.7,,,,,
player,201810210tam,tam,AuclAn00,rec_broken_tackles,0,,,,,
player,201810210tam,tam,AuclAn00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,tam,AuclAn00,rec_drops,0,,,,,
player,201810210tam,tam,AuclAn00,rec_drop_pct,0.0,,,,,
player,201810210tam,tam,BratCa00,targets,4,,,,,
player,201810210tam,tam,BratCa00,rec,3,,,,,
player,201810210tam,tam,BratCa00,rec_yds,23,,,,,
player,201810210tam,tam,BratCa00,rec_first_down,1,,,,,
player,201810210tam,tam,BratCa00,rec_air_yds,21,,,,,
player,201810210tam,tam,BratCa00,rec_air_yds_per_rec,7.0,,,,,
player,201810210tam,tam,BratCa00,rec_yac,2,,,,,
player,201810210tam,tam,BratCa00,rec_yac_per_rec,0.7,,,,,
player,201810210tam,tam,BratCa00,rec_broken_tackles,0,,,,,
player,201810210tam,tam,BratCa00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,tam,BratCa00,rec_drops,0,,,,,
player,201810210tam,tam,BratCa00,rec_drop_pct,0.0,,,,,
player,201810210tam,tam,JackDe00,targets,4,,,,,
player,201810210tam,tam,JackDe00,rec,2,,,,,
player,201810210tam,tam,JackDe00,rec_yds,25,,,,,
player,201810210tam,tam,JackDe00,rec_first_down,1,,,,,
player,201810210tam,tam,JackDe00,rec_air_yds,24,,,,,
player,201810210tam,tam,JackDe00,rec_air_yds_per_rec,12.0,,,,,
player,201810210tam,tam,JackDe00,rec_yac,1,,,,,
player,201810210tam,tam,JackDe00,rec_yac_per_rec,0.5,,,,,
player,201810210tam,tam,JackDe00,rec_broken_tackles,0,,,,,
player,201810210tam,tam,JackDe00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,tam,JackDe00,rec_drops,0,,,,,
player,201810210tam,tam,JackDe00,rec_drop_pct,0.0,,,,,
player,201810210tam,tam,JoneRo01,targets,1,,,,,
player,201810210tam,tam,JoneRo01,rec,1,,,,,
player,201810210tam,tam,JoneRo01,rec_yds,15,,,,,
player,201810210tam,tam,JoneRo01,rec_first_down,1,,,,,
player,201810210tam,tam,JoneRo01,rec_air_yds,3,,,,,
player,201810210tam,tam,JoneRo01,rec_air_yds_per_rec,3.0,,,,,
player,201810210tam,tam,JoneRo01,rec_yac,12,,,,,
player,201810210tam,tam,JoneRo01,rec_yac_per_rec,12.0,,,,,
player,201810210tam,tam,JoneRo01,rec_broken_tackles,0,,,,,
player,201810210tam,tam,JoneRo01,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,tam,JoneRo01,rec_drops,0,,,,,
player,201810210tam,tam,JoneRo01,rec_drop_pct,0.0,,,,,
player,201810210tam,tam,CrosAl00,targets,2,,,,,
player,201810210tam,tam,CrosAl00,rec,1,,,,,
player,201810210tam,tam,CrosAl00,rec_yds,6,,,,,
player,201810210tam,tam,CrosAl00,rec_first_down,1,,,,,
player,201810210tam,tam,CrosAl00,rec_air_yds,0,,,,,
player,201810210tam,tam,CrosAl00,rec_air_yds_per_rec,0.0,,,,,
player,201810210tam,tam,CrosAl00,rec_yac,6,,,,,
player,201810210tam,tam,CrosAl00,rec_yac_per_rec,6.0,,,,,
player,201810210tam,tam,CrosAl00,rec_broken_tackles,0,,,,,
player,201810210tam,tam,CrosAl00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,tam,CrosAl00,rec_drops,0,,,,,
player,201810210tam,tam,CrosAl00,rec_drop_pct,0.0,,,,,
player,201810210tam,tam,RodgJa00,targets,1,,,,,
player,201810210tam,tam,RodgJa00,rec,1,,,,,
player,201810210tam,tam,RodgJa00,rec_yds,11,,,,,
player,201810210tam,tam,RodgJa00,rec_first_down,1,,,,,
player,201810210tam,tam,RodgJa00,rec_air_yds,2,,,,,
player,201810210tam,tam,RodgJa00,rec_air_yds_per_rec,2.0,,,,,
player,201810210tam,tam,RodgJa00,rec_yac,9,,,,,
player,201810210tam,tam,RodgJa00,rec_yac_per_rec,9.0,,,,,
player,201810210tam,tam,RodgJa00,rec_broken_tackles,0,,,,,
player,201810210tam,tam,RodgJa00,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,tam,RodgJa00,rec_drops,0,,,,,
player,201810210tam,tam,RodgJa00,rec_drop_pct,0.0,,,,,
player,201810210tam,tam,BarbPe01,targets,2,,,,,
player,201810210tam,tam,BarbPe01,rec,0,,,,,
player,201810210tam,tam,BarbPe01,rec_yds,0,,,,,
player,201810210tam,tam,BarbPe01,rec_first_down,0,,,,,
