game,2018,11,20181118,201811180was,htx,"Houston Texans",23,was,"Washington Redskins",21
player,201811180was,htx,ClowJa00,def_pct,88%,,,,,
player,201811180was,htx,ClowJa00,special_teams,0,,,,,
player,201811180was,htx,ClowJa00,st_pct,0%,,,,,
player,201811180was,htx,MercWh00,pos,LB,,,,,
player,201811180was,htx,MercWh00,offense,0,,,,,
player,201811180was,htx,MercWh00,off_pct,0%,,,,,
player,201811180was,htx,MercWh00,defense,55,,,,,
player,201811180was,htx,MercWh00,def_pct,73%,,,,,
player,201811180was,htx,MercWh00,special_teams,4,,,,,
player,201811180was,htx,MercWh00,st_pct,15%,,,,,
player,201811180was,htx,WrigSh00,pos,CB,,,,,
player,201811180was,htx,WrigSh00,offense,0,,,,,
player,201811180was,htx,WrigSh00,off_pct,0%,,,,,
player,201811180was,htx,WrigSh00,defense,52,,,,,
player,201811180was,htx,WrigSh00,def_pct,69%,,,,,
player,201811180was,htx,WrigSh00,special_teams,0,,,,,
player,201811180was,htx,WrigSh00,st_pct,0%,,,,,
player,201811180was,htx,ReadD.00,pos,NT,,,,,
player,201811180was,htx,ReadD.00,offense,0,,,,,
player,201811180was,htx,ReadD.00,off_pct,0%,,,,,
player,201811180was,htx,ReadD.00,defense,43,,,,,
player,201811180was,htx,ReadD.00,def_pct,57%,,,,,
player,201811180was,htx,ReadD.00,special_teams,4,,,,,
player,201811180was,htx,ReadD.00,st_pct,15%,,,,,
player,201811180was,htx,DunnBr00,pos,NT,,,,,
player,201811180was,htx,DunnBr00,offense,0,,,,,
player,201811180was,htx,DunnBr00,off_pct,0%,,,,,
player,201811180was,htx,DunnBr00,defense,37,,,,,
player,201811180was,htx,DunnBr00,def_pct,49%,,,,,
player,201811180was,htx,DunnBr00,special_teams,13,,,,,
player,201811180was,htx,DunnBr00,st_pct,48%,,,,,
player,201811180was,htx,ScarBr00,pos,LB,,,,,
player,201811180was,htx,ScarBr00,offense,0,,,,,
player,201811180was,htx,ScarBr00,off_pct,0%,,,,,
player,201811180was,htx,ScarBr00,defense,34,,,,,
player,201811180was,htx,ScarBr00,def_pct,45%,,,,,
player,201811180was,htx,ScarBr00,special_teams,15,,,,,
player,201811180was,htx,ScarBr00,st_pct,56%,,,,,
player,201811180was,htx,CoviCh00,pos,DE,,,,,
player,201811180was,htx,CoviCh00,offense,0,,,,,
player,201811180was,htx,CoviCh00,off_pct,0%,,,,,
player,201811180was,htx,CoviCh00,defense,29,,,,,
player,201811180was,htx,CoviCh00,def_pct,39%,,,,,
player,201811180was,htx,CoviCh00,special_teams,0,,,,,
player,201811180was,htx,CoviCh00,st_pct,0%,,,,,
player,201811180was,htx,BlacAn00,pos,DE,,,,,
player,201811180was,htx,BlacAn00,offense,0,,,,,
player,201811180was,htx,BlacAn00,off_pct,0%,,,,,
player,201811180was,htx,BlacAn00,defense,26,,,,,
player,201811180was,htx,BlacAn00,def_pct,35%,,,,,
player,201811180was,htx,BlacAn00,special_teams,6,,,,,
player,201811180was,htx,BlacAn00,st_pct,22%,,,,,
player,201811180was,htx,PeteBr00,pos,LB,,,,,
player,201811180was,htx,PeteBr00,offense,0,,,,,
player,201811180was,htx,PeteBr00,off_pct,0%,,,,,
player,201811180was,htx,PeteBr00,defense,24,,,,,
player,201811180was,htx,PeteBr00,def_pct,32%,,,,,
player,201811180was,htx,PeteBr00,special_teams,8,,,,,
player,201811180was,htx,PeteBr00,st_pct,30%,,,,,
player,201811180was,htx,HalxAn00,pos,FS,,,,,
player,201811180was,htx,HalxAn00,offense,0,,,,,
player,201811180was,htx,HalxAn00,off_pct,0%,,,,,
player,201811180was,htx,HalxAn00,defense,23,,,,,
player,201811180was,htx,HalxAn00,def_pct,31%,,,,,
player,201811180was,htx,HalxAn00,special_teams,0,,,,,
player,201811180was,htx,HalxAn00,st_pct,0%,,,,,
player,201811180was,htx,MoorA.00,pos,FS,,,,,
player,201811180was,htx,MoorA.00,offense,0,,,,,
player,201811180was,htx,MoorA.00,off_pct,0%,,,,,
player,201811180was,htx,MoorA.00,defense,0,,,,,
player,201811180was,htx,MoorA.00,def_pct,0%,,,,,
player,201811180was,htx,MoorA.00,special_teams,20,,,,,
player,201811180was,htx,MoorA.00,st_pct,74%,,,,,
player,201811180was,htx,WebbJo00,pos,QB,,,,,
player,201811180was,htx,WebbJo00,offense,0,,,,,
player,201811180was,htx,WebbJo00,off_pct,0%,,,,,
player,201811180was,htx,WebbJo00,defense,0,,,,,
player,201811180was,htx,WebbJo00,def_pct,0%,,,,,
player,201811180was,htx,WebbJo00,special_teams,16,,,,,
player,201811180was,htx,WebbJo00,st_pct,59%,,,,,
player,201811180was,htx,BadeJo00,pos,CB,,,,,
player,201811180was,htx,BadeJo00,offense,0,,,,,
player,201811180was,htx,BadeJo00,off_pct,0%,,,,,
player,201811180was,htx,BadeJo00,defense,0,,,,,
player,201811180was,htx,BadeJo00,def_pct,0%,,,,,
player,201811180was,htx,BadeJo00,special_teams,16,,,,,
player,201811180was,htx,BadeJo00,st_pct,59%,,,,,
player,201811180was,htx,KalaPe00,pos,LB,,,,,
player,201811180was,htx,KalaPe00,offense,0,,,,,
player,201811180was,htx,KalaPe00,off_pct,0%,,,,,
player,201811180was,htx,KalaPe00,defense,0,,,,,
player,201811180was,htx,KalaPe00,def_pct,0%,,,,,
player,201811180was,htx,KalaPe00,special_teams,16,,,,,
player,201811180was,htx,KalaPe00,st_pct,59%,,,,,
player,201811180was,htx,KeyeJo00,pos,LB,,,,,
player,201811180was,htx,KeyeJo00,offense,0,,,,,
player,201811180was,htx,KeyeJo00,off_pct,0%,,,,,
player,201811180was,htx,KeyeJo00,defense,0,,,,,
player,201811180was,htx,KeyeJo00,def_pct,0%,,,,,
player,201811180was,htx,KeyeJo00,special_teams,16,,,,,
player,201811180was,htx,KeyeJo00,st_pct,59%,,,,,
player,201811180was,htx,HoweGr00,pos,RB,,,,,
player,201811180was,htx,HoweGr00,offense,0,,,,,
player,201811180was,htx,HoweGr00,off_pct,0%,,,,,
player,201811180was,htx,HoweGr00,defense,0,,,,,
player,201811180was,htx,HoweGr00,def_pct,0%,,,,,
player,201811180was,htx,HoweGr00,special_teams,14,,,,,
player,201811180was,htx,HoweGr00,st_pct,52%,,,,,
player,201811180was,htx,FairKa01,pos,K,,,,,
player,201811180was,htx,FairKa01,offense,0,,,,,
player,201811180was,htx,FairKa01,off_pct,0%,,,,,
player,201811180was,htx,FairKa01,defense,0,,,,,
player,201811180was,htx,FairKa01,def_pct,0%,,,,,
player,201811180was,htx,FairKa01,special_teams,13,,,,,
player,201811180was,htx,FairKa01,st_pct,48%,,,,,
player,201811180was,htx,JameNa00,pos,FS,,,,,
player,201811180was,htx,JameNa00,offense,0,,,,,
player,201811180was,htx,JameNa00,off_pct,0%,,,,,
player,201811180was,htx,JameNa00,defense,0,,,,,
player,201811180was,htx,JameNa00,def_pct,0%,,,,,
player,201811180was,htx,JameNa00,special_teams,11,,,,,
player,201811180was,htx,JameNa00,st_pct,41%,,,,,
player,201811180was,htx,TysoMi00,pos,CB,,,,,
player,201811180was,htx,TysoMi00,offense,0,,,,,
player,201811180was,htx,TysoMi00,off_pct,0%,,,,,
player,201811180was,htx,TysoMi00,defense,0,,,,,
player,201811180was,htx,TysoMi00,def_pct,0%,,,,,
player,201811180was,htx,TysoMi00,special_teams,11,,,,,
player,201811180was,htx,TysoMi00,st_pct,41%,,,,,
player,201811180was,htx,CartDe02,pos,WR,,,,,
player,201811180was,htx,CartDe02,offense,0,,,,,
player,201811180was,htx,CartDe02,off_pct,0%,,,,,
player,201811180was,htx,CartDe02,defense,0,,,,,
player,201811180was,htx,CartDe02,def_pct,0%,,,,,
player,201811180was,htx,CartDe02,special_teams,9,,,,,
player,201811180was,htx,CartDe02,st_pct,33%,,,,,
player,201811180was,htx,DaniTr00,pos,P,,,,,
player,201811180was,htx,DaniTr00,offense,0,,,,,
player,201811180was,htx,DaniTr00,off_pct,0%,,,,,
player,201811180was,htx,DaniTr00,defense,0,,,,,
player,201811180was,htx,DaniTr00,def_pct,0%,,,,,
player,201811180was,htx,DaniTr00,special_teams,8,,,,,
player,201811180was,htx,DaniTr00,st_pct,30%,,,,,
player,201811180was,htx,WeekJo00,pos,LS,,,,,
player,201811180was,htx,WeekJo00,offense,0,,,,,
player,201811180was,htx,WeekJo00,off_pct,0%,,,,,
player,201811180was,htx,WeekJo00,defense,0,,,,,
player,201811180was,htx,WeekJo00,def_pct,0%,,,,,
player,201811180was,htx,WeekJo00,special_teams,8,,,,,
player,201811180was,htx,WeekJo00,st_pct,30%,,,,,
