game,2018,6,20181014,201810140rai,sea,"Seattle Seahawks",27,rai,"Oakland Raiders",3
player,201810140rai,sea,PennRa00,defense,0,,,,,
player,201810140rai,sea,PennRa00,def_pct,0%,,,,,
player,201810140rai,sea,PennRa00,special_teams,2,,,,,
player,201810140rai,sea,PennRa00,st_pct,11%,,,,,
player,201810140rai,sea,MaddTr01,pos,FB,,,,,
player,201810140rai,sea,MaddTr01,offense,6,,,,,
player,201810140rai,sea,MaddTr01,off_pct,9%,,,,,
player,201810140rai,sea,MaddTr01,defense,0,,,,,
player,201810140rai,sea,MaddTr01,def_pct,0%,,,,,
player,201810140rai,sea,MaddTr01,special_teams,12,,,,,
player,201810140rai,sea,MaddTr01,st_pct,63%,,,,,
player,201810140rai,sea,ThomTe00,pos,FS,,,,,
player,201810140rai,sea,ThomTe00,offense,0,,,,,
player,201810140rai,sea,ThomTe00,off_pct,0%,,,,,
player,201810140rai,sea,ThomTe00,defense,60,,,,,
player,201810140rai,sea,ThomTe00,def_pct,100%,,,,,
player,201810140rai,sea,ThomTe00,special_teams,5,,,,,
player,201810140rai,sea,ThomTe00,st_pct,26%,,,,,
player,201810140rai,sea,McDoBr01,pos,SS,,,,,
player,201810140rai,sea,McDoBr01,offense,0,,,,,
player,201810140rai,sea,McDoBr01,off_pct,0%,,,,,
player,201810140rai,sea,McDoBr01,defense,60,,,,,
player,201810140rai,sea,McDoBr01,def_pct,100%,,,,,
player,201810140rai,sea,McDoBr01,special_teams,2,,,,,
player,201810140rai,sea,McDoBr01,st_pct,11%,,,,,
player,201810140rai,sea,WagnBo00,pos,LB,,,,,
player,201810140rai,sea,WagnBo00,offense,0,,,,,
player,201810140rai,sea,WagnBo00,off_pct,0%,,,,,
player,201810140rai,sea,WagnBo00,defense,60,,,,,
player,201810140rai,sea,WagnBo00,def_pct,100%,,,,,
player,201810140rai,sea,WagnBo00,special_teams,2,,,,,
player,201810140rai,sea,WagnBo00,st_pct,11%,,,,,
player,201810140rai,sea,GrifSh00,pos,CB,,,,,
player,201810140rai,sea,GrifSh00,offense,0,,,,,
player,201810140rai,sea,GrifSh00,off_pct,0%,,,,,
player,201810140rai,sea,GrifSh00,defense,60,,,,,
player,201810140rai,sea,GrifSh00,def_pct,100%,,,,,
player,201810140rai,sea,GrifSh00,special_teams,2,,,,,
player,201810140rai,sea,GrifSh00,st_pct,11%,,,,,
player,201810140rai,sea,MingBa00,pos,LB,,,,,
player,201810140rai,sea,MingBa00,offense,0,,,,,
player,201810140rai,sea,MingBa00,off_pct,0%,,,,,
player,201810140rai,sea,MingBa00,defense,56,,,,,
player,201810140rai,sea,MingBa00,def_pct,93%,,,,,
player,201810140rai,sea,MingBa00,special_teams,14,,,,,
player,201810140rai,sea,MingBa00,st_pct,74%,,,,,
player,201810140rai,sea,FlowTr01,pos,CB,,,,,
player,201810140rai,sea,FlowTr01,offense,0,,,,,
player,201810140rai,sea,FlowTr01,off_pct,0%,,,,,
player,201810140rai,sea,FlowTr01,defense,47,,,,,
player,201810140rai,sea,FlowTr01,def_pct,78%,,,,,
player,201810140rai,sea,FlowTr01,special_teams,2,,,,,
player,201810140rai,sea,FlowTr01,st_pct,11%,,,,,
player,201810140rai,sea,ColeJu01,pos,CB,,,,,
player,201810140rai,sea,ColeJu01,offense,0,,,,,
player,201810140rai,sea,ColeJu01,off_pct,0%,,,,,
player,201810140rai,sea,ColeJu01,defense,46,,,,,
player,201810140rai,sea,ColeJu01,def_pct,77%,,,,,
player,201810140rai,sea,ColeJu01,special_teams,10,,,,,
player,201810140rai,sea,ColeJu01,st_pct,53%,,,,,
player,201810140rai,sea,JackBr04,pos,DE,,,,,
player,201810140rai,sea,JackBr04,offense,0,,,,,
player,201810140rai,sea,JackBr04,off_pct,0%,,,,,
player,201810140rai,sea,JackBr04,defense,39,,,,,
player,201810140rai,sea,JackBr04,def_pct,65%,,,,,
player,201810140rai,sea,JackBr04,special_teams,0,,,,,
player,201810140rai,sea,JackBr04,st_pct,0%,,,,,
player,201810140rai,sea,JeffQu00,pos,DE,,,,,
player,201810140rai,sea,JeffQu00,offense,0,,,,,
player,201810140rai,sea,JeffQu00,off_pct,0%,,,,,
player,201810140rai,sea,JeffQu00,defense,35,,,,,
player,201810140rai,sea,JeffQu00,def_pct,58%,,,,,
player,201810140rai,sea,JeffQu00,special_teams,2,,,,,
player,201810140rai,sea,JeffQu00,st_pct,11%,,,,,
player,201810140rai,sea,ReedJa02,pos,DT,,,,,
player,201810140rai,sea,ReedJa02,offense,0,,,,,
player,201810140rai,sea,ReedJa02,off_pct,0%,,,,,
player,201810140rai,sea,ReedJa02,defense,32,,,,,
player,201810140rai,sea,ReedJa02,def_pct,53%,,,,,
player,201810140rai,sea,ReedJa02,special_teams,2,,,,,
player,201810140rai,sea,ReedJa02,st_pct,11%,,,,,
player,201810140rai,sea,ClarFr01,pos,DE,,,,,
player,201810140rai,sea,ClarFr01,offense,0,,,,,
player,201810140rai,sea,ClarFr01,off_pct,0%,,,,,
player,201810140rai,sea,ClarFr01,defense,29,,,,,
player,201810140rai,sea,ClarFr01,def_pct,48%,,,,,
player,201810140rai,sea,ClarFr01,special_teams,0,,,,,
player,201810140rai,sea,ClarFr01,st_pct,0%,,,,,
player,201810140rai,sea,MartJa02,pos,LB,,,,,
player,201810140rai,sea,MartJa02,offense,0,,,,,
player,201810140rai,sea,MartJa02,off_pct,0%,,,,,
player,201810140rai,sea,MartJa02,defense,28,,,,,
player,201810140rai,sea,MartJa02,def_pct,47%,,,,,
player,201810140rai,sea,MartJa02,special_teams,14,,,,,
player,201810140rai,sea,MartJa02,st_pct,74%,,,,,
player,201810140rai,sea,JoneNa00,pos,DT,,,,,
player,201810140rai,sea,JoneNa00,offense,0,,,,,
player,201810140rai,sea,JoneNa00,off_pct,0%,,,,,
player,201810140rai,sea,JoneNa00,defense,26,,,,,
player,201810140rai,sea,JoneNa00,def_pct,43%,,,,,
player,201810140rai,sea,JoneNa00,special_teams,2,,,,,
player,201810140rai,sea,JoneNa00,st_pct,11%,,,,,
player,201810140rai,sea,StepSh00,pos,DT,,,,,
player,201810140rai,sea,StepSh00,offense,0,,,,,
player,201810140rai,sea,StepSh00,off_pct,0%,,,,,
player,201810140rai,sea,StepSh00,defense,26,,,,,
player,201810140rai,sea,StepSh00,def_pct,43%,,,,,
player,201810140rai,sea,StepSh00,special_teams,2,,,,,
player,201810140rai,sea,StepSh00,st_pct,11%,,,,,
player,201810140rai,sea,FordPo00,pos,DT,,,,,
player,201810140rai,sea,FordPo00,offense,0,,,,,
player,201810140rai,sea,FordPo00,off_pct,0%,,,,,
player,201810140rai,sea,FordPo00,defense,21,,,,,
player,201810140rai,sea,FordPo00,def_pct,35%,,,,,
player,201810140rai,sea,FordPo00,special_teams,0,,,,,
player,201810140rai,sea,FordPo00,st_pct,0%,,,,,
player,201810140rai,sea,CaliAu00,pos,LB,,,,,
player,201810140rai,sea,CaliAu00,offense,0,,,,,
player,201810140rai,sea,CaliAu00,off_pct,0%,,,,,
player,201810140rai,sea,CaliAu00,defense,14,,,,,
player,201810140rai,sea,CaliAu00,def_pct,23%,,,,,
player,201810140rai,sea,CaliAu00,special_teams,10,,,,,
player,201810140rai,sea,CaliAu00,st_pct,53%,,,,,
player,201810140rai,sea,ThorNe00,pos,CB,,,,,
player,201810140rai,sea,ThorNe00,offense,0,,,,,
player,201810140rai,sea,ThorNe00,off_pct,0%,,,,,
player,201810140rai,sea,ThorNe00,defense,13,,,,,
player,201810140rai,sea,ThorNe00,def_pct,22%,,,,,
player,201810140rai,sea,ThorNe00,special_teams,13,,,,,
player,201810140rai,sea,ThorNe00,st_pct,68%,,,,,
player,201810140rai,sea,HillDe02,pos,FS,,,,,
player,201810140rai,sea,HillDe02,offense,0,,,,,
player,201810140rai,sea,HillDe02,off_pct,0%,,,,,
player,201810140rai,sea,HillDe02,defense,5,,,,,
player,201810140rai,sea,HillDe02,def_pct,8%,,,,,
player,201810140rai,sea,HillDe02,special_teams,12,,,,,
player,201810140rai,sea,HillDe02,st_pct,63%,,,,,
player,201810140rai,sea,GrifSh01,pos,LB,,,,,
player,201810140rai,sea,GrifSh01,offense,0,,,,,
player,201810140rai,sea,GrifSh01,off_pct,0%,,,,,
player,201810140rai,sea,GrifSh01,defense,3,,,,,
player,201810140rai,sea,GrifSh01,def_pct,5%,,,,,
player,201810140rai,sea,GrifSh01,special_teams,12,,,,,
player,201810140rai,sea,GrifSh01,st_pct,63%,,,,,
player,201810140rai,sea,janikseb01,pos,K,,,,,
player,201810140rai,sea,janikseb01,offense,0,,,,,
player,201810140rai,sea,janikseb01,off_pct,0%,,,,,
player,201810140rai,sea,janikseb01,defense,0,,,,,
player,201810140rai,sea,janikseb01,def_pct,0%,,,,,
player,201810140rai,sea,janikseb01,special_teams,10,,,,,
player,201810140rai,sea,janikseb01,st_pct,53%,,,,,
player,201810140rai,sea,AlexMa00,pos,SS,,,,,
player,201810140rai,sea,AlexMa00,offense,0,,,,,
player,201810140rai,sea,AlexMa00,off_pct,0%,,,,,
player,201810140rai,sea,AlexMa00,defense,0,,,,,
player,201810140rai,sea,AlexMa00,def_pct,0%,,,,,
player,201810140rai,sea,AlexMa00,special_teams,7,,,,,
player,201810140rai,sea,AlexMa00,st_pct,37%,,,,,
player,201810140rai,sea,DickMi00,pos,P,,,,,
player,201810140rai,sea,DickMi00,offense,0,,,,,
player,201810140rai,sea,DickMi00,off_pct,0%,,,,,
player,201810140rai,sea,DickMi00,defense,0,,,,,
player,201810140rai,sea,DickMi00,def_pct,0%,,,,,
player,201810140rai,sea,DickMi00,special_teams,7,,,,,
player,201810140rai,sea,DickMi00,st_pct,37%,,,,,
player,201810140rai,sea,OttxTy00,pos,LS,,,,,
player,201810140rai,sea,OttxTy00,offense,0,,,,,
player,201810140rai,sea,OttxTy00,off_pct,0%,,,,,
player,201810140rai,sea,OttxTy00,defense,0,,,,,
player,201810140rai,sea,OttxTy00,def_pct,0%,,,,,
player,201810140rai,sea,OttxTy00,special_teams,7,,,,,
player,201810140rai,sea,OttxTy00,st_pct,37%,,,,,
player,201810140rai,sea,HuntJo00,pos,C,,,,,
player,201810140rai,sea,HuntJo00,offense,0,,,,,
player,201810140rai,sea,HuntJo00,off_pct,0%,,,,,
player,201810140rai,sea,HuntJo00,defense,0,,,,,
player,201810140rai,sea,HuntJo00,def_pct,0%,,,,,
player,201810140rai,sea,HuntJo00,special_teams,5,,,,,
player,201810140rai,sea,HuntJo00,st_pct,26%,,,,,
player,201810140rai,sea,PociEt00,pos,C,,,,,
player,201810140rai,sea,PociEt00,offense,0,,,,,
player,201810140rai,sea,PociEt00,off_pct,0%,,,,,
player,201810140rai,sea,PociEt00,defense,0,,,,,
player,201810140rai,sea,PociEt00,def_pct,0%,,,,,
player,201810140rai,sea,PociEt00,special_teams,5,,,,,
player,201810140rai,sea,PociEt00,st_pct,26%,,,,,
player,201810140rai,sea,LuanSh00,pos,SS,,,,,
player,201810140rai,sea,LuanSh00,offense,0,,,,,
player,201810140rai,sea,LuanSh00,off_pct,0%,,,,,
player,201810140rai,sea,LuanSh00,defense,0,,,,,
player,201810140rai,sea,LuanSh00,def_pct,0%,,,,,
player,201810140rai,sea,LuanSh00,special_teams,5,,,,,
player,201810140rai,sea,LuanSh00,st_pct,26%,,,,,
player,201810140rai,sea,KingAk00,pos,CB,,,,,
player,201810140rai,sea,KingAk00,offense,0,,,,,
player,201810140rai,sea,KingAk00,off_pct,0%,,,,,
player,201810140rai,sea,KingAk00,defense,0,,,,,
player,201810140rai,sea,KingAk00,def_pct,0%,,,,,
player,201810140rai,sea,KingAk00,special_teams,2,,,,,
player,201810140rai,sea,KingAk00,st_pct,11%,,,,,
