game,2018,5,20181007,201810070htx,dal,"Dallas Cowboys",16,htx,"Houston Texans",19
player,201810070htx,dal,ArmsDo00,offense,0,,,,,
player,201810070htx,dal,ArmsDo00,off_pct,0%,,,,,
player,201810070htx,dal,ArmsDo00,defense,29,,,,,
player,201810070htx,dal,ArmsDo00,def_pct,36%,,,,,
player,201810070htx,dal,ArmsDo00,special_teams,1,,,,,
player,201810070htx,dal,ArmsDo00,st_pct,3%,,,,,
player,201810070htx,dal,WilsDa02,pos,LB,,,,,
player,201810070htx,dal,WilsDa02,offense,0,,,,,
player,201810070htx,dal,WilsDa02,off_pct,0%,,,,,
player,201810070htx,dal,WilsDa02,defense,24,,,,,
player,201810070htx,dal,WilsDa02,def_pct,30%,,,,,
player,201810070htx,dal,WilsDa02,special_teams,25,,,,,
player,201810070htx,dal,WilsDa02,st_pct,86%,,,,,
player,201810070htx,dal,RossDa02,pos,DT,,,,,
player,201810070htx,dal,RossDa02,offense,0,,,,,
player,201810070htx,dal,RossDa02,off_pct,0%,,,,,
player,201810070htx,dal,RossDa02,defense,16,,,,,
player,201810070htx,dal,RossDa02,def_pct,20%,,,,,
player,201810070htx,dal,RossDa02,special_teams,1,,,,,
player,201810070htx,dal,RossDa02,st_pct,3%,,,,,
player,201810070htx,dal,ReidCa00,pos,DT,,,,,
player,201810070htx,dal,ReidCa00,offense,0,,,,,
player,201810070htx,dal,ReidCa00,off_pct,0%,,,,,
player,201810070htx,dal,ReidCa00,defense,10,,,,,
player,201810070htx,dal,ReidCa00,def_pct,12%,,,,,
player,201810070htx,dal,ReidCa00,special_teams,0,,,,,
player,201810070htx,dal,ReidCa00,st_pct,0%,,,,,
player,201810070htx,dal,ThomJo04,pos,LB,,,,,
player,201810070htx,dal,ThomJo04,offense,0,,,,,
player,201810070htx,dal,ThomJo04,off_pct,0%,,,,,
player,201810070htx,dal,ThomJo04,defense,2,,,,,
player,201810070htx,dal,ThomJo04,def_pct,2%,,,,,
player,201810070htx,dal,ThomJo04,special_teams,12,,,,,
player,201810070htx,dal,ThomJo04,st_pct,41%,,,,,
player,201810070htx,dal,FrazKa00,pos,SS,,,,,
player,201810070htx,dal,FrazKa00,offense,0,,,,,
player,201810070htx,dal,FrazKa00,off_pct,0%,,,,,
player,201810070htx,dal,FrazKa00,defense,1,,,,,
player,201810070htx,dal,FrazKa00,def_pct,1%,,,,,
player,201810070htx,dal,FrazKa00,special_teams,19,,,,,
player,201810070htx,dal,FrazKa00,st_pct,66%,,,,,
player,201810070htx,dal,CampIb00,pos,FS,,,,,
player,201810070htx,dal,CampIb00,offense,0,,,,,
player,201810070htx,dal,CampIb00,off_pct,0%,,,,,
player,201810070htx,dal,CampIb00,defense,0,,,,,
player,201810070htx,dal,CampIb00,def_pct,0%,,,,,
player,201810070htx,dal,CampIb00,special_teams,13,,,,,
player,201810070htx,dal,CampIb00,st_pct,45%,,,,,
player,201810070htx,dal,MarcJu00,pos,LB,,,,,
player,201810070htx,dal,MarcJu00,offense,0,,,,,
player,201810070htx,dal,MarcJu00,off_pct,0%,,,,,
player,201810070htx,dal,MarcJu00,defense,0,,,,,
player,201810070htx,dal,MarcJu00,def_pct,0%,,,,,
player,201810070htx,dal,MarcJu00,special_teams,12,,,,,
player,201810070htx,dal,MarcJu00,st_pct,41%,,,,,
player,201810070htx,dal,JoneCh02,pos,P,,,,,
player,201810070htx,dal,JoneCh02,offense,0,,,,,
player,201810070htx,dal,JoneCh02,off_pct,0%,,,,,
player,201810070htx,dal,JoneCh02,defense,0,,,,,
player,201810070htx,dal,JoneCh02,def_pct,0%,,,,,
player,201810070htx,dal,JoneCh02,special_teams,9,,,,,
player,201810070htx,dal,JoneCh02,st_pct,31%,,,,,
player,201810070htx,dal,LadoL.20,pos,LS,,,,,
player,201810070htx,dal,LadoL.20,offense,0,,,,,
player,201810070htx,dal,LadoL.20,off_pct,0%,,,,,
player,201810070htx,dal,LadoL.20,defense,0,,,,,
player,201810070htx,dal,LadoL.20,def_pct,0%,,,,,
player,201810070htx,dal,LadoL.20,special_teams,9,,,,,
player,201810070htx,dal,LadoL.20,st_pct,31%,,,,,
player,201810070htx,dal,MaheBr01,pos,K,,,,,
player,201810070htx,dal,MaheBr01,offense,0,,,,,
player,201810070htx,dal,MaheBr01,off_pct,0%,,,,,
player,201810070htx,dal,MaheBr01,defense,0,,,,,
player,201810070htx,dal,MaheBr01,def_pct,0%,,,,,
player,201810070htx,dal,MaheBr01,special_teams,9,,,,,
player,201810070htx,dal,MaheBr01,st_pct,31%,,,,,
player,201810070htx,dal,CoviCh01,pos,LB,,,,,
player,201810070htx,dal,CoviCh01,offense,0,,,,,
player,201810070htx,dal,CoviCh01,off_pct,0%,,,,,
player,201810070htx,dal,CoviCh01,defense,0,,,,,
player,201810070htx,dal,CoviCh01,def_pct,0%,,,,,
player,201810070htx,dal,CoviCh01,special_teams,6,,,,,
player,201810070htx,dal,CoviCh01,st_pct,21%,,,,,
player,201810070htx,dal,FlemCa00,pos,T,,,,,
player,201810070htx,dal,FlemCa00,offense,0,,,,,
player,201810070htx,dal,FlemCa00,off_pct,0%,,,,,
player,201810070htx,dal,FlemCa00,defense,0,,,,,
player,201810070htx,dal,FlemCa00,def_pct,0%,,,,,
player,201810070htx,dal,FlemCa00,special_teams,4,,,,,
player,201810070htx,dal,FlemCa00,st_pct,14%,,,,,
