game,2018,3,20180923,201809230phi,clt,"Indianapolis Colts",16,phi,"Philadelphia Eagles",20
player,201809230phi,clt,GoodDe01,offense,28,,,,,
player,201809230phi,clt,GoodDe01,off_pct,47%,,,,,
player,201809230phi,clt,GoodDe01,defense,0,,,,,
player,201809230phi,clt,GoodDe01,def_pct,0%,,,,,
player,201809230phi,clt,GoodDe01,special_teams,0,,,,,
player,201809230phi,clt,GoodDe01,st_pct,0%,,,,,
player,201809230phi,clt,WilkJo01,pos,RB,,,,,
player,201809230phi,clt,WilkJo01,offense,17,,,,,
player,201809230phi,clt,WilkJo01,off_pct,29%,,,,,
player,201809230phi,clt,WilkJo01,defense,0,,,,,
player,201809230phi,clt,WilkJo01,def_pct,0%,,,,,
player,201809230phi,clt,WilkJo01,special_teams,0,,,,,
player,201809230phi,clt,WilkJo01,st_pct,0%,,,,,
player,201809230phi,clt,HewiRy00,pos,TE,,,,,
player,201809230phi,clt,HewiRy00,offense,16,,,,,
player,201809230phi,clt,HewiRy00,off_pct,27%,,,,,
player,201809230phi,clt,HewiRy00,defense,0,,,,,
player,201809230phi,clt,HewiRy00,def_pct,0%,,,,,
player,201809230phi,clt,HewiRy00,special_teams,15,,,,,
player,201809230phi,clt,HewiRy00,st_pct,54%,,,,,
player,201809230phi,clt,SwooEr00,pos,TE,,,,,
player,201809230phi,clt,SwooEr00,offense,8,,,,,
player,201809230phi,clt,SwooEr00,off_pct,14%,,,,,
player,201809230phi,clt,SwooEr00,defense,0,,,,,
player,201809230phi,clt,SwooEr00,def_pct,0%,,,,,
player,201809230phi,clt,SwooEr00,special_teams,4,,,,,
player,201809230phi,clt,SwooEr00,st_pct,14%,,,,,
player,201809230phi,clt,PascZa00,pos,WR,,,,,
player,201809230phi,clt,PascZa00,offense,6,,,,,
player,201809230phi,clt,PascZa00,off_pct,10%,,,,,
player,201809230phi,clt,PascZa00,defense,0,,,,,
player,201809230phi,clt,PascZa00,def_pct,0%,,,,,
player,201809230phi,clt,PascZa00,special_teams,13,,,,,
player,201809230phi,clt,PascZa00,st_pct,46%,,,,,
player,201809230phi,clt,JohnMa07,pos,WR,,,,,
player,201809230phi,clt,JohnMa07,offense,2,,,,,
player,201809230phi,clt,JohnMa07,off_pct,3%,,,,,
player,201809230phi,clt,JohnMa07,defense,0,,,,,
player,201809230phi,clt,JohnMa07,def_pct,0%,,,,,
player,201809230phi,clt,JohnMa07,special_teams,10,,,,,
player,201809230phi,clt,JohnMa07,st_pct,36%,,,,,
player,201809230phi,clt,SmitBr06,pos,G,,,,,
player,201809230phi,clt,SmitBr06,offense,2,,,,,
player,201809230phi,clt,SmitBr06,off_pct,3%,,,,,
player,201809230phi,clt,SmitBr06,defense,0,,,,,
player,201809230phi,clt,SmitBr06,def_pct,0%,,,,,
player,201809230phi,clt,SmitBr06,special_teams,0,,,,,
player,201809230phi,clt,SmitBr06,st_pct,0%,,,,,
player,201809230phi,clt,BrisJa00,pos,QB,,,,,
player,201809230phi,clt,BrisJa00,offense,1,,,,,
player,201809230phi,clt,BrisJa00,off_pct,2%,,,,,
player,201809230phi,clt,BrisJa00,defense,0,,,,,
player,201809230phi,clt,BrisJa00,def_pct,0%,,,,,
player,201809230phi,clt,BrisJa00,special_teams,0,,,,,
player,201809230phi,clt,BrisJa00,st_pct,0%,,,,,
player,201809230phi,clt,MoorKe03,pos,CB,,,,,
player,201809230phi,clt,MoorKe03,offense,0,,,,,
player,201809230phi,clt,MoorKe03,off_pct,0%,,,,,
player,201809230phi,clt,MoorKe03,defense,82,,,,,
player,201809230phi,clt,MoorKe03,def_pct,100%,,,,,
player,201809230phi,clt,MoorKe03,special_teams,13,,,,,
player,201809230phi,clt,MoorKe03,st_pct,46%,,,,,
player,201809230phi,clt,GeatCl00,pos,SS,,,,,
player,201809230phi,clt,GeatCl00,offense,0,,,,,
player,201809230phi,clt,GeatCl00,off_pct,0%,,,,,
player,201809230phi,clt,GeatCl00,defense,82,,,,,
player,201809230phi,clt,GeatCl00,def_pct,100%,,,,,
player,201809230phi,clt,GeatCl00,special_teams,6,,,,,
player,201809230phi,clt,GeatCl00,st_pct,21%,,,,,
player,201809230phi,clt,HairNa00,pos,CB,,,,,
player,201809230phi,clt,HairNa00,offense,0,,,,,
player,201809230phi,clt,HairNa00,off_pct,0%,,,,,
player,201809230phi,clt,HairNa00,defense,82,,,,,
player,201809230phi,clt,HairNa00,def_pct,100%,,,,,
player,201809230phi,clt,HairNa00,special_teams,3,,,,,
player,201809230phi,clt,HairNa00,st_pct,11%,,,,,
player,201809230phi,clt,LeonDa00,pos,LB,,,,,
player,201809230phi,clt,LeonDa00,offense,0,,,,,
player,201809230phi,clt,LeonDa00,off_pct,0%,,,,,
player,201809230phi,clt,LeonDa00,defense,82,,,,,
player,201809230phi,clt,LeonDa00,def_pct,100%,,,,,
player,201809230phi,clt,LeonDa00,special_teams,0,,,,,
player,201809230phi,clt,LeonDa00,st_pct,0%,,,,,
player,201809230phi,clt,HookMa00,pos,FS,,,,,
player,201809230phi,clt,HookMa00,offense,0,,,,,
player,201809230phi,clt,HookMa00,off_pct,0%,,,,,
player,201809230phi,clt,HookMa00,defense,82,,,,,
player,201809230phi,clt,HookMa00,def_pct,100%,,,,,
player,201809230phi,clt,HookMa00,special_teams,0,,,,,
player,201809230phi,clt,HookMa00,st_pct,0%,,,,,
player,201809230phi,clt,WalkAn01,pos,LB,,,,,
player,201809230phi,clt,WalkAn01,offense,0,,,,,
player,201809230phi,clt,WalkAn01,off_pct,0%,,,,,
player,201809230phi,clt,WalkAn01,defense,73,,,,,
player,201809230phi,clt,WalkAn01,def_pct,89%,,,,,
player,201809230phi,clt,WalkAn01,special_teams,16,,,,,
player,201809230phi,clt,WalkAn01,st_pct,57%,,,,,
player,201809230phi,clt,HuntMa00,pos,DT,,,,,
player,201809230phi,clt,HuntMa00,offense,0,,,,,
player,201809230phi,clt,HuntMa00,off_pct,0%,,,,,
player,201809230phi,clt,HuntMa00,defense,69,,,,,
player,201809230phi,clt,HuntMa00,def_pct,84%,,,,,
player,201809230phi,clt,HuntMa00,special_teams,9,,,,,
player,201809230phi,clt,HuntMa00,st_pct,32%,,,,,
player,201809230phi,clt,SheaJa00,pos,DE,,,,,
player,201809230phi,clt,SheaJa00,offense,0,,,,,
player,201809230phi,clt,SheaJa00,off_pct,0%,,,,,
player,201809230phi,clt,SheaJa00,defense,65,,,,,
player,201809230phi,clt,SheaJa00,def_pct,79%,,,,,
player,201809230phi,clt,SheaJa00,special_teams,5,,,,,
player,201809230phi,clt,SheaJa00,st_pct,18%,,,,,
player,201809230phi,clt,DesiPi00,pos,CB,,,,,
player,201809230phi,clt,DesiPi00,offense,0,,,,,
player,201809230phi,clt,DesiPi00,off_pct,0%,,,,,
player,201809230phi,clt,DesiPi00,defense,65,,,,,
player,201809230phi,clt,DesiPi00,def_pct,79%,,,,,
player,201809230phi,clt,DesiPi00,special_teams,0,,,,,
player,201809230phi,clt,DesiPi00,st_pct,0%,,,,,
player,201809230phi,clt,MuhaAl00,pos,DE,,,,,
player,201809230phi,clt,MuhaAl00,offense,0,,,,,
player,201809230phi,clt,MuhaAl00,off_pct,0%,,,,,
player,201809230phi,clt,MuhaAl00,defense,58,,,,,
player,201809230phi,clt,MuhaAl00,def_pct,71%,,,,,
player,201809230phi,clt,MuhaAl00,special_teams,5,,,,,
player,201809230phi,clt,MuhaAl00,st_pct,18%,,,,,
player,201809230phi,clt,WoodAl99,pos,NT,,,,,
player,201809230phi,clt,WoodAl99,offense,0,,,,,
player,201809230phi,clt,WoodAl99,off_pct,0%,,,,,
player,201809230phi,clt,WoodAl99,defense,45,,,,,
player,201809230phi,clt,WoodAl99,def_pct,55%,,,,,
player,201809230phi,clt,WoodAl99,special_teams,9,,,,,
player,201809230phi,clt,WoodAl99,st_pct,32%,,,,,
player,201809230phi,clt,TuraKe00,pos,DE,,,,,
player,201809230phi,clt,TuraKe00,offense,0,,,,,
player,201809230phi,clt,TuraKe00,off_pct,0%,,,,,
player,201809230phi,clt,TuraKe00,defense,40,,,,,
player,201809230phi,clt,TuraKe00,def_pct,49%,,,,,
player,201809230phi,clt,TuraKe00,special_teams,0,,,,,
player,201809230phi,clt,TuraKe00,st_pct,0%,,,,,
player,201809230phi,clt,WardJi02,pos,DE,,,,,
player,201809230phi,clt,WardJi02,offense,0,,,,,
player,201809230phi,clt,WardJi02,off_pct,0%,,,,,
player,201809230phi,clt,WardJi02,defense,29,,,,,
player,201809230phi,clt,WardJi02,def_pct,35%,,,,,
player,201809230phi,clt,WardJi02,special_teams,0,,,,,
player,201809230phi,clt,WardJi02,st_pct,0%,,,,,
player,201809230phi,clt,StewGr00,pos,NT,,,,,
player,201809230phi,clt,StewGr00,offense,0,,,,,
player,201809230phi,clt,StewGr00,off_pct,0%,,,,,
player,201809230phi,clt,StewGr00,defense,22,,,,,
player,201809230phi,clt,StewGr00,def_pct,27%,,,,,
player,201809230phi,clt,StewGr00,special_teams,9,,,,,
player,201809230phi,clt,StewGr00,st_pct,32%,,,,,
player,201809230phi,clt,FranZa00,pos,LB,,,,,
player,201809230phi,clt,FranZa00,offense,0,,,,,
player,201809230phi,clt,FranZa00,off_pct,0%,,,,,
player,201809230phi,clt,FranZa00,defense,13,,,,,
player,201809230phi,clt,FranZa00,def_pct,16%,,,,,
player,201809230phi,clt,FranZa00,special_teams,19,,,,,
player,201809230phi,clt,FranZa00,st_pct,68%,,,,,
player,201809230phi,clt,FarlMa00,pos,SS,,,,,
player,201809230phi,clt,FarlMa00,offense,0,,,,,
player,201809230phi,clt,FarlMa00,off_pct,0%,,,,,
player,201809230phi,clt,FarlMa00,defense,9,,,,,
player,201809230phi,clt,FarlMa00,def_pct,11%,,,,,
player,201809230phi,clt,FarlMa00,special_teams,18,,,,,
player,201809230phi,clt,FarlMa00,st_pct,64%,,,,,
player,201809230phi,clt,GoodNa00,pos,LB,,,,,
player,201809230phi,clt,GoodNa00,offense,0,,,,,
player,201809230phi,clt,GoodNa00,off_pct,0%,,,,,
player,201809230phi,clt,GoodNa00,defense,3,,,,,
player,201809230phi,clt,GoodNa00,def_pct,4%,,,,,
player,201809230phi,clt,GoodNa00,special_teams,24,,,,,
player,201809230phi,clt,GoodNa00,st_pct,86%,,,,,
player,201809230phi,clt,OdumGe00,pos,FS,,,,,
player,201809230phi,clt,OdumGe00,offense,0,,,,,
player,201809230phi,clt,OdumGe00,off_pct,0%,,,,,
player,201809230phi,clt,OdumGe00,defense,0,,,,,
player,201809230phi,clt,OdumGe00,def_pct,0%,,,,,
player,201809230phi,clt,OdumGe00,special_teams,23,,,,,
player,201809230phi,clt,OdumGe00,st_pct,82%,,,,,
player,201809230phi,clt,AdamMa00,pos,LB,,,,,
player,201809230phi,clt,AdamMa00,offense,0,,,,,
player,201809230phi,clt,AdamMa00,off_pct,0%,,,,,
player,201809230phi,clt,AdamMa00,defense,0,,,,,
player,201809230phi,clt,AdamMa00,def_pct,0%,,,,,
player,201809230phi,clt,AdamMa00,special_teams,19,,,,,
player,201809230phi,clt,AdamMa00,st_pct,68%,,,,,
player,201809230phi,clt,MiltCh00,pos,CB,,,,,
player,201809230phi,clt,MiltCh00,offense,0,,,,,
player,201809230phi,clt,MiltCh00,off_pct,0%,,,,,
player,201809230phi,clt,MiltCh00,defense,0,,,,,
player,201809230phi,clt,MiltCh00,def_pct,0%,,,,,
player,201809230phi,clt,MiltCh00,special_teams,19,,,,,
player,201809230phi,clt,MiltCh00,st_pct,68%,,,,,
player,201809230phi,clt,MoorCo00,pos,FS,,,,,
player,201809230phi,clt,MoorCo00,offense,0,,,,,
player,201809230phi,clt,MoorCo00,off_pct,0%,,,,,
player,201809230phi,clt,MoorCo00,defense,0,,,,,
player,201809230phi,clt,MoorCo00,def_pct,0%,,,,,
player,201809230phi,clt,MoorCo00,special_teams,19,,,,,
player,201809230phi,clt,MoorCo00,st_pct,68%,,,,,
player,201809230phi,clt,SancRi00,pos,P,,,,,
player,201809230phi,clt,SancRi00,offense,0,,,,,
player,201809230phi,clt,SancRi00,off_pct,0%,,,,,
player,201809230phi,clt,SancRi00,defense,0,,,,,
player,201809230phi,clt,SancRi00,def_pct,0%,,,,,
player,201809230phi,clt,SancRi00,special_teams,15,,,,,
player,201809230phi,clt,SancRi00,st_pct,54%,,,,,
player,201809230phi,clt,RhodLu00,pos,LS,,,,,
player,201809230phi,clt,RhodLu00,offense,0,,,,,
player,201809230phi,clt,RhodLu00,off_pct,0%,,,,,
player,201809230phi,clt,RhodLu00,defense,0,,,,,
player,201809230phi,clt,RhodLu00,def_pct,0%,,,,,
player,201809230phi,clt,RhodLu00,special_teams,10,,,,,
player,201809230phi,clt,RhodLu00,st_pct,36%,,,,,
player,201809230phi,clt,MoorSk00,pos,LB,,,,,
player,201809230phi,clt,MoorSk00,offense,0,,,,,
player,201809230phi,clt,MoorSk00,off_pct,0%,,,,,
player,201809230phi,clt,MoorSk00,defense,0,,,,,
player,201809230phi,clt,MoorSk00,def_pct,0%,,,,,
player,201809230phi,clt,MoorSk00,special_teams,5,,,,,
player,201809230phi,clt,MoorSk00,st_pct,18%,,,,,
player,201809230phi,clt,vinatada01,pos,K,,,,,
player,201809230phi,clt,vinatada01,offense,0,,,,,
player,201809230phi,clt,vinatada01,off_pct,0%,,,,,
player,201809230phi,clt,vinatada01,defense,0,,,,,
player,201809230phi,clt,vinatada01,def_pct,0%,,,,,
player,201809230phi,clt,vinatada01,special_teams,4,,,,,
player,201809230phi,clt,vinatada01,st_pct,14%,,,,,
