game,2014,2,20140914,201409140car,det,"Detroit Lions",7,car,"Carolina Panthers",24
player,201409140car,det,FaurJo00,off_pct,35%,,,,,
player,201409140car,det,FaurJo00,defense,0,,,,,
player,201409140car,det,FaurJo00,def_pct,0%,,,,,
player,201409140car,det,FaurJo00,special_teams,9,,,,,
player,201409140car,det,FaurJo00,st_pct,35%,,,,,
player,201409140car,det,LucaCo01,pos,T,,,,,
player,201409140car,det,LucaCo01,offense,17,,,,,
player,201409140car,det,LucaCo01,off_pct,24%,,,,,
player,201409140car,det,LucaCo01,defense,0,,,,,
player,201409140car,det,LucaCo01,def_pct,0%,,,,,
player,201409140car,det,LucaCo01,special_teams,3,,,,,
player,201409140car,det,LucaCo01,st_pct,12%,,,,,
player,201409140car,det,CollJe01,pos,FB,,,,,
player,201409140car,det,CollJe01,offense,16,,,,,
player,201409140car,det,CollJe01,off_pct,22%,,,,,
player,201409140car,det,CollJe01,defense,0,,,,,
player,201409140car,det,CollJe01,def_pct,0%,,,,,
player,201409140car,det,CollJe01,special_teams,13,,,,,
player,201409140car,det,CollJe01,st_pct,50%,,,,,
player,201409140car,det,FullCo00,pos,WR,,,,,
player,201409140car,det,FullCo00,offense,12,,,,,
player,201409140car,det,FullCo00,off_pct,17%,,,,,
player,201409140car,det,FullCo00,defense,0,,,,,
player,201409140car,det,FullCo00,def_pct,0%,,,,,
player,201409140car,det,FullCo00,special_teams,6,,,,,
player,201409140car,det,FullCo00,st_pct,23%,,,,,
player,201409140car,det,RiddTh00,pos,RB,,,,,
player,201409140car,det,RiddTh00,offense,2,,,,,
player,201409140car,det,RiddTh00,off_pct,3%,,,,,
player,201409140car,det,RiddTh00,defense,0,,,,,
player,201409140car,det,RiddTh00,def_pct,0%,,,,,
player,201409140car,det,RiddTh00,special_teams,18,,,,,
player,201409140car,det,RiddTh00,st_pct,69%,,,,,
player,201409140car,det,LevyDe99,pos,LB,,,,,
player,201409140car,det,LevyDe99,offense,0,,,,,
player,201409140car,det,LevyDe99,off_pct,0%,,,,,
player,201409140car,det,LevyDe99,defense,67,,,,,
player,201409140car,det,LevyDe99,def_pct,100%,,,,,
player,201409140car,det,LevyDe99,special_teams,4,,,,,
player,201409140car,det,LevyDe99,st_pct,15%,,,,,
player,201409140car,det,QuinGl99,pos,FS,,,,,
player,201409140car,det,QuinGl99,offense,0,,,,,
player,201409140car,det,QuinGl99,off_pct,0%,,,,,
player,201409140car,det,QuinGl99,defense,67,,,,,
player,201409140car,det,QuinGl99,def_pct,100%,,,,,
player,201409140car,det,QuinGl99,special_teams,4,,,,,
player,201409140car,det,QuinGl99,st_pct,15%,,,,,
player,201409140car,det,TullSt20,pos,LB,,,,,
player,201409140car,det,TullSt20,offense,0,,,,,
player,201409140car,det,TullSt20,off_pct,0%,,,,,
player,201409140car,det,TullSt20,defense,67,,,,,
player,201409140car,det,TullSt20,def_pct,100%,,,,,
player,201409140car,det,TullSt20,special_teams,4,,,,,
player,201409140car,det,TullSt20,st_pct,15%,,,,,
player,201409140car,det,AbduIs00,pos,SS,,,,,
player,201409140car,det,AbduIs00,offense,0,,,,,
player,201409140car,det,AbduIs00,off_pct,0%,,,,,
player,201409140car,det,AbduIs00,defense,65,,,,,
player,201409140car,det,AbduIs00,def_pct,97%,,,,,
player,201409140car,det,AbduIs00,special_teams,4,,,,,
player,201409140car,det,AbduIs00,st_pct,15%,,,,,
player,201409140car,det,MathRa99,pos,CB,,,,,
player,201409140car,det,MathRa99,offense,0,,,,,
player,201409140car,det,MathRa99,off_pct,0%,,,,,
player,201409140car,det,MathRa99,defense,65,,,,,
player,201409140car,det,MathRa99,def_pct,97%,,,,,
player,201409140car,det,MathRa99,special_teams,4,,,,,
player,201409140car,det,MathRa99,st_pct,15%,,,,,
player,201409140car,det,SlayDa00,pos,CB,,,,,
player,201409140car,det,SlayDa00,offense,0,,,,,
player,201409140car,det,SlayDa00,off_pct,0%,,,,,
player,201409140car,det,SlayDa00,defense,60,,,,,
player,201409140car,det,SlayDa00,def_pct,90%,,,,,
player,201409140car,det,SlayDa00,special_teams,2,,,,,
player,201409140car,det,SlayDa00,st_pct,8%,,,,,
player,201409140car,det,SuhxNd99,pos,DT,,,,,
player,201409140car,det,SuhxNd99,offense,0,,,,,
player,201409140car,det,SuhxNd99,off_pct,0%,,,,,
player,201409140car,det,SuhxNd99,defense,53,,,,,
player,201409140car,det,SuhxNd99,def_pct,79%,,,,,
player,201409140car,det,SuhxNd99,special_teams,4,,,,,
player,201409140car,det,SuhxNd99,st_pct,15%,,,,,
player,201409140car,det,AnsaEz00,pos,DE,,,,,
player,201409140car,det,AnsaEz00,offense,0,,,,,
player,201409140car,det,AnsaEz00,off_pct,0%,,,,,
player,201409140car,det,AnsaEz00,defense,43,,,,,
player,201409140car,det,AnsaEz00,def_pct,64%,,,,,
player,201409140car,det,AnsaEz00,special_teams,1,,,,,
player,201409140car,det,AnsaEz00,st_pct,4%,,,,,
player,201409140car,det,JoneJa99,pos,DE,,,,,
player,201409140car,det,JoneJa99,offense,0,,,,,
player,201409140car,det,JoneJa99,off_pct,0%,,,,,
player,201409140car,det,JoneJa99,defense,41,,,,,
player,201409140car,det,JoneJa99,def_pct,61%,,,,,
player,201409140car,det,JoneJa99,special_teams,4,,,,,
player,201409140car,det,JoneJa99,st_pct,15%,,,,,
player,201409140car,det,MoslC.20,pos,DT,,,,,
player,201409140car,det,MoslC.20,offense,0,,,,,
player,201409140car,det,MoslC.20,off_pct,0%,,,,,
player,201409140car,det,MoslC.20,defense,36,,,,,
player,201409140car,det,MoslC.20,def_pct,54%,,,,,
player,201409140car,det,MoslC.20,special_teams,4,,,,,
player,201409140car,det,MoslC.20,st_pct,15%,,,,,
player,201409140car,det,FairNi00,pos,DT,,,,,
player,201409140car,det,FairNi00,offense,0,,,,,
player,201409140car,det,FairNi00,off_pct,0%,,,,,
player,201409140car,det,FairNi00,defense,34,,,,,
player,201409140car,det,FairNi00,def_pct,51%,,,,,
player,201409140car,det,FairNi00,special_teams,3,,,,,
player,201409140car,det,FairNi00,st_pct,12%,,,,,
player,201409140car,det,VaugCa00,pos,CB,,,,,
player,201409140car,det,VaugCa00,offense,0,,,,,
player,201409140car,det,VaugCa00,off_pct,0%,,,,,
player,201409140car,det,VaugCa00,defense,31,,,,,
player,201409140car,det,VaugCa00,def_pct,46%,,,,,
player,201409140car,det,VaugCa00,special_teams,13,,,,,
player,201409140car,det,VaugCa00,st_pct,50%,,,,,
player,201409140car,det,JohnGe00,pos,DE,,,,,
player,201409140car,det,JohnGe00,offense,0,,,,,
player,201409140car,det,JohnGe00,off_pct,0%,,,,,
player,201409140car,det,JohnGe00,defense,27,,,,,
player,201409140car,det,JohnGe00,def_pct,40%,,,,,
player,201409140car,det,JohnGe00,special_teams,8,,,,,
player,201409140car,det,JohnGe00,st_pct,31%,,,,,
player,201409140car,det,WhitTa00,pos,LB,,,,,
player,201409140car,det,WhitTa00,offense,0,,,,,
player,201409140car,det,WhitTa00,off_pct,0%,,,,,
player,201409140car,det,WhitTa00,defense,23,,,,,
player,201409140car,det,WhitTa00,def_pct,34%,,,,,
player,201409140car,det,WhitTa00,special_teams,19,,,,,
player,201409140car,det,WhitTa00,st_pct,73%,,,,,
player,201409140car,det,TaylDe00,pos,DE,,,,,
player,201409140car,det,TaylDe00,offense,0,,,,,
player,201409140car,det,TaylDe00,off_pct,0%,,,,,
player,201409140car,det,TaylDe00,defense,18,,,,,
player,201409140car,det,TaylDe00,def_pct,27%,,,,,
player,201409140car,det,TaylDe00,special_teams,0,,,,,
player,201409140car,det,TaylDe00,st_pct,0%,,,,,
player,201409140car,det,TappDa20,pos,DE,,,,,
player,201409140car,det,TappDa20,offense,0,,,,,
player,201409140car,det,TappDa20,off_pct,0%,,,,,
player,201409140car,det,TappDa20,defense,14,,,,,
player,201409140car,det,TappDa20,def_pct,21%,,,,,
player,201409140car,det,TappDa20,special_teams,2,,,,,
player,201409140car,det,TappDa20,st_pct,8%,,,,,
player,201409140car,det,LawsNe00,pos,CB,,,,,
player,201409140car,det,LawsNe00,offense,0,,,,,
player,201409140car,det,LawsNe00,off_pct,0%,,,,,
player,201409140car,det,LawsNe00,defense,12,,,,,
player,201409140car,det,LawsNe00,def_pct,18%,,,,,
player,201409140car,det,LawsNe00,special_teams,8,,,,,
player,201409140car,det,LawsNe00,st_pct,31%,,,,,
player,201409140car,det,PalmAs99,pos,LB,,,,,
player,201409140car,det,PalmAs99,offense,0,,,,,
player,201409140car,det,PalmAs99,off_pct,0%,,,,,
player,201409140car,det,PalmAs99,defense,6,,,,,
player,201409140car,det,PalmAs99,def_pct,9%,,,,,
player,201409140car,det,PalmAs99,special_teams,19,,,,,
player,201409140car,det,PalmAs99,st_pct,73%,,,,,
player,201409140car,det,ReidCa00,pos,DT,,,,,
player,201409140car,det,ReidCa00,offense,0,,,,,
player,201409140car,det,ReidCa00,off_pct,0%,,,,,
player,201409140car,det,ReidCa00,defense,6,,,,,
player,201409140car,det,ReidCa00,def_pct,9%,,,,,
player,201409140car,det,ReidCa00,special_teams,1,,,,,
player,201409140car,det,ReidCa00,st_pct,4%,,,,,
player,201409140car,det,CoupJe00,pos,SS,,,,,
player,201409140car,det,CoupJe00,offense,0,,,,,
player,201409140car,det,CoupJe00,off_pct,0%,,,,,
player,201409140car,det,CoupJe00,defense,2,,,,,
player,201409140car,det,CoupJe00,def_pct,3%,,,,,
player,201409140car,det,CoupJe00,special_teams,14,,,,,
player,201409140car,det,CoupJe00,st_pct,54%,,,,,
player,201409140car,det,OwenMo01,pos,FB,,,,,
player,201409140car,det,OwenMo01,offense,0,,,,,
player,201409140car,det,OwenMo01,off_pct,0%,,,,,
player,201409140car,det,OwenMo01,defense,0,,,,,
player,201409140car,det,OwenMo01,def_pct,0%,,,,,
player,201409140car,det,OwenMo01,special_teams,19,,,,,
player,201409140car,det,OwenMo01,st_pct,73%,,,,,
player,201409140car,det,LewiTr00,pos,LB,,,,,
player,201409140car,det,LewiTr00,offense,0,,,,,
player,201409140car,det,LewiTr00,off_pct,0%,,,,,
player,201409140car,det,LewiTr00,defense,0,,,,,
player,201409140car,det,LewiTr00,def_pct,0%,,,,,
player,201409140car,det,LewiTr00,special_teams,18,,,,,
player,201409140car,det,LewiTr00,st_pct,69%,,,,,
player,201409140car,det,MartSa01,pos,P,,,,,
player,201409140car,det,MartSa01,offense,0,,,,,
player,201409140car,det,MartSa01,off_pct,0%,,,,,
player,201409140car,det,MartSa01,defense,0,,,,,
player,201409140car,det,MartSa01,def_pct,0%,,,,,
player,201409140car,det,MartSa01,special_teams,10,,,,,
player,201409140car,det,MartSa01,st_pct,38%,,,,,
player,201409140car,det,NessNa00,pos,S,,,,,
player,201409140car,det,NessNa00,offense,0,,,,,
player,201409140car,det,NessNa00,off_pct,0%,,,,,
player,201409140car,det,NessNa00,defense,0,,,,,
player,201409140car,det,NessNa00,def_pct,0%,,,,,
player,201409140car,det,NessNa00,special_teams,10,,,,,
player,201409140car,det,NessNa00,st_pct,38%,,,,,
player,201409140car,det,SwanTr00,pos,C,,,,,
player,201409140car,det,SwanTr00,offense,0,,,,,
player,201409140car,det,SwanTr00,off_pct,0%,,,,,
player,201409140car,det,SwanTr00,defense,0,,,,,
player,201409140car,det,SwanTr00,def_pct,0%,,,,,
player,201409140car,det,SwanTr00,special_teams,9,,,,,
player,201409140car,det,SwanTr00,st_pct,35%,,,,,
player,201409140car,det,MuhlDo20,pos,LS,,,,,
player,201409140car,det,MuhlDo20,offense,0,,,,,
player,201409140car,det,MuhlDo20,off_pct,0%,,,,,
player,201409140car,det,MuhlDo20,defense,0,,,,,
player,201409140car,det,MuhlDo20,def_pct,0%,,,,,
player,201409140car,det,MuhlDo20,special_teams,8,,,,,
player,201409140car,det,MuhlDo20,st_pct,31%,,,,,
player,201409140car,det,FreeNa00,pos,K,,,,,
player,201409140car,det,FreeNa00,offense,0,,,,,
player,201409140car,det,FreeNa00,off_pct,0%,,,,,
player,201409140car,det,FreeNa00,defense,0,,,,,
player,201409140car,det,FreeNa00,def_pct,0%,,,,,
player,201409140car,det,FreeNa00,special_teams,3,,,,,
player,201409140car,det,FreeNa00,st_pct,12%,,,,,
