game,2014,4,20140928,201409280rai,mia,"Miami Dolphins",38,rai,"Oakland Raiders",14
player,201409280rai,mia,JohnAn04,special_teams,0,,,,,
player,201409280rai,mia,JohnAn04,st_pct,0%,,,,,
player,201409280rai,mia,ColeDe01,pos,DT,,,,,
player,201409280rai,mia,ColeDe01,offense,0,,,,,
player,201409280rai,mia,ColeDe01,off_pct,0%,,,,,
player,201409280rai,mia,ColeDe01,defense,18,,,,,
player,201409280rai,mia,ColeDe01,def_pct,28%,,,,,
player,201409280rai,mia,ColeDe01,special_teams,0,,,,,
player,201409280rai,mia,ColeDe01,st_pct,0%,,,,,
player,201409280rai,mia,ThomMi02,pos,FS,,,,,
player,201409280rai,mia,ThomMi02,offense,0,,,,,
player,201409280rai,mia,ThomMi02,off_pct,0%,,,,,
player,201409280rai,mia,ThomMi02,defense,16,,,,,
player,201409280rai,mia,ThomMi02,def_pct,25%,,,,,
player,201409280rai,mia,ThomMi02,special_teams,18,,,,,
player,201409280rai,mia,ThomMi02,st_pct,69%,,,,,
player,201409280rai,mia,AikeWa00,pos,SS,,,,,
player,201409280rai,mia,AikeWa00,offense,0,,,,,
player,201409280rai,mia,AikeWa00,off_pct,0%,,,,,
player,201409280rai,mia,AikeWa00,defense,10,,,,,
player,201409280rai,mia,AikeWa00,def_pct,15%,,,,,
player,201409280rai,mia,AikeWa00,special_teams,15,,,,,
player,201409280rai,mia,AikeWa00,st_pct,58%,,,,,
player,201409280rai,mia,ShepKe00,pos,LB,,,,,
player,201409280rai,mia,ShepKe00,offense,0,,,,,
player,201409280rai,mia,ShepKe00,off_pct,0%,,,,,
player,201409280rai,mia,ShepKe00,defense,9,,,,,
player,201409280rai,mia,ShepKe00,def_pct,14%,,,,,
player,201409280rai,mia,ShepKe00,special_teams,15,,,,,
player,201409280rai,mia,ShepKe00,st_pct,58%,,,,,
player,201409280rai,mia,TripJo00,pos,LB,,,,,
player,201409280rai,mia,TripJo00,offense,0,,,,,
player,201409280rai,mia,TripJo00,off_pct,0%,,,,,
player,201409280rai,mia,TripJo00,defense,4,,,,,
player,201409280rai,mia,TripJo00,def_pct,6%,,,,,
player,201409280rai,mia,TripJo00,special_teams,10,,,,,
player,201409280rai,mia,TripJo00,st_pct,38%,,,,,
player,201409280rai,mia,FreeJo01,pos,LB,,,,,
player,201409280rai,mia,FreeJo01,offense,0,,,,,
player,201409280rai,mia,FreeJo01,off_pct,0%,,,,,
player,201409280rai,mia,FreeJo01,defense,3,,,,,
player,201409280rai,mia,FreeJo01,def_pct,5%,,,,,
player,201409280rai,mia,FreeJo01,special_teams,18,,,,,
player,201409280rai,mia,FreeJo01,st_pct,69%,,,,,
player,201409280rai,mia,SturCa00,pos,K,,,,,
player,201409280rai,mia,SturCa00,offense,0,,,,,
player,201409280rai,mia,SturCa00,off_pct,0%,,,,,
player,201409280rai,mia,SturCa00,defense,0,,,,,
player,201409280rai,mia,SturCa00,def_pct,0%,,,,,
player,201409280rai,mia,SturCa00,special_teams,13,,,,,
player,201409280rai,mia,SturCa00,st_pct,50%,,,,,
player,201409280rai,mia,DennJo20,pos,LS,,,,,
player,201409280rai,mia,DennJo20,offense,0,,,,,
player,201409280rai,mia,DennJo20,off_pct,0%,,,,,
player,201409280rai,mia,DennJo20,defense,0,,,,,
player,201409280rai,mia,DennJo20,def_pct,0%,,,,,
player,201409280rai,mia,DennJo20,special_teams,8,,,,,
player,201409280rai,mia,DennJo20,st_pct,31%,,,,,
player,201409280rai,mia,FielBr20,pos,P,,,,,
player,201409280rai,mia,FielBr20,offense,0,,,,,
player,201409280rai,mia,FielBr20,off_pct,0%,,,,,
player,201409280rai,mia,FielBr20,defense,0,,,,,
player,201409280rai,mia,FielBr20,def_pct,0%,,,,,
player,201409280rai,mia,FielBr20,special_teams,8,,,,,
player,201409280rai,mia,FielBr20,st_pct,31%,,,,,
