game,2014,16,20141221,201412210tam,gnb,"Green Bay Packers",20,tam,"Tampa Bay Buccaneers",3
player,201412210tam,tam,TandKe00,off_pct,0%,,,,,
player,201412210tam,tam,TandKe00,defense,8,,,,,
player,201412210tam,tam,TandKe00,def_pct,11%,,,,,
player,201412210tam,tam,TandKe00,special_teams,16,,,,,
player,201412210tam,tam,TandKe00,st_pct,73%,,,,,
player,201412210tam,tam,UkoxGe00,pos,DE,,,,,
player,201412210tam,tam,UkoxGe00,offense,0,,,,,
player,201412210tam,tam,UkoxGe00,off_pct,0%,,,,,
player,201412210tam,tam,UkoxGe00,defense,7,,,,,
player,201412210tam,tam,UkoxGe00,def_pct,9%,,,,,
player,201412210tam,tam,UkoxGe00,special_teams,0,,,,,
player,201412210tam,tam,UkoxGe00,st_pct,0%,,,,,
player,201412210tam,tam,WillJa95,pos,LB,,,,,
player,201412210tam,tam,WillJa95,offense,0,,,,,
player,201412210tam,tam,WillJa95,off_pct,0%,,,,,
player,201412210tam,tam,WillJa95,defense,0,,,,,
player,201412210tam,tam,WillJa95,def_pct,0%,,,,,
player,201412210tam,tam,WillJa95,special_teams,16,,,,,
player,201412210tam,tam,WillJa95,st_pct,73%,,,,,
player,201412210tam,tam,LemoOr00,pos,LB,,,,,
player,201412210tam,tam,LemoOr00,offense,0,,,,,
player,201412210tam,tam,LemoOr00,off_pct,0%,,,,,
player,201412210tam,tam,LemoOr00,defense,0,,,,,
player,201412210tam,tam,LemoOr00,def_pct,0%,,,,,
player,201412210tam,tam,LemoOr00,special_teams,16,,,,,
player,201412210tam,tam,LemoOr00,st_pct,73%,,,,,
player,201412210tam,tam,RainBo00,pos,RB,,,,,
player,201412210tam,tam,RainBo00,offense,0,,,,,
player,201412210tam,tam,RainBo00,off_pct,0%,,,,,
player,201412210tam,tam,RainBo00,defense,0,,,,,
player,201412210tam,tam,RainBo00,def_pct,0%,,,,,
player,201412210tam,tam,RainBo00,special_teams,15,,,,,
player,201412210tam,tam,RainBo00,st_pct,68%,,,,,
player,201412210tam,tam,WilsC.00,pos,CB,,,,,
player,201412210tam,tam,WilsC.00,offense,0,,,,,
player,201412210tam,tam,WilsC.00,off_pct,0%,,,,,
player,201412210tam,tam,WilsC.00,defense,0,,,,,
player,201412210tam,tam,WilsC.00,def_pct,0%,,,,,
player,201412210tam,tam,WilsC.00,special_teams,10,,,,,
player,201412210tam,tam,WilsC.00,st_pct,45%,,,,,
player,201412210tam,tam,koenemic01,pos,P,,,,,
player,201412210tam,tam,koenemic01,offense,0,,,,,
player,201412210tam,tam,koenemic01,off_pct,0%,,,,,
player,201412210tam,tam,koenemic01,defense,0,,,,,
player,201412210tam,tam,koenemic01,def_pct,0%,,,,,
player,201412210tam,tam,koenemic01,special_teams,10,,,,,
player,201412210tam,tam,koenemic01,st_pct,45%,,,,,
player,201412210tam,tam,DePaAn00,pos,LS,,,,,
player,201412210tam,tam,DePaAn00,offense,0,,,,,
player,201412210tam,tam,DePaAn00,off_pct,0%,,,,,
player,201412210tam,tam,DePaAn00,defense,0,,,,,
player,201412210tam,tam,DePaAn00,def_pct,0%,,,,,
player,201412210tam,tam,DePaAn00,special_teams,9,,,,,
player,201412210tam,tam,DePaAn00,st_pct,41%,,,,,
player,201412210tam,tam,MurrPa01,pos,K,,,,,
player,201412210tam,tam,MurrPa01,offense,0,,,,,
player,201412210tam,tam,MurrPa01,off_pct,0%,,,,,
player,201412210tam,tam,MurrPa01,defense,0,,,,,
player,201412210tam,tam,MurrPa01,def_pct,0%,,,,,
player,201412210tam,tam,MurrPa01,special_teams,1,,,,,
player,201412210tam,tam,MurrPa01,st_pct,5%,,,,,
player,201412210tam,gnb,BakhDa00,pos,T,,,,,
player,201412210tam,gnb,BakhDa00,offense,74,,,,,
player,201412210tam,gnb,BakhDa00,off_pct,100%,,,,,
player,201412210tam,gnb,BakhDa00,defense,0,,,,,
player,201412210tam,gnb,BakhDa00,def_pct,0%,,,,,
player,201412210tam,gnb,BakhDa00,special_teams,5,,,,,
player,201412210tam,gnb,BakhDa00,st_pct,23%,,,,,
player,201412210tam,gnb,LangT.20,pos,G,,,,,
player,201412210tam,gnb,LangT.20,offense,74,,,,,
player,201412210tam,gnb,LangT.20,off_pct,100%,,,,,
player,201412210tam,gnb,LangT.20,defense,0,,,,,
player,201412210tam,gnb,LangT.20,def_pct,0%,,,,,
player,201412210tam,gnb,LangT.20,special_teams,5,,,,,
player,201412210tam,gnb,LangT.20,st_pct,23%,,,,,
player,201412210tam,gnb,BulaBr20,pos,T,,,,,
player,201412210tam,gnb,BulaBr20,offense,74,,,,,
player,201412210tam,gnb,BulaBr20,off_pct,100%,,,,,
player,201412210tam,gnb,BulaBr20,defense,0,,,,,
player,201412210tam,gnb,BulaBr20,def_pct,0%,,,,,
player,201412210tam,gnb,BulaBr20,special_teams,5,,,,,
player,201412210tam,gnb,BulaBr20,st_pct,23%,,,,,
player,201412210tam,gnb,LinsCo00,pos,C,,,,,
player,201412210tam,gnb,LinsCo00,offense,74,,,,,
player,201412210tam,gnb,LinsCo00,off_pct,100%,,,,,
player,201412210tam,gnb,LinsCo00,defense,0,,,,,
player,201412210tam,gnb,LinsCo00,def_pct,0%,,,,,
player,201412210tam,gnb,LinsCo00,special_teams,0,,,,,
player,201412210tam,gnb,LinsCo00,st_pct,0%,,,,,
player,201412210tam,gnb,SittJo20,pos,G,,,,,
player,201412210tam,gnb,SittJo20,offense,74,,,,,
player,201412210tam,gnb,SittJo20,off_pct,100%,,,,,
player,201412210tam,gnb,SittJo20,defense,0,,,,,
player,201412210tam,gnb,SittJo20,def_pct,0%,,,,,
player,201412210tam,gnb,SittJo20,special_teams,0,,,,,
player,201412210tam,gnb,SittJo20,st_pct,0%,,,,,
player,201412210tam,gnb,RodgAa00,pos,QB,,,,,
player,201412210tam,gnb,RodgAa00,offense,71,,,,,
player,201412210tam,gnb,RodgAa00,off_pct,96%,,,,,
player,201412210tam,gnb,RodgAa00,defense,0,,,,,
player,201412210tam,gnb,RodgAa00,def_pct,0%,,,,,
player,201412210tam,gnb,RodgAa00,special_teams,0,,,,,
player,201412210tam,gnb,RodgAa00,st_pct,0%,,,,,
player,201412210tam,gnb,NelsJo00,pos,WR,,,,,
player,201412210tam,gnb,NelsJo00,offense,66,,,,,
player,201412210tam,gnb,NelsJo00,off_pct,89%,,,,,
player,201412210tam,gnb,NelsJo00,defense,0,,,,,
player,201412210tam,gnb,NelsJo00,def_pct,0%,,,,,
player,201412210tam,gnb,NelsJo00,special_teams,0,,,,,
player,201412210tam,gnb,NelsJo00,st_pct,0%,,,,,
player,201412210tam,gnb,CobbRa00,pos,WR,,,,,
player,201412210tam,gnb,CobbRa00,offense,62,,,,,
player,201412210tam,gnb,CobbRa00,off_pct,84%,,,,,
player,201412210tam,gnb,CobbRa00,defense,0,,,,,
player,201412210tam,gnb,CobbRa00,def_pct,0%,,,,,
player,201412210tam,gnb,CobbRa00,special_teams,4,,,,,
player,201412210tam,gnb,CobbRa00,st_pct,18%,,,,,
player,201412210tam,gnb,AdamDa01,pos,WR,,,,,
player,201412210tam,gnb,AdamDa01,offense,46,,,,,
player,201412210tam,gnb,AdamDa01,off_pct,62%,,,,,
player,201412210tam,gnb,AdamDa01,defense,0,,,,,
player,201412210tam,gnb,AdamDa01,def_pct,0%,,,,,
player,201412210tam,gnb,AdamDa01,special_teams,0,,,,,
player,201412210tam,gnb,AdamDa01,st_pct,0%,,,,,
player,201412210tam,gnb,QuarAn00,pos,TE,,,,,
player,201412210tam,gnb,QuarAn00,offense,41,,,,,
player,201412210tam,gnb,QuarAn00,off_pct,55%,,,,,
player,201412210tam,gnb,QuarAn00,defense,0,,,,,
player,201412210tam,gnb,QuarAn00,def_pct,0%,,,,,
player,201412210tam,gnb,QuarAn00,special_teams,6,,,,,
player,201412210tam,gnb,QuarAn00,st_pct,27%,,,,,
player,201412210tam,gnb,RodgRi00,pos,TE,,,,,
player,201412210tam,gnb,RodgRi00,offense,35,,,,,
player,201412210tam,gnb,RodgRi00,off_pct,47%,,,,,
player,201412210tam,gnb,RodgRi00,defense,0,,,,,
player,201412210tam,gnb,RodgRi00,def_pct,0%,,,,,
player,201412210tam,gnb,RodgRi00,special_teams,0,,,,,
player,201412210tam,gnb,RodgRi00,st_pct,0%,,,,,
player,201412210tam,gnb,LacyEd00,pos,RB,,,,,
player,201412210tam,gnb,LacyEd00,offense,34,,,,,
player,201412210tam,gnb,LacyEd00,off_pct,46%,,,,,
player,201412210tam,gnb,LacyEd00,defense,0,,,,,
player,201412210tam,gnb,LacyEd00,def_pct,0%,,,,,
player,201412210tam,gnb,LacyEd00,special_teams,0,,,,,
player,201412210tam,gnb,LacyEd00,st_pct,0%,,,,,
player,201412210tam,gnb,StarJa00,pos,RB,,,,,
player,201412210tam,gnb,StarJa00,offense,29,,,,,
player,201412210tam,gnb,StarJa00,off_pct,39%,,,,,
player,201412210tam,gnb,StarJa00,defense,0,,,,,
player,201412210tam,gnb,StarJa00,def_pct,0%,,,,,
player,201412210tam,gnb,StarJa00,special_teams,0,,,,,
player,201412210tam,gnb,StarJa00,st_pct,0%,,,,,
player,201412210tam,gnb,KuhnJo00,pos,FB,,,,,
player,201412210tam,gnb,KuhnJo00,offense,26,,,,,
player,201412210tam,gnb,KuhnJo00,off_pct,35%,,,,,
player,201412210tam,gnb,KuhnJo00,defense,0,,,,,
player,201412210tam,gnb,KuhnJo00,def_pct,0%,,,,,
player,201412210tam,gnb,KuhnJo00,special_teams,1,,,,,
player,201412210tam,gnb,KuhnJo00,st_pct,5%,,,,,
player,201412210tam,gnb,BoykJa00,pos,WR,,,,,
player,201412210tam,gnb,BoykJa00,offense,19,,,,,
player,201412210tam,gnb,BoykJa00,off_pct,26%,,,,,
player,201412210tam,gnb,BoykJa00,defense,0,,,,,
player,201412210tam,gnb,BoykJa00,def_pct,0%,,,,,
player,201412210tam,gnb,BoykJa00,special_teams,16,,,,,
player,201412210tam,gnb,BoykJa00,st_pct,73%,,,,,
player,201412210tam,gnb,TretJC00,pos,C,,,,,
player,201412210tam,gnb,TretJC00,offense,5,,,,,
player,201412210tam,gnb,TretJC00,off_pct,7%,,,,,
player,201412210tam,gnb,TretJC00,defense,0,,,,,
player,201412210tam,gnb,TretJC00,def_pct,0%,,,,,
player,201412210tam,gnb,TretJC00,special_teams,5,,,,,
player,201412210tam,gnb,TretJC00,st_pct,23%,,,,,
player,201412210tam,gnb,BostBr00,pos,TE,,,,,
player,201412210tam,gnb,BostBr00,offense,3,,,,,
player,201412210tam,gnb,BostBr00,off_pct,4%,,,,,
player,201412210tam,gnb,BostBr00,defense,0,,,,,
player,201412210tam,gnb,BostBr00,def_pct,0%,,,,,
player,201412210tam,gnb,BostBr00,special_teams,16,,,,,
player,201412210tam,gnb,BostBr00,st_pct,73%,,,,,
player,201412210tam,gnb,HarrDu01,pos,RB,,,,,
player,201412210tam,gnb,HarrDu01,offense,3,,,,,
player,201412210tam,gnb,HarrDu01,off_pct,4%,,,,,
player,201412210tam,gnb,HarrDu01,defense,0,,,,,
player,201412210tam,gnb,HarrDu01,def_pct,0%,,,,,
player,201412210tam,gnb,HarrDu01,special_teams,9,,,,,
player,201412210tam,gnb,HarrDu01,st_pct,41%,,,,,
player,201412210tam,gnb,FlynMa00,pos,QB,,,,,
player,201412210tam,gnb,FlynMa00,offense,3,,,,,
player,201412210tam,gnb,FlynMa00,off_pct,4%,,,,,
player,201412210tam,gnb,FlynMa00,defense,0,,,,,
player,201412210tam,gnb,FlynMa00,def_pct,0%,,,,,
player,201412210tam,gnb,FlynMa00,special_teams,0,,,,,
player,201412210tam,gnb,FlynMa00,st_pct,0%,,,,,
player,201412210tam,gnb,DaniMi00,pos,DE,,,,,
player,201412210tam,gnb,DaniMi00,offense,1,,,,,
player,201412210tam,gnb,DaniMi00,off_pct,1%,,,,,
player,201412210tam,gnb,DaniMi00,defense,32,,,,,
player,201412210tam,gnb,DaniMi00,def_pct,65%,,,,,
player,201412210tam,gnb,DaniMi00,special_teams,1,,,,,
player,201412210tam,gnb,DaniMi00,st_pct,5%,,,,,
player,201412210tam,gnb,BurnMo99,pos,SS,,,,,
player,201412210tam,gnb,BurnMo99,offense,0,,,,,
player,201412210tam,gnb,BurnMo99,off_pct,0%,,,,,
player,201412210tam,gnb,BurnMo99,defense,49,,,,,
player,201412210tam,gnb,BurnMo99,def_pct,100%,,,,,
player,201412210tam,gnb,BurnMo99,special_teams,5,,,,,
player,201412210tam,gnb,BurnMo99,st_pct,23%,,,,,
player,201412210tam,gnb,ClinHa00,pos,FS,,,,,
player,201412210tam,gnb,ClinHa00,offense,0,,,,,
player,201412210tam,gnb,ClinHa00,off_pct,0%,,,,,
player,201412210tam,gnb,ClinHa00,defense,49,,,,,
player,201412210tam,gnb,ClinHa00,def_pct,100%,,,,,
player,201412210tam,gnb,ClinHa00,special_teams,0,,,,,
player,201412210tam,gnb,ClinHa00,st_pct,0%,,,,,
player,201412210tam,gnb,WillTr99,pos,CB,,,,,
player,201412210tam,gnb,WillTr99,offense,0,,,,,
player,201412210tam,gnb,WillTr99,off_pct,0%,,,,,
player,201412210tam,gnb,WillTr99,defense,49,,,,,
player,201412210tam,gnb,WillTr99,def_pct,100%,,,,,
player,201412210tam,gnb,WillTr99,special_teams,0,,,,,
player,201412210tam,gnb,WillTr99,st_pct,0%,,,,,
player,201412210tam,gnb,MattCl99,pos,LB,,,,,
player,201412210tam,gnb,MattCl99,offense,0,,,,,
player,201412210tam,gnb,MattCl99,off_pct,0%,,,,,
player,201412210tam,gnb,MattCl99,defense,45,,,,,
player,201412210tam,gnb,MattCl99,def_pct,92%,,,,,
player,201412210tam,gnb,MattCl99,special_teams,1,,,,,
player,201412210tam,gnb,MattCl99,st_pct,5%,,,,,
player,201412210tam,gnb,ShieSa00,pos,CB,,,,,
player,201412210tam,gnb,ShieSa00,offense,0,,,,,
player,201412210tam,gnb,ShieSa00,off_pct,0%,,,,,
player,201412210tam,gnb,ShieSa00,defense,44,,,,,
player,201412210tam,gnb,ShieSa00,def_pct,90%,,,,,
player,201412210tam,gnb,ShieSa00,special_teams,7,,,,,
player,201412210tam,gnb,ShieSa00,st_pct,32%,,,,,
player,201412210tam,gnb,HydeMi00,pos,FS,,,,,
player,201412210tam,gnb,HydeMi00,offense,0,,,,,
player,201412210tam,gnb,HydeMi00,off_pct,0%,,,,,
player,201412210tam,gnb,HydeMi00,defense,37,,,,,
player,201412210tam,gnb,HydeMi00,def_pct,76%,,,,,
player,201412210tam,gnb,HydeMi00,special_teams,5,,,,,
player,201412210tam,gnb,HydeMi00,st_pct,23%,,,,,
player,201412210tam,gnb,NealMi99,pos,LB,,,,,
player,201412210tam,gnb,NealMi99,offense,0,,,,,
player,201412210tam,gnb,NealMi99,off_pct,0%,,,,,
player,201412210tam,gnb,NealMi99,defense,35,,,,,
player,201412210tam,gnb,NealMi99,def_pct,71%,,,,,
player,201412210tam,gnb,NealMi99,special_teams,1,,,,,
player,201412210tam,gnb,NealMi99,st_pct,5%,,,,,
player,201412210tam,gnb,BarrSa00,pos,LB,,,,,
player,201412210tam,gnb,BarrSa00,offense,0,,,,,
player,201412210tam,gnb,BarrSa00,off_pct,0%,,,,,
player,201412210tam,gnb,BarrSa00,defense,32,,,,,
player,201412210tam,gnb,BarrSa00,def_pct,65%,,,,,
player,201412210tam,gnb,BarrSa00,special_teams,2,,,,,
player,201412210tam,gnb,BarrSa00,st_pct,9%,,,,,
player,201412210tam,gnb,PeppJu99,pos,LB,,,,,
player,201412210tam,gnb,PeppJu99,offense,0,,,,,
player,201412210tam,gnb,PeppJu99,off_pct,0%,,,,,
player,201412210tam,gnb,PeppJu99,defense,31,,,,,
player,201412210tam,gnb,PeppJu99,def_pct,63%,,,,,
player,201412210tam,gnb,PeppJu99,special_teams,1,,,,,
player,201412210tam,gnb,PeppJu99,st_pct,5%,,,,,
player,201412210tam,gnb,JoneDa03,pos,DE,,,,,
player,201412210tam,gnb,JoneDa03,offense,0,,,,,
player,201412210tam,gnb,JoneDa03,off_pct,0%,,,,,
player,201412210tam,gnb,JoneDa03,defense,23,,,,,
player,201412210tam,gnb,JoneDa03,def_pct,47%,,,,,
player,201412210tam,gnb,JoneDa03,special_teams,1,,,,,
player,201412210tam,gnb,JoneDa03,st_pct,5%,,,,,
player,201412210tam,gnb,GuioLe99,pos,NT,,,,,
player,201412210tam,gnb,GuioLe99,offense,0,,,,,
player,201412210tam,gnb,GuioLe99,off_pct,0%,,,,,
player,201412210tam,gnb,GuioLe99,defense,23,,,,,
player,201412210tam,gnb,GuioLe99,def_pct,47%,,,,,
player,201412210tam,gnb,GuioLe99,special_teams,0,,,,,
player,201412210tam,gnb,GuioLe99,st_pct,0%,,,,,
player,201412210tam,gnb,JoneBr99,pos,LB,,,,,
player,201412210tam,gnb,JoneBr99,offense,0,,,,,
player,201412210tam,gnb,JoneBr99,off_pct,0%,,,,,
player,201412210tam,gnb,JoneBr99,defense,18,,,,,
player,201412210tam,gnb,JoneBr99,def_pct,37%,,,,,
player,201412210tam,gnb,JoneBr99,special_teams,17,,,,,
player,201412210tam,gnb,JoneBr99,st_pct,77%,,,,,
player,201412210tam,gnb,HaywCa00,pos,CB,,,,,
player,201412210tam,gnb,HaywCa00,offense,0,,,,,
player,201412210tam,gnb,HaywCa00,off_pct,0%,,,,,
player,201412210tam,gnb,HaywCa00,defense,18,,,,,
player,201412210tam,gnb,HaywCa00,def_pct,37%,,,,,
player,201412210tam,gnb,HaywCa00,special_teams,6,,,,,
player,201412210tam,gnb,HaywCa00,st_pct,27%,,,,,
player,201412210tam,gnb,BoydJo00,pos,DE,,,,,
player,201412210tam,gnb,BoydJo00,offense,0,,,,,
player,201412210tam,gnb,BoydJo00,off_pct,0%,,,,,
player,201412210tam,gnb,BoydJo00,defense,15,,,,,
player,201412210tam,gnb,BoydJo00,def_pct,31%,,,,,
player,201412210tam,gnb,BoydJo00,special_teams,7,,,,,
player,201412210tam,gnb,BoydJo00,st_pct,32%,,,,,
player,201412210tam,gnb,PerrNi00,pos,LB,,,,,
player,201412210tam,gnb,PerrNi00,offense,0,,,,,
player,201412210tam,gnb,PerrNi00,off_pct,0%,,,,,
player,201412210tam,gnb,PerrNi00,defense,15,,,,,
player,201412210tam,gnb,PerrNi00,def_pct,31%,,,,,
player,201412210tam,gnb,PerrNi00,special_teams,0,,,,,
player,201412210tam,gnb,PerrNi00,st_pct,0%,,,,,
player,201412210tam,gnb,HawkA.20,pos,LB,,,,,
player,201412210tam,gnb,HawkA.20,offense,0,,,,,
player,201412210tam,gnb,HawkA.20,off_pct,0%,,,,,
player,201412210tam,gnb,HawkA.20,defense,12,,,,,
player,201412210tam,gnb,HawkA.20,def_pct,24%,,,,,
player,201412210tam,gnb,HawkA.20,special_teams,1,,,,,
player,201412210tam,gnb,HawkA.20,st_pct,5%,,,,,
player,201412210tam,gnb,ElliJa02,pos,LB,,,,,
player,201412210tam,gnb,ElliJa02,offense,0,,,,,
player,201412210tam,gnb,ElliJa02,off_pct,0%,,,,,
player,201412210tam,gnb,ElliJa02,defense,8,,,,,
player,201412210tam,gnb,ElliJa02,def_pct,16%,,,,,
player,201412210tam,gnb,ElliJa02,special_teams,16,,,,,
player,201412210tam,gnb,ElliJa02,st_pct,73%,,,,,
player,201412210tam,gnb,RichSe00,pos,SS,,,,,
player,201412210tam,gnb,RichSe00,offense,0,,,,,
player,201412210tam,gnb,RichSe00,off_pct,0%,,,,,
player,201412210tam,gnb,RichSe00,defense,3,,,,,
player,201412210tam,gnb,RichSe00,def_pct,6%,,,,,
player,201412210tam,gnb,RichSe00,special_teams,17,,,,,
player,201412210tam,gnb,RichSe00,st_pct,77%,,,,,
player,201412210tam,gnb,PennMi00,pos,NT,,,,,
player,201412210tam,gnb,PennMi00,offense,0,,,,,
player,201412210tam,gnb,PennMi00,off_pct,0%,,,,,
player,201412210tam,gnb,PennMi00,defense,1,,,,,
player,201412210tam,gnb,PennMi00,def_pct,2%,,,,,
player,201412210tam,gnb,PennMi00,special_teams,5,,,,,
player,201412210tam,gnb,PennMi00,st_pct,23%,,,,,
player,201412210tam,gnb,BushJa20,pos,CB,,,,,
player,201412210tam,gnb,BushJa20,offense,0,,,,,
player,201412210tam,gnb,BushJa20,off_pct,0%,,,,,
player,201412210tam,gnb,BushJa20,defense,0,,,,,
player,201412210tam,gnb,BushJa20,def_pct,0%,,,,,
player,201412210tam,gnb,BushJa20,special_teams,17,,,,,
player,201412210tam,gnb,BushJa20,st_pct,77%,,,,,
player,201412210tam,gnb,GoodDe00,pos,CB,,,,,
player,201412210tam,gnb,GoodDe00,offense,0,,,,,
player,201412210tam,gnb,GoodDe00,off_pct,0%,,,,,
player,201412210tam,gnb,GoodDe00,defense,0,,,,,
player,201412210tam,gnb,GoodDe00,def_pct,0%,,,,,
player,201412210tam,gnb,GoodDe00,special_teams,16,,,,,
player,201412210tam,gnb,GoodDe00,st_pct,73%,,,,,
player,201412210tam,gnb,BanjCh00,pos,FS,,,,,
player,201412210tam,gnb,BanjCh00,offense,0,,,,,
player,201412210tam,gnb,BanjCh00,off_pct,0%,,,,,
player,201412210tam,gnb,BanjCh00,defense,0,,,,,
player,201412210tam,gnb,BanjCh00,def_pct,0%,,,,,
player,201412210tam,gnb,BanjCh00,special_teams,15,,,,,
player,201412210tam,gnb,BanjCh00,st_pct,68%,,,,,
player,201412210tam,gnb,CrosMa20,pos,K,,,,,
player,201412210tam,gnb,CrosMa20,offense,0,,,,,
player,201412210tam,gnb,CrosMa20,off_pct,0%,,,,,
player,201412210tam,gnb,CrosMa20,defense,0,,,,,
player,201412210tam,gnb,CrosMa20,def_pct,0%,,,,,
player,201412210tam,gnb,CrosMa20,special_teams,10,,,,,
player,201412210tam,gnb,CrosMa20,st_pct,45%,,,,,
player,201412210tam,gnb,MastTi99,pos,P,,,,,
player,201412210tam,gnb,MastTi99,offense,0,,,,,
player,201412210tam,gnb,MastTi99,off_pct,0%,,,,,
player,201412210tam,gnb,MastTi99,defense,0,,,,,
player,201412210tam,gnb,MastTi99,def_pct,0%,,,,,
player,201412210tam,gnb,MastTi99,special_teams,7,,,,,
player,201412210tam,gnb,MastTi99,st_pct,32%,,,,,
player,201412210tam,gnb,GoodBr99,pos,LS,,,,,
player,201412210tam,gnb,GoodBr99,offense,0,,,,,
player,201412210tam,gnb,GoodBr99,off_pct,0%,,,,,
player,201412210tam,gnb,GoodBr99,defense,0,,,,,
player,201412210tam,gnb,GoodBr99,def_pct,0%,,,,,
player,201412210tam,gnb,GoodBr99,special_teams,7,,,,,
player,201412210tam,gnb,GoodBr99,st_pct,32%,,,,,
player,201412210tam,gnb,TaylLa01,pos,G,,,,,
player,201412210tam,gnb,TaylLa01,offense,0,,,,,
player,201412210tam,gnb,TaylLa01,off_pct,0%,,,,,
player,201412210tam,gnb,TaylLa01,defense,0,,,,,
player,201412210tam,gnb,TaylLa01,def_pct,0%,,,,,
player,201412210tam,gnb,TaylLa01,special_teams,5,,,,,
player,201412210tam,gnb,TaylLa01,st_pct,23%,,,,,
