game,2014,13,20141130,201411300clt,was,"Washington Redskins",27,clt,"Indianapolis Colts",49
player,201411300clt,clt,McAfPa44,def_pct,0%,,,,,
player,201411300clt,clt,McAfPa44,special_teams,18,,,,,
player,201411300clt,clt,McAfPa44,st_pct,51%,,,,,
player,201411300clt,clt,ShipA.20,pos,C,,,,,
player,201411300clt,clt,ShipA.20,offense,0,,,,,
player,201411300clt,clt,ShipA.20,off_pct,0%,,,,,
player,201411300clt,clt,ShipA.20,defense,0,,,,,
player,201411300clt,clt,ShipA.20,def_pct,0%,,,,,
player,201411300clt,clt,ShipA.20,special_teams,12,,,,,
player,201411300clt,clt,ShipA.20,st_pct,34%,,,,,
player,201411300clt,clt,OverMa00,pos,LS,,,,,
player,201411300clt,clt,OverMa00,offense,0,,,,,
player,201411300clt,clt,OverMa00,off_pct,0%,,,,,
player,201411300clt,clt,OverMa00,defense,0,,,,,
player,201411300clt,clt,OverMa00,def_pct,0%,,,,,
player,201411300clt,clt,OverMa00,special_teams,10,,,,,
player,201411300clt,clt,OverMa00,st_pct,29%,,,,,
player,201411300clt,clt,BrowJa00,pos,CB,,,,,
player,201411300clt,clt,BrowJa00,offense,0,,,,,
player,201411300clt,clt,BrowJa00,off_pct,0%,,,,,
player,201411300clt,clt,BrowJa00,defense,0,,,,,
player,201411300clt,clt,BrowJa00,def_pct,0%,,,,,
player,201411300clt,clt,BrowJa00,special_teams,8,,,,,
player,201411300clt,clt,BrowJa00,st_pct,23%,,,,,
player,201411300clt,clt,vinatada01,pos,K,,,,,
player,201411300clt,clt,vinatada01,offense,0,,,,,
player,201411300clt,clt,vinatada01,off_pct,0%,,,,,
player,201411300clt,clt,vinatada01,defense,0,,,,,
player,201411300clt,clt,vinatada01,def_pct,0%,,,,,
player,201411300clt,clt,vinatada01,special_teams,7,,,,,
player,201411300clt,clt,vinatada01,st_pct,20%,,,,,
player,201411300clt,was,ChesCh21,pos,G,,,,,
player,201411300clt,was,ChesCh21,offense,80,,,,,
player,201411300clt,was,ChesCh21,off_pct,100%,,,,,
player,201411300clt,was,ChesCh21,defense,0,,,,,
player,201411300clt,was,ChesCh21,def_pct,0%,,,,,
player,201411300clt,was,ChesCh21,special_teams,5,,,,,
player,201411300clt,was,ChesCh21,st_pct,14%,,,,,
player,201411300clt,was,LauvSh20,pos,G,,,,,
player,201411300clt,was,LauvSh20,offense,80,,,,,
player,201411300clt,was,LauvSh20,off_pct,100%,,,,,
player,201411300clt,was,LauvSh20,defense,0,,,,,
player,201411300clt,was,LauvSh20,def_pct,0%,,,,,
player,201411300clt,was,LauvSh20,special_teams,5,,,,,
player,201411300clt,was,LauvSh20,st_pct,14%,,,,,
player,201411300clt,was,CompTo00,pos,T,,,,,
player,201411300clt,was,CompTo00,offense,80,,,,,
player,201411300clt,was,CompTo00,off_pct,100%,,,,,
player,201411300clt,was,CompTo00,defense,0,,,,,
player,201411300clt,was,CompTo00,def_pct,0%,,,,,
player,201411300clt,was,CompTo00,special_teams,5,,,,,
player,201411300clt,was,CompTo00,st_pct,14%,,,,,
player,201411300clt,was,WillTr21,pos,T,,,,,
player,201411300clt,was,WillTr21,offense,80,,,,,
player,201411300clt,was,WillTr21,off_pct,100%,,,,,
player,201411300clt,was,WillTr21,defense,0,,,,,
player,201411300clt,was,WillTr21,def_pct,0%,,,,,
player,201411300clt,was,WillTr21,special_teams,0,,,,,
player,201411300clt,was,WillTr21,st_pct,0%,,,,,
player,201411300clt,was,LichKo20,pos,C,,,,,
player,201411300clt,was,LichKo20,offense,80,,,,,
player,201411300clt,was,LichKo20,off_pct,100%,,,,,
player,201411300clt,was,LichKo20,defense,0,,,,,
player,201411300clt,was,LichKo20,def_pct,0%,,,,,
player,201411300clt,was,LichKo20,special_teams,0,,,,,
player,201411300clt,was,LichKo20,st_pct,0%,,,,,
player,201411300clt,was,McCoCo00,pos,QB,,,,,
player,201411300clt,was,McCoCo00,offense,80,,,,,
player,201411300clt,was,McCoCo00,off_pct,100%,,,,,
player,201411300clt,was,McCoCo00,defense,0,,,,,
player,201411300clt,was,McCoCo00,def_pct,0%,,,,,
player,201411300clt,was,McCoCo00,special_teams,0,,,,,
player,201411300clt,was,McCoCo00,st_pct,0%,,,,,
player,201411300clt,was,GarcPi00,pos,WR,,,,,
player,201411300clt,was,GarcPi00,offense,65,,,,,
player,201411300clt,was,GarcPi00,off_pct,81%,,,,,
player,201411300clt,was,GarcPi00,defense,0,,,,,
player,201411300clt,was,GarcPi00,def_pct,0%,,,,,
player,201411300clt,was,GarcPi00,special_teams,0,,,,,
player,201411300clt,was,GarcPi00,st_pct,0%,,,,,
player,201411300clt,was,MorrAl00,pos,RB,,,,,
player,201411300clt,was,MorrAl00,offense,57,,,,,
player,201411300clt,was,MorrAl00,off_pct,71%,,,,,
player,201411300clt,was,MorrAl00,defense,0,,,,,
player,201411300clt,was,MorrAl00,def_pct,0%,,,,,
player,201411300clt,was,MorrAl00,special_teams,0,,,,,
player,201411300clt,was,MorrAl00,st_pct,0%,,,,,
player,201411300clt,was,JackDe00,pos,WR,,,,,
player,201411300clt,was,JackDe00,offense,53,,,,,
player,201411300clt,was,JackDe00,off_pct,66%,,,,,
player,201411300clt,was,JackDe00,defense,0,,,,,
player,201411300clt,was,JackDe00,def_pct,0%,,,,,
player,201411300clt,was,JackDe00,special_teams,0,,,,,
player,201411300clt,was,JackDe00,st_pct,0%,,,,,
player,201411300clt,was,RobeAn00,pos,WR,,,,,
player,201411300clt,was,RobeAn00,offense,52,,,,,
player,201411300clt,was,RobeAn00,off_pct,65%,,,,,
player,201411300clt,was,RobeAn00,defense,0,,,,,
player,201411300clt,was,RobeAn00,def_pct,0%,,,,,
player,201411300clt,was,RobeAn00,special_teams,11,,,,,
player,201411300clt,was,RobeAn00,st_pct,31%,,,,,
player,201411300clt,was,ReedJo02,pos,TE,,,,,
player,201411300clt,was,ReedJo02,offense,50,,,,,
player,201411300clt,was,ReedJo02,off_pct,62%,,,,,
player,201411300clt,was,ReedJo02,defense,0,,,,,
player,201411300clt,was,ReedJo02,def_pct,0%,,,,,
player,201411300clt,was,ReedJo02,special_teams,0,,,,,
player,201411300clt,was,ReedJo02,st_pct,0%,,,,,
player,201411300clt,was,PaulNi00,pos,TE,,,,,
player,201411300clt,was,PaulNi00,offense,32,,,,,
player,201411300clt,was,PaulNi00,off_pct,40%,,,,,
player,201411300clt,was,PaulNi00,defense,0,,,,,
player,201411300clt,was,PaulNi00,def_pct,0%,,,,,
player,201411300clt,was,PaulNi00,special_teams,11,,,,,
player,201411300clt,was,PaulNi00,st_pct,31%,,,,,
player,201411300clt,was,MossSa00,pos,WR,,,,,
player,201411300clt,was,MossSa00,offense,27,,,,,
player,201411300clt,was,MossSa00,off_pct,34%,,,,,
player,201411300clt,was,MossSa00,defense,0,,,,,
player,201411300clt,was,MossSa00,def_pct,0%,,,,,
player,201411300clt,was,MossSa00,special_teams,8,,,,,
player,201411300clt,was,MossSa00,st_pct,23%,,,,,
player,201411300clt,was,HeluRo00,pos,RB,,,,,
player,201411300clt,was,HeluRo00,offense,22,,,,,
player,201411300clt,was,HeluRo00,off_pct,28%,,,,,
player,201411300clt,was,HeluRo00,defense,0,,,,,
player,201411300clt,was,HeluRo00,def_pct,0%,,,,,
player,201411300clt,was,HeluRo00,special_teams,10,,,,,
player,201411300clt,was,HeluRo00,st_pct,29%,,,,,
player,201411300clt,was,PaulLo00,pos,TE,,,,,
player,201411300clt,was,PaulLo00,offense,19,,,,,
player,201411300clt,was,PaulLo00,off_pct,24%,,,,,
player,201411300clt,was,PaulLo00,defense,0,,,,,
player,201411300clt,was,PaulLo00,def_pct,0%,,,,,
player,201411300clt,was,PaulLo00,special_teams,16,,,,,
player,201411300clt,was,PaulLo00,st_pct,46%,,,,,
player,201411300clt,was,GranRy01,pos,WR,,,,,
player,201411300clt,was,GranRy01,offense,14,,,,,
player,201411300clt,was,GranRy01,off_pct,18%,,,,,
player,201411300clt,was,GranRy01,defense,0,,,,,
player,201411300clt,was,GranRy01,def_pct,0%,,,,,
player,201411300clt,was,GranRy01,special_teams,10,,,,,
player,201411300clt,was,GranRy01,st_pct,29%,,,,,
player,201411300clt,was,YounDa01,pos,FB,,,,,
player,201411300clt,was,YounDa01,offense,8,,,,,
player,201411300clt,was,YounDa01,off_pct,10%,,,,,
player,201411300clt,was,YounDa01,defense,0,,,,,
player,201411300clt,was,YounDa01,def_pct,0%,,,,,
player,201411300clt,was,YounDa01,special_teams,22,,,,,
player,201411300clt,was,YounDa01,st_pct,63%,,,,,
player,201411300clt,was,ReddSi00,pos,RB,,,,,
player,201411300clt,was,ReddSi00,offense,1,,,,,
player,201411300clt,was,ReddSi00,off_pct,1%,,,,,
player,201411300clt,was,ReddSi00,defense,0,,,,,
player,201411300clt,was,ReddSi00,def_pct,0%,,,,,
player,201411300clt,was,ReddSi00,special_teams,14,,,,,
player,201411300clt,was,ReddSi00,st_pct,40%,,,,,
player,201411300clt,was,BreeBa00,pos,CB,,,,,
player,201411300clt,was,BreeBa00,offense,0,,,,,
player,201411300clt,was,BreeBa00,off_pct,0%,,,,,
player,201411300clt,was,BreeBa00,defense,51,,,,,
player,201411300clt,was,BreeBa00,def_pct,100%,,,,,
player,201411300clt,was,BreeBa00,special_teams,11,,,,,
player,201411300clt,was,BreeBa00,st_pct,31%,,,,,
player,201411300clt,was,RilePe00,pos,LB,,,,,
player,201411300clt,was,RilePe00,offense,0,,,,,
player,201411300clt,was,RilePe00,off_pct,0%,,,,,
player,201411300clt,was,RilePe00,defense,51,,,,,
player,201411300clt,was,RilePe00,def_pct,100%,,,,,
player,201411300clt,was,RilePe00,special_teams,7,,,,,
player,201411300clt,was,RilePe00,st_pct,20%,,,,,
player,201411300clt,was,ClarRy20,pos,FS,,,,,
player,201411300clt,was,ClarRy20,offense,0,,,,,
player,201411300clt,was,ClarRy20,off_pct,0%,,,,,
player,201411300clt,was,ClarRy20,defense,51,,,,,
player,201411300clt,was,ClarRy20,def_pct,100%,,,,,
player,201411300clt,was,ClarRy20,special_teams,0,,,,,
player,201411300clt,was,ClarRy20,st_pct,0%,,,,,
player,201411300clt,was,AmerDa00,pos,CB,,,,,
player,201411300clt,was,AmerDa00,offense,0,,,,,
player,201411300clt,was,AmerDa00,off_pct,0%,,,,,
player,201411300clt,was,AmerDa00,defense,50,,,,,
player,201411300clt,was,AmerDa00,def_pct,98%,,,,,
player,201411300clt,was,AmerDa00,special_teams,14,,,,,
player,201411300clt,was,AmerDa00,st_pct,40%,,,,,
player,201411300clt,was,RobiKe01,pos,LB,,,,,
player,201411300clt,was,RobiKe01,offense,0,,,,,
player,201411300clt,was,RobiKe01,off_pct,0%,,,,,
player,201411300clt,was,RobiKe01,defense,48,,,,,
player,201411300clt,was,RobiKe01,def_pct,94%,,,,,
player,201411300clt,was,RobiKe01,special_teams,6,,,,,
player,201411300clt,was,RobiKe01,st_pct,17%,,,,,
player,201411300clt,was,KerrRy00,pos,LB,,,,,
player,201411300clt,was,KerrRy00,offense,0,,,,,
player,201411300clt,was,KerrRy00,off_pct,0%,,,,,
player,201411300clt,was,KerrRy00,defense,48,,,,,
player,201411300clt,was,KerrRy00,def_pct,94%,,,,,
player,201411300clt,was,KerrRy00,special_teams,5,,,,,
player,201411300clt,was,KerrRy00,st_pct,14%,,,,,
player,201411300clt,was,MurpTr00,pos,LB,,,,,
player,201411300clt,was,MurpTr00,offense,0,,,,,
player,201411300clt,was,MurpTr00,off_pct,0%,,,,,
player,201411300clt,was,MurpTr00,defense,46,,,,,
player,201411300clt,was,MurpTr00,def_pct,90%,,,,,
player,201411300clt,was,MurpTr00,special_teams,18,,,,,
player,201411300clt,was,MurpTr00,st_pct,51%,,,,,
player,201411300clt,was,CofiBa20,pos,NT,,,,,
player,201411300clt,was,CofiBa20,offense,0,,,,,
player,201411300clt,was,CofiBa20,off_pct,0%,,,,,
player,201411300clt,was,CofiBa20,defense,30,,,,,
player,201411300clt,was,CofiBa20,def_pct,59%,,,,,
player,201411300clt,was,CofiBa20,special_teams,7,,,,,
player,201411300clt,was,CofiBa20,st_pct,20%,,,,,
player,201411300clt,was,HatcJa20,pos,DE,,,,,
player,201411300clt,was,HatcJa20,offense,0,,,,,
player,201411300clt,was,HatcJa20,off_pct,0%,,,,,
player,201411300clt,was,HatcJa20,defense,27,,,,,
player,201411300clt,was,HatcJa20,def_pct,53%,,,,,
player,201411300clt,was,HatcJa20,special_teams,7,,,,,
player,201411300clt,was,HatcJa20,st_pct,20%,,,,,
player,201411300clt,was,MeriBr99,pos,SS,,,,,
player,201411300clt,was,MeriBr99,offense,0,,,,,
player,201411300clt,was,MeriBr99,off_pct,0%,,,,,
player,201411300clt,was,MeriBr99,defense,27,,,,,
player,201411300clt,was,MeriBr99,def_pct,53%,,,,,
player,201411300clt,was,MeriBr99,special_teams,4,,,,,
player,201411300clt,was,MeriBr99,st_pct,11%,,,,,
player,201411300clt,was,JenkJa01,pos,DE,,,,,
player,201411300clt,was,JenkJa01,offense,0,,,,,
player,201411300clt,was,JenkJa01,off_pct,0%,,,,,
player,201411300clt,was,JenkJa01,defense,25,,,,,
player,201411300clt,was,JenkJa01,def_pct,49%,,,,,
player,201411300clt,was,JenkJa01,special_teams,7,,,,,
player,201411300clt,was,JenkJa01,st_pct,20%,,,,,
player,201411300clt,was,ThomPh00,pos,S,,,,,
player,201411300clt,was,ThomPh00,offense,0,,,,,
player,201411300clt,was,ThomPh00,off_pct,0%,,,,,
player,201411300clt,was,ThomPh00,defense,24,,,,,
player,201411300clt,was,ThomPh00,def_pct,47%,,,,,
player,201411300clt,was,ThomPh00,special_teams,18,,,,,
player,201411300clt,was,ThomPh00,st_pct,51%,,,,,
player,201411300clt,was,MinnCh00,pos,CB,,,,,
player,201411300clt,was,MinnCh00,offense,0,,,,,
player,201411300clt,was,MinnCh00,off_pct,0%,,,,,
player,201411300clt,was,MinnCh00,defense,21,,,,,
player,201411300clt,was,MinnCh00,def_pct,41%,,,,,
player,201411300clt,was,MinnCh00,special_teams,5,,,,,
player,201411300clt,was,MinnCh00,st_pct,14%,,,,,
player,201411300clt,was,BakeCh99,pos,DE,,,,,
player,201411300clt,was,BakeCh99,offense,0,,,,,
player,201411300clt,was,BakeCh99,off_pct,0%,,,,,
player,201411300clt,was,BakeCh99,defense,19,,,,,
player,201411300clt,was,BakeCh99,def_pct,37%,,,,,
player,201411300clt,was,BakeCh99,special_teams,1,,,,,
player,201411300clt,was,BakeCh99,st_pct,3%,,,,,
player,201411300clt,was,KearFr00,pos,DE,,,,,
player,201411300clt,was,KearFr00,offense,0,,,,,
player,201411300clt,was,KearFr00,off_pct,0%,,,,,
player,201411300clt,was,KearFr00,defense,16,,,,,
player,201411300clt,was,KearFr00,def_pct,31%,,,,,
player,201411300clt,was,KearFr00,special_teams,13,,,,,
player,201411300clt,was,KearFr00,st_pct,37%,,,,,
player,201411300clt,was,DucrGr00,pos,CB,,,,,
player,201411300clt,was,DucrGr00,offense,0,,,,,
player,201411300clt,was,DucrGr00,off_pct,0%,,,,,
player,201411300clt,was,DucrGr00,defense,15,,,,,
player,201411300clt,was,DucrGr00,def_pct,29%,,,,,
player,201411300clt,was,DucrGr00,special_teams,9,,,,,
player,201411300clt,was,DucrGr00,st_pct,26%,,,,,
player,201411300clt,was,BrowEv99,pos,LB,,,,,
player,201411300clt,was,BrowEv99,offense,0,,,,,
player,201411300clt,was,BrowEv99,off_pct,0%,,,,,
player,201411300clt,was,BrowEv99,defense,8,,,,,
player,201411300clt,was,BrowEv99,def_pct,16%,,,,,
player,201411300clt,was,BrowEv99,special_teams,16,,,,,
player,201411300clt,was,BrowEv99,st_pct,46%,,,,,
player,201411300clt,was,CompWi00,pos,LB,,,,,
player,201411300clt,was,CompWi00,offense,0,,,,,
player,201411300clt,was,CompWi00,off_pct,0%,,,,,
player,201411300clt,was,CompWi00,defense,3,,,,,
player,201411300clt,was,CompWi00,def_pct,6%,,,,,
player,201411300clt,was,CompWi00,special_teams,14,,,,,
player,201411300clt,was,CompWi00,st_pct,40%,,,,,
player,201411300clt,was,BeauSt00,pos,LB,,,,,
player,201411300clt,was,BeauSt00,offense,0,,,,,
player,201411300clt,was,BeauSt00,off_pct,0%,,,,,
player,201411300clt,was,BeauSt00,defense,0,,,,,
player,201411300clt,was,BeauSt00,def_pct,0%,,,,,
player,201411300clt,was,BeauSt00,special_teams,23,,,,,
player,201411300clt,was,BeauSt00,st_pct,66%,,,,,
player,201411300clt,was,RobiTr02,pos,FS,,,,,
player,201411300clt,was,RobiTr02,offense,0,,,,,
player,201411300clt,was,RobiTr02,off_pct,0%,,,,,
player,201411300clt,was,RobiTr02,defense,0,,,,,
player,201411300clt,was,RobiTr02,def_pct,0%,,,,,
player,201411300clt,was,RobiTr02,special_teams,23,,,,,
player,201411300clt,was,RobiTr02,st_pct,66%,,,,,
player,201411300clt,was,DaviAk00,pos,S,,,,,
player,201411300clt,was,DaviAk00,offense,0,,,,,
player,201411300clt,was,DaviAk00,off_pct,0%,,,,,
player,201411300clt,was,DaviAk00,defense,0,,,,,
player,201411300clt,was,DaviAk00,def_pct,0%,,,,,
player,201411300clt,was,DaviAk00,special_teams,17,,,,,
player,201411300clt,was,DaviAk00,st_pct,49%,,,,,
player,201411300clt,was,ForbKa00,pos,K,,,,,
player,201411300clt,was,ForbKa00,offense,0,,,,,
player,201411300clt,was,ForbKa00,off_pct,0%,,,,,
player,201411300clt,was,ForbKa00,defense,0,,,,,
player,201411300clt,was,ForbKa00,def_pct,0%,,,,,
player,201411300clt,was,ForbKa00,special_teams,11,,,,,
player,201411300clt,was,ForbKa00,st_pct,31%,,,,,
player,201411300clt,was,SundNi00,pos,LS,,,,,
player,201411300clt,was,SundNi00,offense,0,,,,,
player,201411300clt,was,SundNi00,off_pct,0%,,,,,
player,201411300clt,was,SundNi00,defense,0,,,,,
player,201411300clt,was,SundNi00,def_pct,0%,,,,,
player,201411300clt,was,SundNi00,special_teams,11,,,,,
player,201411300clt,was,SundNi00,st_pct,31%,,,,,
player,201411300clt,was,WayxTr00,pos,P,,,,,
player,201411300clt,was,WayxTr00,offense,0,,,,,
player,201411300clt,was,WayxTr00,off_pct,0%,,,,,
player,201411300clt,was,WayxTr00,defense,0,,,,,
player,201411300clt,was,WayxTr00,def_pct,0%,,,,,
player,201411300clt,was,WayxTr00,special_teams,11,,,,,
player,201411300clt,was,WayxTr00,st_pct,31%,,,,,
player,201411300clt,was,LeRiJo00,pos,G,,,,,
player,201411300clt,was,LeRiJo00,offense,0,,,,,
player,201411300clt,was,LeRiJo00,off_pct,0%,,,,,
player,201411300clt,was,LeRiJo00,defense,0,,,,,
player,201411300clt,was,LeRiJo00,def_pct,0%,,,,,
player,201411300clt,was,LeRiJo00,special_teams,5,,,,,
player,201411300clt,was,LeRiJo00,st_pct,14%,,,,,
player,201411300clt,was,MoseMo00,pos,T,,,,,
player,201411300clt,was,MoseMo00,offense,0,,,,,
player,201411300clt,was,MoseMo00,off_pct,0%,,,,,
player,201411300clt,was,MoseMo00,defense,0,,,,,
player,201411300clt,was,MoseMo00,def_pct,0%,,,,,
player,201411300clt,was,MoseMo00,special_teams,5,,,,,
player,201411300clt,was,MoseMo00,st_pct,14%,,,,,
