game,2014,3,20140921,201409210ram,dal,"Dallas Cowboys",34,ram,"St. Louis Rams",31
player,201409210ram,dal,SmitTy00,st_pct,22%,,,,,
player,201409210ram,dal,FredTr00,pos,C,,,,,
player,201409210ram,dal,FredTr00,offense,56,,,,,
player,201409210ram,dal,FredTr00,off_pct,100%,,,,,
player,201409210ram,dal,FredTr00,defense,0,,,,,
player,201409210ram,dal,FredTr00,def_pct,0%,,,,,
player,201409210ram,dal,FredTr00,special_teams,6,,,,,
player,201409210ram,dal,FredTr00,st_pct,22%,,,,,
player,201409210ram,dal,LearRo00,pos,G,,,,,
player,201409210ram,dal,LearRo00,offense,56,,,,,
player,201409210ram,dal,LearRo00,off_pct,100%,,,,,
player,201409210ram,dal,LearRo00,defense,0,,,,,
player,201409210ram,dal,LearRo00,def_pct,0%,,,,,
player,201409210ram,dal,LearRo00,special_teams,6,,,,,
player,201409210ram,dal,LearRo00,st_pct,22%,,,,,
player,201409210ram,dal,MartZa00,pos,G,,,,,
player,201409210ram,dal,MartZa00,offense,56,,,,,
player,201409210ram,dal,MartZa00,off_pct,100%,,,,,
player,201409210ram,dal,MartZa00,defense,0,,,,,
player,201409210ram,dal,MartZa00,def_pct,0%,,,,,
player,201409210ram,dal,MartZa00,special_teams,6,,,,,
player,201409210ram,dal,MartZa00,st_pct,22%,,,,,
player,201409210ram,dal,RomoTo00,pos,QB,,,,,
player,201409210ram,dal,RomoTo00,offense,56,,,,,
player,201409210ram,dal,RomoTo00,off_pct,100%,,,,,
player,201409210ram,dal,RomoTo00,defense,0,,,,,
player,201409210ram,dal,RomoTo00,def_pct,0%,,,,,
player,201409210ram,dal,RomoTo00,special_teams,0,,,,,
player,201409210ram,dal,RomoTo00,st_pct,0%,,,,,
player,201409210ram,dal,BryaDe01,pos,WR,,,,,
player,201409210ram,dal,BryaDe01,offense,48,,,,,
player,201409210ram,dal,BryaDe01,off_pct,86%,,,,,
player,201409210ram,dal,BryaDe01,defense,0,,,,,
player,201409210ram,dal,BryaDe01,def_pct,0%,,,,,
player,201409210ram,dal,BryaDe01,special_teams,0,,,,,
player,201409210ram,dal,BryaDe01,st_pct,0%,,,,,
player,201409210ram,dal,WillTe01,pos,WR,,,,,
player,201409210ram,dal,WillTe01,offense,46,,,,,
player,201409210ram,dal,WillTe01,off_pct,82%,,,,,
player,201409210ram,dal,WillTe01,defense,0,,,,,
player,201409210ram,dal,WillTe01,def_pct,0%,,,,,
player,201409210ram,dal,WillTe01,special_teams,0,,,,,
player,201409210ram,dal,WillTe01,st_pct,0%,,,,,
player,201409210ram,dal,MurrDe00,pos,RB,,,,,
player,201409210ram,dal,MurrDe00,offense,44,,,,,
player,201409210ram,dal,MurrDe00,off_pct,79%,,,,,
player,201409210ram,dal,MurrDe00,defense,0,,,,,
player,201409210ram,dal,MurrDe00,def_pct,0%,,,,,
player,201409210ram,dal,MurrDe00,special_teams,1,,,,,
player,201409210ram,dal,MurrDe00,st_pct,4%,,,,,
player,201409210ram,dal,BeasCo00,pos,WR,,,,,
player,201409210ram,dal,BeasCo00,offense,24,,,,,
player,201409210ram,dal,BeasCo00,off_pct,43%,,,,,
player,201409210ram,dal,BeasCo00,defense,0,,,,,
player,201409210ram,dal,BeasCo00,def_pct,0%,,,,,
player,201409210ram,dal,BeasCo00,special_teams,0,,,,,
player,201409210ram,dal,BeasCo00,st_pct,0%,,,,,
player,201409210ram,dal,EscoGa00,pos,TE,,,,,
player,201409210ram,dal,EscoGa00,offense,18,,,,,
player,201409210ram,dal,EscoGa00,off_pct,32%,,,,,
player,201409210ram,dal,EscoGa00,defense,0,,,,,
player,201409210ram,dal,EscoGa00,def_pct,0%,,,,,
player,201409210ram,dal,EscoGa00,special_teams,8,,,,,
player,201409210ram,dal,EscoGa00,st_pct,30%,,,,,
player,201409210ram,dal,HannJa00,pos,TE,,,,,
player,201409210ram,dal,HannJa00,offense,16,,,,,
player,201409210ram,dal,HannJa00,off_pct,29%,,,,,
player,201409210ram,dal,HannJa00,defense,0,,,,,
player,201409210ram,dal,HannJa00,def_pct,0%,,,,,
player,201409210ram,dal,HannJa00,special_teams,15,,,,,
player,201409210ram,dal,HannJa00,st_pct,56%,,,,,
player,201409210ram,dal,ClutTy00,pos,FB,,,,,
player,201409210ram,dal,ClutTy00,offense,10,,,,,
player,201409210ram,dal,ClutTy00,off_pct,18%,,,,,
player,201409210ram,dal,ClutTy00,defense,0,,,,,
player,201409210ram,dal,ClutTy00,def_pct,0%,,,,,
player,201409210ram,dal,ClutTy00,special_teams,5,,,,,
player,201409210ram,dal,ClutTy00,st_pct,19%,,,,,
player,201409210ram,dal,DunbLa00,pos,RB,,,,,
player,201409210ram,dal,DunbLa00,offense,6,,,,,
player,201409210ram,dal,DunbLa00,off_pct,11%,,,,,
player,201409210ram,dal,DunbLa00,defense,0,,,,,
player,201409210ram,dal,DunbLa00,def_pct,0%,,,,,
player,201409210ram,dal,DunbLa00,special_teams,12,,,,,
player,201409210ram,dal,DunbLa00,st_pct,44%,,,,,
player,201409210ram,dal,HarrDw00,pos,WR,,,,,
player,201409210ram,dal,HarrDw00,offense,4,,,,,
player,201409210ram,dal,HarrDw00,off_pct,7%,,,,,
player,201409210ram,dal,HarrDw00,defense,0,,,,,
player,201409210ram,dal,HarrDw00,def_pct,0%,,,,,
player,201409210ram,dal,HarrDw00,special_teams,16,,,,,
player,201409210ram,dal,HarrDw00,st_pct,59%,,,,,
player,201409210ram,dal,WilcJ.00,pos,FS,,,,,
player,201409210ram,dal,WilcJ.00,offense,2,,,,,
player,201409210ram,dal,WilcJ.00,off_pct,4%,,,,,
player,201409210ram,dal,WilcJ.00,defense,75,,,,,
player,201409210ram,dal,WilcJ.00,def_pct,100%,,,,,
player,201409210ram,dal,WilcJ.00,special_teams,13,,,,,
player,201409210ram,dal,WilcJ.00,st_pct,48%,,,,,
player,201409210ram,dal,RandJo01,pos,RB,,,,,
player,201409210ram,dal,RandJo01,offense,2,,,,,
player,201409210ram,dal,RandJo01,off_pct,4%,,,,,
player,201409210ram,dal,RandJo01,defense,0,,,,,
player,201409210ram,dal,RandJo01,def_pct,0%,,,,,
player,201409210ram,dal,RandJo01,special_teams,7,,,,,
player,201409210ram,dal,RandJo01,st_pct,26%,,,,,
player,201409210ram,dal,ParnJe00,pos,T,,,,,
player,201409210ram,dal,ParnJe00,offense,2,,,,,
player,201409210ram,dal,ParnJe00,off_pct,4%,,,,,
player,201409210ram,dal,ParnJe00,defense,0,,,,,
player,201409210ram,dal,ParnJe00,def_pct,0%,,,,,
player,201409210ram,dal,ParnJe00,special_teams,6,,,,,
player,201409210ram,dal,ParnJe00,st_pct,22%,,,,,
player,201409210ram,dal,StreDe00,pos,WR,,,,,
player,201409210ram,dal,StreDe00,offense,2,,,,,
player,201409210ram,dal,StreDe00,off_pct,4%,,,,,
player,201409210ram,dal,StreDe00,defense,0,,,,,
player,201409210ram,dal,StreDe00,def_pct,0%,,,,,
player,201409210ram,dal,StreDe00,special_teams,0,,,,,
player,201409210ram,dal,StreDe00,st_pct,0%,,,,,
player,201409210ram,dal,HitcAn00,pos,LB,,,,,
player,201409210ram,dal,HitcAn00,offense,0,,,,,
player,201409210ram,dal,HitcAn00,off_pct,0%,,,,,
player,201409210ram,dal,HitcAn00,defense,74,,,,,
player,201409210ram,dal,HitcAn00,def_pct,99%,,,,,
player,201409210ram,dal,HitcAn00,special_teams,9,,,,,
player,201409210ram,dal,HitcAn00,st_pct,33%,,,,,
player,201409210ram,dal,CartBr00,pos,LB,,,,,
player,201409210ram,dal,CartBr00,offense,0,,,,,
player,201409210ram,dal,CartBr00,off_pct,0%,,,,,
player,201409210ram,dal,CartBr00,defense,73,,,,,
player,201409210ram,dal,CartBr00,def_pct,97%,,,,,
player,201409210ram,dal,CartBr00,special_teams,8,,,,,
player,201409210ram,dal,CartBr00,st_pct,30%,,,,,
player,201409210ram,dal,CarrBr99,pos,CB,,,,,
player,201409210ram,dal,CarrBr99,offense,0,,,,,
player,201409210ram,dal,CarrBr99,off_pct,0%,,,,,
player,201409210ram,dal,CarrBr99,defense,73,,,,,
player,201409210ram,dal,CarrBr99,def_pct,97%,,,,,
player,201409210ram,dal,CarrBr99,special_teams,6,,,,,
player,201409210ram,dal,CarrBr99,st_pct,22%,,,,,
player,201409210ram,dal,ChurBa99,pos,SS,,,,,
player,201409210ram,dal,ChurBa99,offense,0,,,,,
player,201409210ram,dal,ChurBa99,off_pct,0%,,,,,
player,201409210ram,dal,ChurBa99,defense,72,,,,,
player,201409210ram,dal,ChurBa99,def_pct,96%,,,,,
player,201409210ram,dal,ChurBa99,special_teams,14,,,,,
player,201409210ram,dal,ChurBa99,st_pct,52%,,,,,
player,201409210ram,dal,ClaiMo00,pos,CB,,,,,
player,201409210ram,dal,ClaiMo00,offense,0,,,,,
player,201409210ram,dal,ClaiMo00,off_pct,0%,,,,,
player,201409210ram,dal,ClaiMo00,defense,53,,,,,
player,201409210ram,dal,ClaiMo00,def_pct,71%,,,,,
player,201409210ram,dal,ClaiMo00,special_teams,1,,,,,
player,201409210ram,dal,ClaiMo00,st_pct,4%,,,,,
player,201409210ram,dal,ScanOr99,pos,CB,,,,,
player,201409210ram,dal,ScanOr99,offense,0,,,,,
player,201409210ram,dal,ScanOr99,off_pct,0%,,,,,
player,201409210ram,dal,ScanOr99,defense,52,,,,,
player,201409210ram,dal,ScanOr99,def_pct,69%,,,,,
player,201409210ram,dal,ScanOr99,special_teams,5,,,,,
player,201409210ram,dal,ScanOr99,st_pct,19%,,,,,
player,201409210ram,dal,HaydNi99,pos,DT,,,,,
player,201409210ram,dal,HaydNi99,offense,0,,,,,
player,201409210ram,dal,HaydNi99,off_pct,0%,,,,,
player,201409210ram,dal,HaydNi99,defense,51,,,,,
player,201409210ram,dal,HaydNi99,def_pct,68%,,,,,
player,201409210ram,dal,HaydNi99,special_teams,4,,,,,
player,201409210ram,dal,HaydNi99,st_pct,15%,,,,,
player,201409210ram,dal,MincJe99,pos,DE,,,,,
player,201409210ram,dal,MincJe99,offense,0,,,,,
player,201409210ram,dal,MincJe99,off_pct,0%,,,,,
player,201409210ram,dal,MincJe99,defense,49,,,,,
player,201409210ram,dal,MincJe99,def_pct,65%,,,,,
player,201409210ram,dal,MincJe99,special_teams,6,,,,,
player,201409210ram,dal,MincJe99,st_pct,22%,,,,,
player,201409210ram,dal,WilbKy00,pos,LB,,,,,
player,201409210ram,dal,WilbKy00,offense,0,,,,,
player,201409210ram,dal,WilbKy00,off_pct,0%,,,,,
player,201409210ram,dal,WilbKy00,defense,45,,,,,
player,201409210ram,dal,WilbKy00,def_pct,60%,,,,,
player,201409210ram,dal,WilbKy00,special_teams,16,,,,,
player,201409210ram,dal,WilbKy00,st_pct,59%,,,,,
player,201409210ram,dal,CrawTy00,pos,DE,,,,,
player,201409210ram,dal,CrawTy00,offense,0,,,,,
player,201409210ram,dal,CrawTy00,off_pct,0%,,,,,
player,201409210ram,dal,CrawTy00,defense,44,,,,,
player,201409210ram,dal,CrawTy00,def_pct,59%,,,,,
player,201409210ram,dal,CrawTy00,special_teams,11,,,,,
player,201409210ram,dal,CrawTy00,st_pct,41%,,,,,
player,201409210ram,dal,MeltHe99,pos,DT,,,,,
player,201409210ram,dal,MeltHe99,offense,0,,,,,
player,201409210ram,dal,MeltHe99,off_pct,0%,,,,,
player,201409210ram,dal,MeltHe99,defense,40,,,,,
player,201409210ram,dal,MeltHe99,def_pct,53%,,,,,
player,201409210ram,dal,MeltHe99,special_teams,4,,,,,
player,201409210ram,dal,MeltHe99,st_pct,15%,,,,,
player,201409210ram,dal,McClTe00,pos,DT,,,,,
player,201409210ram,dal,McClTe00,offense,0,,,,,
player,201409210ram,dal,McClTe00,off_pct,0%,,,,,
player,201409210ram,dal,McClTe00,defense,37,,,,,
player,201409210ram,dal,McClTe00,def_pct,49%,,,,,
player,201409210ram,dal,McClTe00,special_teams,3,,,,,
player,201409210ram,dal,McClTe00,st_pct,11%,,,,,
player,201409210ram,dal,SelvGe99,pos,DE,,,,,
player,201409210ram,dal,SelvGe99,offense,0,,,,,
player,201409210ram,dal,SelvGe99,off_pct,0%,,,,,
player,201409210ram,dal,SelvGe99,defense,36,,,,,
player,201409210ram,dal,SelvGe99,def_pct,48%,,,,,
player,201409210ram,dal,SelvGe99,special_teams,0,,,,,
player,201409210ram,dal,SelvGe99,st_pct,0%,,,,,
player,201409210ram,dal,BishKe01,pos,DT,,,,,
player,201409210ram,dal,BishKe01,offense,0,,,,,
player,201409210ram,dal,BishKe01,off_pct,0%,,,,,
player,201409210ram,dal,BishKe01,defense,23,,,,,
player,201409210ram,dal,BishKe01,def_pct,31%,,,,,
player,201409210ram,dal,BishKe01,special_teams,1,,,,,
player,201409210ram,dal,BishKe01,st_pct,4%,,,,,
player,201409210ram,dal,CrawJa00,pos,DE,,,,,
player,201409210ram,dal,CrawJa00,offense,0,,,,,
player,201409210ram,dal,CrawJa00,off_pct,0%,,,,,
player,201409210ram,dal,CrawJa00,defense,18,,,,,
player,201409210ram,dal,CrawJa00,def_pct,24%,,,,,
player,201409210ram,dal,CrawJa00,special_teams,0,,,,,
player,201409210ram,dal,CrawJa00,st_pct,0%,,,,,
player,201409210ram,dal,HeatJe00,pos,FS,,,,,
player,201409210ram,dal,HeatJe00,offense,0,,,,,
player,201409210ram,dal,HeatJe00,off_pct,0%,,,,,
player,201409210ram,dal,HeatJe00,defense,3,,,,,
player,201409210ram,dal,HeatJe00,def_pct,4%,,,,,
player,201409210ram,dal,HeatJe00,special_teams,15,,,,,
player,201409210ram,dal,HeatJe00,st_pct,56%,,,,,
player,201409210ram,dal,MoorSt00,pos,CB,,,,,
player,201409210ram,dal,MoorSt00,offense,0,,,,,
player,201409210ram,dal,MoorSt00,off_pct,0%,,,,,
player,201409210ram,dal,MoorSt00,defense,3,,,,,
player,201409210ram,dal,MoorSt00,def_pct,4%,,,,,
player,201409210ram,dal,MoorSt00,special_teams,0,,,,,
player,201409210ram,dal,MoorSt00,st_pct,0%,,,,,
player,201409210ram,dal,LawrCa01,pos,LB,,,,,
player,201409210ram,dal,LawrCa01,offense,0,,,,,
player,201409210ram,dal,LawrCa01,off_pct,0%,,,,,
player,201409210ram,dal,LawrCa01,defense,2,,,,,
player,201409210ram,dal,LawrCa01,def_pct,3%,,,,,
player,201409210ram,dal,LawrCa01,special_teams,15,,,,,
player,201409210ram,dal,LawrCa01,st_pct,56%,,,,,
player,201409210ram,dal,SmitKe03,pos,LB,,,,,
player,201409210ram,dal,SmitKe03,offense,0,,,,,
player,201409210ram,dal,SmitKe03,off_pct,0%,,,,,
player,201409210ram,dal,SmitKe03,defense,2,,,,,
player,201409210ram,dal,SmitKe03,def_pct,3%,,,,,
player,201409210ram,dal,SmitKe03,special_teams,9,,,,,
player,201409210ram,dal,SmitKe03,st_pct,33%,,,,,
player,201409210ram,dal,SpilCJ99,pos,SS,,,,,
player,201409210ram,dal,SpilCJ99,offense,0,,,,,
player,201409210ram,dal,SpilCJ99,off_pct,0%,,,,,
player,201409210ram,dal,SpilCJ99,defense,0,,,,,
player,201409210ram,dal,SpilCJ99,def_pct,0%,,,,,
player,201409210ram,dal,SpilCJ99,special_teams,15,,,,,
player,201409210ram,dal,SpilCJ99,st_pct,56%,,,,,
player,201409210ram,dal,BailDa00,pos,K,,,,,
player,201409210ram,dal,BailDa00,offense,0,,,,,
player,201409210ram,dal,BailDa00,off_pct,0%,,,,,
player,201409210ram,dal,BailDa00,defense,0,,,,,
player,201409210ram,dal,BailDa00,def_pct,0%,,,,,
player,201409210ram,dal,BailDa00,special_teams,13,,,,,
player,201409210ram,dal,BailDa00,st_pct,48%,,,,,
player,201409210ram,dal,LadoL.20,pos,LS,,,,,
player,201409210ram,dal,LadoL.20,offense,0,,,,,
player,201409210ram,dal,LadoL.20,off_pct,0%,,,,,
player,201409210ram,dal,LadoL.20,defense,0,,,,,
player,201409210ram,dal,LadoL.20,def_pct,0%,,,,,
player,201409210ram,dal,LadoL.20,special_teams,8,,,,,
player,201409210ram,dal,LadoL.20,st_pct,30%,,,,,
player,201409210ram,dal,JoneCh02,pos,P,,,,,
player,201409210ram,dal,JoneCh02,offense,0,,,,,
player,201409210ram,dal,JoneCh02,off_pct,0%,,,,,
player,201409210ram,dal,JoneCh02,defense,0,,,,,
player,201409210ram,dal,JoneCh02,def_pct,0%,,,,,
player,201409210ram,dal,JoneCh02,special_teams,8,,,,,
player,201409210ram,dal,JoneCh02,st_pct,30%,,,,,
player,201409210ram,dal,BernMa20,pos,G,,,,,
player,201409210ram,dal,BernMa20,offense,0,,,,,
player,201409210ram,dal,BernMa20,off_pct,0%,,,,,
player,201409210ram,dal,BernMa20,defense,0,,,,,
player,201409210ram,dal,BernMa20,def_pct,0%,,,,,
player,201409210ram,dal,BernMa20,special_teams,6,,,,,
player,201409210ram,dal,BernMa20,st_pct,22%,,,,,
