game,2014,5,20141005,201410050car,chi,"Chicago Bears",24,car,"Carolina Panthers",31
player,201410050car,chi,RosaDa00,pos,TE,,,,,
player,201410050car,chi,RosaDa00,offense,24,,,,,
player,201410050car,chi,RosaDa00,off_pct,38%,,,,,
player,201410050car,chi,RosaDa00,defense,0,,,,,
player,201410050car,chi,RosaDa00,def_pct,0%,,,,,
player,201410050car,chi,RosaDa00,special_teams,19,,,,,
player,201410050car,chi,RosaDa00,st_pct,63%,,,,,
player,201410050car,chi,HolmSa00,pos,WR,,,,,
player,201410050car,chi,HolmSa00,offense,22,,,,,
player,201410050car,chi,HolmSa00,off_pct,34%,,,,,
player,201410050car,chi,HolmSa00,defense,0,,,,,
player,201410050car,chi,HolmSa00,def_pct,0%,,,,,
player,201410050car,chi,HolmSa00,special_teams,5,,,,,
player,201410050car,chi,HolmSa00,st_pct,17%,,,,,
player,201410050car,chi,MorgJo00,pos,WR,,,,,
player,201410050car,chi,MorgJo00,offense,15,,,,,
player,201410050car,chi,MorgJo00,off_pct,23%,,,,,
player,201410050car,chi,MorgJo00,defense,0,,,,,
player,201410050car,chi,MorgJo00,def_pct,0%,,,,,
player,201410050car,chi,MorgJo00,special_teams,0,,,,,
player,201410050car,chi,MorgJo00,st_pct,0%,,,,,
player,201410050car,chi,CareKa00,pos,RB,,,,,
player,201410050car,chi,CareKa00,offense,12,,,,,
player,201410050car,chi,CareKa00,off_pct,19%,,,,,
player,201410050car,chi,CareKa00,defense,0,,,,,
player,201410050car,chi,CareKa00,def_pct,0%,,,,,
player,201410050car,chi,CareKa00,special_teams,0,,,,,
player,201410050car,chi,CareKa00,st_pct,0%,,,,,
player,201410050car,chi,BritEb20,pos,T,,,,,
player,201410050car,chi,BritEb20,offense,5,,,,,
player,201410050car,chi,BritEb20,off_pct,8%,,,,,
player,201410050car,chi,BritEb20,defense,0,,,,,
player,201410050car,chi,BritEb20,def_pct,0%,,,,,
player,201410050car,chi,BritEb20,special_teams,5,,,,,
player,201410050car,chi,BritEb20,st_pct,17%,,,,,
player,201410050car,chi,WillCh06,pos,WR,,,,,
player,201410050car,chi,WillCh06,offense,1,,,,,
player,201410050car,chi,WillCh06,off_pct,2%,,,,,
player,201410050car,chi,WillCh06,defense,0,,,,,
player,201410050car,chi,WillCh06,def_pct,0%,,,,,
player,201410050car,chi,WillCh06,special_teams,6,,,,,
player,201410050car,chi,WillCh06,st_pct,20%,,,,,
player,201410050car,chi,FullKy00,pos,CB,,,,,
player,201410050car,chi,FullKy00,offense,0,,,,,
player,201410050car,chi,FullKy00,off_pct,0%,,,,,
player,201410050car,chi,FullKy00,defense,66,,,,,
player,201410050car,chi,FullKy00,def_pct,100%,,,,,
player,201410050car,chi,FullKy00,special_teams,10,,,,,
player,201410050car,chi,FullKy00,st_pct,33%,,,,,
player,201410050car,chi,MundRy00,pos,SS,,,,,
player,201410050car,chi,MundRy00,offense,0,,,,,
player,201410050car,chi,MundRy00,off_pct,0%,,,,,
player,201410050car,chi,MundRy00,defense,66,,,,,
player,201410050car,chi,MundRy00,def_pct,100%,,,,,
player,201410050car,chi,MundRy00,special_teams,9,,,,,
player,201410050car,chi,MundRy00,st_pct,30%,,,,,
player,201410050car,chi,BrigLa99,pos,LB,,,,,
player,201410050car,chi,BrigLa99,offense,0,,,,,
player,201410050car,chi,BrigLa99,off_pct,0%,,,,,
player,201410050car,chi,BrigLa99,defense,65,,,,,
player,201410050car,chi,BrigLa99,def_pct,98%,,,,,
player,201410050car,chi,BrigLa99,special_teams,6,,,,,
player,201410050car,chi,BrigLa99,st_pct,20%,,,,,
player,201410050car,chi,JennTi20,pos,CB,,,,,
player,201410050car,chi,JennTi20,offense,0,,,,,
player,201410050car,chi,JennTi20,off_pct,0%,,,,,
player,201410050car,chi,JennTi20,defense,64,,,,,
player,201410050car,chi,JennTi20,def_pct,97%,,,,,
player,201410050car,chi,JennTi20,special_teams,6,,,,,
player,201410050car,chi,JennTi20,st_pct,20%,,,,,
player,201410050car,chi,AlleJa22,pos,DE,,,,,
player,201410050car,chi,AlleJa22,offense,0,,,,,
player,201410050car,chi,AlleJa22,off_pct,0%,,,,,
player,201410050car,chi,AlleJa22,defense,59,,,,,
player,201410050car,chi,AlleJa22,def_pct,89%,,,,,
player,201410050car,chi,AlleJa22,special_teams,6,,,,,
player,201410050car,chi,AlleJa22,st_pct,20%,,,,,
player,201410050car,chi,McCrDa00,pos,FS,,,,,
player,201410050car,chi,McCrDa00,offense,0,,,,,
player,201410050car,chi,McCrDa00,off_pct,0%,,,,,
player,201410050car,chi,McCrDa00,defense,58,,,,,
player,201410050car,chi,McCrDa00,def_pct,88%,,,,,
player,201410050car,chi,McCrDa00,special_teams,22,,,,,
player,201410050car,chi,McCrDa00,st_pct,73%,,,,,
player,201410050car,chi,WillD.20,pos,LB,,,,,
player,201410050car,chi,WillD.20,offense,0,,,,,
player,201410050car,chi,WillD.20,off_pct,0%,,,,,
player,201410050car,chi,WillD.20,defense,54,,,,,
player,201410050car,chi,WillD.20,def_pct,82%,,,,,
player,201410050car,chi,WillD.20,special_teams,4,,,,,
player,201410050car,chi,WillD.20,st_pct,13%,,,,,
player,201410050car,chi,HousLa99,pos,DE,,,,,
player,201410050car,chi,HousLa99,offense,0,,,,,
player,201410050car,chi,HousLa99,off_pct,0%,,,,,
player,201410050car,chi,HousLa99,defense,49,,,,,
player,201410050car,chi,HousLa99,def_pct,74%,,,,,
player,201410050car,chi,HousLa99,special_teams,5,,,,,
player,201410050car,chi,HousLa99,st_pct,17%,,,,,
player,201410050car,chi,PaeaSt00,pos,NT,,,,,
player,201410050car,chi,PaeaSt00,offense,0,,,,,
player,201410050car,chi,PaeaSt00,off_pct,0%,,,,,
player,201410050car,chi,PaeaSt00,defense,46,,,,,
player,201410050car,chi,PaeaSt00,def_pct,70%,,,,,
player,201410050car,chi,PaeaSt00,special_teams,6,,,,,
player,201410050car,chi,PaeaSt00,st_pct,20%,,,,,
player,201410050car,chi,SuttWi00,pos,DT,,,,,
player,201410050car,chi,SuttWi00,offense,0,,,,,
player,201410050car,chi,SuttWi00,off_pct,0%,,,,,
player,201410050car,chi,SuttWi00,defense,43,,,,,
player,201410050car,chi,SuttWi00,def_pct,65%,,,,,
player,201410050car,chi,SuttWi00,special_teams,4,,,,,
player,201410050car,chi,SuttWi00,st_pct,13%,,,,,
player,201410050car,chi,YounWi99,pos,DE,,,,,
player,201410050car,chi,YounWi99,offense,0,,,,,
player,201410050car,chi,YounWi99,off_pct,0%,,,,,
player,201410050car,chi,YounWi99,defense,37,,,,,
player,201410050car,chi,YounWi99,def_pct,56%,,,,,
player,201410050car,chi,YounWi99,special_teams,3,,,,,
player,201410050car,chi,YounWi99,st_pct,10%,,,,,
player,201410050car,chi,BostJo00,pos,LB,,,,,
player,201410050car,chi,BostJo00,offense,0,,,,,
player,201410050car,chi,BostJo00,off_pct,0%,,,,,
player,201410050car,chi,BostJo00,defense,32,,,,,
player,201410050car,chi,BostJo00,def_pct,48%,,,,,
player,201410050car,chi,BostJo00,special_teams,3,,,,,
player,201410050car,chi,BostJo00,st_pct,10%,,,,,
player,201410050car,chi,FergEg00,pos,NT,,,,,
player,201410050car,chi,FergEg00,offense,0,,,,,
player,201410050car,chi,FergEg00,off_pct,0%,,,,,
player,201410050car,chi,FergEg00,defense,31,,,,,
player,201410050car,chi,FergEg00,def_pct,47%,,,,,
player,201410050car,chi,FergEg00,special_teams,0,,,,,
player,201410050car,chi,FergEg00,st_pct,0%,,,,,
player,201410050car,chi,FreyIs00,pos,CB,,,,,
player,201410050car,chi,FreyIs00,offense,0,,,,,
player,201410050car,chi,FreyIs00,off_pct,0%,,,,,
player,201410050car,chi,FreyIs00,defense,24,,,,,
player,201410050car,chi,FreyIs00,def_pct,36%,,,,,
player,201410050car,chi,FreyIs00,special_teams,11,,,,,
player,201410050car,chi,FreyIs00,st_pct,37%,,,,,
player,201410050car,chi,JoneCh05,pos,LB,,,,,
player,201410050car,chi,JoneCh05,offense,0,,,,,
player,201410050car,chi,JoneCh05,off_pct,0%,,,,,
player,201410050car,chi,JoneCh05,defense,23,,,,,
player,201410050car,chi,JoneCh05,def_pct,35%,,,,,
player,201410050car,chi,JoneCh05,special_teams,19,,,,,
player,201410050car,chi,JoneCh05,st_pct,63%,,,,,
player,201410050car,chi,ContCh00,pos,SS,,,,,
player,201410050car,chi,ContCh00,offense,0,,,,,
player,201410050car,chi,ContCh00,off_pct,0%,,,,,
player,201410050car,chi,ContCh00,defense,8,,,,,
player,201410050car,chi,ContCh00,def_pct,12%,,,,,
player,201410050car,chi,ContCh00,special_teams,1,,,,,
player,201410050car,chi,ContCh00,st_pct,3%,,,,,
player,201410050car,chi,GreeKh00,pos,LB,,,,,
player,201410050car,chi,GreeKh00,offense,0,,,,,
player,201410050car,chi,GreeKh00,off_pct,0%,,,,,
player,201410050car,chi,GreeKh00,defense,1,,,,,
player,201410050car,chi,GreeKh00,def_pct,2%,,,,,
player,201410050car,chi,GreeKh00,special_teams,19,,,,,
player,201410050car,chi,GreeKh00,st_pct,63%,,,,,
player,201410050car,chi,PerrSe00,pos,RB,,,,,
player,201410050car,chi,PerrSe00,offense,0,,,,,
player,201410050car,chi,PerrSe00,off_pct,0%,,,,,
player,201410050car,chi,PerrSe00,defense,0,,,,,
player,201410050car,chi,PerrSe00,def_pct,0%,,,,,
player,201410050car,chi,PerrSe00,special_teams,19,,,,,
player,201410050car,chi,PerrSe00,st_pct,63%,,,,,
player,201410050car,chi,WillTe00,pos,CB,,,,,
player,201410050car,chi,WillTe00,offense,0,,,,,
player,201410050car,chi,WillTe00,off_pct,0%,,,,,
player,201410050car,chi,WillTe00,defense,0,,,,,
player,201410050car,chi,WillTe00,def_pct,0%,,,,,
player,201410050car,chi,WillTe00,special_teams,19,,,,,
player,201410050car,chi,WillTe00,st_pct,63%,,,,,
player,201410050car,chi,SharDa01,pos,LB,,,,,
player,201410050car,chi,SharDa01,offense,0,,,,,
player,201410050car,chi,SharDa01,off_pct,0%,,,,,
player,201410050car,chi,SharDa01,defense,0,,,,,
player,201410050car,chi,SharDa01,def_pct,0%,,,,,
player,201410050car,chi,SharDa01,special_teams,18,,,,,
player,201410050car,chi,SharDa01,st_pct,60%,,,,,
player,201410050car,chi,WashCo00,pos,DE,,,,,
player,201410050car,chi,WashCo00,offense,0,,,,,
player,201410050car,chi,WashCo00,off_pct,0%,,,,,
player,201410050car,chi,WashCo00,defense,0,,,,,
player,201410050car,chi,WashCo00,def_pct,0%,,,,,
player,201410050car,chi,WashCo00,special_teams,15,,,,,
player,201410050car,chi,WashCo00,st_pct,50%,,,,,
player,201410050car,chi,VereBr00,pos,FS,,,,,
player,201410050car,chi,VereBr00,offense,0,,,,,
player,201410050car,chi,VereBr00,off_pct,0%,,,,,
player,201410050car,chi,VereBr00,defense,0,,,,,
player,201410050car,chi,VereBr00,def_pct,0%,,,,,
player,201410050car,chi,VereBr00,special_teams,15,,,,,
player,201410050car,chi,VereBr00,st_pct,50%,,,,,
player,201410050car,chi,ScotTr99,pos,DE,,,,,
player,201410050car,chi,ScotTr99,offense,0,,,,,
player,201410050car,chi,ScotTr99,off_pct,0%,,,,,
player,201410050car,chi,ScotTr99,defense,0,,,,,
player,201410050car,chi,ScotTr99,def_pct,0%,,,,,
player,201410050car,chi,ScotTr99,special_teams,10,,,,,
player,201410050car,chi,ScotTr99,st_pct,33%,,,,,
player,201410050car,chi,gouldrob01,pos,K,,,,,
player,201410050car,chi,gouldrob01,offense,0,,,,,
player,201410050car,chi,gouldrob01,off_pct,0%,,,,,
player,201410050car,chi,gouldrob01,defense,0,,,,,
player,201410050car,chi,gouldrob01,def_pct,0%,,,,,
player,201410050car,chi,gouldrob01,special_teams,10,,,,,
player,201410050car,chi,gouldrob01,st_pct,33%,,,,,
player,201410050car,chi,CainJe20,pos,LS,,,,,
player,201410050car,chi,CainJe20,offense,0,,,,,
player,201410050car,chi,CainJe20,off_pct,0%,,,,,
player,201410050car,chi,CainJe20,defense,0,,,,,
player,201410050car,chi,CainJe20,def_pct,0%,,,,,
player,201410050car,chi,CainJe20,special_teams,9,,,,,
player,201410050car,chi,CainJe20,st_pct,30%,,,,,
player,201410050car,chi,ODonPa00,pos,P,,,,,
player,201410050car,chi,ODonPa00,offense,0,,,,,
player,201410050car,chi,ODonPa00,off_pct,0%,,,,,
player,201410050car,chi,ODonPa00,defense,0,,,,,
player,201410050car,chi,ODonPa00,def_pct,0%,,,,,
player,201410050car,chi,ODonPa00,special_teams,9,,,,,
player,201410050car,chi,ODonPa00,st_pct,30%,,,,,
player,201410050car,chi,HursDe00,pos,CB,,,,,
player,201410050car,chi,HursDe00,offense,0,,,,,
player,201410050car,chi,HursDe00,off_pct,0%,,,,,
player,201410050car,chi,HursDe00,defense,0,,,,,
player,201410050car,chi,HursDe00,def_pct,0%,,,,,
player,201410050car,chi,HursDe00,special_teams,7,,,,,
player,201410050car,chi,HursDe00,st_pct,23%,,,,,
player,201410050car,chi,BoggTa00,pos,C,,,,,
player,201410050car,chi,BoggTa00,offense,0,,,,,
player,201410050car,chi,BoggTa00,off_pct,0%,,,,,
player,201410050car,chi,BoggTa00,defense,0,,,,,
player,201410050car,chi,BoggTa00,def_pct,0%,,,,,
player,201410050car,chi,BoggTa00,special_teams,1,,,,,
player,201410050car,chi,BoggTa00,st_pct,3%,,,,,
