game,2014,14,20141207,201412070sdg,nwe,"New England Patriots",23,sdg,"San Diego Chargers",14
player,201412070sdg,nwe,FlemDa00,st_pct,63%,,,,,
player,201412070sdg,nwe,EbneNa00,pos,FS,,,,,
player,201412070sdg,nwe,EbneNa00,offense,0,,,,,
player,201412070sdg,nwe,EbneNa00,off_pct,0%,,,,,
player,201412070sdg,nwe,EbneNa00,defense,0,,,,,
player,201412070sdg,nwe,EbneNa00,def_pct,0%,,,,,
player,201412070sdg,nwe,EbneNa00,special_teams,22,,,,,
player,201412070sdg,nwe,EbneNa00,st_pct,73%,,,,,
player,201412070sdg,nwe,RyanLo00,pos,CB,,,,,
player,201412070sdg,nwe,RyanLo00,offense,0,,,,,
player,201412070sdg,nwe,RyanLo00,off_pct,0%,,,,,
player,201412070sdg,nwe,RyanLo00,defense,0,,,,,
player,201412070sdg,nwe,RyanLo00,def_pct,0%,,,,,
player,201412070sdg,nwe,RyanLo00,special_teams,19,,,,,
player,201412070sdg,nwe,RyanLo00,st_pct,63%,,,,,
player,201412070sdg,nwe,GostSt20,pos,K,,,,,
player,201412070sdg,nwe,GostSt20,offense,0,,,,,
player,201412070sdg,nwe,GostSt20,off_pct,0%,,,,,
player,201412070sdg,nwe,GostSt20,defense,0,,,,,
player,201412070sdg,nwe,GostSt20,def_pct,0%,,,,,
player,201412070sdg,nwe,GostSt20,special_teams,12,,,,,
player,201412070sdg,nwe,GostSt20,st_pct,40%,,,,,
player,201412070sdg,nwe,AikeDa00,pos,LS,,,,,
player,201412070sdg,nwe,AikeDa00,offense,0,,,,,
player,201412070sdg,nwe,AikeDa00,off_pct,0%,,,,,
player,201412070sdg,nwe,AikeDa00,defense,0,,,,,
player,201412070sdg,nwe,AikeDa00,def_pct,0%,,,,,
player,201412070sdg,nwe,AikeDa00,special_teams,11,,,,,
player,201412070sdg,nwe,AikeDa00,st_pct,37%,,,,,
player,201412070sdg,nwe,AlleRy01,pos,P,,,,,
player,201412070sdg,nwe,AlleRy01,offense,0,,,,,
player,201412070sdg,nwe,AlleRy01,off_pct,0%,,,,,
player,201412070sdg,nwe,AlleRy01,defense,0,,,,,
player,201412070sdg,nwe,AlleRy01,def_pct,0%,,,,,
player,201412070sdg,nwe,AlleRy01,special_teams,11,,,,,
player,201412070sdg,nwe,AlleRy01,st_pct,37%,,,,,
player,201412070sdg,nwe,ButlMa01,pos,CB,,,,,
player,201412070sdg,nwe,ButlMa01,offense,0,,,,,
player,201412070sdg,nwe,ButlMa01,off_pct,0%,,,,,
player,201412070sdg,nwe,ButlMa01,defense,0,,,,,
player,201412070sdg,nwe,ButlMa01,def_pct,0%,,,,,
player,201412070sdg,nwe,ButlMa01,special_teams,8,,,,,
player,201412070sdg,nwe,ButlMa01,st_pct,27%,,,,,
player,201412070sdg,nwe,KlinJo01,pos,G,,,,,
player,201412070sdg,nwe,KlinJo01,offense,0,,,,,
player,201412070sdg,nwe,KlinJo01,off_pct,0%,,,,,
player,201412070sdg,nwe,KlinJo01,defense,0,,,,,
player,201412070sdg,nwe,KlinJo01,def_pct,0%,,,,,
player,201412070sdg,nwe,KlinJo01,special_teams,6,,,,,
player,201412070sdg,nwe,KlinJo01,st_pct,20%,,,,,
