game,2014,11,20141117,201411170oti,pit,"Pittsburgh Steelers",27,oti,"Tennessee Titans",24
player,201411170oti,pit,DeCaDa00,def_pct,0%,,,,,
player,201411170oti,pit,DeCaDa00,special_teams,5,,,,,
player,201411170oti,pit,DeCaDa00,st_pct,19%,,,,,
player,201411170oti,pit,BrowAn04,pos,WR,,,,,
player,201411170oti,pit,BrowAn04,offense,73,,,,,
player,201411170oti,pit,BrowAn04,off_pct,100%,,,,,
player,201411170oti,pit,BrowAn04,defense,0,,,,,
player,201411170oti,pit,BrowAn04,def_pct,0%,,,,,
player,201411170oti,pit,BrowAn04,special_teams,4,,,,,
player,201411170oti,pit,BrowAn04,st_pct,15%,,,,,
player,201411170oti,pit,PounMa20,pos,C,,,,,
player,201411170oti,pit,PounMa20,offense,73,,,,,
player,201411170oti,pit,PounMa20,off_pct,100%,,,,,
player,201411170oti,pit,PounMa20,defense,0,,,,,
player,201411170oti,pit,PounMa20,def_pct,0%,,,,,
player,201411170oti,pit,PounMa20,special_teams,0,,,,,
player,201411170oti,pit,PounMa20,st_pct,0%,,,,,
player,201411170oti,pit,RoetBe00,pos,QB,,,,,
player,201411170oti,pit,RoetBe00,offense,73,,,,,
player,201411170oti,pit,RoetBe00,off_pct,100%,,,,,
player,201411170oti,pit,RoetBe00,defense,0,,,,,
player,201411170oti,pit,RoetBe00,def_pct,0%,,,,,
player,201411170oti,pit,RoetBe00,special_teams,0,,,,,
player,201411170oti,pit,RoetBe00,st_pct,0%,,,,,
player,201411170oti,pit,MillHe00,pos,TE,,,,,
player,201411170oti,pit,MillHe00,offense,72,,,,,
player,201411170oti,pit,MillHe00,off_pct,99%,,,,,
player,201411170oti,pit,MillHe00,defense,0,,,,,
player,201411170oti,pit,MillHe00,def_pct,0%,,,,,
player,201411170oti,pit,MillHe00,special_teams,0,,,,,
player,201411170oti,pit,MillHe00,st_pct,0%,,,,,
player,201411170oti,pit,BellLe00,pos,RB,,,,,
player,201411170oti,pit,BellLe00,offense,70,,,,,
player,201411170oti,pit,BellLe00,off_pct,96%,,,,,
player,201411170oti,pit,BellLe00,defense,0,,,,,
player,201411170oti,pit,BellLe00,def_pct,0%,,,,,
player,201411170oti,pit,BellLe00,special_teams,0,,,,,
player,201411170oti,pit,BellLe00,st_pct,0%,,,,,
player,201411170oti,pit,WheaMa00,pos,WR,,,,,
player,201411170oti,pit,WheaMa00,offense,39,,,,,
player,201411170oti,pit,WheaMa00,off_pct,53%,,,,,
player,201411170oti,pit,WheaMa00,defense,0,,,,,
player,201411170oti,pit,WheaMa00,def_pct,0%,,,,,
player,201411170oti,pit,WheaMa00,special_teams,5,,,,,
player,201411170oti,pit,WheaMa00,st_pct,19%,,,,,
player,201411170oti,pit,SpaeMa00,pos,TE,,,,,
player,201411170oti,pit,SpaeMa00,offense,35,,,,,
player,201411170oti,pit,SpaeMa00,off_pct,48%,,,,,
player,201411170oti,pit,SpaeMa00,defense,0,,,,,
player,201411170oti,pit,SpaeMa00,def_pct,0%,,,,,
player,201411170oti,pit,SpaeMa00,special_teams,10,,,,,
player,201411170oti,pit,SpaeMa00,st_pct,38%,,,,,
player,201411170oti,pit,BryaMa00,pos,WR,,,,,
player,201411170oti,pit,BryaMa00,offense,33,,,,,
player,201411170oti,pit,BryaMa00,off_pct,45%,,,,,
player,201411170oti,pit,BryaMa00,defense,0,,,,,
player,201411170oti,pit,BryaMa00,def_pct,0%,,,,,
player,201411170oti,pit,BryaMa00,special_teams,0,,,,,
player,201411170oti,pit,BryaMa00,st_pct,0%,,,,,
player,201411170oti,pit,JohnWe00,pos,FB,,,,,
player,201411170oti,pit,JohnWe00,offense,20,,,,,
player,201411170oti,pit,JohnWe00,off_pct,27%,,,,,
player,201411170oti,pit,JohnWe00,defense,0,,,,,
player,201411170oti,pit,JohnWe00,def_pct,0%,,,,,
player,201411170oti,pit,JohnWe00,special_teams,16,,,,,
player,201411170oti,pit,JohnWe00,st_pct,62%,,,,,
player,201411170oti,pit,MoorLa00,pos,WR,,,,,
player,201411170oti,pit,MoorLa00,offense,11,,,,,
player,201411170oti,pit,MoorLa00,off_pct,15%,,,,,
player,201411170oti,pit,MoorLa00,defense,0,,,,,
player,201411170oti,pit,MoorLa00,def_pct,0%,,,,,
player,201411170oti,pit,MoorLa00,special_teams,0,,,,,
player,201411170oti,pit,MoorLa00,st_pct,0%,,,,,
player,201411170oti,pit,HeywDa00,pos,WR,,,,,
player,201411170oti,pit,HeywDa00,offense,8,,,,,
player,201411170oti,pit,HeywDa00,off_pct,11%,,,,,
player,201411170oti,pit,HeywDa00,defense,0,,,,,
player,201411170oti,pit,HeywDa00,def_pct,0%,,,,,
player,201411170oti,pit,HeywDa00,special_teams,10,,,,,
player,201411170oti,pit,HeywDa00,st_pct,38%,,,,,
player,201411170oti,pit,ArchDr00,pos,RB,,,,,
player,201411170oti,pit,ArchDr00,offense,2,,,,,
player,201411170oti,pit,ArchDr00,off_pct,3%,,,,,
player,201411170oti,pit,ArchDr00,defense,0,,,,,
player,201411170oti,pit,ArchDr00,def_pct,0%,,,,,
player,201411170oti,pit,ArchDr00,special_teams,1,,,,,
player,201411170oti,pit,ArchDr00,st_pct,4%,,,,,
player,201411170oti,pit,PalmMi00,pos,TE,,,,,
player,201411170oti,pit,PalmMi00,offense,1,,,,,
player,201411170oti,pit,PalmMi00,off_pct,1%,,,,,
player,201411170oti,pit,PalmMi00,defense,0,,,,,
player,201411170oti,pit,PalmMi00,def_pct,0%,,,,,
player,201411170oti,pit,PalmMi00,special_teams,7,,,,,
player,201411170oti,pit,PalmMi00,st_pct,27%,,,,,
player,201411170oti,pit,BlouLe00,pos,RB,,,,,
player,201411170oti,pit,BlouLe00,offense,1,,,,,
player,201411170oti,pit,BlouLe00,off_pct,1%,,,,,
player,201411170oti,pit,BlouLe00,defense,0,,,,,
player,201411170oti,pit,BlouLe00,def_pct,0%,,,,,
player,201411170oti,pit,BlouLe00,special_teams,0,,,,,
player,201411170oti,pit,BlouLe00,st_pct,0%,,,,,
player,201411170oti,pit,McCaBr99,pos,CB,,,,,
player,201411170oti,pit,McCaBr99,offense,0,,,,,
player,201411170oti,pit,McCaBr99,off_pct,0%,,,,,
player,201411170oti,pit,McCaBr99,defense,40,,,,,
player,201411170oti,pit,McCaBr99,def_pct,100%,,,,,
player,201411170oti,pit,McCaBr99,special_teams,8,,,,,
player,201411170oti,pit,McCaBr99,st_pct,31%,,,,,
player,201411170oti,pit,TimmLa99,pos,LB,,,,,
player,201411170oti,pit,TimmLa99,offense,0,,,,,
player,201411170oti,pit,TimmLa99,off_pct,0%,,,,,
player,201411170oti,pit,TimmLa99,defense,40,,,,,
player,201411170oti,pit,TimmLa99,def_pct,100%,,,,,
player,201411170oti,pit,TimmLa99,special_teams,4,,,,,
player,201411170oti,pit,TimmLa99,st_pct,15%,,,,,
player,201411170oti,pit,GayxWi99,pos,CB,,,,,
player,201411170oti,pit,GayxWi99,offense,0,,,,,
player,201411170oti,pit,GayxWi99,off_pct,0%,,,,,
player,201411170oti,pit,GayxWi99,defense,40,,,,,
player,201411170oti,pit,GayxWi99,def_pct,100%,,,,,
player,201411170oti,pit,GayxWi99,special_teams,4,,,,,
player,201411170oti,pit,GayxWi99,st_pct,15%,,,,,
player,201411170oti,pit,MitcMi99,pos,FS,,,,,
player,201411170oti,pit,MitcMi99,offense,0,,,,,
player,201411170oti,pit,MitcMi99,off_pct,0%,,,,,
player,201411170oti,pit,MitcMi99,defense,40,,,,,
player,201411170oti,pit,MitcMi99,def_pct,100%,,,,,
player,201411170oti,pit,MitcMi99,special_teams,4,,,,,
player,201411170oti,pit,MitcMi99,st_pct,15%,,,,,
player,201411170oti,pit,AlleWi21,pos,FS,,,,,
player,201411170oti,pit,AlleWi21,offense,0,,,,,
player,201411170oti,pit,AlleWi21,off_pct,0%,,,,,
player,201411170oti,pit,AlleWi21,defense,39,,,,,
player,201411170oti,pit,AlleWi21,def_pct,98%,,,,,
player,201411170oti,pit,AlleWi21,special_teams,7,,,,,
player,201411170oti,pit,AlleWi21,st_pct,27%,,,,,
player,201411170oti,pit,HeywCa01,pos,DE,,,,,
player,201411170oti,pit,HeywCa01,offense,0,,,,,
player,201411170oti,pit,HeywCa01,off_pct,0%,,,,,
player,201411170oti,pit,HeywCa01,defense,38,,,,,
player,201411170oti,pit,HeywCa01,def_pct,95%,,,,,
player,201411170oti,pit,HeywCa01,special_teams,9,,,,,
player,201411170oti,pit,HeywCa01,st_pct,35%,,,,,
player,201411170oti,pit,WoriJa99,pos,LB,,,,,
player,201411170oti,pit,WoriJa99,offense,0,,,,,
player,201411170oti,pit,WoriJa99,off_pct,0%,,,,,
player,201411170oti,pit,WoriJa99,defense,38,,,,,
player,201411170oti,pit,WoriJa99,def_pct,95%,,,,,
player,201411170oti,pit,WoriJa99,special_teams,4,,,,,
player,201411170oti,pit,WoriJa99,st_pct,15%,,,,,
player,201411170oti,pit,HarrJa23,pos,LB,,,,,
player,201411170oti,pit,HarrJa23,offense,0,,,,,
player,201411170oti,pit,HarrJa23,off_pct,0%,,,,,
player,201411170oti,pit,HarrJa23,defense,31,,,,,
player,201411170oti,pit,HarrJa23,def_pct,78%,,,,,
player,201411170oti,pit,HarrJa23,special_teams,3,,,,,
player,201411170oti,pit,HarrJa23,st_pct,12%,,,,,
player,201411170oti,pit,KeisBr20,pos,DE,,,,,
player,201411170oti,pit,KeisBr20,offense,0,,,,,
player,201411170oti,pit,KeisBr20,off_pct,0%,,,,,
player,201411170oti,pit,KeisBr20,defense,27,,,,,
player,201411170oti,pit,KeisBr20,def_pct,68%,,,,,
player,201411170oti,pit,KeisBr20,special_teams,0,,,,,
player,201411170oti,pit,KeisBr20,st_pct,0%,,,,,
player,201411170oti,pit,SpenSe00,pos,LB,,,,,
player,201411170oti,pit,SpenSe00,offense,0,,,,,
player,201411170oti,pit,SpenSe00,off_pct,0%,,,,,
player,201411170oti,pit,SpenSe00,defense,26,,,,,
player,201411170oti,pit,SpenSe00,def_pct,65%,,,,,
player,201411170oti,pit,SpenSe00,special_teams,12,,,,,
player,201411170oti,pit,SpenSe00,st_pct,46%,,,,,
player,201411170oti,pit,ThomCa99,pos,DE,,,,,
player,201411170oti,pit,ThomCa99,offense,0,,,,,
player,201411170oti,pit,ThomCa99,off_pct,0%,,,,,
player,201411170oti,pit,ThomCa99,defense,24,,,,,
player,201411170oti,pit,ThomCa99,def_pct,60%,,,,,
player,201411170oti,pit,ThomCa99,special_teams,4,,,,,
player,201411170oti,pit,ThomCa99,st_pct,15%,,,,,
player,201411170oti,pit,BlakAn00,pos,CB,,,,,
player,201411170oti,pit,BlakAn00,offense,0,,,,,
player,201411170oti,pit,BlakAn00,off_pct,0%,,,,,
player,201411170oti,pit,BlakAn00,defense,14,,,,,
player,201411170oti,pit,BlakAn00,def_pct,35%,,,,,
player,201411170oti,pit,BlakAn00,special_teams,17,,,,,
player,201411170oti,pit,BlakAn00,st_pct,65%,,,,,
player,201411170oti,pit,WillVi01,pos,LB,,,,,
player,201411170oti,pit,WillVi01,offense,0,,,,,
player,201411170oti,pit,WillVi01,off_pct,0%,,,,,
player,201411170oti,pit,WillVi01,defense,14,,,,,
player,201411170oti,pit,WillVi01,def_pct,35%,,,,,
player,201411170oti,pit,WillVi01,special_teams,16,,,,,
player,201411170oti,pit,WillVi01,st_pct,62%,,,,,
player,201411170oti,pit,McCuDa00,pos,NT,,,,,
player,201411170oti,pit,McCuDa00,offense,0,,,,,
player,201411170oti,pit,McCuDa00,off_pct,0%,,,,,
player,201411170oti,pit,McCuDa00,defense,13,,,,,
player,201411170oti,pit,McCuDa00,def_pct,32%,,,,,
player,201411170oti,pit,McCuDa00,special_teams,4,,,,,
player,201411170oti,pit,McCuDa00,st_pct,15%,,,,,
player,201411170oti,pit,MoatAr00,pos,LB,,,,,
player,201411170oti,pit,MoatAr00,offense,0,,,,,
player,201411170oti,pit,MoatAr00,off_pct,0%,,,,,
player,201411170oti,pit,MoatAr00,defense,11,,,,,
player,201411170oti,pit,MoatAr00,def_pct,28%,,,,,
player,201411170oti,pit,MoatAr00,special_teams,12,,,,,
player,201411170oti,pit,MoatAr00,st_pct,46%,,,,,
player,201411170oti,pit,TuitSt00,pos,DE,,,,,
player,201411170oti,pit,TuitSt00,offense,0,,,,,
player,201411170oti,pit,TuitSt00,off_pct,0%,,,,,
player,201411170oti,pit,TuitSt00,defense,4,,,,,
player,201411170oti,pit,TuitSt00,def_pct,10%,,,,,
player,201411170oti,pit,TuitSt00,special_teams,6,,,,,
player,201411170oti,pit,TuitSt00,st_pct,23%,,,,,
player,201411170oti,pit,GoldRo00,pos,FS,,,,,
player,201411170oti,pit,GoldRo00,offense,0,,,,,
player,201411170oti,pit,GoldRo00,off_pct,0%,,,,,
player,201411170oti,pit,GoldRo00,defense,1,,,,,
player,201411170oti,pit,GoldRo00,def_pct,2%,,,,,
player,201411170oti,pit,GoldRo00,special_teams,17,,,,,
player,201411170oti,pit,GoldRo00,st_pct,65%,,,,,
player,201411170oti,pit,GarvTe00,pos,LB,,,,,
player,201411170oti,pit,GarvTe00,offense,0,,,,,
player,201411170oti,pit,GarvTe00,off_pct,0%,,,,,
player,201411170oti,pit,GarvTe00,defense,0,,,,,
player,201411170oti,pit,GarvTe00,def_pct,0%,,,,,
player,201411170oti,pit,GarvTe00,special_teams,17,,,,,
player,201411170oti,pit,GarvTe00,st_pct,65%,,,,,
player,201411170oti,pit,VentRo00,pos,S,,,,,
player,201411170oti,pit,VentRo00,offense,0,,,,,
player,201411170oti,pit,VentRo00,off_pct,0%,,,,,
player,201411170oti,pit,VentRo00,defense,0,,,,,
player,201411170oti,pit,VentRo00,def_pct,0%,,,,,
player,201411170oti,pit,VentRo00,special_teams,12,,,,,
player,201411170oti,pit,VentRo00,st_pct,46%,,,,,
player,201411170oti,pit,suishsha01,pos,K,,,,,
player,201411170oti,pit,suishsha01,offense,0,,,,,
player,201411170oti,pit,suishsha01,off_pct,0%,,,,,
player,201411170oti,pit,suishsha01,defense,0,,,,,
player,201411170oti,pit,suishsha01,def_pct,0%,,,,,
player,201411170oti,pit,suishsha01,special_teams,11,,,,,
player,201411170oti,pit,suishsha01,st_pct,42%,,,,,
player,201411170oti,pit,WingBr00,pos,P,,,,,
player,201411170oti,pit,WingBr00,offense,0,,,,,
player,201411170oti,pit,WingBr00,off_pct,0%,,,,,
player,201411170oti,pit,WingBr00,defense,0,,,,,
player,201411170oti,pit,WingBr00,def_pct,0%,,,,,
player,201411170oti,pit,WingBr00,special_teams,7,,,,,
player,201411170oti,pit,WingBr00,st_pct,27%,,,,,
player,201411170oti,pit,AlleCo00,pos,CB,,,,,
player,201411170oti,pit,AlleCo00,offense,0,,,,,
player,201411170oti,pit,AlleCo00,off_pct,0%,,,,,
player,201411170oti,pit,AlleCo00,defense,0,,,,,
player,201411170oti,pit,AlleCo00,def_pct,0%,,,,,
player,201411170oti,pit,AlleCo00,special_teams,7,,,,,
player,201411170oti,pit,AlleCo00,st_pct,27%,,,,,
player,201411170oti,pit,WarrGr20,pos,LS,,,,,
player,201411170oti,pit,WarrGr20,offense,0,,,,,
player,201411170oti,pit,WarrGr20,off_pct,0%,,,,,
player,201411170oti,pit,WarrGr20,defense,0,,,,,
player,201411170oti,pit,WarrGr20,def_pct,0%,,,,,
player,201411170oti,pit,WarrGr20,special_teams,7,,,,,
player,201411170oti,pit,WarrGr20,st_pct,27%,,,,,
player,201411170oti,pit,WebbBW00,pos,CB,,,,,
player,201411170oti,pit,WebbBW00,offense,0,,,,,
player,201411170oti,pit,WebbBW00,off_pct,0%,,,,,
player,201411170oti,pit,WebbBW00,defense,0,,,,,
player,201411170oti,pit,WebbBW00,def_pct,0%,,,,,
player,201411170oti,pit,WebbBW00,special_teams,6,,,,,
player,201411170oti,pit,WebbBW00,st_pct,23%,,,,,
player,201411170oti,pit,WallCo20,pos,C,,,,,
player,201411170oti,pit,WallCo20,offense,0,,,,,
player,201411170oti,pit,WallCo20,off_pct,0%,,,,,
player,201411170oti,pit,WallCo20,defense,0,,,,,
player,201411170oti,pit,WallCo20,def_pct,0%,,,,,
player,201411170oti,pit,WallCo20,special_teams,5,,,,,
player,201411170oti,pit,WallCo20,st_pct,19%,,,,,
player,201411170oti,pit,BrowJu00,pos,WR,,,,,
player,201411170oti,pit,BrowJu00,offense,0,,,,,
player,201411170oti,pit,BrowJu00,off_pct,0%,,,,,
player,201411170oti,pit,BrowJu00,defense,0,,,,,
player,201411170oti,pit,BrowJu00,def_pct,0%,,,,,
player,201411170oti,pit,BrowJu00,special_teams,5,,,,,
player,201411170oti,pit,BrowJu00,st_pct,19%,,,,,
player,201411170oti,pit,AdamMi02,pos,T,,,,,
player,201411170oti,pit,AdamMi02,offense,0,,,,,
player,201411170oti,pit,AdamMi02,off_pct,0%,,,,,
player,201411170oti,pit,AdamMi02,defense,0,,,,,
player,201411170oti,pit,AdamMi02,def_pct,0%,,,,,
player,201411170oti,pit,AdamMi02,special_teams,5,,,,,
player,201411170oti,pit,AdamMi02,st_pct,19%,,,,,
