game,2014,6,20141012,201410120atl,chi,"Chicago Bears",27,atl,"Atlanta Falcons",13
player,201410120atl,chi,OlaxMi00,off_pct,100%,,,,,
player,201410120atl,chi,OlaxMi00,defense,0,,,,,
player,201410120atl,chi,OlaxMi00,def_pct,0%,,,,,
player,201410120atl,chi,OlaxMi00,special_teams,3,,,,,
player,201410120atl,chi,OlaxMi00,st_pct,11%,,,,,
player,201410120atl,chi,CutlJa00,pos,QB,,,,,
player,201410120atl,chi,CutlJa00,offense,73,,,,,
player,201410120atl,chi,CutlJa00,off_pct,100%,,,,,
player,201410120atl,chi,CutlJa00,defense,0,,,,,
player,201410120atl,chi,CutlJa00,def_pct,0%,,,,,
player,201410120atl,chi,CutlJa00,special_teams,0,,,,,
player,201410120atl,chi,CutlJa00,st_pct,0%,,,,,
player,201410120atl,chi,JeffAl00,pos,WR,,,,,
player,201410120atl,chi,JeffAl00,offense,68,,,,,
player,201410120atl,chi,JeffAl00,off_pct,93%,,,,,
player,201410120atl,chi,JeffAl00,defense,0,,,,,
player,201410120atl,chi,JeffAl00,def_pct,0%,,,,,
player,201410120atl,chi,JeffAl00,special_teams,0,,,,,
player,201410120atl,chi,JeffAl00,st_pct,0%,,,,,
player,201410120atl,chi,MarsBr00,pos,WR,,,,,
player,201410120atl,chi,MarsBr00,offense,68,,,,,
player,201410120atl,chi,MarsBr00,off_pct,93%,,,,,
player,201410120atl,chi,MarsBr00,defense,0,,,,,
player,201410120atl,chi,MarsBr00,def_pct,0%,,,,,
player,201410120atl,chi,MarsBr00,special_teams,0,,,,,
player,201410120atl,chi,MarsBr00,st_pct,0%,,,,,
player,201410120atl,chi,FortMa00,pos,RB,,,,,
player,201410120atl,chi,FortMa00,offense,66,,,,,
player,201410120atl,chi,FortMa00,off_pct,90%,,,,,
player,201410120atl,chi,FortMa00,defense,0,,,,,
player,201410120atl,chi,FortMa00,def_pct,0%,,,,,
player,201410120atl,chi,FortMa00,special_teams,0,,,,,
player,201410120atl,chi,FortMa00,st_pct,0%,,,,,
player,201410120atl,chi,BennMa00,pos,TE,,,,,
player,201410120atl,chi,BennMa00,offense,64,,,,,
player,201410120atl,chi,BennMa00,off_pct,88%,,,,,
player,201410120atl,chi,BennMa00,defense,0,,,,,
player,201410120atl,chi,BennMa00,def_pct,0%,,,,,
player,201410120atl,chi,BennMa00,special_teams,4,,,,,
player,201410120atl,chi,BennMa00,st_pct,14%,,,,,
player,201410120atl,chi,MorgJo00,pos,WR,,,,,
player,201410120atl,chi,MorgJo00,offense,37,,,,,
player,201410120atl,chi,MorgJo00,off_pct,51%,,,,,
player,201410120atl,chi,MorgJo00,defense,0,,,,,
player,201410120atl,chi,MorgJo00,def_pct,0%,,,,,
player,201410120atl,chi,MorgJo00,special_teams,0,,,,,
player,201410120atl,chi,MorgJo00,st_pct,0%,,,,,
player,201410120atl,chi,RosaDa00,pos,TE,,,,,
player,201410120atl,chi,RosaDa00,offense,29,,,,,
player,201410120atl,chi,RosaDa00,off_pct,40%,,,,,
player,201410120atl,chi,RosaDa00,defense,0,,,,,
player,201410120atl,chi,RosaDa00,def_pct,0%,,,,,
player,201410120atl,chi,RosaDa00,special_teams,19,,,,,
player,201410120atl,chi,RosaDa00,st_pct,68%,,,,,
player,201410120atl,chi,BritEb20,pos,T,,,,,
player,201410120atl,chi,BritEb20,offense,15,,,,,
player,201410120atl,chi,BritEb20,off_pct,21%,,,,,
player,201410120atl,chi,BritEb20,defense,0,,,,,
player,201410120atl,chi,BritEb20,def_pct,0%,,,,,
player,201410120atl,chi,BritEb20,special_teams,4,,,,,
player,201410120atl,chi,BritEb20,st_pct,14%,,,,,
player,201410120atl,chi,HolmSa00,pos,WR,,,,,
player,201410120atl,chi,HolmSa00,offense,9,,,,,
player,201410120atl,chi,HolmSa00,off_pct,12%,,,,,
player,201410120atl,chi,HolmSa00,defense,0,,,,,
player,201410120atl,chi,HolmSa00,def_pct,0%,,,,,
player,201410120atl,chi,HolmSa00,special_teams,6,,,,,
player,201410120atl,chi,HolmSa00,st_pct,21%,,,,,
player,201410120atl,chi,CareKa00,pos,RB,,,,,
player,201410120atl,chi,CareKa00,offense,7,,,,,
player,201410120atl,chi,CareKa00,off_pct,10%,,,,,
player,201410120atl,chi,CareKa00,defense,0,,,,,
player,201410120atl,chi,CareKa00,def_pct,0%,,,,,
player,201410120atl,chi,CareKa00,special_teams,0,,,,,
player,201410120atl,chi,CareKa00,st_pct,0%,,,,,
player,201410120atl,chi,WillCh06,pos,WR,,,,,
player,201410120atl,chi,WillCh06,offense,2,,,,,
player,201410120atl,chi,WillCh06,off_pct,3%,,,,,
player,201410120atl,chi,WillCh06,defense,0,,,,,
player,201410120atl,chi,WillCh06,def_pct,0%,,,,,
player,201410120atl,chi,WillCh06,special_teams,4,,,,,
player,201410120atl,chi,WillCh06,st_pct,14%,,,,,
player,201410120atl,chi,FullKy00,pos,CB,,,,,
player,201410120atl,chi,FullKy00,offense,0,,,,,
player,201410120atl,chi,FullKy00,off_pct,0%,,,,,
player,201410120atl,chi,FullKy00,defense,56,,,,,
player,201410120atl,chi,FullKy00,def_pct,100%,,,,,
player,201410120atl,chi,FullKy00,special_teams,9,,,,,
player,201410120atl,chi,FullKy00,st_pct,32%,,,,,
player,201410120atl,chi,SharDa01,pos,LB,,,,,
player,201410120atl,chi,SharDa01,offense,0,,,,,
player,201410120atl,chi,SharDa01,off_pct,0%,,,,,
player,201410120atl,chi,SharDa01,defense,55,,,,,
player,201410120atl,chi,SharDa01,def_pct,98%,,,,,
player,201410120atl,chi,SharDa01,special_teams,8,,,,,
player,201410120atl,chi,SharDa01,st_pct,29%,,,,,
player,201410120atl,chi,MundRy00,pos,SS,,,,,
player,201410120atl,chi,MundRy00,offense,0,,,,,
player,201410120atl,chi,MundRy00,off_pct,0%,,,,,
player,201410120atl,chi,MundRy00,defense,54,,,,,
player,201410120atl,chi,MundRy00,def_pct,96%,,,,,
player,201410120atl,chi,MundRy00,special_teams,8,,,,,
player,201410120atl,chi,MundRy00,st_pct,29%,,,,,
player,201410120atl,chi,GreeKh00,pos,LB,,,,,
player,201410120atl,chi,GreeKh00,offense,0,,,,,
player,201410120atl,chi,GreeKh00,off_pct,0%,,,,,
player,201410120atl,chi,GreeKh00,defense,54,,,,,
player,201410120atl,chi,GreeKh00,def_pct,96%,,,,,
player,201410120atl,chi,GreeKh00,special_teams,8,,,,,
player,201410120atl,chi,GreeKh00,st_pct,29%,,,,,
player,201410120atl,chi,JennTi20,pos,CB,,,,,
player,201410120atl,chi,JennTi20,offense,0,,,,,
player,201410120atl,chi,JennTi20,off_pct,0%,,,,,
player,201410120atl,chi,JennTi20,defense,54,,,,,
player,201410120atl,chi,JennTi20,def_pct,96%,,,,,
player,201410120atl,chi,JennTi20,special_teams,3,,,,,
player,201410120atl,chi,JennTi20,st_pct,11%,,,,,
player,201410120atl,chi,AlleJa22,pos,DE,,,,,
player,201410120atl,chi,AlleJa22,offense,0,,,,,
player,201410120atl,chi,AlleJa22,off_pct,0%,,,,,
player,201410120atl,chi,AlleJa22,defense,46,,,,,
player,201410120atl,chi,AlleJa22,def_pct,82%,,,,,
player,201410120atl,chi,AlleJa22,special_teams,3,,,,,
player,201410120atl,chi,AlleJa22,st_pct,11%,,,,,
player,201410120atl,chi,HousLa99,pos,DE,,,,,
player,201410120atl,chi,HousLa99,offense,0,,,,,
player,201410120atl,chi,HousLa99,off_pct,0%,,,,,
player,201410120atl,chi,HousLa99,defense,45,,,,,
player,201410120atl,chi,HousLa99,def_pct,80%,,,,,
player,201410120atl,chi,HousLa99,special_teams,3,,,,,
player,201410120atl,chi,HousLa99,st_pct,11%,,,,,
player,201410120atl,chi,RatlJa20,pos,DT,,,,,
player,201410120atl,chi,RatlJa20,offense,0,,,,,
player,201410120atl,chi,RatlJa20,off_pct,0%,,,,,
player,201410120atl,chi,RatlJa20,defense,39,,,,,
player,201410120atl,chi,RatlJa20,def_pct,70%,,,,,
player,201410120atl,chi,RatlJa20,special_teams,3,,,,,
player,201410120atl,chi,RatlJa20,st_pct,11%,,,,,
player,201410120atl,chi,YounWi99,pos,DE,,,,,
player,201410120atl,chi,YounWi99,offense,0,,,,,
player,201410120atl,chi,YounWi99,off_pct,0%,,,,,
player,201410120atl,chi,YounWi99,defense,39,,,,,
player,201410120atl,chi,YounWi99,def_pct,70%,,,,,
player,201410120atl,chi,YounWi99,special_teams,2,,,,,
player,201410120atl,chi,YounWi99,st_pct,7%,,,,,
player,201410120atl,chi,HursDe00,pos,CB,,,,,
player,201410120atl,chi,HursDe00,offense,0,,,,,
player,201410120atl,chi,HursDe00,off_pct,0%,,,,,
player,201410120atl,chi,HursDe00,defense,38,,,,,
player,201410120atl,chi,HursDe00,def_pct,68%,,,,,
player,201410120atl,chi,HursDe00,special_teams,10,,,,,
player,201410120atl,chi,HursDe00,st_pct,36%,,,,,
player,201410120atl,chi,VereBr00,pos,FS,,,,,
player,201410120atl,chi,VereBr00,offense,0,,,,,
player,201410120atl,chi,VereBr00,off_pct,0%,,,,,
player,201410120atl,chi,VereBr00,defense,31,,,,,
player,201410120atl,chi,VereBr00,def_pct,55%,,,,,
player,201410120atl,chi,VereBr00,special_teams,24,,,,,
player,201410120atl,chi,VereBr00,st_pct,86%,,,,,
player,201410120atl,chi,ContCh00,pos,SS,,,,,
player,201410120atl,chi,ContCh00,offense,0,,,,,
player,201410120atl,chi,ContCh00,off_pct,0%,,,,,
player,201410120atl,chi,ContCh00,defense,25,,,,,
player,201410120atl,chi,ContCh00,def_pct,45%,,,,,
player,201410120atl,chi,ContCh00,special_teams,1,,,,,
player,201410120atl,chi,ContCh00,st_pct,4%,,,,,
player,201410120atl,chi,PaeaSt00,pos,NT,,,,,
player,201410120atl,chi,PaeaSt00,offense,0,,,,,
player,201410120atl,chi,PaeaSt00,off_pct,0%,,,,,
player,201410120atl,chi,PaeaSt00,defense,24,,,,,
player,201410120atl,chi,PaeaSt00,def_pct,43%,,,,,
player,201410120atl,chi,PaeaSt00,special_teams,1,,,,,
player,201410120atl,chi,PaeaSt00,st_pct,4%,,,,,
player,201410120atl,chi,JoneCh05,pos,LB,,,,,
player,201410120atl,chi,JoneCh05,offense,0,,,,,
player,201410120atl,chi,JoneCh05,off_pct,0%,,,,,
player,201410120atl,chi,JoneCh05,defense,20,,,,,
player,201410120atl,chi,JoneCh05,def_pct,36%,,,,,
player,201410120atl,chi,JoneCh05,special_teams,21,,,,,
player,201410120atl,chi,JoneCh05,st_pct,75%,,,,,
player,201410120atl,chi,SuttWi00,pos,DT,,,,,
player,201410120atl,chi,SuttWi00,offense,0,,,,,
player,201410120atl,chi,SuttWi00,off_pct,0%,,,,,
player,201410120atl,chi,SuttWi00,defense,15,,,,,
player,201410120atl,chi,SuttWi00,def_pct,27%,,,,,
player,201410120atl,chi,SuttWi00,special_teams,1,,,,,
player,201410120atl,chi,SuttWi00,st_pct,4%,,,,,
player,201410120atl,chi,FergEg00,pos,NT,,,,,
player,201410120atl,chi,FergEg00,offense,0,,,,,
player,201410120atl,chi,FergEg00,off_pct,0%,,,,,
player,201410120atl,chi,FergEg00,defense,14,,,,,
player,201410120atl,chi,FergEg00,def_pct,25%,,,,,
player,201410120atl,chi,FergEg00,special_teams,0,,,,,
player,201410120atl,chi,FergEg00,st_pct,0%,,,,,
player,201410120atl,chi,LouiAl00,pos,CB,,,,,
player,201410120atl,chi,LouiAl00,offense,0,,,,,
player,201410120atl,chi,LouiAl00,off_pct,0%,,,,,
player,201410120atl,chi,LouiAl00,defense,3,,,,,
player,201410120atl,chi,LouiAl00,def_pct,5%,,,,,
player,201410120atl,chi,LouiAl00,special_teams,0,,,,,
player,201410120atl,chi,LouiAl00,st_pct,0%,,,,,
player,201410120atl,chi,McCrDa00,pos,FS,,,,,
player,201410120atl,chi,McCrDa00,offense,0,,,,,
player,201410120atl,chi,McCrDa00,off_pct,0%,,,,,
player,201410120atl,chi,McCrDa00,defense,2,,,,,
player,201410120atl,chi,McCrDa00,def_pct,4%,,,,,
player,201410120atl,chi,McCrDa00,special_teams,21,,,,,
player,201410120atl,chi,McCrDa00,st_pct,75%,,,,,
player,201410120atl,chi,WashCo00,pos,DE,,,,,
player,201410120atl,chi,WashCo00,offense,0,,,,,
player,201410120atl,chi,WashCo00,off_pct,0%,,,,,
player,201410120atl,chi,WashCo00,defense,2,,,,,
player,201410120atl,chi,WashCo00,def_pct,4%,,,,,
player,201410120atl,chi,WashCo00,special_teams,16,,,,,
player,201410120atl,chi,WashCo00,st_pct,57%,,,,,
player,201410120atl,chi,WillTe00,pos,CB,,,,,
player,201410120atl,chi,WillTe00,offense,0,,,,,
player,201410120atl,chi,WillTe00,off_pct,0%,,,,,
player,201410120atl,chi,WillTe00,defense,0,,,,,
player,201410120atl,chi,WillTe00,def_pct,0%,,,,,
player,201410120atl,chi,WillTe00,special_teams,21,,,,,
player,201410120atl,chi,WillTe00,st_pct,75%,,,,,
player,201410120atl,chi,PerrSe00,pos,RB,,,,,
player,201410120atl,chi,PerrSe00,offense,0,,,,,
player,201410120atl,chi,PerrSe00,off_pct,0%,,,,,
player,201410120atl,chi,PerrSe00,defense,0,,,,,
player,201410120atl,chi,PerrSe00,def_pct,0%,,,,,
player,201410120atl,chi,PerrSe00,special_teams,20,,,,,
player,201410120atl,chi,PerrSe00,st_pct,71%,,,,,
player,201410120atl,chi,LattDe01,pos,LB,,,,,
player,201410120atl,chi,LattDe01,offense,0,,,,,
player,201410120atl,chi,LattDe01,off_pct,0%,,,,,
player,201410120atl,chi,LattDe01,defense,0,,,,,
player,201410120atl,chi,LattDe01,def_pct,0%,,,,,
player,201410120atl,chi,LattDe01,special_teams,16,,,,,
player,201410120atl,chi,LattDe01,st_pct,57%,,,,,
player,201410120atl,chi,MannTe00,pos,LB,,,,,
player,201410120atl,chi,MannTe00,offense,0,,,,,
player,201410120atl,chi,MannTe00,off_pct,0%,,,,,
player,201410120atl,chi,MannTe00,defense,0,,,,,
player,201410120atl,chi,MannTe00,def_pct,0%,,,,,
player,201410120atl,chi,MannTe00,special_teams,16,,,,,
player,201410120atl,chi,MannTe00,st_pct,57%,,,,,
player,201410120atl,chi,gouldrob01,pos,K,,,,,
player,201410120atl,chi,gouldrob01,offense,0,,,,,
player,201410120atl,chi,gouldrob01,off_pct,0%,,,,,
player,201410120atl,chi,gouldrob01,defense,0,,,,,
player,201410120atl,chi,gouldrob01,def_pct,0%,,,,,
player,201410120atl,chi,gouldrob01,special_teams,10,,,,,
player,201410120atl,chi,gouldrob01,st_pct,36%,,,,,
player,201410120atl,chi,ScotTr99,pos,DE,,,,,
player,201410120atl,chi,ScotTr99,offense,0,,,,,
player,201410120atl,chi,ScotTr99,off_pct,0%,,,,,
player,201410120atl,chi,ScotTr99,defense,0,,,,,
player,201410120atl,chi,ScotTr99,def_pct,0%,,,,,
player,201410120atl,chi,ScotTr99,special_teams,9,,,,,
player,201410120atl,chi,ScotTr99,st_pct,32%,,,,,
player,201410120atl,chi,CainJe20,pos,LS,,,,,
player,201410120atl,chi,CainJe20,offense,0,,,,,
player,201410120atl,chi,CainJe20,off_pct,0%,,,,,
player,201410120atl,chi,CainJe20,defense,0,,,,,
player,201410120atl,chi,CainJe20,def_pct,0%,,,,,
player,201410120atl,chi,CainJe20,special_teams,9,,,,,
player,201410120atl,chi,CainJe20,st_pct,32%,,,,,
player,201410120atl,chi,ODonPa00,pos,P,,,,,
player,201410120atl,chi,ODonPa00,offense,0,,,,,
player,201410120atl,chi,ODonPa00,off_pct,0%,,,,,
player,201410120atl,chi,ODonPa00,defense,0,,,,,
player,201410120atl,chi,ODonPa00,def_pct,0%,,,,,
player,201410120atl,chi,ODonPa00,special_teams,9,,,,,
player,201410120atl,chi,ODonPa00,st_pct,32%,,,,,
