game,2014,4,20140928,201409280min,atl,"Atlanta Falcons",28,min,"Minnesota Vikings",41
player,201409280min,atl,RodgJa00,st_pct,39%,,,,,
player,201409280min,atl,DiMaPa00,pos,FB,,,,,
player,201409280min,atl,DiMaPa00,offense,18,,,,,
player,201409280min,atl,DiMaPa00,off_pct,27%,,,,,
player,201409280min,atl,DiMaPa00,defense,0,,,,,
player,201409280min,atl,DiMaPa00,def_pct,0%,,,,,
player,201409280min,atl,DiMaPa00,special_teams,13,,,,,
player,201409280min,atl,DiMaPa00,st_pct,39%,,,,,
player,201409280min,atl,PascBe00,pos,TE,,,,,
player,201409280min,atl,PascBe00,offense,16,,,,,
player,201409280min,atl,PascBe00,off_pct,24%,,,,,
player,201409280min,atl,PascBe00,defense,0,,,,,
player,201409280min,atl,PascBe00,def_pct,0%,,,,,
player,201409280min,atl,PascBe00,special_teams,5,,,,,
player,201409280min,atl,PascBe00,st_pct,15%,,,,,
player,201409280min,atl,WeemEr00,pos,WR,,,,,
player,201409280min,atl,WeemEr00,offense,10,,,,,
player,201409280min,atl,WeemEr00,off_pct,15%,,,,,
player,201409280min,atl,WeemEr00,defense,0,,,,,
player,201409280min,atl,WeemEr00,def_pct,0%,,,,,
player,201409280min,atl,WeemEr00,special_teams,21,,,,,
player,201409280min,atl,WeemEr00,st_pct,64%,,,,,
player,201409280min,atl,FreeDe00,pos,RB,,,,,
player,201409280min,atl,FreeDe00,offense,9,,,,,
player,201409280min,atl,FreeDe00,off_pct,13%,,,,,
player,201409280min,atl,FreeDe00,defense,0,,,,,
player,201409280min,atl,FreeDe00,def_pct,0%,,,,,
player,201409280min,atl,FreeDe00,special_teams,2,,,,,
player,201409280min,atl,FreeDe00,st_pct,6%,,,,,
player,201409280min,atl,SmitAn01,pos,RB,,,,,
player,201409280min,atl,SmitAn01,offense,8,,,,,
player,201409280min,atl,SmitAn01,off_pct,12%,,,,,
player,201409280min,atl,SmitAn01,defense,0,,,,,
player,201409280min,atl,SmitAn01,def_pct,0%,,,,,
player,201409280min,atl,SmitAn01,special_teams,21,,,,,
player,201409280min,atl,SmitAn01,st_pct,64%,,,,,
player,201409280min,atl,WorrPa00,pos,LB,,,,,
player,201409280min,atl,WorrPa00,offense,0,,,,,
player,201409280min,atl,WorrPa00,off_pct,0%,,,,,
player,201409280min,atl,WorrPa00,defense,76,,,,,
player,201409280min,atl,WorrPa00,def_pct,100%,,,,,
player,201409280min,atl,WorrPa00,special_teams,8,,,,,
player,201409280min,atl,WorrPa00,st_pct,24%,,,,,
player,201409280min,atl,LoweDw99,pos,FS,,,,,
player,201409280min,atl,LoweDw99,offense,0,,,,,
player,201409280min,atl,LoweDw99,off_pct,0%,,,,,
player,201409280min,atl,LoweDw99,defense,76,,,,,
player,201409280min,atl,LoweDw99,def_pct,100%,,,,,
player,201409280min,atl,LoweDw99,special_teams,8,,,,,
player,201409280min,atl,LoweDw99,st_pct,24%,,,,,
player,201409280min,atl,TrufDe00,pos,CB,,,,,
player,201409280min,atl,TrufDe00,offense,0,,,,,
player,201409280min,atl,TrufDe00,off_pct,0%,,,,,
player,201409280min,atl,TrufDe00,defense,76,,,,,
player,201409280min,atl,TrufDe00,def_pct,100%,,,,,
player,201409280min,atl,TrufDe00,special_teams,2,,,,,
player,201409280min,atl,TrufDe00,st_pct,6%,,,,,
player,201409280min,atl,AlfoRo00,pos,CB,,,,,
player,201409280min,atl,AlfoRo00,offense,0,,,,,
player,201409280min,atl,AlfoRo00,off_pct,0%,,,,,
player,201409280min,atl,AlfoRo00,defense,72,,,,,
player,201409280min,atl,AlfoRo00,def_pct,95%,,,,,
player,201409280min,atl,AlfoRo00,special_teams,7,,,,,
player,201409280min,atl,AlfoRo00,st_pct,21%,,,,,
player,201409280min,atl,IshmKe00,pos,SS,,,,,
player,201409280min,atl,IshmKe00,offense,0,,,,,
player,201409280min,atl,IshmKe00,off_pct,0%,,,,,
player,201409280min,atl,IshmKe00,defense,66,,,,,
player,201409280min,atl,IshmKe00,def_pct,87%,,,,,
player,201409280min,atl,IshmKe00,special_teams,15,,,,,
player,201409280min,atl,IshmKe00,st_pct,45%,,,,,
player,201409280min,atl,BierKr99,pos,DE,,,,,
player,201409280min,atl,BierKr99,offense,0,,,,,
player,201409280min,atl,BierKr99,off_pct,0%,,,,,
player,201409280min,atl,BierKr99,defense,57,,,,,
player,201409280min,atl,BierKr99,def_pct,75%,,,,,
player,201409280min,atl,BierKr99,special_teams,9,,,,,
player,201409280min,atl,BierKr99,st_pct,27%,,,,,
player,201409280min,atl,ShemPr00,pos,LB,,,,,
player,201409280min,atl,ShemPr00,offense,0,,,,,
player,201409280min,atl,ShemPr00,off_pct,0%,,,,,
player,201409280min,atl,ShemPr00,defense,57,,,,,
player,201409280min,atl,ShemPr00,def_pct,75%,,,,,
player,201409280min,atl,ShemPr00,special_teams,7,,,,,
player,201409280min,atl,ShemPr00,st_pct,21%,,,,,
player,201409280min,atl,BabiJo20,pos,DE,,,,,
player,201409280min,atl,BabiJo20,offense,0,,,,,
player,201409280min,atl,BabiJo20,off_pct,0%,,,,,
player,201409280min,atl,BabiJo20,defense,51,,,,,
player,201409280min,atl,BabiJo20,def_pct,67%,,,,,
player,201409280min,atl,BabiJo20,special_teams,8,,,,,
player,201409280min,atl,BabiJo20,st_pct,24%,,,,,
player,201409280min,atl,GoodMa01,pos,DE,,,,,
player,201409280min,atl,GoodMa01,offense,0,,,,,
player,201409280min,atl,GoodMa01,off_pct,0%,,,,,
player,201409280min,atl,GoodMa01,defense,48,,,,,
player,201409280min,atl,GoodMa01,def_pct,63%,,,,,
player,201409280min,atl,GoodMa01,special_teams,3,,,,,
player,201409280min,atl,GoodMa01,st_pct,9%,,,,,
player,201409280min,atl,PeteCo00,pos,DT,,,,,
player,201409280min,atl,PeteCo00,offense,0,,,,,
player,201409280min,atl,PeteCo00,off_pct,0%,,,,,
player,201409280min,atl,PeteCo00,defense,46,,,,,
player,201409280min,atl,PeteCo00,def_pct,61%,,,,,
player,201409280min,atl,PeteCo00,special_teams,2,,,,,
player,201409280min,atl,PeteCo00,st_pct,6%,,,,,
player,201409280min,atl,JackTy98,pos,DT,,,,,
player,201409280min,atl,JackTy98,offense,0,,,,,
player,201409280min,atl,JackTy98,off_pct,0%,,,,,
player,201409280min,atl,JackTy98,defense,45,,,,,
player,201409280min,atl,JackTy98,def_pct,59%,,,,,
player,201409280min,atl,JackTy98,special_teams,12,,,,,
player,201409280min,atl,JackTy98,st_pct,36%,,,,,
player,201409280min,atl,McClRo98,pos,CB,,,,,
player,201409280min,atl,McClRo98,offense,0,,,,,
player,201409280min,atl,McClRo98,off_pct,0%,,,,,
player,201409280min,atl,McClRo98,defense,43,,,,,
player,201409280min,atl,McClRo98,def_pct,57%,,,,,
player,201409280min,atl,McClRo98,special_teams,21,,,,,
player,201409280min,atl,McClRo98,st_pct,64%,,,,,
player,201409280min,atl,SoliPa99,pos,DT,,,,,
player,201409280min,atl,SoliPa99,offense,0,,,,,
player,201409280min,atl,SoliPa99,off_pct,0%,,,,,
player,201409280min,atl,SoliPa99,defense,32,,,,,
player,201409280min,atl,SoliPa99,def_pct,42%,,,,,
player,201409280min,atl,SoliPa99,special_teams,10,,,,,
player,201409280min,atl,SoliPa99,st_pct,30%,,,,,
player,201409280min,atl,UmenOs99,pos,DE,,,,,
player,201409280min,atl,UmenOs99,offense,0,,,,,
player,201409280min,atl,UmenOs99,off_pct,0%,,,,,
player,201409280min,atl,UmenOs99,defense,20,,,,,
player,201409280min,atl,UmenOs99,def_pct,26%,,,,,
player,201409280min,atl,UmenOs99,special_teams,0,,,,,
player,201409280min,atl,UmenOs99,st_pct,0%,,,,,
player,201409280min,atl,SoutDe00,pos,FS,,,,,
player,201409280min,atl,SoutDe00,offense,0,,,,,
player,201409280min,atl,SoutDe00,off_pct,0%,,,,,
player,201409280min,atl,SoutDe00,defense,16,,,,,
player,201409280min,atl,SoutDe00,def_pct,21%,,,,,
player,201409280min,atl,SoutDe00,special_teams,18,,,,,
player,201409280min,atl,SoutDe00,st_pct,55%,,,,,
player,201409280min,atl,HageRa00,pos,DT,,,,,
player,201409280min,atl,HageRa00,offense,0,,,,,
player,201409280min,atl,HageRa00,off_pct,0%,,,,,
player,201409280min,atl,HageRa00,defense,14,,,,,
player,201409280min,atl,HageRa00,def_pct,18%,,,,,
player,201409280min,atl,HageRa00,special_teams,11,,,,,
player,201409280min,atl,HageRa00,st_pct,33%,,,,,
player,201409280min,atl,MapoSt00,pos,DE,,,,,
player,201409280min,atl,MapoSt00,offense,0,,,,,
player,201409280min,atl,MapoSt00,off_pct,0%,,,,,
player,201409280min,atl,MapoSt00,defense,14,,,,,
player,201409280min,atl,MapoSt00,def_pct,18%,,,,,
player,201409280min,atl,MapoSt00,special_teams,0,,,,,
player,201409280min,atl,MapoSt00,st_pct,0%,,,,,
player,201409280min,atl,MassJo00,pos,DE,,,,,
player,201409280min,atl,MassJo00,offense,0,,,,,
player,201409280min,atl,MassJo00,off_pct,0%,,,,,
player,201409280min,atl,MassJo00,defense,12,,,,,
player,201409280min,atl,MassJo00,def_pct,16%,,,,,
player,201409280min,atl,MassJo00,special_teams,5,,,,,
player,201409280min,atl,MassJo00,st_pct,15%,,,,,
player,201409280min,atl,MoorWi99,pos,SS,,,,,
player,201409280min,atl,MoorWi99,offense,0,,,,,
player,201409280min,atl,MoorWi99,off_pct,0%,,,,,
player,201409280min,atl,MoorWi99,defense,10,,,,,
player,201409280min,atl,MoorWi99,def_pct,13%,,,,,
player,201409280min,atl,MoorWi99,special_teams,1,,,,,
player,201409280min,atl,MoorWi99,st_pct,3%,,,,,
player,201409280min,atl,BartJo01,pos,LB,,,,,
player,201409280min,atl,BartJo01,offense,0,,,,,
player,201409280min,atl,BartJo01,off_pct,0%,,,,,
player,201409280min,atl,BartJo01,defense,5,,,,,
player,201409280min,atl,BartJo01,def_pct,7%,,,,,
player,201409280min,atl,BartJo01,special_teams,22,,,,,
player,201409280min,atl,BartJo01,st_pct,67%,,,,,
player,201409280min,atl,StupNa01,pos,LB,,,,,
player,201409280min,atl,StupNa01,offense,0,,,,,
player,201409280min,atl,StupNa01,off_pct,0%,,,,,
player,201409280min,atl,StupNa01,defense,0,,,,,
player,201409280min,atl,StupNa01,def_pct,0%,,,,,
player,201409280min,atl,StupNa01,special_teams,21,,,,,
player,201409280min,atl,StupNa01,st_pct,64%,,,,,
player,201409280min,atl,WilsJo99,pos,CB,,,,,
player,201409280min,atl,WilsJo99,offense,0,,,,,
player,201409280min,atl,WilsJo99,off_pct,0%,,,,,
player,201409280min,atl,WilsJo99,defense,0,,,,,
player,201409280min,atl,WilsJo99,def_pct,0%,,,,,
player,201409280min,atl,WilsJo99,special_teams,19,,,,,
player,201409280min,atl,WilsJo99,st_pct,58%,,,,,
player,201409280min,atl,BoshMa00,pos,P,,,,,
player,201409280min,atl,BoshMa00,offense,0,,,,,
player,201409280min,atl,BoshMa00,off_pct,0%,,,,,
player,201409280min,atl,BoshMa00,defense,0,,,,,
player,201409280min,atl,BoshMa00,def_pct,0%,,,,,
player,201409280min,atl,BoshMa00,special_teams,14,,,,,
player,201409280min,atl,BoshMa00,st_pct,42%,,,,,
player,201409280min,atl,HarrJo02,pos,LS,,,,,
player,201409280min,atl,HarrJo02,offense,0,,,,,
player,201409280min,atl,HarrJo02,off_pct,0%,,,,,
player,201409280min,atl,HarrJo02,defense,0,,,,,
player,201409280min,atl,HarrJo02,def_pct,0%,,,,,
player,201409280min,atl,HarrJo02,special_teams,9,,,,,
player,201409280min,atl,HarrJo02,st_pct,27%,,,,,
player,201409280min,atl,RobyCo00,pos,WR,,,,,
player,201409280min,atl,RobyCo00,offense,0,,,,,
player,201409280min,atl,RobyCo00,off_pct,0%,,,,,
player,201409280min,atl,RobyCo00,defense,0,,,,,
player,201409280min,atl,RobyCo00,def_pct,0%,,,,,
player,201409280min,atl,RobyCo00,special_teams,5,,,,,
player,201409280min,atl,RobyCo00,st_pct,15%,,,,,
player,201409280min,atl,bryanmat01,pos,K,,,,,
player,201409280min,atl,bryanmat01,offense,0,,,,,
player,201409280min,atl,bryanmat01,off_pct,0%,,,,,
player,201409280min,atl,bryanmat01,defense,0,,,,,
player,201409280min,atl,bryanmat01,def_pct,0%,,,,,
player,201409280min,atl,bryanmat01,special_teams,4,,,,,
player,201409280min,atl,bryanmat01,st_pct,12%,,,,,
