game,2014,7,20141019,201410190det,nor,"New Orleans Saints",23,det,"Detroit Lions",24
player,201410190det,nor,LewiKe96,pos,CB,,,,,
player,201410190det,nor,LewiKe96,offense,0,,,,,
player,201410190det,nor,LewiKe96,off_pct,0%,,,,,
player,201410190det,nor,LewiKe96,defense,60,,,,,
player,201410190det,nor,LewiKe96,def_pct,86%,,,,,
player,201410190det,nor,LewiKe96,special_teams,0,,,,,
player,201410190det,nor,LewiKe96,st_pct,0%,,,,,
player,201410190det,nor,GaleJu00,pos,LB,,,,,
player,201410190det,nor,GaleJu00,offense,0,,,,,
player,201410190det,nor,GaleJu00,off_pct,0%,,,,,
player,201410190det,nor,GaleJu00,defense,58,,,,,
player,201410190det,nor,GaleJu00,def_pct,83%,,,,,
player,201410190det,nor,GaleJu00,special_teams,0,,,,,
player,201410190det,nor,GaleJu00,st_pct,0%,,,,,
player,201410190det,nor,HickAk00,pos,DE,,,,,
player,201410190det,nor,HickAk00,offense,0,,,,,
player,201410190det,nor,HickAk00,off_pct,0%,,,,,
player,201410190det,nor,HickAk00,defense,55,,,,,
player,201410190det,nor,HickAk00,def_pct,79%,,,,,
player,201410190det,nor,HickAk00,special_teams,4,,,,,
player,201410190det,nor,HickAk00,st_pct,14%,,,,,
player,201410190det,nor,DixoBr01,pos,CB,,,,,
player,201410190det,nor,DixoBr01,offense,0,,,,,
player,201410190det,nor,DixoBr01,off_pct,0%,,,,,
player,201410190det,nor,DixoBr01,defense,43,,,,,
player,201410190det,nor,DixoBr01,def_pct,61%,,,,,
player,201410190det,nor,DixoBr01,special_teams,18,,,,,
player,201410190det,nor,DixoBr01,st_pct,64%,,,,,
player,201410190det,nor,HaraPa20,pos,LB,,,,,
player,201410190det,nor,HaraPa20,offense,0,,,,,
player,201410190det,nor,HaraPa20,off_pct,0%,,,,,
player,201410190det,nor,HaraPa20,defense,39,,,,,
player,201410190det,nor,HaraPa20,def_pct,56%,,,,,
player,201410190det,nor,HaraPa20,special_teams,4,,,,,
player,201410190det,nor,HaraPa20,st_pct,14%,,,,,
player,201410190det,nor,JenkJo00,pos,NT,,,,,
player,201410190det,nor,JenkJo00,offense,0,,,,,
player,201410190det,nor,JenkJo00,off_pct,0%,,,,,
player,201410190det,nor,JenkJo00,defense,26,,,,,
player,201410190det,nor,JenkJo00,def_pct,37%,,,,,
player,201410190det,nor,JenkJo00,special_teams,0,,,,,
player,201410190det,nor,JenkJo00,st_pct,0%,,,,,
player,201410190det,nor,WalkTy00,pos,DE,,,,,
player,201410190det,nor,WalkTy00,offense,0,,,,,
player,201410190det,nor,WalkTy00,off_pct,0%,,,,,
player,201410190det,nor,WalkTy00,defense,23,,,,,
player,201410190det,nor,WalkTy00,def_pct,33%,,,,,
player,201410190det,nor,WalkTy00,special_teams,4,,,,,
player,201410190det,nor,WalkTy00,st_pct,14%,,,,,
player,201410190det,nor,BallMa00,pos,SS,,,,,
player,201410190det,nor,BallMa00,offense,0,,,,,
player,201410190det,nor,BallMa00,off_pct,0%,,,,,
player,201410190det,nor,BallMa00,defense,21,,,,,
player,201410190det,nor,BallMa00,def_pct,30%,,,,,
player,201410190det,nor,BallMa00,special_teams,18,,,,,
player,201410190det,nor,BallMa00,st_pct,64%,,,,,
player,201410190det,nor,BunkBr20,pos,NT,,,,,
player,201410190det,nor,BunkBr20,offense,0,,,,,
player,201410190det,nor,BunkBr20,off_pct,0%,,,,,
player,201410190det,nor,BunkBr20,defense,14,,,,,
player,201410190det,nor,BunkBr20,def_pct,20%,,,,,
player,201410190det,nor,BunkBr20,special_teams,0,,,,,
player,201410190det,nor,BunkBr20,st_pct,0%,,,,,
player,201410190det,nor,JeanSt00,pos,CB,,,,,
player,201410190det,nor,JeanSt00,offense,0,,,,,
player,201410190det,nor,JeanSt00,off_pct,0%,,,,,
player,201410190det,nor,JeanSt00,defense,8,,,,,
player,201410190det,nor,JeanSt00,def_pct,11%,,,,,
player,201410190det,nor,JeanSt00,special_teams,10,,,,,
player,201410190det,nor,JeanSt00,st_pct,36%,,,,,
player,201410190det,nor,FostGl00,pos,DE,,,,,
player,201410190det,nor,FostGl00,offense,0,,,,,
player,201410190det,nor,FostGl00,off_pct,0%,,,,,
player,201410190det,nor,FostGl00,defense,8,,,,,
player,201410190det,nor,FostGl00,def_pct,11%,,,,,
player,201410190det,nor,FostGl00,special_teams,0,,,,,
player,201410190det,nor,FostGl00,st_pct,0%,,,,,
player,201410190det,nor,SunsVi00,pos,SS,,,,,
player,201410190det,nor,SunsVi00,offense,0,,,,,
player,201410190det,nor,SunsVi00,off_pct,0%,,,,,
player,201410190det,nor,SunsVi00,defense,4,,,,,
player,201410190det,nor,SunsVi00,def_pct,6%,,,,,
player,201410190det,nor,SunsVi00,special_teams,19,,,,,
player,201410190det,nor,SunsVi00,st_pct,68%,,,,,
player,201410190det,nor,DaviTo01,pos,LB,,,,,
player,201410190det,nor,DaviTo01,offense,0,,,,,
player,201410190det,nor,DaviTo01,off_pct,0%,,,,,
player,201410190det,nor,DaviTo01,defense,2,,,,,
player,201410190det,nor,DaviTo01,def_pct,3%,,,,,
player,201410190det,nor,DaviTo01,special_teams,18,,,,,
player,201410190det,nor,DaviTo01,st_pct,64%,,,,,
player,201410190det,nor,EdebKa00,pos,LB,,,,,
player,201410190det,nor,EdebKa00,offense,0,,,,,
player,201410190det,nor,EdebKa00,off_pct,0%,,,,,
player,201410190det,nor,EdebKa00,defense,0,,,,,
player,201410190det,nor,EdebKa00,def_pct,0%,,,,,
player,201410190det,nor,EdebKa00,special_teams,23,,,,,
player,201410190det,nor,EdebKa00,st_pct,82%,,,,,
player,201410190det,nor,PoweRo01,pos,LB,,,,,
player,201410190det,nor,PoweRo01,offense,0,,,,,
player,201410190det,nor,PoweRo01,off_pct,0%,,,,,
player,201410190det,nor,PoweRo01,defense,0,,,,,
player,201410190det,nor,PoweRo01,def_pct,0%,,,,,
player,201410190det,nor,PoweRo01,special_teams,22,,,,,
player,201410190det,nor,PoweRo01,st_pct,79%,,,,,
player,201410190det,nor,MorsTh00,pos,P,,,,,
player,201410190det,nor,MorsTh00,offense,0,,,,,
player,201410190det,nor,MorsTh00,off_pct,0%,,,,,
player,201410190det,nor,MorsTh00,defense,0,,,,,
player,201410190det,nor,MorsTh00,def_pct,0%,,,,,
player,201410190det,nor,MorsTh00,special_teams,9,,,,,
player,201410190det,nor,MorsTh00,st_pct,32%,,,,,
player,201410190det,nor,DresJu20,pos,LS,,,,,
player,201410190det,nor,DresJu20,offense,0,,,,,
player,201410190det,nor,DresJu20,off_pct,0%,,,,,
player,201410190det,nor,DresJu20,defense,0,,,,,
player,201410190det,nor,DresJu20,def_pct,0%,,,,,
player,201410190det,nor,DresJu20,special_teams,9,,,,,
player,201410190det,nor,DresJu20,st_pct,32%,,,,,
player,201410190det,nor,McCoLu00,pos,QB,,,,,
player,201410190det,nor,McCoLu00,offense,0,,,,,
player,201410190det,nor,McCoLu00,off_pct,0%,,,,,
player,201410190det,nor,McCoLu00,defense,0,,,,,
player,201410190det,nor,McCoLu00,def_pct,0%,,,,,
player,201410190det,nor,McCoLu00,special_teams,5,,,,,
player,201410190det,nor,McCoLu00,st_pct,18%,,,,,
player,201410190det,nor,grahasha01,pos,K,,,,,
player,201410190det,nor,grahasha01,offense,0,,,,,
player,201410190det,nor,grahasha01,off_pct,0%,,,,,
player,201410190det,nor,grahasha01,defense,0,,,,,
player,201410190det,nor,grahasha01,def_pct,0%,,,,,
player,201410190det,nor,grahasha01,special_teams,5,,,,,
player,201410190det,nor,grahasha01,st_pct,18%,,,,,
player,201410190det,nor,KeleSe00,pos,G,,,,,
player,201410190det,nor,KeleSe00,offense,0,,,,,
player,201410190det,nor,KeleSe00,off_pct,0%,,,,,
player,201410190det,nor,KeleSe00,defense,0,,,,,
player,201410190det,nor,KeleSe00,def_pct,0%,,,,,
player,201410190det,nor,KeleSe00,special_teams,4,,,,,
player,201410190det,nor,KeleSe00,st_pct,14%,,,,,
