game,2014,12,20141123,201411230nwe,det,"Detroit Lions",9,nwe,"New England Patriots",34
player,201411230nwe,det,RaioDo20,defense,0,,,,,
player,201411230nwe,det,RaioDo20,def_pct,0%,,,,,
player,201411230nwe,det,RaioDo20,special_teams,0,,,,,
player,201411230nwe,det,RaioDo20,st_pct,0%,,,,,
player,201411230nwe,det,StafMa00,pos,QB,,,,,
player,201411230nwe,det,StafMa00,offense,80,,,,,
player,201411230nwe,det,StafMa00,off_pct,100%,,,,,
player,201411230nwe,det,StafMa00,defense,0,,,,,
player,201411230nwe,det,StafMa00,def_pct,0%,,,,,
player,201411230nwe,det,StafMa00,special_teams,0,,,,,
player,201411230nwe,det,StafMa00,st_pct,0%,,,,,
player,201411230nwe,det,SimsRo20,pos,G,,,,,
player,201411230nwe,det,SimsRo20,offense,80,,,,,
player,201411230nwe,det,SimsRo20,off_pct,100%,,,,,
player,201411230nwe,det,SimsRo20,defense,0,,,,,
player,201411230nwe,det,SimsRo20,def_pct,0%,,,,,
player,201411230nwe,det,SimsRo20,special_teams,0,,,,,
player,201411230nwe,det,SimsRo20,st_pct,0%,,,,,
player,201411230nwe,det,LucaCo01,pos,T,,,,,
player,201411230nwe,det,LucaCo01,offense,79,,,,,
player,201411230nwe,det,LucaCo01,off_pct,99%,,,,,
player,201411230nwe,det,LucaCo01,defense,0,,,,,
player,201411230nwe,det,LucaCo01,def_pct,0%,,,,,
player,201411230nwe,det,LucaCo01,special_teams,4,,,,,
player,201411230nwe,det,LucaCo01,st_pct,13%,,,,,
player,201411230nwe,det,TateGo00,pos,WR,,,,,
player,201411230nwe,det,TateGo00,offense,72,,,,,
player,201411230nwe,det,TateGo00,off_pct,90%,,,,,
player,201411230nwe,det,TateGo00,defense,0,,,,,
player,201411230nwe,det,TateGo00,def_pct,0%,,,,,
player,201411230nwe,det,TateGo00,special_teams,0,,,,,
player,201411230nwe,det,TateGo00,st_pct,0%,,,,,
player,201411230nwe,det,JohnCa00,pos,WR,,,,,
player,201411230nwe,det,JohnCa00,offense,64,,,,,
player,201411230nwe,det,JohnCa00,off_pct,80%,,,,,
player,201411230nwe,det,JohnCa00,defense,0,,,,,
player,201411230nwe,det,JohnCa00,def_pct,0%,,,,,
player,201411230nwe,det,JohnCa00,special_teams,0,,,,,
player,201411230nwe,det,JohnCa00,st_pct,0%,,,,,
player,201411230nwe,det,RossJe01,pos,WR,,,,,
player,201411230nwe,det,RossJe01,offense,58,,,,,
player,201411230nwe,det,RossJe01,off_pct,72%,,,,,
player,201411230nwe,det,RossJe01,defense,0,,,,,
player,201411230nwe,det,RossJe01,def_pct,0%,,,,,
player,201411230nwe,det,RossJe01,special_teams,11,,,,,
player,201411230nwe,det,RossJe01,st_pct,35%,,,,,
player,201411230nwe,det,BellJo01,pos,RB,,,,,
player,201411230nwe,det,BellJo01,offense,55,,,,,
player,201411230nwe,det,BellJo01,off_pct,69%,,,,,
player,201411230nwe,det,BellJo01,defense,0,,,,,
player,201411230nwe,det,BellJo01,def_pct,0%,,,,,
player,201411230nwe,det,BellJo01,special_teams,0,,,,,
player,201411230nwe,det,BellJo01,st_pct,0%,,,,,
player,201411230nwe,det,EbroEr00,pos,TE,,,,,
player,201411230nwe,det,EbroEr00,offense,44,,,,,
player,201411230nwe,det,EbroEr00,off_pct,55%,,,,,
player,201411230nwe,det,EbroEr00,defense,0,,,,,
player,201411230nwe,det,EbroEr00,def_pct,0%,,,,,
player,201411230nwe,det,EbroEr00,special_teams,10,,,,,
player,201411230nwe,det,EbroEr00,st_pct,32%,,,,,
player,201411230nwe,det,PettBr00,pos,TE,,,,,
player,201411230nwe,det,PettBr00,offense,33,,,,,
player,201411230nwe,det,PettBr00,off_pct,41%,,,,,
player,201411230nwe,det,PettBr00,defense,0,,,,,
player,201411230nwe,det,PettBr00,def_pct,0%,,,,,
player,201411230nwe,det,PettBr00,special_teams,4,,,,,
player,201411230nwe,det,PettBr00,st_pct,13%,,,,,
player,201411230nwe,det,RiddTh00,pos,RB,,,,,
player,201411230nwe,det,RiddTh00,offense,29,,,,,
player,201411230nwe,det,RiddTh00,off_pct,36%,,,,,
player,201411230nwe,det,RiddTh00,defense,0,,,,,
player,201411230nwe,det,RiddTh00,def_pct,0%,,,,,
player,201411230nwe,det,RiddTh00,special_teams,0,,,,,
player,201411230nwe,det,RiddTh00,st_pct,0%,,,,,
player,201411230nwe,det,FullCo00,pos,WR,,,,,
player,201411230nwe,det,FullCo00,offense,25,,,,,
player,201411230nwe,det,FullCo00,off_pct,31%,,,,,
player,201411230nwe,det,FullCo00,defense,0,,,,,
player,201411230nwe,det,FullCo00,def_pct,0%,,,,,
player,201411230nwe,det,FullCo00,special_teams,12,,,,,
player,201411230nwe,det,FullCo00,st_pct,39%,,,,,
player,201411230nwe,det,FaurJo00,pos,TE,,,,,
player,201411230nwe,det,FaurJo00,offense,14,,,,,
player,201411230nwe,det,FaurJo00,off_pct,18%,,,,,
player,201411230nwe,det,FaurJo00,defense,0,,,,,
player,201411230nwe,det,FaurJo00,def_pct,0%,,,,,
player,201411230nwe,det,FaurJo00,special_teams,10,,,,,
player,201411230nwe,det,FaurJo00,st_pct,32%,,,,,
player,201411230nwe,det,CollJe01,pos,FB,,,,,
player,201411230nwe,det,CollJe01,offense,6,,,,,
player,201411230nwe,det,CollJe01,off_pct,8%,,,,,
player,201411230nwe,det,CollJe01,defense,0,,,,,
player,201411230nwe,det,CollJe01,def_pct,0%,,,,,
player,201411230nwe,det,CollJe01,special_teams,16,,,,,
player,201411230nwe,det,CollJe01,st_pct,52%,,,,,
player,201411230nwe,det,ReifRi00,pos,T,,,,,
player,201411230nwe,det,ReifRi00,offense,1,,,,,
player,201411230nwe,det,ReifRi00,off_pct,1%,,,,,
player,201411230nwe,det,ReifRi00,defense,0,,,,,
player,201411230nwe,det,ReifRi00,def_pct,0%,,,,,
player,201411230nwe,det,ReifRi00,special_teams,0,,,,,
player,201411230nwe,det,ReifRi00,st_pct,0%,,,,,
player,201411230nwe,det,LevyDe99,pos,LB,,,,,
player,201411230nwe,det,LevyDe99,offense,0,,,,,
player,201411230nwe,det,LevyDe99,off_pct,0%,,,,,
player,201411230nwe,det,LevyDe99,defense,78,,,,,
player,201411230nwe,det,LevyDe99,def_pct,100%,,,,,
player,201411230nwe,det,LevyDe99,special_teams,7,,,,,
player,201411230nwe,det,LevyDe99,st_pct,23%,,,,,
player,201411230nwe,det,QuinGl99,pos,FS,,,,,
player,201411230nwe,det,QuinGl99,offense,0,,,,,
player,201411230nwe,det,QuinGl99,off_pct,0%,,,,,
player,201411230nwe,det,QuinGl99,defense,78,,,,,
player,201411230nwe,det,QuinGl99,def_pct,100%,,,,,
player,201411230nwe,det,QuinGl99,special_teams,7,,,,,
player,201411230nwe,det,QuinGl99,st_pct,23%,,,,,
player,201411230nwe,det,IhedJa00,pos,SS,,,,,
player,201411230nwe,det,IhedJa00,offense,0,,,,,
player,201411230nwe,det,IhedJa00,off_pct,0%,,,,,
player,201411230nwe,det,IhedJa00,defense,78,,,,,
player,201411230nwe,det,IhedJa00,def_pct,100%,,,,,
player,201411230nwe,det,IhedJa00,special_teams,0,,,,,
player,201411230nwe,det,IhedJa00,st_pct,0%,,,,,
player,201411230nwe,det,SlayDa00,pos,CB,,,,,
player,201411230nwe,det,SlayDa00,offense,0,,,,,
player,201411230nwe,det,SlayDa00,off_pct,0%,,,,,
player,201411230nwe,det,SlayDa00,defense,76,,,,,
player,201411230nwe,det,SlayDa00,def_pct,97%,,,,,
player,201411230nwe,det,SlayDa00,special_teams,0,,,,,
player,201411230nwe,det,SlayDa00,st_pct,0%,,,,,
player,201411230nwe,det,MathRa99,pos,CB,,,,,
player,201411230nwe,det,MathRa99,offense,0,,,,,
player,201411230nwe,det,MathRa99,off_pct,0%,,,,,
player,201411230nwe,det,MathRa99,defense,71,,,,,
player,201411230nwe,det,MathRa99,def_pct,91%,,,,,
player,201411230nwe,det,MathRa99,special_teams,7,,,,,
player,201411230nwe,det,MathRa99,st_pct,23%,,,,,
player,201411230nwe,det,SuhxNd99,pos,DT,,,,,
player,201411230nwe,det,SuhxNd99,offense,0,,,,,
player,201411230nwe,det,SuhxNd99,off_pct,0%,,,,,
player,201411230nwe,det,SuhxNd99,defense,61,,,,,
player,201411230nwe,det,SuhxNd99,def_pct,78%,,,,,
player,201411230nwe,det,SuhxNd99,special_teams,7,,,,,
player,201411230nwe,det,SuhxNd99,st_pct,23%,,,,,
player,201411230nwe,det,WhitTa00,pos,LB,,,,,
player,201411230nwe,det,WhitTa00,offense,0,,,,,
player,201411230nwe,det,WhitTa00,off_pct,0%,,,,,
player,201411230nwe,det,WhitTa00,defense,56,,,,,
player,201411230nwe,det,WhitTa00,def_pct,72%,,,,,
player,201411230nwe,det,WhitTa00,special_teams,14,,,,,
player,201411230nwe,det,WhitTa00,st_pct,45%,,,,,
player,201411230nwe,det,AnsaEz00,pos,DE,,,,,
player,201411230nwe,det,AnsaEz00,offense,0,,,,,
player,201411230nwe,det,AnsaEz00,off_pct,0%,,,,,
player,201411230nwe,det,AnsaEz00,defense,48,,,,,
player,201411230nwe,det,AnsaEz00,def_pct,62%,,,,,
player,201411230nwe,det,AnsaEz00,special_teams,0,,,,,
player,201411230nwe,det,AnsaEz00,st_pct,0%,,,,,
player,201411230nwe,det,JoneJa99,pos,DE,,,,,
player,201411230nwe,det,JoneJa99,offense,0,,,,,
player,201411230nwe,det,JoneJa99,off_pct,0%,,,,,
player,201411230nwe,det,JoneJa99,defense,47,,,,,
player,201411230nwe,det,JoneJa99,def_pct,60%,,,,,
player,201411230nwe,det,JoneJa99,special_teams,7,,,,,
player,201411230nwe,det,JoneJa99,st_pct,23%,,,,,
player,201411230nwe,det,MoslC.20,pos,DT,,,,,
player,201411230nwe,det,MoslC.20,offense,0,,,,,
player,201411230nwe,det,MoslC.20,off_pct,0%,,,,,
player,201411230nwe,det,MoslC.20,defense,42,,,,,
player,201411230nwe,det,MoslC.20,def_pct,54%,,,,,
player,201411230nwe,det,MoslC.20,special_teams,11,,,,,
player,201411230nwe,det,MoslC.20,st_pct,35%,,,,,
player,201411230nwe,det,AbduIs00,pos,SS,,,,,
player,201411230nwe,det,AbduIs00,offense,0,,,,,
player,201411230nwe,det,AbduIs00,off_pct,0%,,,,,
player,201411230nwe,det,AbduIs00,defense,36,,,,,
player,201411230nwe,det,AbduIs00,def_pct,46%,,,,,
player,201411230nwe,det,AbduIs00,special_teams,27,,,,,
player,201411230nwe,det,AbduIs00,st_pct,87%,,,,,
player,201411230nwe,det,JohnGe00,pos,DE,,,,,
player,201411230nwe,det,JohnGe00,offense,0,,,,,
player,201411230nwe,det,JohnGe00,off_pct,0%,,,,,
player,201411230nwe,det,JohnGe00,defense,34,,,,,
player,201411230nwe,det,JohnGe00,def_pct,44%,,,,,
player,201411230nwe,det,JohnGe00,special_teams,7,,,,,
player,201411230nwe,det,JohnGe00,st_pct,23%,,,,,
player,201411230nwe,det,TappDa20,pos,DE,,,,,
player,201411230nwe,det,TappDa20,offense,0,,,,,
player,201411230nwe,det,TappDa20,off_pct,0%,,,,,
player,201411230nwe,det,TappDa20,defense,31,,,,,
player,201411230nwe,det,TappDa20,def_pct,40%,,,,,
player,201411230nwe,det,TappDa20,special_teams,13,,,,,
player,201411230nwe,det,TappDa20,st_pct,42%,,,,,
player,201411230nwe,det,VaugCa00,pos,CB,,,,,
player,201411230nwe,det,VaugCa00,offense,0,,,,,
player,201411230nwe,det,VaugCa00,off_pct,0%,,,,,
player,201411230nwe,det,VaugCa00,defense,30,,,,,
player,201411230nwe,det,VaugCa00,def_pct,38%,,,,,
player,201411230nwe,det,VaugCa00,special_teams,4,,,,,
player,201411230nwe,det,VaugCa00,st_pct,13%,,,,,
player,201411230nwe,det,FlueAn99,pos,DT,,,,,
player,201411230nwe,det,FlueAn99,offense,0,,,,,
player,201411230nwe,det,FlueAn99,off_pct,0%,,,,,
player,201411230nwe,det,FlueAn99,defense,24,,,,,
player,201411230nwe,det,FlueAn99,def_pct,31%,,,,,
player,201411230nwe,det,FlueAn99,special_teams,7,,,,,
player,201411230nwe,det,FlueAn99,st_pct,23%,,,,,
player,201411230nwe,det,ByneJo00,pos,LB,,,,,
player,201411230nwe,det,ByneJo00,offense,0,,,,,
player,201411230nwe,det,ByneJo00,off_pct,0%,,,,,
player,201411230nwe,det,ByneJo00,defense,22,,,,,
player,201411230nwe,det,ByneJo00,def_pct,28%,,,,,
player,201411230nwe,det,ByneJo00,special_teams,19,,,,,
player,201411230nwe,det,ByneJo00,st_pct,61%,,,,,
player,201411230nwe,det,TaylDe00,pos,DE,,,,,
player,201411230nwe,det,TaylDe00,offense,0,,,,,
player,201411230nwe,det,TaylDe00,off_pct,0%,,,,,
player,201411230nwe,det,TaylDe00,defense,17,,,,,
player,201411230nwe,det,TaylDe00,def_pct,22%,,,,,
player,201411230nwe,det,TaylDe00,special_teams,3,,,,,
player,201411230nwe,det,TaylDe00,st_pct,10%,,,,,
player,201411230nwe,det,VanNKy00,pos,LB,,,,,
player,201411230nwe,det,VanNKy00,offense,0,,,,,
player,201411230nwe,det,VanNKy00,off_pct,0%,,,,,
player,201411230nwe,det,VanNKy00,defense,12,,,,,
player,201411230nwe,det,VanNKy00,def_pct,15%,,,,,
player,201411230nwe,det,VanNKy00,special_teams,19,,,,,
player,201411230nwe,det,VanNKy00,st_pct,61%,,,,,
player,201411230nwe,det,ReidCa00,pos,DT,,,,,
player,201411230nwe,det,ReidCa00,offense,0,,,,,
player,201411230nwe,det,ReidCa00,off_pct,0%,,,,,
player,201411230nwe,det,ReidCa00,defense,10,,,,,
player,201411230nwe,det,ReidCa00,def_pct,13%,,,,,
player,201411230nwe,det,ReidCa00,special_teams,0,,,,,
player,201411230nwe,det,ReidCa00,st_pct,0%,,,,,
player,201411230nwe,det,StanJu00,pos,LB,,,,,
player,201411230nwe,det,StanJu00,offense,0,,,,,
player,201411230nwe,det,StanJu00,off_pct,0%,,,,,
player,201411230nwe,det,StanJu00,defense,7,,,,,
player,201411230nwe,det,StanJu00,def_pct,9%,,,,,
player,201411230nwe,det,StanJu00,special_teams,20,,,,,
player,201411230nwe,det,StanJu00,st_pct,65%,,,,,
player,201411230nwe,det,CareDo00,pos,FS,,,,,
player,201411230nwe,det,CareDo00,offense,0,,,,,
player,201411230nwe,det,CareDo00,off_pct,0%,,,,,
player,201411230nwe,det,CareDo00,defense,0,,,,,
player,201411230nwe,det,CareDo00,def_pct,0%,,,,,
player,201411230nwe,det,CareDo00,special_teams,27,,,,,
player,201411230nwe,det,CareDo00,st_pct,87%,,,,,
player,201411230nwe,det,WinnGe00,pos,RB,,,,,
player,201411230nwe,det,WinnGe00,offense,0,,,,,
player,201411230nwe,det,WinnGe00,off_pct,0%,,,,,
player,201411230nwe,det,WinnGe00,defense,0,,,,,
player,201411230nwe,det,WinnGe00,def_pct,0%,,,,,
player,201411230nwe,det,WinnGe00,special_teams,15,,,,,
player,201411230nwe,det,WinnGe00,st_pct,48%,,,,,
player,201411230nwe,det,MartSa01,pos,P,,,,,
player,201411230nwe,det,MartSa01,offense,0,,,,,
player,201411230nwe,det,MartSa01,off_pct,0%,,,,,
player,201411230nwe,det,MartSa01,defense,0,,,,,
player,201411230nwe,det,MartSa01,def_pct,0%,,,,,
player,201411230nwe,det,MartSa01,special_teams,13,,,,,
player,201411230nwe,det,MartSa01,st_pct,42%,,,,,
player,201411230nwe,det,SeisMo00,pos,CB,,,,,
player,201411230nwe,det,SeisMo00,offense,0,,,,,
player,201411230nwe,det,SeisMo00,off_pct,0%,,,,,
player,201411230nwe,det,SeisMo00,defense,0,,,,,
player,201411230nwe,det,SeisMo00,def_pct,0%,,,,,
player,201411230nwe,det,SeisMo00,special_teams,9,,,,,
player,201411230nwe,det,SeisMo00,st_pct,29%,,,,,
player,201411230nwe,det,MuhlDo20,pos,LS,,,,,
player,201411230nwe,det,MuhlDo20,offense,0,,,,,
player,201411230nwe,det,MuhlDo20,off_pct,0%,,,,,
player,201411230nwe,det,MuhlDo20,defense,0,,,,,
player,201411230nwe,det,MuhlDo20,def_pct,0%,,,,,
player,201411230nwe,det,MuhlDo20,special_teams,9,,,,,
player,201411230nwe,det,MuhlDo20,st_pct,29%,,,,,
player,201411230nwe,det,PalmAs99,pos,LB,,,,,
player,201411230nwe,det,PalmAs99,offense,0,,,,,
player,201411230nwe,det,PalmAs99,off_pct,0%,,,,,
player,201411230nwe,det,PalmAs99,defense,0,,,,,
player,201411230nwe,det,PalmAs99,def_pct,0%,,,,,
player,201411230nwe,det,PalmAs99,special_teams,6,,,,,
player,201411230nwe,det,PalmAs99,st_pct,19%,,,,,
player,201411230nwe,det,ReynGa20,pos,G,,,,,
player,201411230nwe,det,ReynGa20,offense,0,,,,,
player,201411230nwe,det,ReynGa20,off_pct,0%,,,,,
player,201411230nwe,det,ReynGa20,defense,0,,,,,
player,201411230nwe,det,ReynGa20,def_pct,0%,,,,,
player,201411230nwe,det,ReynGa20,special_teams,4,,,,,
player,201411230nwe,det,ReynGa20,st_pct,13%,,,,,
player,201411230nwe,det,PratMa20,pos,K,,,,,
player,201411230nwe,det,PratMa20,offense,0,,,,,
player,201411230nwe,det,PratMa20,off_pct,0%,,,,,
player,201411230nwe,det,PratMa20,defense,0,,,,,
player,201411230nwe,det,PratMa20,def_pct,0%,,,,,
player,201411230nwe,det,PratMa20,special_teams,4,,,,,
player,201411230nwe,det,PratMa20,st_pct,13%,,,,,
