game,2014,9,20141103,201411030nyg,clt,"Indianapolis Colts",40,nyg,"New York Giants",24
player,201411030nyg,clt,FreeJe00,st_pct,0%,,,,,
player,201411030nyg,clt,AdamMi21,pos,SS,,,,,
player,201411030nyg,clt,AdamMi21,offense,0,,,,,
player,201411030nyg,clt,AdamMi21,off_pct,0%,,,,,
player,201411030nyg,clt,AdamMi21,defense,76,,,,,
player,201411030nyg,clt,AdamMi21,def_pct,100%,,,,,
player,201411030nyg,clt,AdamMi21,special_teams,0,,,,,
player,201411030nyg,clt,AdamMi21,st_pct,0%,,,,,
player,201411030nyg,clt,JackDQ20,pos,LB,,,,,
player,201411030nyg,clt,JackDQ20,offense,0,,,,,
player,201411030nyg,clt,JackDQ20,off_pct,0%,,,,,
player,201411030nyg,clt,JackDQ20,defense,72,,,,,
player,201411030nyg,clt,JackDQ20,def_pct,95%,,,,,
player,201411030nyg,clt,JackDQ20,special_teams,4,,,,,
player,201411030nyg,clt,JackDQ20,st_pct,10%,,,,,
player,201411030nyg,clt,BrowSe00,pos,FS,,,,,
player,201411030nyg,clt,BrowSe00,offense,0,,,,,
player,201411030nyg,clt,BrowSe00,off_pct,0%,,,,,
player,201411030nyg,clt,BrowSe00,defense,70,,,,,
player,201411030nyg,clt,BrowSe00,def_pct,92%,,,,,
player,201411030nyg,clt,BrowSe00,special_teams,4,,,,,
player,201411030nyg,clt,BrowSe00,st_pct,10%,,,,,
player,201411030nyg,clt,DaviVo99,pos,CB,,,,,
player,201411030nyg,clt,DaviVo99,offense,0,,,,,
player,201411030nyg,clt,DaviVo99,off_pct,0%,,,,,
player,201411030nyg,clt,DaviVo99,defense,64,,,,,
player,201411030nyg,clt,DaviVo99,def_pct,84%,,,,,
player,201411030nyg,clt,DaviVo99,special_teams,0,,,,,
player,201411030nyg,clt,DaviVo99,st_pct,0%,,,,,
player,201411030nyg,clt,ToleGr99,pos,CB,,,,,
player,201411030nyg,clt,ToleGr99,offense,0,,,,,
player,201411030nyg,clt,ToleGr99,off_pct,0%,,,,,
player,201411030nyg,clt,ToleGr99,defense,63,,,,,
player,201411030nyg,clt,ToleGr99,def_pct,83%,,,,,
player,201411030nyg,clt,ToleGr99,special_teams,0,,,,,
player,201411030nyg,clt,ToleGr99,st_pct,0%,,,,,
player,201411030nyg,clt,WernBj00,pos,LB,,,,,
player,201411030nyg,clt,WernBj00,offense,0,,,,,
player,201411030nyg,clt,WernBj00,off_pct,0%,,,,,
player,201411030nyg,clt,WernBj00,defense,62,,,,,
player,201411030nyg,clt,WernBj00,def_pct,82%,,,,,
player,201411030nyg,clt,WernBj00,special_teams,6,,,,,
player,201411030nyg,clt,WernBj00,st_pct,15%,,,,,
player,201411030nyg,clt,ReddCo20,pos,DE,,,,,
player,201411030nyg,clt,ReddCo20,offense,0,,,,,
player,201411030nyg,clt,ReddCo20,off_pct,0%,,,,,
player,201411030nyg,clt,ReddCo20,defense,60,,,,,
player,201411030nyg,clt,ReddCo20,def_pct,79%,,,,,
player,201411030nyg,clt,ReddCo20,special_teams,4,,,,,
player,201411030nyg,clt,ReddCo20,st_pct,10%,,,,,
player,201411030nyg,clt,ButlDa99,pos,CB,,,,,
player,201411030nyg,clt,ButlDa99,offense,0,,,,,
player,201411030nyg,clt,ButlDa99,off_pct,0%,,,,,
player,201411030nyg,clt,ButlDa99,defense,57,,,,,
player,201411030nyg,clt,ButlDa99,def_pct,75%,,,,,
player,201411030nyg,clt,ButlDa99,special_teams,0,,,,,
player,201411030nyg,clt,ButlDa99,st_pct,0%,,,,,
player,201411030nyg,clt,JeanRi99,pos,DE,,,,,
player,201411030nyg,clt,JeanRi99,offense,0,,,,,
player,201411030nyg,clt,JeanRi99,off_pct,0%,,,,,
player,201411030nyg,clt,JeanRi99,defense,48,,,,,
player,201411030nyg,clt,JeanRi99,def_pct,63%,,,,,
player,201411030nyg,clt,JeanRi99,special_teams,4,,,,,
player,201411030nyg,clt,JeanRi99,st_pct,10%,,,,,
player,201411030nyg,clt,NewsJo00,pos,LB,,,,,
player,201411030nyg,clt,NewsJo00,offense,0,,,,,
player,201411030nyg,clt,NewsJo00,off_pct,0%,,,,,
player,201411030nyg,clt,NewsJo00,defense,46,,,,,
player,201411030nyg,clt,NewsJo00,def_pct,61%,,,,,
player,201411030nyg,clt,NewsJo00,special_teams,8,,,,,
player,201411030nyg,clt,NewsJo00,st_pct,20%,,,,,
player,201411030nyg,clt,StudAn99,pos,LB,,,,,
player,201411030nyg,clt,StudAn99,offense,0,,,,,
player,201411030nyg,clt,StudAn99,off_pct,0%,,,,,
player,201411030nyg,clt,StudAn99,defense,37,,,,,
player,201411030nyg,clt,StudAn99,def_pct,49%,,,,,
player,201411030nyg,clt,StudAn99,special_teams,22,,,,,
player,201411030nyg,clt,StudAn99,st_pct,55%,,,,,
player,201411030nyg,clt,KerrZa00,pos,DT,,,,,
player,201411030nyg,clt,KerrZa00,offense,0,,,,,
player,201411030nyg,clt,KerrZa00,off_pct,0%,,,,,
player,201411030nyg,clt,KerrZa00,defense,31,,,,,
player,201411030nyg,clt,KerrZa00,def_pct,41%,,,,,
player,201411030nyg,clt,KerrZa00,special_teams,6,,,,,
player,201411030nyg,clt,KerrZa00,st_pct,15%,,,,,
player,201411030nyg,clt,HughMo00,pos,NT,,,,,
player,201411030nyg,clt,HughMo00,offense,0,,,,,
player,201411030nyg,clt,HughMo00,off_pct,0%,,,,,
player,201411030nyg,clt,HughMo00,defense,23,,,,,
player,201411030nyg,clt,HughMo00,def_pct,30%,,,,,
player,201411030nyg,clt,HughMo00,special_teams,0,,,,,
player,201411030nyg,clt,HughMo00,st_pct,0%,,,,,
player,201411030nyg,clt,GordJo01,pos,CB,,,,,
player,201411030nyg,clt,GordJo01,offense,0,,,,,
player,201411030nyg,clt,GordJo01,off_pct,0%,,,,,
player,201411030nyg,clt,GordJo01,defense,15,,,,,
player,201411030nyg,clt,GordJo01,def_pct,20%,,,,,
player,201411030nyg,clt,GordJo01,special_teams,21,,,,,
player,201411030nyg,clt,GordJo01,st_pct,52%,,,,,
player,201411030nyg,clt,ChapJo00,pos,NT,,,,,
player,201411030nyg,clt,ChapJo00,offense,0,,,,,
player,201411030nyg,clt,ChapJo00,off_pct,0%,,,,,
player,201411030nyg,clt,ChapJo00,defense,14,,,,,
player,201411030nyg,clt,ChapJo00,def_pct,18%,,,,,
player,201411030nyg,clt,ChapJo00,special_teams,8,,,,,
player,201411030nyg,clt,ChapJo00,st_pct,20%,,,,,
player,201411030nyg,clt,PuriLo01,pos,CB,,,,,
player,201411030nyg,clt,PuriLo01,offense,0,,,,,
player,201411030nyg,clt,PuriLo01,off_pct,0%,,,,,
player,201411030nyg,clt,PuriLo01,defense,12,,,,,
player,201411030nyg,clt,PuriLo01,def_pct,16%,,,,,
player,201411030nyg,clt,PuriLo01,special_teams,23,,,,,
player,201411030nyg,clt,PuriLo01,st_pct,58%,,,,,
player,201411030nyg,clt,ButlVi99,pos,LB,,,,,
player,201411030nyg,clt,ButlVi99,offense,0,,,,,
player,201411030nyg,clt,ButlVi99,off_pct,0%,,,,,
player,201411030nyg,clt,ButlVi99,defense,8,,,,,
player,201411030nyg,clt,ButlVi99,def_pct,11%,,,,,
player,201411030nyg,clt,ButlVi99,special_teams,19,,,,,
player,201411030nyg,clt,ButlVi99,st_pct,48%,,,,,
player,201411030nyg,clt,MuamHe00,pos,LB,,,,,
player,201411030nyg,clt,MuamHe00,offense,0,,,,,
player,201411030nyg,clt,MuamHe00,off_pct,0%,,,,,
player,201411030nyg,clt,MuamHe00,defense,1,,,,,
player,201411030nyg,clt,MuamHe00,def_pct,1%,,,,,
player,201411030nyg,clt,MuamHe00,special_teams,30,,,,,
player,201411030nyg,clt,MuamHe00,st_pct,75%,,,,,
player,201411030nyg,clt,JackAn02,pos,LB,,,,,
player,201411030nyg,clt,JackAn02,offense,0,,,,,
player,201411030nyg,clt,JackAn02,off_pct,0%,,,,,
player,201411030nyg,clt,JackAn02,defense,1,,,,,
player,201411030nyg,clt,JackAn02,def_pct,1%,,,,,
player,201411030nyg,clt,JackAn02,special_teams,24,,,,,
player,201411030nyg,clt,JackAn02,st_pct,60%,,,,,
player,201411030nyg,clt,McDoDe01,pos,DB,,,,,
player,201411030nyg,clt,McDoDe01,offense,0,,,,,
player,201411030nyg,clt,McDoDe01,off_pct,0%,,,,,
player,201411030nyg,clt,McDoDe01,defense,0,,,,,
player,201411030nyg,clt,McDoDe01,def_pct,0%,,,,,
player,201411030nyg,clt,McDoDe01,special_teams,32,,,,,
player,201411030nyg,clt,McDoDe01,st_pct,80%,,,,,
player,201411030nyg,clt,AndeCo01,pos,SS,,,,,
player,201411030nyg,clt,AndeCo01,offense,0,,,,,
player,201411030nyg,clt,AndeCo01,off_pct,0%,,,,,
player,201411030nyg,clt,AndeCo01,defense,0,,,,,
player,201411030nyg,clt,AndeCo01,def_pct,0%,,,,,
player,201411030nyg,clt,AndeCo01,special_teams,32,,,,,
player,201411030nyg,clt,AndeCo01,st_pct,80%,,,,,
player,201411030nyg,clt,McAfPa44,pos,P,,,,,
player,201411030nyg,clt,McAfPa44,offense,0,,,,,
player,201411030nyg,clt,McAfPa44,off_pct,0%,,,,,
player,201411030nyg,clt,McAfPa44,defense,0,,,,,
player,201411030nyg,clt,McAfPa44,def_pct,0%,,,,,
player,201411030nyg,clt,McAfPa44,special_teams,23,,,,,
player,201411030nyg,clt,McAfPa44,st_pct,58%,,,,,
player,201411030nyg,clt,OverMa00,pos,LS,,,,,
player,201411030nyg,clt,OverMa00,offense,0,,,,,
player,201411030nyg,clt,OverMa00,off_pct,0%,,,,,
player,201411030nyg,clt,OverMa00,defense,0,,,,,
player,201411030nyg,clt,OverMa00,def_pct,0%,,,,,
player,201411030nyg,clt,OverMa00,special_teams,14,,,,,
player,201411030nyg,clt,OverMa00,st_pct,35%,,,,,
player,201411030nyg,clt,ShipA.20,pos,C,,,,,
player,201411030nyg,clt,ShipA.20,offense,0,,,,,
player,201411030nyg,clt,ShipA.20,off_pct,0%,,,,,
player,201411030nyg,clt,ShipA.20,defense,0,,,,,
player,201411030nyg,clt,ShipA.20,def_pct,0%,,,,,
player,201411030nyg,clt,ShipA.20,special_teams,11,,,,,
player,201411030nyg,clt,ShipA.20,st_pct,28%,,,,,
player,201411030nyg,clt,vinatada01,pos,K,,,,,
player,201411030nyg,clt,vinatada01,offense,0,,,,,
player,201411030nyg,clt,vinatada01,off_pct,0%,,,,,
player,201411030nyg,clt,vinatada01,defense,0,,,,,
player,201411030nyg,clt,vinatada01,def_pct,0%,,,,,
player,201411030nyg,clt,vinatada01,special_teams,8,,,,,
player,201411030nyg,clt,vinatada01,st_pct,20%,,,,,
player,201411030nyg,clt,ThorHu00,pos,G,,,,,
player,201411030nyg,clt,ThorHu00,offense,0,,,,,
player,201411030nyg,clt,ThorHu00,off_pct,0%,,,,,
player,201411030nyg,clt,ThorHu00,defense,0,,,,,
player,201411030nyg,clt,ThorHu00,def_pct,0%,,,,,
player,201411030nyg,clt,ThorHu00,special_teams,8,,,,,
player,201411030nyg,clt,ThorHu00,st_pct,20%,,,,,
