game,2014,3,20140921,201409210nwe,rai,"Oakland Raiders",9,nwe,"New England Patriots",16
player,201409210nwe,nwe,EbneNa00,defense,10,,,,,
player,201409210nwe,nwe,EbneNa00,def_pct,17%,,,,,
player,201409210nwe,nwe,EbneNa00,special_teams,18,,,,,
player,201409210nwe,nwe,EbneNa00,st_pct,72%,,,,,
player,201409210nwe,nwe,WhitCh03,pos,LB,,,,,
player,201409210nwe,nwe,WhitCh03,offense,0,,,,,
player,201409210nwe,nwe,WhitCh03,off_pct,0%,,,,,
player,201409210nwe,nwe,WhitCh03,defense,0,,,,,
player,201409210nwe,nwe,WhitCh03,def_pct,0%,,,,,
player,201409210nwe,nwe,WhitCh03,special_teams,18,,,,,
player,201409210nwe,nwe,WhitCh03,st_pct,72%,,,,,
player,201409210nwe,nwe,SkinDe00,pos,LB,,,,,
player,201409210nwe,nwe,SkinDe00,offense,0,,,,,
player,201409210nwe,nwe,SkinDe00,off_pct,0%,,,,,
player,201409210nwe,nwe,SkinDe00,defense,0,,,,,
player,201409210nwe,nwe,SkinDe00,def_pct,0%,,,,,
player,201409210nwe,nwe,SkinDe00,special_teams,18,,,,,
player,201409210nwe,nwe,SkinDe00,st_pct,72%,,,,,
player,201409210nwe,nwe,SlatMa00,pos,WR,,,,,
player,201409210nwe,nwe,SlatMa00,offense,0,,,,,
player,201409210nwe,nwe,SlatMa00,off_pct,0%,,,,,
player,201409210nwe,nwe,SlatMa00,defense,0,,,,,
player,201409210nwe,nwe,SlatMa00,def_pct,0%,,,,,
player,201409210nwe,nwe,SlatMa00,special_teams,18,,,,,
player,201409210nwe,nwe,SlatMa00,st_pct,72%,,,,,
player,201409210nwe,nwe,BuchMi00,pos,DE,,,,,
player,201409210nwe,nwe,BuchMi00,offense,0,,,,,
player,201409210nwe,nwe,BuchMi00,off_pct,0%,,,,,
player,201409210nwe,nwe,BuchMi00,defense,0,,,,,
player,201409210nwe,nwe,BuchMi00,def_pct,0%,,,,,
player,201409210nwe,nwe,BuchMi00,special_teams,14,,,,,
player,201409210nwe,nwe,BuchMi00,st_pct,56%,,,,,
player,201409210nwe,nwe,AlleRy01,pos,P,,,,,
player,201409210nwe,nwe,AlleRy01,offense,0,,,,,
player,201409210nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201409210nwe,nwe,AlleRy01,defense,0,,,,,
player,201409210nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201409210nwe,nwe,AlleRy01,special_teams,9,,,,,
player,201409210nwe,nwe,AlleRy01,st_pct,36%,,,,,
player,201409210nwe,nwe,AikeDa00,pos,LS,,,,,
player,201409210nwe,nwe,AikeDa00,offense,0,,,,,
player,201409210nwe,nwe,AikeDa00,off_pct,0%,,,,,
player,201409210nwe,nwe,AikeDa00,defense,0,,,,,
player,201409210nwe,nwe,AikeDa00,def_pct,0%,,,,,
player,201409210nwe,nwe,AikeDa00,special_teams,9,,,,,
player,201409210nwe,nwe,AikeDa00,st_pct,36%,,,,,
player,201409210nwe,nwe,GostSt20,pos,K,,,,,
player,201409210nwe,nwe,GostSt20,offense,0,,,,,
player,201409210nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201409210nwe,nwe,GostSt20,defense,0,,,,,
player,201409210nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201409210nwe,nwe,GostSt20,special_teams,8,,,,,
player,201409210nwe,nwe,GostSt20,st_pct,32%,,,,,
player,201409210nwe,nwe,ButlMa01,pos,CB,,,,,
player,201409210nwe,nwe,ButlMa01,offense,0,,,,,
player,201409210nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201409210nwe,nwe,ButlMa01,defense,0,,,,,
player,201409210nwe,nwe,ButlMa01,def_pct,0%,,,,,
player,201409210nwe,nwe,ButlMa01,special_teams,5,,,,,
player,201409210nwe,nwe,ButlMa01,st_pct,20%,,,,,
player,201409210nwe,rai,PennDo20,pos,T,,,,,
player,201409210nwe,rai,PennDo20,offense,59,,,,,
player,201409210nwe,rai,PennDo20,off_pct,100%,,,,,
player,201409210nwe,rai,PennDo20,defense,0,,,,,
player,201409210nwe,rai,PennDo20,def_pct,0%,,,,,
player,201409210nwe,rai,PennDo20,special_teams,3,,,,,
player,201409210nwe,rai,PennDo20,st_pct,12%,,,,,
player,201409210nwe,rai,JackGa00,pos,G,,,,,
player,201409210nwe,rai,JackGa00,offense,59,,,,,
player,201409210nwe,rai,JackGa00,off_pct,100%,,,,,
player,201409210nwe,rai,JackGa00,defense,0,,,,,
player,201409210nwe,rai,JackGa00,def_pct,0%,,,,,
player,201409210nwe,rai,JackGa00,special_teams,3,,,,,
player,201409210nwe,rai,JackGa00,st_pct,12%,,,,,
player,201409210nwe,rai,HowaAu20,pos,G,,,,,
player,201409210nwe,rai,HowaAu20,offense,59,,,,,
player,201409210nwe,rai,HowaAu20,off_pct,100%,,,,,
player,201409210nwe,rai,HowaAu20,defense,0,,,,,
player,201409210nwe,rai,HowaAu20,def_pct,0%,,,,,
player,201409210nwe,rai,HowaAu20,special_teams,3,,,,,
player,201409210nwe,rai,HowaAu20,st_pct,12%,,,,,
player,201409210nwe,rai,WisnSt01,pos,C,,,,,
player,201409210nwe,rai,WisnSt01,offense,59,,,,,
player,201409210nwe,rai,WisnSt01,off_pct,100%,,,,,
player,201409210nwe,rai,WisnSt01,defense,0,,,,,
player,201409210nwe,rai,WisnSt01,def_pct,0%,,,,,
player,201409210nwe,rai,WisnSt01,special_teams,3,,,,,
player,201409210nwe,rai,WisnSt01,st_pct,12%,,,,,
player,201409210nwe,rai,BarnKh20,pos,G,,,,,
player,201409210nwe,rai,BarnKh20,offense,59,,,,,
player,201409210nwe,rai,BarnKh20,off_pct,100%,,,,,
player,201409210nwe,rai,BarnKh20,defense,0,,,,,
player,201409210nwe,rai,BarnKh20,def_pct,0%,,,,,
player,201409210nwe,rai,BarnKh20,special_teams,3,,,,,
player,201409210nwe,rai,BarnKh20,st_pct,12%,,,,,
player,201409210nwe,rai,CarrDe02,pos,QB,,,,,
player,201409210nwe,rai,CarrDe02,offense,59,,,,,
player,201409210nwe,rai,CarrDe02,off_pct,100%,,,,,
player,201409210nwe,rai,CarrDe02,defense,0,,,,,
player,201409210nwe,rai,CarrDe02,def_pct,0%,,,,,
player,201409210nwe,rai,CarrDe02,special_teams,0,,,,,
player,201409210nwe,rai,CarrDe02,st_pct,0%,,,,,
player,201409210nwe,rai,McFaDa00,pos,RB,,,,,
player,201409210nwe,rai,McFaDa00,offense,56,,,,,
player,201409210nwe,rai,McFaDa00,off_pct,95%,,,,,
player,201409210nwe,rai,McFaDa00,defense,0,,,,,
player,201409210nwe,rai,McFaDa00,def_pct,0%,,,,,
player,201409210nwe,rai,McFaDa00,special_teams,0,,,,,
player,201409210nwe,rai,McFaDa00,st_pct,0%,,,,,
player,201409210nwe,rai,RiveMy00,pos,TE,,,,,
player,201409210nwe,rai,RiveMy00,offense,42,,,,,
player,201409210nwe,rai,RiveMy00,off_pct,71%,,,,,
player,201409210nwe,rai,RiveMy00,defense,0,,,,,
player,201409210nwe,rai,RiveMy00,def_pct,0%,,,,,
player,201409210nwe,rai,RiveMy00,special_teams,8,,,,,
player,201409210nwe,rai,RiveMy00,st_pct,32%,,,,,
player,201409210nwe,rai,JoneJa04,pos,WR,,,,,
player,201409210nwe,rai,JoneJa04,offense,40,,,,,
player,201409210nwe,rai,JoneJa04,off_pct,68%,,,,,
player,201409210nwe,rai,JoneJa04,defense,0,,,,,
player,201409210nwe,rai,JoneJa04,def_pct,0%,,,,,
player,201409210nwe,rai,JoneJa04,special_teams,0,,,,,
player,201409210nwe,rai,JoneJa04,st_pct,0%,,,,,
player,201409210nwe,rai,MoorDe02,pos,WR,,,,,
player,201409210nwe,rai,MoorDe02,offense,37,,,,,
player,201409210nwe,rai,MoorDe02,off_pct,63%,,,,,
player,201409210nwe,rai,MoorDe02,defense,0,,,,,
player,201409210nwe,rai,MoorDe02,def_pct,0%,,,,,
player,201409210nwe,rai,MoorDe02,special_teams,0,,,,,
player,201409210nwe,rai,MoorDe02,st_pct,0%,,,,,
player,201409210nwe,rai,ReecMa00,pos,FB,,,,,
player,201409210nwe,rai,ReecMa00,offense,34,,,,,
player,201409210nwe,rai,ReecMa00,off_pct,58%,,,,,
player,201409210nwe,rai,ReecMa00,defense,0,,,,,
player,201409210nwe,rai,ReecMa00,def_pct,0%,,,,,
player,201409210nwe,rai,ReecMa00,special_teams,5,,,,,
player,201409210nwe,rai,ReecMa00,st_pct,20%,,,,,
player,201409210nwe,rai,HolmAn00,pos,WR,,,,,
player,201409210nwe,rai,HolmAn00,offense,28,,,,,
player,201409210nwe,rai,HolmAn00,off_pct,47%,,,,,
player,201409210nwe,rai,HolmAn00,defense,0,,,,,
player,201409210nwe,rai,HolmAn00,def_pct,0%,,,,,
player,201409210nwe,rai,HolmAn00,special_teams,13,,,,,
player,201409210nwe,rai,HolmAn00,st_pct,52%,,,,,
player,201409210nwe,rai,LeonBr01,pos,TE,,,,,
player,201409210nwe,rai,LeonBr01,offense,23,,,,,
player,201409210nwe,rai,LeonBr01,off_pct,39%,,,,,
player,201409210nwe,rai,LeonBr01,defense,0,,,,,
player,201409210nwe,rai,LeonBr01,def_pct,0%,,,,,
player,201409210nwe,rai,LeonBr01,special_teams,7,,,,,
player,201409210nwe,rai,LeonBr01,st_pct,28%,,,,,
player,201409210nwe,rai,StreRo00,pos,WR,,,,,
player,201409210nwe,rai,StreRo00,offense,19,,,,,
player,201409210nwe,rai,StreRo00,off_pct,32%,,,,,
player,201409210nwe,rai,StreRo00,defense,0,,,,,
player,201409210nwe,rai,StreRo00,def_pct,0%,,,,,
player,201409210nwe,rai,StreRo00,special_teams,0,,,,,
player,201409210nwe,rai,StreRo00,st_pct,0%,,,,,
player,201409210nwe,rai,OlawJa00,pos,FB,,,,,
player,201409210nwe,rai,OlawJa00,offense,6,,,,,
player,201409210nwe,rai,OlawJa00,off_pct,10%,,,,,
player,201409210nwe,rai,OlawJa00,defense,0,,,,,
player,201409210nwe,rai,OlawJa00,def_pct,0%,,,,,
player,201409210nwe,rai,OlawJa00,special_teams,18,,,,,
player,201409210nwe,rai,OlawJa00,st_pct,72%,,,,,
player,201409210nwe,rai,BrowVi00,pos,WR,,,,,
player,201409210nwe,rai,BrowVi00,offense,4,,,,,
player,201409210nwe,rai,BrowVi00,off_pct,7%,,,,,
player,201409210nwe,rai,BrowVi00,defense,0,,,,,
player,201409210nwe,rai,BrowVi00,def_pct,0%,,,,,
player,201409210nwe,rai,BrowVi00,special_teams,0,,,,,
player,201409210nwe,rai,BrowVi00,st_pct,0%,,,,,
player,201409210nwe,rai,MurrLa00,pos,RB,,,,,
player,201409210nwe,rai,MurrLa00,offense,3,,,,,
player,201409210nwe,rai,MurrLa00,off_pct,5%,,,,,
player,201409210nwe,rai,MurrLa00,defense,0,,,,,
player,201409210nwe,rai,MurrLa00,def_pct,0%,,,,,
player,201409210nwe,rai,MurrLa00,special_teams,13,,,,,
player,201409210nwe,rai,MurrLa00,st_pct,52%,,,,,
player,201409210nwe,rai,WatsMe00,pos,T,,,,,
player,201409210nwe,rai,WatsMe00,offense,3,,,,,
player,201409210nwe,rai,WatsMe00,off_pct,5%,,,,,
player,201409210nwe,rai,WatsMe00,defense,0,,,,,
player,201409210nwe,rai,WatsMe00,def_pct,0%,,,,,
player,201409210nwe,rai,WatsMe00,special_teams,3,,,,,
player,201409210nwe,rai,WatsMe00,st_pct,12%,,,,,
player,201409210nwe,rai,BurrMi00,pos,LB,,,,,
player,201409210nwe,rai,BurrMi00,offense,0,,,,,
player,201409210nwe,rai,BurrMi00,off_pct,0%,,,,,
player,201409210nwe,rai,BurrMi00,defense,75,,,,,
player,201409210nwe,rai,BurrMi00,def_pct,100%,,,,,
player,201409210nwe,rai,BurrMi00,special_teams,9,,,,,
player,201409210nwe,rai,BurrMi00,st_pct,36%,,,,,
player,201409210nwe,rai,WoodCh00,pos,FS,,,,,
player,201409210nwe,rai,WoodCh00,offense,0,,,,,
player,201409210nwe,rai,WoodCh00,off_pct,0%,,,,,
player,201409210nwe,rai,WoodCh00,defense,75,,,,,
player,201409210nwe,rai,WoodCh00,def_pct,100%,,,,,
player,201409210nwe,rai,WoodCh00,special_teams,4,,,,,
player,201409210nwe,rai,WoodCh00,st_pct,16%,,,,,
player,201409210nwe,rai,BrowTa99,pos,CB,,,,,
player,201409210nwe,rai,BrowTa99,offense,0,,,,,
player,201409210nwe,rai,BrowTa99,off_pct,0%,,,,,
player,201409210nwe,rai,BrowTa99,defense,74,,,,,
player,201409210nwe,rai,BrowTa99,def_pct,99%,,,,,
player,201409210nwe,rai,BrowTa99,special_teams,6,,,,,
player,201409210nwe,rai,BrowTa99,st_pct,24%,,,,,
player,201409210nwe,rai,MackKh00,pos,LB,,,,,
player,201409210nwe,rai,MackKh00,offense,0,,,,,
player,201409210nwe,rai,MackKh00,off_pct,0%,,,,,
player,201409210nwe,rai,MackKh00,defense,73,,,,,
player,201409210nwe,rai,MackKh00,def_pct,97%,,,,,
player,201409210nwe,rai,MackKh00,special_teams,4,,,,,
player,201409210nwe,rai,MackKh00,st_pct,16%,,,,,
player,201409210nwe,rai,RogeCa20,pos,CB,,,,,
player,201409210nwe,rai,RogeCa20,offense,0,,,,,
player,201409210nwe,rai,RogeCa20,off_pct,0%,,,,,
player,201409210nwe,rai,RogeCa20,defense,68,,,,,
player,201409210nwe,rai,RogeCa20,def_pct,91%,,,,,
player,201409210nwe,rai,RogeCa20,special_teams,7,,,,,
player,201409210nwe,rai,RogeCa20,st_pct,28%,,,,,
player,201409210nwe,rai,MaiaKa99,pos,LB,,,,,
player,201409210nwe,rai,MaiaKa99,offense,0,,,,,
player,201409210nwe,rai,MaiaKa99,off_pct,0%,,,,,
player,201409210nwe,rai,MaiaKa99,defense,65,,,,,
player,201409210nwe,rai,MaiaKa99,def_pct,87%,,,,,
player,201409210nwe,rai,MaiaKa99,special_teams,9,,,,,
player,201409210nwe,rai,MaiaKa99,st_pct,36%,,,,,
player,201409210nwe,rai,WoodLa99,pos,DE,,,,,
player,201409210nwe,rai,WoodLa99,offense,0,,,,,
player,201409210nwe,rai,WoodLa99,off_pct,0%,,,,,
player,201409210nwe,rai,WoodLa99,defense,54,,,,,
player,201409210nwe,rai,WoodLa99,def_pct,72%,,,,,
player,201409210nwe,rai,WoodLa99,special_teams,1,,,,,
player,201409210nwe,rai,WoodLa99,st_pct,4%,,,,,
player,201409210nwe,rai,SmitAn22,pos,DT,,,,,
player,201409210nwe,rai,SmitAn22,offense,0,,,,,
player,201409210nwe,rai,SmitAn22,off_pct,0%,,,,,
player,201409210nwe,rai,SmitAn22,defense,49,,,,,
player,201409210nwe,rai,SmitAn22,def_pct,65%,,,,,
player,201409210nwe,rai,SmitAn22,special_teams,4,,,,,
player,201409210nwe,rai,SmitAn22,st_pct,16%,,,,,
player,201409210nwe,rai,BranTy99,pos,SS,,,,,
player,201409210nwe,rai,BranTy99,offense,0,,,,,
player,201409210nwe,rai,BranTy99,off_pct,0%,,,,,
player,201409210nwe,rai,BranTy99,defense,49,,,,,
player,201409210nwe,rai,BranTy99,def_pct,65%,,,,,
player,201409210nwe,rai,BranTy99,special_teams,2,,,,,
player,201409210nwe,rai,BranTy99,st_pct,8%,,,,,
player,201409210nwe,rai,ElliJu01,pos,DT,,,,,
player,201409210nwe,rai,ElliJu01,offense,0,,,,,
player,201409210nwe,rai,ElliJu01,off_pct,0%,,,,,
player,201409210nwe,rai,ElliJu01,defense,48,,,,,
player,201409210nwe,rai,ElliJu01,def_pct,64%,,,,,
player,201409210nwe,rai,ElliJu01,special_teams,2,,,,,
player,201409210nwe,rai,ElliJu01,st_pct,8%,,,,,
player,201409210nwe,rai,TuckJu20,pos,DE,,,,,
player,201409210nwe,rai,TuckJu20,offense,0,,,,,
player,201409210nwe,rai,TuckJu20,off_pct,0%,,,,,
player,201409210nwe,rai,TuckJu20,defense,43,,,,,
player,201409210nwe,rai,TuckJu20,def_pct,57%,,,,,
player,201409210nwe,rai,TuckJu20,special_teams,4,,,,,
player,201409210nwe,rai,TuckJu20,st_pct,16%,,,,,
player,201409210nwe,rai,CarrTr00,pos,CB,,,,,
player,201409210nwe,rai,CarrTr00,offense,0,,,,,
player,201409210nwe,rai,CarrTr00,off_pct,0%,,,,,
player,201409210nwe,rai,CarrTr00,defense,42,,,,,
player,201409210nwe,rai,CarrTr00,def_pct,56%,,,,,
player,201409210nwe,rai,CarrTr00,special_teams,9,,,,,
player,201409210nwe,rai,CarrTr00,st_pct,36%,,,,,
player,201409210nwe,rai,SimsPa99,pos,NT,,,,,
player,201409210nwe,rai,SimsPa99,offense,0,,,,,
player,201409210nwe,rai,SimsPa99,off_pct,0%,,,,,
player,201409210nwe,rai,SimsPa99,defense,37,,,,,
player,201409210nwe,rai,SimsPa99,def_pct,49%,,,,,
player,201409210nwe,rai,SimsPa99,special_teams,2,,,,,
player,201409210nwe,rai,SimsPa99,st_pct,8%,,,,,
player,201409210nwe,rai,YounUs99,pos,SS,,,,,
player,201409210nwe,rai,YounUs99,offense,0,,,,,
player,201409210nwe,rai,YounUs99,off_pct,0%,,,,,
player,201409210nwe,rai,YounUs99,defense,33,,,,,
player,201409210nwe,rai,YounUs99,def_pct,44%,,,,,
player,201409210nwe,rai,YounUs99,special_teams,17,,,,,
player,201409210nwe,rai,YounUs99,st_pct,68%,,,,,
player,201409210nwe,rai,WilsC.98,pos,DE,,,,,
player,201409210nwe,rai,WilsC.98,offense,0,,,,,
player,201409210nwe,rai,WilsC.98,off_pct,0%,,,,,
player,201409210nwe,rai,WilsC.98,defense,21,,,,,
player,201409210nwe,rai,WilsC.98,def_pct,28%,,,,,
player,201409210nwe,rai,WilsC.98,special_teams,2,,,,,
player,201409210nwe,rai,WilsC.98,st_pct,8%,,,,,
player,201409210nwe,rai,McGeSt01,pos,DT,,,,,
player,201409210nwe,rai,McGeSt01,offense,0,,,,,
player,201409210nwe,rai,McGeSt01,off_pct,0%,,,,,
player,201409210nwe,rai,McGeSt01,defense,12,,,,,
player,201409210nwe,rai,McGeSt01,def_pct,16%,,,,,
player,201409210nwe,rai,McGeSt01,special_teams,0,,,,,
player,201409210nwe,rai,McGeSt01,st_pct,0%,,,,,
player,201409210nwe,rai,MayoBe00,pos,DE,,,,,
player,201409210nwe,rai,MayoBe00,offense,0,,,,,
player,201409210nwe,rai,MayoBe00,off_pct,0%,,,,,
player,201409210nwe,rai,MayoBe00,defense,4,,,,,
player,201409210nwe,rai,MayoBe00,def_pct,5%,,,,,
player,201409210nwe,rai,MayoBe00,special_teams,14,,,,,
player,201409210nwe,rai,MayoBe00,st_pct,56%,,,,,
player,201409210nwe,rai,DowlJo00,pos,FS,,,,,
player,201409210nwe,rai,DowlJo00,offense,0,,,,,
player,201409210nwe,rai,DowlJo00,off_pct,0%,,,,,
player,201409210nwe,rai,DowlJo00,defense,2,,,,,
player,201409210nwe,rai,DowlJo00,def_pct,3%,,,,,
player,201409210nwe,rai,DowlJo00,special_teams,6,,,,,
player,201409210nwe,rai,DowlJo00,st_pct,24%,,,,,
player,201409210nwe,rai,ThorNe00,pos,CB,,,,,
player,201409210nwe,rai,ThorNe00,offense,0,,,,,
player,201409210nwe,rai,ThorNe00,off_pct,0%,,,,,
player,201409210nwe,rai,ThorNe00,defense,1,,,,,
player,201409210nwe,rai,ThorNe00,def_pct,1%,,,,,
player,201409210nwe,rai,ThorNe00,special_teams,18,,,,,
player,201409210nwe,rai,ThorNe00,st_pct,72%,,,,,
player,201409210nwe,rai,AusbDa00,pos,TE,,,,,
player,201409210nwe,rai,AusbDa00,offense,0,,,,,
player,201409210nwe,rai,AusbDa00,off_pct,0%,,,,,
player,201409210nwe,rai,AusbDa00,defense,0,,,,,
player,201409210nwe,rai,AusbDa00,def_pct,0%,,,,,
player,201409210nwe,rai,AusbDa00,special_teams,14,,,,,
player,201409210nwe,rai,AusbDa00,st_pct,56%,,,,,
player,201409210nwe,rai,McGiKe00,pos,CB,,,,,
player,201409210nwe,rai,McGiKe00,offense,0,,,,,
player,201409210nwe,rai,McGiKe00,off_pct,0%,,,,,
player,201409210nwe,rai,McGiKe00,defense,0,,,,,
player,201409210nwe,rai,McGiKe00,def_pct,0%,,,,,
player,201409210nwe,rai,McGiKe00,special_teams,13,,,,,
player,201409210nwe,rai,McGiKe00,st_pct,52%,,,,,
player,201409210nwe,rai,FiliBo00,pos,LB,,,,,
player,201409210nwe,rai,FiliBo00,offense,0,,,,,
player,201409210nwe,rai,FiliBo00,off_pct,0%,,,,,
player,201409210nwe,rai,FiliBo00,defense,0,,,,,
player,201409210nwe,rai,FiliBo00,def_pct,0%,,,,,
player,201409210nwe,rai,FiliBo00,special_teams,13,,,,,
player,201409210nwe,rai,FiliBo00,st_pct,52%,,,,,
player,201409210nwe,rai,ButlBr00,pos,WR,,,,,
player,201409210nwe,rai,ButlBr00,offense,0,,,,,
player,201409210nwe,rai,ButlBr00,off_pct,0%,,,,,
player,201409210nwe,rai,ButlBr00,defense,0,,,,,
player,201409210nwe,rai,ButlBr00,def_pct,0%,,,,,
player,201409210nwe,rai,ButlBr00,special_teams,9,,,,,
player,201409210nwe,rai,ButlBr00,st_pct,36%,,,,,
player,201409210nwe,rai,KingMa00,pos,P,,,,,
player,201409210nwe,rai,KingMa00,offense,0,,,,,
player,201409210nwe,rai,KingMa00,off_pct,0%,,,,,
player,201409210nwe,rai,KingMa00,defense,0,,,,,
player,201409210nwe,rai,KingMa00,def_pct,0%,,,,,
player,201409210nwe,rai,KingMa00,special_teams,8,,,,,
player,201409210nwe,rai,KingMa00,st_pct,32%,,,,,
player,201409210nwe,rai,CondJo20,pos,LS,,,,,
player,201409210nwe,rai,CondJo20,offense,0,,,,,
player,201409210nwe,rai,CondJo20,off_pct,0%,,,,,
player,201409210nwe,rai,CondJo20,defense,0,,,,,
player,201409210nwe,rai,CondJo20,def_pct,0%,,,,,
player,201409210nwe,rai,CondJo20,special_teams,8,,,,,
player,201409210nwe,rai,CondJo20,st_pct,32%,,,,,
player,201409210nwe,rai,janikseb01,pos,K,,,,,
player,201409210nwe,rai,janikseb01,offense,0,,,,,
player,201409210nwe,rai,janikseb01,off_pct,0%,,,,,
player,201409210nwe,rai,janikseb01,defense,0,,,,,
player,201409210nwe,rai,janikseb01,def_pct,0%,,,,,
player,201409210nwe,rai,janikseb01,special_teams,7,,,,,
player,201409210nwe,rai,janikseb01,st_pct,28%,,,,,
