game,2014,5,20141005,201410050sfo,kan,"Kansas City Chiefs",17,sfo,"San Francisco 49ers",22
player,201410050sfo,sfo,JeroTo00,special_teams,10,,,,,
player,201410050sfo,sfo,JeroTo00,st_pct,37%,,,,,
player,201410050sfo,sfo,DobbDe00,pos,DE,,,,,
player,201410050sfo,sfo,DobbDe00,offense,0,,,,,
player,201410050sfo,sfo,DobbDe00,off_pct,0%,,,,,
player,201410050sfo,sfo,DobbDe00,defense,7,,,,,
player,201410050sfo,sfo,DobbDe00,def_pct,14%,,,,,
player,201410050sfo,sfo,DobbDe00,special_teams,17,,,,,
player,201410050sfo,sfo,DobbDe00,st_pct,63%,,,,,
player,201410050sfo,sfo,CookCh99,pos,CB,,,,,
player,201410050sfo,sfo,CookCh99,offense,0,,,,,
player,201410050sfo,sfo,CookCh99,off_pct,0%,,,,,
player,201410050sfo,sfo,CookCh99,defense,2,,,,,
player,201410050sfo,sfo,CookCh99,def_pct,4%,,,,,
player,201410050sfo,sfo,CookCh99,special_teams,14,,,,,
player,201410050sfo,sfo,CookCh99,st_pct,52%,,,,,
player,201410050sfo,sfo,DialQu00,pos,NT,,,,,
player,201410050sfo,sfo,DialQu00,offense,0,,,,,
player,201410050sfo,sfo,DialQu00,off_pct,0%,,,,,
player,201410050sfo,sfo,DialQu00,defense,2,,,,,
player,201410050sfo,sfo,DialQu00,def_pct,4%,,,,,
player,201410050sfo,sfo,DialQu00,special_teams,6,,,,,
player,201410050sfo,sfo,DialQu00,st_pct,22%,,,,,
player,201410050sfo,sfo,DahlCr99,pos,SS,,,,,
player,201410050sfo,sfo,DahlCr99,offense,0,,,,,
player,201410050sfo,sfo,DahlCr99,off_pct,0%,,,,,
player,201410050sfo,sfo,DahlCr99,defense,0,,,,,
player,201410050sfo,sfo,DahlCr99,def_pct,0%,,,,,
player,201410050sfo,sfo,DahlCr99,special_teams,21,,,,,
player,201410050sfo,sfo,DahlCr99,st_pct,78%,,,,,
player,201410050sfo,sfo,OsgoKa00,pos,WR,,,,,
player,201410050sfo,sfo,OsgoKa00,offense,0,,,,,
player,201410050sfo,sfo,OsgoKa00,off_pct,0%,,,,,
player,201410050sfo,sfo,OsgoKa00,defense,0,,,,,
player,201410050sfo,sfo,OsgoKa00,def_pct,0%,,,,,
player,201410050sfo,sfo,OsgoKa00,special_teams,15,,,,,
player,201410050sfo,sfo,OsgoKa00,st_pct,56%,,,,,
player,201410050sfo,sfo,McCrL.00,pos,FS,,,,,
player,201410050sfo,sfo,McCrL.00,offense,0,,,,,
player,201410050sfo,sfo,McCrL.00,off_pct,0%,,,,,
player,201410050sfo,sfo,McCrL.00,defense,0,,,,,
player,201410050sfo,sfo,McCrL.00,def_pct,0%,,,,,
player,201410050sfo,sfo,McCrL.00,special_teams,15,,,,,
player,201410050sfo,sfo,McCrL.00,st_pct,56%,,,,,
player,201410050sfo,sfo,BorlCh00,pos,LB,,,,,
player,201410050sfo,sfo,BorlCh00,offense,0,,,,,
player,201410050sfo,sfo,BorlCh00,off_pct,0%,,,,,
player,201410050sfo,sfo,BorlCh00,defense,0,,,,,
player,201410050sfo,sfo,BorlCh00,def_pct,0%,,,,,
player,201410050sfo,sfo,BorlCh00,special_teams,14,,,,,
player,201410050sfo,sfo,BorlCh00,st_pct,52%,,,,,
player,201410050sfo,sfo,JohnDo02,pos,CB,,,,,
player,201410050sfo,sfo,JohnDo02,offense,0,,,,,
player,201410050sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201410050sfo,sfo,JohnDo02,defense,0,,,,,
player,201410050sfo,sfo,JohnDo02,def_pct,0%,,,,,
player,201410050sfo,sfo,JohnDo02,special_teams,14,,,,,
player,201410050sfo,sfo,JohnDo02,st_pct,52%,,,,,
player,201410050sfo,sfo,LemoCo00,pos,LB,,,,,
player,201410050sfo,sfo,LemoCo00,offense,0,,,,,
player,201410050sfo,sfo,LemoCo00,off_pct,0%,,,,,
player,201410050sfo,sfo,LemoCo00,defense,0,,,,,
player,201410050sfo,sfo,LemoCo00,def_pct,0%,,,,,
player,201410050sfo,sfo,LemoCo00,special_teams,14,,,,,
player,201410050sfo,sfo,LemoCo00,st_pct,52%,,,,,
player,201410050sfo,sfo,dawsophi01,pos,K,,,,,
player,201410050sfo,sfo,dawsophi01,offense,0,,,,,
player,201410050sfo,sfo,dawsophi01,off_pct,0%,,,,,
player,201410050sfo,sfo,dawsophi01,defense,0,,,,,
player,201410050sfo,sfo,dawsophi01,def_pct,0%,,,,,
player,201410050sfo,sfo,dawsophi01,special_teams,13,,,,,
player,201410050sfo,sfo,dawsophi01,st_pct,48%,,,,,
player,201410050sfo,sfo,NelsKy00,pos,LS,,,,,
player,201410050sfo,sfo,NelsKy00,offense,0,,,,,
player,201410050sfo,sfo,NelsKy00,off_pct,0%,,,,,
player,201410050sfo,sfo,NelsKy00,defense,0,,,,,
player,201410050sfo,sfo,NelsKy00,def_pct,0%,,,,,
player,201410050sfo,sfo,NelsKy00,special_teams,9,,,,,
player,201410050sfo,sfo,NelsKy00,st_pct,33%,,,,,
player,201410050sfo,sfo,LeexAn20,pos,P,,,,,
player,201410050sfo,sfo,LeexAn20,offense,0,,,,,
player,201410050sfo,sfo,LeexAn20,off_pct,0%,,,,,
player,201410050sfo,sfo,LeexAn20,defense,0,,,,,
player,201410050sfo,sfo,LeexAn20,def_pct,0%,,,,,
player,201410050sfo,sfo,LeexAn20,special_teams,9,,,,,
player,201410050sfo,sfo,LeexAn20,st_pct,33%,,,,,
player,201410050sfo,sfo,MoodNi00,pos,LB,,,,,
player,201410050sfo,sfo,MoodNi00,offense,0,,,,,
player,201410050sfo,sfo,MoodNi00,off_pct,0%,,,,,
player,201410050sfo,sfo,MoodNi00,defense,0,,,,,
player,201410050sfo,sfo,MoodNi00,def_pct,0%,,,,,
player,201410050sfo,sfo,MoodNi00,special_teams,8,,,,,
player,201410050sfo,sfo,MoodNi00,st_pct,30%,,,,,
player,201410050sfo,kan,FultZa00,pos,G,,,,,
player,201410050sfo,kan,FultZa00,offense,50,,,,,
player,201410050sfo,kan,FultZa00,off_pct,100%,,,,,
player,201410050sfo,kan,FultZa00,defense,0,,,,,
player,201410050sfo,kan,FultZa00,def_pct,0%,,,,,
player,201410050sfo,kan,FultZa00,special_teams,3,,,,,
player,201410050sfo,kan,FultZa00,st_pct,11%,,,,,
player,201410050sfo,kan,HudsRo00,pos,C,,,,,
player,201410050sfo,kan,HudsRo00,offense,50,,,,,
player,201410050sfo,kan,HudsRo00,off_pct,100%,,,,,
player,201410050sfo,kan,HudsRo00,defense,0,,,,,
player,201410050sfo,kan,HudsRo00,def_pct,0%,,,,,
player,201410050sfo,kan,HudsRo00,special_teams,3,,,,,
player,201410050sfo,kan,HudsRo00,st_pct,11%,,,,,
player,201410050sfo,kan,FishEr00,pos,T,,,,,
player,201410050sfo,kan,FishEr00,offense,50,,,,,
player,201410050sfo,kan,FishEr00,off_pct,100%,,,,,
player,201410050sfo,kan,FishEr00,defense,0,,,,,
player,201410050sfo,kan,FishEr00,def_pct,0%,,,,,
player,201410050sfo,kan,FishEr00,special_teams,3,,,,,
player,201410050sfo,kan,FishEr00,st_pct,11%,,,,,
player,201410050sfo,kan,HarrRy20,pos,T,,,,,
player,201410050sfo,kan,HarrRy20,offense,50,,,,,
player,201410050sfo,kan,HarrRy20,off_pct,100%,,,,,
player,201410050sfo,kan,HarrRy20,defense,0,,,,,
player,201410050sfo,kan,HarrRy20,def_pct,0%,,,,,
player,201410050sfo,kan,HarrRy20,special_teams,0,,,,,
player,201410050sfo,kan,HarrRy20,st_pct,0%,,,,,
player,201410050sfo,kan,SmitAl03,pos,QB,,,,,
player,201410050sfo,kan,SmitAl03,offense,50,,,,,
player,201410050sfo,kan,SmitAl03,off_pct,100%,,,,,
player,201410050sfo,kan,SmitAl03,defense,0,,,,,
player,201410050sfo,kan,SmitAl03,def_pct,0%,,,,,
player,201410050sfo,kan,SmitAl03,special_teams,0,,,,,
player,201410050sfo,kan,SmitAl03,st_pct,0%,,,,,
player,201410050sfo,kan,McGlMi20,pos,G,,,,,
player,201410050sfo,kan,McGlMi20,offense,50,,,,,
player,201410050sfo,kan,McGlMi20,off_pct,100%,,,,,
player,201410050sfo,kan,McGlMi20,defense,0,,,,,
player,201410050sfo,kan,McGlMi20,def_pct,0%,,,,,
player,201410050sfo,kan,McGlMi20,special_teams,0,,,,,
player,201410050sfo,kan,McGlMi20,st_pct,0%,,,,,
player,201410050sfo,kan,FasaAn00,pos,TE,,,,,
player,201410050sfo,kan,FasaAn00,offense,47,,,,,
player,201410050sfo,kan,FasaAn00,off_pct,94%,,,,,
player,201410050sfo,kan,FasaAn00,defense,0,,,,,
player,201410050sfo,kan,FasaAn00,def_pct,0%,,,,,
player,201410050sfo,kan,FasaAn00,special_teams,0,,,,,
player,201410050sfo,kan,FasaAn00,st_pct,0%,,,,,
player,201410050sfo,kan,BoweDw00,pos,WR,,,,,
player,201410050sfo,kan,BoweDw00,offense,43,,,,,
player,201410050sfo,kan,BoweDw00,off_pct,86%,,,,,
player,201410050sfo,kan,BoweDw00,defense,0,,,,,
player,201410050sfo,kan,BoweDw00,def_pct,0%,,,,,
player,201410050sfo,kan,BoweDw00,special_teams,0,,,,,
player,201410050sfo,kan,BoweDw00,st_pct,0%,,,,,
player,201410050sfo,kan,CharJa00,pos,RB,,,,,
player,201410050sfo,kan,CharJa00,offense,39,,,,,
player,201410050sfo,kan,CharJa00,off_pct,78%,,,,,
player,201410050sfo,kan,CharJa00,defense,0,,,,,
player,201410050sfo,kan,CharJa00,def_pct,0%,,,,,
player,201410050sfo,kan,CharJa00,special_teams,0,,,,,
player,201410050sfo,kan,CharJa00,st_pct,0%,,,,,
player,201410050sfo,kan,JenkA.00,pos,WR,,,,,
player,201410050sfo,kan,JenkA.00,offense,33,,,,,
player,201410050sfo,kan,JenkA.00,off_pct,66%,,,,,
player,201410050sfo,kan,JenkA.00,defense,0,,,,,
player,201410050sfo,kan,JenkA.00,def_pct,0%,,,,,
player,201410050sfo,kan,JenkA.00,special_teams,0,,,,,
player,201410050sfo,kan,JenkA.00,st_pct,0%,,,,,
player,201410050sfo,kan,KelcTr00,pos,TE,,,,,
player,201410050sfo,kan,KelcTr00,offense,29,,,,,
player,201410050sfo,kan,KelcTr00,off_pct,58%,,,,,
player,201410050sfo,kan,KelcTr00,defense,0,,,,,
player,201410050sfo,kan,KelcTr00,def_pct,0%,,,,,
player,201410050sfo,kan,KelcTr00,special_teams,3,,,,,
player,201410050sfo,kan,KelcTr00,st_pct,11%,,,,,
player,201410050sfo,kan,SherAn00,pos,FB,,,,,
player,201410050sfo,kan,SherAn00,offense,14,,,,,
player,201410050sfo,kan,SherAn00,off_pct,28%,,,,,
player,201410050sfo,kan,SherAn00,defense,0,,,,,
player,201410050sfo,kan,SherAn00,def_pct,0%,,,,,
player,201410050sfo,kan,SherAn00,special_teams,15,,,,,
player,201410050sfo,kan,SherAn00,st_pct,56%,,,,,
player,201410050sfo,kan,HemiJu00,pos,WR,,,,,
player,201410050sfo,kan,HemiJu00,offense,13,,,,,
player,201410050sfo,kan,HemiJu00,off_pct,26%,,,,,
player,201410050sfo,kan,HemiJu00,defense,0,,,,,
player,201410050sfo,kan,HemiJu00,def_pct,0%,,,,,
player,201410050sfo,kan,HemiJu00,special_teams,18,,,,,
player,201410050sfo,kan,HemiJu00,st_pct,67%,,,,,
player,201410050sfo,kan,HammFr00,pos,WR,,,,,
player,201410050sfo,kan,HammFr00,offense,9,,,,,
player,201410050sfo,kan,HammFr00,off_pct,18%,,,,,
player,201410050sfo,kan,HammFr00,defense,0,,,,,
player,201410050sfo,kan,HammFr00,def_pct,0%,,,,,
player,201410050sfo,kan,HammFr00,special_teams,0,,,,,
player,201410050sfo,kan,HammFr00,st_pct,0%,,,,,
player,201410050sfo,kan,HarrDe03,pos,TE,,,,,
player,201410050sfo,kan,HarrDe03,offense,7,,,,,
player,201410050sfo,kan,HarrDe03,off_pct,14%,,,,,
player,201410050sfo,kan,HarrDe03,defense,0,,,,,
player,201410050sfo,kan,HarrDe03,def_pct,0%,,,,,
player,201410050sfo,kan,HarrDe03,special_teams,10,,,,,
player,201410050sfo,kan,HarrDe03,st_pct,37%,,,,,
player,201410050sfo,kan,DaviKn00,pos,RB,,,,,
player,201410050sfo,kan,DaviKn00,offense,7,,,,,
player,201410050sfo,kan,DaviKn00,off_pct,14%,,,,,
player,201410050sfo,kan,DaviKn00,defense,0,,,,,
player,201410050sfo,kan,DaviKn00,def_pct,0%,,,,,
player,201410050sfo,kan,DaviKn00,special_teams,6,,,,,
player,201410050sfo,kan,DaviKn00,st_pct,22%,,,,,
player,201410050sfo,kan,ThomDe05,pos,RB,,,,,
player,201410050sfo,kan,ThomDe05,offense,6,,,,,
player,201410050sfo,kan,ThomDe05,off_pct,12%,,,,,
player,201410050sfo,kan,ThomDe05,defense,0,,,,,
player,201410050sfo,kan,ThomDe05,def_pct,0%,,,,,
player,201410050sfo,kan,ThomDe05,special_teams,4,,,,,
player,201410050sfo,kan,ThomDe05,st_pct,15%,,,,,
player,201410050sfo,kan,GrayCy00,pos,RB,,,,,
player,201410050sfo,kan,GrayCy00,offense,3,,,,,
player,201410050sfo,kan,GrayCy00,off_pct,6%,,,,,
player,201410050sfo,kan,GrayCy00,defense,0,,,,,
player,201410050sfo,kan,GrayCy00,def_pct,0%,,,,,
player,201410050sfo,kan,GrayCy00,special_teams,16,,,,,
player,201410050sfo,kan,GrayCy00,st_pct,59%,,,,,
player,201410050sfo,kan,ParkRo01,pos,CB,,,,,
player,201410050sfo,kan,ParkRo01,offense,0,,,,,
player,201410050sfo,kan,ParkRo01,off_pct,0%,,,,,
player,201410050sfo,kan,ParkRo01,defense,70,,,,,
player,201410050sfo,kan,ParkRo01,def_pct,100%,,,,,
player,201410050sfo,kan,ParkRo01,special_teams,6,,,,,
player,201410050sfo,kan,ParkRo01,st_pct,22%,,,,,
player,201410050sfo,kan,MaugJo00,pos,LB,,,,,
player,201410050sfo,kan,MaugJo00,offense,0,,,,,
player,201410050sfo,kan,MaugJo00,off_pct,0%,,,,,
player,201410050sfo,kan,MaugJo00,defense,70,,,,,
player,201410050sfo,kan,MaugJo00,def_pct,100%,,,,,
player,201410050sfo,kan,MaugJo00,special_teams,6,,,,,
player,201410050sfo,kan,MaugJo00,st_pct,22%,,,,,
player,201410050sfo,kan,HousJu00,pos,LB,,,,,
player,201410050sfo,kan,HousJu00,offense,0,,,,,
player,201410050sfo,kan,HousJu00,off_pct,0%,,,,,
player,201410050sfo,kan,HousJu00,defense,70,,,,,
player,201410050sfo,kan,HousJu00,def_pct,100%,,,,,
player,201410050sfo,kan,HousJu00,special_teams,0,,,,,
player,201410050sfo,kan,HousJu00,st_pct,0%,,,,,
player,201410050sfo,kan,SmitSe99,pos,CB,,,,,
player,201410050sfo,kan,SmitSe99,offense,0,,,,,
player,201410050sfo,kan,SmitSe99,off_pct,0%,,,,,
player,201410050sfo,kan,SmitSe99,defense,70,,,,,
player,201410050sfo,kan,SmitSe99,def_pct,100%,,,,,
player,201410050sfo,kan,SmitSe99,special_teams,0,,,,,
player,201410050sfo,kan,SmitSe99,st_pct,0%,,,,,
player,201410050sfo,kan,AbduHu99,pos,FS,,,,,
player,201410050sfo,kan,AbduHu99,offense,0,,,,,
player,201410050sfo,kan,AbduHu99,off_pct,0%,,,,,
player,201410050sfo,kan,AbduHu99,defense,69,,,,,
player,201410050sfo,kan,AbduHu99,def_pct,99%,,,,,
player,201410050sfo,kan,AbduHu99,special_teams,13,,,,,
player,201410050sfo,kan,AbduHu99,st_pct,48%,,,,,
player,201410050sfo,kan,CoopMa00,pos,CB,,,,,
player,201410050sfo,kan,CoopMa00,offense,0,,,,,
player,201410050sfo,kan,CoopMa00,off_pct,0%,,,,,
player,201410050sfo,kan,CoopMa00,defense,68,,,,,
player,201410050sfo,kan,CoopMa00,def_pct,97%,,,,,
player,201410050sfo,kan,CoopMa00,special_teams,0,,,,,
player,201410050sfo,kan,CoopMa00,st_pct,0%,,,,,
player,201410050sfo,kan,BailAl00,pos,DE,,,,,
player,201410050sfo,kan,BailAl00,offense,0,,,,,
player,201410050sfo,kan,BailAl00,off_pct,0%,,,,,
player,201410050sfo,kan,BailAl00,defense,59,,,,,
player,201410050sfo,kan,BailAl00,def_pct,84%,,,,,
player,201410050sfo,kan,BailAl00,special_teams,9,,,,,
player,201410050sfo,kan,BailAl00,st_pct,33%,,,,,
player,201410050sfo,kan,PoexDo00,pos,NT,,,,,
player,201410050sfo,kan,PoexDo00,offense,0,,,,,
player,201410050sfo,kan,PoexDo00,off_pct,0%,,,,,
player,201410050sfo,kan,PoexDo00,defense,58,,,,,
player,201410050sfo,kan,PoexDo00,def_pct,83%,,,,,
player,201410050sfo,kan,PoexDo00,special_teams,5,,,,,
player,201410050sfo,kan,PoexDo00,st_pct,19%,,,,,
player,201410050sfo,kan,JohnJa04,pos,LB,,,,,
player,201410050sfo,kan,JohnJa04,offense,0,,,,,
player,201410050sfo,kan,JohnJa04,off_pct,0%,,,,,
player,201410050sfo,kan,JohnJa04,defense,56,,,,,
player,201410050sfo,kan,JohnJa04,def_pct,80%,,,,,
player,201410050sfo,kan,JohnJa04,special_teams,17,,,,,
player,201410050sfo,kan,JohnJa04,st_pct,63%,,,,,
player,201410050sfo,kan,HaliTa20,pos,LB,,,,,
player,201410050sfo,kan,HaliTa20,offense,0,,,,,
player,201410050sfo,kan,HaliTa20,off_pct,0%,,,,,
player,201410050sfo,kan,HaliTa20,defense,56,,,,,
player,201410050sfo,kan,HaliTa20,def_pct,80%,,,,,
player,201410050sfo,kan,HaliTa20,special_teams,0,,,,,
player,201410050sfo,kan,HaliTa20,st_pct,0%,,,,,
player,201410050sfo,kan,HowaJa00,pos,DE,,,,,
player,201410050sfo,kan,HowaJa00,offense,0,,,,,
player,201410050sfo,kan,HowaJa00,off_pct,0%,,,,,
player,201410050sfo,kan,HowaJa00,defense,38,,,,,
player,201410050sfo,kan,HowaJa00,def_pct,54%,,,,,
player,201410050sfo,kan,HowaJa00,special_teams,0,,,,,
player,201410050sfo,kan,HowaJa00,st_pct,0%,,,,,
player,201410050sfo,kan,VickKe99,pos,DT,,,,,
player,201410050sfo,kan,VickKe99,offense,0,,,,,
player,201410050sfo,kan,VickKe99,off_pct,0%,,,,,
player,201410050sfo,kan,VickKe99,defense,25,,,,,
player,201410050sfo,kan,VickKe99,def_pct,36%,,,,,
player,201410050sfo,kan,VickKe99,special_teams,9,,,,,
player,201410050sfo,kan,VickKe99,st_pct,33%,,,,,
player,201410050sfo,kan,OwenCh99,pos,CB,,,,,
player,201410050sfo,kan,OwenCh99,offense,0,,,,,
player,201410050sfo,kan,OwenCh99,off_pct,0%,,,,,
player,201410050sfo,kan,OwenCh99,defense,17,,,,,
player,201410050sfo,kan,OwenCh99,def_pct,24%,,,,,
player,201410050sfo,kan,OwenCh99,special_teams,13,,,,,
player,201410050sfo,kan,OwenCh99,st_pct,48%,,,,,
player,201410050sfo,kan,ColeKu99,pos,FS,,,,,
player,201410050sfo,kan,ColeKu99,offense,0,,,,,
player,201410050sfo,kan,ColeKu99,off_pct,0%,,,,,
player,201410050sfo,kan,ColeKu99,defense,13,,,,,
player,201410050sfo,kan,ColeKu99,def_pct,19%,,,,,
player,201410050sfo,kan,ColeKu99,special_teams,5,,,,,
player,201410050sfo,kan,ColeKu99,st_pct,19%,,,,,
player,201410050sfo,kan,WalkVa99,pos,DE,,,,,
player,201410050sfo,kan,WalkVa99,offense,0,,,,,
player,201410050sfo,kan,WalkVa99,off_pct,0%,,,,,
player,201410050sfo,kan,WalkVa99,defense,13,,,,,
player,201410050sfo,kan,WalkVa99,def_pct,19%,,,,,
player,201410050sfo,kan,WalkVa99,special_teams,1,,,,,
player,201410050sfo,kan,WalkVa99,st_pct,4%,,,,,
player,201410050sfo,kan,MartJo02,pos,LB,,,,,
player,201410050sfo,kan,MartJo02,offense,0,,,,,
player,201410050sfo,kan,MartJo02,off_pct,0%,,,,,
player,201410050sfo,kan,MartJo02,defense,10,,,,,
player,201410050sfo,kan,MartJo02,def_pct,14%,,,,,
player,201410050sfo,kan,MartJo02,special_teams,24,,,,,
player,201410050sfo,kan,MartJo02,st_pct,89%,,,,,
player,201410050sfo,kan,FordDe00,pos,LB,,,,,
player,201410050sfo,kan,FordDe00,offense,0,,,,,
player,201410050sfo,kan,FordDe00,off_pct,0%,,,,,
player,201410050sfo,kan,FordDe00,defense,6,,,,,
player,201410050sfo,kan,FordDe00,def_pct,9%,,,,,
player,201410050sfo,kan,FordDe00,special_teams,0,,,,,
player,201410050sfo,kan,FordDe00,st_pct,0%,,,,,
player,201410050sfo,kan,McCrKe00,pos,FS,,,,,
player,201410050sfo,kan,McCrKe00,offense,0,,,,,
player,201410050sfo,kan,McCrKe00,off_pct,0%,,,,,
player,201410050sfo,kan,McCrKe00,defense,2,,,,,
player,201410050sfo,kan,McCrKe00,def_pct,3%,,,,,
player,201410050sfo,kan,McCrKe00,special_teams,18,,,,,
player,201410050sfo,kan,McCrKe00,st_pct,67%,,,,,
player,201410050sfo,kan,ZombFr00,pos,LB,,,,,
player,201410050sfo,kan,ZombFr00,offense,0,,,,,
player,201410050sfo,kan,ZombFr00,off_pct,0%,,,,,
player,201410050sfo,kan,ZombFr00,defense,0,,,,,
player,201410050sfo,kan,ZombFr00,def_pct,0%,,,,,
player,201410050sfo,kan,ZombFr00,special_teams,24,,,,,
player,201410050sfo,kan,ZombFr00,st_pct,89%,,,,,
player,201410050sfo,kan,FranJe00,pos,LB,,,,,
player,201410050sfo,kan,FranJe00,offense,0,,,,,
player,201410050sfo,kan,FranJe00,off_pct,0%,,,,,
player,201410050sfo,kan,FranJe00,defense,0,,,,,
player,201410050sfo,kan,FranJe00,def_pct,0%,,,,,
player,201410050sfo,kan,FranJe00,special_teams,18,,,,,
player,201410050sfo,kan,FranJe00,st_pct,67%,,,,,
player,201410050sfo,kan,GainPh00,pos,CB,,,,,
player,201410050sfo,kan,GainPh00,offense,0,,,,,
player,201410050sfo,kan,GainPh00,off_pct,0%,,,,,
player,201410050sfo,kan,GainPh00,defense,0,,,,,
player,201410050sfo,kan,GainPh00,def_pct,0%,,,,,
player,201410050sfo,kan,GainPh00,special_teams,18,,,,,
player,201410050sfo,kan,GainPh00,st_pct,67%,,,,,
player,201410050sfo,kan,SantCa01,pos,K,,,,,
player,201410050sfo,kan,SantCa01,offense,0,,,,,
player,201410050sfo,kan,SantCa01,off_pct,0%,,,,,
player,201410050sfo,kan,SantCa01,defense,0,,,,,
player,201410050sfo,kan,SantCa01,def_pct,0%,,,,,
player,201410050sfo,kan,SantCa01,special_teams,7,,,,,
player,201410050sfo,kan,SantCa01,st_pct,26%,,,,,
player,201410050sfo,kan,ColqDu20,pos,P,,,,,
player,201410050sfo,kan,ColqDu20,offense,0,,,,,
player,201410050sfo,kan,ColqDu20,off_pct,0%,,,,,
player,201410050sfo,kan,ColqDu20,defense,0,,,,,
player,201410050sfo,kan,ColqDu20,def_pct,0%,,,,,
player,201410050sfo,kan,ColqDu20,special_teams,7,,,,,
player,201410050sfo,kan,ColqDu20,st_pct,26%,,,,,
player,201410050sfo,kan,GaffTh20,pos,LS,,,,,
player,201410050sfo,kan,GaffTh20,offense,0,,,,,
player,201410050sfo,kan,GaffTh20,off_pct,0%,,,,,
player,201410050sfo,kan,GaffTh20,defense,0,,,,,
player,201410050sfo,kan,GaffTh20,def_pct,0%,,,,,
player,201410050sfo,kan,GaffTh20,special_teams,7,,,,,
player,201410050sfo,kan,GaffTh20,st_pct,26%,,,,,
player,201410050sfo,kan,FlemJa00,pos,CB,,,,,
player,201410050sfo,kan,FlemJa00,offense,0,,,,,
player,201410050sfo,kan,FlemJa00,off_pct,0%,,,,,
player,201410050sfo,kan,FlemJa00,defense,0,,,,,
player,201410050sfo,kan,FlemJa00,def_pct,0%,,,,,
player,201410050sfo,kan,FlemJa00,special_teams,3,,,,,
player,201410050sfo,kan,FlemJa00,st_pct,11%,,,,,
player,201410050sfo,kan,StepDo00,pos,T,,,,,
player,201410050sfo,kan,StepDo00,offense,0,,,,,
player,201410050sfo,kan,StepDo00,off_pct,0%,,,,,
player,201410050sfo,kan,StepDo00,defense,0,,,,,
player,201410050sfo,kan,StepDo00,def_pct,0%,,,,,
player,201410050sfo,kan,StepDo00,special_teams,3,,,,,
player,201410050sfo,kan,StepDo00,st_pct,11%,,,,,
player,201410050sfo,kan,LinkJe20,pos,G,,,,,
player,201410050sfo,kan,LinkJe20,offense,0,,,,,
player,201410050sfo,kan,LinkJe20,off_pct,0%,,,,,
player,201410050sfo,kan,LinkJe20,defense,0,,,,,
player,201410050sfo,kan,LinkJe20,def_pct,0%,,,,,
player,201410050sfo,kan,LinkJe20,special_teams,3,,,,,
player,201410050sfo,kan,LinkJe20,st_pct,11%,,,,,
