game,2014,7,20141019,201410190rai,crd,"Arizona Cardinals",24,rai,"Oakland Raiders",13
player,201410190rai,rai,FiliBo00,special_teams,15,,,,,
player,201410190rai,rai,FiliBo00,st_pct,58%,,,,,
player,201410190rai,rai,MurrLa00,pos,RB,,,,,
player,201410190rai,rai,MurrLa00,offense,0,,,,,
player,201410190rai,rai,MurrLa00,off_pct,0%,,,,,
player,201410190rai,rai,MurrLa00,defense,0,,,,,
player,201410190rai,rai,MurrLa00,def_pct,0%,,,,,
player,201410190rai,rai,MurrLa00,special_teams,10,,,,,
player,201410190rai,rai,MurrLa00,st_pct,38%,,,,,
player,201410190rai,rai,CondJo20,pos,LS,,,,,
player,201410190rai,rai,CondJo20,offense,0,,,,,
player,201410190rai,rai,CondJo20,off_pct,0%,,,,,
player,201410190rai,rai,CondJo20,defense,0,,,,,
player,201410190rai,rai,CondJo20,def_pct,0%,,,,,
player,201410190rai,rai,CondJo20,special_teams,9,,,,,
player,201410190rai,rai,CondJo20,st_pct,35%,,,,,
player,201410190rai,rai,janikseb01,pos,K,,,,,
player,201410190rai,rai,janikseb01,offense,0,,,,,
player,201410190rai,rai,janikseb01,off_pct,0%,,,,,
player,201410190rai,rai,janikseb01,defense,0,,,,,
player,201410190rai,rai,janikseb01,def_pct,0%,,,,,
player,201410190rai,rai,janikseb01,special_teams,7,,,,,
player,201410190rai,rai,janikseb01,st_pct,27%,,,,,
player,201410190rai,rai,KingMa00,pos,P,,,,,
player,201410190rai,rai,KingMa00,offense,0,,,,,
player,201410190rai,rai,KingMa00,off_pct,0%,,,,,
player,201410190rai,rai,KingMa00,defense,0,,,,,
player,201410190rai,rai,KingMa00,def_pct,0%,,,,,
player,201410190rai,rai,KingMa00,special_teams,6,,,,,
player,201410190rai,rai,KingMa00,st_pct,23%,,,,,
player,201410190rai,rai,SchaMa00,pos,QB,,,,,
player,201410190rai,rai,SchaMa00,offense,0,,,,,
player,201410190rai,rai,SchaMa00,off_pct,0%,,,,,
player,201410190rai,rai,SchaMa00,defense,0,,,,,
player,201410190rai,rai,SchaMa00,def_pct,0%,,,,,
player,201410190rai,rai,SchaMa00,special_teams,3,,,,,
player,201410190rai,rai,SchaMa00,st_pct,12%,,,,,
player,201410190rai,crd,LarsTe20,pos,G,,,,,
player,201410190rai,crd,LarsTe20,offense,75,,,,,
player,201410190rai,crd,LarsTe20,off_pct,100%,,,,,
player,201410190rai,crd,LarsTe20,defense,0,,,,,
player,201410190rai,crd,LarsTe20,def_pct,0%,,,,,
player,201410190rai,crd,LarsTe20,special_teams,4,,,,,
player,201410190rai,crd,LarsTe20,st_pct,15%,,,,,
player,201410190rai,crd,FanaPa20,pos,G,,,,,
player,201410190rai,crd,FanaPa20,offense,75,,,,,
player,201410190rai,crd,FanaPa20,off_pct,100%,,,,,
player,201410190rai,crd,FanaPa20,defense,0,,,,,
player,201410190rai,crd,FanaPa20,def_pct,0%,,,,,
player,201410190rai,crd,FanaPa20,special_teams,4,,,,,
player,201410190rai,crd,FanaPa20,st_pct,15%,,,,,
player,201410190rai,crd,VeldJa20,pos,T,,,,,
player,201410190rai,crd,VeldJa20,offense,75,,,,,
player,201410190rai,crd,VeldJa20,off_pct,100%,,,,,
player,201410190rai,crd,VeldJa20,defense,0,,,,,
player,201410190rai,crd,VeldJa20,def_pct,0%,,,,,
player,201410190rai,crd,VeldJa20,special_teams,4,,,,,
player,201410190rai,crd,VeldJa20,st_pct,15%,,,,,
player,201410190rai,crd,MassBo00,pos,T,,,,,
player,201410190rai,crd,MassBo00,offense,75,,,,,
player,201410190rai,crd,MassBo00,off_pct,100%,,,,,
player,201410190rai,crd,MassBo00,defense,0,,,,,
player,201410190rai,crd,MassBo00,def_pct,0%,,,,,
player,201410190rai,crd,MassBo00,special_teams,4,,,,,
player,201410190rai,crd,MassBo00,st_pct,15%,,,,,
player,201410190rai,crd,SendLy20,pos,C,,,,,
player,201410190rai,crd,SendLy20,offense,75,,,,,
player,201410190rai,crd,SendLy20,off_pct,100%,,,,,
player,201410190rai,crd,SendLy20,defense,0,,,,,
player,201410190rai,crd,SendLy20,def_pct,0%,,,,,
player,201410190rai,crd,SendLy20,special_teams,0,,,,,
player,201410190rai,crd,SendLy20,st_pct,0%,,,,,
player,201410190rai,crd,PalmCa00,pos,QB,,,,,
player,201410190rai,crd,PalmCa00,offense,75,,,,,
player,201410190rai,crd,PalmCa00,off_pct,100%,,,,,
player,201410190rai,crd,PalmCa00,defense,0,,,,,
player,201410190rai,crd,PalmCa00,def_pct,0%,,,,,
player,201410190rai,crd,PalmCa00,special_teams,0,,,,,
player,201410190rai,crd,PalmCa00,st_pct,0%,,,,,
player,201410190rai,crd,FitzLa00,pos,WR,,,,,
player,201410190rai,crd,FitzLa00,offense,72,,,,,
player,201410190rai,crd,FitzLa00,off_pct,96%,,,,,
player,201410190rai,crd,FitzLa00,defense,0,,,,,
player,201410190rai,crd,FitzLa00,def_pct,0%,,,,,
player,201410190rai,crd,FitzLa00,special_teams,0,,,,,
player,201410190rai,crd,FitzLa00,st_pct,0%,,,,,
player,201410190rai,crd,FloyMi00,pos,WR,,,,,
player,201410190rai,crd,FloyMi00,offense,71,,,,,
player,201410190rai,crd,FloyMi00,off_pct,95%,,,,,
player,201410190rai,crd,FloyMi00,defense,0,,,,,
player,201410190rai,crd,FloyMi00,def_pct,0%,,,,,
player,201410190rai,crd,FloyMi00,special_teams,0,,,,,
player,201410190rai,crd,FloyMi00,st_pct,0%,,,,,
player,201410190rai,crd,CarlJo00,pos,TE,,,,,
player,201410190rai,crd,CarlJo00,offense,69,,,,,
player,201410190rai,crd,CarlJo00,off_pct,92%,,,,,
player,201410190rai,crd,CarlJo00,defense,0,,,,,
player,201410190rai,crd,CarlJo00,def_pct,0%,,,,,
player,201410190rai,crd,CarlJo00,special_teams,4,,,,,
player,201410190rai,crd,CarlJo00,st_pct,15%,,,,,
player,201410190rai,crd,ElliAn00,pos,RB,,,,,
player,201410190rai,crd,ElliAn00,offense,49,,,,,
player,201410190rai,crd,ElliAn00,off_pct,65%,,,,,
player,201410190rai,crd,ElliAn00,defense,0,,,,,
player,201410190rai,crd,ElliAn00,def_pct,0%,,,,,
player,201410190rai,crd,ElliAn00,special_teams,0,,,,,
player,201410190rai,crd,ElliAn00,st_pct,0%,,,,,
player,201410190rai,crd,BrowJo02,pos,WR,,,,,
player,201410190rai,crd,BrowJo02,offense,43,,,,,
player,201410190rai,crd,BrowJo02,off_pct,57%,,,,,
player,201410190rai,crd,BrowJo02,defense,0,,,,,
player,201410190rai,crd,BrowJo02,def_pct,0%,,,,,
player,201410190rai,crd,BrowJo02,special_teams,0,,,,,
player,201410190rai,crd,BrowJo02,st_pct,0%,,,,,
player,201410190rai,crd,HousRo01,pos,TE,,,,,
player,201410190rai,crd,HousRo01,offense,28,,,,,
player,201410190rai,crd,HousRo01,off_pct,37%,,,,,
player,201410190rai,crd,HousRo01,defense,0,,,,,
player,201410190rai,crd,HousRo01,def_pct,0%,,,,,
player,201410190rai,crd,HousRo01,special_teams,9,,,,,
player,201410190rai,crd,HousRo01,st_pct,35%,,,,,
player,201410190rai,crd,TaylSt00,pos,RB,,,,,
player,201410190rai,crd,TaylSt00,offense,21,,,,,
player,201410190rai,crd,TaylSt00,off_pct,28%,,,,,
player,201410190rai,crd,TaylSt00,defense,0,,,,,
player,201410190rai,crd,TaylSt00,def_pct,0%,,,,,
player,201410190rai,crd,TaylSt00,special_teams,8,,,,,
player,201410190rai,crd,TaylSt00,st_pct,31%,,,,,
player,201410190rai,crd,HughRo00,pos,RB,,,,,
player,201410190rai,crd,HughRo00,offense,8,,,,,
player,201410190rai,crd,HughRo00,off_pct,11%,,,,,
player,201410190rai,crd,HughRo00,defense,0,,,,,
player,201410190rai,crd,HughRo00,def_pct,0%,,,,,
player,201410190rai,crd,HughRo00,special_teams,18,,,,,
player,201410190rai,crd,HughRo00,st_pct,69%,,,,,
player,201410190rai,crd,BrowJa03,pos,WR,,,,,
player,201410190rai,crd,BrowJa03,offense,6,,,,,
player,201410190rai,crd,BrowJa03,off_pct,8%,,,,,
player,201410190rai,crd,BrowJa03,defense,0,,,,,
player,201410190rai,crd,BrowJa03,def_pct,0%,,,,,
player,201410190rai,crd,BrowJa03,special_teams,18,,,,,
player,201410190rai,crd,BrowJa03,st_pct,69%,,,,,
player,201410190rai,crd,GinnTe00,pos,WR,,,,,
player,201410190rai,crd,GinnTe00,offense,5,,,,,
player,201410190rai,crd,GinnTe00,off_pct,7%,,,,,
player,201410190rai,crd,GinnTe00,defense,0,,,,,
player,201410190rai,crd,GinnTe00,def_pct,0%,,,,,
player,201410190rai,crd,GinnTe00,special_teams,10,,,,,
player,201410190rai,crd,GinnTe00,st_pct,38%,,,,,
player,201410190rai,crd,FellDa01,pos,TE,,,,,
player,201410190rai,crd,FellDa01,offense,3,,,,,
player,201410190rai,crd,FellDa01,off_pct,4%,,,,,
player,201410190rai,crd,FellDa01,defense,0,,,,,
player,201410190rai,crd,FellDa01,def_pct,0%,,,,,
player,201410190rai,crd,FellDa01,special_teams,9,,,,,
player,201410190rai,crd,FellDa01,st_pct,35%,,,,,
player,201410190rai,crd,FootLa20,pos,LB,,,,,
player,201410190rai,crd,FootLa20,offense,0,,,,,
player,201410190rai,crd,FootLa20,off_pct,0%,,,,,
player,201410190rai,crd,FootLa20,defense,51,,,,,
player,201410190rai,crd,FootLa20,def_pct,100%,,,,,
player,201410190rai,crd,FootLa20,special_teams,4,,,,,
player,201410190rai,crd,FootLa20,st_pct,15%,,,,,
player,201410190rai,crd,PetePa00,pos,CB,,,,,
player,201410190rai,crd,PetePa00,offense,0,,,,,
player,201410190rai,crd,PetePa00,off_pct,0%,,,,,
player,201410190rai,crd,PetePa00,defense,51,,,,,
player,201410190rai,crd,PetePa00,def_pct,100%,,,,,
player,201410190rai,crd,PetePa00,special_teams,4,,,,,
player,201410190rai,crd,PetePa00,st_pct,15%,,,,,
player,201410190rai,crd,JohnRa98,pos,FS,,,,,
player,201410190rai,crd,JohnRa98,offense,0,,,,,
player,201410190rai,crd,JohnRa98,off_pct,0%,,,,,
player,201410190rai,crd,JohnRa98,defense,50,,,,,
player,201410190rai,crd,JohnRa98,def_pct,98%,,,,,
player,201410190rai,crd,JohnRa98,special_teams,13,,,,,
player,201410190rai,crd,JohnRa98,st_pct,50%,,,,,
player,201410190rai,crd,OkafAl00,pos,LB,,,,,
player,201410190rai,crd,OkafAl00,offense,0,,,,,
player,201410190rai,crd,OkafAl00,off_pct,0%,,,,,
player,201410190rai,crd,OkafAl00,defense,50,,,,,
player,201410190rai,crd,OkafAl00,def_pct,98%,,,,,
player,201410190rai,crd,OkafAl00,special_teams,3,,,,,
player,201410190rai,crd,OkafAl00,st_pct,12%,,,,,
player,201410190rai,crd,CromAn20,pos,CB,,,,,
player,201410190rai,crd,CromAn20,offense,0,,,,,
player,201410190rai,crd,CromAn20,off_pct,0%,,,,,
player,201410190rai,crd,CromAn20,defense,50,,,,,
player,201410190rai,crd,CromAn20,def_pct,98%,,,,,
player,201410190rai,crd,CromAn20,special_teams,2,,,,,
player,201410190rai,crd,CromAn20,st_pct,8%,,,,,
player,201410190rai,crd,KellTo21,pos,DT,,,,,
player,201410190rai,crd,KellTo21,offense,0,,,,,
player,201410190rai,crd,KellTo21,off_pct,0%,,,,,
player,201410190rai,crd,KellTo21,defense,40,,,,,
player,201410190rai,crd,KellTo21,def_pct,78%,,,,,
player,201410190rai,crd,KellTo21,special_teams,3,,,,,
player,201410190rai,crd,KellTo21,st_pct,12%,,,,,
player,201410190rai,crd,WillDa99,pos,NT,,,,,
player,201410190rai,crd,WillDa99,offense,0,,,,,
player,201410190rai,crd,WillDa99,off_pct,0%,,,,,
player,201410190rai,crd,WillDa99,defense,36,,,,,
player,201410190rai,crd,WillDa99,def_pct,71%,,,,,
player,201410190rai,crd,WillDa99,special_teams,3,,,,,
player,201410190rai,crd,WillDa99,st_pct,12%,,,,,
player,201410190rai,crd,AchoSa00,pos,LB,,,,,
player,201410190rai,crd,AchoSa00,offense,0,,,,,
player,201410190rai,crd,AchoSa00,off_pct,0%,,,,,
player,201410190rai,crd,AchoSa00,defense,34,,,,,
player,201410190rai,crd,AchoSa00,def_pct,67%,,,,,
player,201410190rai,crd,AchoSa00,special_teams,14,,,,,
player,201410190rai,crd,AchoSa00,st_pct,54%,,,,,
player,201410190rai,crd,StinEd00,pos,DT,,,,,
player,201410190rai,crd,StinEd00,offense,0,,,,,
player,201410190rai,crd,StinEd00,off_pct,0%,,,,,
player,201410190rai,crd,StinEd00,defense,32,,,,,
player,201410190rai,crd,StinEd00,def_pct,63%,,,,,
player,201410190rai,crd,StinEd00,special_teams,4,,,,,
player,201410190rai,crd,StinEd00,st_pct,15%,,,,,
player,201410190rai,crd,BucaDe00,pos,SS,,,,,
player,201410190rai,crd,BucaDe00,offense,0,,,,,
player,201410190rai,crd,BucaDe00,off_pct,0%,,,,,
player,201410190rai,crd,BucaDe00,defense,28,,,,,
player,201410190rai,crd,BucaDe00,def_pct,55%,,,,,
player,201410190rai,crd,BucaDe00,special_teams,6,,,,,
player,201410190rai,crd,BucaDe00,st_pct,23%,,,,,
player,201410190rai,crd,PoweJe99,pos,CB,,,,,
player,201410190rai,crd,PoweJe99,offense,0,,,,,
player,201410190rai,crd,PoweJe99,off_pct,0%,,,,,
player,201410190rai,crd,PoweJe99,defense,27,,,,,
player,201410190rai,crd,PoweJe99,def_pct,53%,,,,,
player,201410190rai,crd,PoweJe99,special_teams,10,,,,,
player,201410190rai,crd,PoweJe99,st_pct,38%,,,,,
player,201410190rai,crd,MathTy00,pos,FS,,,,,
player,201410190rai,crd,MathTy00,offense,0,,,,,
player,201410190rai,crd,MathTy00,off_pct,0%,,,,,
player,201410190rai,crd,MathTy00,defense,27,,,,,
player,201410190rai,crd,MathTy00,def_pct,53%,,,,,
player,201410190rai,crd,MathTy00,special_teams,1,,,,,
player,201410190rai,crd,MathTy00,st_pct,4%,,,,,
player,201410190rai,crd,MintKe00,pos,LB,,,,,
player,201410190rai,crd,MintKe00,offense,0,,,,,
player,201410190rai,crd,MintKe00,off_pct,0%,,,,,
player,201410190rai,crd,MintKe00,defense,24,,,,,
player,201410190rai,crd,MintKe00,def_pct,47%,,,,,
player,201410190rai,crd,MintKe00,special_teams,0,,,,,
player,201410190rai,crd,MintKe00,st_pct,0%,,,,,
player,201410190rai,crd,JeffTo00,pos,SS,,,,,
player,201410190rai,crd,JeffTo00,offense,0,,,,,
player,201410190rai,crd,JeffTo00,off_pct,0%,,,,,
player,201410190rai,crd,JeffTo00,defense,23,,,,,
player,201410190rai,crd,JeffTo00,def_pct,45%,,,,,
player,201410190rai,crd,JeffTo00,special_teams,17,,,,,
player,201410190rai,crd,JeffTo00,st_pct,65%,,,,,
player,201410190rai,crd,RuckFr99,pos,DT,,,,,
player,201410190rai,crd,RuckFr99,offense,0,,,,,
player,201410190rai,crd,RuckFr99,off_pct,0%,,,,,
player,201410190rai,crd,RuckFr99,defense,22,,,,,
player,201410190rai,crd,RuckFr99,def_pct,43%,,,,,
player,201410190rai,crd,RuckFr99,special_teams,7,,,,,
player,201410190rai,crd,RuckFr99,st_pct,27%,,,,,
player,201410190rai,crd,MartKa00,pos,DE,,,,,
player,201410190rai,crd,MartKa00,offense,0,,,,,
player,201410190rai,crd,MartKa00,off_pct,0%,,,,,
player,201410190rai,crd,MartKa00,defense,12,,,,,
player,201410190rai,crd,MartKa00,def_pct,24%,,,,,
player,201410190rai,crd,MartKa00,special_teams,1,,,,,
player,201410190rai,crd,MartKa00,st_pct,4%,,,,,
player,201410190rai,crd,Ta'aAl00,pos,NT,,,,,
player,201410190rai,crd,Ta'aAl00,offense,0,,,,,
player,201410190rai,crd,Ta'aAl00,off_pct,0%,,,,,
player,201410190rai,crd,Ta'aAl00,defense,4,,,,,
player,201410190rai,crd,Ta'aAl00,def_pct,8%,,,,,
player,201410190rai,crd,Ta'aAl00,special_teams,0,,,,,
player,201410190rai,crd,Ta'aAl00,st_pct,0%,,,,,
player,201410190rai,crd,BethJu00,pos,CB,,,,,
player,201410190rai,crd,BethJu00,offense,0,,,,,
player,201410190rai,crd,BethJu00,off_pct,0%,,,,,
player,201410190rai,crd,BethJu00,defense,0,,,,,
player,201410190rai,crd,BethJu00,def_pct,0%,,,,,
player,201410190rai,crd,BethJu00,special_teams,20,,,,,
player,201410190rai,crd,BethJu00,st_pct,77%,,,,,
player,201410190rai,crd,AlexLo99,pos,LB,,,,,
player,201410190rai,crd,AlexLo99,offense,0,,,,,
player,201410190rai,crd,AlexLo99,off_pct,0%,,,,,
player,201410190rai,crd,AlexLo99,defense,0,,,,,
player,201410190rai,crd,AlexLo99,def_pct,0%,,,,,
player,201410190rai,crd,AlexLo99,special_teams,20,,,,,
player,201410190rai,crd,AlexLo99,st_pct,77%,,,,,
player,201410190rai,crd,DemeKe00,pos,LB,,,,,
player,201410190rai,crd,DemeKe00,offense,0,,,,,
player,201410190rai,crd,DemeKe00,off_pct,0%,,,,,
player,201410190rai,crd,DemeKe00,defense,0,,,,,
player,201410190rai,crd,DemeKe00,def_pct,0%,,,,,
player,201410190rai,crd,DemeKe00,special_teams,18,,,,,
player,201410190rai,crd,DemeKe00,st_pct,69%,,,,,
player,201410190rai,crd,CataCh00,pos,K,,,,,
player,201410190rai,crd,CataCh00,offense,0,,,,,
player,201410190rai,crd,CataCh00,off_pct,0%,,,,,
player,201410190rai,crd,CataCh00,defense,0,,,,,
player,201410190rai,crd,CataCh00,def_pct,0%,,,,,
player,201410190rai,crd,CataCh00,special_teams,9,,,,,
player,201410190rai,crd,CataCh00,st_pct,35%,,,,,
player,201410190rai,crd,WatfEa00,pos,G,,,,,
player,201410190rai,crd,WatfEa00,offense,0,,,,,
player,201410190rai,crd,WatfEa00,off_pct,0%,,,,,
player,201410190rai,crd,WatfEa00,defense,0,,,,,
player,201410190rai,crd,WatfEa00,def_pct,0%,,,,,
player,201410190rai,crd,WatfEa00,special_teams,8,,,,,
player,201410190rai,crd,WatfEa00,st_pct,31%,,,,,
player,201410190rai,crd,LeacMi00,pos,LS,,,,,
player,201410190rai,crd,LeacMi00,offense,0,,,,,
player,201410190rai,crd,LeacMi00,off_pct,0%,,,,,
player,201410190rai,crd,LeacMi00,defense,0,,,,,
player,201410190rai,crd,LeacMi00,def_pct,0%,,,,,
player,201410190rai,crd,LeacMi00,special_teams,8,,,,,
player,201410190rai,crd,LeacMi00,st_pct,31%,,,,,
player,201410190rai,crd,ButlDr00,pos,P,,,,,
player,201410190rai,crd,ButlDr00,offense,0,,,,,
player,201410190rai,crd,ButlDr00,off_pct,0%,,,,,
player,201410190rai,crd,ButlDr00,defense,0,,,,,
player,201410190rai,crd,ButlDr00,def_pct,0%,,,,,
player,201410190rai,crd,ButlDr00,special_teams,8,,,,,
player,201410190rai,crd,ButlDr00,st_pct,31%,,,,,
player,201410190rai,crd,BenaMa00,pos,LB,,,,,
player,201410190rai,crd,BenaMa00,offense,0,,,,,
player,201410190rai,crd,BenaMa00,off_pct,0%,,,,,
player,201410190rai,crd,BenaMa00,defense,0,,,,,
player,201410190rai,crd,BenaMa00,def_pct,0%,,,,,
player,201410190rai,crd,BenaMa00,special_teams,5,,,,,
player,201410190rai,crd,BenaMa00,st_pct,19%,,,,,
player,201410190rai,crd,SoweBr00,pos,T,,,,,
player,201410190rai,crd,SoweBr00,offense,0,,,,,
player,201410190rai,crd,SoweBr00,off_pct,0%,,,,,
player,201410190rai,crd,SoweBr00,defense,0,,,,,
player,201410190rai,crd,SoweBr00,def_pct,0%,,,,,
player,201410190rai,crd,SoweBr00,special_teams,4,,,,,
player,201410190rai,crd,SoweBr00,st_pct,15%,,,,,
