game,2014,5,20141006,201410060was,sea,"Seattle Seahawks",27,was,"Washington Redskins",17
player,201410060was,sea,RichPa01,off_pct,15%,,,,,
player,201410060was,sea,RichPa01,defense,0,,,,,
player,201410060was,sea,RichPa01,def_pct,0%,,,,,
player,201410060was,sea,RichPa01,special_teams,0,,,,,
player,201410060was,sea,RichPa01,st_pct,0%,,,,,
player,201410060was,sea,SchiSt00,pos,G,,,,,
player,201410060was,sea,SchiSt00,offense,3,,,,,
player,201410060was,sea,SchiSt00,off_pct,4%,,,,,
player,201410060was,sea,SchiSt00,defense,0,,,,,
player,201410060was,sea,SchiSt00,def_pct,0%,,,,,
player,201410060was,sea,SchiSt00,special_teams,9,,,,,
player,201410060was,sea,SchiSt00,st_pct,27%,,,,,
player,201410060was,sea,WaltBr00,pos,WR,,,,,
player,201410060was,sea,WaltBr00,offense,2,,,,,
player,201410060was,sea,WaltBr00,off_pct,3%,,,,,
player,201410060was,sea,WaltBr00,defense,0,,,,,
player,201410060was,sea,WaltBr00,def_pct,0%,,,,,
player,201410060was,sea,WaltBr00,special_teams,10,,,,,
player,201410060was,sea,WaltBr00,st_pct,30%,,,,,
player,201410060was,sea,GillGa01,pos,T,,,,,
player,201410060was,sea,GillGa01,offense,1,,,,,
player,201410060was,sea,GillGa01,off_pct,1%,,,,,
player,201410060was,sea,GillGa01,defense,0,,,,,
player,201410060was,sea,GillGa01,def_pct,0%,,,,,
player,201410060was,sea,GillGa01,special_teams,2,,,,,
player,201410060was,sea,GillGa01,st_pct,6%,,,,,
player,201410060was,sea,ChanKa99,pos,SS,,,,,
player,201410060was,sea,ChanKa99,offense,0,,,,,
player,201410060was,sea,ChanKa99,off_pct,0%,,,,,
player,201410060was,sea,ChanKa99,defense,55,,,,,
player,201410060was,sea,ChanKa99,def_pct,100%,,,,,
player,201410060was,sea,ChanKa99,special_teams,10,,,,,
player,201410060was,sea,ChanKa99,st_pct,30%,,,,,
player,201410060was,sea,MaxwBy00,pos,CB,,,,,
player,201410060was,sea,MaxwBy00,offense,0,,,,,
player,201410060was,sea,MaxwBy00,off_pct,0%,,,,,
player,201410060was,sea,MaxwBy00,defense,55,,,,,
player,201410060was,sea,MaxwBy00,def_pct,100%,,,,,
player,201410060was,sea,MaxwBy00,special_teams,7,,,,,
player,201410060was,sea,MaxwBy00,st_pct,21%,,,,,
player,201410060was,sea,SherRi00,pos,CB,,,,,
player,201410060was,sea,SherRi00,offense,0,,,,,
player,201410060was,sea,SherRi00,off_pct,0%,,,,,
player,201410060was,sea,SherRi00,defense,55,,,,,
player,201410060was,sea,SherRi00,def_pct,100%,,,,,
player,201410060was,sea,SherRi00,special_teams,7,,,,,
player,201410060was,sea,SherRi00,st_pct,21%,,,,,
player,201410060was,sea,WrigK.00,pos,LB,,,,,
player,201410060was,sea,WrigK.00,offense,0,,,,,
player,201410060was,sea,WrigK.00,off_pct,0%,,,,,
player,201410060was,sea,WrigK.00,defense,55,,,,,
player,201410060was,sea,WrigK.00,def_pct,100%,,,,,
player,201410060was,sea,WrigK.00,special_teams,7,,,,,
player,201410060was,sea,WrigK.00,st_pct,21%,,,,,
player,201410060was,sea,ThomEa99,pos,FS,,,,,
player,201410060was,sea,ThomEa99,offense,0,,,,,
player,201410060was,sea,ThomEa99,off_pct,0%,,,,,
player,201410060was,sea,ThomEa99,defense,55,,,,,
player,201410060was,sea,ThomEa99,def_pct,100%,,,,,
player,201410060was,sea,ThomEa99,special_teams,6,,,,,
player,201410060was,sea,ThomEa99,st_pct,18%,,,,,
player,201410060was,sea,WagnBo00,pos,LB,,,,,
player,201410060was,sea,WagnBo00,offense,0,,,,,
player,201410060was,sea,WagnBo00,off_pct,0%,,,,,
player,201410060was,sea,WagnBo00,defense,55,,,,,
player,201410060was,sea,WagnBo00,def_pct,100%,,,,,
player,201410060was,sea,WagnBo00,special_teams,4,,,,,
player,201410060was,sea,WagnBo00,st_pct,12%,,,,,
player,201410060was,sea,BennMi99,pos,DE,,,,,
player,201410060was,sea,BennMi99,offense,0,,,,,
player,201410060was,sea,BennMi99,off_pct,0%,,,,,
player,201410060was,sea,BennMi99,defense,48,,,,,
player,201410060was,sea,BennMi99,def_pct,87%,,,,,
player,201410060was,sea,BennMi99,special_teams,3,,,,,
player,201410060was,sea,BennMi99,st_pct,9%,,,,,
player,201410060was,sea,AvriCl99,pos,DE,,,,,
player,201410060was,sea,AvriCl99,offense,0,,,,,
player,201410060was,sea,AvriCl99,off_pct,0%,,,,,
player,201410060was,sea,AvriCl99,defense,41,,,,,
player,201410060was,sea,AvriCl99,def_pct,75%,,,,,
player,201410060was,sea,AvriCl99,special_teams,3,,,,,
player,201410060was,sea,AvriCl99,st_pct,9%,,,,,
player,201410060was,sea,BurlMa00,pos,CB,,,,,
player,201410060was,sea,BurlMa00,offense,0,,,,,
player,201410060was,sea,BurlMa00,off_pct,0%,,,,,
player,201410060was,sea,BurlMa00,defense,37,,,,,
player,201410060was,sea,BurlMa00,def_pct,67%,,,,,
player,201410060was,sea,BurlMa00,special_teams,9,,,,,
player,201410060was,sea,BurlMa00,st_pct,27%,,,,,
player,201410060was,sea,IrviBr00,pos,LB,,,,,
player,201410060was,sea,IrviBr00,offense,0,,,,,
player,201410060was,sea,IrviBr00,off_pct,0%,,,,,
player,201410060was,sea,IrviBr00,defense,35,,,,,
player,201410060was,sea,IrviBr00,def_pct,64%,,,,,
player,201410060was,sea,IrviBr00,special_teams,0,,,,,
player,201410060was,sea,IrviBr00,st_pct,0%,,,,,
player,201410060was,sea,HillJo01,pos,DT,,,,,
player,201410060was,sea,HillJo01,offense,0,,,,,
player,201410060was,sea,HillJo01,off_pct,0%,,,,,
player,201410060was,sea,HillJo01,defense,25,,,,,
player,201410060was,sea,HillJo01,def_pct,45%,,,,,
player,201410060was,sea,HillJo01,special_teams,0,,,,,
player,201410060was,sea,HillJo01,st_pct,0%,,,,,
player,201410060was,sea,WillKe98,pos,DT,,,,,
player,201410060was,sea,WillKe98,offense,0,,,,,
player,201410060was,sea,WillKe98,off_pct,0%,,,,,
player,201410060was,sea,WillKe98,defense,20,,,,,
player,201410060was,sea,WillKe98,def_pct,36%,,,,,
player,201410060was,sea,WillKe98,special_teams,3,,,,,
player,201410060was,sea,WillKe98,st_pct,9%,,,,,
player,201410060was,sea,MebaBr99,pos,DT,,,,,
player,201410060was,sea,MebaBr99,offense,0,,,,,
player,201410060was,sea,MebaBr99,off_pct,0%,,,,,
player,201410060was,sea,MebaBr99,defense,20,,,,,
player,201410060was,sea,MebaBr99,def_pct,36%,,,,,
player,201410060was,sea,MebaBr99,special_teams,0,,,,,
player,201410060was,sea,MebaBr99,st_pct,0%,,,,,
player,201410060was,sea,SchoOB99,pos,DE,,,,,
player,201410060was,sea,SchoOB99,offense,0,,,,,
player,201410060was,sea,SchoOB99,off_pct,0%,,,,,
player,201410060was,sea,SchoOB99,defense,20,,,,,
player,201410060was,sea,SchoOB99,def_pct,36%,,,,,
player,201410060was,sea,SchoOB99,special_teams,0,,,,,
player,201410060was,sea,SchoOB99,st_pct,0%,,,,,
player,201410060was,sea,McDaTo20,pos,DT,,,,,
player,201410060was,sea,McDaTo20,offense,0,,,,,
player,201410060was,sea,McDaTo20,off_pct,0%,,,,,
player,201410060was,sea,McDaTo20,defense,18,,,,,
player,201410060was,sea,McDaTo20,def_pct,33%,,,,,
player,201410060was,sea,McDaTo20,special_teams,3,,,,,
player,201410060was,sea,McDaTo20,st_pct,9%,,,,,
player,201410060was,sea,MarsCa00,pos,DE,,,,,
player,201410060was,sea,MarsCa00,offense,0,,,,,
player,201410060was,sea,MarsCa00,off_pct,0%,,,,,
player,201410060was,sea,MarsCa00,defense,11,,,,,
player,201410060was,sea,MarsCa00,def_pct,20%,,,,,
player,201410060was,sea,MarsCa00,special_teams,0,,,,,
player,201410060was,sea,MarsCa00,st_pct,0%,,,,,
player,201410060was,sea,MorgMi00,pos,LB,,,,,
player,201410060was,sea,MorgMi00,offense,0,,,,,
player,201410060was,sea,MorgMi00,off_pct,0%,,,,,
player,201410060was,sea,MorgMi00,defense,0,,,,,
player,201410060was,sea,MorgMi00,def_pct,0%,,,,,
player,201410060was,sea,MorgMi00,special_teams,27,,,,,
player,201410060was,sea,MorgMi00,st_pct,82%,,,,,
player,201410060was,sea,SmitMa02,pos,LB,,,,,
player,201410060was,sea,SmitMa02,offense,0,,,,,
player,201410060was,sea,SmitMa02,off_pct,0%,,,,,
player,201410060was,sea,SmitMa02,defense,0,,,,,
player,201410060was,sea,SmitMa02,def_pct,0%,,,,,
player,201410060was,sea,SmitMa02,special_teams,27,,,,,
player,201410060was,sea,SmitMa02,st_pct,82%,,,,,
player,201410060was,sea,JohnJe02,pos,SS,,,,,
player,201410060was,sea,JohnJe02,offense,0,,,,,
player,201410060was,sea,JohnJe02,off_pct,0%,,,,,
player,201410060was,sea,JohnJe02,defense,0,,,,,
player,201410060was,sea,JohnJe02,def_pct,0%,,,,,
player,201410060was,sea,JohnJe02,special_teams,26,,,,,
player,201410060was,sea,JohnJe02,st_pct,79%,,,,,
player,201410060was,sea,SheaDe00,pos,FS,,,,,
player,201410060was,sea,SheaDe00,offense,0,,,,,
player,201410060was,sea,SheaDe00,off_pct,0%,,,,,
player,201410060was,sea,SheaDe00,defense,0,,,,,
player,201410060was,sea,SheaDe00,def_pct,0%,,,,,
player,201410060was,sea,SheaDe00,special_teams,23,,,,,
player,201410060was,sea,SheaDe00,st_pct,70%,,,,,
player,201410060was,sea,CoylBr00,pos,LB,,,,,
player,201410060was,sea,CoylBr00,offense,0,,,,,
player,201410060was,sea,CoylBr00,off_pct,0%,,,,,
player,201410060was,sea,CoylBr00,defense,0,,,,,
player,201410060was,sea,CoylBr00,def_pct,0%,,,,,
player,201410060was,sea,CoylBr00,special_teams,20,,,,,
player,201410060was,sea,CoylBr00,st_pct,61%,,,,,
player,201410060was,sea,HausSt00,pos,K,,,,,
player,201410060was,sea,HausSt00,offense,0,,,,,
player,201410060was,sea,HausSt00,off_pct,0%,,,,,
player,201410060was,sea,HausSt00,defense,0,,,,,
player,201410060was,sea,HausSt00,def_pct,0%,,,,,
player,201410060was,sea,HausSt00,special_teams,12,,,,,
player,201410060was,sea,HausSt00,st_pct,36%,,,,,
player,201410060was,sea,RyanJo21,pos,P,,,,,
player,201410060was,sea,RyanJo21,offense,0,,,,,
player,201410060was,sea,RyanJo21,off_pct,0%,,,,,
player,201410060was,sea,RyanJo21,defense,0,,,,,
player,201410060was,sea,RyanJo21,def_pct,0%,,,,,
player,201410060was,sea,RyanJo21,special_teams,12,,,,,
player,201410060was,sea,RyanJo21,st_pct,36%,,,,,
player,201410060was,sea,GresCl00,pos,LS,,,,,
player,201410060was,sea,GresCl00,offense,0,,,,,
player,201410060was,sea,GresCl00,off_pct,0%,,,,,
player,201410060was,sea,GresCl00,defense,0,,,,,
player,201410060was,sea,GresCl00,def_pct,0%,,,,,
player,201410060was,sea,GresCl00,special_teams,12,,,,,
player,201410060was,sea,GresCl00,st_pct,36%,,,,,
player,201410060was,sea,ThomJo01,pos,CB,,,,,
player,201410060was,sea,ThomJo01,offense,0,,,,,
player,201410060was,sea,ThomJo01,off_pct,0%,,,,,
player,201410060was,sea,ThomJo01,defense,0,,,,,
player,201410060was,sea,ThomJo01,def_pct,0%,,,,,
player,201410060was,sea,ThomJo01,special_teams,11,,,,,
player,201410060was,sea,ThomJo01,st_pct,33%,,,,,
