game,2014,14,20141207,201412070was,ram,"St. Louis Rams",24,was,"Washington Redskins",0
player,201412070was,ram,GainE.00,special_teams,3,,,,,
player,201412070was,ram,GainE.00,st_pct,13%,,,,,
player,201412070was,ram,McLeRo00,pos,FS,,,,,
player,201412070was,ram,McLeRo00,offense,0,,,,,
player,201412070was,ram,McLeRo00,off_pct,0%,,,,,
player,201412070was,ram,McLeRo00,defense,56,,,,,
player,201412070was,ram,McLeRo00,def_pct,100%,,,,,
player,201412070was,ram,McLeRo00,special_teams,3,,,,,
player,201412070was,ram,McLeRo00,st_pct,13%,,,,,
player,201412070was,ram,McDoTJ00,pos,SS,,,,,
player,201412070was,ram,McDoTJ00,offense,0,,,,,
player,201412070was,ram,McDoTJ00,off_pct,0%,,,,,
player,201412070was,ram,McDoTJ00,defense,56,,,,,
player,201412070was,ram,McDoTJ00,def_pct,100%,,,,,
player,201412070was,ram,McDoTJ00,special_teams,2,,,,,
player,201412070was,ram,McDoTJ00,st_pct,9%,,,,,
player,201412070was,ram,OgleAl00,pos,LB,,,,,
player,201412070was,ram,OgleAl00,offense,0,,,,,
player,201412070was,ram,OgleAl00,off_pct,0%,,,,,
player,201412070was,ram,OgleAl00,defense,56,,,,,
player,201412070was,ram,OgleAl00,def_pct,100%,,,,,
player,201412070was,ram,OgleAl00,special_teams,0,,,,,
player,201412070was,ram,OgleAl00,st_pct,0%,,,,,
player,201412070was,ram,LaurJa99,pos,LB,,,,,
player,201412070was,ram,LaurJa99,offense,0,,,,,
player,201412070was,ram,LaurJa99,off_pct,0%,,,,,
player,201412070was,ram,LaurJa99,defense,49,,,,,
player,201412070was,ram,LaurJa99,def_pct,88%,,,,,
player,201412070was,ram,LaurJa99,special_teams,0,,,,,
player,201412070was,ram,LaurJa99,st_pct,0%,,,,,
player,201412070was,ram,QuinRo00,pos,DE,,,,,
player,201412070was,ram,QuinRo00,offense,0,,,,,
player,201412070was,ram,QuinRo00,off_pct,0%,,,,,
player,201412070was,ram,QuinRo00,defense,47,,,,,
player,201412070was,ram,QuinRo00,def_pct,84%,,,,,
player,201412070was,ram,QuinRo00,special_teams,0,,,,,
player,201412070was,ram,QuinRo00,st_pct,0%,,,,,
player,201412070was,ram,JohnTr05,pos,CB,,,,,
player,201412070was,ram,JohnTr05,offense,0,,,,,
player,201412070was,ram,JohnTr05,off_pct,0%,,,,,
player,201412070was,ram,JohnTr05,defense,43,,,,,
player,201412070was,ram,JohnTr05,def_pct,77%,,,,,
player,201412070was,ram,JohnTr05,special_teams,7,,,,,
player,201412070was,ram,JohnTr05,st_pct,30%,,,,,
player,201412070was,ram,DonaAa00,pos,DT,,,,,
player,201412070was,ram,DonaAa00,offense,0,,,,,
player,201412070was,ram,DonaAa00,off_pct,0%,,,,,
player,201412070was,ram,DonaAa00,defense,42,,,,,
player,201412070was,ram,DonaAa00,def_pct,75%,,,,,
player,201412070was,ram,DonaAa00,special_teams,0,,,,,
player,201412070was,ram,DonaAa00,st_pct,0%,,,,,
player,201412070was,ram,BrocMi00,pos,DT,,,,,
player,201412070was,ram,BrocMi00,offense,0,,,,,
player,201412070was,ram,BrocMi00,off_pct,0%,,,,,
player,201412070was,ram,BrocMi00,defense,37,,,,,
player,201412070was,ram,BrocMi00,def_pct,66%,,,,,
player,201412070was,ram,BrocMi00,special_teams,0,,,,,
player,201412070was,ram,BrocMi00,st_pct,0%,,,,,
player,201412070was,ram,LongCh99,pos,DE,,,,,
player,201412070was,ram,LongCh99,offense,0,,,,,
player,201412070was,ram,LongCh99,off_pct,0%,,,,,
player,201412070was,ram,LongCh99,defense,30,,,,,
player,201412070was,ram,LongCh99,def_pct,54%,,,,,
player,201412070was,ram,LongCh99,special_teams,0,,,,,
player,201412070was,ram,LongCh99,st_pct,0%,,,,,
player,201412070was,ram,LangKe98,pos,DT,,,,,
player,201412070was,ram,LangKe98,offense,0,,,,,
player,201412070was,ram,LangKe98,off_pct,0%,,,,,
player,201412070was,ram,LangKe98,defense,26,,,,,
player,201412070was,ram,LangKe98,def_pct,46%,,,,,
player,201412070was,ram,LangKe98,special_teams,0,,,,,
player,201412070was,ram,LangKe98,st_pct,0%,,,,,
player,201412070was,ram,HayeWi99,pos,DE,,,,,
player,201412070was,ram,HayeWi99,offense,0,,,,,
player,201412070was,ram,HayeWi99,off_pct,0%,,,,,
player,201412070was,ram,HayeWi99,defense,20,,,,,
player,201412070was,ram,HayeWi99,def_pct,36%,,,,,
player,201412070was,ram,HayeWi99,special_teams,0,,,,,
player,201412070was,ram,HayeWi99,st_pct,0%,,,,,
player,201412070was,ram,SimsEu99,pos,DE,,,,,
player,201412070was,ram,SimsEu99,offense,0,,,,,
player,201412070was,ram,SimsEu99,off_pct,0%,,,,,
player,201412070was,ram,SimsEu99,defense,15,,,,,
player,201412070was,ram,SimsEu99,def_pct,27%,,,,,
player,201412070was,ram,SimsEu99,special_teams,4,,,,,
player,201412070was,ram,SimsEu99,st_pct,17%,,,,,
player,201412070was,ram,DunbJo20,pos,LB,,,,,
player,201412070was,ram,DunbJo20,offense,0,,,,,
player,201412070was,ram,DunbJo20,off_pct,0%,,,,,
player,201412070was,ram,DunbJo20,defense,14,,,,,
player,201412070was,ram,DunbJo20,def_pct,25%,,,,,
player,201412070was,ram,DunbJo20,special_teams,0,,,,,
player,201412070was,ram,DunbJo20,st_pct,0%,,,,,
player,201412070was,ram,BarrMa00,pos,SS,,,,,
player,201412070was,ram,BarrMa00,offense,0,,,,,
player,201412070was,ram,BarrMa00,off_pct,0%,,,,,
player,201412070was,ram,BarrMa00,defense,13,,,,,
player,201412070was,ram,BarrMa00,def_pct,23%,,,,,
player,201412070was,ram,BarrMa00,special_teams,5,,,,,
player,201412070was,ram,BarrMa00,st_pct,22%,,,,,
player,201412070was,ram,DaviCo02,pos,FS,,,,,
player,201412070was,ram,DaviCo02,offense,0,,,,,
player,201412070was,ram,DaviCo02,off_pct,0%,,,,,
player,201412070was,ram,DaviCo02,defense,0,,,,,
player,201412070was,ram,DaviCo02,def_pct,0%,,,,,
player,201412070was,ram,DaviCo02,special_teams,17,,,,,
player,201412070was,ram,DaviCo02,st_pct,74%,,,,,
player,201412070was,ram,ToomKo00,pos,LB,,,,,
player,201412070was,ram,ToomKo00,offense,0,,,,,
player,201412070was,ram,ToomKo00,off_pct,0%,,,,,
player,201412070was,ram,ToomKo00,defense,0,,,,,
player,201412070was,ram,ToomKo00,def_pct,0%,,,,,
player,201412070was,ram,ToomKo00,special_teams,17,,,,,
player,201412070was,ram,ToomKo00,st_pct,74%,,,,,
player,201412070was,ram,ReynCh00,pos,RB,,,,,
player,201412070was,ram,ReynCh00,offense,0,,,,,
player,201412070was,ram,ReynCh00,off_pct,0%,,,,,
player,201412070was,ram,ReynCh00,defense,0,,,,,
player,201412070was,ram,ReynCh00,def_pct,0%,,,,,
player,201412070was,ram,ReynCh00,special_teams,17,,,,,
player,201412070was,ram,ReynCh00,st_pct,74%,,,,,
player,201412070was,ram,WattTr00,pos,RB,,,,,
player,201412070was,ram,WattTr00,offense,0,,,,,
player,201412070was,ram,WattTr00,off_pct,0%,,,,,
player,201412070was,ram,WattTr00,defense,0,,,,,
player,201412070was,ram,WattTr00,def_pct,0%,,,,,
player,201412070was,ram,WattTr00,special_teams,17,,,,,
player,201412070was,ram,WattTr00,st_pct,74%,,,,,
player,201412070was,ram,HerrWi99,pos,LB,,,,,
player,201412070was,ram,HerrWi99,offense,0,,,,,
player,201412070was,ram,HerrWi99,off_pct,0%,,,,,
player,201412070was,ram,HerrWi99,defense,0,,,,,
player,201412070was,ram,HerrWi99,def_pct,0%,,,,,
player,201412070was,ram,HerrWi99,special_teams,17,,,,,
player,201412070was,ram,HerrWi99,st_pct,74%,,,,,
player,201412070was,ram,BateDa00,pos,LB,,,,,
player,201412070was,ram,BateDa00,offense,0,,,,,
player,201412070was,ram,BateDa00,off_pct,0%,,,,,
player,201412070was,ram,BateDa00,defense,0,,,,,
player,201412070was,ram,BateDa00,def_pct,0%,,,,,
player,201412070was,ram,BateDa00,special_teams,17,,,,,
player,201412070was,ram,BateDa00,st_pct,74%,,,,,
player,201412070was,ram,AlexMa00,pos,SS,,,,,
player,201412070was,ram,AlexMa00,offense,0,,,,,
player,201412070was,ram,AlexMa00,off_pct,0%,,,,,
player,201412070was,ram,AlexMa00,defense,0,,,,,
player,201412070was,ram,AlexMa00,def_pct,0%,,,,,
player,201412070was,ram,AlexMa00,special_teams,17,,,,,
player,201412070was,ram,AlexMa00,st_pct,74%,,,,,
player,201412070was,ram,ZuerGr00,pos,K,,,,,
player,201412070was,ram,ZuerGr00,offense,0,,,,,
player,201412070was,ram,ZuerGr00,off_pct,0%,,,,,
player,201412070was,ram,ZuerGr00,defense,0,,,,,
player,201412070was,ram,ZuerGr00,def_pct,0%,,,,,
player,201412070was,ram,ZuerGr00,special_teams,11,,,,,
player,201412070was,ram,ZuerGr00,st_pct,48%,,,,,
player,201412070was,ram,HekkJo00,pos,P,,,,,
player,201412070was,ram,HekkJo00,offense,0,,,,,
player,201412070was,ram,HekkJo00,off_pct,0%,,,,,
player,201412070was,ram,HekkJo00,defense,0,,,,,
player,201412070was,ram,HekkJo00,def_pct,0%,,,,,
player,201412070was,ram,HekkJo00,special_teams,10,,,,,
player,201412070was,ram,HekkJo00,st_pct,43%,,,,,
player,201412070was,ram,McQuJa00,pos,LS,,,,,
player,201412070was,ram,McQuJa00,offense,0,,,,,
player,201412070was,ram,McQuJa00,off_pct,0%,,,,,
player,201412070was,ram,McQuJa00,defense,0,,,,,
player,201412070was,ram,McQuJa00,def_pct,0%,,,,,
player,201412070was,ram,McQuJa00,special_teams,10,,,,,
player,201412070was,ram,McQuJa00,st_pct,43%,,,,,
player,201412070was,ram,JoneBa00,pos,C,,,,,
player,201412070was,ram,JoneBa00,offense,0,,,,,
player,201412070was,ram,JoneBa00,off_pct,0%,,,,,
player,201412070was,ram,JoneBa00,defense,0,,,,,
player,201412070was,ram,JoneBa00,def_pct,0%,,,,,
player,201412070was,ram,JoneBa00,special_teams,6,,,,,
player,201412070was,ram,JoneBa00,st_pct,26%,,,,,
