game,2013,9,20131103,201311030sea,tam,"Tampa Bay Buccaneers",24,sea,"Seattle Seahawks",27
player,201311030sea,sea,AvriCl99,def_pct,45%,,,,,
player,201311030sea,sea,AvriCl99,special_teams,0,,,,,
player,201311030sea,sea,AvriCl99,st_pct,0%,,,,,
player,201311030sea,sea,BennMi99,pos,DE,,,,,
player,201311030sea,sea,BennMi99,offense,0,,,,,
player,201311030sea,sea,BennMi99,off_pct,0%,,,,,
player,201311030sea,sea,BennMi99,defense,25,,,,,
player,201311030sea,sea,BennMi99,def_pct,36%,,,,,
player,201311030sea,sea,BennMi99,special_teams,5,,,,,
player,201311030sea,sea,BennMi99,st_pct,17%,,,,,
player,201311030sea,sea,ThurWa99,pos,CB,,,,,
player,201311030sea,sea,ThurWa99,offense,0,,,,,
player,201311030sea,sea,ThurWa99,off_pct,0%,,,,,
player,201311030sea,sea,ThurWa99,defense,25,,,,,
player,201311030sea,sea,ThurWa99,def_pct,36%,,,,,
player,201311030sea,sea,ThurWa99,special_teams,0,,,,,
player,201311030sea,sea,ThurWa99,st_pct,0%,,,,,
player,201311030sea,sea,HillJo01,pos,DT,,,,,
player,201311030sea,sea,HillJo01,offense,0,,,,,
player,201311030sea,sea,HillJo01,off_pct,0%,,,,,
player,201311030sea,sea,HillJo01,defense,10,,,,,
player,201311030sea,sea,HillJo01,def_pct,14%,,,,,
player,201311030sea,sea,HillJo01,special_teams,0,,,,,
player,201311030sea,sea,HillJo01,st_pct,0%,,,,,
player,201311030sea,sea,MorgMi00,pos,LB,,,,,
player,201311030sea,sea,MorgMi00,offense,0,,,,,
player,201311030sea,sea,MorgMi00,off_pct,0%,,,,,
player,201311030sea,sea,MorgMi00,defense,3,,,,,
player,201311030sea,sea,MorgMi00,def_pct,4%,,,,,
player,201311030sea,sea,MorgMi00,special_teams,18,,,,,
player,201311030sea,sea,MorgMi00,st_pct,62%,,,,,
player,201311030sea,sea,FarwHe20,pos,LB,,,,,
player,201311030sea,sea,FarwHe20,offense,0,,,,,
player,201311030sea,sea,FarwHe20,off_pct,0%,,,,,
player,201311030sea,sea,FarwHe20,defense,1,,,,,
player,201311030sea,sea,FarwHe20,def_pct,1%,,,,,
player,201311030sea,sea,FarwHe20,special_teams,22,,,,,
player,201311030sea,sea,FarwHe20,st_pct,76%,,,,,
player,201311030sea,sea,MaraCh99,pos,FS,,,,,
player,201311030sea,sea,MaraCh99,offense,0,,,,,
player,201311030sea,sea,MaraCh99,off_pct,0%,,,,,
player,201311030sea,sea,MaraCh99,defense,0,,,,,
player,201311030sea,sea,MaraCh99,def_pct,0%,,,,,
player,201311030sea,sea,MaraCh99,special_teams,22,,,,,
player,201311030sea,sea,MaraCh99,st_pct,76%,,,,,
player,201311030sea,sea,MaxwBy00,pos,CB,,,,,
player,201311030sea,sea,MaxwBy00,offense,0,,,,,
player,201311030sea,sea,MaxwBy00,off_pct,0%,,,,,
player,201311030sea,sea,MaxwBy00,defense,0,,,,,
player,201311030sea,sea,MaxwBy00,def_pct,0%,,,,,
player,201311030sea,sea,MaxwBy00,special_teams,22,,,,,
player,201311030sea,sea,MaxwBy00,st_pct,76%,,,,,
player,201311030sea,sea,SmitMa02,pos,LB,,,,,
player,201311030sea,sea,SmitMa02,offense,0,,,,,
player,201311030sea,sea,SmitMa02,off_pct,0%,,,,,
player,201311030sea,sea,SmitMa02,defense,0,,,,,
player,201311030sea,sea,SmitMa02,def_pct,0%,,,,,
player,201311030sea,sea,SmitMa02,special_teams,22,,,,,
player,201311030sea,sea,SmitMa02,st_pct,76%,,,,,
player,201311030sea,sea,LaneJe00,pos,CB,,,,,
player,201311030sea,sea,LaneJe00,offense,0,,,,,
player,201311030sea,sea,LaneJe00,off_pct,0%,,,,,
player,201311030sea,sea,LaneJe00,defense,0,,,,,
player,201311030sea,sea,LaneJe00,def_pct,0%,,,,,
player,201311030sea,sea,LaneJe00,special_teams,16,,,,,
player,201311030sea,sea,LaneJe00,st_pct,55%,,,,,
player,201311030sea,sea,SchoOB99,pos,DE,,,,,
player,201311030sea,sea,SchoOB99,offense,0,,,,,
player,201311030sea,sea,SchoOB99,off_pct,0%,,,,,
player,201311030sea,sea,SchoOB99,defense,0,,,,,
player,201311030sea,sea,SchoOB99,def_pct,0%,,,,,
player,201311030sea,sea,SchoOB99,special_teams,12,,,,,
player,201311030sea,sea,SchoOB99,st_pct,41%,,,,,
player,201311030sea,sea,HausSt00,pos,K,,,,,
player,201311030sea,sea,HausSt00,offense,0,,,,,
player,201311030sea,sea,HausSt00,off_pct,0%,,,,,
player,201311030sea,sea,HausSt00,defense,0,,,,,
player,201311030sea,sea,HausSt00,def_pct,0%,,,,,
player,201311030sea,sea,HausSt00,special_teams,11,,,,,
player,201311030sea,sea,HausSt00,st_pct,38%,,,,,
player,201311030sea,sea,RyanJo21,pos,P,,,,,
player,201311030sea,sea,RyanJo21,offense,0,,,,,
player,201311030sea,sea,RyanJo21,off_pct,0%,,,,,
player,201311030sea,sea,RyanJo21,defense,0,,,,,
player,201311030sea,sea,RyanJo21,def_pct,0%,,,,,
player,201311030sea,sea,RyanJo21,special_teams,7,,,,,
player,201311030sea,sea,RyanJo21,st_pct,24%,,,,,
player,201311030sea,sea,GresCl00,pos,LS,,,,,
player,201311030sea,sea,GresCl00,offense,0,,,,,
player,201311030sea,sea,GresCl00,off_pct,0%,,,,,
player,201311030sea,sea,GresCl00,defense,0,,,,,
player,201311030sea,sea,GresCl00,def_pct,0%,,,,,
player,201311030sea,sea,GresCl00,special_teams,7,,,,,
player,201311030sea,sea,GresCl00,st_pct,24%,,,,,
player,201311030sea,tam,DotsDe00,pos,T,,,,,
player,201311030sea,tam,DotsDe00,offense,69,,,,,
player,201311030sea,tam,DotsDe00,off_pct,100%,,,,,
player,201311030sea,tam,DotsDe00,defense,0,,,,,
player,201311030sea,tam,DotsDe00,def_pct,0%,,,,,
player,201311030sea,tam,DotsDe00,special_teams,4,,,,,
player,201311030sea,tam,DotsDe00,st_pct,14%,,,,,
player,201311030sea,tam,PennDo20,pos,T,,,,,
player,201311030sea,tam,PennDo20,offense,69,,,,,
player,201311030sea,tam,PennDo20,off_pct,100%,,,,,
player,201311030sea,tam,PennDo20,defense,0,,,,,
player,201311030sea,tam,PennDo20,def_pct,0%,,,,,
player,201311030sea,tam,PennDo20,special_teams,4,,,,,
player,201311030sea,tam,PennDo20,st_pct,14%,,,,,
player,201311030sea,tam,JoseDa20,pos,G,,,,,
player,201311030sea,tam,JoseDa20,offense,69,,,,,
player,201311030sea,tam,JoseDa20,off_pct,100%,,,,,
player,201311030sea,tam,JoseDa20,defense,0,,,,,
player,201311030sea,tam,JoseDa20,def_pct,0%,,,,,
player,201311030sea,tam,JoseDa20,special_teams,4,,,,,
player,201311030sea,tam,JoseDa20,st_pct,14%,,,,,
player,201311030sea,tam,MereJa20,pos,T,,,,,
player,201311030sea,tam,MereJa20,offense,69,,,,,
player,201311030sea,tam,MereJa20,off_pct,100%,,,,,
player,201311030sea,tam,MereJa20,defense,0,,,,,
player,201311030sea,tam,MereJa20,def_pct,0%,,,,,
player,201311030sea,tam,MereJa20,special_teams,4,,,,,
player,201311030sea,tam,MereJa20,st_pct,14%,,,,,
player,201311030sea,tam,GlenMi00,pos,QB,,,,,
player,201311030sea,tam,GlenMi00,offense,69,,,,,
player,201311030sea,tam,GlenMi00,off_pct,100%,,,,,
player,201311030sea,tam,GlenMi00,defense,0,,,,,
player,201311030sea,tam,GlenMi00,def_pct,0%,,,,,
player,201311030sea,tam,GlenMi00,special_teams,0,,,,,
player,201311030sea,tam,GlenMi00,st_pct,0%,,,,,
player,201311030sea,tam,ZuttJe20,pos,C,,,,,
player,201311030sea,tam,ZuttJe20,offense,69,,,,,
player,201311030sea,tam,ZuttJe20,off_pct,100%,,,,,
player,201311030sea,tam,ZuttJe20,defense,0,,,,,
player,201311030sea,tam,ZuttJe20,def_pct,0%,,,,,
player,201311030sea,tam,ZuttJe20,special_teams,0,,,,,
player,201311030sea,tam,ZuttJe20,st_pct,0%,,,,,
player,201311030sea,tam,JackVi00,pos,WR,,,,,
player,201311030sea,tam,JackVi00,offense,68,,,,,
player,201311030sea,tam,JackVi00,off_pct,99%,,,,,
player,201311030sea,tam,JackVi00,defense,0,,,,,
player,201311030sea,tam,JackVi00,def_pct,0%,,,,,
player,201311030sea,tam,JackVi00,special_teams,1,,,,,
player,201311030sea,tam,JackVi00,st_pct,3%,,,,,
player,201311030sea,tam,UndeTi00,pos,WR,,,,,
player,201311030sea,tam,UndeTi00,offense,53,,,,,
player,201311030sea,tam,UndeTi00,off_pct,77%,,,,,
player,201311030sea,tam,UndeTi00,defense,0,,,,,
player,201311030sea,tam,UndeTi00,def_pct,0%,,,,,
player,201311030sea,tam,UndeTi00,special_teams,1,,,,,
player,201311030sea,tam,UndeTi00,st_pct,3%,,,,,
player,201311030sea,tam,JameMi00,pos,RB,,,,,
player,201311030sea,tam,JameMi00,offense,52,,,,,
player,201311030sea,tam,JameMi00,off_pct,75%,,,,,
player,201311030sea,tam,JameMi00,defense,0,,,,,
player,201311030sea,tam,JameMi00,def_pct,0%,,,,,
player,201311030sea,tam,JameMi00,special_teams,1,,,,,
player,201311030sea,tam,JameMi00,st_pct,3%,,,,,
player,201311030sea,tam,CrabTo00,pos,TE,,,,,
player,201311030sea,tam,CrabTo00,offense,40,,,,,
player,201311030sea,tam,CrabTo00,off_pct,58%,,,,,
player,201311030sea,tam,CrabTo00,defense,0,,,,,
player,201311030sea,tam,CrabTo00,def_pct,0%,,,,,
player,201311030sea,tam,CrabTo00,special_teams,10,,,,,
player,201311030sea,tam,CrabTo00,st_pct,34%,,,,,
player,201311030sea,tam,WrigTi01,pos,TE,,,,,
player,201311030sea,tam,WrigTi01,offense,37,,,,,
player,201311030sea,tam,WrigTi01,off_pct,54%,,,,,
player,201311030sea,tam,WrigTi01,defense,0,,,,,
player,201311030sea,tam,WrigTi01,def_pct,0%,,,,,
player,201311030sea,tam,WrigTi01,special_teams,5,,,,,
player,201311030sea,tam,WrigTi01,st_pct,17%,,,,,
player,201311030sea,tam,DawsSk00,pos,WR,,,,,
player,201311030sea,tam,DawsSk00,offense,36,,,,,
player,201311030sea,tam,DawsSk00,off_pct,52%,,,,,
player,201311030sea,tam,DawsSk00,defense,0,,,,,
player,201311030sea,tam,DawsSk00,def_pct,0%,,,,,
player,201311030sea,tam,DawsSk00,special_teams,1,,,,,
player,201311030sea,tam,DawsSk00,st_pct,3%,,,,,
player,201311030sea,tam,LoriEr99,pos,FB,,,,,
player,201311030sea,tam,LoriEr99,offense,32,,,,,
player,201311030sea,tam,LoriEr99,off_pct,46%,,,,,
player,201311030sea,tam,LoriEr99,defense,0,,,,,
player,201311030sea,tam,LoriEr99,def_pct,0%,,,,,
player,201311030sea,tam,LoriEr99,special_teams,15,,,,,
player,201311030sea,tam,LoriEr99,st_pct,52%,,,,,
player,201311030sea,tam,LeonBr00,pos,RB,,,,,
player,201311030sea,tam,LeonBr00,offense,16,,,,,
player,201311030sea,tam,LeonBr00,off_pct,23%,,,,,
player,201311030sea,tam,LeonBr00,defense,0,,,,,
player,201311030sea,tam,LeonBr00,def_pct,0%,,,,,
player,201311030sea,tam,LeonBr00,special_teams,18,,,,,
player,201311030sea,tam,LeonBr00,st_pct,62%,,,,,
player,201311030sea,tam,CariGa00,pos,G,,,,,
player,201311030sea,tam,CariGa00,offense,9,,,,,
player,201311030sea,tam,CariGa00,off_pct,13%,,,,,
player,201311030sea,tam,CariGa00,defense,0,,,,,
player,201311030sea,tam,CariGa00,def_pct,0%,,,,,
player,201311030sea,tam,CariGa00,special_teams,4,,,,,
player,201311030sea,tam,CariGa00,st_pct,14%,,,,,
player,201311030sea,tam,PageEr00,pos,WR,,,,,
player,201311030sea,tam,PageEr00,offense,2,,,,,
player,201311030sea,tam,PageEr00,off_pct,3%,,,,,
player,201311030sea,tam,PageEr00,defense,0,,,,,
player,201311030sea,tam,PageEr00,def_pct,0%,,,,,
player,201311030sea,tam,PageEr00,special_teams,7,,,,,
player,201311030sea,tam,PageEr00,st_pct,24%,,,,,
player,201311030sea,tam,DaviLa00,pos,LB,,,,,
player,201311030sea,tam,DaviLa00,offense,0,,,,,
player,201311030sea,tam,DaviLa00,off_pct,0%,,,,,
player,201311030sea,tam,DaviLa00,defense,63,,,,,
player,201311030sea,tam,DaviLa00,def_pct,100%,,,,,
player,201311030sea,tam,DaviLa00,special_teams,13,,,,,
player,201311030sea,tam,DaviLa00,st_pct,45%,,,,,
player,201311030sea,tam,TandKe00,pos,SS,,,,,
player,201311030sea,tam,TandKe00,offense,0,,,,,
player,201311030sea,tam,TandKe00,off_pct,0%,,,,,
player,201311030sea,tam,TandKe00,defense,63,,,,,
player,201311030sea,tam,TandKe00,def_pct,100%,,,,,
player,201311030sea,tam,TandKe00,special_teams,13,,,,,
player,201311030sea,tam,TandKe00,st_pct,45%,,,,,
player,201311030sea,tam,BarrMa00,pos,SS,,,,,
player,201311030sea,tam,BarrMa00,offense,0,,,,,
player,201311030sea,tam,BarrMa00,off_pct,0%,,,,,
player,201311030sea,tam,BarrMa00,defense,63,,,,,
player,201311030sea,tam,BarrMa00,def_pct,100%,,,,,
player,201311030sea,tam,BarrMa00,special_teams,6,,,,,
player,201311030sea,tam,BarrMa00,st_pct,21%,,,,,
player,201311030sea,tam,ReviDa99,pos,CB,,,,,
player,201311030sea,tam,ReviDa99,offense,0,,,,,
player,201311030sea,tam,ReviDa99,off_pct,0%,,,,,
player,201311030sea,tam,ReviDa99,defense,62,,,,,
player,201311030sea,tam,ReviDa99,def_pct,98%,,,,,
player,201311030sea,tam,ReviDa99,special_teams,5,,,,,
player,201311030sea,tam,ReviDa99,st_pct,17%,,,,,
player,201311030sea,tam,FostMa00,pos,LB,,,,,
player,201311030sea,tam,FostMa00,offense,0,,,,,
player,201311030sea,tam,FostMa00,off_pct,0%,,,,,
player,201311030sea,tam,FostMa00,defense,59,,,,,
player,201311030sea,tam,FostMa00,def_pct,94%,,,,,
player,201311030sea,tam,FostMa00,special_teams,6,,,,,
player,201311030sea,tam,FostMa00,st_pct,21%,,,,,
player,201311030sea,tam,ClayAd00,pos,DE,,,,,
player,201311030sea,tam,ClayAd00,offense,0,,,,,
player,201311030sea,tam,ClayAd00,off_pct,0%,,,,,
player,201311030sea,tam,ClayAd00,defense,57,,,,,
player,201311030sea,tam,ClayAd00,def_pct,90%,,,,,
player,201311030sea,tam,ClayAd00,special_teams,7,,,,,
player,201311030sea,tam,ClayAd00,st_pct,24%,,,,,
player,201311030sea,tam,McCoGe99,pos,DT,,,,,
player,201311030sea,tam,McCoGe99,offense,0,,,,,
player,201311030sea,tam,McCoGe99,off_pct,0%,,,,,
player,201311030sea,tam,McCoGe99,defense,47,,,,,
player,201311030sea,tam,McCoGe99,def_pct,75%,,,,,
player,201311030sea,tam,McCoGe99,special_teams,6,,,,,
player,201311030sea,tam,McCoGe99,st_pct,21%,,,,,
player,201311030sea,tam,BankJo00,pos,CB,,,,,
player,201311030sea,tam,BankJo00,offense,0,,,,,
player,201311030sea,tam,BankJo00,off_pct,0%,,,,,
player,201311030sea,tam,BankJo00,defense,43,,,,,
player,201311030sea,tam,BankJo00,def_pct,68%,,,,,
player,201311030sea,tam,BankJo00,special_teams,5,,,,,
player,201311030sea,tam,BankJo00,st_pct,17%,,,,,
player,201311030sea,tam,Teo-Da99,pos,DE,,,,,
player,201311030sea,tam,Teo-Da99,offense,0,,,,,
player,201311030sea,tam,Teo-Da99,off_pct,0%,,,,,
player,201311030sea,tam,Teo-Da99,defense,41,,,,,
player,201311030sea,tam,Teo-Da99,def_pct,65%,,,,,
player,201311030sea,tam,Teo-Da99,special_teams,4,,,,,
player,201311030sea,tam,Teo-Da99,st_pct,14%,,,,,
player,201311030sea,tam,CasiJo99,pos,LB,,,,,
player,201311030sea,tam,CasiJo99,offense,0,,,,,
player,201311030sea,tam,CasiJo99,off_pct,0%,,,,,
player,201311030sea,tam,CasiJo99,defense,31,,,,,
player,201311030sea,tam,CasiJo99,def_pct,49%,,,,,
player,201311030sea,tam,CasiJo99,special_teams,23,,,,,
player,201311030sea,tam,CasiJo99,st_pct,79%,,,,,
player,201311030sea,tam,GibsGa99,pos,DT,,,,,
player,201311030sea,tam,GibsGa99,offense,0,,,,,
player,201311030sea,tam,GibsGa99,off_pct,0%,,,,,
player,201311030sea,tam,GibsGa99,defense,26,,,,,
player,201311030sea,tam,GibsGa99,def_pct,41%,,,,,
player,201311030sea,tam,GibsGa99,special_teams,0,,,,,
player,201311030sea,tam,GibsGa99,st_pct,0%,,,,,
player,201311030sea,tam,LandDe99,pos,DT,,,,,
player,201311030sea,tam,LandDe99,offense,0,,,,,
player,201311030sea,tam,LandDe99,off_pct,0%,,,,,
player,201311030sea,tam,LandDe99,defense,25,,,,,
player,201311030sea,tam,LandDe99,def_pct,40%,,,,,
player,201311030sea,tam,LandDe99,special_teams,3,,,,,
player,201311030sea,tam,LandDe99,st_pct,10%,,,,,
player,201311030sea,tam,SpenAk00,pos,DT,,,,,
player,201311030sea,tam,SpenAk00,offense,0,,,,,
player,201311030sea,tam,SpenAk00,off_pct,0%,,,,,
player,201311030sea,tam,SpenAk00,defense,23,,,,,
player,201311030sea,tam,SpenAk00,def_pct,37%,,,,,
player,201311030sea,tam,SpenAk00,special_teams,5,,,,,
player,201311030sea,tam,SpenAk00,st_pct,17%,,,,,
player,201311030sea,tam,GorrDa00,pos,DB,,,,,
player,201311030sea,tam,GorrDa00,offense,0,,,,,
player,201311030sea,tam,GorrDa00,off_pct,0%,,,,,
player,201311030sea,tam,GorrDa00,defense,20,,,,,
player,201311030sea,tam,GorrDa00,def_pct,32%,,,,,
player,201311030sea,tam,GorrDa00,special_teams,8,,,,,
player,201311030sea,tam,GorrDa00,st_pct,28%,,,,,
player,201311030sea,tam,JohnLe03,pos,CB,,,,,
player,201311030sea,tam,JohnLe03,offense,0,,,,,
player,201311030sea,tam,JohnLe03,off_pct,0%,,,,,
player,201311030sea,tam,JohnLe03,defense,18,,,,,
player,201311030sea,tam,JohnLe03,def_pct,29%,,,,,
player,201311030sea,tam,JohnLe03,special_teams,13,,,,,
player,201311030sea,tam,JohnLe03,st_pct,45%,,,,,
player,201311030sea,tam,AdamMi98,pos,CB,,,,,
player,201311030sea,tam,AdamMi98,offense,0,,,,,
player,201311030sea,tam,AdamMi98,off_pct,0%,,,,,
player,201311030sea,tam,AdamMi98,defense,15,,,,,
player,201311030sea,tam,AdamMi98,def_pct,24%,,,,,
player,201311030sea,tam,AdamMi98,special_teams,12,,,,,
player,201311030sea,tam,AdamMi98,st_pct,41%,,,,,
player,201311030sea,tam,BoweDa00,pos,DE,,,,,
player,201311030sea,tam,BoweDa00,offense,0,,,,,
player,201311030sea,tam,BoweDa00,off_pct,0%,,,,,
player,201311030sea,tam,BoweDa00,defense,14,,,,,
player,201311030sea,tam,BoweDa00,def_pct,22%,,,,,
player,201311030sea,tam,BoweDa00,special_teams,2,,,,,
player,201311030sea,tam,BoweDa00,st_pct,7%,,,,,
player,201311030sea,tam,GholWi00,pos,DE,,,,,
player,201311030sea,tam,GholWi00,offense,0,,,,,
player,201311030sea,tam,GholWi00,off_pct,0%,,,,,
player,201311030sea,tam,GholWi00,defense,8,,,,,
player,201311030sea,tam,GholWi00,def_pct,13%,,,,,
player,201311030sea,tam,GholWi00,special_teams,1,,,,,
player,201311030sea,tam,GholWi00,st_pct,3%,,,,,
player,201311030sea,tam,MeanSt00,pos,DE,,,,,
player,201311030sea,tam,MeanSt00,offense,0,,,,,
player,201311030sea,tam,MeanSt00,off_pct,0%,,,,,
player,201311030sea,tam,MeanSt00,defense,6,,,,,
player,201311030sea,tam,MeanSt00,def_pct,10%,,,,,
player,201311030sea,tam,MeanSt00,special_teams,0,,,,,
player,201311030sea,tam,MeanSt00,st_pct,0%,,,,,
player,201311030sea,tam,WatsDe99,pos,LB,,,,,
player,201311030sea,tam,WatsDe99,offense,0,,,,,
player,201311030sea,tam,WatsDe99,off_pct,0%,,,,,
player,201311030sea,tam,WatsDe99,defense,5,,,,,
player,201311030sea,tam,WatsDe99,def_pct,8%,,,,,
player,201311030sea,tam,WatsDe99,special_teams,17,,,,,
player,201311030sea,tam,WatsDe99,st_pct,59%,,,,,
player,201311030sea,tam,HaywAd98,pos,LB,,,,,
player,201311030sea,tam,HaywAd98,offense,0,,,,,
player,201311030sea,tam,HaywAd98,off_pct,0%,,,,,
player,201311030sea,tam,HaywAd98,defense,4,,,,,
player,201311030sea,tam,HaywAd98,def_pct,6%,,,,,
player,201311030sea,tam,HaywAd98,special_teams,19,,,,,
player,201311030sea,tam,HaywAd98,st_pct,66%,,,,,
player,201311030sea,tam,ShepRu00,pos,WR,,,,,
player,201311030sea,tam,ShepRu00,offense,0,,,,,
player,201311030sea,tam,ShepRu00,off_pct,0%,,,,,
player,201311030sea,tam,ShepRu00,defense,0,,,,,
player,201311030sea,tam,ShepRu00,def_pct,0%,,,,,
player,201311030sea,tam,ShepRu00,special_teams,17,,,,,
player,201311030sea,tam,ShepRu00,st_pct,59%,,,,,
player,201311030sea,tam,koenemic01,pos,P,,,,,
player,201311030sea,tam,koenemic01,offense,0,,,,,
player,201311030sea,tam,koenemic01,off_pct,0%,,,,,
player,201311030sea,tam,koenemic01,defense,0,,,,,
player,201311030sea,tam,koenemic01,def_pct,0%,,,,,
player,201311030sea,tam,koenemic01,special_teams,16,,,,,
player,201311030sea,tam,koenemic01,st_pct,55%,,,,,
player,201311030sea,tam,LarsSp99,pos,FB,,,,,
player,201311030sea,tam,LarsSp99,offense,0,,,,,
player,201311030sea,tam,LarsSp99,off_pct,0%,,,,,
player,201311030sea,tam,LarsSp99,defense,0,,,,,
player,201311030sea,tam,LarsSp99,def_pct,0%,,,,,
player,201311030sea,tam,LarsSp99,special_teams,12,,,,,
player,201311030sea,tam,LarsSp99,st_pct,41%,,,,,
player,201311030sea,tam,EconAn20,pos,LS,,,,,
player,201311030sea,tam,EconAn20,offense,0,,,,,
player,201311030sea,tam,EconAn20,off_pct,0%,,,,,
player,201311030sea,tam,EconAn20,defense,0,,,,,
player,201311030sea,tam,EconAn20,def_pct,0%,,,,,
player,201311030sea,tam,EconAn20,special_teams,10,,,,,
player,201311030sea,tam,EconAn20,st_pct,34%,,,,,
player,201311030sea,tam,McCrKe00,pos,FS,,,,,
player,201311030sea,tam,McCrKe00,offense,0,,,,,
player,201311030sea,tam,McCrKe00,off_pct,0%,,,,,
player,201311030sea,tam,McCrKe00,defense,0,,,,,
player,201311030sea,tam,McCrKe00,def_pct,0%,,,,,
player,201311030sea,tam,McCrKe00,special_teams,6,,,,,
player,201311030sea,tam,McCrKe00,st_pct,21%,,,,,
player,201311030sea,tam,LarsTe20,pos,C,,,,,
player,201311030sea,tam,LarsTe20,offense,0,,,,,
player,201311030sea,tam,LarsTe20,off_pct,0%,,,,,
player,201311030sea,tam,LarsTe20,defense,0,,,,,
player,201311030sea,tam,LarsTe20,def_pct,0%,,,,,
player,201311030sea,tam,LarsTe20,special_teams,4,,,,,
player,201311030sea,tam,LarsTe20,st_pct,14%,,,,,
player,201311030sea,tam,linderia01,pos,K,,,,,
player,201311030sea,tam,linderia01,offense,0,,,,,
player,201311030sea,tam,linderia01,off_pct,0%,,,,,
player,201311030sea,tam,linderia01,defense,0,,,,,
player,201311030sea,tam,linderia01,def_pct,0%,,,,,
player,201311030sea,tam,linderia01,special_teams,4,,,,,
player,201311030sea,tam,linderia01,st_pct,14%,,,,,
player,201311030sea,tam,RainBo00,pos,RB,,,,,
player,201311030sea,tam,RainBo00,offense,0,,,,,
player,201311030sea,tam,RainBo00,off_pct,0%,,,,,
player,201311030sea,tam,RainBo00,defense,0,,,,,
player,201311030sea,tam,RainBo00,def_pct,0%,,,,,
player,201311030sea,tam,RainBo00,special_teams,3,,,,,
player,201311030sea,tam,RainBo00,st_pct,10%,,,,,
