game,2013,3,20130922,201309220sfo,clt,"Indianapolis Colts",27,sfo,"San Francisco 49ers",7
player,201309220sfo,sfo,JeroTo00,qb_hits,0,,,,,
player,201309220sfo,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201309220sfo,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201309220sfo,sfo,AsomNn20,def_int,0,,,,,
player,201309220sfo,sfo,AsomNn20,def_int_yds,0,,,,,
player,201309220sfo,sfo,AsomNn20,def_int_td,0,,,,,
player,201309220sfo,sfo,AsomNn20,def_int_long,0,,,,,
player,201309220sfo,sfo,AsomNn20,pass_defended,0,,,,,
player,201309220sfo,sfo,AsomNn20,sacks,0.0,,,,,
player,201309220sfo,sfo,AsomNn20,tackles_combined,1,,,,,
player,201309220sfo,sfo,AsomNn20,tackles_solo,1,,,,,
player,201309220sfo,sfo,AsomNn20,tackles_assists,0,,,,,
player,201309220sfo,sfo,AsomNn20,tackles_loss,0,,,,,
player,201309220sfo,sfo,AsomNn20,qb_hits,0,,,,,
player,201309220sfo,sfo,AsomNn20,fumbles_rec,0,,,,,
player,201309220sfo,sfo,AsomNn20,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,AsomNn20,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,AsomNn20,fumbles_forced,0,,,,,
player,201309220sfo,sfo,DorsGl99,def_int,0,,,,,
player,201309220sfo,sfo,DorsGl99,def_int_yds,0,,,,,
player,201309220sfo,sfo,DorsGl99,def_int_td,0,,,,,
player,201309220sfo,sfo,DorsGl99,def_int_long,0,,,,,
player,201309220sfo,sfo,DorsGl99,pass_defended,0,,,,,
player,201309220sfo,sfo,DorsGl99,sacks,0.0,,,,,
player,201309220sfo,sfo,DorsGl99,tackles_combined,1,,,,,
player,201309220sfo,sfo,DorsGl99,tackles_solo,1,,,,,
player,201309220sfo,sfo,DorsGl99,tackles_assists,0,,,,,
player,201309220sfo,sfo,DorsGl99,tackles_loss,0,,,,,
player,201309220sfo,sfo,DorsGl99,qb_hits,0,,,,,
player,201309220sfo,sfo,DorsGl99,fumbles_rec,0,,,,,
player,201309220sfo,sfo,DorsGl99,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,DorsGl99,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201309220sfo,sfo,MillBr02,def_int,0,,,,,
player,201309220sfo,sfo,MillBr02,def_int_yds,0,,,,,
player,201309220sfo,sfo,MillBr02,def_int_td,0,,,,,
player,201309220sfo,sfo,MillBr02,def_int_long,0,,,,,
player,201309220sfo,sfo,MillBr02,pass_defended,0,,,,,
player,201309220sfo,sfo,MillBr02,sacks,0.0,,,,,
player,201309220sfo,sfo,MillBr02,tackles_combined,1,,,,,
player,201309220sfo,sfo,MillBr02,tackles_solo,1,,,,,
player,201309220sfo,sfo,MillBr02,tackles_assists,0,,,,,
player,201309220sfo,sfo,MillBr02,tackles_loss,0,,,,,
player,201309220sfo,sfo,MillBr02,qb_hits,0,,,,,
player,201309220sfo,sfo,MillBr02,fumbles_rec,0,,,,,
player,201309220sfo,sfo,MillBr02,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,MillBr02,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,MillBr02,fumbles_forced,0,,,,,
player,201309220sfo,sfo,RogeCa20,def_int,0,,,,,
player,201309220sfo,sfo,RogeCa20,def_int_yds,0,,,,,
player,201309220sfo,sfo,RogeCa20,def_int_td,0,,,,,
player,201309220sfo,sfo,RogeCa20,def_int_long,0,,,,,
player,201309220sfo,sfo,RogeCa20,pass_defended,0,,,,,
player,201309220sfo,sfo,RogeCa20,sacks,0.0,,,,,
player,201309220sfo,sfo,RogeCa20,tackles_combined,1,,,,,
player,201309220sfo,sfo,RogeCa20,tackles_solo,1,,,,,
player,201309220sfo,sfo,RogeCa20,tackles_assists,0,,,,,
player,201309220sfo,sfo,RogeCa20,tackles_loss,0,,,,,
player,201309220sfo,sfo,RogeCa20,qb_hits,0,,,,,
player,201309220sfo,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201309220sfo,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201309220sfo,sfo,SpilCJ99,def_int,0,,,,,
player,201309220sfo,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201309220sfo,sfo,SpilCJ99,def_int_td,0,,,,,
player,201309220sfo,sfo,SpilCJ99,def_int_long,0,,,,,
player,201309220sfo,sfo,SpilCJ99,pass_defended,0,,,,,
player,201309220sfo,sfo,SpilCJ99,sacks,0.0,,,,,
player,201309220sfo,sfo,SpilCJ99,tackles_combined,1,,,,,
player,201309220sfo,sfo,SpilCJ99,tackles_solo,1,,,,,
player,201309220sfo,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201309220sfo,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201309220sfo,sfo,SpilCJ99,qb_hits,0,,,,,
player,201309220sfo,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201309220sfo,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201309220sfo,sfo,WilhMi00,def_int,0,,,,,
player,201309220sfo,sfo,WilhMi00,def_int_yds,0,,,,,
player,201309220sfo,sfo,WilhMi00,def_int_td,0,,,,,
player,201309220sfo,sfo,WilhMi00,def_int_long,0,,,,,
player,201309220sfo,sfo,WilhMi00,pass_defended,0,,,,,
player,201309220sfo,sfo,WilhMi00,sacks,0.0,,,,,
player,201309220sfo,sfo,WilhMi00,tackles_combined,1,,,,,
player,201309220sfo,sfo,WilhMi00,tackles_solo,1,,,,,
player,201309220sfo,sfo,WilhMi00,tackles_assists,0,,,,,
player,201309220sfo,sfo,WilhMi00,tackles_loss,0,,,,,
player,201309220sfo,sfo,WilhMi00,qb_hits,0,,,,,
player,201309220sfo,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201309220sfo,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201309220sfo,clt,HiltT.00,kick_ret,0,,,,,
player,201309220sfo,clt,HiltT.00,kick_ret_yds,0,,,,,
player,201309220sfo,clt,HiltT.00,kick_ret_yds_per_ret,,,,,,
player,201309220sfo,clt,HiltT.00,kick_ret_td,0,,,,,
player,201309220sfo,clt,HiltT.00,kick_ret_long,0,,,,,
player,201309220sfo,clt,HiltT.00,punt_ret,2,,,,,
player,201309220sfo,clt,HiltT.00,punt_ret_yds,16,,,,,
player,201309220sfo,clt,HiltT.00,punt_ret_yds_per_ret,8.0,,,,,
player,201309220sfo,clt,HiltT.00,punt_ret_td,0,,,,,
player,201309220sfo,clt,HiltT.00,punt_ret_long,12,,,,,
player,201309220sfo,sfo,WillKy01,kick_ret,0,,,,,
player,201309220sfo,sfo,WillKy01,kick_ret_yds,0,,,,,
player,201309220sfo,sfo,WillKy01,kick_ret_yds_per_ret,,,,,,
player,201309220sfo,sfo,WillKy01,kick_ret_td,0,,,,,
player,201309220sfo,sfo,WillKy01,kick_ret_long,0,,,,,
player,201309220sfo,sfo,WillKy01,punt_ret,1,,,,,
player,201309220sfo,sfo,WillKy01,punt_ret_yds,14,,,,,
player,201309220sfo,sfo,WillKy01,punt_ret_yds_per_ret,14.0,,,,,
player,201309220sfo,sfo,WillKy01,punt_ret_td,0,,,,,
player,201309220sfo,sfo,WillKy01,punt_ret_long,14,,,,,
player,201309220sfo,sfo,HuntKe00,kick_ret,2,,,,,
player,201309220sfo,sfo,HuntKe00,kick_ret_yds,29,,,,,
player,201309220sfo,sfo,HuntKe00,kick_ret_yds_per_ret,14.5,,,,,
player,201309220sfo,sfo,HuntKe00,kick_ret_td,0,,,,,
player,201309220sfo,sfo,HuntKe00,kick_ret_long,20,,,,,
player,201309220sfo,sfo,HuntKe00,punt_ret,0,,,,,
player,201309220sfo,sfo,HuntKe00,punt_ret_yds,0,,,,,
player,201309220sfo,sfo,HuntKe00,punt_ret_yds_per_ret,,,,,,
player,201309220sfo,sfo,HuntKe00,punt_ret_td,0,,,,,
player,201309220sfo,sfo,HuntKe00,punt_ret_long,0,,,,,
player,201309220sfo,sfo,PattQu00,kick_ret,1,,,,,
player,201309220sfo,sfo,PattQu00,kick_ret_yds,7,,,,,
player,201309220sfo,sfo,PattQu00,kick_ret_yds_per_ret,7.0,,,,,
player,201309220sfo,sfo,PattQu00,kick_ret_td,0,,,,,
player,201309220sfo,sfo,PattQu00,kick_ret_long,7,,,,,
player,201309220sfo,sfo,PattQu00,punt_ret,0,,,,,
player,201309220sfo,sfo,PattQu00,punt_ret_yds,0,,,,,
player,201309220sfo,sfo,PattQu00,punt_ret_yds_per_ret,,,,,,
player,201309220sfo,sfo,PattQu00,punt_ret_td,0,,,,,
player,201309220sfo,sfo,PattQu00,punt_ret_long,0,,,,,
player,201309220sfo,clt,vinatada01,xpm,3,,,,,
player,201309220sfo,clt,vinatada01,xpa,3,,,,,
player,201309220sfo,clt,vinatada01,fgm,2,,,,,
player,201309220sfo,clt,vinatada01,fga,3,,,,,
player,201309220sfo,clt,vinatada01,punt,0,,,,,
player,201309220sfo,clt,vinatada01,punt_yds,0,,,,,
player,201309220sfo,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201309220sfo,clt,vinatada01,punt_long,0,,,,,
player,201309220sfo,clt,McAfPa44,xpm,,,,,,
player,201309220sfo,clt,McAfPa44,xpa,,,,,,
player,201309220sfo,clt,McAfPa44,fgm,,,,,,
player,201309220sfo,clt,McAfPa44,fga,,,,,,
player,201309220sfo,clt,McAfPa44,punt,4,,,,,
player,201309220sfo,clt,McAfPa44,punt_yds,192,,,,,
player,201309220sfo,clt,McAfPa44,punt_yds_per_punt,48.0,,,,,
player,201309220sfo,clt,McAfPa44,punt_long,52,,,,,
player,201309220sfo,sfo,dawsophi01,xpm,1,,,,,
player,201309220sfo,sfo,dawsophi01,xpa,1,,,,,
player,201309220sfo,sfo,dawsophi01,fgm,,,,,,
player,201309220sfo,sfo,dawsophi01,fga,,,,,,
player,201309220sfo,sfo,dawsophi01,punt,0,,,,,
player,201309220sfo,sfo,dawsophi01,punt_yds,0,,,,,
player,201309220sfo,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201309220sfo,sfo,dawsophi01,punt_long,0,,,,,
player,201309220sfo,sfo,LeexAn20,xpm,,,,,,
player,201309220sfo,sfo,LeexAn20,xpa,,,,,,
player,201309220sfo,sfo,LeexAn20,fgm,,,,,,
player,201309220sfo,sfo,LeexAn20,fga,,,,,,
player,201309220sfo,sfo,LeexAn20,punt,7,,,,,
player,201309220sfo,sfo,LeexAn20,punt_yds,305,,,,,
player,201309220sfo,sfo,LeexAn20,punt_yds_per_punt,43.6,,,,,
player,201309220sfo,sfo,LeexAn20,punt_long,62,,,,,
player,201309220sfo,sfo,DaviAn27,pos,T,,,,,
player,201309220sfo,sfo,DaviAn27,offense,53,,,,,
player,201309220sfo,sfo,DaviAn27,off_pct,100%,,,,,
player,201309220sfo,sfo,DaviAn27,defense,0,,,,,
player,201309220sfo,sfo,DaviAn27,def_pct,0%,,,,,
player,201309220sfo,sfo,DaviAn27,special_teams,1,,,,,
player,201309220sfo,sfo,DaviAn27,st_pct,4%,,,,,
player,201309220sfo,sfo,IupaMi20,pos,G,,,,,
player,201309220sfo,sfo,IupaMi20,offense,53,,,,,
player,201309220sfo,sfo,IupaMi20,off_pct,100%,,,,,
player,201309220sfo,sfo,IupaMi20,defense,0,,,,,
player,201309220sfo,sfo,IupaMi20,def_pct,0%,,,,,
player,201309220sfo,sfo,IupaMi20,special_teams,1,,,,,
player,201309220sfo,sfo,IupaMi20,st_pct,4%,,,,,
player,201309220sfo,sfo,BoonAl21,pos,G,,,,,
player,201309220sfo,sfo,BoonAl21,offense,53,,,,,
player,201309220sfo,sfo,BoonAl21,off_pct,100%,,,,,
player,201309220sfo,sfo,BoonAl21,defense,0,,,,,
player,201309220sfo,sfo,BoonAl21,def_pct,0%,,,,,
player,201309220sfo,sfo,BoonAl21,special_teams,1,,,,,
player,201309220sfo,sfo,BoonAl21,st_pct,4%,,,,,
player,201309220sfo,sfo,StalJo20,pos,T,,,,,
player,201309220sfo,sfo,StalJo20,offense,53,,,,,
player,201309220sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201309220sfo,sfo,StalJo20,defense,0,,,,,
player,201309220sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201309220sfo,sfo,StalJo20,special_teams,1,,,,,
player,201309220sfo,sfo,StalJo20,st_pct,4%,,,,,
player,201309220sfo,sfo,GoodJo23,pos,C,,,,,
player,201309220sfo,sfo,GoodJo23,offense,53,,,,,
player,201309220sfo,sfo,GoodJo23,off_pct,100%,,,,,
player,201309220sfo,sfo,GoodJo23,defense,0,,,,,
player,201309220sfo,sfo,GoodJo23,def_pct,0%,,,,,
player,201309220sfo,sfo,GoodJo23,special_teams,0,,,,,
player,201309220sfo,sfo,GoodJo23,st_pct,0%,,,,,
player,201309220sfo,sfo,KaepCo00,pos,QB,,,,,
player,201309220sfo,sfo,KaepCo00,offense,53,,,,,
player,201309220sfo,sfo,KaepCo00,off_pct,100%,,,,,
player,201309220sfo,sfo,KaepCo00,defense,0,,,,,
player,201309220sfo,sfo,KaepCo00,def_pct,0%,,,,,
player,201309220sfo,sfo,KaepCo00,special_teams,0,,,,,
player,201309220sfo,sfo,KaepCo00,st_pct,0%,,,,,
player,201309220sfo,sfo,BoldAn00,pos,WR,,,,,
player,201309220sfo,sfo,BoldAn00,offense,49,,,,,
player,201309220sfo,sfo,BoldAn00,off_pct,92%,,,,,
player,201309220sfo,sfo,BoldAn00,defense,0,,,,,
player,201309220sfo,sfo,BoldAn00,def_pct,0%,,,,,
player,201309220sfo,sfo,BoldAn00,special_teams,0,,,,,
player,201309220sfo,sfo,BoldAn00,st_pct,0%,,,,,
player,201309220sfo,sfo,McDoVa00,pos,TE,,,,,
player,201309220sfo,sfo,McDoVa00,offense,47,,,,,
player,201309220sfo,sfo,McDoVa00,off_pct,89%,,,,,
player,201309220sfo,sfo,McDoVa00,defense,0,,,,,
player,201309220sfo,sfo,McDoVa00,def_pct,0%,,,,,
player,201309220sfo,sfo,McDoVa00,special_teams,1,,,,,
player,201309220sfo,sfo,McDoVa00,st_pct,4%,,,,,
player,201309220sfo,sfo,WillKy01,pos,WR,,,,,
player,201309220sfo,sfo,WillKy01,offense,44,,,,,
player,201309220sfo,sfo,WillKy01,off_pct,83%,,,,,
player,201309220sfo,sfo,WillKy01,defense,0,,,,,
player,201309220sfo,sfo,WillKy01,def_pct,0%,,,,,
player,201309220sfo,sfo,WillKy01,special_teams,4,,,,,
player,201309220sfo,sfo,WillKy01,st_pct,15%,,,,,
player,201309220sfo,sfo,GoreFr00,pos,RB,,,,,
player,201309220sfo,sfo,GoreFr00,offense,42,,,,,
player,201309220sfo,sfo,GoreFr00,off_pct,79%,,,,,
player,201309220sfo,sfo,GoreFr00,defense,0,,,,,
player,201309220sfo,sfo,GoreFr00,def_pct,0%,,,,,
player,201309220sfo,sfo,GoreFr00,special_teams,0,,,,,
player,201309220sfo,sfo,GoreFr00,st_pct,0%,,,,,
player,201309220sfo,sfo,MoorMa02,pos,WR,,,,,
player,201309220sfo,sfo,MoorMa02,offense,22,,,,,
player,201309220sfo,sfo,MoorMa02,off_pct,42%,,,,,
player,201309220sfo,sfo,MoorMa02,defense,0,,,,,
player,201309220sfo,sfo,MoorMa02,def_pct,0%,,,,,
player,201309220sfo,sfo,MoorMa02,special_teams,2,,,,,
player,201309220sfo,sfo,MoorMa02,st_pct,8%,,,,,
player,201309220sfo,sfo,MillBr02,pos,FB,,,,,
player,201309220sfo,sfo,MillBr02,offense,21,,,,,
player,201309220sfo,sfo,MillBr02,off_pct,40%,,,,,
player,201309220sfo,sfo,MillBr02,defense,0,,,,,
player,201309220sfo,sfo,MillBr02,def_pct,0%,,,,,
player,201309220sfo,sfo,MillBr02,special_teams,14,,,,,
player,201309220sfo,sfo,MillBr02,st_pct,54%,,,,,
player,201309220sfo,sfo,CeleGa00,pos,TE,,,,,
player,201309220sfo,sfo,CeleGa00,offense,21,,,,,
player,201309220sfo,sfo,CeleGa00,off_pct,40%,,,,,
player,201309220sfo,sfo,CeleGa00,defense,0,,,,,
player,201309220sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201309220sfo,sfo,CeleGa00,special_teams,7,,,,,
player,201309220sfo,sfo,CeleGa00,st_pct,27%,,,,,
player,201309220sfo,sfo,HuntKe00,pos,RB,,,,,
player,201309220sfo,sfo,HuntKe00,offense,10,,,,,
player,201309220sfo,sfo,HuntKe00,off_pct,19%,,,,,
player,201309220sfo,sfo,HuntKe00,defense,0,,,,,
player,201309220sfo,sfo,HuntKe00,def_pct,0%,,,,,
player,201309220sfo,sfo,HuntKe00,special_teams,5,,,,,
player,201309220sfo,sfo,HuntKe00,st_pct,19%,,,,,
player,201309220sfo,sfo,PattQu00,pos,WR,,,,,
player,201309220sfo,sfo,PattQu00,offense,6,,,,,
player,201309220sfo,sfo,PattQu00,off_pct,11%,,,,,
player,201309220sfo,sfo,PattQu00,defense,0,,,,,
player,201309220sfo,sfo,PattQu00,def_pct,0%,,,,,
player,201309220sfo,sfo,PattQu00,special_teams,1,,,,,
player,201309220sfo,sfo,PattQu00,st_pct,4%,,,,,
player,201309220sfo,sfo,DixoAn00,pos,RB,,,,,
player,201309220sfo,sfo,DixoAn00,offense,1,,,,,
player,201309220sfo,sfo,DixoAn00,off_pct,2%,,,,,
player,201309220sfo,sfo,DixoAn00,defense,0,,,,,
player,201309220sfo,sfo,DixoAn00,def_pct,0%,,,,,
player,201309220sfo,sfo,DixoAn00,special_teams,17,,,,,
player,201309220sfo,sfo,DixoAn00,st_pct,65%,,,,,
player,201309220sfo,sfo,OsgoKa00,pos,WR,,,,,
player,201309220sfo,sfo,OsgoKa00,offense,1,,,,,
player,201309220sfo,sfo,OsgoKa00,off_pct,2%,,,,,
player,201309220sfo,sfo,OsgoKa00,defense,0,,,,,
player,201309220sfo,sfo,OsgoKa00,def_pct,0%,,,,,
player,201309220sfo,sfo,OsgoKa00,special_teams,13,,,,,
player,201309220sfo,sfo,OsgoKa00,st_pct,50%,,,,,
player,201309220sfo,sfo,SnydAd20,pos,G,,,,,
player,201309220sfo,sfo,SnydAd20,offense,1,,,,,
player,201309220sfo,sfo,SnydAd20,off_pct,2%,,,,,
player,201309220sfo,sfo,SnydAd20,defense,0,,,,,
player,201309220sfo,sfo,SnydAd20,def_pct,0%,,,,,
player,201309220sfo,sfo,SnydAd20,special_teams,1,,,,,
player,201309220sfo,sfo,SnydAd20,st_pct,4%,,,,,
player,201309220sfo,sfo,BrooAh21,pos,LB,,,,,
player,201309220sfo,sfo,BrooAh21,offense,0,,,,,
player,201309220sfo,sfo,BrooAh21,off_pct,0%,,,,,
player,201309220sfo,sfo,BrooAh21,defense,72,,,,,
player,201309220sfo,sfo,BrooAh21,def_pct,100%,,,,,
player,201309220sfo,sfo,BrooAh21,special_teams,8,,,,,
player,201309220sfo,sfo,BrooAh21,st_pct,31%,,,,,
player,201309220sfo,sfo,SmitAl04,pos,LB,,,,,
player,201309220sfo,sfo,SmitAl04,offense,0,,,,,
player,201309220sfo,sfo,SmitAl04,off_pct,0%,,,,,
player,201309220sfo,sfo,SmitAl04,defense,72,,,,,
player,201309220sfo,sfo,SmitAl04,def_pct,100%,,,,,
player,201309220sfo,sfo,SmitAl04,special_teams,8,,,,,
player,201309220sfo,sfo,SmitAl04,st_pct,31%,,,,,
player,201309220sfo,sfo,BowmNa99,pos,LB,,,,,
player,201309220sfo,sfo,BowmNa99,offense,0,,,,,
player,201309220sfo,sfo,BowmNa99,off_pct,0%,,,,,
player,201309220sfo,sfo,BowmNa99,defense,72,,,,,
player,201309220sfo,sfo,BowmNa99,def_pct,100%,,,,,
player,201309220sfo,sfo,BowmNa99,special_teams,4,,,,,
player,201309220sfo,sfo,BowmNa99,st_pct,15%,,,,,
player,201309220sfo,sfo,WhitDo20,pos,SS,,,,,
player,201309220sfo,sfo,WhitDo20,offense,0,,,,,
player,201309220sfo,sfo,WhitDo20,off_pct,0%,,,,,
player,201309220sfo,sfo,WhitDo20,defense,72,,,,,
player,201309220sfo,sfo,WhitDo20,def_pct,100%,,,,,
player,201309220sfo,sfo,WhitDo20,special_teams,0,,,,,
player,201309220sfo,sfo,WhitDo20,st_pct,0%,,,,,
player,201309220sfo,sfo,BrowTa99,pos,CB,,,,,
player,201309220sfo,sfo,BrowTa99,offense,0,,,,,
player,201309220sfo,sfo,BrowTa99,off_pct,0%,,,,,
player,201309220sfo,sfo,BrowTa99,defense,71,,,,,
player,201309220sfo,sfo,BrowTa99,def_pct,99%,,,,,
player,201309220sfo,sfo,BrowTa99,special_teams,8,,,,,
player,201309220sfo,sfo,BrowTa99,st_pct,31%,,,,,
player,201309220sfo,sfo,ReidEr00,pos,FS,,,,,
player,201309220sfo,sfo,ReidEr00,offense,0,,,,,
player,201309220sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201309220sfo,sfo,ReidEr00,defense,70,,,,,
player,201309220sfo,sfo,ReidEr00,def_pct,97%,,,,,
player,201309220sfo,sfo,ReidEr00,special_teams,7,,,,,
player,201309220sfo,sfo,ReidEr00,st_pct,27%,,,,,
player,201309220sfo,sfo,RogeCa20,pos,CB,,,,,
player,201309220sfo,sfo,RogeCa20,offense,0,,,,,
player,201309220sfo,sfo,RogeCa20,off_pct,0%,,,,,
player,201309220sfo,sfo,RogeCa20,defense,70,,,,,
player,201309220sfo,sfo,RogeCa20,def_pct,97%,,,,,
player,201309220sfo,sfo,RogeCa20,special_teams,0,,,,,
player,201309220sfo,sfo,RogeCa20,st_pct,0%,,,,,
player,201309220sfo,sfo,SmitJu20,pos,DT,,,,,
player,201309220sfo,sfo,SmitJu20,offense,0,,,,,
player,201309220sfo,sfo,SmitJu20,off_pct,0%,,,,,
player,201309220sfo,sfo,SmitJu20,defense,57,,,,,
player,201309220sfo,sfo,SmitJu20,def_pct,79%,,,,,
player,201309220sfo,sfo,SmitJu20,special_teams,8,,,,,
player,201309220sfo,sfo,SmitJu20,st_pct,31%,,,,,
player,201309220sfo,sfo,McDoRa99,pos,DT,,,,,
player,201309220sfo,sfo,McDoRa99,offense,0,,,,,
player,201309220sfo,sfo,McDoRa99,off_pct,0%,,,,,
player,201309220sfo,sfo,McDoRa99,defense,56,,,,,
player,201309220sfo,sfo,McDoRa99,def_pct,78%,,,,,
player,201309220sfo,sfo,McDoRa99,special_teams,0,,,,,
player,201309220sfo,sfo,McDoRa99,st_pct,0%,,,,,
player,201309220sfo,sfo,WillPa98,pos,LB,,,,,
player,201309220sfo,sfo,WillPa98,offense,0,,,,,
player,201309220sfo,sfo,WillPa98,off_pct,0%,,,,,
player,201309220sfo,sfo,WillPa98,defense,48,,,,,
player,201309220sfo,sfo,WillPa98,def_pct,67%,,,,,
player,201309220sfo,sfo,WillPa98,special_teams,5,,,,,
player,201309220sfo,sfo,WillPa98,st_pct,19%,,,,,
player,201309220sfo,sfo,AsomNn20,pos,CB,,,,,
player,201309220sfo,sfo,AsomNn20,offense,0,,,,,
player,201309220sfo,sfo,AsomNn20,off_pct,0%,,,,,
player,201309220sfo,sfo,AsomNn20,defense,38,,,,,
player,201309220sfo,sfo,AsomNn20,def_pct,53%,,,,,
player,201309220sfo,sfo,AsomNn20,special_teams,0,,,,,
player,201309220sfo,sfo,AsomNn20,st_pct,0%,,,,,
player,201309220sfo,sfo,DorsGl99,pos,NT,,,,,
player,201309220sfo,sfo,DorsGl99,offense,0,,,,,
player,201309220sfo,sfo,DorsGl99,off_pct,0%,,,,,
player,201309220sfo,sfo,DorsGl99,defense,34,,,,,
player,201309220sfo,sfo,DorsGl99,def_pct,47%,,,,,
player,201309220sfo,sfo,DorsGl99,special_teams,8,,,,,
player,201309220sfo,sfo,DorsGl99,st_pct,31%,,,,,
player,201309220sfo,sfo,WilhMi00,pos,LB,,,,,
player,201309220sfo,sfo,WilhMi00,offense,0,,,,,
player,201309220sfo,sfo,WilhMi00,off_pct,0%,,,,,
player,201309220sfo,sfo,WilhMi00,defense,24,,,,,
player,201309220sfo,sfo,WilhMi00,def_pct,33%,,,,,
player,201309220sfo,sfo,WilhMi00,special_teams,20,,,,,
player,201309220sfo,sfo,WilhMi00,st_pct,77%,,,,,
player,201309220sfo,sfo,JeroTo00,pos,NT,,,,,
player,201309220sfo,sfo,JeroTo00,offense,0,,,,,
player,201309220sfo,sfo,JeroTo00,off_pct,0%,,,,,
player,201309220sfo,sfo,JeroTo00,defense,18,,,,,
player,201309220sfo,sfo,JeroTo00,def_pct,25%,,,,,
player,201309220sfo,sfo,JeroTo00,special_teams,8,,,,,
player,201309220sfo,sfo,JeroTo00,st_pct,31%,,,,,
player,201309220sfo,sfo,DobbDe00,pos,TE,,,,,
player,201309220sfo,sfo,DobbDe00,offense,0,,,,,
player,201309220sfo,sfo,DobbDe00,off_pct,0%,,,,,
player,201309220sfo,sfo,DobbDe00,defense,16,,,,,
player,201309220sfo,sfo,DobbDe00,def_pct,22%,,,,,
player,201309220sfo,sfo,DobbDe00,special_teams,17,,,,,
player,201309220sfo,sfo,DobbDe00,st_pct,65%,,,,,
player,201309220sfo,sfo,SpilCJ99,pos,FS,,,,,
player,201309220sfo,sfo,SpilCJ99,offense,0,,,,,
player,201309220sfo,sfo,SpilCJ99,off_pct,0%,,,,,
player,201309220sfo,sfo,SpilCJ99,defense,1,,,,,
player,201309220sfo,sfo,SpilCJ99,def_pct,1%,,,,,
player,201309220sfo,sfo,SpilCJ99,special_teams,23,,,,,
player,201309220sfo,sfo,SpilCJ99,st_pct,88%,,,,,
player,201309220sfo,sfo,CoxxPe99,pos,CB,,,,,
player,201309220sfo,sfo,CoxxPe99,offense,0,,,,,
player,201309220sfo,sfo,CoxxPe99,off_pct,0%,,,,,
player,201309220sfo,sfo,CoxxPe99,defense,1,,,,,
player,201309220sfo,sfo,CoxxPe99,def_pct,1%,,,,,
player,201309220sfo,sfo,CoxxPe99,special_teams,0,,,,,
player,201309220sfo,sfo,CoxxPe99,st_pct,0%,,,,,
player,201309220sfo,sfo,DahlCr99,pos,SS,,,,,
player,201309220sfo,sfo,DahlCr99,offense,0,,,,,
player,201309220sfo,sfo,DahlCr99,off_pct,0%,,,,,
player,201309220sfo,sfo,DahlCr99,defense,0,,,,,
player,201309220sfo,sfo,DahlCr99,def_pct,0%,,,,,
player,201309220sfo,sfo,DahlCr99,special_teams,24,,,,,
player,201309220sfo,sfo,DahlCr99,st_pct,92%,,,,,
player,201309220sfo,sfo,SkutDa00,pos,LB,,,,,
player,201309220sfo,sfo,SkutDa00,offense,0,,,,,
player,201309220sfo,sfo,SkutDa00,off_pct,0%,,,,,
player,201309220sfo,sfo,SkutDa00,defense,0,,,,,
player,201309220sfo,sfo,SkutDa00,def_pct,0%,,,,,
player,201309220sfo,sfo,SkutDa00,special_teams,17,,,,,
player,201309220sfo,sfo,SkutDa00,st_pct,65%,,,,,
player,201309220sfo,sfo,BrocTr00,pos,CB,,,,,
player,201309220sfo,sfo,BrocTr00,offense,0,,,,,
player,201309220sfo,sfo,BrocTr00,off_pct,0%,,,,,
