game,2013,4,20130929,201309290sdg,dal,"Dallas Cowboys",21,sdg,"San Diego Chargers",30
player,201309290sdg,sdg,BirdBr00,special_teams,17,,,,,
player,201309290sdg,sdg,BirdBr00,st_pct,59%,,,,,
player,201309290sdg,sdg,StucDa20,pos,SS,,,,,
player,201309290sdg,sdg,StucDa20,offense,0,,,,,
player,201309290sdg,sdg,StucDa20,off_pct,0%,,,,,
player,201309290sdg,sdg,StucDa20,defense,0,,,,,
player,201309290sdg,sdg,StucDa20,def_pct,0%,,,,,
player,201309290sdg,sdg,StucDa20,special_teams,17,,,,,
player,201309290sdg,sdg,StucDa20,st_pct,59%,,,,,
player,201309290sdg,sdg,GachAn00,pos,LB,,,,,
player,201309290sdg,sdg,GachAn00,offense,0,,,,,
player,201309290sdg,sdg,GachAn00,off_pct,0%,,,,,
player,201309290sdg,sdg,GachAn00,defense,0,,,,,
player,201309290sdg,sdg,GachAn00,def_pct,0%,,,,,
player,201309290sdg,sdg,GachAn00,special_teams,17,,,,,
player,201309290sdg,sdg,GachAn00,st_pct,59%,,,,,
player,201309290sdg,sdg,novaknic01,pos,K,,,,,
player,201309290sdg,sdg,novaknic01,offense,0,,,,,
player,201309290sdg,sdg,novaknic01,off_pct,0%,,,,,
player,201309290sdg,sdg,novaknic01,defense,0,,,,,
player,201309290sdg,sdg,novaknic01,def_pct,0%,,,,,
player,201309290sdg,sdg,novaknic01,special_teams,12,,,,,
player,201309290sdg,sdg,novaknic01,st_pct,41%,,,,,
player,201309290sdg,sdg,WindMi00,pos,LS,,,,,
player,201309290sdg,sdg,WindMi00,offense,0,,,,,
player,201309290sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201309290sdg,sdg,WindMi00,defense,0,,,,,
player,201309290sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201309290sdg,sdg,WindMi00,special_teams,10,,,,,
player,201309290sdg,sdg,WindMi00,st_pct,34%,,,,,
player,201309290sdg,sdg,ScifMi20,pos,P,,,,,
player,201309290sdg,sdg,ScifMi20,offense,0,,,,,
player,201309290sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201309290sdg,sdg,ScifMi20,defense,0,,,,,
player,201309290sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201309290sdg,sdg,ScifMi20,special_teams,10,,,,,
player,201309290sdg,sdg,ScifMi20,st_pct,34%,,,,,
player,201309290sdg,sdg,GeatKw00,pos,DT,,,,,
player,201309290sdg,sdg,GeatKw00,offense,0,,,,,
player,201309290sdg,sdg,GeatKw00,off_pct,0%,,,,,
player,201309290sdg,sdg,GeatKw00,defense,0,,,,,
player,201309290sdg,sdg,GeatKw00,def_pct,0%,,,,,
player,201309290sdg,sdg,GeatKw00,special_teams,4,,,,,
player,201309290sdg,sdg,GeatKw00,st_pct,14%,,,,,
player,201309290sdg,dal,WittJa00,pos,TE,,,,,
player,201309290sdg,dal,WittJa00,offense,59,,,,,
player,201309290sdg,dal,WittJa00,off_pct,100%,,,,,
player,201309290sdg,dal,WittJa00,defense,0,,,,,
player,201309290sdg,dal,WittJa00,def_pct,0%,,,,,
player,201309290sdg,dal,WittJa00,special_teams,4,,,,,
player,201309290sdg,dal,WittJa00,st_pct,14%,,,,,
player,201309290sdg,dal,FreeDo20,pos,T,,,,,
player,201309290sdg,dal,FreeDo20,offense,59,,,,,
player,201309290sdg,dal,FreeDo20,off_pct,100%,,,,,
player,201309290sdg,dal,FreeDo20,defense,0,,,,,
player,201309290sdg,dal,FreeDo20,def_pct,0%,,,,,
player,201309290sdg,dal,FreeDo20,special_teams,4,,,,,
player,201309290sdg,dal,FreeDo20,st_pct,14%,,,,,
player,201309290sdg,dal,LearRo00,pos,G,,,,,
player,201309290sdg,dal,LearRo00,offense,59,,,,,
player,201309290sdg,dal,LearRo00,off_pct,100%,,,,,
player,201309290sdg,dal,LearRo00,defense,0,,,,,
player,201309290sdg,dal,LearRo00,def_pct,0%,,,,,
player,201309290sdg,dal,LearRo00,special_teams,4,,,,,
player,201309290sdg,dal,LearRo00,st_pct,14%,,,,,
player,201309290sdg,dal,WateBr55,pos,G,,,,,
player,201309290sdg,dal,WateBr55,offense,59,,,,,
player,201309290sdg,dal,WateBr55,off_pct,100%,,,,,
player,201309290sdg,dal,WateBr55,defense,0,,,,,
player,201309290sdg,dal,WateBr55,def_pct,0%,,,,,
player,201309290sdg,dal,WateBr55,special_teams,4,,,,,
player,201309290sdg,dal,WateBr55,st_pct,14%,,,,,
player,201309290sdg,dal,RomoTo00,pos,QB,,,,,
player,201309290sdg,dal,RomoTo00,offense,59,,,,,
player,201309290sdg,dal,RomoTo00,off_pct,100%,,,,,
player,201309290sdg,dal,RomoTo00,defense,0,,,,,
player,201309290sdg,dal,RomoTo00,def_pct,0%,,,,,
player,201309290sdg,dal,RomoTo00,special_teams,0,,,,,
player,201309290sdg,dal,RomoTo00,st_pct,0%,,,,,
player,201309290sdg,dal,BryaDe01,pos,WR,,,,,
player,201309290sdg,dal,BryaDe01,offense,59,,,,,
player,201309290sdg,dal,BryaDe01,off_pct,100%,,,,,
player,201309290sdg,dal,BryaDe01,defense,0,,,,,
player,201309290sdg,dal,BryaDe01,def_pct,0%,,,,,
player,201309290sdg,dal,BryaDe01,special_teams,0,,,,,
player,201309290sdg,dal,BryaDe01,st_pct,0%,,,,,
player,201309290sdg,dal,FredTr00,pos,C,,,,,
player,201309290sdg,dal,FredTr00,offense,59,,,,,
player,201309290sdg,dal,FredTr00,off_pct,100%,,,,,
player,201309290sdg,dal,FredTr00,defense,0,,,,,
player,201309290sdg,dal,FredTr00,def_pct,0%,,,,,
player,201309290sdg,dal,FredTr00,special_teams,0,,,,,
player,201309290sdg,dal,FredTr00,st_pct,0%,,,,,
player,201309290sdg,dal,SmitTy00,pos,T,,,,,
player,201309290sdg,dal,SmitTy00,offense,57,,,,,
player,201309290sdg,dal,SmitTy00,off_pct,97%,,,,,
player,201309290sdg,dal,SmitTy00,defense,0,,,,,
player,201309290sdg,dal,SmitTy00,def_pct,0%,,,,,
player,201309290sdg,dal,SmitTy00,special_teams,4,,,,,
player,201309290sdg,dal,SmitTy00,st_pct,14%,,,,,
player,201309290sdg,dal,MurrDe00,pos,RB,,,,,
player,201309290sdg,dal,MurrDe00,offense,56,,,,,
player,201309290sdg,dal,MurrDe00,off_pct,95%,,,,,
player,201309290sdg,dal,MurrDe00,defense,0,,,,,
player,201309290sdg,dal,MurrDe00,def_pct,0%,,,,,
player,201309290sdg,dal,MurrDe00,special_teams,0,,,,,
player,201309290sdg,dal,MurrDe00,st_pct,0%,,,,,
player,201309290sdg,dal,WillTe01,pos,WR,,,,,
player,201309290sdg,dal,WillTe01,offense,51,,,,,
player,201309290sdg,dal,WillTe01,off_pct,86%,,,,,
player,201309290sdg,dal,WillTe01,defense,0,,,,,
player,201309290sdg,dal,WillTe01,def_pct,0%,,,,,
player,201309290sdg,dal,WillTe01,special_teams,1,,,,,
player,201309290sdg,dal,WillTe01,st_pct,3%,,,,,
player,201309290sdg,dal,BeasCo00,pos,WR,,,,,
player,201309290sdg,dal,BeasCo00,offense,32,,,,,
player,201309290sdg,dal,BeasCo00,off_pct,54%,,,,,
player,201309290sdg,dal,BeasCo00,defense,0,,,,,
player,201309290sdg,dal,BeasCo00,def_pct,0%,,,,,
player,201309290sdg,dal,BeasCo00,special_teams,0,,,,,
player,201309290sdg,dal,BeasCo00,st_pct,0%,,,,,
player,201309290sdg,dal,HarrDw00,pos,WR,,,,,
player,201309290sdg,dal,HarrDw00,offense,21,,,,,
player,201309290sdg,dal,HarrDw00,off_pct,36%,,,,,
player,201309290sdg,dal,HarrDw00,defense,0,,,,,
player,201309290sdg,dal,HarrDw00,def_pct,0%,,,,,
player,201309290sdg,dal,HarrDw00,special_teams,10,,,,,
player,201309290sdg,dal,HarrDw00,st_pct,34%,,,,,
player,201309290sdg,dal,HannJa00,pos,TE,,,,,
player,201309290sdg,dal,HannJa00,offense,13,,,,,
player,201309290sdg,dal,HannJa00,off_pct,22%,,,,,
player,201309290sdg,dal,HannJa00,defense,0,,,,,
player,201309290sdg,dal,HannJa00,def_pct,0%,,,,,
player,201309290sdg,dal,HannJa00,special_teams,6,,,,,
player,201309290sdg,dal,HannJa00,st_pct,21%,,,,,
player,201309290sdg,dal,DunbLa00,pos,RB,,,,,
player,201309290sdg,dal,DunbLa00,offense,2,,,,,
player,201309290sdg,dal,DunbLa00,off_pct,3%,,,,,
player,201309290sdg,dal,DunbLa00,defense,0,,,,,
player,201309290sdg,dal,DunbLa00,def_pct,0%,,,,,
player,201309290sdg,dal,DunbLa00,special_teams,18,,,,,
player,201309290sdg,dal,DunbLa00,st_pct,62%,,,,,
player,201309290sdg,dal,EscoGa00,pos,TE,,,,,
player,201309290sdg,dal,EscoGa00,offense,2,,,,,
player,201309290sdg,dal,EscoGa00,off_pct,3%,,,,,
player,201309290sdg,dal,EscoGa00,defense,0,,,,,
player,201309290sdg,dal,EscoGa00,def_pct,0%,,,,,
player,201309290sdg,dal,EscoGa00,special_teams,6,,,,,
player,201309290sdg,dal,EscoGa00,st_pct,21%,,,,,
player,201309290sdg,dal,ParnJe00,pos,T,,,,,
player,201309290sdg,dal,ParnJe00,offense,2,,,,,
player,201309290sdg,dal,ParnJe00,off_pct,3%,,,,,
player,201309290sdg,dal,ParnJe00,defense,0,,,,,
player,201309290sdg,dal,ParnJe00,def_pct,0%,,,,,
player,201309290sdg,dal,ParnJe00,special_teams,4,,,,,
player,201309290sdg,dal,ParnJe00,st_pct,14%,,,,,
player,201309290sdg,dal,WilcJ.00,pos,SS,,,,,
player,201309290sdg,dal,WilcJ.00,offense,0,,,,,
player,201309290sdg,dal,WilcJ.00,off_pct,0%,,,,,
player,201309290sdg,dal,WilcJ.00,defense,72,,,,,
player,201309290sdg,dal,WilcJ.00,def_pct,100%,,,,,
player,201309290sdg,dal,WilcJ.00,special_teams,12,,,,,
player,201309290sdg,dal,WilcJ.00,st_pct,41%,,,,,
player,201309290sdg,dal,CarrBr99,pos,CB,,,,,
player,201309290sdg,dal,CarrBr99,offense,0,,,,,
player,201309290sdg,dal,CarrBr99,off_pct,0%,,,,,
player,201309290sdg,dal,CarrBr99,defense,72,,,,,
player,201309290sdg,dal,CarrBr99,def_pct,100%,,,,,
player,201309290sdg,dal,CarrBr99,special_teams,10,,,,,
player,201309290sdg,dal,CarrBr99,st_pct,34%,,,,,
player,201309290sdg,dal,LeexSe99,pos,LB,,,,,
player,201309290sdg,dal,LeexSe99,offense,0,,,,,
player,201309290sdg,dal,LeexSe99,off_pct,0%,,,,,
player,201309290sdg,dal,LeexSe99,defense,72,,,,,
player,201309290sdg,dal,LeexSe99,def_pct,100%,,,,,
player,201309290sdg,dal,LeexSe99,special_teams,7,,,,,
player,201309290sdg,dal,LeexSe99,st_pct,24%,,,,,
player,201309290sdg,dal,ChurBa99,pos,FS,,,,,
player,201309290sdg,dal,ChurBa99,offense,0,,,,,
player,201309290sdg,dal,ChurBa99,off_pct,0%,,,,,
player,201309290sdg,dal,ChurBa99,defense,64,,,,,
player,201309290sdg,dal,ChurBa99,def_pct,89%,,,,,
player,201309290sdg,dal,ChurBa99,special_teams,10,,,,,
player,201309290sdg,dal,ChurBa99,st_pct,34%,,,,,
player,201309290sdg,dal,ClaiMo00,pos,CB,,,,,
player,201309290sdg,dal,ClaiMo00,offense,0,,,,,
player,201309290sdg,dal,ClaiMo00,off_pct,0%,,,,,
player,201309290sdg,dal,ClaiMo00,defense,64,,,,,
player,201309290sdg,dal,ClaiMo00,def_pct,89%,,,,,
player,201309290sdg,dal,ClaiMo00,special_teams,4,,,,,
player,201309290sdg,dal,ClaiMo00,st_pct,14%,,,,,
player,201309290sdg,dal,ScanOr99,pos,CB,,,,,
player,201309290sdg,dal,ScanOr99,offense,0,,,,,
player,201309290sdg,dal,ScanOr99,off_pct,0%,,,,,
player,201309290sdg,dal,ScanOr99,defense,62,,,,,
player,201309290sdg,dal,ScanOr99,def_pct,86%,,,,,
player,201309290sdg,dal,ScanOr99,special_teams,9,,,,,
player,201309290sdg,dal,ScanOr99,st_pct,31%,,,,,
player,201309290sdg,dal,HatcJa20,pos,DT,,,,,
player,201309290sdg,dal,HatcJa20,offense,0,,,,,
player,201309290sdg,dal,HatcJa20,off_pct,0%,,,,,
player,201309290sdg,dal,HatcJa20,defense,56,,,,,
player,201309290sdg,dal,HatcJa20,def_pct,78%,,,,,
player,201309290sdg,dal,HatcJa20,special_teams,9,,,,,
player,201309290sdg,dal,HatcJa20,st_pct,31%,,,,,
player,201309290sdg,dal,WareDe99,pos,DE,,,,,
player,201309290sdg,dal,WareDe99,offense,0,,,,,
player,201309290sdg,dal,WareDe99,off_pct,0%,,,,,
player,201309290sdg,dal,WareDe99,defense,54,,,,,
player,201309290sdg,dal,WareDe99,def_pct,75%,,,,,
player,201309290sdg,dal,WareDe99,special_teams,4,,,,,
player,201309290sdg,dal,WareDe99,st_pct,14%,,,,,
player,201309290sdg,dal,HaydNi99,pos,DT,,,,,
player,201309290sdg,dal,HaydNi99,offense,0,,,,,
player,201309290sdg,dal,HaydNi99,off_pct,0%,,,,,
player,201309290sdg,dal,HaydNi99,defense,52,,,,,
player,201309290sdg,dal,HaydNi99,def_pct,72%,,,,,
player,201309290sdg,dal,HaydNi99,special_teams,6,,,,,
player,201309290sdg,dal,HaydNi99,st_pct,21%,,,,,
player,201309290sdg,dal,CartBr00,pos,LB,,,,,
player,201309290sdg,dal,CartBr00,offense,0,,,,,
player,201309290sdg,dal,CartBr00,off_pct,0%,,,,,
player,201309290sdg,dal,CartBr00,defense,48,,,,,
player,201309290sdg,dal,CartBr00,def_pct,67%,,,,,
player,201309290sdg,dal,CartBr00,special_teams,7,,,,,
player,201309290sdg,dal,CartBr00,st_pct,24%,,,,,
player,201309290sdg,dal,SelvGe99,pos,DE,,,,,
player,201309290sdg,dal,SelvGe99,offense,0,,,,,
player,201309290sdg,dal,SelvGe99,off_pct,0%,,,,,
player,201309290sdg,dal,SelvGe99,defense,44,,,,,
player,201309290sdg,dal,SelvGe99,def_pct,61%,,,,,
player,201309290sdg,dal,SelvGe99,special_teams,5,,,,,
player,201309290sdg,dal,SelvGe99,st_pct,17%,,,,,
player,201309290sdg,dal,JoneEd22,pos,DE,,,,,
player,201309290sdg,dal,JoneEd22,offense,0,,,,,
player,201309290sdg,dal,JoneEd22,off_pct,0%,,,,,
player,201309290sdg,dal,JoneEd22,defense,28,,,,,
player,201309290sdg,dal,JoneEd22,def_pct,39%,,,,,
player,201309290sdg,dal,JoneEd22,special_teams,20,,,,,
player,201309290sdg,dal,JoneEd22,st_pct,69%,,,,,
player,201309290sdg,dal,SimsEr20,pos,LB,,,,,
player,201309290sdg,dal,SimsEr20,offense,0,,,,,
player,201309290sdg,dal,SimsEr20,off_pct,0%,,,,,
player,201309290sdg,dal,SimsEr20,defense,27,,,,,
player,201309290sdg,dal,SimsEr20,def_pct,38%,,,,,
player,201309290sdg,dal,SimsEr20,special_teams,9,,,,,
player,201309290sdg,dal,SimsEr20,st_pct,31%,,,,,
player,201309290sdg,dal,WilbKy00,pos,DE,,,,,
player,201309290sdg,dal,WilbKy00,offense,0,,,,,
player,201309290sdg,dal,WilbKy00,off_pct,0%,,,,,
player,201309290sdg,dal,WilbKy00,defense,18,,,,,
player,201309290sdg,dal,WilbKy00,def_pct,25%,,,,,
player,201309290sdg,dal,WilbKy00,special_teams,14,,,,,
player,201309290sdg,dal,WilbKy00,st_pct,48%,,,,,
player,201309290sdg,dal,NeviDr00,pos,DT,,,,,
player,201309290sdg,dal,NeviDr00,offense,0,,,,,
player,201309290sdg,dal,NeviDr00,off_pct,0%,,,,,
player,201309290sdg,dal,NeviDr00,defense,18,,,,,
player,201309290sdg,dal,NeviDr00,def_pct,25%,,,,,
player,201309290sdg,dal,NeviDr00,special_teams,1,,,,,
player,201309290sdg,dal,NeviDr00,st_pct,3%,,,,,
player,201309290sdg,dal,CartDa01,pos,NT,,,,,
player,201309290sdg,dal,CartDa01,offense,0,,,,,
player,201309290sdg,dal,CartDa01,off_pct,0%,,,,,
player,201309290sdg,dal,CartDa01,defense,16,,,,,
player,201309290sdg,dal,CartDa01,def_pct,22%,,,,,
player,201309290sdg,dal,CartDa01,special_teams,2,,,,,
player,201309290sdg,dal,CartDa01,st_pct,7%,,,,,
player,201309290sdg,dal,DuraJu99,pos,LB,,,,,
player,201309290sdg,dal,DuraJu99,offense,0,,,,,
player,201309290sdg,dal,DuraJu99,off_pct,0%,,,,,
player,201309290sdg,dal,DuraJu99,defense,9,,,,,
player,201309290sdg,dal,DuraJu99,def_pct,12%,,,,,
player,201309290sdg,dal,DuraJu99,special_teams,2,,,,,
player,201309290sdg,dal,DuraJu99,st_pct,7%,,,,,
player,201309290sdg,dal,WebbBW00,pos,CB,,,,,
player,201309290sdg,dal,WebbBW00,offense,0,,,,,
player,201309290sdg,dal,WebbBW00,off_pct,0%,,,,,
player,201309290sdg,dal,WebbBW00,defense,8,,,,,
player,201309290sdg,dal,WebbBW00,def_pct,11%,,,,,
player,201309290sdg,dal,WebbBW00,special_teams,5,,,,,
player,201309290sdg,dal,WebbBW00,st_pct,17%,,,,,
player,201309290sdg,dal,AlleWi21,pos,SS,,,,,
player,201309290sdg,dal,AlleWi21,offense,0,,,,,
player,201309290sdg,dal,AlleWi21,off_pct,0%,,,,,
player,201309290sdg,dal,AlleWi21,defense,8,,,,,
player,201309290sdg,dal,AlleWi21,def_pct,11%,,,,,
player,201309290sdg,dal,AlleWi21,special_teams,4,,,,,
player,201309290sdg,dal,AlleWi21,st_pct,14%,,,,,
player,201309290sdg,dal,McCrDa00,pos,FS,,,,,
player,201309290sdg,dal,McCrDa00,offense,0,,,,,
player,201309290sdg,dal,McCrDa00,off_pct,0%,,,,,
player,201309290sdg,dal,McCrDa00,defense,0,,,,,
player,201309290sdg,dal,McCrDa00,def_pct,0%,,,,,
player,201309290sdg,dal,McCrDa00,special_teams,18,,,,,
player,201309290sdg,dal,McCrDa00,st_pct,62%,,,,,
player,201309290sdg,dal,HollDe01,pos,LB,,,,,
player,201309290sdg,dal,HollDe01,offense,0,,,,,
player,201309290sdg,dal,HollDe01,off_pct,0%,,,,,
player,201309290sdg,dal,HollDe01,defense,0,,,,,
player,201309290sdg,dal,HollDe01,def_pct,0%,,,,,
player,201309290sdg,dal,HollDe01,special_teams,18,,,,,
player,201309290sdg,dal,HollDe01,st_pct,62%,,,,,
player,201309290sdg,dal,HeatJe00,pos,FS,,,,,
player,201309290sdg,dal,HeatJe00,offense,0,,,,,
player,201309290sdg,dal,HeatJe00,off_pct,0%,,,,,
player,201309290sdg,dal,HeatJe00,defense,0,,,,,
player,201309290sdg,dal,HeatJe00,def_pct,0%,,,,,
player,201309290sdg,dal,HeatJe00,special_teams,18,,,,,
player,201309290sdg,dal,HeatJe00,st_pct,62%,,,,,
player,201309290sdg,dal,BoswKy00,pos,LB,,,,,
player,201309290sdg,dal,BoswKy00,offense,0,,,,,
player,201309290sdg,dal,BoswKy00,off_pct,0%,,,,,
player,201309290sdg,dal,BoswKy00,defense,0,,,,,
player,201309290sdg,dal,BoswKy00,def_pct,0%,,,,,
player,201309290sdg,dal,BoswKy00,special_teams,18,,,,,
player,201309290sdg,dal,BoswKy00,st_pct,62%,,,,,
player,201309290sdg,dal,TannPh00,pos,RB,,,,,
player,201309290sdg,dal,TannPh00,offense,0,,,,,
player,201309290sdg,dal,TannPh00,off_pct,0%,,,,,
player,201309290sdg,dal,TannPh00,defense,0,,,,,
player,201309290sdg,dal,TannPh00,def_pct,0%,,,,,
player,201309290sdg,dal,TannPh00,special_teams,11,,,,,
player,201309290sdg,dal,TannPh00,st_pct,38%,,,,,
player,201309290sdg,dal,LadoL.20,pos,LS,,,,,
player,201309290sdg,dal,LadoL.20,offense,0,,,,,
player,201309290sdg,dal,LadoL.20,off_pct,0%,,,,,
player,201309290sdg,dal,LadoL.20,defense,0,,,,,
player,201309290sdg,dal,LadoL.20,def_pct,0%,,,,,
player,201309290sdg,dal,LadoL.20,special_teams,9,,,,,
player,201309290sdg,dal,LadoL.20,st_pct,31%,,,,,
player,201309290sdg,dal,JoneCh02,pos,P,,,,,
player,201309290sdg,dal,JoneCh02,offense,0,,,,,
player,201309290sdg,dal,JoneCh02,off_pct,0%,,,,,
player,201309290sdg,dal,JoneCh02,defense,0,,,,,
player,201309290sdg,dal,JoneCh02,def_pct,0%,,,,,
player,201309290sdg,dal,JoneCh02,special_teams,9,,,,,
player,201309290sdg,dal,JoneCh02,st_pct,31%,,,,,
player,201309290sdg,dal,BailDa00,pos,K,,,,,
player,201309290sdg,dal,BailDa00,offense,0,,,,,
player,201309290sdg,dal,BailDa00,off_pct,0%,,,,,
player,201309290sdg,dal,BailDa00,defense,0,,,,,
player,201309290sdg,dal,BailDa00,def_pct,0%,,,,,
player,201309290sdg,dal,BailDa00,special_teams,8,,,,,
player,201309290sdg,dal,BailDa00,st_pct,28%,,,,,
player,201309290sdg,dal,BernMa20,pos,G,,,,,
player,201309290sdg,dal,BernMa20,offense,0,,,,,
player,201309290sdg,dal,BernMa20,off_pct,0%,,,,,
player,201309290sdg,dal,BernMa20,defense,0,,,,,
player,201309290sdg,dal,BernMa20,def_pct,0%,,,,,
player,201309290sdg,dal,BernMa20,special_teams,4,,,,,
player,201309290sdg,dal,BernMa20,st_pct,14%,,,,,
player,201309290sdg,dal,RandJo01,pos,RB,,,,,
player,201309290sdg,dal,RandJo01,offense,0,,,,,
player,201309290sdg,dal,RandJo01,off_pct,0%,,,,,
player,201309290sdg,dal,RandJo01,defense,0,,,,,
player,201309290sdg,dal,RandJo01,def_pct,0%,,,,,
player,201309290sdg,dal,RandJo01,special_teams,1,,,,,
player,201309290sdg,dal,RandJo01,st_pct,3%,,,,,
