game,2013,4,20130929,201309290htx,sea,"Seattle Seahawks",23,htx,"Houston Texans",20
player,201309290htx,htx,BramBr00,off_pct,0%,,,,,
player,201309290htx,htx,BramBr00,defense,2,,,,,
player,201309290htx,htx,BramBr00,def_pct,3%,,,,,
player,201309290htx,htx,BramBr00,special_teams,25,,,,,
player,201309290htx,htx,BramBr00,st_pct,74%,,,,,
player,201309290htx,htx,BouyA.00,pos,CB,,,,,
player,201309290htx,htx,BouyA.00,offense,0,,,,,
player,201309290htx,htx,BouyA.00,off_pct,0%,,,,,
player,201309290htx,htx,BouyA.00,defense,1,,,,,
player,201309290htx,htx,BouyA.00,def_pct,2%,,,,,
player,201309290htx,htx,BouyA.00,special_teams,12,,,,,
player,201309290htx,htx,BouyA.00,st_pct,35%,,,,,
player,201309290htx,htx,PleaEd00,pos,SS,,,,,
player,201309290htx,htx,PleaEd00,offense,0,,,,,
player,201309290htx,htx,PleaEd00,off_pct,0%,,,,,
player,201309290htx,htx,PleaEd00,defense,0,,,,,
player,201309290htx,htx,PleaEd00,def_pct,0%,,,,,
player,201309290htx,htx,PleaEd00,special_teams,24,,,,,
player,201309290htx,htx,PleaEd00,st_pct,71%,,,,,
player,201309290htx,htx,LechSh20,pos,P,,,,,
player,201309290htx,htx,LechSh20,offense,0,,,,,
player,201309290htx,htx,LechSh20,off_pct,0%,,,,,
player,201309290htx,htx,LechSh20,defense,0,,,,,
player,201309290htx,htx,LechSh20,def_pct,0%,,,,,
player,201309290htx,htx,LechSh20,special_teams,12,,,,,
player,201309290htx,htx,LechSh20,st_pct,35%,,,,,
player,201309290htx,htx,WeekJo00,pos,LS,,,,,
player,201309290htx,htx,WeekJo00,offense,0,,,,,
player,201309290htx,htx,WeekJo00,off_pct,0%,,,,,
player,201309290htx,htx,WeekJo00,defense,0,,,,,
player,201309290htx,htx,WeekJo00,def_pct,0%,,,,,
player,201309290htx,htx,WeekJo00,special_teams,12,,,,,
player,201309290htx,htx,WeekJo00,st_pct,35%,,,,,
player,201309290htx,htx,BullRa00,pos,K,,,,,
player,201309290htx,htx,BullRa00,offense,0,,,,,
player,201309290htx,htx,BullRa00,off_pct,0%,,,,,
player,201309290htx,htx,BullRa00,defense,0,,,,,
player,201309290htx,htx,BullRa00,def_pct,0%,,,,,
player,201309290htx,htx,BullRa00,special_teams,9,,,,,
player,201309290htx,htx,BullRa00,st_pct,26%,,,,,
player,201309290htx,htx,GardAn20,pos,T,,,,,
player,201309290htx,htx,GardAn20,offense,0,,,,,
player,201309290htx,htx,GardAn20,off_pct,0%,,,,,
player,201309290htx,htx,GardAn20,defense,0,,,,,
player,201309290htx,htx,GardAn20,def_pct,0%,,,,,
player,201309290htx,htx,GardAn20,special_teams,4,,,,,
player,201309290htx,htx,GardAn20,st_pct,12%,,,,,
player,201309290htx,sea,SweeJ.00,pos,G,,,,,
player,201309290htx,sea,SweeJ.00,offense,61,,,,,
player,201309290htx,sea,SweeJ.00,off_pct,100%,,,,,
player,201309290htx,sea,SweeJ.00,defense,0,,,,,
player,201309290htx,sea,SweeJ.00,def_pct,0%,,,,,
player,201309290htx,sea,SweeJ.00,special_teams,10,,,,,
player,201309290htx,sea,SweeJ.00,st_pct,29%,,,,,
player,201309290htx,sea,McQuPa21,pos,G,,,,,
player,201309290htx,sea,McQuPa21,offense,61,,,,,
player,201309290htx,sea,McQuPa21,off_pct,100%,,,,,
player,201309290htx,sea,McQuPa21,defense,0,,,,,
player,201309290htx,sea,McQuPa21,def_pct,0%,,,,,
player,201309290htx,sea,McQuPa21,special_teams,5,,,,,
player,201309290htx,sea,McQuPa21,st_pct,15%,,,,,
player,201309290htx,sea,BowiMi00,pos,T,,,,,
player,201309290htx,sea,BowiMi00,offense,61,,,,,
player,201309290htx,sea,BowiMi00,off_pct,100%,,,,,
player,201309290htx,sea,BowiMi00,defense,0,,,,,
player,201309290htx,sea,BowiMi00,def_pct,0%,,,,,
player,201309290htx,sea,BowiMi00,special_teams,5,,,,,
player,201309290htx,sea,BowiMi00,st_pct,15%,,,,,
player,201309290htx,sea,JeanLe00,pos,C,,,,,
player,201309290htx,sea,JeanLe00,offense,61,,,,,
player,201309290htx,sea,JeanLe00,off_pct,100%,,,,,
player,201309290htx,sea,JeanLe00,defense,0,,,,,
player,201309290htx,sea,JeanLe00,def_pct,0%,,,,,
player,201309290htx,sea,JeanLe00,special_teams,5,,,,,
player,201309290htx,sea,JeanLe00,st_pct,15%,,,,,
player,201309290htx,sea,CarpJa00,pos,G,,,,,
player,201309290htx,sea,CarpJa00,offense,61,,,,,
player,201309290htx,sea,CarpJa00,off_pct,100%,,,,,
player,201309290htx,sea,CarpJa00,defense,0,,,,,
player,201309290htx,sea,CarpJa00,def_pct,0%,,,,,
player,201309290htx,sea,CarpJa00,special_teams,5,,,,,
player,201309290htx,sea,CarpJa00,st_pct,15%,,,,,
player,201309290htx,sea,WilsRu00,pos,QB,,,,,
player,201309290htx,sea,WilsRu00,offense,61,,,,,
player,201309290htx,sea,WilsRu00,off_pct,100%,,,,,
player,201309290htx,sea,WilsRu00,defense,0,,,,,
player,201309290htx,sea,WilsRu00,def_pct,0%,,,,,
player,201309290htx,sea,WilsRu00,special_teams,0,,,,,
player,201309290htx,sea,WilsRu00,st_pct,0%,,,,,
player,201309290htx,sea,MillZa01,pos,TE,,,,,
player,201309290htx,sea,MillZa01,offense,56,,,,,
player,201309290htx,sea,MillZa01,off_pct,92%,,,,,
player,201309290htx,sea,MillZa01,defense,0,,,,,
player,201309290htx,sea,MillZa01,def_pct,0%,,,,,
player,201309290htx,sea,MillZa01,special_teams,5,,,,,
player,201309290htx,sea,MillZa01,st_pct,15%,,,,,
player,201309290htx,sea,LyncMa00,pos,RB,,,,,
player,201309290htx,sea,LyncMa00,offense,47,,,,,
player,201309290htx,sea,LyncMa00,off_pct,77%,,,,,
player,201309290htx,sea,LyncMa00,defense,0,,,,,
player,201309290htx,sea,LyncMa00,def_pct,0%,,,,,
player,201309290htx,sea,LyncMa00,special_teams,0,,,,,
player,201309290htx,sea,LyncMa00,st_pct,0%,,,,,
player,201309290htx,sea,TateGo00,pos,WR,,,,,
player,201309290htx,sea,TateGo00,offense,41,,,,,
player,201309290htx,sea,TateGo00,off_pct,67%,,,,,
player,201309290htx,sea,TateGo00,defense,0,,,,,
player,201309290htx,sea,TateGo00,def_pct,0%,,,,,
player,201309290htx,sea,TateGo00,special_teams,8,,,,,
player,201309290htx,sea,TateGo00,st_pct,24%,,,,,
player,201309290htx,sea,RiceSi01,pos,WR,,,,,
player,201309290htx,sea,RiceSi01,offense,35,,,,,
player,201309290htx,sea,RiceSi01,off_pct,57%,,,,,
player,201309290htx,sea,RiceSi01,defense,0,,,,,
player,201309290htx,sea,RiceSi01,def_pct,0%,,,,,
player,201309290htx,sea,RiceSi01,special_teams,0,,,,,
player,201309290htx,sea,RiceSi01,st_pct,0%,,,,,
player,201309290htx,sea,BaldDo00,pos,WR,,,,,
player,201309290htx,sea,BaldDo00,offense,30,,,,,
player,201309290htx,sea,BaldDo00,off_pct,49%,,,,,
player,201309290htx,sea,BaldDo00,defense,0,,,,,
player,201309290htx,sea,BaldDo00,def_pct,0%,,,,,
player,201309290htx,sea,BaldDo00,special_teams,14,,,,,
player,201309290htx,sea,BaldDo00,st_pct,41%,,,,,
player,201309290htx,sea,KearJe01,pos,WR,,,,,
player,201309290htx,sea,KearJe01,offense,30,,,,,
player,201309290htx,sea,KearJe01,off_pct,49%,,,,,
player,201309290htx,sea,KearJe01,defense,0,,,,,
player,201309290htx,sea,KearJe01,def_pct,0%,,,,,
player,201309290htx,sea,KearJe01,special_teams,13,,,,,
player,201309290htx,sea,KearJe01,st_pct,38%,,,,,
player,201309290htx,sea,ColeDe00,pos,FB,,,,,
player,201309290htx,sea,ColeDe00,offense,23,,,,,
player,201309290htx,sea,ColeDe00,off_pct,38%,,,,,
player,201309290htx,sea,ColeDe00,defense,0,,,,,
player,201309290htx,sea,ColeDe00,def_pct,0%,,,,,
player,201309290htx,sea,ColeDe00,special_teams,25,,,,,
player,201309290htx,sea,ColeDe00,st_pct,74%,,,,,
player,201309290htx,sea,DaviKe01,pos,TE,,,,,
player,201309290htx,sea,DaviKe01,offense,13,,,,,
player,201309290htx,sea,DaviKe01,off_pct,21%,,,,,
player,201309290htx,sea,DaviKe01,defense,0,,,,,
player,201309290htx,sea,DaviKe01,def_pct,0%,,,,,
player,201309290htx,sea,DaviKe01,special_teams,18,,,,,
player,201309290htx,sea,DaviKe01,st_pct,53%,,,,,
player,201309290htx,sea,TurbRo00,pos,RB,,,,,
player,201309290htx,sea,TurbRo00,offense,11,,,,,
player,201309290htx,sea,TurbRo00,off_pct,18%,,,,,
player,201309290htx,sea,TurbRo00,defense,0,,,,,
player,201309290htx,sea,TurbRo00,def_pct,0%,,,,,
player,201309290htx,sea,TurbRo00,special_teams,0,,,,,
player,201309290htx,sea,TurbRo00,st_pct,0%,,,,,
player,201309290htx,sea,WillLu00,pos,TE,,,,,
player,201309290htx,sea,WillLu00,offense,10,,,,,
player,201309290htx,sea,WillLu00,off_pct,16%,,,,,
player,201309290htx,sea,WillLu00,defense,0,,,,,
player,201309290htx,sea,WillLu00,def_pct,0%,,,,,
player,201309290htx,sea,WillLu00,special_teams,0,,,,,
player,201309290htx,sea,WillLu00,st_pct,0%,,,,,
player,201309290htx,sea,WillSt01,pos,WR,,,,,
player,201309290htx,sea,WillSt01,offense,9,,,,,
player,201309290htx,sea,WillSt01,off_pct,15%,,,,,
player,201309290htx,sea,WillSt01,defense,0,,,,,
player,201309290htx,sea,WillSt01,def_pct,0%,,,,,
player,201309290htx,sea,WillSt01,special_teams,0,,,,,
player,201309290htx,sea,WillSt01,st_pct,0%,,,,,
player,201309290htx,sea,ThomEa99,pos,FS,,,,,
player,201309290htx,sea,ThomEa99,offense,0,,,,,
player,201309290htx,sea,ThomEa99,off_pct,0%,,,,,
player,201309290htx,sea,ThomEa99,defense,91,,,,,
player,201309290htx,sea,ThomEa99,def_pct,100%,,,,,
player,201309290htx,sea,ThomEa99,special_teams,7,,,,,
player,201309290htx,sea,ThomEa99,st_pct,21%,,,,,
player,201309290htx,sea,ChanKa99,pos,SS,,,,,
player,201309290htx,sea,ChanKa99,offense,0,,,,,
player,201309290htx,sea,ChanKa99,off_pct,0%,,,,,
player,201309290htx,sea,ChanKa99,defense,91,,,,,
player,201309290htx,sea,ChanKa99,def_pct,100%,,,,,
player,201309290htx,sea,ChanKa99,special_teams,6,,,,,
player,201309290htx,sea,ChanKa99,st_pct,18%,,,,,
player,201309290htx,sea,WagnBo00,pos,LB,,,,,
player,201309290htx,sea,WagnBo00,offense,0,,,,,
player,201309290htx,sea,WagnBo00,off_pct,0%,,,,,
player,201309290htx,sea,WagnBo00,defense,90,,,,,
player,201309290htx,sea,WagnBo00,def_pct,99%,,,,,
player,201309290htx,sea,WagnBo00,special_teams,10,,,,,
player,201309290htx,sea,WagnBo00,st_pct,29%,,,,,
player,201309290htx,sea,SherRi00,pos,CB,,,,,
player,201309290htx,sea,SherRi00,offense,0,,,,,
player,201309290htx,sea,SherRi00,off_pct,0%,,,,,
player,201309290htx,sea,SherRi00,defense,90,,,,,
player,201309290htx,sea,SherRi00,def_pct,99%,,,,,
player,201309290htx,sea,SherRi00,special_teams,4,,,,,
player,201309290htx,sea,SherRi00,st_pct,12%,,,,,
player,201309290htx,sea,BrowBr00,pos,CB,,,,,
player,201309290htx,sea,BrowBr00,offense,0,,,,,
player,201309290htx,sea,BrowBr00,off_pct,0%,,,,,
player,201309290htx,sea,BrowBr00,defense,83,,,,,
player,201309290htx,sea,BrowBr00,def_pct,91%,,,,,
player,201309290htx,sea,BrowBr00,special_teams,0,,,,,
player,201309290htx,sea,BrowBr00,st_pct,0%,,,,,
player,201309290htx,sea,WrigK.00,pos,LB,,,,,
player,201309290htx,sea,WrigK.00,offense,0,,,,,
player,201309290htx,sea,WrigK.00,off_pct,0%,,,,,
player,201309290htx,sea,WrigK.00,defense,73,,,,,
player,201309290htx,sea,WrigK.00,def_pct,80%,,,,,
player,201309290htx,sea,WrigK.00,special_teams,4,,,,,
player,201309290htx,sea,WrigK.00,st_pct,12%,,,,,
player,201309290htx,sea,ClemCh23,pos,DE,,,,,
player,201309290htx,sea,ClemCh23,offense,0,,,,,
player,201309290htx,sea,ClemCh23,off_pct,0%,,,,,
player,201309290htx,sea,ClemCh23,defense,61,,,,,
player,201309290htx,sea,ClemCh23,def_pct,67%,,,,,
player,201309290htx,sea,ClemCh23,special_teams,2,,,,,
player,201309290htx,sea,ClemCh23,st_pct,6%,,,,,
player,201309290htx,sea,McDoCl99,pos,DT,,,,,
player,201309290htx,sea,McDoCl99,offense,0,,,,,
player,201309290htx,sea,McDoCl99,off_pct,0%,,,,,
player,201309290htx,sea,McDoCl99,defense,58,,,,,
player,201309290htx,sea,McDoCl99,def_pct,64%,,,,,
player,201309290htx,sea,McDoCl99,special_teams,5,,,,,
player,201309290htx,sea,McDoCl99,st_pct,15%,,,,,
player,201309290htx,sea,MebaBr99,pos,DT,,,,,
player,201309290htx,sea,MebaBr99,offense,0,,,,,
player,201309290htx,sea,MebaBr99,off_pct,0%,,,,,
player,201309290htx,sea,MebaBr99,defense,55,,,,,
player,201309290htx,sea,MebaBr99,def_pct,60%,,,,,
player,201309290htx,sea,MebaBr99,special_teams,4,,,,,
player,201309290htx,sea,MebaBr99,st_pct,12%,,,,,
player,201309290htx,sea,McDaTo20,pos,DT,,,,,
player,201309290htx,sea,McDaTo20,offense,0,,,,,
player,201309290htx,sea,McDaTo20,off_pct,0%,,,,,
player,201309290htx,sea,McDaTo20,defense,53,,,,,
player,201309290htx,sea,McDaTo20,def_pct,58%,,,,,
player,201309290htx,sea,McDaTo20,special_teams,3,,,,,
player,201309290htx,sea,McDaTo20,st_pct,9%,,,,,
player,201309290htx,sea,SmitMa02,pos,LB,,,,,
player,201309290htx,sea,SmitMa02,offense,0,,,,,
player,201309290htx,sea,SmitMa02,off_pct,0%,,,,,
player,201309290htx,sea,SmitMa02,defense,49,,,,,
player,201309290htx,sea,SmitMa02,def_pct,54%,,,,,
player,201309290htx,sea,SmitMa02,special_teams,18,,,,,
player,201309290htx,sea,SmitMa02,st_pct,53%,,,,,
player,201309290htx,sea,AvriCl99,pos,DE,,,,,
player,201309290htx,sea,AvriCl99,offense,0,,,,,
player,201309290htx,sea,AvriCl99,off_pct,0%,,,,,
player,201309290htx,sea,AvriCl99,defense,49,,,,,
player,201309290htx,sea,AvriCl99,def_pct,54%,,,,,
player,201309290htx,sea,AvriCl99,special_teams,2,,,,,
player,201309290htx,sea,AvriCl99,st_pct,6%,,,,,
player,201309290htx,sea,BryaRe99,pos,DE,,,,,
player,201309290htx,sea,BryaRe99,offense,0,,,,,
player,201309290htx,sea,BryaRe99,off_pct,0%,,,,,
player,201309290htx,sea,BryaRe99,defense,48,,,,,
player,201309290htx,sea,BryaRe99,def_pct,53%,,,,,
player,201309290htx,sea,BryaRe99,special_teams,4,,,,,
player,201309290htx,sea,BryaRe99,st_pct,12%,,,,,
player,201309290htx,sea,ThurWa99,pos,CB,,,,,
player,201309290htx,sea,ThurWa99,offense,0,,,,,
player,201309290htx,sea,ThurWa99,off_pct,0%,,,,,
player,201309290htx,sea,ThurWa99,defense,41,,,,,
player,201309290htx,sea,ThurWa99,def_pct,45%,,,,,
player,201309290htx,sea,ThurWa99,special_teams,3,,,,,
player,201309290htx,sea,ThurWa99,st_pct,9%,,,,,
player,201309290htx,sea,BennMi99,pos,DE,,,,,
player,201309290htx,sea,BennMi99,offense,0,,,,,
player,201309290htx,sea,BennMi99,off_pct,0%,,,,,
player,201309290htx,sea,BennMi99,defense,32,,,,,
player,201309290htx,sea,BennMi99,def_pct,35%,,,,,
player,201309290htx,sea,BennMi99,special_teams,1,,,,,
player,201309290htx,sea,BennMi99,st_pct,3%,,,,,
player,201309290htx,sea,SchoOB99,pos,DE,,,,,
player,201309290htx,sea,SchoOB99,offense,0,,,,,
player,201309290htx,sea,SchoOB99,off_pct,0%,,,,,
player,201309290htx,sea,SchoOB99,defense,15,,,,,
player,201309290htx,sea,SchoOB99,def_pct,16%,,,,,
player,201309290htx,sea,SchoOB99,special_teams,19,,,,,
player,201309290htx,sea,SchoOB99,st_pct,56%,,,,,
player,201309290htx,sea,MaxwBy00,pos,CB,,,,,
player,201309290htx,sea,MaxwBy00,offense,0,,,,,
player,201309290htx,sea,MaxwBy00,off_pct,0%,,,,,
player,201309290htx,sea,MaxwBy00,defense,13,,,,,
player,201309290htx,sea,MaxwBy00,def_pct,14%,,,,,
player,201309290htx,sea,MaxwBy00,special_teams,28,,,,,
player,201309290htx,sea,MaxwBy00,st_pct,82%,,,,,
player,201309290htx,sea,MorgMi00,pos,LB,,,,,
player,201309290htx,sea,MorgMi00,offense,0,,,,,
player,201309290htx,sea,MorgMi00,off_pct,0%,,,,,
player,201309290htx,sea,MorgMi00,defense,9,,,,,
player,201309290htx,sea,MorgMi00,def_pct,10%,,,,,
player,201309290htx,sea,MorgMi00,special_teams,25,,,,,
player,201309290htx,sea,MorgMi00,st_pct,74%,,,,,
player,201309290htx,sea,MaraCh99,pos,FS,,,,,
player,201309290htx,sea,MaraCh99,offense,0,,,,,
player,201309290htx,sea,MaraCh99,off_pct,0%,,,,,
player,201309290htx,sea,MaraCh99,defense,0,,,,,
player,201309290htx,sea,MaraCh99,def_pct,0%,,,,,
player,201309290htx,sea,MaraCh99,special_teams,29,,,,,
player,201309290htx,sea,MaraCh99,st_pct,85%,,,,,
player,201309290htx,sea,FarwHe20,pos,LB,,,,,
player,201309290htx,sea,FarwHe20,offense,0,,,,,
player,201309290htx,sea,FarwHe20,off_pct,0%,,,,,
player,201309290htx,sea,FarwHe20,defense,0,,,,,
player,201309290htx,sea,FarwHe20,def_pct,0%,,,,,
player,201309290htx,sea,FarwHe20,special_teams,28,,,,,
player,201309290htx,sea,FarwHe20,st_pct,82%,,,,,
player,201309290htx,sea,LaneJe00,pos,CB,,,,,
player,201309290htx,sea,LaneJe00,offense,0,,,,,
player,201309290htx,sea,LaneJe00,off_pct,0%,,,,,
player,201309290htx,sea,LaneJe00,defense,0,,,,,
player,201309290htx,sea,LaneJe00,def_pct,0%,,,,,
player,201309290htx,sea,LaneJe00,special_teams,20,,,,,
player,201309290htx,sea,LaneJe00,st_pct,59%,,,,,
player,201309290htx,sea,RyanJo21,pos,P,,,,,
player,201309290htx,sea,RyanJo21,offense,0,,,,,
player,201309290htx,sea,RyanJo21,off_pct,0%,,,,,
player,201309290htx,sea,RyanJo21,defense,0,,,,,
player,201309290htx,sea,RyanJo21,def_pct,0%,,,,,
player,201309290htx,sea,RyanJo21,special_teams,11,,,,,
player,201309290htx,sea,RyanJo21,st_pct,32%,,,,,
player,201309290htx,sea,HausSt00,pos,K,,,,,
player,201309290htx,sea,HausSt00,offense,0,,,,,
player,201309290htx,sea,HausSt00,off_pct,0%,,,,,
player,201309290htx,sea,HausSt00,defense,0,,,,,
player,201309290htx,sea,HausSt00,def_pct,0%,,,,,
player,201309290htx,sea,HausSt00,special_teams,11,,,,,
player,201309290htx,sea,HausSt00,st_pct,32%,,,,,
player,201309290htx,sea,GresCl00,pos,LS,,,,,
player,201309290htx,sea,GresCl00,offense,0,,,,,
player,201309290htx,sea,GresCl00,off_pct,0%,,,,,
player,201309290htx,sea,GresCl00,defense,0,,,,,
player,201309290htx,sea,GresCl00,def_pct,0%,,,,,
player,201309290htx,sea,GresCl00,special_teams,11,,,,,
player,201309290htx,sea,GresCl00,st_pct,32%,,,,,
player,201309290htx,sea,BailAl01,pos,T,,,,,
player,201309290htx,sea,BailAl01,offense,0,,,,,
player,201309290htx,sea,BailAl01,off_pct,0%,,,,,
player,201309290htx,sea,BailAl01,defense,0,,,,,
player,201309290htx,sea,BailAl01,def_pct,0%,,,,,
player,201309290htx,sea,BailAl01,special_teams,5,,,,,
player,201309290htx,sea,BailAl01,st_pct,15%,,,,,
