game,2013,10,20131110,201311100nyg,rai,"Oakland Raiders",20,nyg,"New York Giants",24
player,201311100nyg,rai,WatsMe00,st_pct,14%,,,,,
player,201311100nyg,rai,JennRa00,pos,RB,,,,,
player,201311100nyg,rai,JennRa00,offense,55,,,,,
player,201311100nyg,rai,JennRa00,off_pct,96%,,,,,
player,201311100nyg,rai,JennRa00,defense,0,,,,,
player,201311100nyg,rai,JennRa00,def_pct,0%,,,,,
player,201311100nyg,rai,JennRa00,special_teams,0,,,,,
player,201311100nyg,rai,JennRa00,st_pct,0%,,,,,
player,201311100nyg,rai,NixxLu00,pos,G,,,,,
player,201311100nyg,rai,NixxLu00,offense,49,,,,,
player,201311100nyg,rai,NixxLu00,off_pct,86%,,,,,
player,201311100nyg,rai,NixxLu00,defense,0,,,,,
player,201311100nyg,rai,NixxLu00,def_pct,0%,,,,,
player,201311100nyg,rai,NixxLu00,special_teams,4,,,,,
player,201311100nyg,rai,NixxLu00,st_pct,14%,,,,,
player,201311100nyg,rai,MoorDe02,pos,WR,,,,,
player,201311100nyg,rai,MoorDe02,offense,45,,,,,
player,201311100nyg,rai,MoorDe02,off_pct,79%,,,,,
player,201311100nyg,rai,MoorDe02,defense,0,,,,,
player,201311100nyg,rai,MoorDe02,def_pct,0%,,,,,
player,201311100nyg,rai,MoorDe02,special_teams,0,,,,,
player,201311100nyg,rai,MoorDe02,st_pct,0%,,,,,
player,201311100nyg,rai,StreRo00,pos,WR,,,,,
player,201311100nyg,rai,StreRo00,offense,40,,,,,
player,201311100nyg,rai,StreRo00,off_pct,70%,,,,,
player,201311100nyg,rai,StreRo00,defense,0,,,,,
player,201311100nyg,rai,StreRo00,def_pct,0%,,,,,
player,201311100nyg,rai,StreRo00,special_teams,0,,,,,
player,201311100nyg,rai,StreRo00,st_pct,0%,,,,,
player,201311100nyg,rai,RiveMy00,pos,TE,,,,,
player,201311100nyg,rai,RiveMy00,offense,39,,,,,
player,201311100nyg,rai,RiveMy00,off_pct,68%,,,,,
player,201311100nyg,rai,RiveMy00,defense,0,,,,,
player,201311100nyg,rai,RiveMy00,def_pct,0%,,,,,
player,201311100nyg,rai,RiveMy00,special_teams,9,,,,,
player,201311100nyg,rai,RiveMy00,st_pct,32%,,,,,
player,201311100nyg,rai,MastJe20,pos,TE,,,,,
player,201311100nyg,rai,MastJe20,offense,36,,,,,
player,201311100nyg,rai,MastJe20,off_pct,63%,,,,,
player,201311100nyg,rai,MastJe20,defense,0,,,,,
player,201311100nyg,rai,MastJe20,def_pct,0%,,,,,
player,201311100nyg,rai,MastJe20,special_teams,9,,,,,
player,201311100nyg,rai,MastJe20,st_pct,32%,,,,,
player,201311100nyg,rai,HolmAn00,pos,WR,,,,,
player,201311100nyg,rai,HolmAn00,offense,18,,,,,
player,201311100nyg,rai,HolmAn00,off_pct,32%,,,,,
player,201311100nyg,rai,HolmAn00,defense,0,,,,,
player,201311100nyg,rai,HolmAn00,def_pct,0%,,,,,
player,201311100nyg,rai,HolmAn00,special_teams,14,,,,,
player,201311100nyg,rai,HolmAn00,st_pct,50%,,,,,
player,201311100nyg,rai,ReecMa00,pos,FB,,,,,
player,201311100nyg,rai,ReecMa00,offense,17,,,,,
player,201311100nyg,rai,ReecMa00,off_pct,30%,,,,,
player,201311100nyg,rai,ReecMa00,defense,0,,,,,
player,201311100nyg,rai,ReecMa00,def_pct,0%,,,,,
player,201311100nyg,rai,ReecMa00,special_teams,0,,,,,
player,201311100nyg,rai,ReecMa00,st_pct,0%,,,,,
player,201311100nyg,rai,OlawJa00,pos,FB,,,,,
player,201311100nyg,rai,OlawJa00,offense,13,,,,,
player,201311100nyg,rai,OlawJa00,off_pct,23%,,,,,
player,201311100nyg,rai,OlawJa00,defense,0,,,,,
player,201311100nyg,rai,OlawJa00,def_pct,0%,,,,,
player,201311100nyg,rai,OlawJa00,special_teams,20,,,,,
player,201311100nyg,rai,OlawJa00,st_pct,71%,,,,,
player,201311100nyg,rai,FordJa01,pos,WR,,,,,
player,201311100nyg,rai,FordJa01,offense,13,,,,,
player,201311100nyg,rai,FordJa01,off_pct,23%,,,,,
player,201311100nyg,rai,FordJa01,defense,0,,,,,
player,201311100nyg,rai,FordJa01,def_pct,0%,,,,,
player,201311100nyg,rai,FordJa01,special_teams,4,,,,,
player,201311100nyg,rai,FordJa01,st_pct,14%,,,,,
player,201311100nyg,rai,MadyLa00,pos,G,,,,,
player,201311100nyg,rai,MadyLa00,offense,8,,,,,
player,201311100nyg,rai,MadyLa00,off_pct,14%,,,,,
player,201311100nyg,rai,MadyLa00,defense,0,,,,,
player,201311100nyg,rai,MadyLa00,def_pct,0%,,,,,
player,201311100nyg,rai,MadyLa00,special_teams,4,,,,,
player,201311100nyg,rai,MadyLa00,st_pct,14%,,,,,
player,201311100nyg,rai,KasaNi00,pos,TE,,,,,
player,201311100nyg,rai,KasaNi00,offense,6,,,,,
player,201311100nyg,rai,KasaNi00,off_pct,11%,,,,,
player,201311100nyg,rai,KasaNi00,defense,0,,,,,
player,201311100nyg,rai,KasaNi00,def_pct,0%,,,,,
player,201311100nyg,rai,KasaNi00,special_teams,0,,,,,
player,201311100nyg,rai,KasaNi00,st_pct,0%,,,,,
player,201311100nyg,rai,CornJa00,pos,G,,,,,
player,201311100nyg,rai,CornJa00,offense,4,,,,,
player,201311100nyg,rai,CornJa00,off_pct,7%,,,,,
player,201311100nyg,rai,CornJa00,defense,0,,,,,
player,201311100nyg,rai,CornJa00,def_pct,0%,,,,,
player,201311100nyg,rai,CornJa00,special_teams,0,,,,,
player,201311100nyg,rai,CornJa00,st_pct,0%,,,,,
player,201311100nyg,rai,WoodCh00,pos,FS,,,,,
player,201311100nyg,rai,WoodCh00,offense,0,,,,,
player,201311100nyg,rai,WoodCh00,off_pct,0%,,,,,
player,201311100nyg,rai,WoodCh00,defense,65,,,,,
player,201311100nyg,rai,WoodCh00,def_pct,100%,,,,,
player,201311100nyg,rai,WoodCh00,special_teams,4,,,,,
player,201311100nyg,rai,WoodCh00,st_pct,14%,,,,,
player,201311100nyg,rai,BurnKe20,pos,LB,,,,,
player,201311100nyg,rai,BurnKe20,offense,0,,,,,
player,201311100nyg,rai,BurnKe20,off_pct,0%,,,,,
player,201311100nyg,rai,BurnKe20,defense,65,,,,,
player,201311100nyg,rai,BurnKe20,def_pct,100%,,,,,
player,201311100nyg,rai,BurnKe20,special_teams,4,,,,,
player,201311100nyg,rai,BurnKe20,st_pct,14%,,,,,
player,201311100nyg,rai,RoacNi99,pos,LB,,,,,
player,201311100nyg,rai,RoacNi99,offense,0,,,,,
player,201311100nyg,rai,RoacNi99,off_pct,0%,,,,,
player,201311100nyg,rai,RoacNi99,defense,65,,,,,
player,201311100nyg,rai,RoacNi99,def_pct,100%,,,,,
player,201311100nyg,rai,RoacNi99,special_teams,4,,,,,
player,201311100nyg,rai,RoacNi99,st_pct,14%,,,,,
player,201311100nyg,rai,JenkMi99,pos,CB,,,,,
player,201311100nyg,rai,JenkMi99,offense,0,,,,,
player,201311100nyg,rai,JenkMi99,off_pct,0%,,,,,
player,201311100nyg,rai,JenkMi99,defense,63,,,,,
player,201311100nyg,rai,JenkMi99,def_pct,97%,,,,,
player,201311100nyg,rai,JenkMi99,special_teams,4,,,,,
player,201311100nyg,rai,JenkMi99,st_pct,14%,,,,,
player,201311100nyg,rai,HousLa99,pos,DE,,,,,
player,201311100nyg,rai,HousLa99,offense,0,,,,,
player,201311100nyg,rai,HousLa99,off_pct,0%,,,,,
player,201311100nyg,rai,HousLa99,defense,63,,,,,
player,201311100nyg,rai,HousLa99,def_pct,97%,,,,,
player,201311100nyg,rai,HousLa99,special_teams,4,,,,,
player,201311100nyg,rai,HousLa99,st_pct,14%,,,,,
player,201311100nyg,rai,WalkVa99,pos,DT,,,,,
player,201311100nyg,rai,WalkVa99,offense,0,,,,,
player,201311100nyg,rai,WalkVa99,off_pct,0%,,,,,
player,201311100nyg,rai,WalkVa99,defense,54,,,,,
player,201311100nyg,rai,WalkVa99,def_pct,83%,,,,,
player,201311100nyg,rai,WalkVa99,special_teams,4,,,,,
player,201311100nyg,rai,WalkVa99,st_pct,14%,,,,,
player,201311100nyg,rai,HuntJa24,pos,DE,,,,,
player,201311100nyg,rai,HuntJa24,offense,0,,,,,
player,201311100nyg,rai,HuntJa24,off_pct,0%,,,,,
player,201311100nyg,rai,HuntJa24,defense,52,,,,,
player,201311100nyg,rai,HuntJa24,def_pct,80%,,,,,
player,201311100nyg,rai,HuntJa24,special_teams,4,,,,,
player,201311100nyg,rai,HuntJa24,st_pct,14%,,,,,
player,201311100nyg,rai,PortTr99,pos,CB,,,,,
player,201311100nyg,rai,PortTr99,offense,0,,,,,
player,201311100nyg,rai,PortTr99,off_pct,0%,,,,,
player,201311100nyg,rai,PortTr99,defense,51,,,,,
player,201311100nyg,rai,PortTr99,def_pct,78%,,,,,
player,201311100nyg,rai,PortTr99,special_teams,4,,,,,
player,201311100nyg,rai,PortTr99,st_pct,14%,,,,,
player,201311100nyg,rai,MoorSi00,pos,LB,,,,,
player,201311100nyg,rai,MoorSi00,offense,0,,,,,
player,201311100nyg,rai,MoorSi00,off_pct,0%,,,,,
player,201311100nyg,rai,MoorSi00,defense,48,,,,,
player,201311100nyg,rai,MoorSi00,def_pct,74%,,,,,
player,201311100nyg,rai,MoorSi00,special_teams,10,,,,,
player,201311100nyg,rai,MoorSi00,st_pct,36%,,,,,
player,201311100nyg,rai,SimsPa99,pos,NT,,,,,
player,201311100nyg,rai,SimsPa99,offense,0,,,,,
player,201311100nyg,rai,SimsPa99,off_pct,0%,,,,,
player,201311100nyg,rai,SimsPa99,defense,44,,,,,
player,201311100nyg,rai,SimsPa99,def_pct,68%,,,,,
player,201311100nyg,rai,SimsPa99,special_teams,4,,,,,
player,201311100nyg,rai,SimsPa99,st_pct,14%,,,,,
player,201311100nyg,rai,RossBr00,pos,SS,,,,,
player,201311100nyg,rai,RossBr00,offense,0,,,,,
player,201311100nyg,rai,RossBr00,off_pct,0%,,,,,
player,201311100nyg,rai,RossBr00,defense,43,,,,,
player,201311100nyg,rai,RossBr00,def_pct,66%,,,,,
player,201311100nyg,rai,RossBr00,special_teams,8,,,,,
player,201311100nyg,rai,RossBr00,st_pct,29%,,,,,
player,201311100nyg,rai,YounUs99,pos,FS,,,,,
player,201311100nyg,rai,YounUs99,offense,0,,,,,
player,201311100nyg,rai,YounUs99,off_pct,0%,,,,,
player,201311100nyg,rai,YounUs99,defense,37,,,,,
player,201311100nyg,rai,YounUs99,def_pct,57%,,,,,
player,201311100nyg,rai,YounUs99,special_teams,22,,,,,
player,201311100nyg,rai,YounUs99,st_pct,79%,,,,,
player,201311100nyg,rai,McGeSt01,pos,NT,,,,,
player,201311100nyg,rai,McGeSt01,offense,0,,,,,
player,201311100nyg,rai,McGeSt01,off_pct,0%,,,,,
player,201311100nyg,rai,McGeSt01,defense,25,,,,,
player,201311100nyg,rai,McGeSt01,def_pct,38%,,,,,
player,201311100nyg,rai,McGeSt01,special_teams,0,,,,,
player,201311100nyg,rai,McGeSt01,st_pct,0%,,,,,
player,201311100nyg,rai,AdamPh00,pos,CB,,,,,
player,201311100nyg,rai,AdamPh00,offense,0,,,,,
player,201311100nyg,rai,AdamPh00,off_pct,0%,,,,,
player,201311100nyg,rai,AdamPh00,defense,22,,,,,
player,201311100nyg,rai,AdamPh00,def_pct,34%,,,,,
player,201311100nyg,rai,AdamPh00,special_teams,9,,,,,
player,201311100nyg,rai,AdamPh00,st_pct,32%,,,,,
player,201311100nyg,rai,MuirDa20,pos,DT,,,,,
player,201311100nyg,rai,MuirDa20,offense,0,,,,,
player,201311100nyg,rai,MuirDa20,off_pct,0%,,,,,
player,201311100nyg,rai,MuirDa20,defense,16,,,,,
player,201311100nyg,rai,MuirDa20,def_pct,25%,,,,,
player,201311100nyg,rai,MuirDa20,special_teams,0,,,,,
player,201311100nyg,rai,MuirDa20,st_pct,0%,,,,,
player,201311100nyg,rai,CrawJa00,pos,DE,,,,,
player,201311100nyg,rai,CrawJa00,offense,0,,,,,
player,201311100nyg,rai,CrawJa00,off_pct,0%,,,,,
player,201311100nyg,rai,CrawJa00,defense,2,,,,,
player,201311100nyg,rai,CrawJa00,def_pct,3%,,,,,
player,201311100nyg,rai,CrawJa00,special_teams,20,,,,,
player,201311100nyg,rai,CrawJa00,st_pct,71%,,,,,
player,201311100nyg,rai,ChekCh00,pos,CB,,,,,
player,201311100nyg,rai,ChekCh00,offense,0,,,,,
player,201311100nyg,rai,ChekCh00,off_pct,0%,,,,,
player,201311100nyg,rai,ChekCh00,defense,0,,,,,
player,201311100nyg,rai,ChekCh00,def_pct,0%,,,,,
player,201311100nyg,rai,ChekCh00,special_teams,20,,,,,
player,201311100nyg,rai,ChekCh00,st_pct,71%,,,,,
player,201311100nyg,rai,JoneTa00,pos,CB,,,,,
player,201311100nyg,rai,JoneTa00,offense,0,,,,,
player,201311100nyg,rai,JoneTa00,off_pct,0%,,,,,
player,201311100nyg,rai,JoneTa00,defense,0,,,,,
player,201311100nyg,rai,JoneTa00,def_pct,0%,,,,,
player,201311100nyg,rai,JoneTa00,special_teams,20,,,,,
player,201311100nyg,rai,JoneTa00,st_pct,71%,,,,,
player,201311100nyg,rai,StewJe00,pos,RB,,,,,
player,201311100nyg,rai,StewJe00,offense,0,,,,,
player,201311100nyg,rai,StewJe00,off_pct,0%,,,,,
player,201311100nyg,rai,StewJe00,defense,0,,,,,
player,201311100nyg,rai,StewJe00,def_pct,0%,,,,,
player,201311100nyg,rai,StewJe00,special_teams,20,,,,,
player,201311100nyg,rai,StewJe00,st_pct,71%,,,,,
player,201311100nyg,rai,BurnKa00,pos,LB,,,,,
player,201311100nyg,rai,BurnKa00,offense,0,,,,,
player,201311100nyg,rai,BurnKa00,off_pct,0%,,,,,
player,201311100nyg,rai,BurnKa00,defense,0,,,,,
player,201311100nyg,rai,BurnKa00,def_pct,0%,,,,,
player,201311100nyg,rai,BurnKa00,special_teams,20,,,,,
player,201311100nyg,rai,BurnKa00,st_pct,71%,,,,,
player,201311100nyg,rai,WilsMa01,pos,DE,,,,,
player,201311100nyg,rai,WilsMa01,offense,0,,,,,
player,201311100nyg,rai,WilsMa01,off_pct,0%,,,,,
player,201311100nyg,rai,WilsMa01,defense,0,,,,,
player,201311100nyg,rai,WilsMa01,def_pct,0%,,,,,
player,201311100nyg,rai,WilsMa01,special_teams,14,,,,,
player,201311100nyg,rai,WilsMa01,st_pct,50%,,,,,
player,201311100nyg,rai,KingMa00,pos,P,,,,,
player,201311100nyg,rai,KingMa00,offense,0,,,,,
player,201311100nyg,rai,KingMa00,off_pct,0%,,,,,
player,201311100nyg,rai,KingMa00,defense,0,,,,,
player,201311100nyg,rai,KingMa00,def_pct,0%,,,,,
player,201311100nyg,rai,KingMa00,special_teams,10,,,,,
player,201311100nyg,rai,KingMa00,st_pct,36%,,,,,
player,201311100nyg,rai,CondJo20,pos,LS,,,,,
player,201311100nyg,rai,CondJo20,offense,0,,,,,
player,201311100nyg,rai,CondJo20,off_pct,0%,,,,,
player,201311100nyg,rai,CondJo20,defense,0,,,,,
player,201311100nyg,rai,CondJo20,def_pct,0%,,,,,
player,201311100nyg,rai,CondJo20,special_teams,10,,,,,
player,201311100nyg,rai,CondJo20,st_pct,36%,,,,,
player,201311100nyg,rai,janikseb01,pos,K,,,,,
player,201311100nyg,rai,janikseb01,offense,0,,,,,
player,201311100nyg,rai,janikseb01,off_pct,0%,,,,,
player,201311100nyg,rai,janikseb01,defense,0,,,,,
player,201311100nyg,rai,janikseb01,def_pct,0%,,,,,
player,201311100nyg,rai,janikseb01,special_teams,9,,,,,
player,201311100nyg,rai,janikseb01,st_pct,32%,,,,,
