game,2013,1,20130909,201309090sdg,htx,"Houston Texans",31,sdg,"San Diego Chargers",28
player,201309090sdg,htx,MyerCh20,def_pct,0%,,,,,
player,201309090sdg,htx,MyerCh20,special_teams,0,,,,,
player,201309090sdg,htx,MyerCh20,st_pct,0%,,,,,
player,201309090sdg,htx,SchaMa00,pos,QB,,,,,
player,201309090sdg,htx,SchaMa00,offense,76,,,,,
player,201309090sdg,htx,SchaMa00,off_pct,100%,,,,,
player,201309090sdg,htx,SchaMa00,defense,0,,,,,
player,201309090sdg,htx,SchaMa00,def_pct,0%,,,,,
player,201309090sdg,htx,SchaMa00,special_teams,0,,,,,
player,201309090sdg,htx,SchaMa00,st_pct,0%,,,,,
player,201309090sdg,htx,DaniOw00,pos,TE,,,,,
player,201309090sdg,htx,DaniOw00,offense,71,,,,,
player,201309090sdg,htx,DaniOw00,off_pct,93%,,,,,
player,201309090sdg,htx,DaniOw00,defense,0,,,,,
player,201309090sdg,htx,DaniOw00,def_pct,0%,,,,,
player,201309090sdg,htx,DaniOw00,special_teams,7,,,,,
player,201309090sdg,htx,DaniOw00,st_pct,23%,,,,,
player,201309090sdg,htx,JohnAn02,pos,WR,,,,,
player,201309090sdg,htx,JohnAn02,offense,71,,,,,
player,201309090sdg,htx,JohnAn02,off_pct,93%,,,,,
player,201309090sdg,htx,JohnAn02,defense,0,,,,,
player,201309090sdg,htx,JohnAn02,def_pct,0%,,,,,
player,201309090sdg,htx,JohnAn02,special_teams,0,,,,,
player,201309090sdg,htx,JohnAn02,st_pct,0%,,,,,
player,201309090sdg,htx,HopkDe00,pos,WR,,,,,
player,201309090sdg,htx,HopkDe00,offense,61,,,,,
player,201309090sdg,htx,HopkDe00,off_pct,80%,,,,,
player,201309090sdg,htx,HopkDe00,defense,0,,,,,
player,201309090sdg,htx,HopkDe00,def_pct,0%,,,,,
player,201309090sdg,htx,HopkDe00,special_teams,0,,,,,
player,201309090sdg,htx,HopkDe00,st_pct,0%,,,,,
player,201309090sdg,htx,GrahGa00,pos,TE,,,,,
player,201309090sdg,htx,GrahGa00,offense,56,,,,,
player,201309090sdg,htx,GrahGa00,off_pct,74%,,,,,
player,201309090sdg,htx,GrahGa00,defense,0,,,,,
player,201309090sdg,htx,GrahGa00,def_pct,0%,,,,,
player,201309090sdg,htx,GrahGa00,special_teams,12,,,,,
player,201309090sdg,htx,GrahGa00,st_pct,39%,,,,,
player,201309090sdg,htx,FostAr00,pos,RB,,,,,
player,201309090sdg,htx,FostAr00,offense,52,,,,,
player,201309090sdg,htx,FostAr00,off_pct,68%,,,,,
player,201309090sdg,htx,FostAr00,defense,0,,,,,
player,201309090sdg,htx,FostAr00,def_pct,0%,,,,,
player,201309090sdg,htx,FostAr00,special_teams,0,,,,,
player,201309090sdg,htx,FostAr00,st_pct,0%,,,,,
player,201309090sdg,htx,TateBe00,pos,RB,,,,,
player,201309090sdg,htx,TateBe00,offense,20,,,,,
player,201309090sdg,htx,TateBe00,off_pct,26%,,,,,
player,201309090sdg,htx,TateBe00,defense,0,,,,,
player,201309090sdg,htx,TateBe00,def_pct,0%,,,,,
player,201309090sdg,htx,TateBe00,special_teams,0,,,,,
player,201309090sdg,htx,TateBe00,st_pct,0%,,,,,
player,201309090sdg,htx,JoneGr01,pos,FB,,,,,
player,201309090sdg,htx,JoneGr01,offense,19,,,,,
player,201309090sdg,htx,JoneGr01,off_pct,25%,,,,,
player,201309090sdg,htx,JoneGr01,defense,0,,,,,
player,201309090sdg,htx,JoneGr01,def_pct,0%,,,,,
player,201309090sdg,htx,JoneGr01,special_teams,5,,,,,
player,201309090sdg,htx,JoneGr01,st_pct,16%,,,,,
player,201309090sdg,htx,JeanLe01,pos,WR,,,,,
player,201309090sdg,htx,JeanLe01,offense,14,,,,,
player,201309090sdg,htx,JeanLe01,off_pct,18%,,,,,
player,201309090sdg,htx,JeanLe01,defense,0,,,,,
player,201309090sdg,htx,JeanLe01,def_pct,0%,,,,,
player,201309090sdg,htx,JeanLe01,special_teams,2,,,,,
player,201309090sdg,htx,JeanLe01,st_pct,6%,,,,,
player,201309090sdg,htx,MartKe01,pos,WR,,,,,
player,201309090sdg,htx,MartKe01,offense,8,,,,,
player,201309090sdg,htx,MartKe01,off_pct,11%,,,,,
player,201309090sdg,htx,MartKe01,defense,0,,,,,
player,201309090sdg,htx,MartKe01,def_pct,0%,,,,,
player,201309090sdg,htx,MartKe01,special_teams,11,,,,,
player,201309090sdg,htx,MartKe01,st_pct,35%,,,,,
player,201309090sdg,htx,PoseDe00,pos,WR,,,,,
player,201309090sdg,htx,PoseDe00,offense,6,,,,,
player,201309090sdg,htx,PoseDe00,off_pct,8%,,,,,
player,201309090sdg,htx,PoseDe00,defense,0,,,,,
player,201309090sdg,htx,PoseDe00,def_pct,0%,,,,,
player,201309090sdg,htx,PoseDe00,special_teams,7,,,,,
player,201309090sdg,htx,PoseDe00,st_pct,23%,,,,,
player,201309090sdg,htx,GrifRy00,pos,TE,,,,,
player,201309090sdg,htx,GrifRy00,offense,2,,,,,
player,201309090sdg,htx,GrifRy00,off_pct,3%,,,,,
player,201309090sdg,htx,GrifRy00,defense,0,,,,,
player,201309090sdg,htx,GrifRy00,def_pct,0%,,,,,
player,201309090sdg,htx,GrifRy00,special_teams,10,,,,,
player,201309090sdg,htx,GrifRy00,st_pct,32%,,,,,
player,201309090sdg,htx,MannDa21,pos,SS,,,,,
player,201309090sdg,htx,MannDa21,offense,0,,,,,
player,201309090sdg,htx,MannDa21,off_pct,0%,,,,,
player,201309090sdg,htx,MannDa21,defense,53,,,,,
player,201309090sdg,htx,MannDa21,def_pct,100%,,,,,
player,201309090sdg,htx,MannDa21,special_teams,10,,,,,
player,201309090sdg,htx,MannDa21,st_pct,32%,,,,,
player,201309090sdg,htx,ReedBr00,pos,LB,,,,,
player,201309090sdg,htx,ReedBr00,offense,0,,,,,
player,201309090sdg,htx,ReedBr00,off_pct,0%,,,,,
player,201309090sdg,htx,ReedBr00,defense,53,,,,,
player,201309090sdg,htx,ReedBr00,def_pct,100%,,,,,
player,201309090sdg,htx,ReedBr00,special_teams,4,,,,,
player,201309090sdg,htx,ReedBr00,st_pct,13%,,,,,
player,201309090sdg,htx,JackKa99,pos,CB,,,,,
player,201309090sdg,htx,JackKa99,offense,0,,,,,
player,201309090sdg,htx,JackKa99,off_pct,0%,,,,,
player,201309090sdg,htx,JackKa99,defense,53,,,,,
player,201309090sdg,htx,JackKa99,def_pct,100%,,,,,
player,201309090sdg,htx,JackKa99,special_teams,4,,,,,
player,201309090sdg,htx,JackKa99,st_pct,13%,,,,,
player,201309090sdg,htx,WattJ.00,pos,DE,,,,,
player,201309090sdg,htx,WattJ.00,offense,0,,,,,
player,201309090sdg,htx,WattJ.00,off_pct,0%,,,,,
player,201309090sdg,htx,WattJ.00,defense,53,,,,,
player,201309090sdg,htx,WattJ.00,def_pct,100%,,,,,
player,201309090sdg,htx,WattJ.00,special_teams,3,,,,,
player,201309090sdg,htx,WattJ.00,st_pct,10%,,,,,
player,201309090sdg,htx,JoseJo20,pos,CB,,,,,
player,201309090sdg,htx,JoseJo20,offense,0,,,,,
player,201309090sdg,htx,JoseJo20,off_pct,0%,,,,,
player,201309090sdg,htx,JoseJo20,defense,53,,,,,
player,201309090sdg,htx,JoseJo20,def_pct,100%,,,,,
player,201309090sdg,htx,JoseJo20,special_teams,2,,,,,
player,201309090sdg,htx,JoseJo20,st_pct,6%,,,,,
player,201309090sdg,htx,KeoxSh00,pos,FS,,,,,
player,201309090sdg,htx,KeoxSh00,offense,0,,,,,
player,201309090sdg,htx,KeoxSh00,off_pct,0%,,,,,
player,201309090sdg,htx,KeoxSh00,defense,52,,,,,
player,201309090sdg,htx,KeoxSh00,def_pct,98%,,,,,
player,201309090sdg,htx,KeoxSh00,special_teams,14,,,,,
player,201309090sdg,htx,KeoxSh00,st_pct,45%,,,,,
player,201309090sdg,htx,CushBr99,pos,LB,,,,,
player,201309090sdg,htx,CushBr99,offense,0,,,,,
player,201309090sdg,htx,CushBr99,off_pct,0%,,,,,
player,201309090sdg,htx,CushBr99,defense,52,,,,,
player,201309090sdg,htx,CushBr99,def_pct,98%,,,,,
player,201309090sdg,htx,CushBr99,special_teams,4,,,,,
player,201309090sdg,htx,CushBr99,st_pct,13%,,,,,
player,201309090sdg,htx,MercWh00,pos,LB,,,,,
player,201309090sdg,htx,MercWh00,offense,0,,,,,
player,201309090sdg,htx,MercWh00,off_pct,0%,,,,,
player,201309090sdg,htx,MercWh00,defense,51,,,,,
player,201309090sdg,htx,MercWh00,def_pct,96%,,,,,
player,201309090sdg,htx,MercWh00,special_teams,4,,,,,
player,201309090sdg,htx,MercWh00,st_pct,13%,,,,,
player,201309090sdg,htx,CricJa00,pos,DE,,,,,
player,201309090sdg,htx,CricJa00,offense,0,,,,,
player,201309090sdg,htx,CricJa00,off_pct,0%,,,,,
player,201309090sdg,htx,CricJa00,defense,44,,,,,
player,201309090sdg,htx,CricJa00,def_pct,83%,,,,,
player,201309090sdg,htx,CricJa00,special_teams,4,,,,,
player,201309090sdg,htx,CricJa00,st_pct,13%,,,,,
player,201309090sdg,htx,McCaBr99,pos,CB,,,,,
player,201309090sdg,htx,McCaBr99,offense,0,,,,,
player,201309090sdg,htx,McCaBr99,off_pct,0%,,,,,
player,201309090sdg,htx,McCaBr99,defense,30,,,,,
player,201309090sdg,htx,McCaBr99,def_pct,57%,,,,,
player,201309090sdg,htx,McCaBr99,special_teams,7,,,,,
player,201309090sdg,htx,McCaBr99,st_pct,23%,,,,,
player,201309090sdg,htx,SweaDJ00,pos,FS,,,,,
player,201309090sdg,htx,SweaDJ00,offense,0,,,,,
player,201309090sdg,htx,SweaDJ00,off_pct,0%,,,,,
player,201309090sdg,htx,SweaDJ00,defense,29,,,,,
player,201309090sdg,htx,SweaDJ00,def_pct,55%,,,,,
player,201309090sdg,htx,SweaDJ00,special_teams,20,,,,,
player,201309090sdg,htx,SweaDJ00,st_pct,65%,,,,,
player,201309090sdg,htx,MaysJo99,pos,LB,,,,,
player,201309090sdg,htx,MaysJo99,offense,0,,,,,
player,201309090sdg,htx,MaysJo99,off_pct,0%,,,,,
player,201309090sdg,htx,MaysJo99,defense,24,,,,,
player,201309090sdg,htx,MaysJo99,def_pct,45%,,,,,
player,201309090sdg,htx,MaysJo99,special_teams,0,,,,,
player,201309090sdg,htx,MaysJo99,st_pct,0%,,,,,
player,201309090sdg,htx,MitcEa99,pos,NT,,,,,
player,201309090sdg,htx,MitcEa99,offense,0,,,,,
player,201309090sdg,htx,MitcEa99,off_pct,0%,,,,,
player,201309090sdg,htx,MitcEa99,defense,18,,,,,
player,201309090sdg,htx,MitcEa99,def_pct,34%,,,,,
player,201309090sdg,htx,MitcEa99,special_teams,4,,,,,
player,201309090sdg,htx,MitcEa99,st_pct,13%,,,,,
player,201309090sdg,htx,JamiTi99,pos,DE,,,,,
player,201309090sdg,htx,JamiTi99,offense,0,,,,,
player,201309090sdg,htx,JamiTi99,off_pct,0%,,,,,
player,201309090sdg,htx,JamiTi99,defense,9,,,,,
player,201309090sdg,htx,JamiTi99,def_pct,17%,,,,,
player,201309090sdg,htx,JamiTi99,special_teams,8,,,,,
player,201309090sdg,htx,JamiTi99,st_pct,26%,,,,,
player,201309090sdg,htx,McClTe00,pos,DT,,,,,
player,201309090sdg,htx,McClTe00,offense,0,,,,,
player,201309090sdg,htx,McClTe00,off_pct,0%,,,,,
player,201309090sdg,htx,McClTe00,defense,6,,,,,
player,201309090sdg,htx,McClTe00,def_pct,11%,,,,,
player,201309090sdg,htx,McClTe00,special_teams,1,,,,,
player,201309090sdg,htx,McClTe00,st_pct,3%,,,,,
player,201309090sdg,htx,JeffWi00,pos,LB,,,,,
player,201309090sdg,htx,JeffWi00,offense,0,,,,,
player,201309090sdg,htx,JeffWi00,off_pct,0%,,,,,
player,201309090sdg,htx,JeffWi00,defense,2,,,,,
player,201309090sdg,htx,JeffWi00,def_pct,4%,,,,,
player,201309090sdg,htx,JeffWi00,special_teams,10,,,,,
player,201309090sdg,htx,JeffWi00,st_pct,32%,,,,,
player,201309090sdg,htx,DobbTi20,pos,LB,,,,,
player,201309090sdg,htx,DobbTi20,offense,0,,,,,
player,201309090sdg,htx,DobbTi20,off_pct,0%,,,,,
player,201309090sdg,htx,DobbTi20,defense,1,,,,,
player,201309090sdg,htx,DobbTi20,def_pct,2%,,,,,
player,201309090sdg,htx,DobbTi20,special_teams,20,,,,,
player,201309090sdg,htx,DobbTi20,st_pct,65%,,,,,
player,201309090sdg,htx,TuggJu00,pos,LB,,,,,
player,201309090sdg,htx,TuggJu00,offense,0,,,,,
player,201309090sdg,htx,TuggJu00,off_pct,0%,,,,,
player,201309090sdg,htx,TuggJu00,defense,0,,,,,
player,201309090sdg,htx,TuggJu00,def_pct,0%,,,,,
player,201309090sdg,htx,TuggJu00,special_teams,20,,,,,
player,201309090sdg,htx,TuggJu00,st_pct,65%,,,,,
player,201309090sdg,htx,PleaEd00,pos,SS,,,,,
player,201309090sdg,htx,PleaEd00,offense,0,,,,,
player,201309090sdg,htx,PleaEd00,off_pct,0%,,,,,
player,201309090sdg,htx,PleaEd00,defense,0,,,,,
player,201309090sdg,htx,PleaEd00,def_pct,0%,,,,,
player,201309090sdg,htx,PleaEd00,special_teams,20,,,,,
player,201309090sdg,htx,PleaEd00,st_pct,65%,,,,,
player,201309090sdg,htx,BramBr00,pos,LB,,,,,
player,201309090sdg,htx,BramBr00,offense,0,,,,,
player,201309090sdg,htx,BramBr00,off_pct,0%,,,,,
player,201309090sdg,htx,BramBr00,defense,0,,,,,
player,201309090sdg,htx,BramBr00,def_pct,0%,,,,,
player,201309090sdg,htx,BramBr00,special_teams,19,,,,,
player,201309090sdg,htx,BramBr00,st_pct,61%,,,,,
player,201309090sdg,htx,BouyA.00,pos,CB,,,,,
player,201309090sdg,htx,BouyA.00,offense,0,,,,,
player,201309090sdg,htx,BouyA.00,off_pct,0%,,,,,
player,201309090sdg,htx,BouyA.00,defense,0,,,,,
player,201309090sdg,htx,BouyA.00,def_pct,0%,,,,,
player,201309090sdg,htx,BouyA.00,special_teams,15,,,,,
player,201309090sdg,htx,BouyA.00,st_pct,48%,,,,,
player,201309090sdg,htx,BullRa00,pos,K,,,,,
player,201309090sdg,htx,BullRa00,offense,0,,,,,
player,201309090sdg,htx,BullRa00,off_pct,0%,,,,,
player,201309090sdg,htx,BullRa00,defense,0,,,,,
player,201309090sdg,htx,BullRa00,def_pct,0%,,,,,
player,201309090sdg,htx,BullRa00,special_teams,12,,,,,
player,201309090sdg,htx,BullRa00,st_pct,39%,,,,,
player,201309090sdg,htx,HarrBr00,pos,CB,,,,,
player,201309090sdg,htx,HarrBr00,offense,0,,,,,
player,201309090sdg,htx,HarrBr00,off_pct,0%,,,,,
player,201309090sdg,htx,HarrBr00,defense,0,,,,,
player,201309090sdg,htx,HarrBr00,def_pct,0%,,,,,
player,201309090sdg,htx,HarrBr00,special_teams,12,,,,,
player,201309090sdg,htx,HarrBr00,st_pct,39%,,,,,
player,201309090sdg,htx,WeekJo00,pos,LS,,,,,
player,201309090sdg,htx,WeekJo00,offense,0,,,,,
player,201309090sdg,htx,WeekJo00,off_pct,0%,,,,,
player,201309090sdg,htx,WeekJo00,defense,0,,,,,
player,201309090sdg,htx,WeekJo00,def_pct,0%,,,,,
player,201309090sdg,htx,WeekJo00,special_teams,11,,,,,
player,201309090sdg,htx,WeekJo00,st_pct,35%,,,,,
player,201309090sdg,htx,LechSh20,pos,P,,,,,
player,201309090sdg,htx,LechSh20,offense,0,,,,,
player,201309090sdg,htx,LechSh20,off_pct,0%,,,,,
player,201309090sdg,htx,LechSh20,defense,0,,,,,
player,201309090sdg,htx,LechSh20,def_pct,0%,,,,,
player,201309090sdg,htx,LechSh20,special_teams,11,,,,,
player,201309090sdg,htx,LechSh20,st_pct,35%,,,,,
player,201309090sdg,htx,JoneBe01,pos,C,,,,,
player,201309090sdg,htx,JoneBe01,offense,0,,,,,
player,201309090sdg,htx,JoneBe01,off_pct,0%,,,,,
player,201309090sdg,htx,JoneBe01,defense,0,,,,,
player,201309090sdg,htx,JoneBe01,def_pct,0%,,,,,
player,201309090sdg,htx,JoneBe01,special_teams,11,,,,,
player,201309090sdg,htx,JoneBe01,st_pct,35%,,,,,
player,201309090sdg,htx,HarrRy20,pos,T,,,,,
player,201309090sdg,htx,HarrRy20,offense,0,,,,,
player,201309090sdg,htx,HarrRy20,off_pct,0%,,,,,
player,201309090sdg,htx,HarrRy20,defense,0,,,,,
player,201309090sdg,htx,HarrRy20,def_pct,0%,,,,,
player,201309090sdg,htx,HarrRy20,special_teams,7,,,,,
player,201309090sdg,htx,HarrRy20,st_pct,23%,,,,,
player,201309090sdg,htx,WoodCi00,pos,RB,,,,,
player,201309090sdg,htx,WoodCi00,offense,0,,,,,
player,201309090sdg,htx,WoodCi00,off_pct,0%,,,,,
player,201309090sdg,htx,WoodCi00,defense,0,,,,,
player,201309090sdg,htx,WoodCi00,def_pct,0%,,,,,
player,201309090sdg,htx,WoodCi00,special_teams,2,,,,,
player,201309090sdg,htx,WoodCi00,st_pct,6%,,,,,
