game,2013,2,20130915,201309150kan,dal,"Dallas Cowboys",16,kan,"Kansas City Chiefs",17
player,201309150kan,dal,EscoGa00,st_pct,14%,,,,,
player,201309150kan,dal,HannJa00,pos,TE,,,,,
player,201309150kan,dal,HannJa00,offense,22,,,,,
player,201309150kan,dal,HannJa00,off_pct,34%,,,,,
player,201309150kan,dal,HannJa00,defense,0,,,,,
player,201309150kan,dal,HannJa00,def_pct,0%,,,,,
player,201309150kan,dal,HannJa00,special_teams,4,,,,,
player,201309150kan,dal,HannJa00,st_pct,14%,,,,,
player,201309150kan,dal,WateBr55,pos,G,,,,,
player,201309150kan,dal,WateBr55,offense,18,,,,,
player,201309150kan,dal,WateBr55,off_pct,28%,,,,,
player,201309150kan,dal,WateBr55,defense,0,,,,,
player,201309150kan,dal,WateBr55,def_pct,0%,,,,,
player,201309150kan,dal,WateBr55,special_teams,4,,,,,
player,201309150kan,dal,WateBr55,st_pct,14%,,,,,
player,201309150kan,dal,HarrDw00,pos,WR,,,,,
player,201309150kan,dal,HarrDw00,offense,11,,,,,
player,201309150kan,dal,HarrDw00,off_pct,17%,,,,,
player,201309150kan,dal,HarrDw00,defense,0,,,,,
player,201309150kan,dal,HarrDw00,def_pct,0%,,,,,
player,201309150kan,dal,HarrDw00,special_teams,20,,,,,
player,201309150kan,dal,HarrDw00,st_pct,71%,,,,,
player,201309150kan,dal,DunbLa00,pos,RB,,,,,
player,201309150kan,dal,DunbLa00,offense,3,,,,,
player,201309150kan,dal,DunbLa00,off_pct,5%,,,,,
player,201309150kan,dal,DunbLa00,defense,0,,,,,
player,201309150kan,dal,DunbLa00,def_pct,0%,,,,,
player,201309150kan,dal,DunbLa00,special_teams,15,,,,,
player,201309150kan,dal,DunbLa00,st_pct,54%,,,,,
player,201309150kan,dal,CostPh00,pos,C,,,,,
player,201309150kan,dal,CostPh00,offense,1,,,,,
player,201309150kan,dal,CostPh00,off_pct,2%,,,,,
player,201309150kan,dal,CostPh00,defense,0,,,,,
player,201309150kan,dal,CostPh00,def_pct,0%,,,,,
player,201309150kan,dal,CostPh00,special_teams,4,,,,,
player,201309150kan,dal,CostPh00,st_pct,14%,,,,,
player,201309150kan,dal,CarrBr99,pos,CB,,,,,
player,201309150kan,dal,CarrBr99,offense,0,,,,,
player,201309150kan,dal,CarrBr99,off_pct,0%,,,,,
player,201309150kan,dal,CarrBr99,defense,67,,,,,
player,201309150kan,dal,CarrBr99,def_pct,100%,,,,,
player,201309150kan,dal,CarrBr99,special_teams,11,,,,,
player,201309150kan,dal,CarrBr99,st_pct,39%,,,,,
player,201309150kan,dal,ScanOr99,pos,CB,,,,,
player,201309150kan,dal,ScanOr99,offense,0,,,,,
player,201309150kan,dal,ScanOr99,off_pct,0%,,,,,
player,201309150kan,dal,ScanOr99,defense,67,,,,,
player,201309150kan,dal,ScanOr99,def_pct,100%,,,,,
player,201309150kan,dal,ScanOr99,special_teams,11,,,,,
player,201309150kan,dal,ScanOr99,st_pct,39%,,,,,
player,201309150kan,dal,ChurBa99,pos,FS,,,,,
player,201309150kan,dal,ChurBa99,offense,0,,,,,
player,201309150kan,dal,ChurBa99,off_pct,0%,,,,,
player,201309150kan,dal,ChurBa99,defense,67,,,,,
player,201309150kan,dal,ChurBa99,def_pct,100%,,,,,
player,201309150kan,dal,ChurBa99,special_teams,8,,,,,
player,201309150kan,dal,ChurBa99,st_pct,29%,,,,,
player,201309150kan,dal,LeexSe99,pos,LB,,,,,
player,201309150kan,dal,LeexSe99,offense,0,,,,,
player,201309150kan,dal,LeexSe99,off_pct,0%,,,,,
player,201309150kan,dal,LeexSe99,defense,67,,,,,
player,201309150kan,dal,LeexSe99,def_pct,100%,,,,,
player,201309150kan,dal,LeexSe99,special_teams,5,,,,,
player,201309150kan,dal,LeexSe99,st_pct,18%,,,,,
player,201309150kan,dal,CartBr00,pos,LB,,,,,
player,201309150kan,dal,CartBr00,offense,0,,,,,
player,201309150kan,dal,CartBr00,off_pct,0%,,,,,
player,201309150kan,dal,CartBr00,defense,67,,,,,
player,201309150kan,dal,CartBr00,def_pct,100%,,,,,
player,201309150kan,dal,CartBr00,special_teams,5,,,,,
player,201309150kan,dal,CartBr00,st_pct,18%,,,,,
player,201309150kan,dal,AlleWi21,pos,SS,,,,,
player,201309150kan,dal,AlleWi21,offense,0,,,,,
player,201309150kan,dal,AlleWi21,off_pct,0%,,,,,
player,201309150kan,dal,AlleWi21,defense,67,,,,,
player,201309150kan,dal,AlleWi21,def_pct,100%,,,,,
player,201309150kan,dal,AlleWi21,special_teams,4,,,,,
player,201309150kan,dal,AlleWi21,st_pct,14%,,,,,
player,201309150kan,dal,HaydNi99,pos,DT,,,,,
player,201309150kan,dal,HaydNi99,offense,0,,,,,
player,201309150kan,dal,HaydNi99,off_pct,0%,,,,,
player,201309150kan,dal,HaydNi99,defense,60,,,,,
player,201309150kan,dal,HaydNi99,def_pct,90%,,,,,
player,201309150kan,dal,HaydNi99,special_teams,9,,,,,
player,201309150kan,dal,HaydNi99,st_pct,32%,,,,,
player,201309150kan,dal,HatcJa20,pos,DT,,,,,
player,201309150kan,dal,HatcJa20,offense,0,,,,,
player,201309150kan,dal,HatcJa20,off_pct,0%,,,,,
player,201309150kan,dal,HatcJa20,defense,53,,,,,
player,201309150kan,dal,HatcJa20,def_pct,79%,,,,,
player,201309150kan,dal,HatcJa20,special_teams,9,,,,,
player,201309150kan,dal,HatcJa20,st_pct,32%,,,,,
player,201309150kan,dal,WareDe99,pos,DE,,,,,
player,201309150kan,dal,WareDe99,offense,0,,,,,
player,201309150kan,dal,WareDe99,off_pct,0%,,,,,
player,201309150kan,dal,WareDe99,defense,52,,,,,
player,201309150kan,dal,WareDe99,def_pct,78%,,,,,
player,201309150kan,dal,WareDe99,special_teams,5,,,,,
player,201309150kan,dal,WareDe99,st_pct,18%,,,,,
player,201309150kan,dal,SelvGe99,pos,DE,,,,,
player,201309150kan,dal,SelvGe99,offense,0,,,,,
player,201309150kan,dal,SelvGe99,off_pct,0%,,,,,
player,201309150kan,dal,SelvGe99,defense,44,,,,,
player,201309150kan,dal,SelvGe99,def_pct,66%,,,,,
player,201309150kan,dal,SelvGe99,special_teams,3,,,,,
player,201309150kan,dal,SelvGe99,st_pct,11%,,,,,
player,201309150kan,dal,ClaiMo00,pos,CB,,,,,
player,201309150kan,dal,ClaiMo00,offense,0,,,,,
player,201309150kan,dal,ClaiMo00,off_pct,0%,,,,,
player,201309150kan,dal,ClaiMo00,defense,37,,,,,
player,201309150kan,dal,ClaiMo00,def_pct,55%,,,,,
player,201309150kan,dal,ClaiMo00,special_teams,3,,,,,
player,201309150kan,dal,ClaiMo00,st_pct,11%,,,,,
player,201309150kan,dal,SpenAn99,pos,DE,,,,,
player,201309150kan,dal,SpenAn99,offense,0,,,,,
player,201309150kan,dal,SpenAn99,off_pct,0%,,,,,
player,201309150kan,dal,SpenAn99,defense,34,,,,,
player,201309150kan,dal,SpenAn99,def_pct,51%,,,,,
player,201309150kan,dal,SpenAn99,special_teams,2,,,,,
player,201309150kan,dal,SpenAn99,st_pct,7%,,,,,
player,201309150kan,dal,DuraJu99,pos,LB,,,,,
player,201309150kan,dal,DuraJu99,offense,0,,,,,
player,201309150kan,dal,DuraJu99,off_pct,0%,,,,,
player,201309150kan,dal,DuraJu99,defense,30,,,,,
player,201309150kan,dal,DuraJu99,def_pct,45%,,,,,
player,201309150kan,dal,DuraJu99,special_teams,5,,,,,
player,201309150kan,dal,DuraJu99,st_pct,18%,,,,,
player,201309150kan,dal,CoheLa99,pos,DT,,,,,
player,201309150kan,dal,CoheLa99,offense,0,,,,,
player,201309150kan,dal,CoheLa99,off_pct,0%,,,,,
player,201309150kan,dal,CoheLa99,defense,14,,,,,
player,201309150kan,dal,CoheLa99,def_pct,21%,,,,,
player,201309150kan,dal,CoheLa99,special_teams,0,,,,,
player,201309150kan,dal,CoheLa99,st_pct,0%,,,,,
player,201309150kan,dal,WilbKy00,pos,DE,,,,,
player,201309150kan,dal,WilbKy00,offense,0,,,,,
player,201309150kan,dal,WilbKy00,off_pct,0%,,,,,
player,201309150kan,dal,WilbKy00,defense,6,,,,,
player,201309150kan,dal,WilbKy00,def_pct,9%,,,,,
player,201309150kan,dal,WilbKy00,special_teams,8,,,,,
player,201309150kan,dal,WilbKy00,st_pct,29%,,,,,
player,201309150kan,dal,LongJe00,pos,DT,,,,,
player,201309150kan,dal,LongJe00,offense,0,,,,,
player,201309150kan,dal,LongJe00,off_pct,0%,,,,,
player,201309150kan,dal,LongJe00,defense,5,,,,,
player,201309150kan,dal,LongJe00,def_pct,7%,,,,,
player,201309150kan,dal,LongJe00,special_teams,0,,,,,
player,201309150kan,dal,LongJe00,st_pct,0%,,,,,
player,201309150kan,dal,HeatJe00,pos,FS,,,,,
player,201309150kan,dal,HeatJe00,offense,0,,,,,
player,201309150kan,dal,HeatJe00,off_pct,0%,,,,,
player,201309150kan,dal,HeatJe00,defense,0,,,,,
player,201309150kan,dal,HeatJe00,def_pct,0%,,,,,
player,201309150kan,dal,HeatJe00,special_teams,19,,,,,
player,201309150kan,dal,HeatJe00,st_pct,68%,,,,,
player,201309150kan,dal,HollDe01,pos,LB,,,,,
player,201309150kan,dal,HollDe01,offense,0,,,,,
player,201309150kan,dal,HollDe01,off_pct,0%,,,,,
player,201309150kan,dal,HollDe01,defense,0,,,,,
player,201309150kan,dal,HollDe01,def_pct,0%,,,,,
player,201309150kan,dal,HollDe01,special_teams,19,,,,,
player,201309150kan,dal,HollDe01,st_pct,68%,,,,,
player,201309150kan,dal,McCrDa00,pos,FS,,,,,
player,201309150kan,dal,McCrDa00,offense,0,,,,,
player,201309150kan,dal,McCrDa00,off_pct,0%,,,,,
player,201309150kan,dal,McCrDa00,defense,0,,,,,
player,201309150kan,dal,McCrDa00,def_pct,0%,,,,,
player,201309150kan,dal,McCrDa00,special_teams,19,,,,,
player,201309150kan,dal,McCrDa00,st_pct,68%,,,,,
player,201309150kan,dal,BoswKy00,pos,LB,,,,,
player,201309150kan,dal,BoswKy00,offense,0,,,,,
player,201309150kan,dal,BoswKy00,off_pct,0%,,,,,
player,201309150kan,dal,BoswKy00,defense,0,,,,,
player,201309150kan,dal,BoswKy00,def_pct,0%,,,,,
player,201309150kan,dal,BoswKy00,special_teams,19,,,,,
player,201309150kan,dal,BoswKy00,st_pct,68%,,,,,
player,201309150kan,dal,JoneEd22,pos,DE,,,,,
player,201309150kan,dal,JoneEd22,offense,0,,,,,
player,201309150kan,dal,JoneEd22,off_pct,0%,,,,,
player,201309150kan,dal,JoneEd22,defense,0,,,,,
player,201309150kan,dal,JoneEd22,def_pct,0%,,,,,
player,201309150kan,dal,JoneEd22,special_teams,19,,,,,
player,201309150kan,dal,JoneEd22,st_pct,68%,,,,,
player,201309150kan,dal,WilcJ.00,pos,SS,,,,,
player,201309150kan,dal,WilcJ.00,offense,0,,,,,
player,201309150kan,dal,WilcJ.00,off_pct,0%,,,,,
player,201309150kan,dal,WilcJ.00,defense,0,,,,,
player,201309150kan,dal,WilcJ.00,def_pct,0%,,,,,
player,201309150kan,dal,WilcJ.00,special_teams,15,,,,,
player,201309150kan,dal,WilcJ.00,st_pct,54%,,,,,
player,201309150kan,dal,TannPh00,pos,RB,,,,,
player,201309150kan,dal,TannPh00,offense,0,,,,,
player,201309150kan,dal,TannPh00,off_pct,0%,,,,,
player,201309150kan,dal,TannPh00,defense,0,,,,,
player,201309150kan,dal,TannPh00,def_pct,0%,,,,,
player,201309150kan,dal,TannPh00,special_teams,13,,,,,
player,201309150kan,dal,TannPh00,st_pct,46%,,,,,
player,201309150kan,dal,BailDa00,pos,K,,,,,
player,201309150kan,dal,BailDa00,offense,0,,,,,
player,201309150kan,dal,BailDa00,off_pct,0%,,,,,
player,201309150kan,dal,BailDa00,defense,0,,,,,
player,201309150kan,dal,BailDa00,def_pct,0%,,,,,
player,201309150kan,dal,BailDa00,special_teams,9,,,,,
player,201309150kan,dal,BailDa00,st_pct,32%,,,,,
player,201309150kan,dal,JoneCh02,pos,P,,,,,
player,201309150kan,dal,JoneCh02,offense,0,,,,,
player,201309150kan,dal,JoneCh02,off_pct,0%,,,,,
player,201309150kan,dal,JoneCh02,defense,0,,,,,
player,201309150kan,dal,JoneCh02,def_pct,0%,,,,,
player,201309150kan,dal,JoneCh02,special_teams,8,,,,,
player,201309150kan,dal,JoneCh02,st_pct,29%,,,,,
player,201309150kan,dal,LadoL.20,pos,LS,,,,,
player,201309150kan,dal,LadoL.20,offense,0,,,,,
player,201309150kan,dal,LadoL.20,off_pct,0%,,,,,
player,201309150kan,dal,LadoL.20,defense,0,,,,,
player,201309150kan,dal,LadoL.20,def_pct,0%,,,,,
player,201309150kan,dal,LadoL.20,special_teams,8,,,,,
player,201309150kan,dal,LadoL.20,st_pct,29%,,,,,
player,201309150kan,dal,WebbBW00,pos,CB,,,,,
player,201309150kan,dal,WebbBW00,offense,0,,,,,
player,201309150kan,dal,WebbBW00,off_pct,0%,,,,,
player,201309150kan,dal,WebbBW00,defense,0,,,,,
player,201309150kan,dal,WebbBW00,def_pct,0%,,,,,
player,201309150kan,dal,WebbBW00,special_teams,5,,,,,
player,201309150kan,dal,WebbBW00,st_pct,18%,,,,,
player,201309150kan,dal,ParnJe00,pos,T,,,,,
player,201309150kan,dal,ParnJe00,offense,0,,,,,
player,201309150kan,dal,ParnJe00,off_pct,0%,,,,,
player,201309150kan,dal,ParnJe00,defense,0,,,,,
player,201309150kan,dal,ParnJe00,def_pct,0%,,,,,
player,201309150kan,dal,ParnJe00,special_teams,4,,,,,
player,201309150kan,dal,ParnJe00,st_pct,14%,,,,,
