game,2013,9,20131103,201311030dal,min,"Minnesota Vikings",23,dal,"Dallas Cowboys",27
player,201311030dal,dal,LawrCa01,defense,0,,,,,
player,201311030dal,dal,LawrCa01,def_pct,0%,,,,,
player,201311030dal,dal,LawrCa01,special_teams,17,,,,,
player,201311030dal,dal,LawrCa01,st_pct,61%,,,,,
player,201311030dal,dal,TannPh00,pos,RB,,,,,
player,201311030dal,dal,TannPh00,offense,0,,,,,
player,201311030dal,dal,TannPh00,off_pct,0%,,,,,
player,201311030dal,dal,TannPh00,defense,0,,,,,
player,201311030dal,dal,TannPh00,def_pct,0%,,,,,
player,201311030dal,dal,TannPh00,special_teams,17,,,,,
player,201311030dal,dal,TannPh00,st_pct,61%,,,,,
player,201311030dal,dal,McCrDa00,pos,FS,,,,,
player,201311030dal,dal,McCrDa00,offense,0,,,,,
player,201311030dal,dal,McCrDa00,off_pct,0%,,,,,
player,201311030dal,dal,McCrDa00,defense,0,,,,,
player,201311030dal,dal,McCrDa00,def_pct,0%,,,,,
player,201311030dal,dal,McCrDa00,special_teams,16,,,,,
player,201311030dal,dal,McCrDa00,st_pct,57%,,,,,
player,201311030dal,dal,BailDa00,pos,K,,,,,
player,201311030dal,dal,BailDa00,offense,0,,,,,
player,201311030dal,dal,BailDa00,off_pct,0%,,,,,
player,201311030dal,dal,BailDa00,defense,0,,,,,
player,201311030dal,dal,BailDa00,def_pct,0%,,,,,
player,201311030dal,dal,BailDa00,special_teams,11,,,,,
player,201311030dal,dal,BailDa00,st_pct,39%,,,,,
player,201311030dal,dal,JoneCh02,pos,P,,,,,
player,201311030dal,dal,JoneCh02,offense,0,,,,,
player,201311030dal,dal,JoneCh02,off_pct,0%,,,,,
player,201311030dal,dal,JoneCh02,defense,0,,,,,
player,201311030dal,dal,JoneCh02,def_pct,0%,,,,,
player,201311030dal,dal,JoneCh02,special_teams,10,,,,,
player,201311030dal,dal,JoneCh02,st_pct,36%,,,,,
player,201311030dal,dal,LadoL.20,pos,LS,,,,,
player,201311030dal,dal,LadoL.20,offense,0,,,,,
player,201311030dal,dal,LadoL.20,off_pct,0%,,,,,
player,201311030dal,dal,LadoL.20,defense,0,,,,,
player,201311030dal,dal,LadoL.20,def_pct,0%,,,,,
player,201311030dal,dal,LadoL.20,special_teams,10,,,,,
player,201311030dal,dal,LadoL.20,st_pct,36%,,,,,
player,201311030dal,dal,PellMi00,pos,DB,,,,,
player,201311030dal,dal,PellMi00,offense,0,,,,,
player,201311030dal,dal,PellMi00,off_pct,0%,,,,,
player,201311030dal,dal,PellMi00,defense,0,,,,,
player,201311030dal,dal,PellMi00,def_pct,0%,,,,,
player,201311030dal,dal,PellMi00,special_teams,5,,,,,
player,201311030dal,dal,PellMi00,st_pct,18%,,,,,
player,201311030dal,min,FuscBr00,pos,G,,,,,
player,201311030dal,min,FuscBr00,offense,70,,,,,
player,201311030dal,min,FuscBr00,off_pct,100%,,,,,
player,201311030dal,min,FuscBr00,defense,0,,,,,
player,201311030dal,min,FuscBr00,def_pct,0%,,,,,
player,201311030dal,min,FuscBr00,special_teams,4,,,,,
player,201311030dal,min,FuscBr00,st_pct,14%,,,,,
player,201311030dal,min,KaliMa00,pos,T,,,,,
player,201311030dal,min,KaliMa00,offense,70,,,,,
player,201311030dal,min,KaliMa00,off_pct,100%,,,,,
player,201311030dal,min,KaliMa00,defense,0,,,,,
player,201311030dal,min,KaliMa00,def_pct,0%,,,,,
player,201311030dal,min,KaliMa00,special_teams,4,,,,,
player,201311030dal,min,KaliMa00,st_pct,14%,,,,,
player,201311030dal,min,JohnCh23,pos,G,,,,,
player,201311030dal,min,JohnCh23,offense,70,,,,,
player,201311030dal,min,JohnCh23,off_pct,100%,,,,,
player,201311030dal,min,JohnCh23,defense,0,,,,,
player,201311030dal,min,JohnCh23,def_pct,0%,,,,,
player,201311030dal,min,JohnCh23,special_teams,3,,,,,
player,201311030dal,min,JohnCh23,st_pct,11%,,,,,
player,201311030dal,min,SullJo24,pos,C,,,,,
player,201311030dal,min,SullJo24,offense,70,,,,,
player,201311030dal,min,SullJo24,off_pct,100%,,,,,
player,201311030dal,min,SullJo24,defense,0,,,,,
player,201311030dal,min,SullJo24,def_pct,0%,,,,,
player,201311030dal,min,SullJo24,special_teams,0,,,,,
player,201311030dal,min,SullJo24,st_pct,0%,,,,,
player,201311030dal,min,PondCh00,pos,QB,,,,,
player,201311030dal,min,PondCh00,offense,70,,,,,
player,201311030dal,min,PondCh00,off_pct,100%,,,,,
player,201311030dal,min,PondCh00,defense,0,,,,,
player,201311030dal,min,PondCh00,def_pct,0%,,,,,
player,201311030dal,min,PondCh00,special_teams,0,,,,,
player,201311030dal,min,PondCh00,st_pct,0%,,,,,
player,201311030dal,min,JennGr00,pos,WR,,,,,
player,201311030dal,min,JennGr00,offense,63,,,,,
player,201311030dal,min,JennGr00,off_pct,90%,,,,,
player,201311030dal,min,JennGr00,defense,0,,,,,
player,201311030dal,min,JennGr00,def_pct,0%,,,,,
player,201311030dal,min,JennGr00,special_teams,0,,,,,
player,201311030dal,min,JennGr00,st_pct,0%,,,,,
player,201311030dal,min,PeteAd01,pos,RB,,,,,
player,201311030dal,min,PeteAd01,offense,57,,,,,
player,201311030dal,min,PeteAd01,off_pct,81%,,,,,
player,201311030dal,min,PeteAd01,defense,0,,,,,
player,201311030dal,min,PeteAd01,def_pct,0%,,,,,
player,201311030dal,min,PeteAd01,special_teams,0,,,,,
player,201311030dal,min,PeteAd01,st_pct,0%,,,,,
player,201311030dal,min,CarlJo00,pos,TE,,,,,
player,201311030dal,min,CarlJo00,offense,46,,,,,
player,201311030dal,min,CarlJo00,off_pct,66%,,,,,
player,201311030dal,min,CarlJo00,defense,0,,,,,
player,201311030dal,min,CarlJo00,def_pct,0%,,,,,
player,201311030dal,min,CarlJo00,special_teams,10,,,,,
player,201311030dal,min,CarlJo00,st_pct,36%,,,,,
player,201311030dal,min,SimpJe00,pos,WR,,,,,
player,201311030dal,min,SimpJe00,offense,46,,,,,
player,201311030dal,min,SimpJe00,off_pct,66%,,,,,
player,201311030dal,min,SimpJe00,defense,0,,,,,
player,201311030dal,min,SimpJe00,def_pct,0%,,,,,
player,201311030dal,min,SimpJe00,special_teams,0,,,,,
player,201311030dal,min,SimpJe00,st_pct,0%,,,,,
player,201311030dal,min,RudoKy00,pos,TE,,,,,
player,201311030dal,min,RudoKy00,offense,39,,,,,
player,201311030dal,min,RudoKy00,off_pct,56%,,,,,
player,201311030dal,min,RudoKy00,defense,0,,,,,
player,201311030dal,min,RudoKy00,def_pct,0%,,,,,
player,201311030dal,min,RudoKy00,special_teams,2,,,,,
player,201311030dal,min,RudoKy00,st_pct,7%,,,,,
player,201311030dal,min,LoadPh20,pos,T,,,,,
player,201311030dal,min,LoadPh20,offense,37,,,,,
player,201311030dal,min,LoadPh20,off_pct,53%,,,,,
player,201311030dal,min,LoadPh20,defense,0,,,,,
player,201311030dal,min,LoadPh20,def_pct,0%,,,,,
player,201311030dal,min,LoadPh20,special_teams,1,,,,,
player,201311030dal,min,LoadPh20,st_pct,4%,,,,,
player,201311030dal,min,WebbJM20,pos,T,,,,,
player,201311030dal,min,WebbJM20,offense,33,,,,,
player,201311030dal,min,WebbJM20,off_pct,47%,,,,,
player,201311030dal,min,WebbJM20,defense,0,,,,,
player,201311030dal,min,WebbJM20,def_pct,0%,,,,,
player,201311030dal,min,WebbJM20,special_teams,4,,,,,
player,201311030dal,min,WebbJM20,st_pct,14%,,,,,
player,201311030dal,min,WrigJa02,pos,WR,,,,,
player,201311030dal,min,WrigJa02,offense,28,,,,,
player,201311030dal,min,WrigJa02,off_pct,40%,,,,,
player,201311030dal,min,WrigJa02,defense,0,,,,,
player,201311030dal,min,WrigJa02,def_pct,0%,,,,,
player,201311030dal,min,WrigJa02,special_teams,0,,,,,
player,201311030dal,min,WrigJa02,st_pct,0%,,,,,
player,201311030dal,min,PattCo00,pos,WR,,,,,
player,201311030dal,min,PattCo00,offense,26,,,,,
player,201311030dal,min,PattCo00,off_pct,37%,,,,,
player,201311030dal,min,PattCo00,defense,0,,,,,
player,201311030dal,min,PattCo00,def_pct,0%,,,,,
player,201311030dal,min,PattCo00,special_teams,7,,,,,
player,201311030dal,min,PattCo00,st_pct,25%,,,,,
player,201311030dal,min,FeltJe00,pos,FB,,,,,
player,201311030dal,min,FeltJe00,offense,24,,,,,
player,201311030dal,min,FeltJe00,off_pct,34%,,,,,
player,201311030dal,min,FeltJe00,defense,0,,,,,
player,201311030dal,min,FeltJe00,def_pct,0%,,,,,
player,201311030dal,min,FeltJe00,special_teams,6,,,,,
player,201311030dal,min,FeltJe00,st_pct,21%,,,,,
player,201311030dal,min,GerhTo00,pos,RB,,,,,
player,201311030dal,min,GerhTo00,offense,10,,,,,
player,201311030dal,min,GerhTo00,off_pct,14%,,,,,
player,201311030dal,min,GerhTo00,defense,0,,,,,
player,201311030dal,min,GerhTo00,def_pct,0%,,,,,
player,201311030dal,min,GerhTo00,special_teams,6,,,,,
player,201311030dal,min,GerhTo00,st_pct,21%,,,,,
player,201311030dal,min,WebbJo00,pos,WR,,,,,
player,201311030dal,min,WebbJo00,offense,8,,,,,
player,201311030dal,min,WebbJo00,off_pct,11%,,,,,
player,201311030dal,min,WebbJo00,defense,0,,,,,
player,201311030dal,min,WebbJo00,def_pct,0%,,,,,
player,201311030dal,min,WebbJo00,special_teams,9,,,,,
player,201311030dal,min,WebbJo00,st_pct,32%,,,,,
player,201311030dal,min,FordCh00,pos,TE,,,,,
player,201311030dal,min,FordCh00,offense,3,,,,,
player,201311030dal,min,FordCh00,off_pct,4%,,,,,
player,201311030dal,min,FordCh00,defense,0,,,,,
player,201311030dal,min,FordCh00,def_pct,0%,,,,,
player,201311030dal,min,FordCh00,special_teams,2,,,,,
player,201311030dal,min,FordCh00,st_pct,7%,,,,,
player,201311030dal,min,RobiJo01,pos,CB,,,,,
player,201311030dal,min,RobiJo01,offense,0,,,,,
player,201311030dal,min,RobiJo01,off_pct,0%,,,,,
player,201311030dal,min,RobiJo01,defense,65,,,,,
player,201311030dal,min,RobiJo01,def_pct,100%,,,,,
player,201311030dal,min,RobiJo01,special_teams,12,,,,,
player,201311030dal,min,RobiJo01,st_pct,43%,,,,,
player,201311030dal,min,GreeCh99,pos,LB,,,,,
player,201311030dal,min,GreeCh99,offense,0,,,,,
player,201311030dal,min,GreeCh99,off_pct,0%,,,,,
player,201311030dal,min,GreeCh99,defense,65,,,,,
player,201311030dal,min,GreeCh99,def_pct,100%,,,,,
player,201311030dal,min,GreeCh99,special_teams,7,,,,,
player,201311030dal,min,GreeCh99,st_pct,25%,,,,,
player,201311030dal,min,HendEr99,pos,LB,,,,,
player,201311030dal,min,HendEr99,offense,0,,,,,
player,201311030dal,min,HendEr99,off_pct,0%,,,,,
player,201311030dal,min,HendEr99,defense,63,,,,,
player,201311030dal,min,HendEr99,def_pct,97%,,,,,
player,201311030dal,min,HendEr99,special_teams,7,,,,,
player,201311030dal,min,HendEr99,st_pct,25%,,,,,
player,201311030dal,min,RobiBr98,pos,DE,,,,,
player,201311030dal,min,RobiBr98,offense,0,,,,,
player,201311030dal,min,RobiBr98,off_pct,0%,,,,,
player,201311030dal,min,RobiBr98,defense,61,,,,,
player,201311030dal,min,RobiBr98,def_pct,94%,,,,,
player,201311030dal,min,RobiBr98,special_teams,7,,,,,
player,201311030dal,min,RobiBr98,st_pct,25%,,,,,
player,201311030dal,min,SendAn00,pos,FS,,,,,
player,201311030dal,min,SendAn00,offense,0,,,,,
player,201311030dal,min,SendAn00,off_pct,0%,,,,,
player,201311030dal,min,SendAn00,defense,59,,,,,
player,201311030dal,min,SendAn00,def_pct,91%,,,,,
player,201311030dal,min,SendAn00,special_teams,7,,,,,
player,201311030dal,min,SendAn00,st_pct,25%,,,,,
player,201311030dal,min,AlleJa22,pos,DE,,,,,
player,201311030dal,min,AlleJa22,offense,0,,,,,
player,201311030dal,min,AlleJa22,off_pct,0%,,,,,
player,201311030dal,min,AlleJa22,defense,59,,,,,
player,201311030dal,min,AlleJa22,def_pct,91%,,,,,
player,201311030dal,min,AlleJa22,special_teams,7,,,,,
player,201311030dal,min,AlleJa22,st_pct,25%,,,,,
player,201311030dal,min,RhodXa00,pos,CB,,,,,
player,201311030dal,min,RhodXa00,offense,0,,,,,
player,201311030dal,min,RhodXa00,off_pct,0%,,,,,
player,201311030dal,min,RhodXa00,defense,50,,,,,
player,201311030dal,min,RhodXa00,def_pct,77%,,,,,
player,201311030dal,min,RhodXa00,special_teams,7,,,,,
player,201311030dal,min,RhodXa00,st_pct,25%,,,,,
player,201311030dal,min,SherMa20,pos,CB,,,,,
player,201311030dal,min,SherMa20,offense,0,,,,,
player,201311030dal,min,SherMa20,off_pct,0%,,,,,
player,201311030dal,min,SherMa20,defense,49,,,,,
player,201311030dal,min,SherMa20,def_pct,75%,,,,,
player,201311030dal,min,SherMa20,special_teams,15,,,,,
player,201311030dal,min,SherMa20,st_pct,54%,,,,,
player,201311030dal,min,WillKe98,pos,DT,,,,,
player,201311030dal,min,WillKe98,offense,0,,,,,
player,201311030dal,min,WillKe98,off_pct,0%,,,,,
player,201311030dal,min,WillKe98,defense,41,,,,,
player,201311030dal,min,WillKe98,def_pct,63%,,,,,
player,201311030dal,min,WillKe98,special_teams,5,,,,,
player,201311030dal,min,WillKe98,st_pct,18%,,,,,
player,201311030dal,min,GrifEv99,pos,DE,,,,,
player,201311030dal,min,GrifEv99,offense,0,,,,,
player,201311030dal,min,GrifEv99,off_pct,0%,,,,,
player,201311030dal,min,GrifEv99,defense,40,,,,,
player,201311030dal,min,GrifEv99,def_pct,62%,,,,,
player,201311030dal,min,GrifEv99,special_teams,5,,,,,
player,201311030dal,min,GrifEv99,st_pct,18%,,,,,
player,201311030dal,min,RaymMi00,pos,SS,,,,,
player,201311030dal,min,RaymMi00,offense,0,,,,,
player,201311030dal,min,RaymMi00,off_pct,0%,,,,,
player,201311030dal,min,RaymMi00,defense,38,,,,,
player,201311030dal,min,RaymMi00,def_pct,58%,,,,,
player,201311030dal,min,RaymMi00,special_teams,12,,,,,
player,201311030dal,min,RaymMi00,st_pct,43%,,,,,
player,201311030dal,min,BlanRo00,pos,SS,,,,,
player,201311030dal,min,BlanRo00,offense,0,,,,,
player,201311030dal,min,BlanRo00,off_pct,0%,,,,,
player,201311030dal,min,BlanRo00,defense,33,,,,,
player,201311030dal,min,BlanRo00,def_pct,51%,,,,,
player,201311030dal,min,BlanRo00,special_teams,21,,,,,
player,201311030dal,min,BlanRo00,st_pct,75%,,,,,
player,201311030dal,min,GuioLe99,pos,NT,,,,,
player,201311030dal,min,GuioLe99,offense,0,,,,,
player,201311030dal,min,GuioLe99,off_pct,0%,,,,,
player,201311030dal,min,GuioLe99,defense,26,,,,,
player,201311030dal,min,GuioLe99,def_pct,40%,,,,,
player,201311030dal,min,GuioLe99,special_teams,3,,,,,
player,201311030dal,min,GuioLe99,st_pct,11%,,,,,
player,201311030dal,min,FloySh00,pos,DT,,,,,
player,201311030dal,min,FloySh00,offense,0,,,,,
player,201311030dal,min,FloySh00,off_pct,0%,,,,,
player,201311030dal,min,FloySh00,defense,24,,,,,
player,201311030dal,min,FloySh00,def_pct,37%,,,,,
player,201311030dal,min,FloySh00,special_teams,12,,,,,
player,201311030dal,min,FloySh00,st_pct,43%,,,,,
player,201311030dal,min,JeffA.00,pos,CB,,,,,
player,201311030dal,min,JeffA.00,offense,0,,,,,
player,201311030dal,min,JeffA.00,off_pct,0%,,,,,
player,201311030dal,min,JeffA.00,defense,17,,,,,
player,201311030dal,min,JeffA.00,def_pct,26%,,,,,
player,201311030dal,min,JeffA.00,special_teams,10,,,,,
player,201311030dal,min,JeffA.00,st_pct,36%,,,,,
player,201311030dal,min,MitcMa99,pos,LB,,,,,
player,201311030dal,min,MitcMa99,offense,0,,,,,
player,201311030dal,min,MitcMa99,off_pct,0%,,,,,
player,201311030dal,min,MitcMa99,defense,16,,,,,
player,201311030dal,min,MitcMa99,def_pct,25%,,,,,
player,201311030dal,min,MitcMa99,special_teams,11,,,,,
player,201311030dal,min,MitcMa99,st_pct,39%,,,,,
player,201311030dal,min,BakeCh01,pos,NT,,,,,
player,201311030dal,min,BakeCh01,offense,0,,,,,
player,201311030dal,min,BakeCh01,off_pct,0%,,,,,
player,201311030dal,min,BakeCh01,defense,9,,,,,
player,201311030dal,min,BakeCh01,def_pct,14%,,,,,
player,201311030dal,min,BakeCh01,special_teams,1,,,,,
player,201311030dal,min,BakeCh01,st_pct,4%,,,,,
player,201311030dal,min,HodgGe00,pos,LB,,,,,
player,201311030dal,min,HodgGe00,offense,0,,,,,
player,201311030dal,min,HodgGe00,off_pct,0%,,,,,
player,201311030dal,min,HodgGe00,defense,0,,,,,
player,201311030dal,min,HodgGe00,def_pct,0%,,,,,
player,201311030dal,min,HodgGe00,special_teams,17,,,,,
player,201311030dal,min,HodgGe00,st_pct,61%,,,,,
player,201311030dal,min,MautMi00,pos,LB,,,,,
player,201311030dal,min,MautMi00,offense,0,,,,,
player,201311030dal,min,MautMi00,off_pct,0%,,,,,
player,201311030dal,min,MautMi00,defense,0,,,,,
player,201311030dal,min,MautMi00,def_pct,0%,,,,,
player,201311030dal,min,MautMi00,special_teams,17,,,,,
player,201311030dal,min,MautMi00,st_pct,61%,,,,,
player,201311030dal,min,DeanLa00,pos,LB,,,,,
player,201311030dal,min,DeanLa00,offense,0,,,,,
player,201311030dal,min,DeanLa00,off_pct,0%,,,,,
player,201311030dal,min,DeanLa00,defense,0,,,,,
player,201311030dal,min,DeanLa00,def_pct,0%,,,,,
player,201311030dal,min,DeanLa00,special_teams,17,,,,,
player,201311030dal,min,DeanLa00,st_pct,61%,,,,,
player,201311030dal,min,ColeAu00,pos,LB,,,,,
player,201311030dal,min,ColeAu00,offense,0,,,,,
player,201311030dal,min,ColeAu00,off_pct,0%,,,,,
player,201311030dal,min,ColeAu00,defense,0,,,,,
player,201311030dal,min,ColeAu00,def_pct,0%,,,,,
player,201311030dal,min,ColeAu00,special_teams,11,,,,,
player,201311030dal,min,ColeAu00,st_pct,39%,,,,,
player,201311030dal,min,WalsBl00,pos,K,,,,,
player,201311030dal,min,WalsBl00,offense,0,,,,,
player,201311030dal,min,WalsBl00,off_pct,0%,,,,,
player,201311030dal,min,WalsBl00,defense,0,,,,,
player,201311030dal,min,WalsBl00,def_pct,0%,,,,,
player,201311030dal,min,WalsBl00,special_teams,9,,,,,
player,201311030dal,min,WalsBl00,st_pct,32%,,,,,
player,201311030dal,min,BergJo20,pos,C,,,,,
player,201311030dal,min,BergJo20,offense,0,,,,,
player,201311030dal,min,BergJo20,off_pct,0%,,,,,
player,201311030dal,min,BergJo20,defense,0,,,,,
player,201311030dal,min,BergJo20,def_pct,0%,,,,,
player,201311030dal,min,BergJo20,special_teams,9,,,,,
player,201311030dal,min,BergJo20,st_pct,32%,,,,,
player,201311030dal,min,LockJe00,pos,P,,,,,
player,201311030dal,min,LockJe00,offense,0,,,,,
player,201311030dal,min,LockJe00,off_pct,0%,,,,,
player,201311030dal,min,LockJe00,defense,0,,,,,
player,201311030dal,min,LockJe00,def_pct,0%,,,,,
player,201311030dal,min,LockJe00,special_teams,7,,,,,
player,201311030dal,min,LockJe00,st_pct,25%,,,,,
player,201311030dal,min,LoefCu20,pos,LS,,,,,
player,201311030dal,min,LoefCu20,offense,0,,,,,
player,201311030dal,min,LoefCu20,off_pct,0%,,,,,
player,201311030dal,min,LoefCu20,defense,0,,,,,
player,201311030dal,min,LoefCu20,def_pct,0%,,,,,
player,201311030dal,min,LoefCu20,special_teams,7,,,,,
player,201311030dal,min,LoefCu20,st_pct,25%,,,,,
player,201311030dal,min,PratSh00,pos,CB,,,,,
player,201311030dal,min,PratSh00,offense,0,,,,,
player,201311030dal,min,PratSh00,off_pct,0%,,,,,
player,201311030dal,min,PratSh00,defense,0,,,,,
player,201311030dal,min,PratSh00,def_pct,0%,,,,,
player,201311030dal,min,PratSh00,special_teams,5,,,,,
player,201311030dal,min,PratSh00,st_pct,18%,,,,,
player,201311030dal,min,SmitRo05,pos,WR,,,,,
player,201311030dal,min,SmitRo05,offense,0,,,,,
player,201311030dal,min,SmitRo05,off_pct,0%,,,,,
player,201311030dal,min,SmitRo05,defense,0,,,,,
player,201311030dal,min,SmitRo05,def_pct,0%,,,,,
player,201311030dal,min,SmitRo05,special_teams,1,,,,,
player,201311030dal,min,SmitRo05,st_pct,4%,,,,,
