game,2013,16,20131222,201312220ram,tam,"Tampa Bay Buccaneers",13,ram,"St. Louis Rams",23
player,201312220ram,tam,ReviDa99,special_teams,5,,,,,
player,201312220ram,tam,ReviDa99,st_pct,22%,,,,,
player,201312220ram,tam,TandKe00,pos,SS,,,,,
player,201312220ram,tam,TandKe00,offense,0,,,,,
player,201312220ram,tam,TandKe00,off_pct,0%,,,,,
player,201312220ram,tam,TandKe00,defense,59,,,,,
player,201312220ram,tam,TandKe00,def_pct,97%,,,,,
player,201312220ram,tam,TandKe00,special_teams,9,,,,,
player,201312220ram,tam,TandKe00,st_pct,39%,,,,,
player,201312220ram,tam,BankJo00,pos,CB,,,,,
player,201312220ram,tam,BankJo00,offense,0,,,,,
player,201312220ram,tam,BankJo00,off_pct,0%,,,,,
player,201312220ram,tam,BankJo00,defense,59,,,,,
player,201312220ram,tam,BankJo00,def_pct,97%,,,,,
player,201312220ram,tam,BankJo00,special_teams,5,,,,,
player,201312220ram,tam,BankJo00,st_pct,22%,,,,,
player,201312220ram,tam,FostMa00,pos,LB,,,,,
player,201312220ram,tam,FostMa00,offense,0,,,,,
player,201312220ram,tam,FostMa00,off_pct,0%,,,,,
player,201312220ram,tam,FostMa00,defense,52,,,,,
player,201312220ram,tam,FostMa00,def_pct,85%,,,,,
player,201312220ram,tam,FostMa00,special_teams,5,,,,,
player,201312220ram,tam,FostMa00,st_pct,22%,,,,,
player,201312220ram,tam,SpenAk00,pos,DT,,,,,
player,201312220ram,tam,SpenAk00,offense,0,,,,,
player,201312220ram,tam,SpenAk00,off_pct,0%,,,,,
player,201312220ram,tam,SpenAk00,defense,48,,,,,
player,201312220ram,tam,SpenAk00,def_pct,79%,,,,,
player,201312220ram,tam,SpenAk00,special_teams,5,,,,,
player,201312220ram,tam,SpenAk00,st_pct,22%,,,,,
player,201312220ram,tam,GholWi00,pos,DE,,,,,
player,201312220ram,tam,GholWi00,offense,0,,,,,
player,201312220ram,tam,GholWi00,off_pct,0%,,,,,
player,201312220ram,tam,GholWi00,defense,47,,,,,
player,201312220ram,tam,GholWi00,def_pct,77%,,,,,
player,201312220ram,tam,GholWi00,special_teams,4,,,,,
player,201312220ram,tam,GholWi00,st_pct,17%,,,,,
player,201312220ram,tam,WatsDe99,pos,LB,,,,,
player,201312220ram,tam,WatsDe99,offense,0,,,,,
player,201312220ram,tam,WatsDe99,off_pct,0%,,,,,
player,201312220ram,tam,WatsDe99,defense,26,,,,,
player,201312220ram,tam,WatsDe99,def_pct,43%,,,,,
player,201312220ram,tam,WatsDe99,special_teams,13,,,,,
player,201312220ram,tam,WatsDe99,st_pct,57%,,,,,
player,201312220ram,tam,HaywAd98,pos,LB,,,,,
player,201312220ram,tam,HaywAd98,offense,0,,,,,
player,201312220ram,tam,HaywAd98,off_pct,0%,,,,,
player,201312220ram,tam,HaywAd98,defense,20,,,,,
player,201312220ram,tam,HaywAd98,def_pct,33%,,,,,
player,201312220ram,tam,HaywAd98,special_teams,18,,,,,
player,201312220ram,tam,HaywAd98,st_pct,78%,,,,,
player,201312220ram,tam,JohnLe03,pos,CB,,,,,
player,201312220ram,tam,JohnLe03,offense,0,,,,,
player,201312220ram,tam,JohnLe03,off_pct,0%,,,,,
player,201312220ram,tam,JohnLe03,defense,19,,,,,
player,201312220ram,tam,JohnLe03,def_pct,31%,,,,,
player,201312220ram,tam,JohnLe03,special_teams,4,,,,,
player,201312220ram,tam,JohnLe03,st_pct,17%,,,,,
player,201312220ram,tam,Teo-Da99,pos,DE,,,,,
player,201312220ram,tam,Teo-Da99,offense,0,,,,,
player,201312220ram,tam,Teo-Da99,off_pct,0%,,,,,
player,201312220ram,tam,Teo-Da99,defense,13,,,,,
player,201312220ram,tam,Teo-Da99,def_pct,21%,,,,,
player,201312220ram,tam,Teo-Da99,special_teams,1,,,,,
player,201312220ram,tam,Teo-Da99,st_pct,4%,,,,,
player,201312220ram,tam,McCrKe00,pos,FS,,,,,
player,201312220ram,tam,McCrKe00,offense,0,,,,,
player,201312220ram,tam,McCrKe00,off_pct,0%,,,,,
player,201312220ram,tam,McCrKe00,defense,9,,,,,
player,201312220ram,tam,McCrKe00,def_pct,15%,,,,,
player,201312220ram,tam,McCrKe00,special_teams,11,,,,,
player,201312220ram,tam,McCrKe00,st_pct,48%,,,,,
player,201312220ram,tam,MeanSt00,pos,DE,,,,,
player,201312220ram,tam,MeanSt00,offense,0,,,,,
player,201312220ram,tam,MeanSt00,off_pct,0%,,,,,
player,201312220ram,tam,MeanSt00,defense,8,,,,,
player,201312220ram,tam,MeanSt00,def_pct,13%,,,,,
player,201312220ram,tam,MeanSt00,special_teams,0,,,,,
player,201312220ram,tam,MeanSt00,st_pct,0%,,,,,
player,201312220ram,tam,GibsGa99,pos,DT,,,,,
player,201312220ram,tam,GibsGa99,offense,0,,,,,
player,201312220ram,tam,GibsGa99,off_pct,0%,,,,,
player,201312220ram,tam,GibsGa99,defense,4,,,,,
player,201312220ram,tam,GibsGa99,def_pct,7%,,,,,
player,201312220ram,tam,GibsGa99,special_teams,0,,,,,
player,201312220ram,tam,GibsGa99,st_pct,0%,,,,,
player,201312220ram,tam,LandDe99,pos,DT,,,,,
player,201312220ram,tam,LandDe99,offense,0,,,,,
player,201312220ram,tam,LandDe99,off_pct,0%,,,,,
player,201312220ram,tam,LandDe99,defense,2,,,,,
player,201312220ram,tam,LandDe99,def_pct,3%,,,,,
player,201312220ram,tam,LandDe99,special_teams,0,,,,,
player,201312220ram,tam,LandDe99,st_pct,0%,,,,,
player,201312220ram,tam,CarrDe01,pos,DB,,,,,
player,201312220ram,tam,CarrDe01,offense,0,,,,,
player,201312220ram,tam,CarrDe01,off_pct,0%,,,,,
player,201312220ram,tam,CarrDe01,defense,0,,,,,
player,201312220ram,tam,CarrDe01,def_pct,0%,,,,,
player,201312220ram,tam,CarrDe01,special_teams,15,,,,,
player,201312220ram,tam,CarrDe01,st_pct,65%,,,,,
player,201312220ram,tam,HillMi00,pos,RB,,,,,
player,201312220ram,tam,HillMi00,offense,0,,,,,
player,201312220ram,tam,HillMi00,off_pct,0%,,,,,
player,201312220ram,tam,HillMi00,defense,0,,,,,
player,201312220ram,tam,HillMi00,def_pct,0%,,,,,
player,201312220ram,tam,HillMi00,special_teams,11,,,,,
player,201312220ram,tam,HillMi00,st_pct,48%,,,,,
player,201312220ram,tam,McDoBr01,pos,FS,,,,,
player,201312220ram,tam,McDoBr01,offense,0,,,,,
player,201312220ram,tam,McDoBr01,off_pct,0%,,,,,
player,201312220ram,tam,McDoBr01,defense,0,,,,,
player,201312220ram,tam,McDoBr01,def_pct,0%,,,,,
player,201312220ram,tam,McDoBr01,special_teams,10,,,,,
player,201312220ram,tam,McDoBr01,st_pct,43%,,,,,
player,201312220ram,tam,koenemic01,pos,P,,,,,
player,201312220ram,tam,koenemic01,offense,0,,,,,
player,201312220ram,tam,koenemic01,off_pct,0%,,,,,
player,201312220ram,tam,koenemic01,defense,0,,,,,
player,201312220ram,tam,koenemic01,def_pct,0%,,,,,
player,201312220ram,tam,koenemic01,special_teams,10,,,,,
player,201312220ram,tam,koenemic01,st_pct,43%,,,,,
player,201312220ram,tam,GlauKa00,pos,LB,,,,,
player,201312220ram,tam,GlauKa00,offense,0,,,,,
player,201312220ram,tam,GlauKa00,off_pct,0%,,,,,
player,201312220ram,tam,GlauKa00,defense,0,,,,,
player,201312220ram,tam,GlauKa00,def_pct,0%,,,,,
player,201312220ram,tam,GlauKa00,special_teams,9,,,,,
player,201312220ram,tam,GlauKa00,st_pct,39%,,,,,
player,201312220ram,tam,GorrDa00,pos,DB,,,,,
player,201312220ram,tam,GorrDa00,offense,0,,,,,
player,201312220ram,tam,GorrDa00,off_pct,0%,,,,,
player,201312220ram,tam,GorrDa00,defense,0,,,,,
player,201312220ram,tam,GorrDa00,def_pct,0%,,,,,
player,201312220ram,tam,GorrDa00,special_teams,9,,,,,
player,201312220ram,tam,GorrDa00,st_pct,39%,,,,,
player,201312220ram,tam,EconAn20,pos,LS,,,,,
player,201312220ram,tam,EconAn20,offense,0,,,,,
player,201312220ram,tam,EconAn20,off_pct,0%,,,,,
player,201312220ram,tam,EconAn20,defense,0,,,,,
player,201312220ram,tam,EconAn20,def_pct,0%,,,,,
player,201312220ram,tam,EconAn20,special_teams,7,,,,,
player,201312220ram,tam,EconAn20,st_pct,30%,,,,,
player,201312220ram,tam,linderia01,pos,K,,,,,
player,201312220ram,tam,linderia01,offense,0,,,,,
player,201312220ram,tam,linderia01,off_pct,0%,,,,,
player,201312220ram,tam,linderia01,defense,0,,,,,
player,201312220ram,tam,linderia01,def_pct,0%,,,,,
player,201312220ram,tam,linderia01,special_teams,3,,,,,
player,201312220ram,tam,linderia01,st_pct,13%,,,,,
