game,2013,5,20131006,201310060dal,den,"Denver Broncos",51,dal,"Dallas Cowboys",48
player,201310060dal,den,DreeJo00,pos,TE,,,,,
player,201310060dal,den,DreeJo00,offense,4,,,,,
player,201310060dal,den,DreeJo00,off_pct,5%,,,,,
player,201310060dal,den,DreeJo00,defense,0,,,,,
player,201310060dal,den,DreeJo00,def_pct,0%,,,,,
player,201310060dal,den,DreeJo00,special_teams,18,,,,,
player,201310060dal,den,DreeJo00,st_pct,55%,,,,,
player,201310060dal,den,CaldAn00,pos,WR,,,,,
player,201310060dal,den,CaldAn00,offense,4,,,,,
player,201310060dal,den,CaldAn00,off_pct,5%,,,,,
player,201310060dal,den,CaldAn00,defense,0,,,,,
player,201310060dal,den,CaldAn00,def_pct,0%,,,,,
player,201310060dal,den,CaldAn00,special_teams,10,,,,,
player,201310060dal,den,CaldAn00,st_pct,30%,,,,,
player,201310060dal,den,UnreMi00,pos,DT,,,,,
player,201310060dal,den,UnreMi00,offense,1,,,,,
player,201310060dal,den,UnreMi00,off_pct,1%,,,,,
player,201310060dal,den,UnreMi00,defense,12,,,,,
player,201310060dal,den,UnreMi00,def_pct,21%,,,,,
player,201310060dal,den,UnreMi00,special_teams,14,,,,,
player,201310060dal,den,UnreMi00,st_pct,42%,,,,,
player,201310060dal,den,MoorRa00,pos,FS,,,,,
player,201310060dal,den,MoorRa00,offense,0,,,,,
player,201310060dal,den,MoorRa00,off_pct,0%,,,,,
player,201310060dal,den,MoorRa00,defense,58,,,,,
player,201310060dal,den,MoorRa00,def_pct,100%,,,,,
player,201310060dal,den,MoorRa00,special_teams,0,,,,,
player,201310060dal,den,MoorRa00,st_pct,0%,,,,,
player,201310060dal,den,RodgDo99,pos,CB,,,,,
player,201310060dal,den,RodgDo99,offense,0,,,,,
player,201310060dal,den,RodgDo99,off_pct,0%,,,,,
player,201310060dal,den,RodgDo99,defense,57,,,,,
player,201310060dal,den,RodgDo99,def_pct,98%,,,,,
player,201310060dal,den,RodgDo99,special_teams,7,,,,,
player,201310060dal,den,RodgDo99,st_pct,21%,,,,,
player,201310060dal,den,TrevDa00,pos,LB,,,,,
player,201310060dal,den,TrevDa00,offense,0,,,,,
player,201310060dal,den,TrevDa00,off_pct,0%,,,,,
player,201310060dal,den,TrevDa00,defense,54,,,,,
player,201310060dal,den,TrevDa00,def_pct,93%,,,,,
player,201310060dal,den,TrevDa00,special_teams,4,,,,,
player,201310060dal,den,TrevDa00,st_pct,12%,,,,,
player,201310060dal,den,IhenDu00,pos,SS,,,,,
player,201310060dal,den,IhenDu00,offense,0,,,,,
player,201310060dal,den,IhenDu00,off_pct,0%,,,,,
player,201310060dal,den,IhenDu00,defense,54,,,,,
player,201310060dal,den,IhenDu00,def_pct,93%,,,,,
player,201310060dal,den,IhenDu00,special_teams,0,,,,,
player,201310060dal,den,IhenDu00,st_pct,0%,,,,,
player,201310060dal,den,WolfDe00,pos,DE,,,,,
player,201310060dal,den,WolfDe00,offense,0,,,,,
player,201310060dal,den,WolfDe00,off_pct,0%,,,,,
player,201310060dal,den,WolfDe00,defense,51,,,,,
player,201310060dal,den,WolfDe00,def_pct,88%,,,,,
player,201310060dal,den,WolfDe00,special_teams,6,,,,,
player,201310060dal,den,WolfDe00,st_pct,18%,,,,,
player,201310060dal,den,WebsKa00,pos,CB,,,,,
player,201310060dal,den,WebsKa00,offense,0,,,,,
player,201310060dal,den,WebsKa00,off_pct,0%,,,,,
player,201310060dal,den,WebsKa00,defense,50,,,,,
player,201310060dal,den,WebsKa00,def_pct,86%,,,,,
player,201310060dal,den,WebsKa00,special_teams,8,,,,,
player,201310060dal,den,WebsKa00,st_pct,24%,,,,,
player,201310060dal,den,PhilSh20,pos,LB,,,,,
player,201310060dal,den,PhilSh20,offense,0,,,,,
player,201310060dal,den,PhilSh20,off_pct,0%,,,,,
player,201310060dal,den,PhilSh20,defense,48,,,,,
player,201310060dal,den,PhilSh20,def_pct,83%,,,,,
player,201310060dal,den,PhilSh20,special_teams,6,,,,,
player,201310060dal,den,PhilSh20,st_pct,18%,,,,,
player,201310060dal,den,KnigTe99,pos,NT,,,,,
player,201310060dal,den,KnigTe99,offense,0,,,,,
player,201310060dal,den,KnigTe99,off_pct,0%,,,,,
player,201310060dal,den,KnigTe99,defense,33,,,,,
player,201310060dal,den,KnigTe99,def_pct,57%,,,,,
player,201310060dal,den,KnigTe99,special_teams,9,,,,,
player,201310060dal,den,KnigTe99,st_pct,27%,,,,,
player,201310060dal,den,VickKe99,pos,DT,,,,,
player,201310060dal,den,VickKe99,offense,0,,,,,
player,201310060dal,den,VickKe99,off_pct,0%,,,,,
player,201310060dal,den,VickKe99,defense,33,,,,,
player,201310060dal,den,VickKe99,def_pct,57%,,,,,
player,201310060dal,den,VickKe99,special_teams,0,,,,,
player,201310060dal,den,VickKe99,st_pct,0%,,,,,
player,201310060dal,den,HarrCh01,pos,CB,,,,,
player,201310060dal,den,HarrCh01,offense,0,,,,,
player,201310060dal,den,HarrCh01,off_pct,0%,,,,,
player,201310060dal,den,HarrCh01,defense,32,,,,,
player,201310060dal,den,HarrCh01,def_pct,55%,,,,,
player,201310060dal,den,HarrCh01,special_teams,0,,,,,
player,201310060dal,den,HarrCh01,st_pct,0%,,,,,
player,201310060dal,den,CartTo99,pos,CB,,,,,
player,201310060dal,den,CartTo99,offense,0,,,,,
player,201310060dal,den,CartTo99,off_pct,0%,,,,,
player,201310060dal,den,CartTo99,defense,31,,,,,
player,201310060dal,den,CartTo99,def_pct,53%,,,,,
player,201310060dal,den,CartTo99,special_teams,9,,,,,
player,201310060dal,den,CartTo99,st_pct,27%,,,,,
player,201310060dal,den,IrviNa00,pos,LB,,,,,
player,201310060dal,den,IrviNa00,offense,0,,,,,
player,201310060dal,den,IrviNa00,off_pct,0%,,,,,
player,201310060dal,den,IrviNa00,defense,29,,,,,
player,201310060dal,den,IrviNa00,def_pct,50%,,,,,
player,201310060dal,den,IrviNa00,special_teams,8,,,,,
player,201310060dal,den,IrviNa00,st_pct,24%,,,,,
player,201310060dal,den,JackMa02,pos,DE,,,,,
player,201310060dal,den,JackMa02,offense,0,,,,,
player,201310060dal,den,JackMa02,off_pct,0%,,,,,
player,201310060dal,den,JackMa02,defense,23,,,,,
player,201310060dal,den,JackMa02,def_pct,40%,,,,,
player,201310060dal,den,JackMa02,special_teams,14,,,,,
player,201310060dal,den,JackMa02,st_pct,42%,,,,,
player,201310060dal,den,WoodWe20,pos,LB,,,,,
player,201310060dal,den,WoodWe20,offense,0,,,,,
player,201310060dal,den,WoodWe20,off_pct,0%,,,,,
player,201310060dal,den,WoodWe20,defense,21,,,,,
player,201310060dal,den,WoodWe20,def_pct,36%,,,,,
player,201310060dal,den,WoodWe20,special_teams,2,,,,,
player,201310060dal,den,WoodWe20,st_pct,6%,,,,,
player,201310060dal,den,AyerRo99,pos,DE,,,,,
player,201310060dal,den,AyerRo99,offense,0,,,,,
player,201310060dal,den,AyerRo99,off_pct,0%,,,,,
player,201310060dal,den,AyerRo99,defense,17,,,,,
player,201310060dal,den,AyerRo99,def_pct,29%,,,,,
player,201310060dal,den,AyerRo99,special_teams,0,,,,,
player,201310060dal,den,AyerRo99,st_pct,0%,,,,,
player,201310060dal,den,AdamMi21,pos,SS,,,,,
player,201310060dal,den,AdamMi21,offense,0,,,,,
player,201310060dal,den,AdamMi21,off_pct,0%,,,,,
player,201310060dal,den,AdamMi21,defense,14,,,,,
player,201310060dal,den,AdamMi21,def_pct,24%,,,,,
player,201310060dal,den,AdamMi21,special_teams,16,,,,,
player,201310060dal,den,AdamMi21,st_pct,48%,,,,,
player,201310060dal,den,RobiAd01,pos,LB,,,,,
player,201310060dal,den,RobiAd01,offense,0,,,,,
player,201310060dal,den,RobiAd01,off_pct,0%,,,,,
player,201310060dal,den,RobiAd01,defense,8,,,,,
player,201310060dal,den,RobiAd01,def_pct,14%,,,,,
player,201310060dal,den,RobiAd01,special_teams,18,,,,,
player,201310060dal,den,RobiAd01,st_pct,55%,,,,,
player,201310060dal,den,BoldOm00,pos,FS,,,,,
player,201310060dal,den,BoldOm00,offense,0,,,,,
player,201310060dal,den,BoldOm00,off_pct,0%,,,,,
player,201310060dal,den,BoldOm00,defense,7,,,,,
player,201310060dal,den,BoldOm00,def_pct,12%,,,,,
player,201310060dal,den,BoldOm00,special_teams,24,,,,,
player,201310060dal,den,BoldOm00,st_pct,73%,,,,,
player,201310060dal,den,WillSy00,pos,NT,,,,,
player,201310060dal,den,WillSy00,offense,0,,,,,
player,201310060dal,den,WillSy00,off_pct,0%,,,,,
player,201310060dal,den,WillSy00,defense,4,,,,,
player,201310060dal,den,WillSy00,def_pct,7%,,,,,
player,201310060dal,den,WillSy00,special_teams,0,,,,,
player,201310060dal,den,WillSy00,st_pct,0%,,,,,
player,201310060dal,den,JohnSt02,pos,LB,,,,,
player,201310060dal,den,JohnSt02,offense,0,,,,,
player,201310060dal,den,JohnSt02,off_pct,0%,,,,,
player,201310060dal,den,JohnSt02,defense,2,,,,,
player,201310060dal,den,JohnSt02,def_pct,3%,,,,,
player,201310060dal,den,JohnSt02,special_teams,24,,,,,
player,201310060dal,den,JohnSt02,st_pct,73%,,,,,
player,201310060dal,den,BrutDa99,pos,FS,,,,,
player,201310060dal,den,BrutDa99,offense,0,,,,,
player,201310060dal,den,BrutDa99,off_pct,0%,,,,,
player,201310060dal,den,BrutDa99,defense,0,,,,,
player,201310060dal,den,BrutDa99,def_pct,0%,,,,,
player,201310060dal,den,BrutDa99,special_teams,24,,,,,
player,201310060dal,den,BrutDa99,st_pct,73%,,,,,
player,201310060dal,den,PratMa20,pos,K,,,,,
player,201310060dal,den,PratMa20,offense,0,,,,,
player,201310060dal,den,PratMa20,off_pct,0%,,,,,
player,201310060dal,den,PratMa20,defense,0,,,,,
player,201310060dal,den,PratMa20,def_pct,0%,,,,,
player,201310060dal,den,PratMa20,special_teams,18,,,,,
player,201310060dal,den,PratMa20,st_pct,55%,,,,,
player,201310060dal,den,BrewAa00,pos,LS,,,,,
player,201310060dal,den,BrewAa00,offense,0,,,,,
player,201310060dal,den,BrewAa00,off_pct,0%,,,,,
player,201310060dal,den,BrewAa00,defense,0,,,,,
player,201310060dal,den,BrewAa00,def_pct,0%,,,,,
player,201310060dal,den,BrewAa00,special_teams,9,,,,,
player,201310060dal,den,BrewAa00,st_pct,27%,,,,,
player,201310060dal,den,VallSt00,pos,C,,,,,
player,201310060dal,den,VallSt00,offense,0,,,,,
player,201310060dal,den,VallSt00,off_pct,0%,,,,,
player,201310060dal,den,VallSt00,defense,0,,,,,
player,201310060dal,den,VallSt00,def_pct,0%,,,,,
player,201310060dal,den,VallSt00,special_teams,9,,,,,
player,201310060dal,den,VallSt00,st_pct,27%,,,,,
player,201310060dal,den,ColqBr00,pos,P,,,,,
player,201310060dal,den,ColqBr00,offense,0,,,,,
player,201310060dal,den,ColqBr00,off_pct,0%,,,,,
player,201310060dal,den,ColqBr00,defense,0,,,,,
player,201310060dal,den,ColqBr00,def_pct,0%,,,,,
player,201310060dal,den,ColqBr00,special_teams,9,,,,,
player,201310060dal,den,ColqBr00,st_pct,27%,,,,,
player,201310060dal,den,HollTr00,pos,WR,,,,,
player,201310060dal,den,HollTr00,offense,0,,,,,
player,201310060dal,den,HollTr00,off_pct,0%,,,,,
player,201310060dal,den,HollTr00,defense,0,,,,,
player,201310060dal,den,HollTr00,def_pct,0%,,,,,
player,201310060dal,den,HollTr00,special_teams,9,,,,,
player,201310060dal,den,HollTr00,st_pct,27%,,,,,
player,201310060dal,den,KupeCh20,pos,G,,,,,
player,201310060dal,den,KupeCh20,offense,0,,,,,
player,201310060dal,den,KupeCh20,off_pct,0%,,,,,
player,201310060dal,den,KupeCh20,defense,0,,,,,
player,201310060dal,den,KupeCh20,def_pct,0%,,,,,
player,201310060dal,den,KupeCh20,special_teams,9,,,,,
player,201310060dal,den,KupeCh20,st_pct,27%,,,,,
