game,2013,15,20131216,201312160det,rav,"Baltimore Ravens",18,det,"Detroit Lions",16
player,201312160det,rav,CodyTe99,defense,14,,,,,
player,201312160det,rav,CodyTe99,def_pct,22%,,,,,
player,201312160det,rav,CodyTe99,special_teams,2,,,,,
player,201312160det,rav,CodyTe99,st_pct,7%,,,,,
player,201312160det,rav,BrowAr00,pos,LB,,,,,
player,201312160det,rav,BrowAr00,offense,0,,,,,
player,201312160det,rav,BrowAr00,off_pct,0%,,,,,
player,201312160det,rav,BrowAr00,defense,12,,,,,
player,201312160det,rav,BrowAr00,def_pct,18%,,,,,
player,201312160det,rav,BrowAr00,special_teams,15,,,,,
player,201312160det,rav,BrowAr00,st_pct,54%,,,,,
player,201312160det,rav,ByneJo00,pos,LB,,,,,
player,201312160det,rav,ByneJo00,offense,0,,,,,
player,201312160det,rav,ByneJo00,off_pct,0%,,,,,
player,201312160det,rav,ByneJo00,defense,11,,,,,
player,201312160det,rav,ByneJo00,def_pct,17%,,,,,
player,201312160det,rav,ByneJo00,special_teams,22,,,,,
player,201312160det,rav,ByneJo00,st_pct,79%,,,,,
player,201312160det,rav,TysoDe00,pos,DE,,,,,
player,201312160det,rav,TysoDe00,offense,0,,,,,
player,201312160det,rav,TysoDe00,off_pct,0%,,,,,
player,201312160det,rav,TysoDe00,defense,9,,,,,
player,201312160det,rav,TysoDe00,def_pct,14%,,,,,
player,201312160det,rav,TysoDe00,special_teams,2,,,,,
player,201312160det,rav,TysoDe00,st_pct,7%,,,,,
player,201312160det,rav,MileJe00,pos,FS,,,,,
player,201312160det,rav,MileJe00,offense,0,,,,,
player,201312160det,rav,MileJe00,off_pct,0%,,,,,
player,201312160det,rav,MileJe00,defense,0,,,,,
player,201312160det,rav,MileJe00,def_pct,0%,,,,,
player,201312160det,rav,MileJe00,special_teams,22,,,,,
player,201312160det,rav,MileJe00,st_pct,79%,,,,,
player,201312160det,rav,LeviAn00,pos,SS,,,,,
player,201312160det,rav,LeviAn00,offense,0,,,,,
player,201312160det,rav,LeviAn00,off_pct,0%,,,,,
player,201312160det,rav,LeviAn00,defense,0,,,,,
player,201312160det,rav,LeviAn00,def_pct,0%,,,,,
player,201312160det,rav,LeviAn00,special_teams,22,,,,,
player,201312160det,rav,LeviAn00,st_pct,79%,,,,,
player,201312160det,rav,McClAl00,pos,LB,,,,,
player,201312160det,rav,McClAl00,offense,0,,,,,
player,201312160det,rav,McClAl00,off_pct,0%,,,,,
player,201312160det,rav,McClAl00,defense,0,,,,,
player,201312160det,rav,McClAl00,def_pct,0%,,,,,
player,201312160det,rav,McClAl00,special_teams,22,,,,,
player,201312160det,rav,McClAl00,st_pct,79%,,,,,
player,201312160det,rav,JuszKy00,pos,FB,,,,,
player,201312160det,rav,JuszKy00,offense,0,,,,,
player,201312160det,rav,JuszKy00,off_pct,0%,,,,,
player,201312160det,rav,JuszKy00,defense,0,,,,,
player,201312160det,rav,JuszKy00,def_pct,0%,,,,,
player,201312160det,rav,JuszKy00,special_teams,20,,,,,
player,201312160det,rav,JuszKy00,st_pct,71%,,,,,
player,201312160det,rav,BrowCh05,pos,CB,,,,,
player,201312160det,rav,BrowCh05,offense,0,,,,,
player,201312160det,rav,BrowCh05,off_pct,0%,,,,,
player,201312160det,rav,BrowCh05,defense,0,,,,,
player,201312160det,rav,BrowCh05,def_pct,0%,,,,,
player,201312160det,rav,BrowCh05,special_teams,18,,,,,
player,201312160det,rav,BrowCh05,st_pct,64%,,,,,
player,201312160det,rav,TuckJu00,pos,K,,,,,
player,201312160det,rav,TuckJu00,offense,0,,,,,
player,201312160det,rav,TuckJu00,off_pct,0%,,,,,
player,201312160det,rav,TuckJu00,defense,0,,,,,
player,201312160det,rav,TuckJu00,def_pct,0%,,,,,
player,201312160det,rav,TuckJu00,special_teams,12,,,,,
player,201312160det,rav,TuckJu00,st_pct,43%,,,,,
player,201312160det,rav,CoxxMo00,pos,LS,,,,,
player,201312160det,rav,CoxxMo00,offense,0,,,,,
player,201312160det,rav,CoxxMo00,off_pct,0%,,,,,
player,201312160det,rav,CoxxMo00,defense,0,,,,,
player,201312160det,rav,CoxxMo00,def_pct,0%,,,,,
player,201312160det,rav,CoxxMo00,special_teams,11,,,,,
player,201312160det,rav,CoxxMo00,st_pct,39%,,,,,
player,201312160det,rav,KochSa20,pos,P,,,,,
player,201312160det,rav,KochSa20,offense,0,,,,,
player,201312160det,rav,KochSa20,off_pct,0%,,,,,
player,201312160det,rav,KochSa20,defense,0,,,,,
player,201312160det,rav,KochSa20,def_pct,0%,,,,,
player,201312160det,rav,KochSa20,special_teams,11,,,,,
player,201312160det,rav,KochSa20,st_pct,39%,,,,,
player,201312160det,rav,ReidJa00,pos,G,,,,,
player,201312160det,rav,ReidJa00,offense,0,,,,,
player,201312160det,rav,ReidJa00,off_pct,0%,,,,,
player,201312160det,rav,ReidJa00,defense,0,,,,,
player,201312160det,rav,ReidJa00,def_pct,0%,,,,,
player,201312160det,rav,ReidJa00,special_teams,6,,,,,
player,201312160det,rav,ReidJa00,st_pct,21%,,,,,
player,201312160det,rav,JackAs00,pos,CB,,,,,
player,201312160det,rav,JackAs00,offense,0,,,,,
player,201312160det,rav,JackAs00,off_pct,0%,,,,,
player,201312160det,rav,JackAs00,defense,0,,,,,
player,201312160det,rav,JackAs00,def_pct,0%,,,,,
player,201312160det,rav,JackAs00,special_teams,6,,,,,
player,201312160det,rav,JackAs00,st_pct,21%,,,,,
