game,2013,3,20130922,201309220dal,ram,"St. Louis Rams",7,dal,"Dallas Cowboys",31
player,201309220dal,dal,JoneEd22,fumbles_rec_td,0,,,,,
player,201309220dal,dal,JoneEd22,fumbles_forced,0,,,,,
player,201309220dal,dal,WilcJ.00,def_int,0,,,,,
player,201309220dal,dal,WilcJ.00,def_int_yds,0,,,,,
player,201309220dal,dal,WilcJ.00,def_int_td,0,,,,,
player,201309220dal,dal,WilcJ.00,def_int_long,0,,,,,
player,201309220dal,dal,WilcJ.00,pass_defended,0,,,,,
player,201309220dal,dal,WilcJ.00,sacks,0.0,,,,,
player,201309220dal,dal,WilcJ.00,tackles_combined,3,,,,,
player,201309220dal,dal,WilcJ.00,tackles_solo,1,,,,,
player,201309220dal,dal,WilcJ.00,tackles_assists,2,,,,,
player,201309220dal,dal,WilcJ.00,tackles_loss,0,,,,,
player,201309220dal,dal,WilcJ.00,qb_hits,0,,,,,
player,201309220dal,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201309220dal,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201309220dal,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201309220dal,dal,CarrBr99,def_int,0,,,,,
player,201309220dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201309220dal,dal,CarrBr99,def_int_td,0,,,,,
player,201309220dal,dal,CarrBr99,def_int_long,0,,,,,
player,201309220dal,dal,CarrBr99,pass_defended,0,,,,,
player,201309220dal,dal,CarrBr99,sacks,0.0,,,,,
player,201309220dal,dal,CarrBr99,tackles_combined,2,,,,,
player,201309220dal,dal,CarrBr99,tackles_solo,2,,,,,
player,201309220dal,dal,CarrBr99,tackles_assists,0,,,,,
player,201309220dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201309220dal,dal,CarrBr99,qb_hits,0,,,,,
player,201309220dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201309220dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201309220dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201309220dal,dal,ClaiMo00,def_int,0,,,,,
player,201309220dal,dal,ClaiMo00,def_int_yds,0,,,,,
player,201309220dal,dal,ClaiMo00,def_int_td,0,,,,,
player,201309220dal,dal,ClaiMo00,def_int_long,0,,,,,
player,201309220dal,dal,ClaiMo00,pass_defended,1,,,,,
player,201309220dal,dal,ClaiMo00,sacks,0.0,,,,,
player,201309220dal,dal,ClaiMo00,tackles_combined,2,,,,,
player,201309220dal,dal,ClaiMo00,tackles_solo,2,,,,,
player,201309220dal,dal,ClaiMo00,tackles_assists,0,,,,,
player,201309220dal,dal,ClaiMo00,tackles_loss,0,,,,,
player,201309220dal,dal,ClaiMo00,qb_hits,0,,,,,
player,201309220dal,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201309220dal,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201309220dal,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201309220dal,dal,BoswKy00,def_int,0,,,,,
player,201309220dal,dal,BoswKy00,def_int_yds,0,,,,,
player,201309220dal,dal,BoswKy00,def_int_td,0,,,,,
player,201309220dal,dal,BoswKy00,def_int_long,0,,,,,
player,201309220dal,dal,BoswKy00,pass_defended,0,,,,,
player,201309220dal,dal,BoswKy00,sacks,0.0,,,,,
player,201309220dal,dal,BoswKy00,tackles_combined,1,,,,,
player,201309220dal,dal,BoswKy00,tackles_solo,0,,,,,
player,201309220dal,dal,BoswKy00,tackles_assists,1,,,,,
player,201309220dal,dal,BoswKy00,tackles_loss,0,,,,,
player,201309220dal,dal,BoswKy00,qb_hits,0,,,,,
player,201309220dal,dal,BoswKy00,fumbles_rec,0,,,,,
player,201309220dal,dal,BoswKy00,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,BoswKy00,fumbles_rec_td,0,,,,,
player,201309220dal,dal,BoswKy00,fumbles_forced,0,,,,,
player,201309220dal,dal,HaydNi99,def_int,0,,,,,
player,201309220dal,dal,HaydNi99,def_int_yds,0,,,,,
player,201309220dal,dal,HaydNi99,def_int_td,0,,,,,
player,201309220dal,dal,HaydNi99,def_int_long,0,,,,,
player,201309220dal,dal,HaydNi99,pass_defended,0,,,,,
player,201309220dal,dal,HaydNi99,sacks,0.0,,,,,
player,201309220dal,dal,HaydNi99,tackles_combined,1,,,,,
player,201309220dal,dal,HaydNi99,tackles_solo,1,,,,,
player,201309220dal,dal,HaydNi99,tackles_assists,0,,,,,
player,201309220dal,dal,HaydNi99,tackles_loss,0,,,,,
player,201309220dal,dal,HaydNi99,qb_hits,0,,,,,
player,201309220dal,dal,HaydNi99,fumbles_rec,0,,,,,
player,201309220dal,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201309220dal,dal,HaydNi99,fumbles_forced,0,,,,,
player,201309220dal,dal,McCrDa00,def_int,0,,,,,
player,201309220dal,dal,McCrDa00,def_int_yds,0,,,,,
player,201309220dal,dal,McCrDa00,def_int_td,0,,,,,
player,201309220dal,dal,McCrDa00,def_int_long,0,,,,,
player,201309220dal,dal,McCrDa00,pass_defended,0,,,,,
player,201309220dal,dal,McCrDa00,sacks,0.0,,,,,
player,201309220dal,dal,McCrDa00,tackles_combined,1,,,,,
player,201309220dal,dal,McCrDa00,tackles_solo,0,,,,,
player,201309220dal,dal,McCrDa00,tackles_assists,1,,,,,
player,201309220dal,dal,McCrDa00,tackles_loss,0,,,,,
player,201309220dal,dal,McCrDa00,qb_hits,0,,,,,
player,201309220dal,dal,McCrDa00,fumbles_rec,0,,,,,
player,201309220dal,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201309220dal,dal,McCrDa00,fumbles_forced,0,,,,,
player,201309220dal,dal,WebbBW00,def_int,0,,,,,
player,201309220dal,dal,WebbBW00,def_int_yds,0,,,,,
player,201309220dal,dal,WebbBW00,def_int_td,0,,,,,
player,201309220dal,dal,WebbBW00,def_int_long,0,,,,,
player,201309220dal,dal,WebbBW00,pass_defended,0,,,,,
player,201309220dal,dal,WebbBW00,sacks,0.0,,,,,
player,201309220dal,dal,WebbBW00,tackles_combined,1,,,,,
player,201309220dal,dal,WebbBW00,tackles_solo,0,,,,,
player,201309220dal,dal,WebbBW00,tackles_assists,1,,,,,
player,201309220dal,dal,WebbBW00,tackles_loss,0,,,,,
player,201309220dal,dal,WebbBW00,qb_hits,0,,,,,
player,201309220dal,dal,WebbBW00,fumbles_rec,0,,,,,
player,201309220dal,dal,WebbBW00,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,WebbBW00,fumbles_rec_td,0,,,,,
player,201309220dal,dal,WebbBW00,fumbles_forced,0,,,,,
player,201309220dal,ram,AustTa00,kick_ret,0,,,,,
player,201309220dal,ram,AustTa00,kick_ret_yds,0,,,,,
player,201309220dal,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201309220dal,ram,AustTa00,kick_ret_td,0,,,,,
player,201309220dal,ram,AustTa00,kick_ret_long,0,,,,,
player,201309220dal,ram,AustTa00,punt_ret,2,,,,,
player,201309220dal,ram,AustTa00,punt_ret_yds,16,,,,,
player,201309220dal,ram,AustTa00,punt_ret_yds_per_ret,8.0,,,,,
player,201309220dal,ram,AustTa00,punt_ret_td,0,,,,,
player,201309220dal,ram,AustTa00,punt_ret_long,10,,,,,
player,201309220dal,ram,CunnBe01,kick_ret,2,,,,,
player,201309220dal,ram,CunnBe01,kick_ret_yds,46,,,,,
player,201309220dal,ram,CunnBe01,kick_ret_yds_per_ret,23.0,,,,,
player,201309220dal,ram,CunnBe01,kick_ret_td,0,,,,,
player,201309220dal,ram,CunnBe01,kick_ret_long,25,,,,,
player,201309220dal,ram,CunnBe01,punt_ret,0,,,,,
player,201309220dal,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201309220dal,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201309220dal,ram,CunnBe01,punt_ret_td,0,,,,,
player,201309220dal,ram,CunnBe01,punt_ret_long,0,,,,,
player,201309220dal,dal,BeasCo00,kick_ret,0,,,,,
player,201309220dal,dal,BeasCo00,kick_ret_yds,0,,,,,
player,201309220dal,dal,BeasCo00,kick_ret_yds_per_ret,,,,,,
player,201309220dal,dal,BeasCo00,kick_ret_td,0,,,,,
player,201309220dal,dal,BeasCo00,kick_ret_long,0,,,,,
player,201309220dal,dal,BeasCo00,punt_ret,2,,,,,
player,201309220dal,dal,BeasCo00,punt_ret_yds,15,,,,,
player,201309220dal,dal,BeasCo00,punt_ret_yds_per_ret,7.5,,,,,
player,201309220dal,dal,BeasCo00,punt_ret_td,0,,,,,
player,201309220dal,dal,BeasCo00,punt_ret_long,12,,,,,
player,201309220dal,dal,HarrDw00,kick_ret,0,,,,,
player,201309220dal,dal,HarrDw00,kick_ret_yds,0,,,,,
player,201309220dal,dal,HarrDw00,kick_ret_yds_per_ret,,,,,,
player,201309220dal,dal,HarrDw00,kick_ret_td,0,,,,,
player,201309220dal,dal,HarrDw00,kick_ret_long,0,,,,,
player,201309220dal,dal,HarrDw00,punt_ret,2,,,,,
player,201309220dal,dal,HarrDw00,punt_ret_yds,1,,,,,
player,201309220dal,dal,HarrDw00,punt_ret_yds_per_ret,0.5,,,,,
player,201309220dal,dal,HarrDw00,punt_ret_td,0,,,,,
player,201309220dal,dal,HarrDw00,punt_ret_long,1,,,,,
player,201309220dal,ram,ZuerGr00,xpm,1,,,,,
player,201309220dal,ram,ZuerGr00,xpa,1,,,,,
player,201309220dal,ram,ZuerGr00,fgm,,,,,,
player,201309220dal,ram,ZuerGr00,fga,,,,,,
player,201309220dal,ram,ZuerGr00,punt,0,,,,,
player,201309220dal,ram,ZuerGr00,punt_yds,0,,,,,
player,201309220dal,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201309220dal,ram,ZuerGr00,punt_long,0,,,,,
player,201309220dal,ram,HekkJo00,xpm,,,,,,
player,201309220dal,ram,HekkJo00,xpa,,,,,,
player,201309220dal,ram,HekkJo00,fgm,,,,,,
player,201309220dal,ram,HekkJo00,fga,,,,,,
player,201309220dal,ram,HekkJo00,punt,5,,,,,
player,201309220dal,ram,HekkJo00,punt_yds,238,,,,,
player,201309220dal,ram,HekkJo00,punt_yds_per_punt,47.6,,,,,
player,201309220dal,ram,HekkJo00,punt_long,57,,,,,
player,201309220dal,dal,BailDa00,xpm,4,,,,,
player,201309220dal,dal,BailDa00,xpa,4,,,,,
player,201309220dal,dal,BailDa00,fgm,1,,,,,
player,201309220dal,dal,BailDa00,fga,2,,,,,
player,201309220dal,dal,BailDa00,punt,0,,,,,
player,201309220dal,dal,BailDa00,punt_yds,0,,,,,
player,201309220dal,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201309220dal,dal,BailDa00,punt_long,0,,,,,
player,201309220dal,dal,JoneCh02,xpm,,,,,,
player,201309220dal,dal,JoneCh02,xpa,,,,,,
player,201309220dal,dal,JoneCh02,fgm,,,,,,
player,201309220dal,dal,JoneCh02,fga,,,,,,
player,201309220dal,dal,JoneCh02,punt,4,,,,,
player,201309220dal,dal,JoneCh02,punt_yds,195,,,,,
player,201309220dal,dal,JoneCh02,punt_yds_per_punt,48.8,,,,,
player,201309220dal,dal,JoneCh02,punt_long,55,,,,,
player,201309220dal,dal,FreeDo20,pos,T,,,,,
player,201309220dal,dal,FreeDo20,offense,62,,,,,
player,201309220dal,dal,FreeDo20,off_pct,100%,,,,,
player,201309220dal,dal,FreeDo20,defense,0,,,,,
player,201309220dal,dal,FreeDo20,def_pct,0%,,,,,
player,201309220dal,dal,FreeDo20,special_teams,6,,,,,
player,201309220dal,dal,FreeDo20,st_pct,24%,,,,,
player,201309220dal,dal,SmitTy00,pos,T,,,,,
player,201309220dal,dal,SmitTy00,offense,62,,,,,
player,201309220dal,dal,SmitTy00,off_pct,100%,,,,,
player,201309220dal,dal,SmitTy00,defense,0,,,,,
player,201309220dal,dal,SmitTy00,def_pct,0%,,,,,
player,201309220dal,dal,SmitTy00,special_teams,6,,,,,
player,201309220dal,dal,SmitTy00,st_pct,24%,,,,,
player,201309220dal,dal,WittJa00,pos,TE,,,,,
player,201309220dal,dal,WittJa00,offense,62,,,,,
player,201309220dal,dal,WittJa00,off_pct,100%,,,,,
player,201309220dal,dal,WittJa00,defense,0,,,,,
player,201309220dal,dal,WittJa00,def_pct,0%,,,,,
player,201309220dal,dal,WittJa00,special_teams,6,,,,,
player,201309220dal,dal,WittJa00,st_pct,24%,,,,,
player,201309220dal,dal,FredTr00,pos,C,,,,,
player,201309220dal,dal,FredTr00,offense,62,,,,,
player,201309220dal,dal,FredTr00,off_pct,100%,,,,,
player,201309220dal,dal,FredTr00,defense,0,,,,,
player,201309220dal,dal,FredTr00,def_pct,0%,,,,,
player,201309220dal,dal,FredTr00,special_teams,0,,,,,
player,201309220dal,dal,FredTr00,st_pct,0%,,,,,
player,201309220dal,dal,RomoTo00,pos,QB,,,,,
player,201309220dal,dal,RomoTo00,offense,62,,,,,
player,201309220dal,dal,RomoTo00,off_pct,100%,,,,,
player,201309220dal,dal,RomoTo00,defense,0,,,,,
player,201309220dal,dal,RomoTo00,def_pct,0%,,,,,
player,201309220dal,dal,RomoTo00,special_teams,0,,,,,
player,201309220dal,dal,RomoTo00,st_pct,0%,,,,,
player,201309220dal,dal,BryaDe01,pos,WR,,,,,
player,201309220dal,dal,BryaDe01,offense,62,,,,,
player,201309220dal,dal,BryaDe01,off_pct,100%,,,,,
player,201309220dal,dal,BryaDe01,defense,0,,,,,
player,201309220dal,dal,BryaDe01,def_pct,0%,,,,,
player,201309220dal,dal,BryaDe01,special_teams,0,,,,,
player,201309220dal,dal,BryaDe01,st_pct,0%,,,,,
player,201309220dal,dal,LearRo00,pos,G,,,,,
player,201309220dal,dal,LearRo00,offense,55,,,,,
player,201309220dal,dal,LearRo00,off_pct,89%,,,,,
player,201309220dal,dal,LearRo00,defense,0,,,,,
player,201309220dal,dal,LearRo00,def_pct,0%,,,,,
player,201309220dal,dal,LearRo00,special_teams,0,,,,,
player,201309220dal,dal,LearRo00,st_pct,0%,,,,,
player,201309220dal,dal,MurrDe00,pos,RB,,,,,
player,201309220dal,dal,MurrDe00,offense,48,,,,,
player,201309220dal,dal,MurrDe00,off_pct,77%,,,,,
player,201309220dal,dal,MurrDe00,defense,0,,,,,
player,201309220dal,dal,MurrDe00,def_pct,0%,,,,,
player,201309220dal,dal,MurrDe00,special_teams,0,,,,,
player,201309220dal,dal,MurrDe00,st_pct,0%,,,,,
player,201309220dal,dal,AustMi00,pos,WR,,,,,
player,201309220dal,dal,AustMi00,offense,39,,,,,
player,201309220dal,dal,AustMi00,off_pct,63%,,,,,
player,201309220dal,dal,AustMi00,defense,0,,,,,
player,201309220dal,dal,AustMi00,def_pct,0%,,,,,
player,201309220dal,dal,AustMi00,special_teams,0,,,,,
player,201309220dal,dal,AustMi00,st_pct,0%,,,,,
player,201309220dal,dal,BernMa20,pos,G,,,,,
player,201309220dal,dal,BernMa20,offense,38,,,,,
player,201309220dal,dal,BernMa20,off_pct,61%,,,,,
player,201309220dal,dal,BernMa20,defense,0,,,,,
player,201309220dal,dal,BernMa20,def_pct,0%,,,,,
player,201309220dal,dal,BernMa20,special_teams,0,,,,,
player,201309220dal,dal,BernMa20,st_pct,0%,,,,,
player,201309220dal,dal,WillTe01,pos,WR,,,,,
player,201309220dal,dal,WillTe01,offense,35,,,,,
player,201309220dal,dal,WillTe01,off_pct,56%,,,,,
player,201309220dal,dal,WillTe01,defense,0,,,,,
player,201309220dal,dal,WillTe01,def_pct,0%,,,,,
player,201309220dal,dal,WillTe01,special_teams,0,,,,,
player,201309220dal,dal,WillTe01,st_pct,0%,,,,,
player,201309220dal,dal,WateBr55,pos,G,,,,,
player,201309220dal,dal,WateBr55,offense,31,,,,,
player,201309220dal,dal,WateBr55,off_pct,50%,,,,,
player,201309220dal,dal,WateBr55,defense,0,,,,,
player,201309220dal,dal,WateBr55,def_pct,0%,,,,,
player,201309220dal,dal,WateBr55,special_teams,6,,,,,
player,201309220dal,dal,WateBr55,st_pct,24%,,,,,
player,201309220dal,dal,HannJa00,pos,TE,,,,,
player,201309220dal,dal,HannJa00,offense,19,,,,,
player,201309220dal,dal,HannJa00,off_pct,31%,,,,,
player,201309220dal,dal,HannJa00,defense,0,,,,,
player,201309220dal,dal,HannJa00,def_pct,0%,,,,,
player,201309220dal,dal,HannJa00,special_teams,2,,,,,
player,201309220dal,dal,HannJa00,st_pct,8%,,,,,
player,201309220dal,dal,EscoGa00,pos,TE,,,,,
player,201309220dal,dal,EscoGa00,offense,15,,,,,
player,201309220dal,dal,EscoGa00,off_pct,24%,,,,,
player,201309220dal,dal,EscoGa00,defense,0,,,,,
player,201309220dal,dal,EscoGa00,def_pct,0%,,,,,
player,201309220dal,dal,EscoGa00,special_teams,2,,,,,
player,201309220dal,dal,EscoGa00,st_pct,8%,,,,,
player,201309220dal,dal,HarrDw00,pos,WR,,,,,
player,201309220dal,dal,HarrDw00,offense,12,,,,,
player,201309220dal,dal,HarrDw00,off_pct,19%,,,,,
player,201309220dal,dal,HarrDw00,defense,0,,,,,
player,201309220dal,dal,HarrDw00,def_pct,0%,,,,,
player,201309220dal,dal,HarrDw00,special_teams,13,,,,,
player,201309220dal,dal,HarrDw00,st_pct,52%,,,,,
player,201309220dal,dal,DunbLa00,pos,RB,,,,,
player,201309220dal,dal,DunbLa00,offense,8,,,,,
player,201309220dal,dal,DunbLa00,off_pct,13%,,,,,
player,201309220dal,dal,DunbLa00,defense,0,,,,,
player,201309220dal,dal,DunbLa00,def_pct,0%,,,,,
player,201309220dal,dal,DunbLa00,special_teams,17,,,,,
player,201309220dal,dal,DunbLa00,st_pct,68%,,,,,
player,201309220dal,dal,BeasCo00,pos,WR,,,,,
player,201309220dal,dal,BeasCo00,offense,6,,,,,
player,201309220dal,dal,BeasCo00,off_pct,10%,,,,,
player,201309220dal,dal,BeasCo00,defense,0,,,,,
player,201309220dal,dal,BeasCo00,def_pct,0%,,,,,
player,201309220dal,dal,BeasCo00,special_teams,3,,,,,
player,201309220dal,dal,BeasCo00,st_pct,12%,,,,,
player,201309220dal,dal,TannPh00,pos,RB,,,,,
player,201309220dal,dal,TannPh00,offense,4,,,,,
player,201309220dal,dal,TannPh00,off_pct,6%,,,,,
player,201309220dal,dal,TannPh00,defense,0,,,,,
player,201309220dal,dal,TannPh00,def_pct,0%,,,,,
player,201309220dal,dal,TannPh00,special_teams,6,,,,,
player,201309220dal,dal,TannPh00,st_pct,24%,,,,,
player,201309220dal,dal,ScanOr99,pos,CB,,,,,
player,201309220dal,dal,ScanOr99,offense,0,,,,,
player,201309220dal,dal,ScanOr99,off_pct,0%,,,,,
player,201309220dal,dal,ScanOr99,defense,70,,,,,
player,201309220dal,dal,ScanOr99,def_pct,100%,,,,,
player,201309220dal,dal,ScanOr99,special_teams,7,,,,,
player,201309220dal,dal,ScanOr99,st_pct,28%,,,,,
player,201309220dal,dal,WilcJ.00,pos,SS,,,,,
player,201309220dal,dal,WilcJ.00,offense,0,,,,,
player,201309220dal,dal,WilcJ.00,off_pct,0%,,,,,
player,201309220dal,dal,WilcJ.00,defense,54,,,,,
player,201309220dal,dal,WilcJ.00,def_pct,77%,,,,,
player,201309220dal,dal,WilcJ.00,special_teams,9,,,,,
player,201309220dal,dal,WilcJ.00,st_pct,36%,,,,,
player,201309220dal,dal,CarrBr99,pos,CB,,,,,
player,201309220dal,dal,CarrBr99,offense,0,,,,,
player,201309220dal,dal,CarrBr99,off_pct,0%,,,,,
player,201309220dal,dal,CarrBr99,defense,54,,,,,
player,201309220dal,dal,CarrBr99,def_pct,77%,,,,,
player,201309220dal,dal,CarrBr99,special_teams,7,,,,,
player,201309220dal,dal,CarrBr99,st_pct,28%,,,,,
player,201309220dal,dal,ChurBa99,pos,FS,,,,,
player,201309220dal,dal,ChurBa99,offense,0,,,,,
player,201309220dal,dal,ChurBa99,off_pct,0%,,,,,
player,201309220dal,dal,ChurBa99,defense,54,,,,,
player,201309220dal,dal,ChurBa99,def_pct,77%,,,,,
player,201309220dal,dal,ChurBa99,special_teams,6,,,,,
player,201309220dal,dal,ChurBa99,st_pct,24%,,,,,
player,201309220dal,dal,ClaiMo00,pos,CB,,,,,
player,201309220dal,dal,ClaiMo00,offense,0,,,,,
player,201309220dal,dal,ClaiMo00,off_pct,0%,,,,,
player,201309220dal,dal,ClaiMo00,defense,54,,,,,
player,201309220dal,dal,ClaiMo00,def_pct,77%,,,,,
player,201309220dal,dal,ClaiMo00,special_teams,5,,,,,
player,201309220dal,dal,ClaiMo00,st_pct,20%,,,,,
player,201309220dal,dal,CartBr00,pos,LB,,,,,
player,201309220dal,dal,CartBr00,offense,0,,,,,
player,201309220dal,dal,CartBr00,off_pct,0%,,,,,
player,201309220dal,dal,CartBr00,defense,54,,,,,
player,201309220dal,dal,CartBr00,def_pct,77%,,,,,
player,201309220dal,dal,CartBr00,special_teams,2,,,,,
player,201309220dal,dal,CartBr00,st_pct,8%,,,,,
player,201309220dal,dal,LeexSe99,pos,LB,,,,,
player,201309220dal,dal,LeexSe99,offense,0,,,,,
player,201309220dal,dal,LeexSe99,off_pct,0%,,,,,
player,201309220dal,dal,LeexSe99,defense,54,,,,,
player,201309220dal,dal,LeexSe99,def_pct,77%,,,,,
player,201309220dal,dal,LeexSe99,special_teams,2,,,,,
player,201309220dal,dal,LeexSe99,st_pct,8%,,,,,
player,201309220dal,dal,HaydNi99,pos,DT,,,,,
player,201309220dal,dal,HaydNi99,offense,0,,,,,
player,201309220dal,dal,HaydNi99,off_pct,0%,,,,,
player,201309220dal,dal,HaydNi99,defense,43,,,,,
player,201309220dal,dal,HaydNi99,def_pct,61%,,,,,
player,201309220dal,dal,HaydNi99,special_teams,8,,,,,
player,201309220dal,dal,HaydNi99,st_pct,32%,,,,,
player,201309220dal,dal,HatcJa20,pos,DT,,,,,
player,201309220dal,dal,HatcJa20,offense,0,,,,,
player,201309220dal,dal,HatcJa20,off_pct,0%,,,,,
player,201309220dal,dal,HatcJa20,defense,40,,,,,
player,201309220dal,dal,HatcJa20,def_pct,57%,,,,,
player,201309220dal,dal,HatcJa20,special_teams,8,,,,,
player,201309220dal,dal,HatcJa20,st_pct,32%,,,,,
player,201309220dal,dal,WareDe99,pos,DE,,,,,
player,201309220dal,dal,WareDe99,offense,0,,,,,
player,201309220dal,dal,WareDe99,off_pct,0%,,,,,
player,201309220dal,dal,WareDe99,defense,39,,,,,
player,201309220dal,dal,WareDe99,def_pct,56%,,,,,
player,201309220dal,dal,WareDe99,special_teams,2,,,,,
player,201309220dal,dal,WareDe99,st_pct,8%,,,,,
player,201309220dal,dal,SelvGe99,pos,DE,,,,,
player,201309220dal,dal,SelvGe99,offense,0,,,,,
player,201309220dal,dal,SelvGe99,off_pct,0%,,,,,
player,201309220dal,dal,SelvGe99,defense,37,,,,,
player,201309220dal,dal,SelvGe99,def_pct,53%,,,,,
player,201309220dal,dal,SelvGe99,special_teams,2,,,,,
player,201309220dal,dal,SelvGe99,st_pct,8%,,,,,
player,201309220dal,dal,JoneEd22,pos,DE,,,,,
player,201309220dal,dal,JoneEd22,offense,0,,,,,
player,201309220dal,dal,JoneEd22,off_pct,0%,,,,,
player,201309220dal,dal,JoneEd22,defense,35,,,,,
player,201309220dal,dal,JoneEd22,def_pct,50%,,,,,
player,201309220dal,dal,JoneEd22,special_teams,17,,,,,
player,201309220dal,dal,JoneEd22,st_pct,68%,,,,,
player,201309220dal,dal,DuraJu99,pos,LB,,,,,
player,201309220dal,dal,DuraJu99,offense,0,,,,,
player,201309220dal,dal,DuraJu99,off_pct,0%,,,,,
player,201309220dal,dal,DuraJu99,defense,32,,,,,
player,201309220dal,dal,DuraJu99,def_pct,46%,,,,,
player,201309220dal,dal,DuraJu99,special_teams,2,,,,,
player,201309220dal,dal,DuraJu99,st_pct,8%,,,,,
player,201309220dal,dal,WilbKy00,pos,DE,,,,,
player,201309220dal,dal,WilbKy00,offense,0,,,,,
player,201309220dal,dal,WilbKy00,off_pct,0%,,,,,
player,201309220dal,dal,WilbKy00,defense,29,,,,,
player,201309220dal,dal,WilbKy00,def_pct,41%,,,,,
player,201309220dal,dal,WilbKy00,special_teams,9,,,,,
player,201309220dal,dal,WilbKy00,st_pct,36%,,,,,
player,201309220dal,dal,RayfCa00,pos,DT,,,,,
player,201309220dal,dal,RayfCa00,offense,0,,,,,
player,201309220dal,dal,RayfCa00,off_pct,0%,,,,,
player,201309220dal,dal,RayfCa00,defense,29,,,,,
player,201309220dal,dal,RayfCa00,def_pct,41%,,,,,
player,201309220dal,dal,RayfCa00,special_teams,0,,,,,
player,201309220dal,dal,RayfCa00,st_pct,0%,,,,,
player,201309220dal,dal,LongJe00,pos,DT,,,,,
player,201309220dal,dal,LongJe00,offense,0,,,,,
player,201309220dal,dal,LongJe00,off_pct,0%,,,,,
player,201309220dal,dal,LongJe00,defense,28,,,,,
player,201309220dal,dal,LongJe00,def_pct,40%,,,,,
player,201309220dal,dal,LongJe00,special_teams,0,,,,,
player,201309220dal,dal,LongJe00,st_pct,0%,,,,,
player,201309220dal,dal,HollDe01,pos,LB,,,,,
player,201309220dal,dal,HollDe01,offense,0,,,,,
player,201309220dal,dal,HollDe01,off_pct,0%,,,,,
player,201309220dal,dal,HollDe01,defense,16,,,,,
player,201309220dal,dal,HollDe01,def_pct,23%,,,,,
player,201309220dal,dal,HollDe01,special_teams,17,,,,,
player,201309220dal,dal,HollDe01,st_pct,68%,,,,,
player,201309220dal,dal,HeatJe00,pos,FS,,,,,
player,201309220dal,dal,HeatJe00,offense,0,,,,,
player,201309220dal,dal,HeatJe00,off_pct,0%,,,,,
player,201309220dal,dal,HeatJe00,defense,16,,,,,
player,201309220dal,dal,HeatJe00,def_pct,23%,,,,,
player,201309220dal,dal,HeatJe00,special_teams,17,,,,,
player,201309220dal,dal,HeatJe00,st_pct,68%,,,,,
player,201309220dal,dal,AlleWi21,pos,SS,,,,,
player,201309220dal,dal,AlleWi21,offense,0,,,,,
player,201309220dal,dal,AlleWi21,off_pct,0%,,,,,
player,201309220dal,dal,AlleWi21,defense,16,,,,,
player,201309220dal,dal,AlleWi21,def_pct,23%,,,,,
player,201309220dal,dal,AlleWi21,special_teams,6,,,,,
player,201309220dal,dal,AlleWi21,st_pct,24%,,,,,
player,201309220dal,dal,WebbBW00,pos,CB,,,,,
player,201309220dal,dal,WebbBW00,offense,0,,,,,
player,201309220dal,dal,WebbBW00,off_pct,0%,,,,,
player,201309220dal,dal,WebbBW00,defense,16,,,,,
player,201309220dal,dal,WebbBW00,def_pct,23%,,,,,
player,201309220dal,dal,WebbBW00,special_teams,4,,,,,
player,201309220dal,dal,WebbBW00,st_pct,16%,,,,,
player,201309220dal,dal,McCrDa00,pos,FS,,,,,
player,201309220dal,dal,McCrDa00,offense,0,,,,,
player,201309220dal,dal,McCrDa00,off_pct,0%,,,,,
player,201309220dal,dal,McCrDa00,defense,0,,,,,
player,201309220dal,dal,McCrDa00,def_pct,0%,,,,,
player,201309220dal,dal,McCrDa00,special_teams,17,,,,,
player,201309220dal,dal,McCrDa00,st_pct,68%,,,,,
player,201309220dal,dal,BoswKy00,pos,LB,,,,,
player,201309220dal,dal,BoswKy00,offense,0,,,,,
player,201309220dal,dal,BoswKy00,off_pct,0%,,,,,
player,201309220dal,dal,BoswKy00,defense,0,,,,,
player,201309220dal,dal,BoswKy00,def_pct,0%,,,,,
