game,2013,15,20131215,201312150nyg,sea,"Seattle Seahawks",23,nyg,"New York Giants",0
player,201312150nyg,sea,MorgMi00,offense,0,,,,,
player,201312150nyg,sea,MorgMi00,off_pct,0%,,,,,
player,201312150nyg,sea,MorgMi00,defense,0,,,,,
player,201312150nyg,sea,MorgMi00,def_pct,0%,,,,,
player,201312150nyg,sea,MorgMi00,special_teams,22,,,,,
player,201312150nyg,sea,MorgMi00,st_pct,81%,,,,,
player,201312150nyg,sea,RyanJo21,pos,P,,,,,
player,201312150nyg,sea,RyanJo21,offense,0,,,,,
player,201312150nyg,sea,RyanJo21,off_pct,0%,,,,,
player,201312150nyg,sea,RyanJo21,defense,0,,,,,
player,201312150nyg,sea,RyanJo21,def_pct,0%,,,,,
player,201312150nyg,sea,RyanJo21,special_teams,12,,,,,
player,201312150nyg,sea,RyanJo21,st_pct,44%,,,,,
player,201312150nyg,sea,GresCl00,pos,LS,,,,,
player,201312150nyg,sea,GresCl00,offense,0,,,,,
player,201312150nyg,sea,GresCl00,off_pct,0%,,,,,
player,201312150nyg,sea,GresCl00,defense,0,,,,,
player,201312150nyg,sea,GresCl00,def_pct,0%,,,,,
player,201312150nyg,sea,GresCl00,special_teams,12,,,,,
player,201312150nyg,sea,GresCl00,st_pct,44%,,,,,
player,201312150nyg,sea,HausSt00,pos,K,,,,,
player,201312150nyg,sea,HausSt00,offense,0,,,,,
player,201312150nyg,sea,HausSt00,off_pct,0%,,,,,
player,201312150nyg,sea,HausSt00,defense,0,,,,,
player,201312150nyg,sea,HausSt00,def_pct,0%,,,,,
player,201312150nyg,sea,HausSt00,special_teams,11,,,,,
player,201312150nyg,sea,HausSt00,st_pct,41%,,,,,
