game,2013,7,20131021,201310210nyg,min,"Minnesota Vikings",7,nyg,"New York Giants",23
player,201310210nyg,min,ColeAu00,pos,LB,,,,,
player,201310210nyg,min,ColeAu00,offense,0,,,,,
player,201310210nyg,min,ColeAu00,off_pct,0%,,,,,
player,201310210nyg,min,ColeAu00,defense,0,,,,,
player,201310210nyg,min,ColeAu00,def_pct,0%,,,,,
player,201310210nyg,min,ColeAu00,special_teams,14,,,,,
player,201310210nyg,min,ColeAu00,st_pct,45%,,,,,
player,201310210nyg,min,AsiaMa00,pos,RB,,,,,
player,201310210nyg,min,AsiaMa00,offense,0,,,,,
player,201310210nyg,min,AsiaMa00,off_pct,0%,,,,,
player,201310210nyg,min,AsiaMa00,defense,0,,,,,
player,201310210nyg,min,AsiaMa00,def_pct,0%,,,,,
player,201310210nyg,min,AsiaMa00,special_teams,12,,,,,
player,201310210nyg,min,AsiaMa00,st_pct,39%,,,,,
player,201310210nyg,min,LockJe00,pos,P,,,,,
player,201310210nyg,min,LockJe00,offense,0,,,,,
player,201310210nyg,min,LockJe00,off_pct,0%,,,,,
player,201310210nyg,min,LockJe00,defense,0,,,,,
player,201310210nyg,min,LockJe00,def_pct,0%,,,,,
player,201310210nyg,min,LockJe00,special_teams,10,,,,,
player,201310210nyg,min,LockJe00,st_pct,32%,,,,,
player,201310210nyg,min,LoefCu20,pos,LS,,,,,
player,201310210nyg,min,LoefCu20,offense,0,,,,,
player,201310210nyg,min,LoefCu20,off_pct,0%,,,,,
player,201310210nyg,min,LoefCu20,defense,0,,,,,
player,201310210nyg,min,LoefCu20,def_pct,0%,,,,,
player,201310210nyg,min,LoefCu20,special_teams,9,,,,,
player,201310210nyg,min,LoefCu20,st_pct,29%,,,,,
player,201310210nyg,min,WalsBl00,pos,K,,,,,
player,201310210nyg,min,WalsBl00,offense,0,,,,,
player,201310210nyg,min,WalsBl00,off_pct,0%,,,,,
player,201310210nyg,min,WalsBl00,defense,0,,,,,
player,201310210nyg,min,WalsBl00,def_pct,0%,,,,,
player,201310210nyg,min,WalsBl00,special_teams,3,,,,,
player,201310210nyg,min,WalsBl00,st_pct,10%,,,,,
player,201310210nyg,min,WebbJM20,pos,T,,,,,
player,201310210nyg,min,WebbJM20,offense,0,,,,,
player,201310210nyg,min,WebbJM20,off_pct,0%,,,,,
player,201310210nyg,min,WebbJM20,defense,0,,,,,
player,201310210nyg,min,WebbJM20,def_pct,0%,,,,,
player,201310210nyg,min,WebbJM20,special_teams,2,,,,,
player,201310210nyg,min,WebbJM20,st_pct,6%,,,,,
