game,2015,7,20151025,201510250ram,cle,"Cleveland Browns",6,ram,"St. Louis Rams",24
player,201510250ram,cle,SchwMi00,off_pct,100%,,,,,
player,201510250ram,cle,SchwMi00,defense,0,,,,,
player,201510250ram,cle,SchwMi00,def_pct,0%,,,,,
player,201510250ram,cle,SchwMi00,special_teams,2,,,,,
player,201510250ram,cle,SchwMi00,st_pct,8%,,,,,
player,201510250ram,cle,ThomJo28,pos,T,,,,,
player,201510250ram,cle,ThomJo28,offense,75,,,,,
player,201510250ram,cle,ThomJo28,off_pct,100%,,,,,
player,201510250ram,cle,ThomJo28,defense,0,,,,,
player,201510250ram,cle,ThomJo28,def_pct,0%,,,,,
player,201510250ram,cle,ThomJo28,special_teams,0,,,,,
player,201510250ram,cle,ThomJo28,st_pct,0%,,,,,
player,201510250ram,cle,MackAl20,pos,C,,,,,
player,201510250ram,cle,MackAl20,offense,75,,,,,
player,201510250ram,cle,MackAl20,off_pct,100%,,,,,
player,201510250ram,cle,MackAl20,defense,0,,,,,
player,201510250ram,cle,MackAl20,def_pct,0%,,,,,
player,201510250ram,cle,MackAl20,special_teams,0,,,,,
player,201510250ram,cle,MackAl20,st_pct,0%,,,,,
player,201510250ram,cle,GrecJo20,pos,G,,,,,
player,201510250ram,cle,GrecJo20,offense,68,,,,,
player,201510250ram,cle,GrecJo20,off_pct,91%,,,,,
player,201510250ram,cle,GrecJo20,defense,0,,,,,
player,201510250ram,cle,GrecJo20,def_pct,0%,,,,,
player,201510250ram,cle,GrecJo20,special_teams,2,,,,,
player,201510250ram,cle,GrecJo20,st_pct,8%,,,,,
player,201510250ram,cle,McCoJo01,pos,QB,,,,,
player,201510250ram,cle,McCoJo01,offense,68,,,,,
player,201510250ram,cle,McCoJo01,off_pct,91%,,,,,
player,201510250ram,cle,McCoJo01,defense,0,,,,,
player,201510250ram,cle,McCoJo01,def_pct,0%,,,,,
player,201510250ram,cle,McCoJo01,special_teams,0,,,,,
player,201510250ram,cle,McCoJo01,st_pct,0%,,,,,
player,201510250ram,cle,BenjTr00,pos,WR,,,,,
player,201510250ram,cle,BenjTr00,offense,65,,,,,
player,201510250ram,cle,BenjTr00,off_pct,87%,,,,,
player,201510250ram,cle,BenjTr00,defense,0,,,,,
player,201510250ram,cle,BenjTr00,def_pct,0%,,,,,
player,201510250ram,cle,BenjTr00,special_teams,5,,,,,
player,201510250ram,cle,BenjTr00,st_pct,19%,,,,,
player,201510250ram,cle,BarnGa01,pos,TE,,,,,
player,201510250ram,cle,BarnGa01,offense,56,,,,,
player,201510250ram,cle,BarnGa01,off_pct,75%,,,,,
player,201510250ram,cle,BarnGa01,defense,0,,,,,
player,201510250ram,cle,BarnGa01,def_pct,0%,,,,,
player,201510250ram,cle,BarnGa01,special_teams,5,,,,,
player,201510250ram,cle,BarnGa01,st_pct,19%,,,,,
player,201510250ram,cle,HartBr00,pos,WR,,,,,
player,201510250ram,cle,HartBr00,offense,46,,,,,
player,201510250ram,cle,HartBr00,off_pct,61%,,,,,
player,201510250ram,cle,HartBr00,defense,0,,,,,
player,201510250ram,cle,HartBr00,def_pct,0%,,,,,
player,201510250ram,cle,HartBr00,special_teams,0,,,,,
player,201510250ram,cle,HartBr00,st_pct,0%,,,,,
player,201510250ram,cle,GabrTa00,pos,WR,,,,,
player,201510250ram,cle,GabrTa00,offense,38,,,,,
player,201510250ram,cle,GabrTa00,off_pct,51%,,,,,
player,201510250ram,cle,GabrTa00,defense,0,,,,,
player,201510250ram,cle,GabrTa00,def_pct,0%,,,,,
player,201510250ram,cle,GabrTa00,special_teams,0,,,,,
player,201510250ram,cle,GabrTa00,st_pct,0%,,,,,
player,201510250ram,cle,HawkAn00,pos,WR,,,,,
player,201510250ram,cle,HawkAn00,offense,37,,,,,
player,201510250ram,cle,HawkAn00,off_pct,49%,,,,,
player,201510250ram,cle,HawkAn00,defense,0,,,,,
player,201510250ram,cle,HawkAn00,def_pct,0%,,,,,
player,201510250ram,cle,HawkAn00,special_teams,0,,,,,
player,201510250ram,cle,HawkAn00,st_pct,0%,,,,,
player,201510250ram,cle,DrayJi00,pos,TE,,,,,
player,201510250ram,cle,DrayJi00,offense,35,,,,,
player,201510250ram,cle,DrayJi00,off_pct,47%,,,,,
player,201510250ram,cle,DrayJi00,defense,0,,,,,
player,201510250ram,cle,DrayJi00,def_pct,0%,,,,,
player,201510250ram,cle,DrayJi00,special_teams,7,,,,,
player,201510250ram,cle,DrayJi00,st_pct,27%,,,,,
player,201510250ram,cle,JohnDu00,pos,RB,,,,,
player,201510250ram,cle,JohnDu00,offense,29,,,,,
player,201510250ram,cle,JohnDu00,off_pct,39%,,,,,
player,201510250ram,cle,JohnDu00,defense,0,,,,,
player,201510250ram,cle,JohnDu00,def_pct,0%,,,,,
player,201510250ram,cle,JohnDu00,special_teams,0,,,,,
player,201510250ram,cle,JohnDu00,st_pct,0%,,,,,
player,201510250ram,cle,TurbRo00,pos,RB,,,,,
player,201510250ram,cle,TurbRo00,offense,27,,,,,
player,201510250ram,cle,TurbRo00,off_pct,36%,,,,,
player,201510250ram,cle,TurbRo00,defense,0,,,,,
player,201510250ram,cle,TurbRo00,def_pct,0%,,,,,
player,201510250ram,cle,TurbRo00,special_teams,0,,,,,
player,201510250ram,cle,TurbRo00,st_pct,0%,,,,,
player,201510250ram,cle,CrowIs00,pos,RB,,,,,
player,201510250ram,cle,CrowIs00,offense,19,,,,,
player,201510250ram,cle,CrowIs00,off_pct,25%,,,,,
player,201510250ram,cle,CrowIs00,defense,0,,,,,
player,201510250ram,cle,CrowIs00,def_pct,0%,,,,,
player,201510250ram,cle,CrowIs00,special_teams,0,,,,,
player,201510250ram,cle,CrowIs00,st_pct,0%,,,,,
player,201510250ram,cle,JohnMa06,pos,FB,,,,,
player,201510250ram,cle,JohnMa06,offense,15,,,,,
player,201510250ram,cle,JohnMa06,off_pct,20%,,,,,
player,201510250ram,cle,JohnMa06,defense,0,,,,,
player,201510250ram,cle,JohnMa06,def_pct,0%,,,,,
player,201510250ram,cle,JohnMa06,special_teams,12,,,,,
player,201510250ram,cle,JohnMa06,st_pct,46%,,,,,
player,201510250ram,cle,ErviCa00,pos,G,,,,,
player,201510250ram,cle,ErviCa00,offense,11,,,,,
player,201510250ram,cle,ErviCa00,off_pct,15%,,,,,
player,201510250ram,cle,ErviCa00,defense,0,,,,,
player,201510250ram,cle,ErviCa00,def_pct,0%,,,,,
player,201510250ram,cle,ErviCa00,special_teams,2,,,,,
player,201510250ram,cle,ErviCa00,st_pct,8%,,,,,
player,201510250ram,cle,ManzJo00,pos,QB,,,,,
player,201510250ram,cle,ManzJo00,offense,7,,,,,
player,201510250ram,cle,ManzJo00,off_pct,9%,,,,,
player,201510250ram,cle,ManzJo00,defense,0,,,,,
player,201510250ram,cle,ManzJo00,def_pct,0%,,,,,
player,201510250ram,cle,ManzJo00,special_teams,0,,,,,
player,201510250ram,cle,ManzJo00,st_pct,0%,,,,,
player,201510250ram,cle,MoorMa02,pos,WR,,,,,
player,201510250ram,cle,MoorMa02,offense,4,,,,,
player,201510250ram,cle,MoorMa02,off_pct,5%,,,,,
player,201510250ram,cle,MoorMa02,defense,0,,,,,
player,201510250ram,cle,MoorMa02,def_pct,0%,,,,,
player,201510250ram,cle,MoorMa02,special_teams,17,,,,,
player,201510250ram,cle,MoorMa02,st_pct,65%,,,,,
player,201510250ram,cle,DansKa20,pos,LB,,,,,
player,201510250ram,cle,DansKa20,offense,0,,,,,
player,201510250ram,cle,DansKa20,off_pct,0%,,,,,
player,201510250ram,cle,DansKa20,defense,53,,,,,
player,201510250ram,cle,DansKa20,def_pct,100%,,,,,
player,201510250ram,cle,DansKa20,special_teams,7,,,,,
player,201510250ram,cle,DansKa20,st_pct,27%,,,,,
player,201510250ram,cle,WhitDo20,pos,SS,,,,,
player,201510250ram,cle,WhitDo20,offense,0,,,,,
player,201510250ram,cle,WhitDo20,off_pct,0%,,,,,
player,201510250ram,cle,WhitDo20,defense,53,,,,,
player,201510250ram,cle,WhitDo20,def_pct,100%,,,,,
player,201510250ram,cle,WhitDo20,special_teams,0,,,,,
player,201510250ram,cle,WhitDo20,st_pct,0%,,,,,
player,201510250ram,cle,WillTr99,pos,CB,,,,,
player,201510250ram,cle,WillTr99,offense,0,,,,,
player,201510250ram,cle,WillTr99,off_pct,0%,,,,,
player,201510250ram,cle,WillTr99,defense,52,,,,,
player,201510250ram,cle,WillTr99,def_pct,98%,,,,,
player,201510250ram,cle,WillTr99,special_teams,7,,,,,
player,201510250ram,cle,WillTr99,st_pct,27%,,,,,
player,201510250ram,cle,DesiPi00,pos,CB,,,,,
player,201510250ram,cle,DesiPi00,offense,0,,,,,
player,201510250ram,cle,DesiPi00,off_pct,0%,,,,,
player,201510250ram,cle,DesiPi00,defense,52,,,,,
player,201510250ram,cle,DesiPi00,def_pct,98%,,,,,
player,201510250ram,cle,DesiPi00,special_teams,1,,,,,
player,201510250ram,cle,DesiPi00,st_pct,4%,,,,,
player,201510250ram,cle,PoyeJo00,pos,FS,,,,,
player,201510250ram,cle,PoyeJo00,offense,0,,,,,
player,201510250ram,cle,PoyeJo00,off_pct,0%,,,,,
player,201510250ram,cle,PoyeJo00,defense,49,,,,,
player,201510250ram,cle,PoyeJo00,def_pct,92%,,,,,
player,201510250ram,cle,PoyeJo00,special_teams,12,,,,,
player,201510250ram,cle,PoyeJo00,st_pct,46%,,,,,
player,201510250ram,cle,KirkCh00,pos,LB,,,,,
player,201510250ram,cle,KirkCh00,offense,0,,,,,
player,201510250ram,cle,KirkCh00,off_pct,0%,,,,,
player,201510250ram,cle,KirkCh00,defense,37,,,,,
player,201510250ram,cle,KirkCh00,def_pct,70%,,,,,
player,201510250ram,cle,KirkCh00,special_teams,6,,,,,
player,201510250ram,cle,KirkCh00,st_pct,23%,,,,,
player,201510250ram,cle,OrchNa00,pos,LB,,,,,
player,201510250ram,cle,OrchNa00,offense,0,,,,,
player,201510250ram,cle,OrchNa00,off_pct,0%,,,,,
player,201510250ram,cle,OrchNa00,defense,34,,,,,
player,201510250ram,cle,OrchNa00,def_pct,64%,,,,,
player,201510250ram,cle,OrchNa00,special_teams,0,,,,,
player,201510250ram,cle,OrchNa00,st_pct,0%,,,,,
player,201510250ram,cle,WillKW00,pos,CB,,,,,
player,201510250ram,cle,WillKW00,offense,0,,,,,
player,201510250ram,cle,WillKW00,off_pct,0%,,,,,
player,201510250ram,cle,WillKW00,defense,33,,,,,
player,201510250ram,cle,WillKW00,def_pct,62%,,,,,
player,201510250ram,cle,WillKW00,special_teams,8,,,,,
player,201510250ram,cle,WillKW00,st_pct,31%,,,,,
player,201510250ram,cle,StarRa20,pos,DE,,,,,
player,201510250ram,cle,StarRa20,offense,0,,,,,
player,201510250ram,cle,StarRa20,off_pct,0%,,,,,
player,201510250ram,cle,StarRa20,defense,27,,,,,
player,201510250ram,cle,StarRa20,def_pct,51%,,,,,
player,201510250ram,cle,StarRa20,special_teams,0,,,,,
player,201510250ram,cle,StarRa20,st_pct,0%,,,,,
player,201510250ram,cle,CoopXa00,pos,DE,,,,,
player,201510250ram,cle,CoopXa00,offense,0,,,,,
player,201510250ram,cle,CoopXa00,off_pct,0%,,,,,
player,201510250ram,cle,CoopXa00,defense,26,,,,,
player,201510250ram,cle,CoopXa00,def_pct,49%,,,,,
player,201510250ram,cle,CoopXa00,special_teams,2,,,,,
player,201510250ram,cle,CoopXa00,st_pct,8%,,,,,
player,201510250ram,cle,BryaDe00,pos,DE,,,,,
player,201510250ram,cle,BryaDe00,offense,0,,,,,
player,201510250ram,cle,BryaDe00,off_pct,0%,,,,,
player,201510250ram,cle,BryaDe00,defense,26,,,,,
player,201510250ram,cle,BryaDe00,def_pct,49%,,,,,
player,201510250ram,cle,BryaDe00,special_teams,0,,,,,
player,201510250ram,cle,BryaDe00,st_pct,0%,,,,,
player,201510250ram,cle,MedeJa00,pos,NT,,,,,
player,201510250ram,cle,MedeJa00,offense,0,,,,,
player,201510250ram,cle,MedeJa00,off_pct,0%,,,,,
player,201510250ram,cle,MedeJa00,defense,24,,,,,
player,201510250ram,cle,MedeJa00,def_pct,45%,,,,,
player,201510250ram,cle,MedeJa00,special_teams,6,,,,,
player,201510250ram,cle,MedeJa00,st_pct,23%,,,,,
player,201510250ram,cle,BryaAr00,pos,DE,,,,,
player,201510250ram,cle,BryaAr00,offense,0,,,,,
player,201510250ram,cle,BryaAr00,off_pct,0%,,,,,
player,201510250ram,cle,BryaAr00,defense,23,,,,,
player,201510250ram,cle,BryaAr00,def_pct,43%,,,,,
player,201510250ram,cle,BryaAr00,special_teams,14,,,,,
player,201510250ram,cle,BryaAr00,st_pct,54%,,,,,
player,201510250ram,cle,KrugPa99,pos,LB,,,,,
player,201510250ram,cle,KrugPa99,offense,0,,,,,
player,201510250ram,cle,KrugPa99,off_pct,0%,,,,,
player,201510250ram,cle,KrugPa99,defense,23,,,,,
player,201510250ram,cle,KrugPa99,def_pct,43%,,,,,
player,201510250ram,cle,KrugPa99,special_teams,1,,,,,
player,201510250ram,cle,KrugPa99,st_pct,4%,,,,,
player,201510250ram,cle,ShelDa01,pos,NT,,,,,
player,201510250ram,cle,ShelDa01,offense,0,,,,,
player,201510250ram,cle,ShelDa01,off_pct,0%,,,,,
player,201510250ram,cle,ShelDa01,defense,21,,,,,
player,201510250ram,cle,ShelDa01,def_pct,40%,,,,,
player,201510250ram,cle,ShelDa01,special_teams,8,,,,,
player,201510250ram,cle,ShelDa01,st_pct,31%,,,,,
player,201510250ram,cle,HughJo00,pos,DE,,,,,
player,201510250ram,cle,HughJo00,offense,0,,,,,
player,201510250ram,cle,HughJo00,off_pct,0%,,,,,
player,201510250ram,cle,HughJo00,defense,21,,,,,
player,201510250ram,cle,HughJo00,def_pct,40%,,,,,
player,201510250ram,cle,HughJo00,special_teams,6,,,,,
player,201510250ram,cle,HughJo00,st_pct,23%,,,,,
player,201510250ram,cle,CardTa00,pos,LB,,,,,
player,201510250ram,cle,CardTa00,offense,0,,,,,
player,201510250ram,cle,CardTa00,off_pct,0%,,,,,
player,201510250ram,cle,CardTa00,defense,16,,,,,
player,201510250ram,cle,CardTa00,def_pct,30%,,,,,
player,201510250ram,cle,CardTa00,special_teams,23,,,,,
player,201510250ram,cle,CardTa00,st_pct,88%,,,,,
player,201510250ram,cle,MingBa00,pos,LB,,,,,
player,201510250ram,cle,MingBa00,offense,0,,,,,
player,201510250ram,cle,MingBa00,off_pct,0%,,,,,
player,201510250ram,cle,MingBa00,defense,12,,,,,
player,201510250ram,cle,MingBa00,def_pct,23%,,,,,
player,201510250ram,cle,MingBa00,special_teams,23,,,,,
player,201510250ram,cle,MingBa00,st_pct,88%,,,,,
player,201510250ram,cle,BadeJo00,pos,CB,,,,,
player,201510250ram,cle,BadeJo00,offense,0,,,,,
player,201510250ram,cle,BadeJo00,off_pct,0%,,,,,
player,201510250ram,cle,BadeJo00,defense,0,,,,,
player,201510250ram,cle,BadeJo00,def_pct,0%,,,,,
player,201510250ram,cle,BadeJo00,special_teams,23,,,,,
player,201510250ram,cle,BadeJo00,st_pct,88%,,,,,
player,201510250ram,cle,GilbJu00,pos,CB,,,,,
player,201510250ram,cle,GilbJu00,offense,0,,,,,
player,201510250ram,cle,GilbJu00,off_pct,0%,,,,,
player,201510250ram,cle,GilbJu00,defense,0,,,,,
player,201510250ram,cle,GilbJu00,def_pct,0%,,,,,
player,201510250ram,cle,GilbJu00,special_teams,18,,,,,
player,201510250ram,cle,GilbJu00,st_pct,69%,,,,,
player,201510250ram,cle,DiMaJa00,pos,LB,,,,,
player,201510250ram,cle,DiMaJa00,offense,0,,,,,
player,201510250ram,cle,DiMaJa00,off_pct,0%,,,,,
player,201510250ram,cle,DiMaJa00,defense,0,,,,,
player,201510250ram,cle,DiMaJa00,def_pct,0%,,,,,
player,201510250ram,cle,DiMaJa00,special_teams,17,,,,,
player,201510250ram,cle,DiMaJa00,st_pct,65%,,,,,
player,201510250ram,cle,CampIb00,pos,SS,,,,,
player,201510250ram,cle,CampIb00,offense,0,,,,,
player,201510250ram,cle,CampIb00,off_pct,0%,,,,,
player,201510250ram,cle,CampIb00,defense,0,,,,,
player,201510250ram,cle,CampIb00,def_pct,0%,,,,,
player,201510250ram,cle,CampIb00,special_teams,17,,,,,
player,201510250ram,cle,CampIb00,st_pct,65%,,,,,
player,201510250ram,cle,JoneDo02,pos,SS,,,,,
player,201510250ram,cle,JoneDo02,offense,0,,,,,
player,201510250ram,cle,JoneDo02,off_pct,0%,,,,,
player,201510250ram,cle,JoneDo02,defense,0,,,,,
player,201510250ram,cle,JoneDo02,def_pct,0%,,,,,
player,201510250ram,cle,JoneDo02,special_teams,12,,,,,
player,201510250ram,cle,JoneDo02,st_pct,46%,,,,,
player,201510250ram,cle,HughCh01,pos,LS,,,,,
player,201510250ram,cle,HughCh01,offense,0,,,,,
player,201510250ram,cle,HughCh01,off_pct,0%,,,,,
player,201510250ram,cle,HughCh01,defense,0,,,,,
player,201510250ram,cle,HughCh01,def_pct,0%,,,,,
player,201510250ram,cle,HughCh01,special_teams,7,,,,,
player,201510250ram,cle,HughCh01,st_pct,27%,,,,,
player,201510250ram,cle,LeexAn20,pos,P,,,,,
player,201510250ram,cle,LeexAn20,offense,0,,,,,
player,201510250ram,cle,LeexAn20,off_pct,0%,,,,,
player,201510250ram,cle,LeexAn20,defense,0,,,,,
player,201510250ram,cle,LeexAn20,def_pct,0%,,,,,
player,201510250ram,cle,LeexAn20,special_teams,7,,,,,
player,201510250ram,cle,LeexAn20,st_pct,27%,,,,,
player,201510250ram,cle,CoonTr00,pos,K,,,,,
player,201510250ram,cle,CoonTr00,offense,0,,,,,
player,201510250ram,cle,CoonTr00,off_pct,0%,,,,,
player,201510250ram,cle,CoonTr00,defense,0,,,,,
player,201510250ram,cle,CoonTr00,def_pct,0%,,,,,
player,201510250ram,cle,CoonTr00,special_teams,5,,,,,
player,201510250ram,cle,CoonTr00,st_pct,19%,,,,,
player,201510250ram,cle,PaszAu00,pos,T,,,,,
player,201510250ram,cle,PaszAu00,offense,0,,,,,
player,201510250ram,cle,PaszAu00,off_pct,0%,,,,,
player,201510250ram,cle,PaszAu00,defense,0,,,,,
player,201510250ram,cle,PaszAu00,def_pct,0%,,,,,
player,201510250ram,cle,PaszAu00,special_teams,2,,,,,
player,201510250ram,cle,PaszAu00,st_pct,8%,,,,,
