game,2015,7,20151025,201510250clt,nor,"New Orleans Saints",27,clt,"Indianapolis Colts",21
player,201510250clt,clt,FreeJe00,def_pct,77%,,,,,
player,201510250clt,clt,FreeJe00,special_teams,0,,,,,
player,201510250clt,clt,FreeJe00,st_pct,0%,,,,,
player,201510250clt,clt,ParrDa00,pos,NT,,,,,
player,201510250clt,clt,ParrDa00,offense,0,,,,,
player,201510250clt,clt,ParrDa00,off_pct,0%,,,,,
player,201510250clt,clt,ParrDa00,defense,62,,,,,
player,201510250clt,clt,ParrDa00,def_pct,70%,,,,,
player,201510250clt,clt,ParrDa00,special_teams,7,,,,,
player,201510250clt,clt,ParrDa00,st_pct,18%,,,,,
player,201510250clt,clt,MathRo20,pos,LB,,,,,
player,201510250clt,clt,MathRo20,offense,0,,,,,
player,201510250clt,clt,MathRo20,off_pct,0%,,,,,
player,201510250clt,clt,MathRo20,defense,52,,,,,
player,201510250clt,clt,MathRo20,def_pct,59%,,,,,
player,201510250clt,clt,MathRo20,special_teams,0,,,,,
player,201510250clt,clt,MathRo20,st_pct,0%,,,,,
player,201510250clt,clt,AndeHe00,pos,DT,,,,,
player,201510250clt,clt,AndeHe00,offense,0,,,,,
player,201510250clt,clt,AndeHe00,off_pct,0%,,,,,
player,201510250clt,clt,AndeHe00,defense,51,,,,,
player,201510250clt,clt,AndeHe00,def_pct,58%,,,,,
player,201510250clt,clt,AndeHe00,special_teams,5,,,,,
player,201510250clt,clt,AndeHe00,st_pct,13%,,,,,
player,201510250clt,clt,WinnBi00,pos,DT,,,,,
player,201510250clt,clt,WinnBi00,offense,0,,,,,
player,201510250clt,clt,WinnBi00,off_pct,0%,,,,,
player,201510250clt,clt,WinnBi00,defense,42,,,,,
player,201510250clt,clt,WinnBi00,def_pct,48%,,,,,
player,201510250clt,clt,WinnBi00,special_teams,24,,,,,
player,201510250clt,clt,WinnBi00,st_pct,62%,,,,,
player,201510250clt,clt,ColeTr20,pos,LB,,,,,
player,201510250clt,clt,ColeTr20,offense,0,,,,,
player,201510250clt,clt,ColeTr20,off_pct,0%,,,,,
player,201510250clt,clt,ColeTr20,defense,37,,,,,
player,201510250clt,clt,ColeTr20,def_pct,42%,,,,,
player,201510250clt,clt,ColeTr20,special_teams,5,,,,,
player,201510250clt,clt,ColeTr20,st_pct,13%,,,,,
player,201510250clt,clt,ButlDa99,pos,CB,,,,,
player,201510250clt,clt,ButlDa99,offense,0,,,,,
player,201510250clt,clt,ButlDa99,off_pct,0%,,,,,
player,201510250clt,clt,ButlDa99,defense,30,,,,,
player,201510250clt,clt,ButlDa99,def_pct,34%,,,,,
player,201510250clt,clt,ButlDa99,special_teams,1,,,,,
player,201510250clt,clt,ButlDa99,st_pct,3%,,,,,
player,201510250clt,clt,IrviNa00,pos,LB,,,,,
player,201510250clt,clt,IrviNa00,offense,0,,,,,
player,201510250clt,clt,IrviNa00,off_pct,0%,,,,,
player,201510250clt,clt,IrviNa00,defense,18,,,,,
player,201510250clt,clt,IrviNa00,def_pct,20%,,,,,
player,201510250clt,clt,IrviNa00,special_teams,16,,,,,
player,201510250clt,clt,IrviNa00,st_pct,41%,,,,,
player,201510250clt,clt,WernBj00,pos,LB,,,,,
player,201510250clt,clt,WernBj00,offense,0,,,,,
player,201510250clt,clt,WernBj00,off_pct,0%,,,,,
player,201510250clt,clt,WernBj00,defense,15,,,,,
player,201510250clt,clt,WernBj00,def_pct,17%,,,,,
player,201510250clt,clt,WernBj00,special_teams,19,,,,,
player,201510250clt,clt,WernBj00,st_pct,49%,,,,,
player,201510250clt,clt,McGiT.00,pos,DT,,,,,
player,201510250clt,clt,McGiT.00,offense,0,,,,,
player,201510250clt,clt,McGiT.00,off_pct,0%,,,,,
player,201510250clt,clt,McGiT.00,defense,12,,,,,
player,201510250clt,clt,McGiT.00,def_pct,14%,,,,,
player,201510250clt,clt,McGiT.00,special_teams,9,,,,,
player,201510250clt,clt,McGiT.00,st_pct,23%,,,,,
player,201510250clt,clt,CartTo99,pos,CB,,,,,
player,201510250clt,clt,CartTo99,offense,0,,,,,
player,201510250clt,clt,CartTo99,off_pct,0%,,,,,
player,201510250clt,clt,CartTo99,defense,2,,,,,
player,201510250clt,clt,CartTo99,def_pct,2%,,,,,
player,201510250clt,clt,CartTo99,special_teams,15,,,,,
player,201510250clt,clt,CartTo99,st_pct,38%,,,,,
player,201510250clt,clt,McNaJo00,pos,LB,,,,,
player,201510250clt,clt,McNaJo00,offense,0,,,,,
player,201510250clt,clt,McNaJo00,off_pct,0%,,,,,
player,201510250clt,clt,McNaJo00,defense,0,,,,,
player,201510250clt,clt,McNaJo00,def_pct,0%,,,,,
player,201510250clt,clt,McNaJo00,special_teams,36,,,,,
player,201510250clt,clt,McNaJo00,st_pct,92%,,,,,
player,201510250clt,clt,McDoDe01,pos,DB,,,,,
player,201510250clt,clt,McDoDe01,offense,0,,,,,
player,201510250clt,clt,McDoDe01,off_pct,0%,,,,,
player,201510250clt,clt,McDoDe01,defense,0,,,,,
player,201510250clt,clt,McDoDe01,def_pct,0%,,,,,
player,201510250clt,clt,McDoDe01,special_teams,36,,,,,
player,201510250clt,clt,McDoDe01,st_pct,92%,,,,,
player,201510250clt,clt,TiptZu01,pos,RB,,,,,
player,201510250clt,clt,TiptZu01,offense,0,,,,,
player,201510250clt,clt,TiptZu01,off_pct,0%,,,,,
player,201510250clt,clt,TiptZu01,defense,0,,,,,
player,201510250clt,clt,TiptZu01,def_pct,0%,,,,,
player,201510250clt,clt,TiptZu01,special_teams,29,,,,,
player,201510250clt,clt,TiptZu01,st_pct,74%,,,,,
player,201510250clt,clt,GuyxWi00,pos,FS,,,,,
player,201510250clt,clt,GuyxWi00,offense,0,,,,,
player,201510250clt,clt,GuyxWi00,off_pct,0%,,,,,
player,201510250clt,clt,GuyxWi00,defense,0,,,,,
player,201510250clt,clt,GuyxWi00,def_pct,0%,,,,,
player,201510250clt,clt,GuyxWi00,special_teams,26,,,,,
player,201510250clt,clt,GuyxWi00,st_pct,67%,,,,,
player,201510250clt,clt,ThomJo01,pos,CB,,,,,
player,201510250clt,clt,ThomJo01,offense,0,,,,,
player,201510250clt,clt,ThomJo01,off_pct,0%,,,,,
player,201510250clt,clt,ThomJo01,defense,0,,,,,
player,201510250clt,clt,ThomJo01,def_pct,0%,,,,,
player,201510250clt,clt,ThomJo01,special_teams,20,,,,,
player,201510250clt,clt,ThomJo01,st_pct,51%,,,,,
player,201510250clt,clt,MoorSi00,pos,LB,,,,,
player,201510250clt,clt,MoorSi00,offense,0,,,,,
player,201510250clt,clt,MoorSi00,off_pct,0%,,,,,
player,201510250clt,clt,MoorSi00,defense,0,,,,,
player,201510250clt,clt,MoorSi00,def_pct,0%,,,,,
player,201510250clt,clt,MoorSi00,special_teams,20,,,,,
player,201510250clt,clt,MoorSi00,st_pct,51%,,,,,
player,201510250clt,clt,McAfPa44,pos,P,,,,,
player,201510250clt,clt,McAfPa44,offense,0,,,,,
player,201510250clt,clt,McAfPa44,off_pct,0%,,,,,
player,201510250clt,clt,McAfPa44,defense,0,,,,,
player,201510250clt,clt,McAfPa44,def_pct,0%,,,,,
player,201510250clt,clt,McAfPa44,special_teams,18,,,,,
player,201510250clt,clt,McAfPa44,st_pct,46%,,,,,
player,201510250clt,clt,OverMa00,pos,LS,,,,,
player,201510250clt,clt,OverMa00,offense,0,,,,,
player,201510250clt,clt,OverMa00,off_pct,0%,,,,,
player,201510250clt,clt,OverMa00,defense,0,,,,,
player,201510250clt,clt,OverMa00,def_pct,0%,,,,,
player,201510250clt,clt,OverMa00,special_teams,14,,,,,
player,201510250clt,clt,OverMa00,st_pct,36%,,,,,
player,201510250clt,clt,vinatada01,pos,K,,,,,
player,201510250clt,clt,vinatada01,offense,0,,,,,
player,201510250clt,clt,vinatada01,off_pct,0%,,,,,
player,201510250clt,clt,vinatada01,defense,0,,,,,
player,201510250clt,clt,vinatada01,def_pct,0%,,,,,
player,201510250clt,clt,vinatada01,special_teams,3,,,,,
player,201510250clt,clt,vinatada01,st_pct,8%,,,,,
player,201510250clt,clt,LouiLa20,pos,G,,,,,
player,201510250clt,clt,LouiLa20,offense,0,,,,,
player,201510250clt,clt,LouiLa20,off_pct,0%,,,,,
player,201510250clt,clt,LouiLa20,defense,0,,,,,
player,201510250clt,clt,LouiLa20,def_pct,0%,,,,,
player,201510250clt,clt,LouiLa20,special_teams,3,,,,,
player,201510250clt,clt,LouiLa20,st_pct,8%,,,,,
player,201510250clt,nor,UngeMa20,pos,C,,,,,
player,201510250clt,nor,UngeMa20,offense,88,,,,,
player,201510250clt,nor,UngeMa20,off_pct,100%,,,,,
player,201510250clt,nor,UngeMa20,defense,0,,,,,
player,201510250clt,nor,UngeMa20,def_pct,0%,,,,,
player,201510250clt,nor,UngeMa20,special_teams,5,,,,,
player,201510250clt,nor,UngeMa20,st_pct,13%,,,,,
player,201510250clt,nor,EvanJa21,pos,G,,,,,
player,201510250clt,nor,EvanJa21,offense,88,,,,,
player,201510250clt,nor,EvanJa21,off_pct,100%,,,,,
player,201510250clt,nor,EvanJa21,defense,0,,,,,
player,201510250clt,nor,EvanJa21,def_pct,0%,,,,,
player,201510250clt,nor,EvanJa21,special_teams,5,,,,,
player,201510250clt,nor,EvanJa21,st_pct,13%,,,,,
player,201510250clt,nor,StriZa20,pos,T,,,,,
player,201510250clt,nor,StriZa20,offense,88,,,,,
player,201510250clt,nor,StriZa20,off_pct,100%,,,,,
player,201510250clt,nor,StriZa20,defense,0,,,,,
player,201510250clt,nor,StriZa20,def_pct,0%,,,,,
player,201510250clt,nor,StriZa20,special_teams,5,,,,,
player,201510250clt,nor,StriZa20,st_pct,13%,,,,,
player,201510250clt,nor,LeliTi00,pos,G,,,,,
player,201510250clt,nor,LeliTi00,offense,88,,,,,
player,201510250clt,nor,LeliTi00,off_pct,100%,,,,,
player,201510250clt,nor,LeliTi00,defense,0,,,,,
player,201510250clt,nor,LeliTi00,def_pct,0%,,,,,
player,201510250clt,nor,LeliTi00,special_teams,5,,,,,
player,201510250clt,nor,LeliTi00,st_pct,13%,,,,,
player,201510250clt,nor,BreeDr00,pos,QB,,,,,
player,201510250clt,nor,BreeDr00,offense,88,,,,,
player,201510250clt,nor,BreeDr00,off_pct,100%,,,,,
player,201510250clt,nor,BreeDr00,defense,0,,,,,
player,201510250clt,nor,BreeDr00,def_pct,0%,,,,,
player,201510250clt,nor,BreeDr00,special_teams,0,,,,,
player,201510250clt,nor,BreeDr00,st_pct,0%,,,,,
player,201510250clt,nor,ArmsTe00,pos,T,,,,,
player,201510250clt,nor,ArmsTe00,offense,88,,,,,
player,201510250clt,nor,ArmsTe00,off_pct,100%,,,,,
player,201510250clt,nor,ArmsTe00,defense,0,,,,,
player,201510250clt,nor,ArmsTe00,def_pct,0%,,,,,
player,201510250clt,nor,ArmsTe00,special_teams,0,,,,,
player,201510250clt,nor,ArmsTe00,st_pct,0%,,,,,
player,201510250clt,nor,CookBr00,pos,WR,,,,,
player,201510250clt,nor,CookBr00,offense,75,,,,,
player,201510250clt,nor,CookBr00,off_pct,85%,,,,,
player,201510250clt,nor,CookBr00,defense,0,,,,,
player,201510250clt,nor,CookBr00,def_pct,0%,,,,,
player,201510250clt,nor,CookBr00,special_teams,0,,,,,
player,201510250clt,nor,CookBr00,st_pct,0%,,,,,
player,201510250clt,nor,WatsBe00,pos,TE,,,,,
player,201510250clt,nor,WatsBe00,offense,73,,,,,
player,201510250clt,nor,WatsBe00,off_pct,83%,,,,,
player,201510250clt,nor,WatsBe00,defense,0,,,,,
player,201510250clt,nor,WatsBe00,def_pct,0%,,,,,
player,201510250clt,nor,WatsBe00,special_teams,6,,,,,
player,201510250clt,nor,WatsBe00,st_pct,15%,,,,,
player,201510250clt,nor,SneaWi00,pos,WR,,,,,
player,201510250clt,nor,SneaWi00,offense,71,,,,,
player,201510250clt,nor,SneaWi00,off_pct,81%,,,,,
player,201510250clt,nor,SneaWi00,defense,0,,,,,
player,201510250clt,nor,SneaWi00,def_pct,0%,,,,,
player,201510250clt,nor,SneaWi00,special_teams,15,,,,,
player,201510250clt,nor,SneaWi00,st_pct,38%,,,,,
player,201510250clt,nor,HoomMi00,pos,TE,,,,,
player,201510250clt,nor,HoomMi00,offense,51,,,,,
player,201510250clt,nor,HoomMi00,off_pct,58%,,,,,
player,201510250clt,nor,HoomMi00,defense,0,,,,,
player,201510250clt,nor,HoomMi00,def_pct,0%,,,,,
player,201510250clt,nor,HoomMi00,special_teams,18,,,,,
player,201510250clt,nor,HoomMi00,st_pct,46%,,,,,
player,201510250clt,nor,IngrMa01,pos,RB,,,,,
player,201510250clt,nor,IngrMa01,offense,44,,,,,
player,201510250clt,nor,IngrMa01,off_pct,50%,,,,,
player,201510250clt,nor,IngrMa01,defense,0,,,,,
player,201510250clt,nor,IngrMa01,def_pct,0%,,,,,
player,201510250clt,nor,IngrMa01,special_teams,0,,,,,
player,201510250clt,nor,IngrMa01,st_pct,0%,,,,,
player,201510250clt,nor,HillJo02,pos,TE,,,,,
player,201510250clt,nor,HillJo02,offense,36,,,,,
player,201510250clt,nor,HillJo02,off_pct,41%,,,,,
player,201510250clt,nor,HillJo02,defense,0,,,,,
player,201510250clt,nor,HillJo02,def_pct,0%,,,,,
player,201510250clt,nor,HillJo02,special_teams,36,,,,,
player,201510250clt,nor,HillJo02,st_pct,92%,,,,,
player,201510250clt,nor,ColsMa00,pos,WR,,,,,
player,201510250clt,nor,ColsMa00,offense,27,,,,,
player,201510250clt,nor,ColsMa00,off_pct,31%,,,,,
player,201510250clt,nor,ColsMa00,defense,0,,,,,
player,201510250clt,nor,ColsMa00,def_pct,0%,,,,,
player,201510250clt,nor,ColsMa00,special_teams,1,,,,,
player,201510250clt,nor,ColsMa00,st_pct,3%,,,,,
player,201510250clt,nor,RobiKh00,pos,RB,,,,,
player,201510250clt,nor,RobiKh00,offense,23,,,,,
player,201510250clt,nor,RobiKh00,off_pct,26%,,,,,
player,201510250clt,nor,RobiKh00,defense,0,,,,,
player,201510250clt,nor,RobiKh00,def_pct,0%,,,,,
player,201510250clt,nor,RobiKh00,special_teams,0,,,,,
player,201510250clt,nor,RobiKh00,st_pct,0%,,,,,
player,201510250clt,nor,SpilC.00,pos,RB,,,,,
player,201510250clt,nor,SpilC.00,offense,20,,,,,
player,201510250clt,nor,SpilC.00,off_pct,23%,,,,,
player,201510250clt,nor,SpilC.00,defense,0,,,,,
player,201510250clt,nor,SpilC.00,def_pct,0%,,,,,
player,201510250clt,nor,SpilC.00,special_teams,0,,,,,
player,201510250clt,nor,SpilC.00,st_pct,0%,,,,,
player,201510250clt,nor,ColeBr00,pos,WR,,,,,
player,201510250clt,nor,ColeBr00,offense,13,,,,,
player,201510250clt,nor,ColeBr00,off_pct,15%,,,,,
player,201510250clt,nor,ColeBr00,defense,0,,,,,
player,201510250clt,nor,ColeBr00,def_pct,0%,,,,,
player,201510250clt,nor,ColeBr00,special_teams,16,,,,,
player,201510250clt,nor,ColeBr00,st_pct,41%,,,,,
player,201510250clt,nor,VaccKe00,pos,SS,,,,,
player,201510250clt,nor,VaccKe00,offense,4,,,,,
player,201510250clt,nor,VaccKe00,off_pct,5%,,,,,
player,201510250clt,nor,VaccKe00,defense,63,,,,,
player,201510250clt,nor,VaccKe00,def_pct,100%,,,,,
player,201510250clt,nor,VaccKe00,special_teams,3,,,,,
player,201510250clt,nor,VaccKe00,st_pct,8%,,,,,
player,201510250clt,nor,KeleSe00,pos,C,,,,,
player,201510250clt,nor,KeleSe00,offense,3,,,,,
player,201510250clt,nor,KeleSe00,off_pct,3%,,,,,
player,201510250clt,nor,KeleSe00,defense,0,,,,,
player,201510250clt,nor,KeleSe00,def_pct,0%,,,,,
player,201510250clt,nor,KeleSe00,special_teams,5,,,,,
player,201510250clt,nor,KeleSe00,st_pct,13%,,,,,
player,201510250clt,nor,BrowBr00,pos,CB,,,,,
player,201510250clt,nor,BrowBr00,offense,0,,,,,
player,201510250clt,nor,BrowBr00,off_pct,0%,,,,,
player,201510250clt,nor,BrowBr00,defense,63,,,,,
player,201510250clt,nor,BrowBr00,def_pct,100%,,,,,
player,201510250clt,nor,BrowBr00,special_teams,3,,,,,
player,201510250clt,nor,BrowBr00,st_pct,8%,,,,,
player,201510250clt,nor,BreaDe00,pos,CB,,,,,
player,201510250clt,nor,BreaDe00,offense,0,,,,,
player,201510250clt,nor,BreaDe00,off_pct,0%,,,,,
player,201510250clt,nor,BreaDe00,defense,63,,,,,
player,201510250clt,nor,BreaDe00,def_pct,100%,,,,,
player,201510250clt,nor,BreaDe00,special_teams,3,,,,,
player,201510250clt,nor,BreaDe00,st_pct,8%,,,,,
player,201510250clt,nor,ByrdJa99,pos,FS,,,,,
player,201510250clt,nor,ByrdJa99,offense,0,,,,,
player,201510250clt,nor,ByrdJa99,off_pct,0%,,,,,
player,201510250clt,nor,ByrdJa99,defense,63,,,,,
player,201510250clt,nor,ByrdJa99,def_pct,100%,,,,,
player,201510250clt,nor,ByrdJa99,special_teams,1,,,,,
player,201510250clt,nor,ByrdJa99,st_pct,3%,,,,,
player,201510250clt,nor,JordCa00,pos,DE,,,,,
player,201510250clt,nor,JordCa00,offense,0,,,,,
player,201510250clt,nor,JordCa00,off_pct,0%,,,,,
player,201510250clt,nor,JordCa00,defense,59,,,,,
player,201510250clt,nor,JordCa00,def_pct,94%,,,,,
player,201510250clt,nor,JordCa00,special_teams,3,,,,,
player,201510250clt,nor,JordCa00,st_pct,8%,,,,,
player,201510250clt,nor,AnthSt00,pos,LB,,,,,
player,201510250clt,nor,AnthSt00,offense,0,,,,,
player,201510250clt,nor,AnthSt00,off_pct,0%,,,,,
player,201510250clt,nor,AnthSt00,defense,56,,,,,
player,201510250clt,nor,AnthSt00,def_pct,89%,,,,,
player,201510250clt,nor,AnthSt00,special_teams,7,,,,,
player,201510250clt,nor,AnthSt00,st_pct,18%,,,,,
player,201510250clt,nor,WilsKy99,pos,CB,,,,,
player,201510250clt,nor,WilsKy99,offense,0,,,,,
player,201510250clt,nor,WilsKy99,off_pct,0%,,,,,
player,201510250clt,nor,WilsKy99,defense,54,,,,,
player,201510250clt,nor,WilsKy99,def_pct,86%,,,,,
player,201510250clt,nor,WilsKy99,special_teams,5,,,,,
player,201510250clt,nor,WilsKy99,st_pct,13%,,,,,
player,201510250clt,nor,ElleDa99,pos,LB,,,,,
player,201510250clt,nor,ElleDa99,offense,0,,,,,
player,201510250clt,nor,ElleDa99,off_pct,0%,,,,,
player,201510250clt,nor,ElleDa99,defense,48,,,,,
player,201510250clt,nor,ElleDa99,def_pct,76%,,,,,
player,201510250clt,nor,ElleDa99,special_teams,0,,,,,
player,201510250clt,nor,ElleDa99,st_pct,0%,,,,,
player,201510250clt,nor,KikaHa00,pos,LB,,,,,
player,201510250clt,nor,KikaHa00,offense,0,,,,,
player,201510250clt,nor,KikaHa00,off_pct,0%,,,,,
player,201510250clt,nor,KikaHa00,defense,47,,,,,
player,201510250clt,nor,KikaHa00,def_pct,75%,,,,,
player,201510250clt,nor,KikaHa00,special_teams,2,,,,,
player,201510250clt,nor,KikaHa00,st_pct,5%,,,,,
player,201510250clt,nor,DaviTy01,pos,DT,,,,,
player,201510250clt,nor,DaviTy01,offense,0,,,,,
player,201510250clt,nor,DaviTy01,off_pct,0%,,,,,
player,201510250clt,nor,DaviTy01,defense,41,,,,,
player,201510250clt,nor,DaviTy01,def_pct,65%,,,,,
player,201510250clt,nor,DaviTy01,special_teams,6,,,,,
player,201510250clt,nor,DaviTy01,st_pct,15%,,,,,
player,201510250clt,nor,EdebKa00,pos,LB,,,,,
player,201510250clt,nor,EdebKa00,offense,0,,,,,
player,201510250clt,nor,EdebKa00,off_pct,0%,,,,,
player,201510250clt,nor,EdebKa00,defense,39,,,,,
player,201510250clt,nor,EdebKa00,def_pct,62%,,,,,
player,201510250clt,nor,EdebKa00,special_teams,34,,,,,
player,201510250clt,nor,EdebKa00,st_pct,87%,,,,,
player,201510250clt,nor,JenkJo00,pos,DT,,,,,
player,201510250clt,nor,JenkJo00,offense,0,,,,,
player,201510250clt,nor,JenkJo00,off_pct,0%,,,,,
player,201510250clt,nor,JenkJo00,defense,25,,,,,
player,201510250clt,nor,JenkJo00,def_pct,40%,,,,,
player,201510250clt,nor,JenkJo00,special_teams,3,,,,,
player,201510250clt,nor,JenkJo00,st_pct,8%,,,,,
player,201510250clt,nor,RichBo00,pos,DE,,,,,
player,201510250clt,nor,RichBo00,offense,0,,,,,
player,201510250clt,nor,RichBo00,off_pct,0%,,,,,
player,201510250clt,nor,RichBo00,defense,24,,,,,
player,201510250clt,nor,RichBo00,def_pct,38%,,,,,
player,201510250clt,nor,RichBo00,special_teams,0,,,,,
player,201510250clt,nor,RichBo00,st_pct,0%,,,,,
player,201510250clt,nor,WillKe98,pos,DT,,,,,
player,201510250clt,nor,WillKe98,offense,0,,,,,
player,201510250clt,nor,WillKe98,off_pct,0%,,,,,
player,201510250clt,nor,WillKe98,defense,22,,,,,
player,201510250clt,nor,WillKe98,def_pct,35%,,,,,
player,201510250clt,nor,WillKe98,special_teams,3,,,,,
player,201510250clt,nor,WillKe98,st_pct,8%,,,,,
player,201510250clt,nor,DixoBr01,pos,CB,,,,,
player,201510250clt,nor,DixoBr01,offense,0,,,,,
player,201510250clt,nor,DixoBr01,off_pct,0%,,,,,
player,201510250clt,nor,DixoBr01,defense,16,,,,,
player,201510250clt,nor,DixoBr01,def_pct,25%,,,,,
player,201510250clt,nor,DixoBr01,special_teams,27,,,,,
player,201510250clt,nor,DixoBr01,st_pct,69%,,,,,
player,201510250clt,nor,HumbRa00,pos,LB,,,,,
player,201510250clt,nor,HumbRa00,offense,0,,,,,
player,201510250clt,nor,HumbRa00,off_pct,0%,,,,,
player,201510250clt,nor,HumbRa00,defense,6,,,,,
player,201510250clt,nor,HumbRa00,def_pct,10%,,,,,
player,201510250clt,nor,HumbRa00,special_teams,31,,,,,
player,201510250clt,nor,HumbRa00,st_pct,79%,,,,,
player,201510250clt,nor,BarnTa00,pos,DE,,,,,
player,201510250clt,nor,BarnTa00,offense,0,,,,,
player,201510250clt,nor,BarnTa00,off_pct,0%,,,,,
player,201510250clt,nor,BarnTa00,defense,4,,,,,
player,201510250clt,nor,BarnTa00,def_pct,6%,,,,,
player,201510250clt,nor,BarnTa00,special_teams,0,,,,,
player,201510250clt,nor,BarnTa00,st_pct,0%,,,,,
player,201510250clt,nor,MautMi00,pos,LB,,,,,
player,201510250clt,nor,MautMi00,offense,0,,,,,
player,201510250clt,nor,MautMi00,off_pct,0%,,,,,
player,201510250clt,nor,MautMi00,defense,0,,,,,
player,201510250clt,nor,MautMi00,def_pct,0%,,,,,
player,201510250clt,nor,MautMi00,special_teams,34,,,,,
player,201510250clt,nor,MautMi00,st_pct,87%,,,,,
player,201510250clt,nor,SanfJa99,pos,SS,,,,,
player,201510250clt,nor,SanfJa99,offense,0,,,,,
player,201510250clt,nor,SanfJa99,off_pct,0%,,,,,
player,201510250clt,nor,SanfJa99,defense,0,,,,,
player,201510250clt,nor,SanfJa99,def_pct,0%,,,,,
player,201510250clt,nor,SanfJa99,special_teams,34,,,,,
player,201510250clt,nor,SanfJa99,st_pct,87%,,,,,
player,201510250clt,nor,DaviAk00,pos,S,,,,,
player,201510250clt,nor,DaviAk00,offense,0,,,,,
player,201510250clt,nor,DaviAk00,off_pct,0%,,,,,
player,201510250clt,nor,DaviAk00,defense,0,,,,,
player,201510250clt,nor,DaviAk00,def_pct,0%,,,,,
player,201510250clt,nor,DaviAk00,special_teams,27,,,,,
player,201510250clt,nor,DaviAk00,st_pct,69%,,,,,
player,201510250clt,nor,HawtDa20,pos,LB,,,,,
player,201510250clt,nor,HawtDa20,offense,0,,,,,
player,201510250clt,nor,HawtDa20,off_pct,0%,,,,,
player,201510250clt,nor,HawtDa20,defense,0,,,,,
player,201510250clt,nor,HawtDa20,def_pct,0%,,,,,
player,201510250clt,nor,HawtDa20,special_teams,25,,,,,
player,201510250clt,nor,HawtDa20,st_pct,64%,,,,,
player,201510250clt,nor,DresJu20,pos,LS,,,,,
player,201510250clt,nor,DresJu20,offense,0,,,,,
player,201510250clt,nor,DresJu20,off_pct,0%,,,,,
player,201510250clt,nor,DresJu20,defense,0,,,,,
player,201510250clt,nor,DresJu20,def_pct,0%,,,,,
player,201510250clt,nor,DresJu20,special_teams,16,,,,,
player,201510250clt,nor,DresJu20,st_pct,41%,,,,,
player,201510250clt,nor,MurpMa03,pos,RB,,,,,
player,201510250clt,nor,MurpMa03,offense,0,,,,,
player,201510250clt,nor,MurpMa03,off_pct,0%,,,,,
player,201510250clt,nor,MurpMa03,defense,0,,,,,
player,201510250clt,nor,MurpMa03,def_pct,0%,,,,,
player,201510250clt,nor,MurpMa03,special_teams,14,,,,,
player,201510250clt,nor,MurpMa03,st_pct,36%,,,,,
player,201510250clt,nor,MorsTh00,pos,P,,,,,
player,201510250clt,nor,MorsTh00,offense,0,,,,,
player,201510250clt,nor,MorsTh00,off_pct,0%,,,,,
player,201510250clt,nor,MorsTh00,defense,0,,,,,
player,201510250clt,nor,MorsTh00,def_pct,0%,,,,,
player,201510250clt,nor,MorsTh00,special_teams,11,,,,,
player,201510250clt,nor,MorsTh00,st_pct,28%,,,,,
player,201510250clt,nor,ForbKa00,pos,K,,,,,
player,201510250clt,nor,ForbKa00,offense,0,,,,,
player,201510250clt,nor,ForbKa00,off_pct,0%,,,,,
player,201510250clt,nor,ForbKa00,defense,0,,,,,
player,201510250clt,nor,ForbKa00,def_pct,0%,,,,,
player,201510250clt,nor,ForbKa00,special_teams,10,,,,,
player,201510250clt,nor,ForbKa00,st_pct,26%,,,,,
player,201510250clt,nor,McGlMi20,pos,G,,,,,
player,201510250clt,nor,McGlMi20,offense,0,,,,,
player,201510250clt,nor,McGlMi20,off_pct,0%,,,,,
player,201510250clt,nor,McGlMi20,defense,0,,,,,
player,201510250clt,nor,McGlMi20,def_pct,0%,,,,,
player,201510250clt,nor,McGlMi20,special_teams,5,,,,,
player,201510250clt,nor,McGlMi20,st_pct,13%,,,,,
player,201510250clt,nor,McCoLu00,pos,QB,,,,,
player,201510250clt,nor,McCoLu00,offense,0,,,,,
player,201510250clt,nor,McCoLu00,off_pct,0%,,,,,
player,201510250clt,nor,McCoLu00,defense,0,,,,,
player,201510250clt,nor,McCoLu00,def_pct,0%,,,,,
player,201510250clt,nor,McCoLu00,special_teams,5,,,,,
player,201510250clt,nor,McCoLu00,st_pct,13%,,,,,
