game,2015,4,20151004,201510040den,min,"Minnesota Vikings",20,den,"Denver Broncos",23
player,201510040den,min,McKiJe00,st_pct,48%,,,,,
player,201510040den,min,WrigJa02,pos,WR,,,,,
player,201510040den,min,WrigJa02,offense,1,,,,,
player,201510040den,min,WrigJa02,off_pct,1%,,,,,
player,201510040den,min,WrigJa02,defense,0,,,,,
player,201510040den,min,WrigJa02,def_pct,0%,,,,,
player,201510040den,min,WrigJa02,special_teams,0,,,,,
player,201510040den,min,WrigJa02,st_pct,0%,,,,,
player,201510040den,min,SmitHa00,pos,FS,,,,,
player,201510040den,min,SmitHa00,offense,0,,,,,
player,201510040den,min,SmitHa00,off_pct,0%,,,,,
player,201510040den,min,SmitHa00,defense,57,,,,,
player,201510040den,min,SmitHa00,def_pct,100%,,,,,
player,201510040den,min,SmitHa00,special_teams,11,,,,,
player,201510040den,min,SmitHa00,st_pct,38%,,,,,
player,201510040den,min,BarrAn00,pos,LB,,,,,
player,201510040den,min,BarrAn00,offense,0,,,,,
player,201510040den,min,BarrAn00,off_pct,0%,,,,,
player,201510040den,min,BarrAn00,defense,57,,,,,
player,201510040den,min,BarrAn00,def_pct,100%,,,,,
player,201510040den,min,BarrAn00,special_teams,5,,,,,
player,201510040den,min,BarrAn00,st_pct,17%,,,,,
player,201510040den,min,BlanRo00,pos,SS,,,,,
player,201510040den,min,BlanRo00,offense,0,,,,,
player,201510040den,min,BlanRo00,off_pct,0%,,,,,
player,201510040den,min,BlanRo00,defense,56,,,,,
player,201510040den,min,BlanRo00,def_pct,98%,,,,,
player,201510040den,min,BlanRo00,special_teams,13,,,,,
player,201510040den,min,BlanRo00,st_pct,45%,,,,,
player,201510040den,min,RhodXa00,pos,CB,,,,,
player,201510040den,min,RhodXa00,offense,0,,,,,
player,201510040den,min,RhodXa00,off_pct,0%,,,,,
player,201510040den,min,RhodXa00,defense,56,,,,,
player,201510040den,min,RhodXa00,def_pct,98%,,,,,
player,201510040den,min,RhodXa00,special_teams,4,,,,,
player,201510040den,min,RhodXa00,st_pct,14%,,,,,
player,201510040den,min,NewmTe20,pos,CB,,,,,
player,201510040den,min,NewmTe20,offense,0,,,,,
player,201510040den,min,NewmTe20,off_pct,0%,,,,,
player,201510040den,min,NewmTe20,defense,54,,,,,
player,201510040den,min,NewmTe20,def_pct,95%,,,,,
player,201510040den,min,NewmTe20,special_teams,0,,,,,
player,201510040den,min,NewmTe20,st_pct,0%,,,,,
player,201510040den,min,GrifEv99,pos,DE,,,,,
player,201510040den,min,GrifEv99,offense,0,,,,,
player,201510040den,min,GrifEv99,off_pct,0%,,,,,
player,201510040den,min,GrifEv99,defense,52,,,,,
player,201510040den,min,GrifEv99,def_pct,91%,,,,,
player,201510040den,min,GrifEv99,special_teams,4,,,,,
player,201510040den,min,GrifEv99,st_pct,14%,,,,,
player,201510040den,min,RobiBr98,pos,DE,,,,,
player,201510040den,min,RobiBr98,offense,0,,,,,
player,201510040den,min,RobiBr98,off_pct,0%,,,,,
player,201510040den,min,RobiBr98,defense,47,,,,,
player,201510040den,min,RobiBr98,def_pct,82%,,,,,
player,201510040den,min,RobiBr98,special_teams,5,,,,,
player,201510040den,min,RobiBr98,st_pct,17%,,,,,
player,201510040den,min,FloySh00,pos,DT,,,,,
player,201510040den,min,FloySh00,offense,0,,,,,
player,201510040den,min,FloySh00,off_pct,0%,,,,,
player,201510040den,min,FloySh00,defense,37,,,,,
player,201510040den,min,FloySh00,def_pct,65%,,,,,
player,201510040den,min,FloySh00,special_teams,4,,,,,
player,201510040den,min,FloySh00,st_pct,14%,,,,,
player,201510040den,min,JoseLi99,pos,NT,,,,,
player,201510040den,min,JoseLi99,offense,0,,,,,
player,201510040den,min,JoseLi99,off_pct,0%,,,,,
player,201510040den,min,JoseLi99,defense,36,,,,,
player,201510040den,min,JoseLi99,def_pct,63%,,,,,
player,201510040den,min,JoseLi99,special_teams,4,,,,,
player,201510040den,min,JoseLi99,st_pct,14%,,,,,
player,201510040den,min,KendEr00,pos,LB,,,,,
player,201510040den,min,KendEr00,offense,0,,,,,
player,201510040den,min,KendEr00,off_pct,0%,,,,,
player,201510040den,min,KendEr00,defense,32,,,,,
player,201510040den,min,KendEr00,def_pct,56%,,,,,
player,201510040den,min,KendEr00,special_teams,6,,,,,
player,201510040den,min,KendEr00,st_pct,21%,,,,,
player,201510040den,min,MunnCa99,pos,CB,,,,,
player,201510040den,min,MunnCa99,offense,0,,,,,
player,201510040den,min,MunnCa99,off_pct,0%,,,,,
player,201510040den,min,MunnCa99,defense,32,,,,,
player,201510040den,min,MunnCa99,def_pct,56%,,,,,
player,201510040den,min,MunnCa99,special_teams,5,,,,,
player,201510040den,min,MunnCa99,st_pct,17%,,,,,
player,201510040den,min,JohnTo01,pos,DT,,,,,
player,201510040den,min,JohnTo01,offense,0,,,,,
player,201510040den,min,JohnTo01,off_pct,0%,,,,,
player,201510040den,min,JohnTo01,defense,31,,,,,
player,201510040den,min,JohnTo01,def_pct,54%,,,,,
player,201510040den,min,JohnTo01,special_teams,1,,,,,
player,201510040den,min,JohnTo01,st_pct,3%,,,,,
player,201510040den,min,HodgGe00,pos,LB,,,,,
player,201510040den,min,HodgGe00,offense,0,,,,,
player,201510040den,min,HodgGe00,off_pct,0%,,,,,
player,201510040den,min,HodgGe00,defense,25,,,,,
player,201510040den,min,HodgGe00,def_pct,44%,,,,,
player,201510040den,min,HodgGe00,special_teams,5,,,,,
player,201510040den,min,HodgGe00,st_pct,17%,,,,,
player,201510040den,min,GreeCh99,pos,LB,,,,,
player,201510040den,min,GreeCh99,offense,0,,,,,
player,201510040den,min,GreeCh99,off_pct,0%,,,,,
player,201510040den,min,GreeCh99,defense,25,,,,,
player,201510040den,min,GreeCh99,def_pct,44%,,,,,
player,201510040den,min,GreeCh99,special_teams,5,,,,,
player,201510040den,min,GreeCh99,st_pct,17%,,,,,
player,201510040den,min,StepSh00,pos,NT,,,,,
player,201510040den,min,StepSh00,offense,0,,,,,
player,201510040den,min,StepSh00,off_pct,0%,,,,,
player,201510040den,min,StepSh00,defense,12,,,,,
player,201510040den,min,StepSh00,def_pct,21%,,,,,
player,201510040den,min,StepSh00,special_teams,1,,,,,
player,201510040den,min,StepSh00,st_pct,3%,,,,,
player,201510040den,min,CricSc00,pos,DE,,,,,
player,201510040den,min,CricSc00,offense,0,,,,,
player,201510040den,min,CricSc00,off_pct,0%,,,,,
player,201510040den,min,CricSc00,defense,10,,,,,
player,201510040den,min,CricSc00,def_pct,18%,,,,,
player,201510040den,min,CricSc00,special_teams,16,,,,,
player,201510040den,min,CricSc00,st_pct,55%,,,,,
player,201510040den,min,HuntDa01,pos,DE,,,,,
player,201510040den,min,HuntDa01,offense,0,,,,,
player,201510040den,min,HuntDa01,off_pct,0%,,,,,
player,201510040den,min,HuntDa01,defense,5,,,,,
player,201510040den,min,HuntDa01,def_pct,9%,,,,,
player,201510040den,min,HuntDa01,special_teams,20,,,,,
player,201510040den,min,HuntDa01,st_pct,69%,,,,,
player,201510040den,min,ColeAu00,pos,LB,,,,,
player,201510040den,min,ColeAu00,offense,0,,,,,
player,201510040den,min,ColeAu00,off_pct,0%,,,,,
player,201510040den,min,ColeAu00,defense,2,,,,,
player,201510040den,min,ColeAu00,def_pct,4%,,,,,
player,201510040den,min,ColeAu00,special_teams,19,,,,,
player,201510040den,min,ColeAu00,st_pct,66%,,,,,
player,201510040den,min,WaynTr00,pos,CB,,,,,
player,201510040den,min,WaynTr00,offense,0,,,,,
player,201510040den,min,WaynTr00,off_pct,0%,,,,,
player,201510040den,min,WaynTr00,defense,1,,,,,
player,201510040den,min,WaynTr00,def_pct,2%,,,,,
player,201510040den,min,WaynTr00,special_teams,17,,,,,
player,201510040den,min,WaynTr00,st_pct,59%,,,,,
player,201510040den,min,SherMa20,pos,CB,,,,,
player,201510040den,min,SherMa20,offense,0,,,,,
player,201510040den,min,SherMa20,off_pct,0%,,,,,
player,201510040den,min,SherMa20,defense,0,,,,,
player,201510040den,min,SherMa20,def_pct,0%,,,,,
player,201510040den,min,SherMa20,special_teams,18,,,,,
player,201510040den,min,SherMa20,st_pct,62%,,,,,
player,201510040den,min,ExumAn00,pos,FS,,,,,
player,201510040den,min,ExumAn00,offense,0,,,,,
player,201510040den,min,ExumAn00,off_pct,0%,,,,,
player,201510040den,min,ExumAn00,defense,0,,,,,
player,201510040den,min,ExumAn00,def_pct,0%,,,,,
player,201510040den,min,ExumAn00,special_teams,14,,,,,
player,201510040den,min,ExumAn00,st_pct,48%,,,,,
player,201510040den,min,LockJe00,pos,P,,,,,
player,201510040den,min,LockJe00,offense,0,,,,,
player,201510040den,min,LockJe00,off_pct,0%,,,,,
player,201510040den,min,LockJe00,defense,0,,,,,
player,201510040den,min,LockJe00,def_pct,0%,,,,,
player,201510040den,min,LockJe00,special_teams,10,,,,,
player,201510040den,min,LockJe00,st_pct,34%,,,,,
player,201510040den,min,McDeKe00,pos,LS,,,,,
player,201510040den,min,McDeKe00,offense,0,,,,,
player,201510040den,min,McDeKe00,off_pct,0%,,,,,
player,201510040den,min,McDeKe00,defense,0,,,,,
player,201510040den,min,McDeKe00,def_pct,0%,,,,,
player,201510040den,min,McDeKe00,special_teams,10,,,,,
player,201510040den,min,McDeKe00,st_pct,34%,,,,,
player,201510040den,min,WalsBl00,pos,K,,,,,
player,201510040den,min,WalsBl00,offense,0,,,,,
player,201510040den,min,WalsBl00,off_pct,0%,,,,,
player,201510040den,min,WalsBl00,defense,0,,,,,
player,201510040den,min,WalsBl00,def_pct,0%,,,,,
player,201510040den,min,WalsBl00,special_teams,10,,,,,
player,201510040den,min,WalsBl00,st_pct,34%,,,,,
