game,2015,5,20151011,201510110dal,nwe,"New England Patriots",30,dal,"Dallas Cowboys",6
player,201510110dal,dal,PatmTy00,st_pct,79%,,,,,
player,201510110dal,dal,GachAn00,pos,LB,,,,,
player,201510110dal,dal,GachAn00,offense,0,,,,,
player,201510110dal,dal,GachAn00,off_pct,0%,,,,,
player,201510110dal,dal,GachAn00,defense,0,,,,,
player,201510110dal,dal,GachAn00,def_pct,0%,,,,,
player,201510110dal,dal,GachAn00,special_teams,18,,,,,
player,201510110dal,dal,GachAn00,st_pct,64%,,,,,
player,201510110dal,dal,McCrDa00,pos,SS,,,,,
player,201510110dal,dal,McCrDa00,offense,0,,,,,
player,201510110dal,dal,McCrDa00,off_pct,0%,,,,,
player,201510110dal,dal,McCrDa00,defense,0,,,,,
player,201510110dal,dal,McCrDa00,def_pct,0%,,,,,
player,201510110dal,dal,McCrDa00,special_teams,18,,,,,
player,201510110dal,dal,McCrDa00,st_pct,64%,,,,,
player,201510110dal,dal,WilsDa02,pos,LB,,,,,
player,201510110dal,dal,WilsDa02,offense,0,,,,,
player,201510110dal,dal,WilsDa02,off_pct,0%,,,,,
player,201510110dal,dal,WilsDa02,defense,0,,,,,
player,201510110dal,dal,WilsDa02,def_pct,0%,,,,,
player,201510110dal,dal,WilsDa02,special_teams,18,,,,,
player,201510110dal,dal,WilsDa02,st_pct,64%,,,,,
player,201510110dal,dal,JoneCh02,pos,P,,,,,
player,201510110dal,dal,JoneCh02,offense,0,,,,,
player,201510110dal,dal,JoneCh02,off_pct,0%,,,,,
player,201510110dal,dal,JoneCh02,defense,0,,,,,
player,201510110dal,dal,JoneCh02,def_pct,0%,,,,,
player,201510110dal,dal,JoneCh02,special_teams,8,,,,,
player,201510110dal,dal,JoneCh02,st_pct,29%,,,,,
player,201510110dal,dal,LadoL.20,pos,LS,,,,,
player,201510110dal,dal,LadoL.20,offense,0,,,,,
player,201510110dal,dal,LadoL.20,off_pct,0%,,,,,
player,201510110dal,dal,LadoL.20,defense,0,,,,,
player,201510110dal,dal,LadoL.20,def_pct,0%,,,,,
player,201510110dal,dal,LadoL.20,special_teams,8,,,,,
player,201510110dal,dal,LadoL.20,st_pct,29%,,,,,
player,201510110dal,dal,BailDa00,pos,K,,,,,
player,201510110dal,dal,BailDa00,offense,0,,,,,
player,201510110dal,dal,BailDa00,off_pct,0%,,,,,
player,201510110dal,dal,BailDa00,defense,0,,,,,
player,201510110dal,dal,BailDa00,def_pct,0%,,,,,
player,201510110dal,dal,BailDa00,special_teams,5,,,,,
player,201510110dal,dal,BailDa00,st_pct,18%,,,,,
player,201510110dal,dal,BernMa20,pos,G,,,,,
player,201510110dal,dal,BernMa20,offense,0,,,,,
player,201510110dal,dal,BernMa20,off_pct,0%,,,,,
player,201510110dal,dal,BernMa20,defense,0,,,,,
player,201510110dal,dal,BernMa20,def_pct,0%,,,,,
player,201510110dal,dal,BernMa20,special_teams,2,,,,,
player,201510110dal,dal,BernMa20,st_pct,7%,,,,,
player,201510110dal,nwe,AndrDa00,pos,C,,,,,
player,201510110dal,nwe,AndrDa00,offense,59,,,,,
player,201510110dal,nwe,AndrDa00,off_pct,100%,,,,,
player,201510110dal,nwe,AndrDa00,defense,0,,,,,
player,201510110dal,nwe,AndrDa00,def_pct,0%,,,,,
player,201510110dal,nwe,AndrDa00,special_teams,0,,,,,
player,201510110dal,nwe,AndrDa00,st_pct,0%,,,,,
player,201510110dal,nwe,BradTo00,pos,QB,,,,,
player,201510110dal,nwe,BradTo00,offense,57,,,,,
player,201510110dal,nwe,BradTo00,off_pct,97%,,,,,
player,201510110dal,nwe,BradTo00,defense,0,,,,,
player,201510110dal,nwe,BradTo00,def_pct,0%,,,,,
player,201510110dal,nwe,BradTo00,special_teams,0,,,,,
player,201510110dal,nwe,BradTo00,st_pct,0%,,,,,
player,201510110dal,nwe,GronRo00,pos,TE,,,,,
player,201510110dal,nwe,GronRo00,offense,57,,,,,
player,201510110dal,nwe,GronRo00,off_pct,97%,,,,,
player,201510110dal,nwe,GronRo00,defense,0,,,,,
player,201510110dal,nwe,GronRo00,def_pct,0%,,,,,
player,201510110dal,nwe,GronRo00,special_teams,0,,,,,
player,201510110dal,nwe,GronRo00,st_pct,0%,,,,,
player,201510110dal,nwe,VollSe20,pos,T,,,,,
player,201510110dal,nwe,VollSe20,offense,56,,,,,
player,201510110dal,nwe,VollSe20,off_pct,95%,,,,,
player,201510110dal,nwe,VollSe20,defense,0,,,,,
player,201510110dal,nwe,VollSe20,def_pct,0%,,,,,
player,201510110dal,nwe,VollSe20,special_teams,6,,,,,
player,201510110dal,nwe,VollSe20,st_pct,21%,,,,,
player,201510110dal,nwe,EdelJu00,pos,WR,,,,,
player,201510110dal,nwe,EdelJu00,offense,51,,,,,
player,201510110dal,nwe,EdelJu00,off_pct,86%,,,,,
player,201510110dal,nwe,EdelJu00,defense,0,,,,,
player,201510110dal,nwe,EdelJu00,def_pct,0%,,,,,
player,201510110dal,nwe,EdelJu00,special_teams,2,,,,,
player,201510110dal,nwe,EdelJu00,st_pct,7%,,,,,
player,201510110dal,nwe,MartKe01,pos,WR,,,,,
player,201510110dal,nwe,MartKe01,offense,50,,,,,
player,201510110dal,nwe,MartKe01,off_pct,85%,,,,,
player,201510110dal,nwe,MartKe01,defense,0,,,,,
player,201510110dal,nwe,MartKe01,def_pct,0%,,,,,
player,201510110dal,nwe,MartKe01,special_teams,1,,,,,
player,201510110dal,nwe,MartKe01,st_pct,4%,,,,,
player,201510110dal,nwe,KlinJo01,pos,G,,,,,
player,201510110dal,nwe,KlinJo01,offense,48,,,,,
player,201510110dal,nwe,KlinJo01,off_pct,81%,,,,,
player,201510110dal,nwe,KlinJo01,defense,0,,,,,
player,201510110dal,nwe,KlinJo01,def_pct,0%,,,,,
player,201510110dal,nwe,KlinJo01,special_teams,5,,,,,
player,201510110dal,nwe,KlinJo01,st_pct,18%,,,,,
player,201510110dal,nwe,MasoSh01,pos,G,,,,,
player,201510110dal,nwe,MasoSh01,offense,42,,,,,
player,201510110dal,nwe,MasoSh01,off_pct,71%,,,,,
player,201510110dal,nwe,MasoSh01,defense,0,,,,,
player,201510110dal,nwe,MasoSh01,def_pct,0%,,,,,
player,201510110dal,nwe,MasoSh01,special_teams,6,,,,,
player,201510110dal,nwe,MasoSh01,st_pct,21%,,,,,
player,201510110dal,nwe,LewiDi00,pos,RB,,,,,
player,201510110dal,nwe,LewiDi00,offense,42,,,,,
player,201510110dal,nwe,LewiDi00,off_pct,71%,,,,,
player,201510110dal,nwe,LewiDi00,defense,0,,,,,
player,201510110dal,nwe,LewiDi00,def_pct,0%,,,,,
player,201510110dal,nwe,LewiDi00,special_teams,0,,,,,
player,201510110dal,nwe,LewiDi00,st_pct,0%,,,,,
player,201510110dal,nwe,CannMa00,pos,T,,,,,
player,201510110dal,nwe,CannMa00,offense,40,,,,,
player,201510110dal,nwe,CannMa00,off_pct,68%,,,,,
player,201510110dal,nwe,CannMa00,defense,0,,,,,
player,201510110dal,nwe,CannMa00,def_pct,0%,,,,,
player,201510110dal,nwe,CannMa00,special_teams,7,,,,,
player,201510110dal,nwe,CannMa00,st_pct,25%,,,,,
player,201510110dal,nwe,AmenDa00,pos,WR,,,,,
player,201510110dal,nwe,AmenDa00,offense,36,,,,,
player,201510110dal,nwe,AmenDa00,off_pct,61%,,,,,
player,201510110dal,nwe,AmenDa00,defense,0,,,,,
player,201510110dal,nwe,AmenDa00,def_pct,0%,,,,,
player,201510110dal,nwe,AmenDa00,special_teams,8,,,,,
player,201510110dal,nwe,AmenDa00,st_pct,29%,,,,,
player,201510110dal,nwe,JackTr00,pos,G,,,,,
player,201510110dal,nwe,JackTr00,offense,32,,,,,
player,201510110dal,nwe,JackTr00,off_pct,54%,,,,,
player,201510110dal,nwe,JackTr00,defense,0,,,,,
player,201510110dal,nwe,JackTr00,def_pct,0%,,,,,
player,201510110dal,nwe,JackTr00,special_teams,6,,,,,
player,201510110dal,nwe,JackTr00,st_pct,21%,,,,,
player,201510110dal,nwe,SoldNa00,pos,T,,,,,
player,201510110dal,nwe,SoldNa00,offense,25,,,,,
player,201510110dal,nwe,SoldNa00,off_pct,42%,,,,,
player,201510110dal,nwe,SoldNa00,defense,0,,,,,
player,201510110dal,nwe,SoldNa00,def_pct,0%,,,,,
player,201510110dal,nwe,SoldNa00,special_teams,2,,,,,
player,201510110dal,nwe,SoldNa00,st_pct,7%,,,,,
player,201510110dal,nwe,WillMi06,pos,TE,,,,,
player,201510110dal,nwe,WillMi06,offense,20,,,,,
player,201510110dal,nwe,WillMi06,off_pct,34%,,,,,
player,201510110dal,nwe,WillMi06,defense,0,,,,,
player,201510110dal,nwe,WillMi06,def_pct,0%,,,,,
player,201510110dal,nwe,WillMi06,special_teams,9,,,,,
player,201510110dal,nwe,WillMi06,st_pct,32%,,,,,
player,201510110dal,nwe,BlouLe00,pos,RB,,,,,
player,201510110dal,nwe,BlouLe00,offense,17,,,,,
player,201510110dal,nwe,BlouLe00,off_pct,29%,,,,,
player,201510110dal,nwe,BlouLe00,defense,0,,,,,
player,201510110dal,nwe,BlouLe00,def_pct,0%,,,,,
player,201510110dal,nwe,BlouLe00,special_teams,0,,,,,
player,201510110dal,nwe,BlouLe00,st_pct,0%,,,,,
player,201510110dal,nwe,ChanSc00,pos,TE,,,,,
player,201510110dal,nwe,ChanSc00,offense,10,,,,,
player,201510110dal,nwe,ChanSc00,off_pct,17%,,,,,
player,201510110dal,nwe,ChanSc00,defense,0,,,,,
player,201510110dal,nwe,ChanSc00,def_pct,0%,,,,,
player,201510110dal,nwe,ChanSc00,special_teams,6,,,,,
player,201510110dal,nwe,ChanSc00,st_pct,21%,,,,,
player,201510110dal,nwe,SlatMa00,pos,WR,,,,,
player,201510110dal,nwe,SlatMa00,offense,3,,,,,
player,201510110dal,nwe,SlatMa00,off_pct,5%,,,,,
player,201510110dal,nwe,SlatMa00,defense,0,,,,,
player,201510110dal,nwe,SlatMa00,def_pct,0%,,,,,
player,201510110dal,nwe,SlatMa00,special_teams,20,,,,,
player,201510110dal,nwe,SlatMa00,st_pct,71%,,,,,
player,201510110dal,nwe,GaroJi00,pos,QB,,,,,
player,201510110dal,nwe,GaroJi00,offense,2,,,,,
player,201510110dal,nwe,GaroJi00,off_pct,3%,,,,,
player,201510110dal,nwe,GaroJi00,defense,0,,,,,
player,201510110dal,nwe,GaroJi00,def_pct,0%,,,,,
player,201510110dal,nwe,GaroJi00,special_teams,0,,,,,
player,201510110dal,nwe,GaroJi00,st_pct,0%,,,,,
player,201510110dal,nwe,WhitJa02,pos,RB,,,,,
player,201510110dal,nwe,WhitJa02,offense,2,,,,,
player,201510110dal,nwe,WhitJa02,off_pct,3%,,,,,
player,201510110dal,nwe,WhitJa02,defense,0,,,,,
player,201510110dal,nwe,WhitJa02,def_pct,0%,,,,,
player,201510110dal,nwe,WhitJa02,special_teams,0,,,,,
player,201510110dal,nwe,WhitJa02,st_pct,0%,,,,,
player,201510110dal,nwe,McCoDe99,pos,SS,,,,,
player,201510110dal,nwe,McCoDe99,offense,0,,,,,
player,201510110dal,nwe,McCoDe99,off_pct,0%,,,,,
player,201510110dal,nwe,McCoDe99,defense,72,,,,,
player,201510110dal,nwe,McCoDe99,def_pct,100%,,,,,
player,201510110dal,nwe,McCoDe99,special_teams,15,,,,,
player,201510110dal,nwe,McCoDe99,st_pct,54%,,,,,
player,201510110dal,nwe,ButlMa01,pos,CB,,,,,
player,201510110dal,nwe,ButlMa01,offense,0,,,,,
player,201510110dal,nwe,ButlMa01,off_pct,0%,,,,,
player,201510110dal,nwe,ButlMa01,defense,72,,,,,
player,201510110dal,nwe,ButlMa01,def_pct,100%,,,,,
player,201510110dal,nwe,ButlMa01,special_teams,6,,,,,
player,201510110dal,nwe,ButlMa01,st_pct,21%,,,,,
player,201510110dal,nwe,CollJa00,pos,LB,,,,,
player,201510110dal,nwe,CollJa00,offense,0,,,,,
player,201510110dal,nwe,CollJa00,off_pct,0%,,,,,
player,201510110dal,nwe,CollJa00,defense,72,,,,,
player,201510110dal,nwe,CollJa00,def_pct,100%,,,,,
player,201510110dal,nwe,CollJa00,special_teams,2,,,,,
player,201510110dal,nwe,CollJa00,st_pct,7%,,,,,
player,201510110dal,nwe,ChunPa99,pos,SS,,,,,
player,201510110dal,nwe,ChunPa99,offense,0,,,,,
player,201510110dal,nwe,ChunPa99,off_pct,0%,,,,,
player,201510110dal,nwe,ChunPa99,defense,64,,,,,
player,201510110dal,nwe,ChunPa99,def_pct,89%,,,,,
player,201510110dal,nwe,ChunPa99,special_teams,16,,,,,
player,201510110dal,nwe,ChunPa99,st_pct,57%,,,,,
player,201510110dal,nwe,JoneCh03,pos,DE,,,,,
player,201510110dal,nwe,JoneCh03,offense,0,,,,,
player,201510110dal,nwe,JoneCh03,off_pct,0%,,,,,
player,201510110dal,nwe,JoneCh03,defense,57,,,,,
player,201510110dal,nwe,JoneCh03,def_pct,79%,,,,,
player,201510110dal,nwe,JoneCh03,special_teams,8,,,,,
player,201510110dal,nwe,JoneCh03,st_pct,29%,,,,,
player,201510110dal,nwe,NinkRo20,pos,DE,,,,,
player,201510110dal,nwe,NinkRo20,offense,0,,,,,
player,201510110dal,nwe,NinkRo20,off_pct,0%,,,,,
player,201510110dal,nwe,NinkRo20,defense,54,,,,,
player,201510110dal,nwe,NinkRo20,def_pct,75%,,,,,
player,201510110dal,nwe,NinkRo20,special_teams,4,,,,,
player,201510110dal,nwe,NinkRo20,st_pct,14%,,,,,
player,201510110dal,nwe,RyanLo00,pos,CB,,,,,
player,201510110dal,nwe,RyanLo00,offense,0,,,,,
player,201510110dal,nwe,RyanLo00,off_pct,0%,,,,,
player,201510110dal,nwe,RyanLo00,defense,47,,,,,
player,201510110dal,nwe,RyanLo00,def_pct,65%,,,,,
player,201510110dal,nwe,RyanLo00,special_teams,3,,,,,
player,201510110dal,nwe,RyanLo00,st_pct,11%,,,,,
player,201510110dal,nwe,SheaJa00,pos,DE,,,,,
player,201510110dal,nwe,SheaJa00,offense,0,,,,,
player,201510110dal,nwe,SheaJa00,off_pct,0%,,,,,
player,201510110dal,nwe,SheaJa00,defense,46,,,,,
player,201510110dal,nwe,SheaJa00,def_pct,64%,,,,,
player,201510110dal,nwe,SheaJa00,special_teams,0,,,,,
player,201510110dal,nwe,SheaJa00,st_pct,0%,,,,,
player,201510110dal,nwe,BrowTa99,pos,CB,,,,,
player,201510110dal,nwe,BrowTa99,offense,0,,,,,
player,201510110dal,nwe,BrowTa99,off_pct,0%,,,,,
player,201510110dal,nwe,BrowTa99,defense,45,,,,,
player,201510110dal,nwe,BrowTa99,def_pct,62%,,,,,
player,201510110dal,nwe,BrowTa99,special_teams,3,,,,,
player,201510110dal,nwe,BrowTa99,st_pct,11%,,,,,
player,201510110dal,nwe,HarmDu00,pos,FS,,,,,
player,201510110dal,nwe,HarmDu00,offense,0,,,,,
player,201510110dal,nwe,HarmDu00,off_pct,0%,,,,,
player,201510110dal,nwe,HarmDu00,defense,41,,,,,
player,201510110dal,nwe,HarmDu00,def_pct,57%,,,,,
player,201510110dal,nwe,HarmDu00,special_teams,15,,,,,
player,201510110dal,nwe,HarmDu00,st_pct,54%,,,,,
player,201510110dal,nwe,MayoJe99,pos,LB,,,,,
player,201510110dal,nwe,MayoJe99,offense,0,,,,,
player,201510110dal,nwe,MayoJe99,off_pct,0%,,,,,
player,201510110dal,nwe,MayoJe99,defense,29,,,,,
player,201510110dal,nwe,MayoJe99,def_pct,40%,,,,,
player,201510110dal,nwe,MayoJe99,special_teams,4,,,,,
player,201510110dal,nwe,MayoJe99,st_pct,14%,,,,,
player,201510110dal,nwe,ColeJu01,pos,DB,,,,,
player,201510110dal,nwe,ColeJu01,offense,0,,,,,
player,201510110dal,nwe,ColeJu01,off_pct,0%,,,,,
player,201510110dal,nwe,ColeJu01,defense,26,,,,,
player,201510110dal,nwe,ColeJu01,def_pct,36%,,,,,
player,201510110dal,nwe,ColeJu01,special_teams,0,,,,,
player,201510110dal,nwe,ColeJu01,st_pct,0%,,,,,
player,201510110dal,nwe,FreeJo01,pos,LB,,,,,
player,201510110dal,nwe,FreeJo01,offense,0,,,,,
player,201510110dal,nwe,FreeJo01,off_pct,0%,,,,,
player,201510110dal,nwe,FreeJo01,defense,25,,,,,
player,201510110dal,nwe,FreeJo01,def_pct,35%,,,,,
player,201510110dal,nwe,FreeJo01,special_teams,22,,,,,
player,201510110dal,nwe,FreeJo01,st_pct,79%,,,,,
player,201510110dal,nwe,BranAl99,pos,DT,,,,,
player,201510110dal,nwe,BranAl99,offense,0,,,,,
player,201510110dal,nwe,BranAl99,off_pct,0%,,,,,
player,201510110dal,nwe,BranAl99,defense,23,,,,,
player,201510110dal,nwe,BranAl99,def_pct,32%,,,,,
player,201510110dal,nwe,BranAl99,special_teams,2,,,,,
player,201510110dal,nwe,BranAl99,st_pct,7%,,,,,
player,201510110dal,nwe,BrowMa01,pos,DT,,,,,
player,201510110dal,nwe,BrowMa01,offense,0,,,,,
player,201510110dal,nwe,BrowMa01,off_pct,0%,,,,,
player,201510110dal,nwe,BrowMa01,defense,23,,,,,
player,201510110dal,nwe,BrowMa01,def_pct,32%,,,,,
player,201510110dal,nwe,BrowMa01,special_teams,0,,,,,
player,201510110dal,nwe,BrowMa01,st_pct,0%,,,,,
player,201510110dal,nwe,RichJo00,pos,DB,,,,,
player,201510110dal,nwe,RichJo00,offense,0,,,,,
player,201510110dal,nwe,RichJo00,off_pct,0%,,,,,
player,201510110dal,nwe,RichJo00,defense,22,,,,,
player,201510110dal,nwe,RichJo00,def_pct,31%,,,,,
player,201510110dal,nwe,RichJo00,special_teams,20,,,,,
player,201510110dal,nwe,RichJo00,st_pct,71%,,,,,
player,201510110dal,nwe,EaslDo00,pos,DT,,,,,
player,201510110dal,nwe,EaslDo00,offense,0,,,,,
player,201510110dal,nwe,EaslDo00,off_pct,0%,,,,,
player,201510110dal,nwe,EaslDo00,defense,19,,,,,
player,201510110dal,nwe,EaslDo00,def_pct,26%,,,,,
player,201510110dal,nwe,EaslDo00,special_teams,2,,,,,
player,201510110dal,nwe,EaslDo00,st_pct,7%,,,,,
player,201510110dal,nwe,SiliSe00,pos,DT,,,,,
player,201510110dal,nwe,SiliSe00,offense,0,,,,,
player,201510110dal,nwe,SiliSe00,off_pct,0%,,,,,
player,201510110dal,nwe,SiliSe00,defense,18,,,,,
player,201510110dal,nwe,SiliSe00,def_pct,25%,,,,,
player,201510110dal,nwe,SiliSe00,special_teams,2,,,,,
player,201510110dal,nwe,SiliSe00,st_pct,7%,,,,,
player,201510110dal,nwe,HickAk00,pos,DE,,,,,
player,201510110dal,nwe,HickAk00,offense,0,,,,,
player,201510110dal,nwe,HickAk00,off_pct,0%,,,,,
player,201510110dal,nwe,HickAk00,defense,18,,,,,
player,201510110dal,nwe,HickAk00,def_pct,25%,,,,,
player,201510110dal,nwe,HickAk00,special_teams,0,,,,,
player,201510110dal,nwe,HickAk00,st_pct,0%,,,,,
player,201510110dal,nwe,GrisGe00,pos,DE,,,,,
player,201510110dal,nwe,GrisGe00,offense,0,,,,,
player,201510110dal,nwe,GrisGe00,off_pct,0%,,,,,
player,201510110dal,nwe,GrisGe00,defense,9,,,,,
player,201510110dal,nwe,GrisGe00,def_pct,12%,,,,,
player,201510110dal,nwe,GrisGe00,special_teams,11,,,,,
player,201510110dal,nwe,GrisGe00,st_pct,39%,,,,,
player,201510110dal,nwe,HighDo01,pos,LB,,,,,
player,201510110dal,nwe,HighDo01,offense,0,,,,,
player,201510110dal,nwe,HighDo01,off_pct,0%,,,,,
player,201510110dal,nwe,HighDo01,defense,9,,,,,
player,201510110dal,nwe,HighDo01,def_pct,12%,,,,,
player,201510110dal,nwe,HighDo01,special_teams,0,,,,,
player,201510110dal,nwe,HighDo01,st_pct,0%,,,,,
player,201510110dal,nwe,EbneNa00,pos,FS,,,,,
player,201510110dal,nwe,EbneNa00,offense,0,,,,,
player,201510110dal,nwe,EbneNa00,off_pct,0%,,,,,
player,201510110dal,nwe,EbneNa00,defense,1,,,,,
player,201510110dal,nwe,EbneNa00,def_pct,1%,,,,,
player,201510110dal,nwe,EbneNa00,special_teams,22,,,,,
player,201510110dal,nwe,EbneNa00,st_pct,79%,,,,,
player,201510110dal,nwe,BoldBr00,pos,RB,,,,,
player,201510110dal,nwe,BoldBr00,offense,0,,,,,
player,201510110dal,nwe,BoldBr00,off_pct,0%,,,,,
player,201510110dal,nwe,BoldBr00,defense,0,,,,,
player,201510110dal,nwe,BoldBr00,def_pct,0%,,,,,
player,201510110dal,nwe,BoldBr00,special_teams,20,,,,,
player,201510110dal,nwe,BoldBr00,st_pct,71%,,,,,
player,201510110dal,nwe,KingBr02,pos,LB,,,,,
player,201510110dal,nwe,KingBr02,offense,0,,,,,
player,201510110dal,nwe,KingBr02,off_pct,0%,,,,,
player,201510110dal,nwe,KingBr02,defense,0,,,,,
player,201510110dal,nwe,KingBr02,def_pct,0%,,,,,
player,201510110dal,nwe,KingBr02,special_teams,20,,,,,
player,201510110dal,nwe,KingBr02,st_pct,71%,,,,,
player,201510110dal,nwe,GostSt20,pos,K,,,,,
player,201510110dal,nwe,GostSt20,offense,0,,,,,
player,201510110dal,nwe,GostSt20,off_pct,0%,,,,,
player,201510110dal,nwe,GostSt20,defense,0,,,,,
player,201510110dal,nwe,GostSt20,def_pct,0%,,,,,
player,201510110dal,nwe,GostSt20,special_teams,13,,,,,
player,201510110dal,nwe,GostSt20,st_pct,46%,,,,,
player,201510110dal,nwe,CardJo00,pos,LS,,,,,
player,201510110dal,nwe,CardJo00,offense,0,,,,,
player,201510110dal,nwe,CardJo00,off_pct,0%,,,,,
player,201510110dal,nwe,CardJo00,defense,0,,,,,
player,201510110dal,nwe,CardJo00,def_pct,0%,,,,,
player,201510110dal,nwe,CardJo00,special_teams,10,,,,,
player,201510110dal,nwe,CardJo00,st_pct,36%,,,,,
player,201510110dal,nwe,AlleRy01,pos,P,,,,,
player,201510110dal,nwe,AlleRy01,offense,0,,,,,
player,201510110dal,nwe,AlleRy01,off_pct,0%,,,,,
player,201510110dal,nwe,AlleRy01,defense,0,,,,,
player,201510110dal,nwe,AlleRy01,def_pct,0%,,,,,
player,201510110dal,nwe,AlleRy01,special_teams,10,,,,,
player,201510110dal,nwe,AlleRy01,st_pct,36%,,,,,
