game,2015,9,20151108,201511080min,ram,"St. Louis Rams",18,min,"Minnesota Vikings",21
player,201511080min,ram,GurlTo01,def_pct,0%,,,,,
player,201511080min,ram,GurlTo01,special_teams,0,,,,,
player,201511080min,ram,GurlTo01,st_pct,0%,,,,,
player,201511080min,ram,AustTa00,pos,WR,,,,,
player,201511080min,ram,AustTa00,offense,54,,,,,
player,201511080min,ram,AustTa00,off_pct,73%,,,,,
player,201511080min,ram,AustTa00,defense,0,,,,,
player,201511080min,ram,AustTa00,def_pct,0%,,,,,
player,201511080min,ram,AustTa00,special_teams,8,,,,,
player,201511080min,ram,AustTa00,st_pct,23%,,,,,
player,201511080min,ram,KendLa00,pos,TE,,,,,
player,201511080min,ram,KendLa00,offense,54,,,,,
player,201511080min,ram,KendLa00,off_pct,73%,,,,,
player,201511080min,ram,KendLa00,defense,0,,,,,
player,201511080min,ram,KendLa00,def_pct,0%,,,,,
player,201511080min,ram,KendLa00,special_teams,5,,,,,
player,201511080min,ram,KendLa00,st_pct,14%,,,,,
player,201511080min,ram,CookJa02,pos,TE,,,,,
player,201511080min,ram,CookJa02,offense,54,,,,,
player,201511080min,ram,CookJa02,off_pct,73%,,,,,
player,201511080min,ram,CookJa02,defense,0,,,,,
player,201511080min,ram,CookJa02,def_pct,0%,,,,,
player,201511080min,ram,CookJa02,special_teams,0,,,,,
player,201511080min,ram,CookJa02,st_pct,0%,,,,,
player,201511080min,ram,BritKe00,pos,WR,,,,,
player,201511080min,ram,BritKe00,offense,41,,,,,
player,201511080min,ram,BritKe00,off_pct,55%,,,,,
player,201511080min,ram,BritKe00,defense,0,,,,,
player,201511080min,ram,BritKe00,def_pct,0%,,,,,
player,201511080min,ram,BritKe00,special_teams,0,,,,,
player,201511080min,ram,BritKe00,st_pct,0%,,,,,
player,201511080min,ram,QuicBr00,pos,WR,,,,,
player,201511080min,ram,QuicBr00,offense,35,,,,,
player,201511080min,ram,QuicBr00,off_pct,47%,,,,,
player,201511080min,ram,QuicBr00,defense,0,,,,,
player,201511080min,ram,QuicBr00,def_pct,0%,,,,,
player,201511080min,ram,QuicBr00,special_teams,0,,,,,
player,201511080min,ram,QuicBr00,st_pct,0%,,,,,
player,201511080min,ram,HarkCo00,pos,TE,,,,,
player,201511080min,ram,HarkCo00,offense,33,,,,,
player,201511080min,ram,HarkCo00,off_pct,45%,,,,,
player,201511080min,ram,HarkCo00,defense,0,,,,,
player,201511080min,ram,HarkCo00,def_pct,0%,,,,,
player,201511080min,ram,HarkCo00,special_teams,25,,,,,
player,201511080min,ram,HarkCo00,st_pct,71%,,,,,
player,201511080min,ram,BailSt01,pos,WR,,,,,
player,201511080min,ram,BailSt01,offense,25,,,,,
player,201511080min,ram,BailSt01,off_pct,34%,,,,,
player,201511080min,ram,BailSt01,defense,0,,,,,
player,201511080min,ram,BailSt01,def_pct,0%,,,,,
player,201511080min,ram,BailSt01,special_teams,17,,,,,
player,201511080min,ram,BailSt01,st_pct,49%,,,,,
player,201511080min,ram,CunnBe01,pos,RB,,,,,
player,201511080min,ram,CunnBe01,offense,9,,,,,
player,201511080min,ram,CunnBe01,off_pct,12%,,,,,
player,201511080min,ram,CunnBe01,defense,0,,,,,
player,201511080min,ram,CunnBe01,def_pct,0%,,,,,
player,201511080min,ram,CunnBe01,special_teams,22,,,,,
player,201511080min,ram,CunnBe01,st_pct,63%,,,,,
player,201511080min,ram,MasoTr00,pos,RB,,,,,
player,201511080min,ram,MasoTr00,offense,6,,,,,
player,201511080min,ram,MasoTr00,off_pct,8%,,,,,
player,201511080min,ram,MasoTr00,defense,0,,,,,
player,201511080min,ram,MasoTr00,def_pct,0%,,,,,
player,201511080min,ram,MasoTr00,special_teams,0,,,,,
player,201511080min,ram,MasoTr00,st_pct,0%,,,,,
player,201511080min,ram,MarqBr00,pos,WR,,,,,
player,201511080min,ram,MarqBr00,offense,1,,,,,
player,201511080min,ram,MarqBr00,off_pct,1%,,,,,
player,201511080min,ram,MarqBr00,defense,0,,,,,
player,201511080min,ram,MarqBr00,def_pct,0%,,,,,
player,201511080min,ram,MarqBr00,special_teams,22,,,,,
player,201511080min,ram,MarqBr00,st_pct,63%,,,,,
player,201511080min,ram,JenkJa03,pos,CB,,,,,
player,201511080min,ram,JenkJa03,offense,0,,,,,
player,201511080min,ram,JenkJa03,off_pct,0%,,,,,
player,201511080min,ram,JenkJa03,defense,72,,,,,
player,201511080min,ram,JenkJa03,def_pct,100%,,,,,
player,201511080min,ram,JenkJa03,special_teams,8,,,,,
player,201511080min,ram,JenkJa03,st_pct,23%,,,,,
player,201511080min,ram,McLeRo00,pos,FS,,,,,
player,201511080min,ram,McLeRo00,offense,0,,,,,
player,201511080min,ram,McLeRo00,off_pct,0%,,,,,
player,201511080min,ram,McLeRo00,defense,72,,,,,
player,201511080min,ram,McLeRo00,def_pct,100%,,,,,
player,201511080min,ram,McLeRo00,special_teams,8,,,,,
player,201511080min,ram,McLeRo00,st_pct,23%,,,,,
player,201511080min,ram,BarrMa00,pos,SS,,,,,
player,201511080min,ram,BarrMa00,offense,0,,,,,
player,201511080min,ram,BarrMa00,off_pct,0%,,,,,
player,201511080min,ram,BarrMa00,defense,72,,,,,
player,201511080min,ram,BarrMa00,def_pct,100%,,,,,
player,201511080min,ram,BarrMa00,special_teams,5,,,,,
player,201511080min,ram,BarrMa00,st_pct,14%,,,,,
player,201511080min,ram,AlexMa00,pos,SS,,,,,
player,201511080min,ram,AlexMa00,offense,0,,,,,
player,201511080min,ram,AlexMa00,off_pct,0%,,,,,
player,201511080min,ram,AlexMa00,defense,72,,,,,
player,201511080min,ram,AlexMa00,def_pct,100%,,,,,
player,201511080min,ram,AlexMa00,special_teams,5,,,,,
player,201511080min,ram,AlexMa00,st_pct,14%,,,,,
player,201511080min,ram,JohnTr05,pos,CB,,,,,
player,201511080min,ram,JohnTr05,offense,0,,,,,
player,201511080min,ram,JohnTr05,off_pct,0%,,,,,
player,201511080min,ram,JohnTr05,defense,72,,,,,
player,201511080min,ram,JohnTr05,def_pct,100%,,,,,
player,201511080min,ram,JohnTr05,special_teams,4,,,,,
player,201511080min,ram,JohnTr05,st_pct,11%,,,,,
player,201511080min,ram,LaurJa99,pos,LB,,,,,
player,201511080min,ram,LaurJa99,offense,0,,,,,
player,201511080min,ram,LaurJa99,off_pct,0%,,,,,
player,201511080min,ram,LaurJa99,defense,72,,,,,
player,201511080min,ram,LaurJa99,def_pct,100%,,,,,
player,201511080min,ram,LaurJa99,special_teams,0,,,,,
player,201511080min,ram,LaurJa99,st_pct,0%,,,,,
player,201511080min,ram,DonaAa00,pos,DT,,,,,
player,201511080min,ram,DonaAa00,offense,0,,,,,
player,201511080min,ram,DonaAa00,off_pct,0%,,,,,
player,201511080min,ram,DonaAa00,defense,63,,,,,
player,201511080min,ram,DonaAa00,def_pct,88%,,,,,
player,201511080min,ram,DonaAa00,special_teams,3,,,,,
player,201511080min,ram,DonaAa00,st_pct,9%,,,,,
player,201511080min,ram,HayeWi99,pos,DE,,,,,
player,201511080min,ram,HayeWi99,offense,0,,,,,
player,201511080min,ram,HayeWi99,off_pct,0%,,,,,
player,201511080min,ram,HayeWi99,defense,53,,,,,
player,201511080min,ram,HayeWi99,def_pct,74%,,,,,
player,201511080min,ram,HayeWi99,special_teams,0,,,,,
player,201511080min,ram,HayeWi99,st_pct,0%,,,,,
player,201511080min,ram,AyerAk00,pos,LB,,,,,
player,201511080min,ram,AyerAk00,offense,0,,,,,
player,201511080min,ram,AyerAk00,off_pct,0%,,,,,
player,201511080min,ram,AyerAk00,defense,51,,,,,
player,201511080min,ram,AyerAk00,def_pct,71%,,,,,
player,201511080min,ram,AyerAk00,special_teams,3,,,,,
player,201511080min,ram,AyerAk00,st_pct,9%,,,,,
player,201511080min,ram,SimsEu99,pos,DE,,,,,
player,201511080min,ram,SimsEu99,offense,0,,,,,
player,201511080min,ram,SimsEu99,off_pct,0%,,,,,
player,201511080min,ram,SimsEu99,defense,46,,,,,
player,201511080min,ram,SimsEu99,def_pct,64%,,,,,
player,201511080min,ram,SimsEu99,special_teams,4,,,,,
player,201511080min,ram,SimsEu99,st_pct,11%,,,,,
player,201511080min,ram,BrocMi00,pos,DT,,,,,
player,201511080min,ram,BrocMi00,offense,0,,,,,
player,201511080min,ram,BrocMi00,off_pct,0%,,,,,
player,201511080min,ram,BrocMi00,defense,45,,,,,
player,201511080min,ram,BrocMi00,def_pct,62%,,,,,
player,201511080min,ram,BrocMi00,special_teams,3,,,,,
player,201511080min,ram,BrocMi00,st_pct,9%,,,,,
player,201511080min,ram,FairNi00,pos,DT,,,,,
player,201511080min,ram,FairNi00,offense,0,,,,,
player,201511080min,ram,FairNi00,off_pct,0%,,,,,
player,201511080min,ram,FairNi00,defense,31,,,,,
player,201511080min,ram,FairNi00,def_pct,43%,,,,,
player,201511080min,ram,FairNi00,special_teams,2,,,,,
player,201511080min,ram,FairNi00,st_pct,6%,,,,,
player,201511080min,ram,JoynLa00,pos,CB,,,,,
player,201511080min,ram,JoynLa00,offense,0,,,,,
player,201511080min,ram,JoynLa00,off_pct,0%,,,,,
player,201511080min,ram,JoynLa00,defense,26,,,,,
player,201511080min,ram,JoynLa00,def_pct,36%,,,,,
player,201511080min,ram,JoynLa00,special_teams,3,,,,,
player,201511080min,ram,JoynLa00,st_pct,9%,,,,,
player,201511080min,ram,LongMa00,pos,DE,,,,,
player,201511080min,ram,LongMa00,offense,0,,,,,
player,201511080min,ram,LongMa00,off_pct,0%,,,,,
player,201511080min,ram,LongMa00,defense,26,,,,,
player,201511080min,ram,LongMa00,def_pct,36%,,,,,
player,201511080min,ram,LongMa00,special_teams,0,,,,,
player,201511080min,ram,LongMa00,st_pct,0%,,,,,
player,201511080min,ram,WestEt00,pos,DT,,,,,
player,201511080min,ram,WestEt00,offense,0,,,,,
player,201511080min,ram,WestEt00,off_pct,0%,,,,,
player,201511080min,ram,WestEt00,defense,19,,,,,
player,201511080min,ram,WestEt00,def_pct,26%,,,,,
player,201511080min,ram,WestEt00,special_teams,4,,,,,
player,201511080min,ram,WestEt00,st_pct,11%,,,,,
player,201511080min,ram,BateDa00,pos,LB,,,,,
player,201511080min,ram,BateDa00,offense,0,,,,,
player,201511080min,ram,BateDa00,off_pct,0%,,,,,
player,201511080min,ram,BateDa00,defense,0,,,,,
player,201511080min,ram,BateDa00,def_pct,0%,,,,,
player,201511080min,ram,BateDa00,special_teams,30,,,,,
player,201511080min,ram,BateDa00,st_pct,86%,,,,,
player,201511080min,ram,DaviCo02,pos,FS,,,,,
player,201511080min,ram,DaviCo02,offense,0,,,,,
player,201511080min,ram,DaviCo02,off_pct,0%,,,,,
player,201511080min,ram,DaviCo02,defense,0,,,,,
player,201511080min,ram,DaviCo02,def_pct,0%,,,,,
player,201511080min,ram,DaviCo02,special_teams,30,,,,,
player,201511080min,ram,DaviCo02,st_pct,86%,,,,,
player,201511080min,ram,LyncCa00,pos,LB,,,,,
player,201511080min,ram,LyncCa00,offense,0,,,,,
player,201511080min,ram,LyncCa00,off_pct,0%,,,,,
player,201511080min,ram,LyncCa00,defense,0,,,,,
player,201511080min,ram,LyncCa00,def_pct,0%,,,,,
player,201511080min,ram,LyncCa00,special_teams,26,,,,,
player,201511080min,ram,LyncCa00,st_pct,74%,,,,,
player,201511080min,ram,HageBr00,pos,LB,,,,,
player,201511080min,ram,HageBr00,offense,0,,,,,
player,201511080min,ram,HageBr00,off_pct,0%,,,,,
player,201511080min,ram,HageBr00,defense,0,,,,,
player,201511080min,ram,HageBr00,def_pct,0%,,,,,
player,201511080min,ram,HageBr00,special_teams,26,,,,,
player,201511080min,ram,HageBr00,st_pct,74%,,,,,
player,201511080min,ram,BryaC.00,pos,S,,,,,
player,201511080min,ram,BryaC.00,offense,0,,,,,
player,201511080min,ram,BryaC.00,off_pct,0%,,,,,
player,201511080min,ram,BryaC.00,defense,0,,,,,
player,201511080min,ram,BryaC.00,def_pct,0%,,,,,
player,201511080min,ram,BryaC.00,special_teams,20,,,,,
player,201511080min,ram,BryaC.00,st_pct,57%,,,,,
player,201511080min,ram,RobeMa00,pos,CB,,,,,
player,201511080min,ram,RobeMa00,offense,0,,,,,
player,201511080min,ram,RobeMa00,off_pct,0%,,,,,
player,201511080min,ram,RobeMa00,defense,0,,,,,
player,201511080min,ram,RobeMa00,def_pct,0%,,,,,
player,201511080min,ram,RobeMa00,special_teams,16,,,,,
player,201511080min,ram,RobeMa00,st_pct,46%,,,,,
player,201511080min,ram,McQuJa00,pos,LS,,,,,
player,201511080min,ram,McQuJa00,offense,0,,,,,
player,201511080min,ram,McQuJa00,off_pct,0%,,,,,
player,201511080min,ram,McQuJa00,defense,0,,,,,
player,201511080min,ram,McQuJa00,def_pct,0%,,,,,
player,201511080min,ram,McQuJa00,special_teams,14,,,,,
player,201511080min,ram,McQuJa00,st_pct,40%,,,,,
player,201511080min,ram,HekkJo00,pos,P,,,,,
player,201511080min,ram,HekkJo00,offense,0,,,,,
player,201511080min,ram,HekkJo00,off_pct,0%,,,,,
player,201511080min,ram,HekkJo00,defense,0,,,,,
player,201511080min,ram,HekkJo00,def_pct,0%,,,,,
player,201511080min,ram,HekkJo00,special_teams,14,,,,,
player,201511080min,ram,HekkJo00,st_pct,40%,,,,,
player,201511080min,ram,RhanDe00,pos,C,,,,,
player,201511080min,ram,RhanDe00,offense,0,,,,,
player,201511080min,ram,RhanDe00,off_pct,0%,,,,,
player,201511080min,ram,RhanDe00,defense,0,,,,,
player,201511080min,ram,RhanDe00,def_pct,0%,,,,,
player,201511080min,ram,RhanDe00,special_teams,10,,,,,
player,201511080min,ram,RhanDe00,st_pct,29%,,,,,
player,201511080min,ram,WillDa07,pos,T,,,,,
player,201511080min,ram,WillDa07,offense,0,,,,,
player,201511080min,ram,WillDa07,off_pct,0%,,,,,
player,201511080min,ram,WillDa07,defense,0,,,,,
player,201511080min,ram,WillDa07,def_pct,0%,,,,,
player,201511080min,ram,WillDa07,special_teams,10,,,,,
player,201511080min,ram,WillDa07,st_pct,29%,,,,,
player,201511080min,ram,ZuerGr00,pos,K,,,,,
player,201511080min,ram,ZuerGr00,offense,0,,,,,
player,201511080min,ram,ZuerGr00,off_pct,0%,,,,,
player,201511080min,ram,ZuerGr00,defense,0,,,,,
player,201511080min,ram,ZuerGr00,def_pct,0%,,,,,
player,201511080min,ram,ZuerGr00,special_teams,10,,,,,
player,201511080min,ram,ZuerGr00,st_pct,29%,,,,,
player,201511080min,ram,CunnJu00,pos,TE,,,,,
player,201511080min,ram,CunnJu00,offense,0,,,,,
player,201511080min,ram,CunnJu00,off_pct,0%,,,,,
player,201511080min,ram,CunnJu00,defense,0,,,,,
player,201511080min,ram,CunnJu00,def_pct,0%,,,,,
player,201511080min,ram,CunnJu00,special_teams,7,,,,,
player,201511080min,ram,CunnJu00,st_pct,20%,,,,,
player,201511080min,ram,WichCo00,pos,G,,,,,
player,201511080min,ram,WichCo00,offense,0,,,,,
player,201511080min,ram,WichCo00,off_pct,0%,,,,,
player,201511080min,ram,WichCo00,defense,0,,,,,
player,201511080min,ram,WichCo00,def_pct,0%,,,,,
player,201511080min,ram,WichCo00,special_teams,5,,,,,
player,201511080min,ram,WichCo00,st_pct,14%,,,,,
