game,2015,11,20151122,201511220mia,dal,"Dallas Cowboys",24,mia,"Miami Dolphins",14
player,201511220mia,dal,CarrBr99,def_pct,100%,,,,,
player,201511220mia,dal,CarrBr99,special_teams,3,,,,,
player,201511220mia,dal,CarrBr99,st_pct,12%,,,,,
player,201511220mia,dal,JoneBy00,pos,CB,,,,,
player,201511220mia,dal,JoneBy00,offense,0,,,,,
player,201511220mia,dal,JoneBy00,off_pct,0%,,,,,
player,201511220mia,dal,JoneBy00,defense,47,,,,,
player,201511220mia,dal,JoneBy00,def_pct,98%,,,,,
player,201511220mia,dal,JoneBy00,special_teams,13,,,,,
player,201511220mia,dal,JoneBy00,st_pct,54%,,,,,
player,201511220mia,dal,ChurBa99,pos,SS,,,,,
player,201511220mia,dal,ChurBa99,offense,0,,,,,
player,201511220mia,dal,ChurBa99,off_pct,0%,,,,,
player,201511220mia,dal,ChurBa99,defense,46,,,,,
player,201511220mia,dal,ChurBa99,def_pct,96%,,,,,
player,201511220mia,dal,ChurBa99,special_teams,8,,,,,
player,201511220mia,dal,ChurBa99,st_pct,33%,,,,,
player,201511220mia,dal,McClRo00,pos,LB,,,,,
player,201511220mia,dal,McClRo00,offense,0,,,,,
player,201511220mia,dal,McClRo00,off_pct,0%,,,,,
player,201511220mia,dal,McClRo00,defense,46,,,,,
player,201511220mia,dal,McClRo00,def_pct,96%,,,,,
player,201511220mia,dal,McClRo00,special_teams,3,,,,,
player,201511220mia,dal,McClRo00,st_pct,12%,,,,,
player,201511220mia,dal,PatmTy00,pos,CB,,,,,
player,201511220mia,dal,PatmTy00,offense,0,,,,,
player,201511220mia,dal,PatmTy00,off_pct,0%,,,,,
player,201511220mia,dal,PatmTy00,defense,40,,,,,
player,201511220mia,dal,PatmTy00,def_pct,83%,,,,,
player,201511220mia,dal,PatmTy00,special_teams,9,,,,,
player,201511220mia,dal,PatmTy00,st_pct,38%,,,,,
player,201511220mia,dal,WilcJ.00,pos,FS,,,,,
player,201511220mia,dal,WilcJ.00,offense,0,,,,,
player,201511220mia,dal,WilcJ.00,off_pct,0%,,,,,
player,201511220mia,dal,WilcJ.00,defense,34,,,,,
player,201511220mia,dal,WilcJ.00,def_pct,71%,,,,,
player,201511220mia,dal,WilcJ.00,special_teams,13,,,,,
player,201511220mia,dal,WilcJ.00,st_pct,54%,,,,,
player,201511220mia,dal,CrawTy00,pos,DT,,,,,
player,201511220mia,dal,CrawTy00,offense,0,,,,,
player,201511220mia,dal,CrawTy00,off_pct,0%,,,,,
player,201511220mia,dal,CrawTy00,defense,34,,,,,
player,201511220mia,dal,CrawTy00,def_pct,71%,,,,,
player,201511220mia,dal,CrawTy00,special_teams,4,,,,,
player,201511220mia,dal,CrawTy00,st_pct,17%,,,,,
player,201511220mia,dal,HardGr99,pos,DE,,,,,
player,201511220mia,dal,HardGr99,offense,0,,,,,
player,201511220mia,dal,HardGr99,off_pct,0%,,,,,
player,201511220mia,dal,HardGr99,defense,33,,,,,
player,201511220mia,dal,HardGr99,def_pct,69%,,,,,
player,201511220mia,dal,HardGr99,special_teams,5,,,,,
player,201511220mia,dal,HardGr99,st_pct,21%,,,,,
player,201511220mia,dal,LawrDe00,pos,DE,,,,,
player,201511220mia,dal,LawrDe00,offense,0,,,,,
player,201511220mia,dal,LawrDe00,off_pct,0%,,,,,
player,201511220mia,dal,LawrDe00,defense,32,,,,,
player,201511220mia,dal,LawrDe00,def_pct,67%,,,,,
player,201511220mia,dal,LawrDe00,special_teams,5,,,,,
player,201511220mia,dal,LawrDe00,st_pct,21%,,,,,
player,201511220mia,dal,HaydNi99,pos,DT,,,,,
player,201511220mia,dal,HaydNi99,offense,0,,,,,
player,201511220mia,dal,HaydNi99,off_pct,0%,,,,,
player,201511220mia,dal,HaydNi99,defense,27,,,,,
player,201511220mia,dal,HaydNi99,def_pct,56%,,,,,
player,201511220mia,dal,HaydNi99,special_teams,5,,,,,
player,201511220mia,dal,HaydNi99,st_pct,21%,,,,,
player,201511220mia,dal,HeatJe00,pos,FS,,,,,
player,201511220mia,dal,HeatJe00,offense,0,,,,,
player,201511220mia,dal,HeatJe00,off_pct,0%,,,,,
player,201511220mia,dal,HeatJe00,defense,20,,,,,
player,201511220mia,dal,HeatJe00,def_pct,42%,,,,,
player,201511220mia,dal,HeatJe00,special_teams,15,,,,,
player,201511220mia,dal,HeatJe00,st_pct,62%,,,,,
player,201511220mia,dal,MincJe99,pos,DE,,,,,
player,201511220mia,dal,MincJe99,offense,0,,,,,
player,201511220mia,dal,MincJe99,off_pct,0%,,,,,
player,201511220mia,dal,MincJe99,defense,19,,,,,
player,201511220mia,dal,MincJe99,def_pct,40%,,,,,
player,201511220mia,dal,MincJe99,special_teams,0,,,,,
player,201511220mia,dal,MincJe99,st_pct,0%,,,,,
player,201511220mia,dal,GregRa00,pos,DE,,,,,
player,201511220mia,dal,GregRa00,offense,0,,,,,
player,201511220mia,dal,GregRa00,off_pct,0%,,,,,
player,201511220mia,dal,GregRa00,defense,18,,,,,
player,201511220mia,dal,GregRa00,def_pct,38%,,,,,
player,201511220mia,dal,GregRa00,special_teams,2,,,,,
player,201511220mia,dal,GregRa00,st_pct,8%,,,,,
player,201511220mia,dal,CrawJa00,pos,DE,,,,,
player,201511220mia,dal,CrawJa00,offense,0,,,,,
player,201511220mia,dal,CrawJa00,off_pct,0%,,,,,
player,201511220mia,dal,CrawJa00,defense,13,,,,,
player,201511220mia,dal,CrawJa00,def_pct,27%,,,,,
player,201511220mia,dal,CrawJa00,special_teams,6,,,,,
player,201511220mia,dal,CrawJa00,st_pct,25%,,,,,
player,201511220mia,dal,IrviDa00,pos,DE,,,,,
player,201511220mia,dal,IrviDa00,offense,0,,,,,
player,201511220mia,dal,IrviDa00,off_pct,0%,,,,,
player,201511220mia,dal,IrviDa00,defense,11,,,,,
player,201511220mia,dal,IrviDa00,def_pct,23%,,,,,
player,201511220mia,dal,IrviDa00,special_teams,3,,,,,
player,201511220mia,dal,IrviDa00,st_pct,12%,,,,,
player,201511220mia,dal,GachAn00,pos,LB,,,,,
player,201511220mia,dal,GachAn00,offense,0,,,,,
player,201511220mia,dal,GachAn00,off_pct,0%,,,,,
player,201511220mia,dal,GachAn00,defense,8,,,,,
player,201511220mia,dal,GachAn00,def_pct,17%,,,,,
player,201511220mia,dal,GachAn00,special_teams,17,,,,,
player,201511220mia,dal,GachAn00,st_pct,71%,,,,,
player,201511220mia,dal,HitcAn00,pos,LB,,,,,
player,201511220mia,dal,HitcAn00,offense,0,,,,,
player,201511220mia,dal,HitcAn00,off_pct,0%,,,,,
player,201511220mia,dal,HitcAn00,defense,2,,,,,
player,201511220mia,dal,HitcAn00,def_pct,4%,,,,,
player,201511220mia,dal,HitcAn00,special_teams,6,,,,,
player,201511220mia,dal,HitcAn00,st_pct,25%,,,,,
player,201511220mia,dal,McCrDa00,pos,SS,,,,,
player,201511220mia,dal,McCrDa00,offense,0,,,,,
player,201511220mia,dal,McCrDa00,off_pct,0%,,,,,
player,201511220mia,dal,McCrDa00,defense,1,,,,,
player,201511220mia,dal,McCrDa00,def_pct,2%,,,,,
player,201511220mia,dal,McCrDa00,special_teams,15,,,,,
player,201511220mia,dal,McCrDa00,st_pct,62%,,,,,
player,201511220mia,dal,OlatAy00,pos,CB,,,,,
player,201511220mia,dal,OlatAy00,offense,0,,,,,
player,201511220mia,dal,OlatAy00,off_pct,0%,,,,,
player,201511220mia,dal,OlatAy00,defense,1,,,,,
player,201511220mia,dal,OlatAy00,def_pct,2%,,,,,
player,201511220mia,dal,OlatAy00,special_teams,6,,,,,
player,201511220mia,dal,OlatAy00,st_pct,25%,,,,,
player,201511220mia,dal,WilbKy00,pos,LB,,,,,
player,201511220mia,dal,WilbKy00,offense,0,,,,,
player,201511220mia,dal,WilbKy00,off_pct,0%,,,,,
player,201511220mia,dal,WilbKy00,defense,0,,,,,
player,201511220mia,dal,WilbKy00,def_pct,0%,,,,,
player,201511220mia,dal,WilbKy00,special_teams,17,,,,,
player,201511220mia,dal,WilbKy00,st_pct,71%,,,,,
player,201511220mia,dal,WilsDa02,pos,LB,,,,,
player,201511220mia,dal,WilsDa02,offense,0,,,,,
player,201511220mia,dal,WilsDa02,off_pct,0%,,,,,
player,201511220mia,dal,WilsDa02,defense,0,,,,,
player,201511220mia,dal,WilsDa02,def_pct,0%,,,,,
player,201511220mia,dal,WilsDa02,special_teams,14,,,,,
player,201511220mia,dal,WilsDa02,st_pct,58%,,,,,
player,201511220mia,dal,BailDa00,pos,K,,,,,
player,201511220mia,dal,BailDa00,offense,0,,,,,
player,201511220mia,dal,BailDa00,off_pct,0%,,,,,
player,201511220mia,dal,BailDa00,defense,0,,,,,
player,201511220mia,dal,BailDa00,def_pct,0%,,,,,
player,201511220mia,dal,BailDa00,special_teams,9,,,,,
player,201511220mia,dal,BailDa00,st_pct,38%,,,,,
player,201511220mia,dal,JoneCh02,pos,P,,,,,
player,201511220mia,dal,JoneCh02,offense,0,,,,,
player,201511220mia,dal,JoneCh02,off_pct,0%,,,,,
player,201511220mia,dal,JoneCh02,defense,0,,,,,
player,201511220mia,dal,JoneCh02,def_pct,0%,,,,,
player,201511220mia,dal,JoneCh02,special_teams,7,,,,,
player,201511220mia,dal,JoneCh02,st_pct,29%,,,,,
player,201511220mia,dal,LadoL.20,pos,LS,,,,,
player,201511220mia,dal,LadoL.20,offense,0,,,,,
player,201511220mia,dal,LadoL.20,off_pct,0%,,,,,
player,201511220mia,dal,LadoL.20,defense,0,,,,,
player,201511220mia,dal,LadoL.20,def_pct,0%,,,,,
player,201511220mia,dal,LadoL.20,special_teams,7,,,,,
player,201511220mia,dal,LadoL.20,st_pct,29%,,,,,
player,201511220mia,dal,BernMa20,pos,G,,,,,
player,201511220mia,dal,BernMa20,offense,0,,,,,
player,201511220mia,dal,BernMa20,off_pct,0%,,,,,
player,201511220mia,dal,BernMa20,defense,0,,,,,
player,201511220mia,dal,BernMa20,def_pct,0%,,,,,
player,201511220mia,dal,BernMa20,special_teams,4,,,,,
player,201511220mia,dal,BernMa20,st_pct,17%,,,,,
player,201511220mia,dal,SmitRo06,pos,RB,,,,,
player,201511220mia,dal,SmitRo06,offense,0,,,,,
player,201511220mia,dal,SmitRo06,off_pct,0%,,,,,
player,201511220mia,dal,SmitRo06,defense,0,,,,,
player,201511220mia,dal,SmitRo06,def_pct,0%,,,,,
player,201511220mia,dal,SmitRo06,special_teams,3,,,,,
player,201511220mia,dal,SmitRo06,st_pct,12%,,,,,
