game,2015,16,20151227,201512270min,nyg,"New York Giants",17,min,"Minnesota Vikings",49
player,201512270min,nyg,ReynDa01,def_pct,0%,,,,,
player,201512270min,nyg,ReynDa01,special_teams,14,,,,,
player,201512270min,nyg,ReynDa01,st_pct,37%,,,,,
player,201512270min,nyg,AikeDa00,pos,LS,,,,,
player,201512270min,nyg,AikeDa00,offense,0,,,,,
player,201512270min,nyg,AikeDa00,off_pct,0%,,,,,
player,201512270min,nyg,AikeDa00,defense,0,,,,,
player,201512270min,nyg,AikeDa00,def_pct,0%,,,,,
player,201512270min,nyg,AikeDa00,special_teams,9,,,,,
player,201512270min,nyg,AikeDa00,st_pct,24%,,,,,
player,201512270min,nyg,WingBr00,pos,P,,,,,
player,201512270min,nyg,WingBr00,offense,0,,,,,
player,201512270min,nyg,WingBr00,off_pct,0%,,,,,
player,201512270min,nyg,WingBr00,defense,0,,,,,
player,201512270min,nyg,WingBr00,def_pct,0%,,,,,
player,201512270min,nyg,WingBr00,special_teams,9,,,,,
player,201512270min,nyg,WingBr00,st_pct,24%,,,,,
player,201512270min,nyg,brownjos01,pos,K,,,,,
player,201512270min,nyg,brownjos01,offense,0,,,,,
player,201512270min,nyg,brownjos01,off_pct,0%,,,,,
player,201512270min,nyg,brownjos01,defense,0,,,,,
player,201512270min,nyg,brownjos01,def_pct,0%,,,,,
player,201512270min,nyg,brownjos01,special_teams,7,,,,,
player,201512270min,nyg,brownjos01,st_pct,18%,,,,,
