game,2015,3,20150927,201509270sea,chi,"Chicago Bears",0,sea,"Seattle Seahawks",26
player,201509270sea,chi,MillZa02,defense,0,,,,,
player,201509270sea,chi,MillZa02,def_pct,0%,,,,,
player,201509270sea,chi,MillZa02,special_teams,6,,,,,
player,201509270sea,chi,MillZa02,st_pct,22%,,,,,
player,201509270sea,chi,LenoCh00,pos,T,,,,,
player,201509270sea,chi,LenoCh00,offense,19,,,,,
player,201509270sea,chi,LenoCh00,off_pct,40%,,,,,
player,201509270sea,chi,LenoCh00,defense,0,,,,,
player,201509270sea,chi,LenoCh00,def_pct,0%,,,,,
player,201509270sea,chi,LenoCh00,special_teams,6,,,,,
player,201509270sea,chi,LenoCh00,st_pct,22%,,,,,
player,201509270sea,chi,MariMa00,pos,WR,,,,,
player,201509270sea,chi,MariMa00,offense,10,,,,,
player,201509270sea,chi,MariMa00,off_pct,21%,,,,,
player,201509270sea,chi,MariMa00,defense,0,,,,,
player,201509270sea,chi,MariMa00,def_pct,0%,,,,,
player,201509270sea,chi,MariMa00,special_teams,10,,,,,
player,201509270sea,chi,MariMa00,st_pct,37%,,,,,
player,201509270sea,chi,BellJo02,pos,WR,,,,,
player,201509270sea,chi,BellJo02,offense,9,,,,,
player,201509270sea,chi,BellJo02,off_pct,19%,,,,,
player,201509270sea,chi,BellJo02,defense,0,,,,,
player,201509270sea,chi,BellJo02,def_pct,0%,,,,,
player,201509270sea,chi,BellJo02,special_teams,21,,,,,
player,201509270sea,chi,BellJo02,st_pct,78%,,,,,
player,201509270sea,chi,MereCa00,pos,WR,,,,,
player,201509270sea,chi,MereCa00,offense,9,,,,,
player,201509270sea,chi,MereCa00,off_pct,19%,,,,,
player,201509270sea,chi,MereCa00,defense,0,,,,,
player,201509270sea,chi,MereCa00,def_pct,0%,,,,,
player,201509270sea,chi,MereCa00,special_teams,0,,,,,
player,201509270sea,chi,MereCa00,st_pct,0%,,,,,
player,201509270sea,chi,RodgJa00,pos,RB,,,,,
player,201509270sea,chi,RodgJa00,offense,7,,,,,
player,201509270sea,chi,RodgJa00,off_pct,15%,,,,,
player,201509270sea,chi,RodgJa00,defense,0,,,,,
player,201509270sea,chi,RodgJa00,def_pct,0%,,,,,
player,201509270sea,chi,RodgJa00,special_teams,15,,,,,
player,201509270sea,chi,RodgJa00,st_pct,56%,,,,,
player,201509270sea,chi,LeexKh00,pos,TE,,,,,
player,201509270sea,chi,LeexKh00,offense,4,,,,,
player,201509270sea,chi,LeexKh00,off_pct,9%,,,,,
player,201509270sea,chi,LeexKh00,defense,0,,,,,
player,201509270sea,chi,LeexKh00,def_pct,0%,,,,,
player,201509270sea,chi,LeexKh00,special_teams,0,,,,,
player,201509270sea,chi,LeexKh00,st_pct,0%,,,,,
player,201509270sea,chi,McClSh00,pos,LB,,,,,
player,201509270sea,chi,McClSh00,offense,0,,,,,
player,201509270sea,chi,McClSh00,off_pct,0%,,,,,
player,201509270sea,chi,McClSh00,defense,64,,,,,
player,201509270sea,chi,McClSh00,def_pct,100%,,,,,
player,201509270sea,chi,McClSh00,special_teams,16,,,,,
player,201509270sea,chi,McClSh00,st_pct,59%,,,,,
player,201509270sea,chi,FullKy00,pos,CB,,,,,
player,201509270sea,chi,FullKy00,offense,0,,,,,
player,201509270sea,chi,FullKy00,off_pct,0%,,,,,
player,201509270sea,chi,FullKy00,defense,64,,,,,
player,201509270sea,chi,FullKy00,def_pct,100%,,,,,
player,201509270sea,chi,FullKy00,special_teams,6,,,,,
player,201509270sea,chi,FullKy00,st_pct,22%,,,,,
player,201509270sea,chi,BallAl99,pos,CB,,,,,
player,201509270sea,chi,BallAl99,offense,0,,,,,
player,201509270sea,chi,BallAl99,off_pct,0%,,,,,
player,201509270sea,chi,BallAl99,defense,63,,,,,
player,201509270sea,chi,BallAl99,def_pct,98%,,,,,
player,201509270sea,chi,BallAl99,special_teams,3,,,,,
player,201509270sea,chi,BallAl99,st_pct,11%,,,,,
player,201509270sea,chi,RollAn20,pos,S,,,,,
player,201509270sea,chi,RollAn20,offense,0,,,,,
player,201509270sea,chi,RollAn20,off_pct,0%,,,,,
player,201509270sea,chi,RollAn20,defense,63,,,,,
player,201509270sea,chi,RollAn20,def_pct,98%,,,,,
player,201509270sea,chi,RollAn20,special_teams,1,,,,,
player,201509270sea,chi,RollAn20,st_pct,4%,,,,,
player,201509270sea,chi,AmosAd00,pos,S,,,,,
player,201509270sea,chi,AmosAd00,offense,0,,,,,
player,201509270sea,chi,AmosAd00,off_pct,0%,,,,,
player,201509270sea,chi,AmosAd00,defense,61,,,,,
player,201509270sea,chi,AmosAd00,def_pct,95%,,,,,
player,201509270sea,chi,AmosAd00,special_teams,16,,,,,
player,201509270sea,chi,AmosAd00,st_pct,59%,,,,,
player,201509270sea,chi,JoneCh05,pos,LB,,,,,
player,201509270sea,chi,JoneCh05,offense,0,,,,,
player,201509270sea,chi,JoneCh05,off_pct,0%,,,,,
player,201509270sea,chi,JoneCh05,defense,55,,,,,
player,201509270sea,chi,JoneCh05,def_pct,86%,,,,,
player,201509270sea,chi,JoneCh05,special_teams,7,,,,,
player,201509270sea,chi,JoneCh05,st_pct,26%,,,,,
player,201509270sea,chi,JenkJa01,pos,DE,,,,,
player,201509270sea,chi,JenkJa01,offense,0,,,,,
player,201509270sea,chi,JenkJa01,off_pct,0%,,,,,
player,201509270sea,chi,JenkJa01,defense,53,,,,,
player,201509270sea,chi,JenkJa01,def_pct,83%,,,,,
player,201509270sea,chi,JenkJa01,special_teams,0,,,,,
player,201509270sea,chi,JenkJa01,st_pct,0%,,,,,
player,201509270sea,chi,McPhPe00,pos,LB,,,,,
player,201509270sea,chi,McPhPe00,offense,0,,,,,
player,201509270sea,chi,McPhPe00,off_pct,0%,,,,,
player,201509270sea,chi,McPhPe00,defense,48,,,,,
player,201509270sea,chi,McPhPe00,def_pct,75%,,,,,
player,201509270sea,chi,McPhPe00,special_teams,0,,,,,
player,201509270sea,chi,McPhPe00,st_pct,0%,,,,,
player,201509270sea,chi,GoldEd00,pos,NT,,,,,
player,201509270sea,chi,GoldEd00,offense,0,,,,,
player,201509270sea,chi,GoldEd00,off_pct,0%,,,,,
player,201509270sea,chi,GoldEd00,defense,37,,,,,
player,201509270sea,chi,GoldEd00,def_pct,58%,,,,,
player,201509270sea,chi,GoldEd00,special_teams,6,,,,,
player,201509270sea,chi,GoldEd00,st_pct,22%,,,,,
player,201509270sea,chi,FergEg00,pos,DE,,,,,
player,201509270sea,chi,FergEg00,offense,0,,,,,
player,201509270sea,chi,FergEg00,off_pct,0%,,,,,
player,201509270sea,chi,FergEg00,defense,34,,,,,
player,201509270sea,chi,FergEg00,def_pct,53%,,,,,
player,201509270sea,chi,FergEg00,special_teams,5,,,,,
player,201509270sea,chi,FergEg00,st_pct,19%,,,,,
player,201509270sea,chi,AchoSa00,pos,LB,,,,,
player,201509270sea,chi,AchoSa00,offense,0,,,,,
player,201509270sea,chi,AchoSa00,off_pct,0%,,,,,
player,201509270sea,chi,AchoSa00,defense,31,,,,,
player,201509270sea,chi,AchoSa00,def_pct,48%,,,,,
player,201509270sea,chi,AchoSa00,special_teams,27,,,,,
player,201509270sea,chi,AchoSa00,st_pct,100%,,,,,
player,201509270sea,chi,AlleJa22,pos,LB,,,,,
player,201509270sea,chi,AlleJa22,offense,0,,,,,
player,201509270sea,chi,AlleJa22,off_pct,0%,,,,,
player,201509270sea,chi,AlleJa22,defense,30,,,,,
player,201509270sea,chi,AlleJa22,def_pct,47%,,,,,
player,201509270sea,chi,AlleJa22,special_teams,6,,,,,
player,201509270sea,chi,AlleJa22,st_pct,22%,,,,,
player,201509270sea,chi,McMaSh99,pos,CB,,,,,
player,201509270sea,chi,McMaSh99,offense,0,,,,,
player,201509270sea,chi,McMaSh99,off_pct,0%,,,,,
player,201509270sea,chi,McMaSh99,defense,25,,,,,
player,201509270sea,chi,McMaSh99,def_pct,39%,,,,,
player,201509270sea,chi,McMaSh99,special_teams,13,,,,,
player,201509270sea,chi,McMaSh99,st_pct,48%,,,,,
player,201509270sea,chi,UnreMi00,pos,DT,,,,,
player,201509270sea,chi,UnreMi00,offense,0,,,,,
player,201509270sea,chi,UnreMi00,off_pct,0%,,,,,
player,201509270sea,chi,UnreMi00,defense,25,,,,,
player,201509270sea,chi,UnreMi00,def_pct,39%,,,,,
player,201509270sea,chi,UnreMi00,special_teams,12,,,,,
player,201509270sea,chi,UnreMi00,st_pct,44%,,,,,
player,201509270sea,chi,HousLa99,pos,LB,,,,,
player,201509270sea,chi,HousLa99,offense,0,,,,,
player,201509270sea,chi,HousLa99,off_pct,0%,,,,,
player,201509270sea,chi,HousLa99,defense,24,,,,,
player,201509270sea,chi,HousLa99,def_pct,38%,,,,,
player,201509270sea,chi,HousLa99,special_teams,0,,,,,
player,201509270sea,chi,HousLa99,st_pct,0%,,,,,
player,201509270sea,chi,SuttWi00,pos,DE,,,,,
player,201509270sea,chi,SuttWi00,offense,0,,,,,
player,201509270sea,chi,SuttWi00,off_pct,0%,,,,,
player,201509270sea,chi,SuttWi00,defense,17,,,,,
player,201509270sea,chi,SuttWi00,def_pct,27%,,,,,
player,201509270sea,chi,SuttWi00,special_teams,1,,,,,
player,201509270sea,chi,SuttWi00,st_pct,4%,,,,,
player,201509270sea,chi,PortTr99,pos,CB,,,,,
player,201509270sea,chi,PortTr99,offense,0,,,,,
player,201509270sea,chi,PortTr99,off_pct,0%,,,,,
player,201509270sea,chi,PortTr99,defense,5,,,,,
player,201509270sea,chi,PortTr99,def_pct,8%,,,,,
player,201509270sea,chi,PortTr99,special_teams,0,,,,,
player,201509270sea,chi,PortTr99,st_pct,0%,,,,,
player,201509270sea,chi,VereBr00,pos,S,,,,,
player,201509270sea,chi,VereBr00,offense,0,,,,,
player,201509270sea,chi,VereBr00,off_pct,0%,,,,,
player,201509270sea,chi,VereBr00,defense,3,,,,,
player,201509270sea,chi,VereBr00,def_pct,5%,,,,,
player,201509270sea,chi,VereBr00,special_teams,17,,,,,
player,201509270sea,chi,VereBr00,st_pct,63%,,,,,
player,201509270sea,chi,BarrLa00,pos,LB,,,,,
player,201509270sea,chi,BarrLa00,offense,0,,,,,
player,201509270sea,chi,BarrLa00,off_pct,0%,,,,,
player,201509270sea,chi,BarrLa00,defense,0,,,,,
player,201509270sea,chi,BarrLa00,def_pct,0%,,,,,
player,201509270sea,chi,BarrLa00,special_teams,21,,,,,
player,201509270sea,chi,BarrLa00,st_pct,78%,,,,,
player,201509270sea,chi,LangJe00,pos,RB,,,,,
player,201509270sea,chi,LangJe00,offense,0,,,,,
player,201509270sea,chi,LangJe00,off_pct,0%,,,,,
player,201509270sea,chi,LangJe00,defense,0,,,,,
player,201509270sea,chi,LangJe00,def_pct,0%,,,,,
player,201509270sea,chi,LangJe00,special_teams,20,,,,,
player,201509270sea,chi,LangJe00,st_pct,74%,,,,,
player,201509270sea,chi,TimuJo00,pos,LB,,,,,
player,201509270sea,chi,TimuJo00,offense,0,,,,,
player,201509270sea,chi,TimuJo00,off_pct,0%,,,,,
player,201509270sea,chi,TimuJo00,defense,0,,,,,
player,201509270sea,chi,TimuJo00,def_pct,0%,,,,,
player,201509270sea,chi,TimuJo00,special_teams,15,,,,,
player,201509270sea,chi,TimuJo00,st_pct,56%,,,,,
player,201509270sea,chi,JoneHa02,pos,S,,,,,
player,201509270sea,chi,JoneHa02,offense,0,,,,,
player,201509270sea,chi,JoneHa02,off_pct,0%,,,,,
player,201509270sea,chi,JoneHa02,defense,0,,,,,
player,201509270sea,chi,JoneHa02,def_pct,0%,,,,,
player,201509270sea,chi,JoneHa02,special_teams,11,,,,,
player,201509270sea,chi,JoneHa02,st_pct,41%,,,,,
player,201509270sea,chi,GaffTh20,pos,LS,,,,,
player,201509270sea,chi,GaffTh20,offense,0,,,,,
player,201509270sea,chi,GaffTh20,off_pct,0%,,,,,
player,201509270sea,chi,GaffTh20,defense,0,,,,,
player,201509270sea,chi,GaffTh20,def_pct,0%,,,,,
player,201509270sea,chi,GaffTh20,special_teams,10,,,,,
player,201509270sea,chi,GaffTh20,st_pct,37%,,,,,
player,201509270sea,chi,ODonPa00,pos,P,,,,,
player,201509270sea,chi,ODonPa00,offense,0,,,,,
player,201509270sea,chi,ODonPa00,off_pct,0%,,,,,
player,201509270sea,chi,ODonPa00,defense,0,,,,,
player,201509270sea,chi,ODonPa00,def_pct,0%,,,,,
player,201509270sea,chi,ODonPa00,special_teams,10,,,,,
player,201509270sea,chi,ODonPa00,st_pct,37%,,,,,
player,201509270sea,chi,MitcTe00,pos,CB,,,,,
player,201509270sea,chi,MitcTe00,offense,0,,,,,
player,201509270sea,chi,MitcTe00,off_pct,0%,,,,,
player,201509270sea,chi,MitcTe00,defense,0,,,,,
player,201509270sea,chi,MitcTe00,def_pct,0%,,,,,
player,201509270sea,chi,MitcTe00,special_teams,9,,,,,
player,201509270sea,chi,MitcTe00,st_pct,33%,,,,,
player,201509270sea,chi,CareKa00,pos,RB,,,,,
player,201509270sea,chi,CareKa00,offense,0,,,,,
player,201509270sea,chi,CareKa00,off_pct,0%,,,,,
player,201509270sea,chi,CareKa00,defense,0,,,,,
player,201509270sea,chi,CareKa00,def_pct,0%,,,,,
player,201509270sea,chi,CareKa00,special_teams,6,,,,,
player,201509270sea,chi,CareKa00,st_pct,22%,,,,,
player,201509270sea,chi,gouldrob01,pos,K,,,,,
player,201509270sea,chi,gouldrob01,offense,0,,,,,
player,201509270sea,chi,gouldrob01,off_pct,0%,,,,,
player,201509270sea,chi,gouldrob01,defense,0,,,,,
player,201509270sea,chi,gouldrob01,def_pct,0%,,,,,
player,201509270sea,chi,gouldrob01,special_teams,1,,,,,
player,201509270sea,chi,gouldrob01,st_pct,4%,,,,,
