game,2015,13,20151206,201512060nwe,phi,"Philadelphia Eagles",35,nwe,"New England Patriots",28
player,201512060nwe,phi,MaraCh99,off_pct,0%,,,,,
player,201512060nwe,phi,MaraCh99,defense,0,,,,,
player,201512060nwe,phi,MaraCh99,def_pct,0%,,,,,
player,201512060nwe,phi,MaraCh99,special_teams,29,,,,,
player,201512060nwe,phi,MaraCh99,st_pct,83%,,,,,
player,201512060nwe,phi,GoodNa00,pos,LB,,,,,
player,201512060nwe,phi,GoodNa00,offense,0,,,,,
player,201512060nwe,phi,GoodNa00,off_pct,0%,,,,,
player,201512060nwe,phi,GoodNa00,defense,0,,,,,
player,201512060nwe,phi,GoodNa00,def_pct,0%,,,,,
player,201512060nwe,phi,GoodNa00,special_teams,29,,,,,
player,201512060nwe,phi,GoodNa00,st_pct,83%,,,,,
player,201512060nwe,phi,AjirSe00,pos,WR,,,,,
player,201512060nwe,phi,AjirSe00,offense,0,,,,,
player,201512060nwe,phi,AjirSe00,off_pct,0%,,,,,
player,201512060nwe,phi,AjirSe00,defense,0,,,,,
player,201512060nwe,phi,AjirSe00,def_pct,0%,,,,,
player,201512060nwe,phi,AjirSe00,special_teams,25,,,,,
player,201512060nwe,phi,AjirSe00,st_pct,71%,,,,,
player,201512060nwe,phi,JoneDo21,pos,P,,,,,
player,201512060nwe,phi,JoneDo21,offense,0,,,,,
player,201512060nwe,phi,JoneDo21,off_pct,0%,,,,,
player,201512060nwe,phi,JoneDo21,defense,0,,,,,
player,201512060nwe,phi,JoneDo21,def_pct,0%,,,,,
player,201512060nwe,phi,JoneDo21,special_teams,13,,,,,
player,201512060nwe,phi,JoneDo21,st_pct,37%,,,,,
player,201512060nwe,phi,DoreJo20,pos,LS,,,,,
player,201512060nwe,phi,DoreJo20,offense,0,,,,,
player,201512060nwe,phi,DoreJo20,off_pct,0%,,,,,
player,201512060nwe,phi,DoreJo20,defense,0,,,,,
player,201512060nwe,phi,DoreJo20,def_pct,0%,,,,,
player,201512060nwe,phi,DoreJo20,special_teams,13,,,,,
player,201512060nwe,phi,DoreJo20,st_pct,37%,,,,,
player,201512060nwe,phi,SturCa00,pos,K,,,,,
player,201512060nwe,phi,SturCa00,offense,0,,,,,
player,201512060nwe,phi,SturCa00,off_pct,0%,,,,,
player,201512060nwe,phi,SturCa00,defense,0,,,,,
player,201512060nwe,phi,SturCa00,def_pct,0%,,,,,
player,201512060nwe,phi,SturCa00,special_teams,11,,,,,
player,201512060nwe,phi,SturCa00,st_pct,31%,,,,,
player,201512060nwe,phi,KellDe00,pos,T,,,,,
player,201512060nwe,phi,KellDe00,offense,0,,,,,
player,201512060nwe,phi,KellDe00,off_pct,0%,,,,,
player,201512060nwe,phi,KellDe00,defense,0,,,,,
player,201512060nwe,phi,KellDe00,def_pct,0%,,,,,
player,201512060nwe,phi,KellDe00,special_teams,5,,,,,
player,201512060nwe,phi,KellDe00,st_pct,14%,,,,,
player,201512060nwe,phi,AndrJo01,pos,G,,,,,
player,201512060nwe,phi,AndrJo01,offense,0,,,,,
player,201512060nwe,phi,AndrJo01,off_pct,0%,,,,,
player,201512060nwe,phi,AndrJo01,defense,0,,,,,
player,201512060nwe,phi,AndrJo01,def_pct,0%,,,,,
player,201512060nwe,phi,AndrJo01,special_teams,5,,,,,
player,201512060nwe,phi,AndrJo01,st_pct,14%,,,,,
