game,2015,15,20151220,201512200nyg,car,"Carolina Panthers",38,nyg,"New York Giants",35
player,201512200nyg,nyg,CasiJo99,st_pct,42%,,,,,
player,201512200nyg,nyg,BrinJa99,pos,LB,,,,,
player,201512200nyg,nyg,BrinJa99,offense,0,,,,,
player,201512200nyg,nyg,BrinJa99,off_pct,0%,,,,,
player,201512200nyg,nyg,BrinJa99,defense,53,,,,,
player,201512200nyg,nyg,BrinJa99,def_pct,69%,,,,,
player,201512200nyg,nyg,BrinJa99,special_teams,6,,,,,
player,201512200nyg,nyg,BrinJa99,st_pct,16%,,,,,
player,201512200nyg,nyg,BromJa00,pos,DT,,,,,
player,201512200nyg,nyg,BromJa00,offense,0,,,,,
player,201512200nyg,nyg,BromJa00,off_pct,0%,,,,,
player,201512200nyg,nyg,BromJa00,defense,50,,,,,
player,201512200nyg,nyg,BromJa00,def_pct,65%,,,,,
player,201512200nyg,nyg,BromJa00,special_teams,7,,,,,
player,201512200nyg,nyg,BromJa00,st_pct,18%,,,,,
player,201512200nyg,nyg,ThomJ.02,pos,LB,,,,,
player,201512200nyg,nyg,ThomJ.02,offense,0,,,,,
player,201512200nyg,nyg,ThomJ.02,off_pct,0%,,,,,
player,201512200nyg,nyg,ThomJ.02,defense,45,,,,,
player,201512200nyg,nyg,ThomJ.02,def_pct,58%,,,,,
player,201512200nyg,nyg,ThomJ.02,special_teams,11,,,,,
player,201512200nyg,nyg,ThomJ.02,st_pct,29%,,,,,
player,201512200nyg,nyg,WadeTr00,pos,CB,,,,,
player,201512200nyg,nyg,WadeTr00,offense,0,,,,,
player,201512200nyg,nyg,WadeTr00,off_pct,0%,,,,,
player,201512200nyg,nyg,WadeTr00,defense,37,,,,,
player,201512200nyg,nyg,WadeTr00,def_pct,48%,,,,,
player,201512200nyg,nyg,WadeTr00,special_teams,6,,,,,
player,201512200nyg,nyg,WadeTr00,st_pct,16%,,,,,
player,201512200nyg,nyg,McBrTr99,pos,CB,,,,,
player,201512200nyg,nyg,McBrTr99,offense,0,,,,,
player,201512200nyg,nyg,McBrTr99,off_pct,0%,,,,,
player,201512200nyg,nyg,McBrTr99,defense,32,,,,,
player,201512200nyg,nyg,McBrTr99,def_pct,42%,,,,,
player,201512200nyg,nyg,McBrTr99,special_teams,0,,,,,
player,201512200nyg,nyg,McBrTr99,st_pct,0%,,,,,
player,201512200nyg,nyg,UngaUa00,pos,LB,,,,,
player,201512200nyg,nyg,UngaUa00,offense,0,,,,,
player,201512200nyg,nyg,UngaUa00,off_pct,0%,,,,,
player,201512200nyg,nyg,UngaUa00,defense,31,,,,,
player,201512200nyg,nyg,UngaUa00,def_pct,40%,,,,,
player,201512200nyg,nyg,UngaUa00,special_teams,13,,,,,
player,201512200nyg,nyg,UngaUa00,st_pct,34%,,,,,
player,201512200nyg,nyg,WynnKe00,pos,DE,,,,,
player,201512200nyg,nyg,WynnKe00,offense,0,,,,,
player,201512200nyg,nyg,WynnKe00,off_pct,0%,,,,,
player,201512200nyg,nyg,WynnKe00,defense,27,,,,,
player,201512200nyg,nyg,WynnKe00,def_pct,35%,,,,,
player,201512200nyg,nyg,WynnKe00,special_teams,18,,,,,
player,201512200nyg,nyg,WynnKe00,st_pct,47%,,,,,
player,201512200nyg,nyg,HughMo00,pos,DT,,,,,
player,201512200nyg,nyg,HughMo00,offense,0,,,,,
player,201512200nyg,nyg,HughMo00,off_pct,0%,,,,,
player,201512200nyg,nyg,HughMo00,defense,19,,,,,
player,201512200nyg,nyg,HughMo00,def_pct,25%,,,,,
player,201512200nyg,nyg,HughMo00,special_teams,12,,,,,
player,201512200nyg,nyg,HughMo00,st_pct,32%,,,,,
player,201512200nyg,nyg,TaylCo01,pos,SS,,,,,
player,201512200nyg,nyg,TaylCo01,offense,0,,,,,
player,201512200nyg,nyg,TaylCo01,off_pct,0%,,,,,
player,201512200nyg,nyg,TaylCo01,defense,13,,,,,
player,201512200nyg,nyg,TaylCo01,def_pct,17%,,,,,
player,201512200nyg,nyg,TaylCo01,special_teams,13,,,,,
player,201512200nyg,nyg,TaylCo01,st_pct,34%,,,,,
player,201512200nyg,nyg,CofiBa20,pos,NT,,,,,
player,201512200nyg,nyg,CofiBa20,offense,0,,,,,
player,201512200nyg,nyg,CofiBa20,off_pct,0%,,,,,
player,201512200nyg,nyg,CofiBa20,defense,10,,,,,
player,201512200nyg,nyg,CofiBa20,def_pct,13%,,,,,
player,201512200nyg,nyg,CofiBa20,special_teams,0,,,,,
player,201512200nyg,nyg,CofiBa20,st_pct,0%,,,,,
player,201512200nyg,nyg,HerzMa00,pos,LB,,,,,
player,201512200nyg,nyg,HerzMa00,offense,0,,,,,
player,201512200nyg,nyg,HerzMa00,off_pct,0%,,,,,
player,201512200nyg,nyg,HerzMa00,defense,2,,,,,
player,201512200nyg,nyg,HerzMa00,def_pct,3%,,,,,
player,201512200nyg,nyg,HerzMa00,special_teams,38,,,,,
player,201512200nyg,nyg,HerzMa00,st_pct,100%,,,,,
player,201512200nyg,nyg,JacoTr00,pos,DB,,,,,
player,201512200nyg,nyg,JacoTr00,offense,0,,,,,
player,201512200nyg,nyg,JacoTr00,off_pct,0%,,,,,
player,201512200nyg,nyg,JacoTr00,defense,0,,,,,
player,201512200nyg,nyg,JacoTr00,def_pct,0%,,,,,
player,201512200nyg,nyg,JacoTr00,special_teams,28,,,,,
player,201512200nyg,nyg,JacoTr00,st_pct,74%,,,,,
player,201512200nyg,nyg,DarkOr00,pos,RB,,,,,
player,201512200nyg,nyg,DarkOr00,offense,0,,,,,
player,201512200nyg,nyg,DarkOr00,off_pct,0%,,,,,
player,201512200nyg,nyg,DarkOr00,defense,0,,,,,
player,201512200nyg,nyg,DarkOr00,def_pct,0%,,,,,
player,201512200nyg,nyg,DarkOr00,special_teams,26,,,,,
player,201512200nyg,nyg,DarkOr00,st_pct,68%,,,,,
player,201512200nyg,nyg,MorrJa01,pos,LB,,,,,
player,201512200nyg,nyg,MorrJa01,offense,0,,,,,
player,201512200nyg,nyg,MorrJa01,off_pct,0%,,,,,
player,201512200nyg,nyg,MorrJa01,defense,0,,,,,
player,201512200nyg,nyg,MorrJa01,def_pct,0%,,,,,
player,201512200nyg,nyg,MorrJa01,special_teams,26,,,,,
player,201512200nyg,nyg,MorrJa01,st_pct,68%,,,,,
player,201512200nyg,nyg,WingBr00,pos,P,,,,,
player,201512200nyg,nyg,WingBr00,offense,0,,,,,
player,201512200nyg,nyg,WingBr00,off_pct,0%,,,,,
player,201512200nyg,nyg,WingBr00,defense,0,,,,,
player,201512200nyg,nyg,WingBr00,def_pct,0%,,,,,
player,201512200nyg,nyg,WingBr00,special_teams,12,,,,,
player,201512200nyg,nyg,WingBr00,st_pct,32%,,,,,
player,201512200nyg,nyg,AikeDa00,pos,LS,,,,,
player,201512200nyg,nyg,AikeDa00,offense,0,,,,,
player,201512200nyg,nyg,AikeDa00,off_pct,0%,,,,,
player,201512200nyg,nyg,AikeDa00,defense,0,,,,,
player,201512200nyg,nyg,AikeDa00,def_pct,0%,,,,,
player,201512200nyg,nyg,AikeDa00,special_teams,12,,,,,
player,201512200nyg,nyg,AikeDa00,st_pct,32%,,,,,
player,201512200nyg,nyg,ReynDa01,pos,C,,,,,
player,201512200nyg,nyg,ReynDa01,offense,0,,,,,
player,201512200nyg,nyg,ReynDa01,off_pct,0%,,,,,
player,201512200nyg,nyg,ReynDa01,defense,0,,,,,
player,201512200nyg,nyg,ReynDa01,def_pct,0%,,,,,
player,201512200nyg,nyg,ReynDa01,special_teams,11,,,,,
player,201512200nyg,nyg,ReynDa01,st_pct,29%,,,,,
player,201512200nyg,nyg,brownjos01,pos,K,,,,,
player,201512200nyg,nyg,brownjos01,offense,0,,,,,
player,201512200nyg,nyg,brownjos01,off_pct,0%,,,,,
player,201512200nyg,nyg,brownjos01,defense,0,,,,,
player,201512200nyg,nyg,brownjos01,def_pct,0%,,,,,
player,201512200nyg,nyg,brownjos01,special_teams,11,,,,,
player,201512200nyg,nyg,brownjos01,st_pct,29%,,,,,
player,201512200nyg,nyg,MapoSt00,pos,DE,,,,,
player,201512200nyg,nyg,MapoSt00,offense,0,,,,,
player,201512200nyg,nyg,MapoSt00,off_pct,0%,,,,,
player,201512200nyg,nyg,MapoSt00,defense,0,,,,,
player,201512200nyg,nyg,MapoSt00,def_pct,0%,,,,,
player,201512200nyg,nyg,MapoSt00,special_teams,2,,,,,
player,201512200nyg,nyg,MapoSt00,st_pct,5%,,,,,
player,201512200nyg,car,RemmMi00,pos,T,,,,,
player,201512200nyg,car,RemmMi00,offense,77,,,,,
player,201512200nyg,car,RemmMi00,off_pct,100%,,,,,
player,201512200nyg,car,RemmMi00,defense,0,,,,,
player,201512200nyg,car,RemmMi00,def_pct,0%,,,,,
player,201512200nyg,car,RemmMi00,special_teams,7,,,,,
player,201512200nyg,car,RemmMi00,st_pct,18%,,,,,
player,201512200nyg,car,NorwAn01,pos,G,,,,,
player,201512200nyg,car,NorwAn01,offense,77,,,,,
player,201512200nyg,car,NorwAn01,off_pct,100%,,,,,
player,201512200nyg,car,NorwAn01,defense,0,,,,,
player,201512200nyg,car,NorwAn01,def_pct,0%,,,,,
player,201512200nyg,car,NorwAn01,special_teams,7,,,,,
player,201512200nyg,car,NorwAn01,st_pct,18%,,,,,
player,201512200nyg,car,TurnTr01,pos,G,,,,,
player,201512200nyg,car,TurnTr01,offense,77,,,,,
player,201512200nyg,car,TurnTr01,off_pct,100%,,,,,
player,201512200nyg,car,TurnTr01,defense,0,,,,,
player,201512200nyg,car,TurnTr01,def_pct,0%,,,,,
player,201512200nyg,car,TurnTr01,special_teams,7,,,,,
player,201512200nyg,car,TurnTr01,st_pct,18%,,,,,
player,201512200nyg,car,OherMi20,pos,T,,,,,
player,201512200nyg,car,OherMi20,offense,77,,,,,
player,201512200nyg,car,OherMi20,off_pct,100%,,,,,
player,201512200nyg,car,OherMi20,defense,0,,,,,
player,201512200nyg,car,OherMi20,def_pct,0%,,,,,
player,201512200nyg,car,OherMi20,special_teams,7,,,,,
player,201512200nyg,car,OherMi20,st_pct,18%,,,,,
player,201512200nyg,car,NewtCa00,pos,QB,,,,,
player,201512200nyg,car,NewtCa00,offense,77,,,,,
player,201512200nyg,car,NewtCa00,off_pct,100%,,,,,
player,201512200nyg,car,NewtCa00,defense,0,,,,,
player,201512200nyg,car,NewtCa00,def_pct,0%,,,,,
player,201512200nyg,car,NewtCa00,special_teams,0,,,,,
player,201512200nyg,car,NewtCa00,st_pct,0%,,,,,
player,201512200nyg,car,OlseGr00,pos,TE,,,,,
player,201512200nyg,car,OlseGr00,offense,77,,,,,
player,201512200nyg,car,OlseGr00,off_pct,100%,,,,,
player,201512200nyg,car,OlseGr00,defense,0,,,,,
player,201512200nyg,car,OlseGr00,def_pct,0%,,,,,
player,201512200nyg,car,OlseGr00,special_teams,0,,,,,
player,201512200nyg,car,OlseGr00,st_pct,0%,,,,,
player,201512200nyg,car,KaliRy20,pos,C,,,,,
player,201512200nyg,car,KaliRy20,offense,75,,,,,
player,201512200nyg,car,KaliRy20,off_pct,97%,,,,,
player,201512200nyg,car,KaliRy20,defense,0,,,,,
player,201512200nyg,car,KaliRy20,def_pct,0%,,,,,
player,201512200nyg,car,KaliRy20,special_teams,0,,,,,
player,201512200nyg,car,KaliRy20,st_pct,0%,,,,,
player,201512200nyg,car,BrowPh00,pos,WR,,,,,
player,201512200nyg,car,BrowPh00,offense,67,,,,,
player,201512200nyg,car,BrowPh00,off_pct,87%,,,,,
player,201512200nyg,car,BrowPh00,defense,0,,,,,
player,201512200nyg,car,BrowPh00,def_pct,0%,,,,,
player,201512200nyg,car,BrowPh00,special_teams,0,,,,,
player,201512200nyg,car,BrowPh00,st_pct,0%,,,,,
player,201512200nyg,car,CotcJe00,pos,WR,,,,,
player,201512200nyg,car,CotcJe00,offense,51,,,,,
player,201512200nyg,car,CotcJe00,off_pct,66%,,,,,
player,201512200nyg,car,CotcJe00,defense,0,,,,,
player,201512200nyg,car,CotcJe00,def_pct,0%,,,,,
player,201512200nyg,car,CotcJe00,special_teams,0,,,,,
player,201512200nyg,car,CotcJe00,st_pct,0%,,,,,
player,201512200nyg,car,GinnTe00,pos,WR,,,,,
player,201512200nyg,car,GinnTe00,offense,45,,,,,
player,201512200nyg,car,GinnTe00,off_pct,58%,,,,,
player,201512200nyg,car,GinnTe00,defense,0,,,,,
player,201512200nyg,car,GinnTe00,def_pct,0%,,,,,
player,201512200nyg,car,GinnTe00,special_teams,7,,,,,
player,201512200nyg,car,GinnTe00,st_pct,18%,,,,,
player,201512200nyg,car,ArtiCa00,pos,RB,,,,,
player,201512200nyg,car,ArtiCa00,offense,31,,,,,
player,201512200nyg,car,ArtiCa00,off_pct,40%,,,,,
player,201512200nyg,car,ArtiCa00,defense,0,,,,,
player,201512200nyg,car,ArtiCa00,def_pct,0%,,,,,
player,201512200nyg,car,ArtiCa00,special_teams,0,,,,,
player,201512200nyg,car,ArtiCa00,st_pct,0%,,,,,
player,201512200nyg,car,FuncDe00,pos,WR,,,,,
player,201512200nyg,car,FuncDe00,offense,30,,,,,
player,201512200nyg,car,FuncDe00,off_pct,39%,,,,,
player,201512200nyg,car,FuncDe00,defense,0,,,,,
player,201512200nyg,car,FuncDe00,def_pct,0%,,,,,
player,201512200nyg,car,FuncDe00,special_teams,0,,,,,
player,201512200nyg,car,FuncDe00,st_pct,0%,,,,,
player,201512200nyg,car,DickEd00,pos,TE,,,,,
player,201512200nyg,car,DickEd00,offense,29,,,,,
player,201512200nyg,car,DickEd00,off_pct,38%,,,,,
player,201512200nyg,car,DickEd00,defense,0,,,,,
player,201512200nyg,car,DickEd00,def_pct,0%,,,,,
player,201512200nyg,car,DickEd00,special_teams,19,,,,,
player,201512200nyg,car,DickEd00,st_pct,50%,,,,,
player,201512200nyg,car,WhitFo00,pos,RB,,,,,
player,201512200nyg,car,WhitFo00,offense,26,,,,,
player,201512200nyg,car,WhitFo00,off_pct,34%,,,,,
player,201512200nyg,car,WhitFo00,defense,0,,,,,
player,201512200nyg,car,WhitFo00,def_pct,0%,,,,,
player,201512200nyg,car,WhitFo00,special_teams,17,,,,,
player,201512200nyg,car,WhitFo00,st_pct,45%,,,,,
player,201512200nyg,car,TolbMi00,pos,FB,,,,,
player,201512200nyg,car,TolbMi00,offense,23,,,,,
player,201512200nyg,car,TolbMi00,off_pct,30%,,,,,
player,201512200nyg,car,TolbMi00,defense,0,,,,,
player,201512200nyg,car,TolbMi00,def_pct,0%,,,,,
player,201512200nyg,car,TolbMi00,special_teams,7,,,,,
player,201512200nyg,car,TolbMi00,st_pct,18%,,,,,
player,201512200nyg,car,WillDa06,pos,T,,,,,
player,201512200nyg,car,WillDa06,offense,6,,,,,
player,201512200nyg,car,WillDa06,off_pct,8%,,,,,
player,201512200nyg,car,WillDa06,defense,0,,,,,
player,201512200nyg,car,WillDa06,def_pct,0%,,,,,
player,201512200nyg,car,WillDa06,special_teams,7,,,,,
player,201512200nyg,car,WillDa06,st_pct,18%,,,,,
player,201512200nyg,car,VelaFe20,pos,C,,,,,
player,201512200nyg,car,VelaFe20,offense,2,,,,,
player,201512200nyg,car,VelaFe20,off_pct,3%,,,,,
player,201512200nyg,car,VelaFe20,defense,0,,,,,
player,201512200nyg,car,VelaFe20,def_pct,0%,,,,,
player,201512200nyg,car,VelaFe20,special_teams,0,,,,,
player,201512200nyg,car,VelaFe20,st_pct,0%,,,,,
player,201512200nyg,car,ColeKu99,pos,FS,,,,,
player,201512200nyg,car,ColeKu99,offense,0,,,,,
player,201512200nyg,car,ColeKu99,off_pct,0%,,,,,
player,201512200nyg,car,ColeKu99,defense,75,,,,,
player,201512200nyg,car,ColeKu99,def_pct,100%,,,,,
player,201512200nyg,car,ColeKu99,special_teams,7,,,,,
player,201512200nyg,car,ColeKu99,st_pct,18%,,,,,
player,201512200nyg,car,HarpRo21,pos,SS,,,,,
player,201512200nyg,car,HarpRo21,offense,0,,,,,
player,201512200nyg,car,HarpRo21,off_pct,0%,,,,,
player,201512200nyg,car,HarpRo21,defense,75,,,,,
player,201512200nyg,car,HarpRo21,def_pct,100%,,,,,
player,201512200nyg,car,HarpRo21,special_teams,6,,,,,
player,201512200nyg,car,HarpRo21,st_pct,16%,,,,,
player,201512200nyg,car,DaviTh20,pos,LB,,,,,
player,201512200nyg,car,DaviTh20,offense,0,,,,,
player,201512200nyg,car,DaviTh20,off_pct,0%,,,,,
player,201512200nyg,car,DaviTh20,defense,75,,,,,
player,201512200nyg,car,DaviTh20,def_pct,100%,,,,,
player,201512200nyg,car,DaviTh20,special_teams,6,,,,,
player,201512200nyg,car,DaviTh20,st_pct,16%,,,,,
player,201512200nyg,car,KuecLu00,pos,LB,,,,,
player,201512200nyg,car,KuecLu00,offense,0,,,,,
player,201512200nyg,car,KuecLu00,off_pct,0%,,,,,
player,201512200nyg,car,KuecLu00,defense,75,,,,,
player,201512200nyg,car,KuecLu00,def_pct,100%,,,,,
player,201512200nyg,car,KuecLu00,special_teams,6,,,,,
player,201512200nyg,car,KuecLu00,st_pct,16%,,,,,
player,201512200nyg,car,NormJo01,pos,CB,,,,,
player,201512200nyg,car,NormJo01,offense,0,,,,,
player,201512200nyg,car,NormJo01,off_pct,0%,,,,,
player,201512200nyg,car,NormJo01,defense,75,,,,,
player,201512200nyg,car,NormJo01,def_pct,100%,,,,,
player,201512200nyg,car,NormJo01,special_teams,5,,,,,
player,201512200nyg,car,NormJo01,st_pct,13%,,,,,
player,201512200nyg,car,TillCh20,pos,CB,,,,,
player,201512200nyg,car,TillCh20,offense,0,,,,,
player,201512200nyg,car,TillCh20,off_pct,0%,,,,,
player,201512200nyg,car,TillCh20,defense,75,,,,,
player,201512200nyg,car,TillCh20,def_pct,100%,,,,,
player,201512200nyg,car,TillCh20,special_teams,1,,,,,
player,201512200nyg,car,TillCh20,st_pct,3%,,,,,
player,201512200nyg,car,FinnCo20,pos,CB,,,,,
player,201512200nyg,car,FinnCo20,offense,0,,,,,
player,201512200nyg,car,FinnCo20,off_pct,0%,,,,,
player,201512200nyg,car,FinnCo20,defense,66,,,,,
player,201512200nyg,car,FinnCo20,def_pct,88%,,,,,
player,201512200nyg,car,FinnCo20,special_teams,8,,,,,
player,201512200nyg,car,FinnCo20,st_pct,21%,,,,,
player,201512200nyg,car,ShorKa00,pos,DT,,,,,
player,201512200nyg,car,ShorKa00,offense,0,,,,,
player,201512200nyg,car,ShorKa00,off_pct,0%,,,,,
player,201512200nyg,car,ShorKa00,defense,55,,,,,
player,201512200nyg,car,ShorKa00,def_pct,73%,,,,,
player,201512200nyg,car,ShorKa00,special_teams,6,,,,,
player,201512200nyg,car,ShorKa00,st_pct,16%,,,,,
player,201512200nyg,car,AlleJa22,pos,DE,,,,,
player,201512200nyg,car,AlleJa22,offense,0,,,,,
player,201512200nyg,car,AlleJa22,off_pct,0%,,,,,
player,201512200nyg,car,AlleJa22,defense,54,,,,,
player,201512200nyg,car,AlleJa22,def_pct,72%,,,,,
player,201512200nyg,car,AlleJa22,special_teams,0,,,,,
player,201512200nyg,car,AlleJa22,st_pct,0%,,,,,
player,201512200nyg,car,JohnCh98,pos,DE,,,,,
player,201512200nyg,car,JohnCh98,offense,0,,,,,
player,201512200nyg,car,JohnCh98,off_pct,0%,,,,,
player,201512200nyg,car,JohnCh98,defense,50,,,,,
player,201512200nyg,car,JohnCh98,def_pct,67%,,,,,
player,201512200nyg,car,JohnCh98,special_teams,1,,,,,
player,201512200nyg,car,JohnCh98,st_pct,3%,,,,,
player,201512200nyg,car,LotuSt00,pos,DT,,,,,
player,201512200nyg,car,LotuSt00,offense,0,,,,,
player,201512200nyg,car,LotuSt00,off_pct,0%,,,,,
player,201512200nyg,car,LotuSt00,defense,43,,,,,
player,201512200nyg,car,LotuSt00,def_pct,57%,,,,,
player,201512200nyg,car,LotuSt00,special_teams,5,,,,,
player,201512200nyg,car,LotuSt00,st_pct,13%,,,,,
player,201512200nyg,car,EalyKo00,pos,DE,,,,,
player,201512200nyg,car,EalyKo00,offense,0,,,,,
player,201512200nyg,car,EalyKo00,off_pct,0%,,,,,
player,201512200nyg,car,EalyKo00,defense,37,,,,,
player,201512200nyg,car,EalyKo00,def_pct,49%,,,,,
player,201512200nyg,car,EalyKo00,special_teams,6,,,,,
player,201512200nyg,car,EalyKo00,st_pct,16%,,,,,
player,201512200nyg,car,EdwaDw20,pos,DT,,,,,
player,201512200nyg,car,EdwaDw20,offense,0,,,,,
player,201512200nyg,car,EdwaDw20,off_pct,0%,,,,,
player,201512200nyg,car,EdwaDw20,defense,31,,,,,
player,201512200nyg,car,EdwaDw20,def_pct,41%,,,,,
player,201512200nyg,car,EdwaDw20,special_teams,13,,,,,
player,201512200nyg,car,EdwaDw20,st_pct,34%,,,,,
player,201512200nyg,car,AddiMa00,pos,DE,,,,,
player,201512200nyg,car,AddiMa00,offense,0,,,,,
player,201512200nyg,car,AddiMa00,off_pct,0%,,,,,
player,201512200nyg,car,AddiMa00,defense,18,,,,,
player,201512200nyg,car,AddiMa00,def_pct,24%,,,,,
player,201512200nyg,car,AddiMa00,special_teams,14,,,,,
player,201512200nyg,car,AddiMa00,st_pct,37%,,,,,
player,201512200nyg,car,LoveKy00,pos,DT,,,,,
player,201512200nyg,car,LoveKy00,offense,0,,,,,
player,201512200nyg,car,LoveKy00,off_pct,0%,,,,,
player,201512200nyg,car,LoveKy00,defense,12,,,,,
player,201512200nyg,car,LoveKy00,def_pct,16%,,,,,
player,201512200nyg,car,LoveKy00,special_teams,4,,,,,
player,201512200nyg,car,LoveKy00,st_pct,11%,,,,,
player,201512200nyg,car,ThomSh01,pos,LB,,,,,
player,201512200nyg,car,ThomSh01,offense,0,,,,,
player,201512200nyg,car,ThomSh01,off_pct,0%,,,,,
player,201512200nyg,car,ThomSh01,defense,9,,,,,
player,201512200nyg,car,ThomSh01,def_pct,12%,,,,,
player,201512200nyg,car,ThomSh01,special_teams,13,,,,,
player,201512200nyg,car,ThomSh01,st_pct,34%,,,,,
player,201512200nyg,car,JacoBe00,pos,LB,,,,,
player,201512200nyg,car,JacoBe00,offense,0,,,,,
player,201512200nyg,car,JacoBe00,off_pct,0%,,,,,
player,201512200nyg,car,JacoBe00,defense,0,,,,,
player,201512200nyg,car,JacoBe00,def_pct,0%,,,,,
player,201512200nyg,car,JacoBe00,special_teams,32,,,,,
player,201512200nyg,car,JacoBe00,st_pct,84%,,,,,
player,201512200nyg,car,WillTe00,pos,CB,,,,,
player,201512200nyg,car,WillTe00,offense,0,,,,,
player,201512200nyg,car,WillTe00,off_pct,0%,,,,,
player,201512200nyg,car,WillTe00,defense,0,,,,,
player,201512200nyg,car,WillTe00,def_pct,0%,,,,,
player,201512200nyg,car,WillTe00,special_teams,31,,,,,
player,201512200nyg,car,WillTe00,st_pct,82%,,,,,
player,201512200nyg,car,KleiAJ00,pos,LB,,,,,
player,201512200nyg,car,KleiAJ00,offense,0,,,,,
player,201512200nyg,car,KleiAJ00,off_pct,0%,,,,,
player,201512200nyg,car,KleiAJ00,defense,0,,,,,
player,201512200nyg,car,KleiAJ00,def_pct,0%,,,,,
player,201512200nyg,car,KleiAJ00,special_teams,31,,,,,
player,201512200nyg,car,KleiAJ00,st_pct,82%,,,,,
player,201512200nyg,car,BostTr00,pos,FS,,,,,
player,201512200nyg,car,BostTr00,offense,0,,,,,
player,201512200nyg,car,BostTr00,off_pct,0%,,,,,
player,201512200nyg,car,BostTr00,defense,0,,,,,
player,201512200nyg,car,BostTr00,def_pct,0%,,,,,
player,201512200nyg,car,BostTr00,special_teams,30,,,,,
player,201512200nyg,car,BostTr00,st_pct,79%,,,,,
player,201512200nyg,car,WebbJo00,pos,QB,,,,,
player,201512200nyg,car,WebbJo00,offense,0,,,,,
player,201512200nyg,car,WebbJo00,off_pct,0%,,,,,
player,201512200nyg,car,WebbJo00,defense,0,,,,,
player,201512200nyg,car,WebbJo00,def_pct,0%,,,,,
player,201512200nyg,car,WebbJo00,special_teams,25,,,,,
player,201512200nyg,car,WebbJo00,st_pct,66%,,,,,
player,201512200nyg,car,MarlDe00,pos,SS,,,,,
player,201512200nyg,car,MarlDe00,offense,0,,,,,
player,201512200nyg,car,MarlDe00,off_pct,0%,,,,,
player,201512200nyg,car,MarlDe00,defense,0,,,,,
player,201512200nyg,car,MarlDe00,def_pct,0%,,,,,
player,201512200nyg,car,MarlDe00,special_teams,18,,,,,
player,201512200nyg,car,MarlDe00,st_pct,47%,,,,,
player,201512200nyg,car,JansJ.00,pos,LS,,,,,
player,201512200nyg,car,JansJ.00,offense,0,,,,,
player,201512200nyg,car,JansJ.00,off_pct,0%,,,,,
player,201512200nyg,car,JansJ.00,defense,0,,,,,
player,201512200nyg,car,JansJ.00,def_pct,0%,,,,,
player,201512200nyg,car,JansJ.00,special_teams,14,,,,,
player,201512200nyg,car,JansJ.00,st_pct,37%,,,,,
player,201512200nyg,car,NortBr00,pos,P,,,,,
player,201512200nyg,car,NortBr00,offense,0,,,,,
player,201512200nyg,car,NortBr00,off_pct,0%,,,,,
player,201512200nyg,car,NortBr00,defense,0,,,,,
player,201512200nyg,car,NortBr00,def_pct,0%,,,,,
player,201512200nyg,car,NortBr00,special_teams,14,,,,,
player,201512200nyg,car,NortBr00,st_pct,37%,,,,,
player,201512200nyg,car,GanoGr44,pos,K,,,,,
player,201512200nyg,car,GanoGr44,offense,0,,,,,
player,201512200nyg,car,GanoGr44,off_pct,0%,,,,,
player,201512200nyg,car,GanoGr44,defense,0,,,,,
player,201512200nyg,car,GanoGr44,def_pct,0%,,,,,
player,201512200nyg,car,GanoGr44,special_teams,13,,,,,
player,201512200nyg,car,GanoGr44,st_pct,34%,,,,,
player,201512200nyg,car,SimoSc00,pos,TE,,,,,
player,201512200nyg,car,SimoSc00,offense,0,,,,,
player,201512200nyg,car,SimoSc00,off_pct,0%,,,,,
player,201512200nyg,car,SimoSc00,defense,0,,,,,
player,201512200nyg,car,SimoSc00,def_pct,0%,,,,,
player,201512200nyg,car,SimoSc00,special_teams,12,,,,,
player,201512200nyg,car,SimoSc00,st_pct,32%,,,,,
player,201512200nyg,car,McClRo98,pos,CB,,,,,
player,201512200nyg,car,McClRo98,offense,0,,,,,
player,201512200nyg,car,McClRo98,off_pct,0%,,,,,
player,201512200nyg,car,McClRo98,defense,0,,,,,
player,201512200nyg,car,McClRo98,def_pct,0%,,,,,
player,201512200nyg,car,McClRo98,special_teams,10,,,,,
player,201512200nyg,car,McClRo98,st_pct,26%,,,,,
player,201512200nyg,car,ScotCh23,pos,G,,,,,
player,201512200nyg,car,ScotCh23,offense,0,,,,,
player,201512200nyg,car,ScotCh23,off_pct,0%,,,,,
player,201512200nyg,car,ScotCh23,defense,0,,,,,
player,201512200nyg,car,ScotCh23,def_pct,0%,,,,,
player,201512200nyg,car,ScotCh23,special_teams,2,,,,,
player,201512200nyg,car,ScotCh23,st_pct,5%,,,,,
