game,2015,7,20151025,201510250oti,atl,"Atlanta Falcons",10,oti,"Tennessee Titans",7
player,201510250oti,atl,SchrRy00,defense,0,,,,,
player,201510250oti,atl,SchrRy00,def_pct,0%,,,,,
player,201510250oti,atl,SchrRy00,special_teams,3,,,,,
player,201510250oti,atl,SchrRy00,st_pct,14%,,,,,
player,201510250oti,atl,MattJa00,pos,T,,,,,
player,201510250oti,atl,MattJa00,offense,75,,,,,
player,201510250oti,atl,MattJa00,off_pct,100%,,,,,
player,201510250oti,atl,MattJa00,defense,0,,,,,
player,201510250oti,atl,MattJa00,def_pct,0%,,,,,
player,201510250oti,atl,MattJa00,special_teams,3,,,,,
player,201510250oti,atl,MattJa00,st_pct,14%,,,,,
player,201510250oti,atl,PersMi00,pos,C,,,,,
player,201510250oti,atl,PersMi00,offense,75,,,,,
player,201510250oti,atl,PersMi00,off_pct,100%,,,,,
player,201510250oti,atl,PersMi00,defense,0,,,,,
player,201510250oti,atl,PersMi00,def_pct,0%,,,,,
player,201510250oti,atl,PersMi00,special_teams,0,,,,,
player,201510250oti,atl,PersMi00,st_pct,0%,,,,,
player,201510250oti,atl,RyanMa00,pos,QB,,,,,
player,201510250oti,atl,RyanMa00,offense,75,,,,,
player,201510250oti,atl,RyanMa00,off_pct,100%,,,,,
player,201510250oti,atl,RyanMa00,defense,0,,,,,
player,201510250oti,atl,RyanMa00,def_pct,0%,,,,,
player,201510250oti,atl,RyanMa00,special_teams,0,,,,,
player,201510250oti,atl,RyanMa00,st_pct,0%,,,,,
player,201510250oti,atl,JoneJu02,pos,WR,,,,,
player,201510250oti,atl,JoneJu02,offense,66,,,,,
player,201510250oti,atl,JoneJu02,off_pct,88%,,,,,
player,201510250oti,atl,JoneJu02,defense,0,,,,,
player,201510250oti,atl,JoneJu02,def_pct,0%,,,,,
player,201510250oti,atl,JoneJu02,special_teams,0,,,,,
player,201510250oti,atl,JoneJu02,st_pct,0%,,,,,
player,201510250oti,atl,FreeDe00,pos,RB,,,,,
player,201510250oti,atl,FreeDe00,offense,63,,,,,
player,201510250oti,atl,FreeDe00,off_pct,84%,,,,,
player,201510250oti,atl,FreeDe00,defense,0,,,,,
player,201510250oti,atl,FreeDe00,def_pct,0%,,,,,
player,201510250oti,atl,FreeDe00,special_teams,0,,,,,
player,201510250oti,atl,FreeDe00,st_pct,0%,,,,,
player,201510250oti,atl,TammJa00,pos,TE,,,,,
player,201510250oti,atl,TammJa00,offense,60,,,,,
player,201510250oti,atl,TammJa00,off_pct,80%,,,,,
player,201510250oti,atl,TammJa00,defense,0,,,,,
player,201510250oti,atl,TammJa00,def_pct,0%,,,,,
player,201510250oti,atl,TammJa00,special_teams,0,,,,,
player,201510250oti,atl,TammJa00,st_pct,0%,,,,,
player,201510250oti,atl,WhitRo00,pos,WR,,,,,
player,201510250oti,atl,WhitRo00,offense,54,,,,,
player,201510250oti,atl,WhitRo00,off_pct,72%,,,,,
player,201510250oti,atl,WhitRo00,defense,0,,,,,
player,201510250oti,atl,WhitRo00,def_pct,0%,,,,,
player,201510250oti,atl,WhitRo00,special_teams,0,,,,,
player,201510250oti,atl,WhitRo00,st_pct,0%,,,,,
player,201510250oti,atl,ToilLe00,pos,TE,,,,,
player,201510250oti,atl,ToilLe00,offense,37,,,,,
player,201510250oti,atl,ToilLe00,off_pct,49%,,,,,
player,201510250oti,atl,ToilLe00,defense,0,,,,,
player,201510250oti,atl,ToilLe00,def_pct,0%,,,,,
player,201510250oti,atl,ToilLe00,special_teams,10,,,,,
player,201510250oti,atl,ToilLe00,st_pct,48%,,,,,
player,201510250oti,atl,WillNi02,pos,WR,,,,,
player,201510250oti,atl,WillNi02,offense,33,,,,,
player,201510250oti,atl,WillNi02,off_pct,44%,,,,,
player,201510250oti,atl,WillNi02,defense,0,,,,,
player,201510250oti,atl,WillNi02,def_pct,0%,,,,,
player,201510250oti,atl,WillNi02,special_teams,8,,,,,
player,201510250oti,atl,WillNi02,st_pct,38%,,,,,
player,201510250oti,atl,DiMaPa00,pos,FB,,,,,
player,201510250oti,atl,DiMaPa00,offense,21,,,,,
player,201510250oti,atl,DiMaPa00,off_pct,28%,,,,,
player,201510250oti,atl,DiMaPa00,defense,0,,,,,
player,201510250oti,atl,DiMaPa00,def_pct,0%,,,,,
player,201510250oti,atl,DiMaPa00,special_teams,14,,,,,
player,201510250oti,atl,DiMaPa00,st_pct,67%,,,,,
player,201510250oti,atl,MoeaTo00,pos,TE,,,,,
player,201510250oti,atl,MoeaTo00,offense,16,,,,,
player,201510250oti,atl,MoeaTo00,off_pct,21%,,,,,
player,201510250oti,atl,MoeaTo00,defense,0,,,,,
player,201510250oti,atl,MoeaTo00,def_pct,0%,,,,,
player,201510250oti,atl,MoeaTo00,special_teams,10,,,,,
player,201510250oti,atl,MoeaTo00,st_pct,48%,,,,,
player,201510250oti,atl,ColeTe01,pos,RB,,,,,
player,201510250oti,atl,ColeTe01,offense,9,,,,,
player,201510250oti,atl,ColeTe01,off_pct,12%,,,,,
player,201510250oti,atl,ColeTe01,defense,0,,,,,
player,201510250oti,atl,ColeTe01,def_pct,0%,,,,,
player,201510250oti,atl,ColeTe01,special_teams,3,,,,,
player,201510250oti,atl,ColeTe01,st_pct,14%,,,,,
player,201510250oti,atl,HankLe00,pos,WR,,,,,
player,201510250oti,atl,HankLe00,offense,8,,,,,
player,201510250oti,atl,HankLe00,off_pct,11%,,,,,
player,201510250oti,atl,HankLe00,defense,0,,,,,
player,201510250oti,atl,HankLe00,def_pct,0%,,,,,
player,201510250oti,atl,HankLe00,special_teams,0,,,,,
player,201510250oti,atl,HankLe00,st_pct,0%,,,,,
player,201510250oti,atl,WardTe00,pos,RB,,,,,
player,201510250oti,atl,WardTe00,offense,6,,,,,
player,201510250oti,atl,WardTe00,off_pct,8%,,,,,
player,201510250oti,atl,WardTe00,defense,0,,,,,
player,201510250oti,atl,WardTe00,def_pct,0%,,,,,
player,201510250oti,atl,WardTe00,special_teams,11,,,,,
player,201510250oti,atl,WardTe00,st_pct,52%,,,,,
player,201510250oti,atl,WeemEr00,pos,WR,,,,,
player,201510250oti,atl,WeemEr00,offense,2,,,,,
player,201510250oti,atl,WeemEr00,off_pct,3%,,,,,
player,201510250oti,atl,WeemEr00,defense,0,,,,,
player,201510250oti,atl,WeemEr00,def_pct,0%,,,,,
player,201510250oti,atl,WeemEr00,special_teams,16,,,,,
player,201510250oti,atl,WeemEr00,st_pct,76%,,,,,
player,201510250oti,atl,TrufDe00,pos,CB,,,,,
player,201510250oti,atl,TrufDe00,offense,0,,,,,
player,201510250oti,atl,TrufDe00,off_pct,0%,,,,,
player,201510250oti,atl,TrufDe00,defense,54,,,,,
player,201510250oti,atl,TrufDe00,def_pct,100%,,,,,
player,201510250oti,atl,TrufDe00,special_teams,12,,,,,
player,201510250oti,atl,TrufDe00,st_pct,57%,,,,,
player,201510250oti,atl,AlfoRo00,pos,CB,,,,,
player,201510250oti,atl,AlfoRo00,offense,0,,,,,
player,201510250oti,atl,AlfoRo00,off_pct,0%,,,,,
player,201510250oti,atl,AlfoRo00,defense,54,,,,,
player,201510250oti,atl,AlfoRo00,def_pct,100%,,,,,
player,201510250oti,atl,AlfoRo00,special_teams,12,,,,,
player,201510250oti,atl,AlfoRo00,st_pct,57%,,,,,
player,201510250oti,atl,AlleRi00,pos,S,,,,,
player,201510250oti,atl,AlleRi00,offense,0,,,,,
player,201510250oti,atl,AlleRi00,off_pct,0%,,,,,
player,201510250oti,atl,AlleRi00,defense,54,,,,,
player,201510250oti,atl,AlleRi00,def_pct,100%,,,,,
player,201510250oti,atl,AlleRi00,special_teams,9,,,,,
player,201510250oti,atl,AlleRi00,st_pct,43%,,,,,
player,201510250oti,atl,DuraJu99,pos,LB,,,,,
player,201510250oti,atl,DuraJu99,offense,0,,,,,
player,201510250oti,atl,DuraJu99,off_pct,0%,,,,,
player,201510250oti,atl,DuraJu99,defense,51,,,,,
player,201510250oti,atl,DuraJu99,def_pct,94%,,,,,
player,201510250oti,atl,DuraJu99,special_teams,0,,,,,
player,201510250oti,atl,DuraJu99,st_pct,0%,,,,,
player,201510250oti,atl,WorrPa00,pos,LB,,,,,
player,201510250oti,atl,WorrPa00,offense,0,,,,,
player,201510250oti,atl,WorrPa00,off_pct,0%,,,,,
player,201510250oti,atl,WorrPa00,defense,41,,,,,
player,201510250oti,atl,WorrPa00,def_pct,76%,,,,,
player,201510250oti,atl,WorrPa00,special_teams,1,,,,,
player,201510250oti,atl,WorrPa00,st_pct,5%,,,,,
player,201510250oti,atl,CollJa02,pos,CB,,,,,
player,201510250oti,atl,CollJa02,offense,0,,,,,
player,201510250oti,atl,CollJa02,off_pct,0%,,,,,
player,201510250oti,atl,CollJa02,defense,37,,,,,
player,201510250oti,atl,CollJa02,def_pct,69%,,,,,
player,201510250oti,atl,CollJa02,special_teams,9,,,,,
player,201510250oti,atl,CollJa02,st_pct,43%,,,,,
player,201510250oti,atl,BeasVi00,pos,DE,,,,,
player,201510250oti,atl,BeasVi00,offense,0,,,,,
player,201510250oti,atl,BeasVi00,off_pct,0%,,,,,
player,201510250oti,atl,BeasVi00,defense,37,,,,,
player,201510250oti,atl,BeasVi00,def_pct,69%,,,,,
player,201510250oti,atl,BeasVi00,special_teams,1,,,,,
player,201510250oti,atl,BeasVi00,st_pct,5%,,,,,
player,201510250oti,atl,ClayAd00,pos,DE,,,,,
player,201510250oti,atl,ClayAd00,offense,0,,,,,
player,201510250oti,atl,ClayAd00,off_pct,0%,,,,,
player,201510250oti,atl,ClayAd00,defense,37,,,,,
player,201510250oti,atl,ClayAd00,def_pct,69%,,,,,
player,201510250oti,atl,ClayAd00,special_teams,1,,,,,
player,201510250oti,atl,ClayAd00,st_pct,5%,,,,,
player,201510250oti,atl,BabiJo20,pos,NT,,,,,
player,201510250oti,atl,BabiJo20,offense,0,,,,,
player,201510250oti,atl,BabiJo20,off_pct,0%,,,,,
player,201510250oti,atl,BabiJo20,defense,35,,,,,
player,201510250oti,atl,BabiJo20,def_pct,65%,,,,,
player,201510250oti,atl,BabiJo20,special_teams,0,,,,,
player,201510250oti,atl,BabiJo20,st_pct,0%,,,,,
player,201510250oti,atl,IshmKe00,pos,SS,,,,,
player,201510250oti,atl,IshmKe00,offense,0,,,,,
player,201510250oti,atl,IshmKe00,off_pct,0%,,,,,
player,201510250oti,atl,IshmKe00,defense,34,,,,,
player,201510250oti,atl,IshmKe00,def_pct,63%,,,,,
player,201510250oti,atl,IshmKe00,special_teams,15,,,,,
player,201510250oti,atl,IshmKe00,st_pct,71%,,,,,
player,201510250oti,atl,SchoOB99,pos,LB,,,,,
player,201510250oti,atl,SchoOB99,offense,0,,,,,
player,201510250oti,atl,SchoOB99,off_pct,0%,,,,,
player,201510250oti,atl,SchoOB99,defense,33,,,,,
player,201510250oti,atl,SchoOB99,def_pct,61%,,,,,
player,201510250oti,atl,SchoOB99,special_teams,4,,,,,
player,201510250oti,atl,SchoOB99,st_pct,19%,,,,,
player,201510250oti,atl,ReedBr00,pos,LB,,,,,
player,201510250oti,atl,ReedBr00,offense,0,,,,,
player,201510250oti,atl,ReedBr00,off_pct,0%,,,,,
player,201510250oti,atl,ReedBr00,defense,23,,,,,
player,201510250oti,atl,ReedBr00,def_pct,43%,,,,,
player,201510250oti,atl,ReedBr00,special_teams,0,,,,,
player,201510250oti,atl,ReedBr00,st_pct,0%,,,,,
player,201510250oti,atl,MoorWi99,pos,SS,,,,,
player,201510250oti,atl,MoorWi99,offense,0,,,,,
player,201510250oti,atl,MoorWi99,off_pct,0%,,,,,
player,201510250oti,atl,MoorWi99,defense,20,,,,,
player,201510250oti,atl,MoorWi99,def_pct,37%,,,,,
player,201510250oti,atl,MoorWi99,special_teams,0,,,,,
player,201510250oti,atl,MoorWi99,st_pct,0%,,,,,
player,201510250oti,atl,BierKr99,pos,DE,,,,,
player,201510250oti,atl,BierKr99,offense,0,,,,,
player,201510250oti,atl,BierKr99,off_pct,0%,,,,,
player,201510250oti,atl,BierKr99,defense,18,,,,,
player,201510250oti,atl,BierKr99,def_pct,33%,,,,,
player,201510250oti,atl,BierKr99,special_teams,13,,,,,
player,201510250oti,atl,BierKr99,st_pct,62%,,,,,
player,201510250oti,atl,JackTy98,pos,DE,,,,,
player,201510250oti,atl,JackTy98,offense,0,,,,,
player,201510250oti,atl,JackTy98,off_pct,0%,,,,,
player,201510250oti,atl,JackTy98,defense,17,,,,,
player,201510250oti,atl,JackTy98,def_pct,31%,,,,,
player,201510250oti,atl,JackTy98,special_teams,4,,,,,
player,201510250oti,atl,JackTy98,st_pct,19%,,,,,
player,201510250oti,atl,SoliPa99,pos,NT,,,,,
player,201510250oti,atl,SoliPa99,offense,0,,,,,
player,201510250oti,atl,SoliPa99,off_pct,0%,,,,,
player,201510250oti,atl,SoliPa99,defense,17,,,,,
player,201510250oti,atl,SoliPa99,def_pct,31%,,,,,
player,201510250oti,atl,SoliPa99,special_teams,3,,,,,
player,201510250oti,atl,SoliPa99,st_pct,14%,,,,,
player,201510250oti,atl,TherRo00,pos,S,,,,,
player,201510250oti,atl,TherRo00,offense,0,,,,,
player,201510250oti,atl,TherRo00,off_pct,0%,,,,,
player,201510250oti,atl,TherRo00,defense,13,,,,,
player,201510250oti,atl,TherRo00,def_pct,24%,,,,,
player,201510250oti,atl,TherRo00,special_teams,17,,,,,
player,201510250oti,atl,TherRo00,st_pct,81%,,,,,
player,201510250oti,atl,HageRa00,pos,DT,,,,,
player,201510250oti,atl,HageRa00,offense,0,,,,,
player,201510250oti,atl,HageRa00,off_pct,0%,,,,,
player,201510250oti,atl,HageRa00,defense,13,,,,,
player,201510250oti,atl,HageRa00,def_pct,24%,,,,,
player,201510250oti,atl,HageRa00,special_teams,1,,,,,
player,201510250oti,atl,HageRa00,st_pct,5%,,,,,
player,201510250oti,atl,JarrGr00,pos,DT,,,,,
player,201510250oti,atl,JarrGr00,offense,0,,,,,
player,201510250oti,atl,JarrGr00,off_pct,0%,,,,,
player,201510250oti,atl,JarrGr00,defense,6,,,,,
player,201510250oti,atl,JarrGr00,def_pct,11%,,,,,
player,201510250oti,atl,JarrGr00,special_teams,2,,,,,
player,201510250oti,atl,JarrGr00,st_pct,10%,,,,,
player,201510250oti,atl,StupNa01,pos,LB,,,,,
player,201510250oti,atl,StupNa01,offense,0,,,,,
player,201510250oti,atl,StupNa01,off_pct,0%,,,,,
player,201510250oti,atl,StupNa01,defense,0,,,,,
player,201510250oti,atl,StupNa01,def_pct,0%,,,,,
player,201510250oti,atl,StupNa01,special_teams,18,,,,,
player,201510250oti,atl,StupNa01,st_pct,86%,,,,,
player,201510250oti,atl,BoshMa00,pos,P,,,,,
player,201510250oti,atl,BoshMa00,offense,0,,,,,
player,201510250oti,atl,BoshMa00,off_pct,0%,,,,,
player,201510250oti,atl,BoshMa00,defense,0,,,,,
player,201510250oti,atl,BoshMa00,def_pct,0%,,,,,
player,201510250oti,atl,BoshMa00,special_teams,10,,,,,
player,201510250oti,atl,BoshMa00,st_pct,48%,,,,,
player,201510250oti,atl,HarrJo02,pos,LS,,,,,
player,201510250oti,atl,HarrJo02,offense,0,,,,,
player,201510250oti,atl,HarrJo02,off_pct,0%,,,,,
player,201510250oti,atl,HarrJo02,defense,0,,,,,
player,201510250oti,atl,HarrJo02,def_pct,0%,,,,,
player,201510250oti,atl,HarrJo02,special_teams,7,,,,,
player,201510250oti,atl,HarrJo02,st_pct,33%,,,,,
player,201510250oti,atl,bryanmat01,pos,K,,,,,
player,201510250oti,atl,bryanmat01,offense,0,,,,,
player,201510250oti,atl,bryanmat01,off_pct,0%,,,,,
player,201510250oti,atl,bryanmat01,defense,0,,,,,
player,201510250oti,atl,bryanmat01,def_pct,0%,,,,,
player,201510250oti,atl,bryanmat01,special_teams,3,,,,,
player,201510250oti,atl,bryanmat01,st_pct,14%,,,,,
player,201510250oti,atl,BartJo01,pos,LB,,,,,
player,201510250oti,atl,BartJo01,offense,0,,,,,
player,201510250oti,atl,BartJo01,off_pct,0%,,,,,
player,201510250oti,atl,BartJo01,defense,0,,,,,
player,201510250oti,atl,BartJo01,def_pct,0%,,,,,
player,201510250oti,atl,BartJo01,special_teams,3,,,,,
player,201510250oti,atl,BartJo01,st_pct,14%,,,,,
player,201510250oti,atl,AdamPh00,pos,CB,,,,,
player,201510250oti,atl,AdamPh00,offense,0,,,,,
player,201510250oti,atl,AdamPh00,off_pct,0%,,,,,
player,201510250oti,atl,AdamPh00,defense,0,,,,,
player,201510250oti,atl,AdamPh00,def_pct,0%,,,,,
player,201510250oti,atl,AdamPh00,special_teams,2,,,,,
player,201510250oti,atl,AdamPh00,st_pct,10%,,,,,
