game,2015,2,20150920,201509200car,htx,"Houston Texans",17,car,"Carolina Panthers",24
player,201509200car,car,NortBr00,special_teams,12,,,,,
player,201509200car,car,NortBr00,st_pct,38%,,,,,
player,201509200car,car,GanoGr44,pos,K,,,,,
player,201509200car,car,GanoGr44,offense,0,,,,,
player,201509200car,car,GanoGr44,off_pct,0%,,,,,
player,201509200car,car,GanoGr44,defense,0,,,,,
player,201509200car,car,GanoGr44,def_pct,0%,,,,,
player,201509200car,car,GanoGr44,special_teams,10,,,,,
player,201509200car,car,GanoGr44,st_pct,31%,,,,,
player,201509200car,car,SilaAm00,pos,G,,,,,
player,201509200car,car,SilaAm00,offense,0,,,,,
player,201509200car,car,SilaAm00,off_pct,0%,,,,,
player,201509200car,car,SilaAm00,defense,0,,,,,
player,201509200car,car,SilaAm00,def_pct,0%,,,,,
player,201509200car,car,SilaAm00,special_teams,5,,,,,
player,201509200car,car,SilaAm00,st_pct,16%,,,,,
player,201509200car,htx,ClarCh21,pos,T,,,,,
player,201509200car,htx,ClarCh21,offense,88,,,,,
player,201509200car,htx,ClarCh21,off_pct,100%,,,,,
player,201509200car,htx,ClarCh21,defense,0,,,,,
player,201509200car,htx,ClarCh21,def_pct,0%,,,,,
player,201509200car,htx,ClarCh21,special_teams,3,,,,,
player,201509200car,htx,ClarCh21,st_pct,9%,,,,,
player,201509200car,htx,JoneBe01,pos,C,,,,,
player,201509200car,htx,JoneBe01,offense,88,,,,,
player,201509200car,htx,JoneBe01,off_pct,100%,,,,,
player,201509200car,htx,JoneBe01,defense,0,,,,,
player,201509200car,htx,JoneBe01,def_pct,0%,,,,,
player,201509200car,htx,JoneBe01,special_teams,3,,,,,
player,201509200car,htx,JoneBe01,st_pct,9%,,,,,
player,201509200car,htx,BrooBr00,pos,G,,,,,
player,201509200car,htx,BrooBr00,offense,88,,,,,
player,201509200car,htx,BrooBr00,off_pct,100%,,,,,
player,201509200car,htx,BrooBr00,defense,0,,,,,
player,201509200car,htx,BrooBr00,def_pct,0%,,,,,
player,201509200car,htx,BrooBr00,special_teams,3,,,,,
player,201509200car,htx,BrooBr00,st_pct,9%,,,,,
player,201509200car,htx,MallRy00,pos,QB,,,,,
player,201509200car,htx,MallRy00,offense,88,,,,,
player,201509200car,htx,MallRy00,off_pct,100%,,,,,
player,201509200car,htx,MallRy00,defense,0,,,,,
player,201509200car,htx,MallRy00,def_pct,0%,,,,,
player,201509200car,htx,MallRy00,special_teams,0,,,,,
player,201509200car,htx,MallRy00,st_pct,0%,,,,,
player,201509200car,htx,NewtDe00,pos,T,,,,,
player,201509200car,htx,NewtDe00,offense,87,,,,,
player,201509200car,htx,NewtDe00,off_pct,99%,,,,,
player,201509200car,htx,NewtDe00,defense,0,,,,,
player,201509200car,htx,NewtDe00,def_pct,0%,,,,,
player,201509200car,htx,NewtDe00,special_teams,3,,,,,
player,201509200car,htx,NewtDe00,st_pct,9%,,,,,
player,201509200car,htx,HopkDe00,pos,WR,,,,,
player,201509200car,htx,HopkDe00,offense,87,,,,,
player,201509200car,htx,HopkDe00,off_pct,99%,,,,,
player,201509200car,htx,HopkDe00,defense,0,,,,,
player,201509200car,htx,HopkDe00,def_pct,0%,,,,,
player,201509200car,htx,HopkDe00,special_teams,0,,,,,
player,201509200car,htx,HopkDe00,st_pct,0%,,,,,
player,201509200car,htx,WashNa00,pos,WR,,,,,
player,201509200car,htx,WashNa00,offense,84,,,,,
player,201509200car,htx,WashNa00,off_pct,95%,,,,,
player,201509200car,htx,WashNa00,defense,0,,,,,
player,201509200car,htx,WashNa00,def_pct,0%,,,,,
player,201509200car,htx,WashNa00,special_teams,0,,,,,
player,201509200car,htx,WashNa00,st_pct,0%,,,,,
player,201509200car,htx,ShorCe00,pos,WR,,,,,
player,201509200car,htx,ShorCe00,offense,73,,,,,
player,201509200car,htx,ShorCe00,off_pct,83%,,,,,
player,201509200car,htx,ShorCe00,defense,0,,,,,
player,201509200car,htx,ShorCe00,def_pct,0%,,,,,
player,201509200car,htx,ShorCe00,special_teams,1,,,,,
player,201509200car,htx,ShorCe00,st_pct,3%,,,,,
player,201509200car,htx,GrahGa00,pos,TE,,,,,
player,201509200car,htx,GrahGa00,offense,60,,,,,
player,201509200car,htx,GrahGa00,off_pct,68%,,,,,
player,201509200car,htx,GrahGa00,defense,0,,,,,
player,201509200car,htx,GrahGa00,def_pct,0%,,,,,
player,201509200car,htx,GrahGa00,special_teams,3,,,,,
player,201509200car,htx,GrahGa00,st_pct,9%,,,,,
player,201509200car,htx,LammKe00,pos,T,,,,,
player,201509200car,htx,LammKe00,offense,46,,,,,
player,201509200car,htx,LammKe00,off_pct,52%,,,,,
player,201509200car,htx,LammKe00,defense,0,,,,,
player,201509200car,htx,LammKe00,def_pct,0%,,,,,
player,201509200car,htx,LammKe00,special_teams,0,,,,,
player,201509200car,htx,LammKe00,st_pct,0%,,,,,
player,201509200car,htx,PolkCh00,pos,RB,,,,,
player,201509200car,htx,PolkCh00,offense,43,,,,,
player,201509200car,htx,PolkCh00,off_pct,49%,,,,,
player,201509200car,htx,PolkCh00,defense,0,,,,,
player,201509200car,htx,PolkCh00,def_pct,0%,,,,,
player,201509200car,htx,PolkCh00,special_teams,5,,,,,
player,201509200car,htx,PolkCh00,st_pct,16%,,,,,
player,201509200car,htx,AdamJe00,pos,T,,,,,
player,201509200car,htx,AdamJe00,offense,42,,,,,
player,201509200car,htx,AdamJe00,off_pct,48%,,,,,
player,201509200car,htx,AdamJe00,defense,0,,,,,
player,201509200car,htx,AdamJe00,def_pct,0%,,,,,
player,201509200car,htx,AdamJe00,special_teams,1,,,,,
player,201509200car,htx,AdamJe00,st_pct,3%,,,,,
player,201509200car,htx,FiedC.00,pos,TE,,,,,
player,201509200car,htx,FiedC.00,offense,25,,,,,
player,201509200car,htx,FiedC.00,off_pct,28%,,,,,
player,201509200car,htx,FiedC.00,defense,0,,,,,
player,201509200car,htx,FiedC.00,def_pct,0%,,,,,
player,201509200car,htx,FiedC.00,special_teams,6,,,,,
player,201509200car,htx,FiedC.00,st_pct,19%,,,,,
player,201509200car,htx,BlueAl00,pos,RB,,,,,
player,201509200car,htx,BlueAl00,offense,22,,,,,
player,201509200car,htx,BlueAl00,off_pct,25%,,,,,
player,201509200car,htx,BlueAl00,defense,0,,,,,
player,201509200car,htx,BlueAl00,def_pct,0%,,,,,
player,201509200car,htx,BlueAl00,special_teams,23,,,,,
player,201509200car,htx,BlueAl00,st_pct,72%,,,,,
player,201509200car,htx,GrimJo01,pos,RB,,,,,
player,201509200car,htx,GrimJo01,offense,16,,,,,
player,201509200car,htx,GrimJo01,off_pct,18%,,,,,
player,201509200car,htx,GrimJo01,defense,0,,,,,
player,201509200car,htx,GrimJo01,def_pct,0%,,,,,
player,201509200car,htx,GrimJo01,special_teams,11,,,,,
player,201509200car,htx,GrimJo01,st_pct,34%,,,,,
player,201509200car,htx,MumpKe00,pos,WR,,,,,
player,201509200car,htx,MumpKe00,offense,15,,,,,
player,201509200car,htx,MumpKe00,off_pct,17%,,,,,
player,201509200car,htx,MumpKe00,defense,0,,,,,
player,201509200car,htx,MumpKe00,def_pct,0%,,,,,
player,201509200car,htx,MumpKe00,special_teams,15,,,,,
player,201509200car,htx,MumpKe00,st_pct,47%,,,,,
player,201509200car,htx,WortCh00,pos,WR,,,,,
player,201509200car,htx,WortCh00,offense,8,,,,,
player,201509200car,htx,WortCh00,off_pct,9%,,,,,
player,201509200car,htx,WortCh00,defense,0,,,,,
player,201509200car,htx,WortCh00,def_pct,0%,,,,,
player,201509200car,htx,WortCh00,special_teams,1,,,,,
player,201509200car,htx,WortCh00,st_pct,3%,,,,,
player,201509200car,htx,ProsJa00,pos,FB,,,,,
player,201509200car,htx,ProsJa00,offense,7,,,,,
player,201509200car,htx,ProsJa00,off_pct,8%,,,,,
player,201509200car,htx,ProsJa00,defense,0,,,,,
player,201509200car,htx,ProsJa00,def_pct,0%,,,,,
player,201509200car,htx,ProsJa00,special_teams,12,,,,,
player,201509200car,htx,ProsJa00,st_pct,38%,,,,,
player,201509200car,htx,MancGr00,pos,C,,,,,
player,201509200car,htx,MancGr00,offense,1,,,,,
player,201509200car,htx,MancGr00,off_pct,1%,,,,,
player,201509200car,htx,MancGr00,defense,0,,,,,
player,201509200car,htx,MancGr00,def_pct,0%,,,,,
player,201509200car,htx,MancGr00,special_teams,3,,,,,
player,201509200car,htx,MancGr00,st_pct,9%,,,,,
player,201509200car,htx,WattJ.00,pos,DE,,,,,
player,201509200car,htx,WattJ.00,offense,0,,,,,
player,201509200car,htx,WattJ.00,off_pct,0%,,,,,
player,201509200car,htx,WattJ.00,defense,78,,,,,
player,201509200car,htx,WattJ.00,def_pct,100%,,,,,
player,201509200car,htx,WattJ.00,special_teams,6,,,,,
player,201509200car,htx,WattJ.00,st_pct,19%,,,,,
player,201509200car,htx,MoorRa00,pos,FS,,,,,
player,201509200car,htx,MoorRa00,offense,0,,,,,
player,201509200car,htx,MoorRa00,off_pct,0%,,,,,
player,201509200car,htx,MoorRa00,defense,78,,,,,
player,201509200car,htx,MoorRa00,def_pct,100%,,,,,
player,201509200car,htx,MoorRa00,special_teams,5,,,,,
player,201509200car,htx,MoorRa00,st_pct,16%,,,,,
player,201509200car,htx,DempQu99,pos,FS,,,,,
player,201509200car,htx,DempQu99,offense,0,,,,,
player,201509200car,htx,DempQu99,off_pct,0%,,,,,
player,201509200car,htx,DempQu99,defense,75,,,,,
player,201509200car,htx,DempQu99,def_pct,96%,,,,,
player,201509200car,htx,DempQu99,special_teams,10,,,,,
player,201509200car,htx,DempQu99,st_pct,31%,,,,,
player,201509200car,htx,JackKa99,pos,CB,,,,,
player,201509200car,htx,JackKa99,offense,0,,,,,
player,201509200car,htx,JackKa99,off_pct,0%,,,,,
player,201509200car,htx,JackKa99,defense,73,,,,,
player,201509200car,htx,JackKa99,def_pct,94%,,,,,
player,201509200car,htx,JackKa99,special_teams,1,,,,,
player,201509200car,htx,JackKa99,st_pct,3%,,,,,
player,201509200car,htx,CricJa00,pos,DE,,,,,
player,201509200car,htx,CricJa00,offense,0,,,,,
player,201509200car,htx,CricJa00,off_pct,0%,,,,,
player,201509200car,htx,CricJa00,defense,71,,,,,
player,201509200car,htx,CricJa00,def_pct,91%,,,,,
player,201509200car,htx,CricJa00,special_teams,8,,,,,
player,201509200car,htx,CricJa00,st_pct,25%,,,,,
player,201509200car,htx,CushBr99,pos,LB,,,,,
player,201509200car,htx,CushBr99,offense,0,,,,,
player,201509200car,htx,CushBr99,off_pct,0%,,,,,
player,201509200car,htx,CushBr99,defense,71,,,,,
player,201509200car,htx,CushBr99,def_pct,91%,,,,,
player,201509200car,htx,CushBr99,special_teams,5,,,,,
player,201509200car,htx,CushBr99,st_pct,16%,,,,,
player,201509200car,htx,JoseJo20,pos,CB,,,,,
player,201509200car,htx,JoseJo20,offense,0,,,,,
player,201509200car,htx,JoseJo20,off_pct,0%,,,,,
player,201509200car,htx,JoseJo20,defense,68,,,,,
player,201509200car,htx,JoseJo20,def_pct,87%,,,,,
player,201509200car,htx,JoseJo20,special_teams,0,,,,,
player,201509200car,htx,JoseJo20,st_pct,0%,,,,,
player,201509200car,htx,JohnKe04,pos,CB,,,,,
player,201509200car,htx,JohnKe04,offense,0,,,,,
player,201509200car,htx,JohnKe04,off_pct,0%,,,,,
player,201509200car,htx,JohnKe04,defense,53,,,,,
player,201509200car,htx,JohnKe04,def_pct,68%,,,,,
player,201509200car,htx,JohnKe04,special_teams,9,,,,,
player,201509200car,htx,JohnKe04,st_pct,28%,,,,,
player,201509200car,htx,WilfVi20,pos,NT,,,,,
player,201509200car,htx,WilfVi20,offense,0,,,,,
player,201509200car,htx,WilfVi20,off_pct,0%,,,,,
player,201509200car,htx,WilfVi20,defense,53,,,,,
player,201509200car,htx,WilfVi20,def_pct,68%,,,,,
player,201509200car,htx,WilfVi20,special_teams,5,,,,,
player,201509200car,htx,WilfVi20,st_pct,16%,,,,,
player,201509200car,htx,ClowJa00,pos,LB,,,,,
player,201509200car,htx,ClowJa00,offense,0,,,,,
player,201509200car,htx,ClowJa00,off_pct,0%,,,,,
player,201509200car,htx,ClowJa00,defense,49,,,,,
player,201509200car,htx,ClowJa00,def_pct,63%,,,,,
player,201509200car,htx,ClowJa00,special_teams,4,,,,,
player,201509200car,htx,ClowJa00,st_pct,12%,,,,,
player,201509200car,htx,SimoJo01,pos,LB,,,,,
player,201509200car,htx,SimoJo01,offense,0,,,,,
player,201509200car,htx,SimoJo01,off_pct,0%,,,,,
player,201509200car,htx,SimoJo01,defense,43,,,,,
player,201509200car,htx,SimoJo01,def_pct,55%,,,,,
player,201509200car,htx,SimoJo01,special_teams,13,,,,,
player,201509200car,htx,SimoJo01,st_pct,41%,,,,,
player,201509200car,htx,MercWh00,pos,LB,,,,,
player,201509200car,htx,MercWh00,offense,0,,,,,
player,201509200car,htx,MercWh00,off_pct,0%,,,,,
player,201509200car,htx,MercWh00,defense,35,,,,,
player,201509200car,htx,MercWh00,def_pct,45%,,,,,
player,201509200car,htx,MercWh00,special_teams,16,,,,,
player,201509200car,htx,MercWh00,st_pct,50%,,,,,
player,201509200car,htx,TuggJu00,pos,LB,,,,,
player,201509200car,htx,TuggJu00,offense,0,,,,,
player,201509200car,htx,TuggJu00,off_pct,0%,,,,,
player,201509200car,htx,TuggJu00,defense,32,,,,,
player,201509200car,htx,TuggJu00,def_pct,41%,,,,,
player,201509200car,htx,TuggJu00,special_teams,23,,,,,
player,201509200car,htx,TuggJu00,st_pct,72%,,,,,
player,201509200car,htx,DentAk00,pos,LB,,,,,
player,201509200car,htx,DentAk00,offense,0,,,,,
player,201509200car,htx,DentAk00,off_pct,0%,,,,,
player,201509200car,htx,DentAk00,defense,29,,,,,
player,201509200car,htx,DentAk00,def_pct,37%,,,,,
player,201509200car,htx,DentAk00,special_teams,12,,,,,
player,201509200car,htx,DentAk00,st_pct,38%,,,,,
player,201509200car,htx,PleaEd00,pos,FS,,,,,
player,201509200car,htx,PleaEd00,offense,0,,,,,
player,201509200car,htx,PleaEd00,off_pct,0%,,,,,
player,201509200car,htx,PleaEd00,defense,18,,,,,
player,201509200car,htx,PleaEd00,def_pct,23%,,,,,
player,201509200car,htx,PleaEd00,special_teams,16,,,,,
player,201509200car,htx,PleaEd00,st_pct,50%,,,,,
player,201509200car,htx,PagaJe00,pos,DE,,,,,
player,201509200car,htx,PagaJe00,offense,0,,,,,
player,201509200car,htx,PagaJe00,off_pct,0%,,,,,
player,201509200car,htx,PagaJe00,defense,9,,,,,
player,201509200car,htx,PagaJe00,def_pct,12%,,,,,
player,201509200car,htx,PagaJe00,special_teams,5,,,,,
player,201509200car,htx,PagaJe00,st_pct,16%,,,,,
player,201509200car,htx,BouyA.00,pos,CB,,,,,
player,201509200car,htx,BouyA.00,offense,0,,,,,
player,201509200car,htx,BouyA.00,off_pct,0%,,,,,
player,201509200car,htx,BouyA.00,defense,8,,,,,
player,201509200car,htx,BouyA.00,def_pct,10%,,,,,
player,201509200car,htx,BouyA.00,special_teams,9,,,,,
player,201509200car,htx,BouyA.00,st_pct,28%,,,,,
player,201509200car,htx,CoviCh00,pos,DT,,,,,
player,201509200car,htx,CoviCh00,offense,0,,,,,
player,201509200car,htx,CoviCh00,off_pct,0%,,,,,
player,201509200car,htx,CoviCh00,defense,8,,,,,
player,201509200car,htx,CoviCh00,def_pct,10%,,,,,
player,201509200car,htx,CoviCh00,special_teams,2,,,,,
player,201509200car,htx,CoviCh00,st_pct,6%,,,,,
player,201509200car,htx,McKiBe00,pos,LB,,,,,
player,201509200car,htx,McKiBe00,offense,0,,,,,
player,201509200car,htx,McKiBe00,off_pct,0%,,,,,
player,201509200car,htx,McKiBe00,defense,7,,,,,
player,201509200car,htx,McKiBe00,def_pct,9%,,,,,
player,201509200car,htx,McKiBe00,special_teams,24,,,,,
player,201509200car,htx,McKiBe00,st_pct,75%,,,,,
player,201509200car,htx,HalxAn00,pos,SS,,,,,
player,201509200car,htx,HalxAn00,offense,0,,,,,
player,201509200car,htx,HalxAn00,off_pct,0%,,,,,
player,201509200car,htx,HalxAn00,defense,0,,,,,
player,201509200car,htx,HalxAn00,def_pct,0%,,,,,
player,201509200car,htx,HalxAn00,special_teams,19,,,,,
player,201509200car,htx,HalxAn00,st_pct,59%,,,,,
player,201509200car,htx,RollJu00,pos,CB,,,,,
player,201509200car,htx,RollJu00,offense,0,,,,,
player,201509200car,htx,RollJu00,off_pct,0%,,,,,
player,201509200car,htx,RollJu00,defense,0,,,,,
player,201509200car,htx,RollJu00,def_pct,0%,,,,,
player,201509200car,htx,RollJu00,special_teams,15,,,,,
player,201509200car,htx,RollJu00,st_pct,47%,,,,,
player,201509200car,htx,MorrDa01,pos,CB,,,,,
player,201509200car,htx,MorrDa01,offense,0,,,,,
player,201509200car,htx,MorrDa01,off_pct,0%,,,,,
player,201509200car,htx,MorrDa01,defense,0,,,,,
player,201509200car,htx,MorrDa01,def_pct,0%,,,,,
player,201509200car,htx,MorrDa01,special_teams,14,,,,,
player,201509200car,htx,MorrDa01,st_pct,44%,,,,,
player,201509200car,htx,LechSh20,pos,P,,,,,
player,201509200car,htx,LechSh20,offense,0,,,,,
player,201509200car,htx,LechSh20,off_pct,0%,,,,,
player,201509200car,htx,LechSh20,defense,0,,,,,
player,201509200car,htx,LechSh20,def_pct,0%,,,,,
player,201509200car,htx,LechSh20,special_teams,11,,,,,
player,201509200car,htx,LechSh20,st_pct,34%,,,,,
player,201509200car,htx,WeekJo00,pos,LS,,,,,
player,201509200car,htx,WeekJo00,offense,0,,,,,
player,201509200car,htx,WeekJo00,off_pct,0%,,,,,
player,201509200car,htx,WeekJo00,defense,0,,,,,
player,201509200car,htx,WeekJo00,def_pct,0%,,,,,
player,201509200car,htx,WeekJo00,special_teams,11,,,,,
player,201509200car,htx,WeekJo00,st_pct,34%,,,,,
player,201509200car,htx,ThomCa02,pos,LB,,,,,
player,201509200car,htx,ThomCa02,offense,0,,,,,
player,201509200car,htx,ThomCa02,off_pct,0%,,,,,
player,201509200car,htx,ThomCa02,defense,0,,,,,
player,201509200car,htx,ThomCa02,def_pct,0%,,,,,
player,201509200car,htx,ThomCa02,special_teams,8,,,,,
player,201509200car,htx,ThomCa02,st_pct,25%,,,,,
player,201509200car,htx,BullRa00,pos,K,,,,,
player,201509200car,htx,BullRa00,offense,0,,,,,
player,201509200car,htx,BullRa00,off_pct,0%,,,,,
player,201509200car,htx,BullRa00,defense,0,,,,,
player,201509200car,htx,BullRa00,def_pct,0%,,,,,
player,201509200car,htx,BullRa00,special_teams,7,,,,,
player,201509200car,htx,BullRa00,st_pct,22%,,,,,
