game,2015,6,20151018,201510180cle,den,"Denver Broncos",26,cle,"Cleveland Browns",23
player,201510180cle,cle,BadeJo00,tackles_solo,1,,,,,
player,201510180cle,cle,BadeJo00,tackles_assists,1,,,,,
player,201510180cle,cle,BadeJo00,tackles_loss,0,,,,,
player,201510180cle,cle,BadeJo00,qb_hits,0,,,,,
player,201510180cle,cle,BadeJo00,fumbles_rec,0,,,,,
player,201510180cle,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,BadeJo00,fumbles_forced,0,,,,,
player,201510180cle,cle,CampIb00,def_int,0,,,,,
player,201510180cle,cle,CampIb00,def_int_yds,0,,,,,
player,201510180cle,cle,CampIb00,def_int_td,0,,,,,
player,201510180cle,cle,CampIb00,def_int_long,0,,,,,
player,201510180cle,cle,CampIb00,pass_defended,0,,,,,
player,201510180cle,cle,CampIb00,sacks,0.0,,,,,
player,201510180cle,cle,CampIb00,tackles_combined,2,,,,,
player,201510180cle,cle,CampIb00,tackles_solo,2,,,,,
player,201510180cle,cle,CampIb00,tackles_assists,0,,,,,
player,201510180cle,cle,CampIb00,tackles_loss,0,,,,,
player,201510180cle,cle,CampIb00,qb_hits,0,,,,,
player,201510180cle,cle,CampIb00,fumbles_rec,0,,,,,
player,201510180cle,cle,CampIb00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,CampIb00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,CampIb00,fumbles_forced,0,,,,,
player,201510180cle,cle,CoopXa00,def_int,0,,,,,
player,201510180cle,cle,CoopXa00,def_int_yds,0,,,,,
player,201510180cle,cle,CoopXa00,def_int_td,0,,,,,
player,201510180cle,cle,CoopXa00,def_int_long,0,,,,,
player,201510180cle,cle,CoopXa00,pass_defended,0,,,,,
player,201510180cle,cle,CoopXa00,sacks,0.0,,,,,
player,201510180cle,cle,CoopXa00,tackles_combined,2,,,,,
player,201510180cle,cle,CoopXa00,tackles_solo,1,,,,,
player,201510180cle,cle,CoopXa00,tackles_assists,1,,,,,
player,201510180cle,cle,CoopXa00,tackles_loss,1,,,,,
player,201510180cle,cle,CoopXa00,qb_hits,0,,,,,
player,201510180cle,cle,CoopXa00,fumbles_rec,0,,,,,
player,201510180cle,cle,CoopXa00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,CoopXa00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,CoopXa00,fumbles_forced,0,,,,,
player,201510180cle,cle,HughJo00,def_int,0,,,,,
player,201510180cle,cle,HughJo00,def_int_yds,0,,,,,
player,201510180cle,cle,HughJo00,def_int_td,0,,,,,
player,201510180cle,cle,HughJo00,def_int_long,0,,,,,
player,201510180cle,cle,HughJo00,pass_defended,0,,,,,
player,201510180cle,cle,HughJo00,sacks,0.0,,,,,
player,201510180cle,cle,HughJo00,tackles_combined,2,,,,,
player,201510180cle,cle,HughJo00,tackles_solo,2,,,,,
player,201510180cle,cle,HughJo00,tackles_assists,0,,,,,
player,201510180cle,cle,HughJo00,tackles_loss,0,,,,,
player,201510180cle,cle,HughJo00,qb_hits,0,,,,,
player,201510180cle,cle,HughJo00,fumbles_rec,0,,,,,
player,201510180cle,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,HughJo00,fumbles_forced,0,,,,,
player,201510180cle,cle,JohnMa06,def_int,0,,,,,
player,201510180cle,cle,JohnMa06,def_int_yds,0,,,,,
player,201510180cle,cle,JohnMa06,def_int_td,0,,,,,
player,201510180cle,cle,JohnMa06,def_int_long,0,,,,,
player,201510180cle,cle,JohnMa06,pass_defended,0,,,,,
player,201510180cle,cle,JohnMa06,sacks,0.0,,,,,
player,201510180cle,cle,JohnMa06,tackles_combined,2,,,,,
player,201510180cle,cle,JohnMa06,tackles_solo,0,,,,,
player,201510180cle,cle,JohnMa06,tackles_assists,2,,,,,
player,201510180cle,cle,JohnMa06,tackles_loss,0,,,,,
player,201510180cle,cle,JohnMa06,qb_hits,0,,,,,
player,201510180cle,cle,JohnMa06,fumbles_rec,0,,,,,
player,201510180cle,cle,JohnMa06,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,JohnMa06,fumbles_rec_td,0,,,,,
player,201510180cle,cle,JohnMa06,fumbles_forced,0,,,,,
player,201510180cle,cle,JoneDo02,def_int,0,,,,,
player,201510180cle,cle,JoneDo02,def_int_yds,0,,,,,
player,201510180cle,cle,JoneDo02,def_int_td,0,,,,,
player,201510180cle,cle,JoneDo02,def_int_long,0,,,,,
player,201510180cle,cle,JoneDo02,pass_defended,0,,,,,
player,201510180cle,cle,JoneDo02,sacks,0.0,,,,,
player,201510180cle,cle,JoneDo02,tackles_combined,2,,,,,
player,201510180cle,cle,JoneDo02,tackles_solo,2,,,,,
player,201510180cle,cle,JoneDo02,tackles_assists,0,,,,,
player,201510180cle,cle,JoneDo02,tackles_loss,0,,,,,
player,201510180cle,cle,JoneDo02,qb_hits,0,,,,,
player,201510180cle,cle,JoneDo02,fumbles_rec,0,,,,,
player,201510180cle,cle,JoneDo02,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,JoneDo02,fumbles_rec_td,0,,,,,
player,201510180cle,cle,JoneDo02,fumbles_forced,0,,,,,
player,201510180cle,cle,WillKW00,def_int,0,,,,,
player,201510180cle,cle,WillKW00,def_int_yds,0,,,,,
player,201510180cle,cle,WillKW00,def_int_td,0,,,,,
player,201510180cle,cle,WillKW00,def_int_long,0,,,,,
player,201510180cle,cle,WillKW00,pass_defended,0,,,,,
player,201510180cle,cle,WillKW00,sacks,0.0,,,,,
player,201510180cle,cle,WillKW00,tackles_combined,2,,,,,
player,201510180cle,cle,WillKW00,tackles_solo,2,,,,,
player,201510180cle,cle,WillKW00,tackles_assists,0,,,,,
player,201510180cle,cle,WillKW00,tackles_loss,0,,,,,
player,201510180cle,cle,WillKW00,qb_hits,0,,,,,
player,201510180cle,cle,WillKW00,fumbles_rec,0,,,,,
player,201510180cle,cle,WillKW00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,WillKW00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,WillKW00,fumbles_forced,0,,,,,
player,201510180cle,cle,CardTa00,def_int,0,,,,,
player,201510180cle,cle,CardTa00,def_int_yds,0,,,,,
player,201510180cle,cle,CardTa00,def_int_td,0,,,,,
player,201510180cle,cle,CardTa00,def_int_long,0,,,,,
player,201510180cle,cle,CardTa00,pass_defended,0,,,,,
player,201510180cle,cle,CardTa00,sacks,0.0,,,,,
player,201510180cle,cle,CardTa00,tackles_combined,1,,,,,
player,201510180cle,cle,CardTa00,tackles_solo,1,,,,,
player,201510180cle,cle,CardTa00,tackles_assists,0,,,,,
player,201510180cle,cle,CardTa00,tackles_loss,0,,,,,
player,201510180cle,cle,CardTa00,qb_hits,0,,,,,
player,201510180cle,cle,CardTa00,fumbles_rec,0,,,,,
player,201510180cle,cle,CardTa00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,CardTa00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,CardTa00,fumbles_forced,0,,,,,
player,201510180cle,cle,DrauSh00,def_int,0,,,,,
player,201510180cle,cle,DrauSh00,def_int_yds,0,,,,,
player,201510180cle,cle,DrauSh00,def_int_td,0,,,,,
player,201510180cle,cle,DrauSh00,def_int_long,0,,,,,
player,201510180cle,cle,DrauSh00,pass_defended,0,,,,,
player,201510180cle,cle,DrauSh00,sacks,0.0,,,,,
player,201510180cle,cle,DrauSh00,tackles_combined,1,,,,,
player,201510180cle,cle,DrauSh00,tackles_solo,0,,,,,
player,201510180cle,cle,DrauSh00,tackles_assists,1,,,,,
player,201510180cle,cle,DrauSh00,tackles_loss,0,,,,,
player,201510180cle,cle,DrauSh00,qb_hits,0,,,,,
player,201510180cle,cle,DrauSh00,fumbles_rec,0,,,,,
player,201510180cle,cle,DrauSh00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,DrauSh00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,DrauSh00,fumbles_forced,0,,,,,
player,201510180cle,cle,GilbJu00,def_int,0,,,,,
player,201510180cle,cle,GilbJu00,def_int_yds,0,,,,,
player,201510180cle,cle,GilbJu00,def_int_td,0,,,,,
player,201510180cle,cle,GilbJu00,def_int_long,0,,,,,
player,201510180cle,cle,GilbJu00,pass_defended,0,,,,,
player,201510180cle,cle,GilbJu00,sacks,0.0,,,,,
player,201510180cle,cle,GilbJu00,tackles_combined,1,,,,,
player,201510180cle,cle,GilbJu00,tackles_solo,1,,,,,
player,201510180cle,cle,GilbJu00,tackles_assists,0,,,,,
player,201510180cle,cle,GilbJu00,tackles_loss,0,,,,,
player,201510180cle,cle,GilbJu00,qb_hits,0,,,,,
player,201510180cle,cle,GilbJu00,fumbles_rec,0,,,,,
player,201510180cle,cle,GilbJu00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,GilbJu00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,GilbJu00,fumbles_forced,0,,,,,
player,201510180cle,cle,MedeJa00,def_int,0,,,,,
player,201510180cle,cle,MedeJa00,def_int_yds,0,,,,,
player,201510180cle,cle,MedeJa00,def_int_td,0,,,,,
player,201510180cle,cle,MedeJa00,def_int_long,0,,,,,
player,201510180cle,cle,MedeJa00,pass_defended,0,,,,,
player,201510180cle,cle,MedeJa00,sacks,0.0,,,,,
player,201510180cle,cle,MedeJa00,tackles_combined,1,,,,,
player,201510180cle,cle,MedeJa00,tackles_solo,1,,,,,
player,201510180cle,cle,MedeJa00,tackles_assists,0,,,,,
player,201510180cle,cle,MedeJa00,tackles_loss,0,,,,,
player,201510180cle,cle,MedeJa00,qb_hits,1,,,,,
player,201510180cle,cle,MedeJa00,fumbles_rec,0,,,,,
player,201510180cle,cle,MedeJa00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,MedeJa00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,MedeJa00,fumbles_forced,0,,,,,
player,201510180cle,cle,ShelDa01,def_int,0,,,,,
player,201510180cle,cle,ShelDa01,def_int_yds,0,,,,,
player,201510180cle,cle,ShelDa01,def_int_td,0,,,,,
player,201510180cle,cle,ShelDa01,def_int_long,0,,,,,
player,201510180cle,cle,ShelDa01,pass_defended,0,,,,,
player,201510180cle,cle,ShelDa01,sacks,0.0,,,,,
player,201510180cle,cle,ShelDa01,tackles_combined,1,,,,,
player,201510180cle,cle,ShelDa01,tackles_solo,0,,,,,
player,201510180cle,cle,ShelDa01,tackles_assists,1,,,,,
player,201510180cle,cle,ShelDa01,tackles_loss,0,,,,,
player,201510180cle,cle,ShelDa01,qb_hits,0,,,,,
player,201510180cle,cle,ShelDa01,fumbles_rec,0,,,,,
player,201510180cle,cle,ShelDa01,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,ShelDa01,fumbles_rec_td,0,,,,,
player,201510180cle,cle,ShelDa01,fumbles_forced,0,,,,,
player,201510180cle,den,SandEm00,kick_ret,0,,,,,
player,201510180cle,den,SandEm00,kick_ret_yds,0,,,,,
player,201510180cle,den,SandEm00,kick_ret_yds_per_ret,,,,,,
player,201510180cle,den,SandEm00,kick_ret_td,0,,,,,
player,201510180cle,den,SandEm00,kick_ret_long,0,,,,,
player,201510180cle,den,SandEm00,punt_ret,2,,,,,
player,201510180cle,den,SandEm00,punt_ret_yds,19,,,,,
player,201510180cle,den,SandEm00,punt_ret_yds_per_ret,9.5,,,,,
player,201510180cle,den,SandEm00,punt_ret_td,0,,,,,
player,201510180cle,den,SandEm00,punt_ret_long,11,,,,,
player,201510180cle,den,NorwJo00,kick_ret,0,,,,,
player,201510180cle,den,NorwJo00,kick_ret_yds,0,,,,,
player,201510180cle,den,NorwJo00,kick_ret_yds_per_ret,,,,,,
player,201510180cle,den,NorwJo00,kick_ret_td,0,,,,,
player,201510180cle,den,NorwJo00,kick_ret_long,0,,,,,
player,201510180cle,den,NorwJo00,punt_ret,1,,,,,
player,201510180cle,den,NorwJo00,punt_ret_yds,0,,,,,
player,201510180cle,den,NorwJo00,punt_ret_yds_per_ret,0.0,,,,,
player,201510180cle,den,NorwJo00,punt_ret_td,0,,,,,
player,201510180cle,den,NorwJo00,punt_ret_long,0,,,,,
player,201510180cle,den,BoldOm00,kick_ret,5,,,,,
player,201510180cle,den,BoldOm00,kick_ret_yds,95,,,,,
player,201510180cle,den,BoldOm00,kick_ret_yds_per_ret,19.0,,,,,
player,201510180cle,den,BoldOm00,kick_ret_td,0,,,,,
player,201510180cle,den,BoldOm00,kick_ret_long,27,,,,,
player,201510180cle,den,BoldOm00,punt_ret,0,,,,,
player,201510180cle,den,BoldOm00,punt_ret_yds,0,,,,,
player,201510180cle,den,BoldOm00,punt_ret_yds_per_ret,,,,,,
player,201510180cle,den,BoldOm00,punt_ret_td,0,,,,,
player,201510180cle,den,BoldOm00,punt_ret_long,0,,,,,
player,201510180cle,den,BibbKa00,kick_ret,1,,,,,
player,201510180cle,den,BibbKa00,kick_ret_yds,15,,,,,
player,201510180cle,den,BibbKa00,kick_ret_yds_per_ret,15.0,,,,,
player,201510180cle,den,BibbKa00,kick_ret_td,0,,,,,
player,201510180cle,den,BibbKa00,kick_ret_long,15,,,,,
player,201510180cle,den,BibbKa00,punt_ret,0,,,,,
player,201510180cle,den,BibbKa00,punt_ret_yds,0,,,,,
player,201510180cle,den,BibbKa00,punt_ret_yds_per_ret,,,,,,
player,201510180cle,den,BibbKa00,punt_ret_td,0,,,,,
player,201510180cle,den,BibbKa00,punt_ret_long,0,,,,,
player,201510180cle,cle,BenjTr00,kick_ret,0,,,,,
player,201510180cle,cle,BenjTr00,kick_ret_yds,0,,,,,
player,201510180cle,cle,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201510180cle,cle,BenjTr00,kick_ret_td,0,,,,,
player,201510180cle,cle,BenjTr00,kick_ret_long,0,,,,,
player,201510180cle,cle,BenjTr00,punt_ret,3,,,,,
player,201510180cle,cle,BenjTr00,punt_ret_yds,34,,,,,
player,201510180cle,cle,BenjTr00,punt_ret_yds_per_ret,11.3,,,,,
player,201510180cle,cle,BenjTr00,punt_ret_td,0,,,,,
player,201510180cle,cle,BenjTr00,punt_ret_long,20,,,,,
player,201510180cle,cle,DrauSh00,kick_ret,2,,,,,
player,201510180cle,cle,DrauSh00,kick_ret_yds,29,,,,,
player,201510180cle,cle,DrauSh00,kick_ret_yds_per_ret,14.5,,,,,
player,201510180cle,cle,DrauSh00,kick_ret_td,0,,,,,
player,201510180cle,cle,DrauSh00,kick_ret_long,19,,,,,
player,201510180cle,cle,DrauSh00,punt_ret,0,,,,,
player,201510180cle,cle,DrauSh00,punt_ret_yds,0,,,,,
player,201510180cle,cle,DrauSh00,punt_ret_yds_per_ret,,,,,,
player,201510180cle,cle,DrauSh00,punt_ret_td,0,,,,,
player,201510180cle,cle,DrauSh00,punt_ret_long,0,,,,,
player,201510180cle,cle,GilbJu00,kick_ret,2,,,,,
player,201510180cle,cle,GilbJu00,kick_ret_yds,56,,,,,
player,201510180cle,cle,GilbJu00,kick_ret_yds_per_ret,28.0,,,,,
player,201510180cle,cle,GilbJu00,kick_ret_td,0,,,,,
player,201510180cle,cle,GilbJu00,kick_ret_long,30,,,,,
player,201510180cle,cle,GilbJu00,punt_ret,0,,,,,
player,201510180cle,cle,GilbJu00,punt_ret_yds,0,,,,,
player,201510180cle,cle,GilbJu00,punt_ret_yds_per_ret,,,,,,
player,201510180cle,cle,GilbJu00,punt_ret_td,0,,,,,
player,201510180cle,cle,GilbJu00,punt_ret_long,0,,,,,
player,201510180cle,den,McMaBr01,xpm,2,,,,,
player,201510180cle,den,McMaBr01,xpa,2,,,,,
player,201510180cle,den,McMaBr01,fgm,4,,,,,
player,201510180cle,den,McMaBr01,fga,5,,,,,
player,201510180cle,den,McMaBr01,punt,0,,,,,
player,201510180cle,den,McMaBr01,punt_yds,0,,,,,
player,201510180cle,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201510180cle,den,McMaBr01,punt_long,0,,,,,
player,201510180cle,den,ColqBr00,xpm,,,,,,
player,201510180cle,den,ColqBr00,xpa,,,,,,
player,201510180cle,den,ColqBr00,fgm,,,,,,
player,201510180cle,den,ColqBr00,fga,,,,,,
player,201510180cle,den,ColqBr00,punt,7,,,,,
player,201510180cle,den,ColqBr00,punt_yds,319,,,,,
player,201510180cle,den,ColqBr00,punt_yds_per_punt,45.6,,,,,
player,201510180cle,den,ColqBr00,punt_long,57,,,,,
player,201510180cle,cle,CoonTr00,xpm,2,,,,,
player,201510180cle,cle,CoonTr00,xpa,2,,,,,
player,201510180cle,cle,CoonTr00,fgm,1,,,,,
player,201510180cle,cle,CoonTr00,fga,1,,,,,
player,201510180cle,cle,CoonTr00,punt,0,,,,,
player,201510180cle,cle,CoonTr00,punt_yds,0,,,,,
player,201510180cle,cle,CoonTr00,punt_yds_per_punt,,,,,,
player,201510180cle,cle,CoonTr00,punt_long,0,,,,,
player,201510180cle,cle,LeexAn20,xpm,,,,,,
player,201510180cle,cle,LeexAn20,xpa,,,,,,
player,201510180cle,cle,LeexAn20,fgm,,,,,,
player,201510180cle,cle,LeexAn20,fga,,,,,,
player,201510180cle,cle,LeexAn20,punt,7,,,,,
player,201510180cle,cle,LeexAn20,punt_yds,322,,,,,
player,201510180cle,cle,LeexAn20,punt_yds_per_punt,46.0,,,,,
player,201510180cle,cle,LeexAn20,punt_long,60,,,,,
player,201510180cle,cle,BitoJo00,pos,G,,,,,
player,201510180cle,cle,BitoJo00,offense,80,,,,,
player,201510180cle,cle,BitoJo00,off_pct,100%,,,,,
player,201510180cle,cle,BitoJo00,defense,0,,,,,
player,201510180cle,cle,BitoJo00,def_pct,0%,,,,,
player,201510180cle,cle,BitoJo00,special_teams,3,,,,,
player,201510180cle,cle,BitoJo00,st_pct,8%,,,,,
player,201510180cle,cle,GrecJo20,pos,G,,,,,
player,201510180cle,cle,GrecJo20,offense,80,,,,,
player,201510180cle,cle,GrecJo20,off_pct,100%,,,,,
player,201510180cle,cle,GrecJo20,defense,0,,,,,
player,201510180cle,cle,GrecJo20,def_pct,0%,,,,,
player,201510180cle,cle,GrecJo20,special_teams,3,,,,,
player,201510180cle,cle,GrecJo20,st_pct,8%,,,,,
player,201510180cle,cle,SchwMi00,pos,T,,,,,
player,201510180cle,cle,SchwMi00,offense,80,,,,,
player,201510180cle,cle,SchwMi00,off_pct,100%,,,,,
player,201510180cle,cle,SchwMi00,defense,0,,,,,
player,201510180cle,cle,SchwMi00,def_pct,0%,,,,,
player,201510180cle,cle,SchwMi00,special_teams,3,,,,,
player,201510180cle,cle,SchwMi00,st_pct,8%,,,,,
player,201510180cle,cle,McCoJo01,pos,QB,,,,,
player,201510180cle,cle,McCoJo01,offense,80,,,,,
player,201510180cle,cle,McCoJo01,off_pct,100%,,,,,
player,201510180cle,cle,McCoJo01,defense,0,,,,,
player,201510180cle,cle,McCoJo01,def_pct,0%,,,,,
player,201510180cle,cle,McCoJo01,special_teams,0,,,,,
player,201510180cle,cle,McCoJo01,st_pct,0%,,,,,
player,201510180cle,cle,MackAl20,pos,C,,,,,
player,201510180cle,cle,MackAl20,offense,80,,,,,
player,201510180cle,cle,MackAl20,off_pct,100%,,,,,
player,201510180cle,cle,MackAl20,defense,0,,,,,
player,201510180cle,cle,MackAl20,def_pct,0%,,,,,
player,201510180cle,cle,MackAl20,special_teams,0,,,,,
player,201510180cle,cle,MackAl20,st_pct,0%,,,,,
player,201510180cle,cle,ThomJo28,pos,T,,,,,
player,201510180cle,cle,ThomJo28,offense,80,,,,,
player,201510180cle,cle,ThomJo28,off_pct,100%,,,,,
player,201510180cle,cle,ThomJo28,defense,0,,,,,
player,201510180cle,cle,ThomJo28,def_pct,0%,,,,,
player,201510180cle,cle,ThomJo28,special_teams,0,,,,,
player,201510180cle,cle,ThomJo28,st_pct,0%,,,,,
player,201510180cle,cle,BarnGa01,pos,TE,,,,,
player,201510180cle,cle,BarnGa01,offense,63,,,,,
player,201510180cle,cle,BarnGa01,off_pct,79%,,,,,
player,201510180cle,cle,BarnGa01,defense,0,,,,,
player,201510180cle,cle,BarnGa01,def_pct,0%,,,,,
player,201510180cle,cle,BarnGa01,special_teams,8,,,,,
player,201510180cle,cle,BarnGa01,st_pct,22%,,,,,
player,201510180cle,cle,HawkAn00,pos,WR,,,,,
player,201510180cle,cle,HawkAn00,offense,59,,,,,
player,201510180cle,cle,HawkAn00,off_pct,74%,,,,,
player,201510180cle,cle,HawkAn00,defense,0,,,,,
player,201510180cle,cle,HawkAn00,def_pct,0%,,,,,
player,201510180cle,cle,HawkAn00,special_teams,2,,,,,
player,201510180cle,cle,HawkAn00,st_pct,5%,,,,,
player,201510180cle,cle,BenjTr00,pos,WR,,,,,
player,201510180cle,cle,BenjTr00,offense,57,,,,,
player,201510180cle,cle,BenjTr00,off_pct,71%,,,,,
player,201510180cle,cle,BenjTr00,defense,0,,,,,
player,201510180cle,cle,BenjTr00,def_pct,0%,,,,,
player,201510180cle,cle,BenjTr00,special_teams,6,,,,,
player,201510180cle,cle,BenjTr00,st_pct,16%,,,,,
player,201510180cle,cle,DrayJi00,pos,TE,,,,,
player,201510180cle,cle,DrayJi00,offense,44,,,,,
player,201510180cle,cle,DrayJi00,off_pct,55%,,,,,
player,201510180cle,cle,DrayJi00,defense,0,,,,,
player,201510180cle,cle,DrayJi00,def_pct,0%,,,,,
player,201510180cle,cle,DrayJi00,special_teams,13,,,,,
player,201510180cle,cle,DrayJi00,st_pct,35%,,,,,
player,201510180cle,cle,HartBr00,pos,WR,,,,,
player,201510180cle,cle,HartBr00,offense,41,,,,,
player,201510180cle,cle,HartBr00,off_pct,51%,,,,,
player,201510180cle,cle,HartBr00,defense,0,,,,,
player,201510180cle,cle,HartBr00,def_pct,0%,,,,,
player,201510180cle,cle,HartBr00,special_teams,0,,,,,
player,201510180cle,cle,HartBr00,st_pct,0%,,,,,
player,201510180cle,cle,JohnDu00,pos,RB,,,,,
player,201510180cle,cle,JohnDu00,offense,34,,,,,
player,201510180cle,cle,JohnDu00,off_pct,42%,,,,,
player,201510180cle,cle,JohnDu00,defense,0,,,,,
player,201510180cle,cle,JohnDu00,def_pct,0%,,,,,
player,201510180cle,cle,JohnDu00,special_teams,0,,,,,
player,201510180cle,cle,JohnDu00,st_pct,0%,,,,,
player,201510180cle,cle,JohnMa06,pos,FB,,,,,
player,201510180cle,cle,JohnMa06,offense,29,,,,,
player,201510180cle,cle,JohnMa06,off_pct,36%,,,,,
player,201510180cle,cle,JohnMa06,defense,0,,,,,
player,201510180cle,cle,JohnMa06,def_pct,0%,,,,,
player,201510180cle,cle,JohnMa06,special_teams,18,,,,,
player,201510180cle,cle,JohnMa06,st_pct,49%,,,,,
player,201510180cle,cle,CrowIs00,pos,RB,,,,,
player,201510180cle,cle,CrowIs00,offense,28,,,,,
player,201510180cle,cle,CrowIs00,off_pct,35%,,,,,
player,201510180cle,cle,CrowIs00,defense,0,,,,,
player,201510180cle,cle,CrowIs00,def_pct,0%,,,,,
player,201510180cle,cle,CrowIs00,special_teams,0,,,,,
player,201510180cle,cle,CrowIs00,st_pct,0%,,,,,
player,201510180cle,cle,GabrTa00,pos,WR,,,,,
player,201510180cle,cle,GabrTa00,offense,24,,,,,
player,201510180cle,cle,GabrTa00,off_pct,30%,,,,,
player,201510180cle,cle,GabrTa00,defense,0,,,,,
player,201510180cle,cle,GabrTa00,def_pct,0%,,,,,
player,201510180cle,cle,GabrTa00,special_teams,4,,,,,
player,201510180cle,cle,GabrTa00,st_pct,11%,,,,,
player,201510180cle,cle,TurbRo00,pos,RB,,,,,
player,201510180cle,cle,TurbRo00,offense,18,,,,,
player,201510180cle,cle,TurbRo00,off_pct,22%,,,,,
player,201510180cle,cle,TurbRo00,defense,0,,,,,
player,201510180cle,cle,TurbRo00,def_pct,0%,,,,,
player,201510180cle,cle,TurbRo00,special_teams,6,,,,,
player,201510180cle,cle,TurbRo00,st_pct,16%,,,,,
player,201510180cle,cle,HousRo01,pos,TE,,,,,
player,201510180cle,cle,HousRo01,offense,3,,,,,
player,201510180cle,cle,HousRo01,off_pct,4%,,,,,
player,201510180cle,cle,HousRo01,defense,0,,,,,
player,201510180cle,cle,HousRo01,def_pct,0%,,,,,
player,201510180cle,cle,HousRo01,special_teams,3,,,,,
player,201510180cle,cle,HousRo01,st_pct,8%,,,,,
player,201510180cle,cle,PoyeJo00,pos,FS,,,,,
player,201510180cle,cle,PoyeJo00,offense,0,,,,,
player,201510180cle,cle,PoyeJo00,off_pct,0%,,,,,
player,201510180cle,cle,PoyeJo00,defense,84,,,,,
player,201510180cle,cle,PoyeJo00,def_pct,100%,,,,,
player,201510180cle,cle,PoyeJo00,special_teams,19,,,,,
player,201510180cle,cle,PoyeJo00,st_pct,51%,,,,,
player,201510180cle,cle,WillTr99,pos,CB,,,,,
player,201510180cle,cle,WillTr99,offense,0,,,,,
player,201510180cle,cle,WillTr99,off_pct,0%,,,,,
player,201510180cle,cle,WillTr99,defense,84,,,,,
player,201510180cle,cle,WillTr99,def_pct,100%,,,,,
player,201510180cle,cle,WillTr99,special_teams,8,,,,,
player,201510180cle,cle,WillTr99,st_pct,22%,,,,,
player,201510180cle,cle,WhitDo20,pos,SS,,,,,
player,201510180cle,cle,WhitDo20,offense,0,,,,,
player,201510180cle,cle,WhitDo20,off_pct,0%,,,,,
player,201510180cle,cle,WhitDo20,defense,84,,,,,
player,201510180cle,cle,WhitDo20,def_pct,100%,,,,,
player,201510180cle,cle,WhitDo20,special_teams,1,,,,,
player,201510180cle,cle,WhitDo20,st_pct,3%,,,,,
player,201510180cle,cle,DesiPi00,pos,CB,,,,,
player,201510180cle,cle,DesiPi00,offense,0,,,,,
player,201510180cle,cle,DesiPi00,off_pct,0%,,,,,
player,201510180cle,cle,DesiPi00,defense,84,,,,,
player,201510180cle,cle,DesiPi00,def_pct,100%,,,,,
player,201510180cle,cle,DesiPi00,special_teams,1,,,,,
player,201510180cle,cle,DesiPi00,st_pct,3%,,,,,
player,201510180cle,cle,DansKa20,pos,LB,,,,,
player,201510180cle,cle,DansKa20,offense,0,,,,,
player,201510180cle,cle,DansKa20,off_pct,0%,,,,,
player,201510180cle,cle,DansKa20,defense,82,,,,,
player,201510180cle,cle,DansKa20,def_pct,98%,,,,,
player,201510180cle,cle,DansKa20,special_teams,9,,,,,
player,201510180cle,cle,DansKa20,st_pct,24%,,,,,
player,201510180cle,cle,WillKW00,pos,CB,,,,,
player,201510180cle,cle,WillKW00,offense,0,,,,,
player,201510180cle,cle,WillKW00,off_pct,0%,,,,,
player,201510180cle,cle,WillKW00,defense,70,,,,,
player,201510180cle,cle,WillKW00,def_pct,83%,,,,,
player,201510180cle,cle,WillKW00,special_teams,7,,,,,
player,201510180cle,cle,WillKW00,st_pct,19%,,,,,
player,201510180cle,cle,KirkCh00,pos,LB,,,,,
player,201510180cle,cle,KirkCh00,offense,0,,,,,
player,201510180cle,cle,KirkCh00,off_pct,0%,,,,,
player,201510180cle,cle,KirkCh00,defense,69,,,,,
player,201510180cle,cle,KirkCh00,def_pct,82%,,,,,
player,201510180cle,cle,KirkCh00,special_teams,8,,,,,
player,201510180cle,cle,KirkCh00,st_pct,22%,,,,,
player,201510180cle,cle,KrugPa99,pos,LB,,,,,
player,201510180cle,cle,KrugPa99,offense,0,,,,,
player,201510180cle,cle,KrugPa99,off_pct,0%,,,,,
player,201510180cle,cle,KrugPa99,defense,67,,,,,
player,201510180cle,cle,KrugPa99,def_pct,80%,,,,,
player,201510180cle,cle,KrugPa99,special_teams,1,,,,,
player,201510180cle,cle,KrugPa99,st_pct,3%,,,,,
