game,2015,6,20151018,201510180gnb,sdg,"San Diego Chargers",20,gnb,"Green Bay Packers",27
player,201510180gnb,gnb,PennMi00,def_pct,26%,,,,,
player,201510180gnb,gnb,PennMi00,special_teams,5,,,,,
player,201510180gnb,gnb,PennMi00,st_pct,19%,,,,,
player,201510180gnb,gnb,BanjCh00,pos,SS,,,,,
player,201510180gnb,gnb,BanjCh00,offense,0,,,,,
player,201510180gnb,gnb,BanjCh00,off_pct,0%,,,,,
player,201510180gnb,gnb,BanjCh00,defense,18,,,,,
player,201510180gnb,gnb,BanjCh00,def_pct,20%,,,,,
player,201510180gnb,gnb,BanjCh00,special_teams,21,,,,,
player,201510180gnb,gnb,BanjCh00,st_pct,81%,,,,,
player,201510180gnb,gnb,ElliJa02,pos,LB,,,,,
player,201510180gnb,gnb,ElliJa02,offense,0,,,,,
player,201510180gnb,gnb,ElliJa02,off_pct,0%,,,,,
player,201510180gnb,gnb,ElliJa02,defense,17,,,,,
player,201510180gnb,gnb,ElliJa02,def_pct,18%,,,,,
player,201510180gnb,gnb,ElliJa02,special_teams,21,,,,,
player,201510180gnb,gnb,ElliJa02,st_pct,81%,,,,,
player,201510180gnb,gnb,MuluAn00,pos,LB,,,,,
player,201510180gnb,gnb,MuluAn00,offense,0,,,,,
player,201510180gnb,gnb,MuluAn00,off_pct,0%,,,,,
player,201510180gnb,gnb,MuluAn00,defense,17,,,,,
player,201510180gnb,gnb,MuluAn00,def_pct,18%,,,,,
player,201510180gnb,gnb,MuluAn00,special_teams,6,,,,,
player,201510180gnb,gnb,MuluAn00,st_pct,23%,,,,,
player,201510180gnb,gnb,RollQu00,pos,CB,,,,,
player,201510180gnb,gnb,RollQu00,offense,0,,,,,
player,201510180gnb,gnb,RollQu00,off_pct,0%,,,,,
player,201510180gnb,gnb,RollQu00,defense,12,,,,,
player,201510180gnb,gnb,RollQu00,def_pct,13%,,,,,
player,201510180gnb,gnb,RollQu00,special_teams,16,,,,,
player,201510180gnb,gnb,RollQu00,st_pct,62%,,,,,
player,201510180gnb,gnb,RipkAa00,pos,FB,,,,,
player,201510180gnb,gnb,RipkAa00,offense,0,,,,,
player,201510180gnb,gnb,RipkAa00,off_pct,0%,,,,,
player,201510180gnb,gnb,RipkAa00,defense,0,,,,,
player,201510180gnb,gnb,RipkAa00,def_pct,0%,,,,,
player,201510180gnb,gnb,RipkAa00,special_teams,17,,,,,
player,201510180gnb,gnb,RipkAa00,st_pct,65%,,,,,
player,201510180gnb,gnb,RyanJa00,pos,LB,,,,,
player,201510180gnb,gnb,RyanJa00,offense,0,,,,,
player,201510180gnb,gnb,RyanJa00,off_pct,0%,,,,,
player,201510180gnb,gnb,RyanJa00,defense,0,,,,,
player,201510180gnb,gnb,RyanJa00,def_pct,0%,,,,,
player,201510180gnb,gnb,RyanJa00,special_teams,14,,,,,
player,201510180gnb,gnb,RyanJa00,st_pct,54%,,,,,
player,201510180gnb,gnb,CrosMa20,pos,K,,,,,
player,201510180gnb,gnb,CrosMa20,offense,0,,,,,
player,201510180gnb,gnb,CrosMa20,off_pct,0%,,,,,
player,201510180gnb,gnb,CrosMa20,defense,0,,,,,
player,201510180gnb,gnb,CrosMa20,def_pct,0%,,,,,
player,201510180gnb,gnb,CrosMa20,special_teams,11,,,,,
player,201510180gnb,gnb,CrosMa20,st_pct,42%,,,,,
player,201510180gnb,gnb,TretJC00,pos,C,,,,,
player,201510180gnb,gnb,TretJC00,offense,0,,,,,
player,201510180gnb,gnb,TretJC00,off_pct,0%,,,,,
player,201510180gnb,gnb,TretJC00,defense,0,,,,,
player,201510180gnb,gnb,TretJC00,def_pct,0%,,,,,
player,201510180gnb,gnb,TretJC00,special_teams,9,,,,,
player,201510180gnb,gnb,TretJC00,st_pct,35%,,,,,
player,201510180gnb,gnb,BarcDo00,pos,T,,,,,
player,201510180gnb,gnb,BarcDo00,offense,0,,,,,
player,201510180gnb,gnb,BarcDo00,off_pct,0%,,,,,
player,201510180gnb,gnb,BarcDo00,defense,0,,,,,
player,201510180gnb,gnb,BarcDo00,def_pct,0%,,,,,
player,201510180gnb,gnb,BarcDo00,special_teams,9,,,,,
player,201510180gnb,gnb,BarcDo00,st_pct,35%,,,,,
player,201510180gnb,gnb,MastTi99,pos,P,,,,,
player,201510180gnb,gnb,MastTi99,offense,0,,,,,
player,201510180gnb,gnb,MastTi99,off_pct,0%,,,,,
player,201510180gnb,gnb,MastTi99,defense,0,,,,,
player,201510180gnb,gnb,MastTi99,def_pct,0%,,,,,
player,201510180gnb,gnb,MastTi99,special_teams,9,,,,,
player,201510180gnb,gnb,MastTi99,st_pct,35%,,,,,
player,201510180gnb,gnb,GoodBr99,pos,LS,,,,,
player,201510180gnb,gnb,GoodBr99,offense,0,,,,,
player,201510180gnb,gnb,GoodBr99,off_pct,0%,,,,,
player,201510180gnb,gnb,GoodBr99,defense,0,,,,,
player,201510180gnb,gnb,GoodBr99,def_pct,0%,,,,,
player,201510180gnb,gnb,GoodBr99,special_teams,9,,,,,
player,201510180gnb,gnb,GoodBr99,st_pct,35%,,,,,
player,201510180gnb,gnb,GoodDe00,pos,CB,,,,,
player,201510180gnb,gnb,GoodDe00,offense,0,,,,,
player,201510180gnb,gnb,GoodDe00,off_pct,0%,,,,,
player,201510180gnb,gnb,GoodDe00,defense,0,,,,,
player,201510180gnb,gnb,GoodDe00,def_pct,0%,,,,,
player,201510180gnb,gnb,GoodDe00,special_teams,9,,,,,
player,201510180gnb,gnb,GoodDe00,st_pct,35%,,,,,
player,201510180gnb,gnb,WalkJo00,pos,G,,,,,
player,201510180gnb,gnb,WalkJo00,offense,0,,,,,
player,201510180gnb,gnb,WalkJo00,off_pct,0%,,,,,
player,201510180gnb,gnb,WalkJo00,defense,0,,,,,
player,201510180gnb,gnb,WalkJo00,def_pct,0%,,,,,
player,201510180gnb,gnb,WalkJo00,special_teams,5,,,,,
player,201510180gnb,gnb,WalkJo00,st_pct,19%,,,,,
player,201510180gnb,gnb,GuntLa00,pos,CB,,,,,
player,201510180gnb,gnb,GuntLa00,offense,0,,,,,
player,201510180gnb,gnb,GuntLa00,off_pct,0%,,,,,
player,201510180gnb,gnb,GuntLa00,defense,0,,,,,
player,201510180gnb,gnb,GuntLa00,def_pct,0%,,,,,
player,201510180gnb,gnb,GuntLa00,special_teams,1,,,,,
player,201510180gnb,gnb,GuntLa00,st_pct,4%,,,,,
player,201510180gnb,sdg,WiggKe00,pos,T,,,,,
player,201510180gnb,sdg,WiggKe00,offense,92,,,,,
player,201510180gnb,sdg,WiggKe00,off_pct,100%,,,,,
player,201510180gnb,sdg,WiggKe00,defense,0,,,,,
player,201510180gnb,sdg,WiggKe00,def_pct,0%,,,,,
player,201510180gnb,sdg,WiggKe00,special_teams,4,,,,,
player,201510180gnb,sdg,WiggKe00,st_pct,15%,,,,,
player,201510180gnb,sdg,BarkJo00,pos,T,,,,,
player,201510180gnb,sdg,BarkJo00,offense,92,,,,,
player,201510180gnb,sdg,BarkJo00,off_pct,100%,,,,,
player,201510180gnb,sdg,BarkJo00,defense,0,,,,,
player,201510180gnb,sdg,BarkJo00,def_pct,0%,,,,,
player,201510180gnb,sdg,BarkJo00,special_teams,4,,,,,
player,201510180gnb,sdg,BarkJo00,st_pct,15%,,,,,
player,201510180gnb,sdg,RobiTr01,pos,C,,,,,
player,201510180gnb,sdg,RobiTr01,offense,92,,,,,
player,201510180gnb,sdg,RobiTr01,off_pct,100%,,,,,
player,201510180gnb,sdg,RobiTr01,defense,0,,,,,
player,201510180gnb,sdg,RobiTr01,def_pct,0%,,,,,
player,201510180gnb,sdg,RobiTr01,special_teams,4,,,,,
player,201510180gnb,sdg,RobiTr01,st_pct,15%,,,,,
player,201510180gnb,sdg,FlukDJ00,pos,G,,,,,
player,201510180gnb,sdg,FlukDJ00,offense,92,,,,,
player,201510180gnb,sdg,FlukDJ00,off_pct,100%,,,,,
player,201510180gnb,sdg,FlukDJ00,defense,0,,,,,
player,201510180gnb,sdg,FlukDJ00,def_pct,0%,,,,,
player,201510180gnb,sdg,FlukDJ00,special_teams,0,,,,,
player,201510180gnb,sdg,FlukDJ00,st_pct,0%,,,,,
player,201510180gnb,sdg,RivePh00,pos,QB,,,,,
player,201510180gnb,sdg,RivePh00,offense,92,,,,,
player,201510180gnb,sdg,RivePh00,off_pct,100%,,,,,
player,201510180gnb,sdg,RivePh00,defense,0,,,,,
player,201510180gnb,sdg,RivePh00,def_pct,0%,,,,,
player,201510180gnb,sdg,RivePh00,special_teams,0,,,,,
player,201510180gnb,sdg,RivePh00,st_pct,0%,,,,,
player,201510180gnb,sdg,HairCh00,pos,T,,,,,
player,201510180gnb,sdg,HairCh00,offense,92,,,,,
player,201510180gnb,sdg,HairCh00,off_pct,100%,,,,,
player,201510180gnb,sdg,HairCh00,defense,0,,,,,
player,201510180gnb,sdg,HairCh00,def_pct,0%,,,,,
player,201510180gnb,sdg,HairCh00,special_teams,0,,,,,
player,201510180gnb,sdg,HairCh00,st_pct,0%,,,,,
player,201510180gnb,sdg,FloyMa00,pos,WR,,,,,
player,201510180gnb,sdg,FloyMa00,offense,91,,,,,
player,201510180gnb,sdg,FloyMa00,off_pct,99%,,,,,
player,201510180gnb,sdg,FloyMa00,defense,0,,,,,
player,201510180gnb,sdg,FloyMa00,def_pct,0%,,,,,
player,201510180gnb,sdg,FloyMa00,special_teams,0,,,,,
player,201510180gnb,sdg,FloyMa00,st_pct,0%,,,,,
player,201510180gnb,sdg,InmaDo00,pos,WR,,,,,
player,201510180gnb,sdg,InmaDo00,offense,70,,,,,
player,201510180gnb,sdg,InmaDo00,off_pct,76%,,,,,
player,201510180gnb,sdg,InmaDo00,defense,0,,,,,
player,201510180gnb,sdg,InmaDo00,def_pct,0%,,,,,
player,201510180gnb,sdg,InmaDo00,special_teams,0,,,,,
player,201510180gnb,sdg,InmaDo00,st_pct,0%,,,,,
player,201510180gnb,sdg,GateAn00,pos,TE,,,,,
player,201510180gnb,sdg,GateAn00,offense,69,,,,,
player,201510180gnb,sdg,GateAn00,off_pct,75%,,,,,
player,201510180gnb,sdg,GateAn00,defense,0,,,,,
player,201510180gnb,sdg,GateAn00,def_pct,0%,,,,,
player,201510180gnb,sdg,GateAn00,special_teams,0,,,,,
player,201510180gnb,sdg,GateAn00,st_pct,0%,,,,,
player,201510180gnb,sdg,GreeLa00,pos,TE,,,,,
player,201510180gnb,sdg,GreeLa00,offense,64,,,,,
player,201510180gnb,sdg,GreeLa00,off_pct,70%,,,,,
player,201510180gnb,sdg,GreeLa00,defense,0,,,,,
player,201510180gnb,sdg,GreeLa00,def_pct,0%,,,,,
player,201510180gnb,sdg,GreeLa00,special_teams,13,,,,,
player,201510180gnb,sdg,GreeLa00,st_pct,50%,,,,,
player,201510180gnb,sdg,AlleKe00,pos,WR,,,,,
player,201510180gnb,sdg,AlleKe00,offense,64,,,,,
player,201510180gnb,sdg,AlleKe00,off_pct,70%,,,,,
player,201510180gnb,sdg,AlleKe00,defense,0,,,,,
player,201510180gnb,sdg,AlleKe00,def_pct,0%,,,,,
player,201510180gnb,sdg,AlleKe00,special_teams,0,,,,,
player,201510180gnb,sdg,AlleKe00,st_pct,0%,,,,,
player,201510180gnb,sdg,WoodDa02,pos,RB,,,,,
player,201510180gnb,sdg,WoodDa02,offense,50,,,,,
player,201510180gnb,sdg,WoodDa02,off_pct,54%,,,,,
player,201510180gnb,sdg,WoodDa02,defense,0,,,,,
player,201510180gnb,sdg,WoodDa02,def_pct,0%,,,,,
player,201510180gnb,sdg,WoodDa02,special_teams,0,,,,,
player,201510180gnb,sdg,WoodDa02,st_pct,0%,,,,,
player,201510180gnb,sdg,OlivBr01,pos,RB,,,,,
player,201510180gnb,sdg,OlivBr01,offense,27,,,,,
player,201510180gnb,sdg,OlivBr01,off_pct,29%,,,,,
player,201510180gnb,sdg,OlivBr01,defense,0,,,,,
player,201510180gnb,sdg,OlivBr01,def_pct,0%,,,,,
player,201510180gnb,sdg,OlivBr01,special_teams,7,,,,,
player,201510180gnb,sdg,OlivBr01,st_pct,27%,,,,,
player,201510180gnb,sdg,GordMe00,pos,RB,,,,,
player,201510180gnb,sdg,GordMe00,offense,15,,,,,
player,201510180gnb,sdg,GordMe00,off_pct,16%,,,,,
player,201510180gnb,sdg,GordMe00,defense,0,,,,,
player,201510180gnb,sdg,GordMe00,def_pct,0%,,,,,
player,201510180gnb,sdg,GordMe00,special_teams,0,,,,,
player,201510180gnb,sdg,GordMe00,st_pct,0%,,,,,
player,201510180gnb,sdg,JohnDa05,pos,TE,,,,,
player,201510180gnb,sdg,JohnDa05,offense,5,,,,,
player,201510180gnb,sdg,JohnDa05,off_pct,5%,,,,,
player,201510180gnb,sdg,JohnDa05,defense,0,,,,,
player,201510180gnb,sdg,JohnDa05,def_pct,0%,,,,,
player,201510180gnb,sdg,JohnDa05,special_teams,6,,,,,
player,201510180gnb,sdg,JohnDa05,st_pct,23%,,,,,
player,201510180gnb,sdg,JoneJa03,pos,WR,,,,,
player,201510180gnb,sdg,JoneJa03,offense,3,,,,,
player,201510180gnb,sdg,JoneJa03,off_pct,3%,,,,,
player,201510180gnb,sdg,JoneJa03,defense,0,,,,,
player,201510180gnb,sdg,JoneJa03,def_pct,0%,,,,,
player,201510180gnb,sdg,JoneJa03,special_teams,10,,,,,
player,201510180gnb,sdg,JoneJa03,st_pct,38%,,,,,
player,201510180gnb,sdg,PhilJo00,pos,TE,,,,,
player,201510180gnb,sdg,PhilJo00,offense,2,,,,,
player,201510180gnb,sdg,PhilJo00,off_pct,2%,,,,,
player,201510180gnb,sdg,PhilJo00,defense,0,,,,,
player,201510180gnb,sdg,PhilJo00,def_pct,0%,,,,,
player,201510180gnb,sdg,PhilJo00,special_teams,19,,,,,
player,201510180gnb,sdg,PhilJo00,st_pct,73%,,,,,
player,201510180gnb,sdg,ButlDo99,pos,LB,,,,,
player,201510180gnb,sdg,ButlDo99,offense,0,,,,,
player,201510180gnb,sdg,ButlDo99,off_pct,0%,,,,,
player,201510180gnb,sdg,ButlDo99,defense,53,,,,,
player,201510180gnb,sdg,ButlDo99,def_pct,100%,,,,,
player,201510180gnb,sdg,ButlDo99,special_teams,12,,,,,
player,201510180gnb,sdg,ButlDo99,st_pct,46%,,,,,
player,201510180gnb,sdg,VerrJa00,pos,CB,,,,,
player,201510180gnb,sdg,VerrJa00,offense,0,,,,,
player,201510180gnb,sdg,VerrJa00,off_pct,0%,,,,,
player,201510180gnb,sdg,VerrJa00,defense,53,,,,,
player,201510180gnb,sdg,VerrJa00,def_pct,100%,,,,,
player,201510180gnb,sdg,VerrJa00,special_teams,6,,,,,
player,201510180gnb,sdg,VerrJa00,st_pct,23%,,,,,
player,201510180gnb,sdg,IngrMe00,pos,LB,,,,,
player,201510180gnb,sdg,IngrMe00,offense,0,,,,,
player,201510180gnb,sdg,IngrMe00,off_pct,0%,,,,,
player,201510180gnb,sdg,IngrMe00,defense,53,,,,,
player,201510180gnb,sdg,IngrMe00,def_pct,100%,,,,,
player,201510180gnb,sdg,IngrMe00,special_teams,5,,,,,
player,201510180gnb,sdg,IngrMe00,st_pct,19%,,,,,
player,201510180gnb,sdg,AttaJe00,pos,LB,,,,,
player,201510180gnb,sdg,AttaJe00,offense,0,,,,,
player,201510180gnb,sdg,AttaJe00,off_pct,0%,,,,,
player,201510180gnb,sdg,AttaJe00,defense,53,,,,,
player,201510180gnb,sdg,AttaJe00,def_pct,100%,,,,,
player,201510180gnb,sdg,AttaJe00,special_teams,5,,,,,
player,201510180gnb,sdg,AttaJe00,st_pct,19%,,,,,
player,201510180gnb,sdg,FlowBr99,pos,CB,,,,,
player,201510180gnb,sdg,FlowBr99,offense,0,,,,,
player,201510180gnb,sdg,FlowBr99,off_pct,0%,,,,,
player,201510180gnb,sdg,FlowBr99,defense,53,,,,,
player,201510180gnb,sdg,FlowBr99,def_pct,100%,,,,,
player,201510180gnb,sdg,FlowBr99,special_teams,3,,,,,
player,201510180gnb,sdg,FlowBr99,st_pct,12%,,,,,
player,201510180gnb,sdg,WeddEr99,pos,FS,,,,,
player,201510180gnb,sdg,WeddEr99,offense,0,,,,,
player,201510180gnb,sdg,WeddEr99,off_pct,0%,,,,,
player,201510180gnb,sdg,WeddEr99,defense,44,,,,,
player,201510180gnb,sdg,WeddEr99,def_pct,83%,,,,,
player,201510180gnb,sdg,WeddEr99,special_teams,11,,,,,
player,201510180gnb,sdg,WeddEr99,st_pct,42%,,,,,
player,201510180gnb,sdg,RobiPa99,pos,CB,,,,,
player,201510180gnb,sdg,RobiPa99,offense,0,,,,,
player,201510180gnb,sdg,RobiPa99,off_pct,0%,,,,,
player,201510180gnb,sdg,RobiPa99,defense,40,,,,,
player,201510180gnb,sdg,RobiPa99,def_pct,75%,,,,,
player,201510180gnb,sdg,RobiPa99,special_teams,14,,,,,
player,201510180gnb,sdg,RobiPa99,st_pct,54%,,,,,
player,201510180gnb,sdg,LiugCo00,pos,DT,,,,,
player,201510180gnb,sdg,LiugCo00,offense,0,,,,,
player,201510180gnb,sdg,LiugCo00,off_pct,0%,,,,,
player,201510180gnb,sdg,LiugCo00,defense,40,,,,,
player,201510180gnb,sdg,LiugCo00,def_pct,75%,,,,,
player,201510180gnb,sdg,LiugCo00,special_teams,0,,,,,
player,201510180gnb,sdg,LiugCo00,st_pct,0%,,,,,
player,201510180gnb,sdg,ReyeKe00,pos,DE,,,,,
player,201510180gnb,sdg,ReyeKe00,offense,0,,,,,
player,201510180gnb,sdg,ReyeKe00,off_pct,0%,,,,,
player,201510180gnb,sdg,ReyeKe00,defense,39,,,,,
player,201510180gnb,sdg,ReyeKe00,def_pct,74%,,,,,
player,201510180gnb,sdg,ReyeKe00,special_teams,11,,,,,
player,201510180gnb,sdg,ReyeKe00,st_pct,42%,,,,,
player,201510180gnb,sdg,WilsJi00,pos,SS,,,,,
player,201510180gnb,sdg,WilsJi00,offense,0,,,,,
player,201510180gnb,sdg,WilsJi00,off_pct,0%,,,,,
player,201510180gnb,sdg,WilsJi00,defense,35,,,,,
player,201510180gnb,sdg,WilsJi00,def_pct,66%,,,,,
player,201510180gnb,sdg,WilsJi00,special_teams,8,,,,,
player,201510180gnb,sdg,WilsJi00,st_pct,31%,,,,,
player,201510180gnb,sdg,PerrDe00,pos,LB,,,,,
player,201510180gnb,sdg,PerrDe00,offense,0,,,,,
player,201510180gnb,sdg,PerrDe00,off_pct,0%,,,,,
player,201510180gnb,sdg,PerrDe00,defense,28,,,,,
player,201510180gnb,sdg,PerrDe00,def_pct,53%,,,,,
player,201510180gnb,sdg,PerrDe00,special_teams,6,,,,,
player,201510180gnb,sdg,PerrDe00,st_pct,23%,,,,,
player,201510180gnb,sdg,AddaJa00,pos,SS,,,,,
player,201510180gnb,sdg,AddaJa00,offense,0,,,,,
player,201510180gnb,sdg,AddaJa00,off_pct,0%,,,,,
player,201510180gnb,sdg,AddaJa00,defense,26,,,,,
player,201510180gnb,sdg,AddaJa00,def_pct,49%,,,,,
player,201510180gnb,sdg,AddaJa00,special_teams,3,,,,,
player,201510180gnb,sdg,AddaJa00,st_pct,12%,,,,,
player,201510180gnb,sdg,LissSe99,pos,NT,,,,,
player,201510180gnb,sdg,LissSe99,offense,0,,,,,
player,201510180gnb,sdg,LissSe99,off_pct,0%,,,,,
player,201510180gnb,sdg,LissSe99,defense,17,,,,,
player,201510180gnb,sdg,LissSe99,def_pct,32%,,,,,
player,201510180gnb,sdg,LissSe99,special_teams,11,,,,,
player,201510180gnb,sdg,LissSe99,st_pct,42%,,,,,
player,201510180gnb,sdg,ConnKa99,pos,LB,,,,,
player,201510180gnb,sdg,ConnKa99,offense,0,,,,,
player,201510180gnb,sdg,ConnKa99,off_pct,0%,,,,,
player,201510180gnb,sdg,ConnKa99,defense,15,,,,,
player,201510180gnb,sdg,ConnKa99,def_pct,28%,,,,,
player,201510180gnb,sdg,ConnKa99,special_teams,17,,,,,
player,201510180gnb,sdg,ConnKa99,st_pct,65%,,,,,
player,201510180gnb,sdg,MathRi99,pos,DT,,,,,
player,201510180gnb,sdg,MathRi99,offense,0,,,,,
player,201510180gnb,sdg,MathRi99,off_pct,0%,,,,,
player,201510180gnb,sdg,MathRi99,defense,13,,,,,
player,201510180gnb,sdg,MathRi99,def_pct,25%,,,,,
player,201510180gnb,sdg,MathRi99,special_teams,7,,,,,
player,201510180gnb,sdg,MathRi99,st_pct,27%,,,,,
player,201510180gnb,sdg,StucDa20,pos,FS,,,,,
player,201510180gnb,sdg,StucDa20,offense,0,,,,,
player,201510180gnb,sdg,StucDa20,off_pct,0%,,,,,
player,201510180gnb,sdg,StucDa20,defense,11,,,,,
player,201510180gnb,sdg,StucDa20,def_pct,21%,,,,,
player,201510180gnb,sdg,StucDa20,special_teams,22,,,,,
player,201510180gnb,sdg,StucDa20,st_pct,85%,,,,,
player,201510180gnb,sdg,WillSt02,pos,CB,,,,,
player,201510180gnb,sdg,WillSt02,offense,0,,,,,
player,201510180gnb,sdg,WillSt02,off_pct,0%,,,,,
player,201510180gnb,sdg,WillSt02,defense,5,,,,,
player,201510180gnb,sdg,WillSt02,def_pct,9%,,,,,
player,201510180gnb,sdg,WillSt02,special_teams,6,,,,,
player,201510180gnb,sdg,WillSt02,st_pct,23%,,,,,
player,201510180gnb,sdg,CarrRy00,pos,NT,,,,,
player,201510180gnb,sdg,CarrRy00,offense,0,,,,,
player,201510180gnb,sdg,CarrRy00,off_pct,0%,,,,,
player,201510180gnb,sdg,CarrRy00,defense,4,,,,,
player,201510180gnb,sdg,CarrRy00,def_pct,8%,,,,,
player,201510180gnb,sdg,CarrRy00,special_teams,5,,,,,
player,201510180gnb,sdg,CarrRy00,st_pct,19%,,,,,
player,201510180gnb,sdg,EmanKy00,pos,LB,,,,,
player,201510180gnb,sdg,EmanKy00,offense,0,,,,,
player,201510180gnb,sdg,EmanKy00,off_pct,0%,,,,,
player,201510180gnb,sdg,EmanKy00,defense,1,,,,,
player,201510180gnb,sdg,EmanKy00,def_pct,2%,,,,,
player,201510180gnb,sdg,EmanKy00,special_teams,9,,,,,
player,201510180gnb,sdg,EmanKy00,st_pct,35%,,,,,
player,201510180gnb,sdg,DzubNi00,pos,LB,,,,,
player,201510180gnb,sdg,DzubNi00,offense,0,,,,,
player,201510180gnb,sdg,DzubNi00,off_pct,0%,,,,,
player,201510180gnb,sdg,DzubNi00,defense,0,,,,,
player,201510180gnb,sdg,DzubNi00,def_pct,0%,,,,,
player,201510180gnb,sdg,DzubNi00,special_teams,17,,,,,
player,201510180gnb,sdg,DzubNi00,st_pct,65%,,,,,
player,201510180gnb,sdg,LawxCo00,pos,LB,,,,,
player,201510180gnb,sdg,LawxCo00,offense,0,,,,,
player,201510180gnb,sdg,LawxCo00,off_pct,0%,,,,,
player,201510180gnb,sdg,LawxCo00,defense,0,,,,,
player,201510180gnb,sdg,LawxCo00,def_pct,0%,,,,,
player,201510180gnb,sdg,LawxCo00,special_teams,14,,,,,
player,201510180gnb,sdg,LawxCo00,st_pct,54%,,,,,
player,201510180gnb,sdg,LambJo00,pos,K,,,,,
player,201510180gnb,sdg,LambJo00,offense,0,,,,,
player,201510180gnb,sdg,LambJo00,off_pct,0%,,,,,
player,201510180gnb,sdg,LambJo00,defense,0,,,,,
player,201510180gnb,sdg,LambJo00,def_pct,0%,,,,,
player,201510180gnb,sdg,LambJo00,special_teams,8,,,,,
player,201510180gnb,sdg,LambJo00,st_pct,31%,,,,,
player,201510180gnb,sdg,ScifMi20,pos,P,,,,,
player,201510180gnb,sdg,ScifMi20,offense,0,,,,,
player,201510180gnb,sdg,ScifMi20,off_pct,0%,,,,,
player,201510180gnb,sdg,ScifMi20,defense,0,,,,,
player,201510180gnb,sdg,ScifMi20,def_pct,0%,,,,,
player,201510180gnb,sdg,ScifMi20,special_teams,7,,,,,
player,201510180gnb,sdg,ScifMi20,st_pct,27%,,,,,
player,201510180gnb,sdg,WindMi00,pos,LS,,,,,
player,201510180gnb,sdg,WindMi00,offense,0,,,,,
player,201510180gnb,sdg,WindMi00,off_pct,0%,,,,,
player,201510180gnb,sdg,WindMi00,defense,0,,,,,
player,201510180gnb,sdg,WindMi00,def_pct,0%,,,,,
player,201510180gnb,sdg,WindMi00,special_teams,7,,,,,
player,201510180gnb,sdg,WindMi00,st_pct,27%,,,,,
player,201510180gnb,sdg,BurwTy00,pos,T,,,,,
player,201510180gnb,sdg,BurwTy00,offense,0,,,,,
player,201510180gnb,sdg,BurwTy00,off_pct,0%,,,,,
player,201510180gnb,sdg,BurwTy00,defense,0,,,,,
player,201510180gnb,sdg,BurwTy00,def_pct,0%,,,,,
player,201510180gnb,sdg,BurwTy00,special_teams,4,,,,,
player,201510180gnb,sdg,BurwTy00,st_pct,15%,,,,,
player,201510180gnb,sdg,BrowDo00,pos,RB,,,,,
player,201510180gnb,sdg,BrowDo00,offense,0,,,,,
player,201510180gnb,sdg,BrowDo00,off_pct,0%,,,,,
player,201510180gnb,sdg,BrowDo00,defense,0,,,,,
player,201510180gnb,sdg,BrowDo00,def_pct,0%,,,,,
player,201510180gnb,sdg,BrowDo00,special_teams,1,,,,,
player,201510180gnb,sdg,BrowDo00,st_pct,4%,,,,,
