game,2017,2,20170917,201709170den,dal,"Dallas Cowboys",17,den,"Denver Broncos",42
player,201709170den,dal,LeexSe99,offense,0,,,,,
player,201709170den,dal,LeexSe99,off_pct,0%,,,,,
player,201709170den,dal,LeexSe99,defense,77,,,,,
player,201709170den,dal,LeexSe99,def_pct,100%,,,,,
player,201709170den,dal,LeexSe99,special_teams,8,,,,,
player,201709170den,dal,LeexSe99,st_pct,27%,,,,,
player,201709170den,dal,HeatJe00,pos,SS,,,,,
player,201709170den,dal,HeatJe00,offense,0,,,,,
player,201709170den,dal,HeatJe00,off_pct,0%,,,,,
player,201709170den,dal,HeatJe00,defense,76,,,,,
player,201709170den,dal,HeatJe00,def_pct,99%,,,,,
player,201709170den,dal,HeatJe00,special_teams,20,,,,,
player,201709170den,dal,HeatJe00,st_pct,67%,,,,,
player,201709170den,dal,JoneBy00,pos,FS,,,,,
player,201709170den,dal,JoneBy00,offense,0,,,,,
player,201709170den,dal,JoneBy00,off_pct,0%,,,,,
player,201709170den,dal,JoneBy00,defense,76,,,,,
player,201709170den,dal,JoneBy00,def_pct,99%,,,,,
player,201709170den,dal,JoneBy00,special_teams,12,,,,,
player,201709170den,dal,JoneBy00,st_pct,40%,,,,,
player,201709170den,dal,SmitJa05,pos,LB,,,,,
player,201709170den,dal,SmitJa05,offense,0,,,,,
player,201709170den,dal,SmitJa05,off_pct,0%,,,,,
player,201709170den,dal,SmitJa05,defense,68,,,,,
player,201709170den,dal,SmitJa05,def_pct,88%,,,,,
player,201709170den,dal,SmitJa05,special_teams,0,,,,,
player,201709170den,dal,SmitJa05,st_pct,0%,,,,,
player,201709170den,dal,LewiJo01,pos,CB,,,,,
player,201709170den,dal,LewiJo01,offense,0,,,,,
player,201709170den,dal,LewiJo01,off_pct,0%,,,,,
player,201709170den,dal,LewiJo01,defense,65,,,,,
player,201709170den,dal,LewiJo01,def_pct,84%,,,,,
player,201709170den,dal,LewiJo01,special_teams,8,,,,,
player,201709170den,dal,LewiJo01,st_pct,27%,,,,,
player,201709170den,dal,CollMa00,pos,DT,,,,,
player,201709170den,dal,CollMa00,offense,0,,,,,
player,201709170den,dal,CollMa00,off_pct,0%,,,,,
player,201709170den,dal,CollMa00,defense,48,,,,,
player,201709170den,dal,CollMa00,def_pct,62%,,,,,
player,201709170den,dal,CollMa00,special_teams,8,,,,,
player,201709170den,dal,CollMa00,st_pct,27%,,,,,
player,201709170den,dal,PaeaSt00,pos,DT,,,,,
player,201709170den,dal,PaeaSt00,offense,0,,,,,
player,201709170den,dal,PaeaSt00,off_pct,0%,,,,,
player,201709170den,dal,PaeaSt00,defense,46,,,,,
player,201709170den,dal,PaeaSt00,def_pct,60%,,,,,
player,201709170den,dal,PaeaSt00,special_teams,8,,,,,
player,201709170den,dal,PaeaSt00,st_pct,27%,,,,,
player,201709170den,dal,LawrDe00,pos,DE,,,,,
player,201709170den,dal,LawrDe00,offense,0,,,,,
player,201709170den,dal,LawrDe00,off_pct,0%,,,,,
player,201709170den,dal,LawrDe00,defense,45,,,,,
player,201709170den,dal,LawrDe00,def_pct,58%,,,,,
player,201709170den,dal,LawrDe00,special_teams,7,,,,,
player,201709170den,dal,LawrDe00,st_pct,23%,,,,,
player,201709170den,dal,MayoBe00,pos,DE,,,,,
player,201709170den,dal,MayoBe00,offense,0,,,,,
player,201709170den,dal,MayoBe00,off_pct,0%,,,,,
player,201709170den,dal,MayoBe00,defense,40,,,,,
player,201709170den,dal,MayoBe00,def_pct,52%,,,,,
player,201709170den,dal,MayoBe00,special_teams,0,,,,,
player,201709170den,dal,MayoBe00,st_pct,0%,,,,,
player,201709170den,dal,CrawTy00,pos,DE,,,,,
player,201709170den,dal,CrawTy00,offense,0,,,,,
player,201709170den,dal,CrawTy00,off_pct,0%,,,,,
player,201709170den,dal,CrawTy00,defense,37,,,,,
player,201709170den,dal,CrawTy00,def_pct,48%,,,,,
player,201709170den,dal,CrawTy00,special_teams,8,,,,,
player,201709170den,dal,CrawTy00,st_pct,27%,,,,,
player,201709170den,dal,WoodXa00,pos,FS,,,,,
player,201709170den,dal,WoodXa00,offense,0,,,,,
player,201709170den,dal,WoodXa00,off_pct,0%,,,,,
player,201709170den,dal,WoodXa00,defense,34,,,,,
player,201709170den,dal,WoodXa00,def_pct,44%,,,,,
player,201709170den,dal,WoodXa00,special_teams,17,,,,,
player,201709170den,dal,WoodXa00,st_pct,57%,,,,,
player,201709170den,dal,CharTa00,pos,DE,,,,,
player,201709170den,dal,CharTa00,offense,0,,,,,
player,201709170den,dal,CharTa00,off_pct,0%,,,,,
player,201709170den,dal,CharTa00,defense,33,,,,,
player,201709170den,dal,CharTa00,def_pct,43%,,,,,
player,201709170den,dal,CharTa00,special_teams,1,,,,,
player,201709170den,dal,CharTa00,st_pct,3%,,,,,
player,201709170den,dal,PricBr00,pos,DT,,,,,
player,201709170den,dal,PricBr00,offense,0,,,,,
player,201709170den,dal,PricBr00,off_pct,0%,,,,,
player,201709170den,dal,PricBr00,defense,33,,,,,
player,201709170den,dal,PricBr00,def_pct,43%,,,,,
player,201709170den,dal,PricBr00,special_teams,0,,,,,
player,201709170den,dal,PricBr00,st_pct,0%,,,,,
player,201709170den,dal,TappCh00,pos,DE,,,,,
player,201709170den,dal,TappCh00,offense,0,,,,,
player,201709170den,dal,TappCh00,off_pct,0%,,,,,
player,201709170den,dal,TappCh00,defense,25,,,,,
player,201709170den,dal,TappCh00,def_pct,32%,,,,,
player,201709170den,dal,TappCh00,special_teams,7,,,,,
player,201709170den,dal,TappCh00,st_pct,23%,,,,,
player,201709170den,dal,CarrNo00,pos,CB,,,,,
player,201709170den,dal,CarrNo00,offense,0,,,,,
player,201709170den,dal,CarrNo00,off_pct,0%,,,,,
player,201709170den,dal,CarrNo00,defense,25,,,,,
player,201709170den,dal,CarrNo00,def_pct,32%,,,,,
player,201709170den,dal,CarrNo00,special_teams,2,,,,,
player,201709170den,dal,CarrNo00,st_pct,7%,,,,,
player,201709170den,dal,WilsDa02,pos,LB,,,,,
player,201709170den,dal,WilsDa02,offense,0,,,,,
player,201709170den,dal,WilsDa02,off_pct,0%,,,,,
player,201709170den,dal,WilsDa02,defense,23,,,,,
player,201709170den,dal,WilsDa02,def_pct,30%,,,,,
player,201709170den,dal,WilsDa02,special_teams,27,,,,,
player,201709170den,dal,WilsDa02,st_pct,90%,,,,,
player,201709170den,dal,FrazKa00,pos,SS,,,,,
player,201709170den,dal,FrazKa00,offense,0,,,,,
player,201709170den,dal,FrazKa00,off_pct,0%,,,,,
player,201709170den,dal,FrazKa00,defense,10,,,,,
player,201709170den,dal,FrazKa00,def_pct,13%,,,,,
player,201709170den,dal,FrazKa00,special_teams,19,,,,,
player,201709170den,dal,FrazKa00,st_pct,63%,,,,,
player,201709170den,dal,AwuzCh00,pos,CB,,,,,
player,201709170den,dal,AwuzCh00,offense,0,,,,,
player,201709170den,dal,AwuzCh00,off_pct,0%,,,,,
player,201709170den,dal,AwuzCh00,defense,5,,,,,
player,201709170den,dal,AwuzCh00,def_pct,6%,,,,,
player,201709170den,dal,AwuzCh00,special_teams,2,,,,,
player,201709170den,dal,AwuzCh00,st_pct,7%,,,,,
player,201709170den,dal,WilbKy00,pos,LB,,,,,
player,201709170den,dal,WilbKy00,offense,0,,,,,
player,201709170den,dal,WilbKy00,off_pct,0%,,,,,
player,201709170den,dal,WilbKy00,defense,3,,,,,
player,201709170den,dal,WilbKy00,def_pct,4%,,,,,
player,201709170den,dal,WilbKy00,special_teams,27,,,,,
player,201709170den,dal,WilbKy00,st_pct,90%,,,,,
player,201709170den,dal,DuraJu99,pos,LB,,,,,
player,201709170den,dal,DuraJu99,offense,0,,,,,
player,201709170den,dal,DuraJu99,off_pct,0%,,,,,
player,201709170den,dal,DuraJu99,defense,1,,,,,
player,201709170den,dal,DuraJu99,def_pct,1%,,,,,
player,201709170den,dal,DuraJu99,special_teams,0,,,,,
player,201709170den,dal,DuraJu99,st_pct,0%,,,,,
player,201709170den,dal,SwaiGe00,pos,TE,,,,,
player,201709170den,dal,SwaiGe00,offense,0,,,,,
player,201709170den,dal,SwaiGe00,off_pct,0%,,,,,
player,201709170den,dal,SwaiGe00,defense,0,,,,,
player,201709170den,dal,SwaiGe00,def_pct,0%,,,,,
player,201709170den,dal,SwaiGe00,special_teams,15,,,,,
player,201709170den,dal,SwaiGe00,st_pct,50%,,,,,
player,201709170den,dal,LadoL.20,pos,LS,,,,,
player,201709170den,dal,LadoL.20,offense,0,,,,,
player,201709170den,dal,LadoL.20,off_pct,0%,,,,,
player,201709170den,dal,LadoL.20,defense,0,,,,,
player,201709170den,dal,LadoL.20,def_pct,0%,,,,,
player,201709170den,dal,LadoL.20,special_teams,8,,,,,
player,201709170den,dal,LadoL.20,st_pct,27%,,,,,
player,201709170den,dal,JoneCh02,pos,P,,,,,
player,201709170den,dal,JoneCh02,offense,0,,,,,
player,201709170den,dal,JoneCh02,off_pct,0%,,,,,
player,201709170den,dal,JoneCh02,defense,0,,,,,
player,201709170den,dal,JoneCh02,def_pct,0%,,,,,
player,201709170den,dal,JoneCh02,special_teams,8,,,,,
player,201709170den,dal,JoneCh02,st_pct,27%,,,,,
player,201709170den,dal,BailDa00,pos,K,,,,,
player,201709170den,dal,BailDa00,offense,0,,,,,
player,201709170den,dal,BailDa00,off_pct,0%,,,,,
player,201709170den,dal,BailDa00,defense,0,,,,,
player,201709170den,dal,BailDa00,def_pct,0%,,,,,
player,201709170den,dal,BailDa00,special_teams,7,,,,,
player,201709170den,dal,BailDa00,st_pct,23%,,,,,
player,201709170den,dal,LoonJo01,pos,C,,,,,
player,201709170den,dal,LoonJo01,offense,0,,,,,
player,201709170den,dal,LoonJo01,off_pct,0%,,,,,
player,201709170den,dal,LoonJo01,defense,0,,,,,
player,201709170den,dal,LoonJo01,def_pct,0%,,,,,
player,201709170den,dal,LoonJo01,special_teams,3,,,,,
player,201709170den,dal,LoonJo01,st_pct,10%,,,,,
player,201709170den,dal,BellBy00,pos,T,,,,,
player,201709170den,dal,BellBy00,offense,0,,,,,
player,201709170den,dal,BellBy00,off_pct,0%,,,,,
player,201709170den,dal,BellBy00,defense,0,,,,,
player,201709170den,dal,BellBy00,def_pct,0%,,,,,
player,201709170den,dal,BellBy00,special_teams,3,,,,,
player,201709170den,dal,BellBy00,st_pct,10%,,,,,
