game,2017,3,20170924,201709240det,atl,"Atlanta Falcons",30,det,"Detroit Lions",26
player,201709240det,atl,AlleRi00,offense,0,,,,,
player,201709240det,atl,AlleRi00,off_pct,0%,,,,,
player,201709240det,atl,AlleRi00,defense,55,,,,,
player,201709240det,atl,AlleRi00,def_pct,79%,,,,,
player,201709240det,atl,AlleRi00,special_teams,8,,,,,
player,201709240det,atl,AlleRi00,st_pct,24%,,,,,
player,201709240det,atl,JarrGr00,pos,DT,,,,,
player,201709240det,atl,JarrGr00,offense,0,,,,,
player,201709240det,atl,JarrGr00,off_pct,0%,,,,,
player,201709240det,atl,JarrGr00,defense,53,,,,,
player,201709240det,atl,JarrGr00,def_pct,76%,,,,,
player,201709240det,atl,JarrGr00,special_teams,6,,,,,
player,201709240det,atl,JarrGr00,st_pct,18%,,,,,
player,201709240det,atl,CampDe00,pos,LB,,,,,
player,201709240det,atl,CampDe00,offense,0,,,,,
player,201709240det,atl,CampDe00,off_pct,0%,,,,,
player,201709240det,atl,CampDe00,defense,52,,,,,
player,201709240det,atl,CampDe00,def_pct,74%,,,,,
player,201709240det,atl,CampDe00,special_teams,0,,,,,
player,201709240det,atl,CampDe00,st_pct,0%,,,,,
player,201709240det,atl,PoexDo00,pos,DT,,,,,
player,201709240det,atl,PoexDo00,offense,0,,,,,
player,201709240det,atl,PoexDo00,off_pct,0%,,,,,
player,201709240det,atl,PoexDo00,defense,51,,,,,
player,201709240det,atl,PoexDo00,def_pct,73%,,,,,
player,201709240det,atl,PoexDo00,special_teams,0,,,,,
player,201709240det,atl,PoexDo00,st_pct,0%,,,,,
player,201709240det,atl,ClayAd00,pos,DE,,,,,
player,201709240det,atl,ClayAd00,offense,0,,,,,
player,201709240det,atl,ClayAd00,off_pct,0%,,,,,
player,201709240det,atl,ClayAd00,defense,50,,,,,
player,201709240det,atl,ClayAd00,def_pct,71%,,,,,
player,201709240det,atl,ClayAd00,special_teams,0,,,,,
player,201709240det,atl,ClayAd00,st_pct,0%,,,,,
player,201709240det,atl,McKiTa00,pos,DE,,,,,
player,201709240det,atl,McKiTa00,offense,0,,,,,
player,201709240det,atl,McKiTa00,off_pct,0%,,,,,
player,201709240det,atl,McKiTa00,defense,48,,,,,
player,201709240det,atl,McKiTa00,def_pct,69%,,,,,
player,201709240det,atl,McKiTa00,special_teams,0,,,,,
player,201709240det,atl,McKiTa00,st_pct,0%,,,,,
player,201709240det,atl,RileDu00,pos,LB,,,,,
player,201709240det,atl,RileDu00,offense,0,,,,,
player,201709240det,atl,RileDu00,off_pct,0%,,,,,
player,201709240det,atl,RileDu00,defense,26,,,,,
player,201709240det,atl,RileDu00,def_pct,37%,,,,,
player,201709240det,atl,RileDu00,special_teams,8,,,,,
player,201709240det,atl,RileDu00,st_pct,24%,,,,,
player,201709240det,atl,ReedBr00,pos,DE,,,,,
player,201709240det,atl,ReedBr00,offense,0,,,,,
player,201709240det,atl,ReedBr00,off_pct,0%,,,,,
player,201709240det,atl,ReedBr00,defense,22,,,,,
player,201709240det,atl,ReedBr00,def_pct,31%,,,,,
player,201709240det,atl,ReedBr00,special_teams,6,,,,,
player,201709240det,atl,ReedBr00,st_pct,18%,,,,,
player,201709240det,atl,ShelDe00,pos,LB,,,,,
player,201709240det,atl,ShelDe00,offense,0,,,,,
player,201709240det,atl,ShelDe00,off_pct,0%,,,,,
player,201709240det,atl,ShelDe00,defense,20,,,,,
player,201709240det,atl,ShelDe00,def_pct,29%,,,,,
player,201709240det,atl,ShelDe00,special_teams,6,,,,,
player,201709240det,atl,ShelDe00,st_pct,18%,,,,,
player,201709240det,atl,CrawJa00,pos,DT,,,,,
player,201709240det,atl,CrawJa00,offense,0,,,,,
player,201709240det,atl,CrawJa00,off_pct,0%,,,,,
player,201709240det,atl,CrawJa00,defense,19,,,,,
player,201709240det,atl,CrawJa00,def_pct,27%,,,,,
player,201709240det,atl,CrawJa00,special_teams,11,,,,,
player,201709240det,atl,CrawJa00,st_pct,33%,,,,,
player,201709240det,atl,KazeDa00,pos,SS,,,,,
player,201709240det,atl,KazeDa00,offense,0,,,,,
player,201709240det,atl,KazeDa00,off_pct,0%,,,,,
player,201709240det,atl,KazeDa00,defense,18,,,,,
player,201709240det,atl,KazeDa00,def_pct,26%,,,,,
player,201709240det,atl,KazeDa00,special_teams,19,,,,,
player,201709240det,atl,KazeDa00,st_pct,58%,,,,,
player,201709240det,atl,VellJo00,pos,NT,,,,,
player,201709240det,atl,VellJo00,offense,0,,,,,
player,201709240det,atl,VellJo00,off_pct,0%,,,,,
player,201709240det,atl,VellJo00,defense,17,,,,,
player,201709240det,atl,VellJo00,def_pct,24%,,,,,
player,201709240det,atl,VellJo00,special_teams,2,,,,,
player,201709240det,atl,VellJo00,st_pct,6%,,,,,
player,201709240det,atl,WrehBl00,pos,CB,,,,,
player,201709240det,atl,WrehBl00,offense,0,,,,,
player,201709240det,atl,WrehBl00,off_pct,0%,,,,,
player,201709240det,atl,WrehBl00,defense,1,,,,,
player,201709240det,atl,WrehBl00,def_pct,1%,,,,,
player,201709240det,atl,WrehBl00,special_teams,5,,,,,
player,201709240det,atl,WrehBl00,st_pct,15%,,,,,
player,201709240det,atl,IshmKe00,pos,FS,,,,,
player,201709240det,atl,IshmKe00,offense,0,,,,,
player,201709240det,atl,IshmKe00,off_pct,0%,,,,,
player,201709240det,atl,IshmKe00,defense,0,,,,,
player,201709240det,atl,IshmKe00,def_pct,0%,,,,,
player,201709240det,atl,IshmKe00,special_teams,27,,,,,
player,201709240det,atl,IshmKe00,st_pct,82%,,,,,
player,201709240det,atl,GoodC.00,pos,CB,,,,,
player,201709240det,atl,GoodC.00,offense,0,,,,,
player,201709240det,atl,GoodC.00,off_pct,0%,,,,,
player,201709240det,atl,GoodC.00,defense,0,,,,,
player,201709240det,atl,GoodC.00,def_pct,0%,,,,,
player,201709240det,atl,GoodC.00,special_teams,26,,,,,
player,201709240det,atl,GoodC.00,st_pct,79%,,,,,
player,201709240det,atl,TripJo00,pos,LB,,,,,
player,201709240det,atl,TripJo00,offense,0,,,,,
player,201709240det,atl,TripJo00,off_pct,0%,,,,,
player,201709240det,atl,TripJo00,defense,0,,,,,
player,201709240det,atl,TripJo00,def_pct,0%,,,,,
player,201709240det,atl,TripJo00,special_teams,21,,,,,
player,201709240det,atl,TripJo00,st_pct,64%,,,,,
player,201709240det,atl,NeasSh00,pos,SS,,,,,
player,201709240det,atl,NeasSh00,offense,0,,,,,
player,201709240det,atl,NeasSh00,off_pct,0%,,,,,
player,201709240det,atl,NeasSh00,defense,0,,,,,
player,201709240det,atl,NeasSh00,def_pct,0%,,,,,
player,201709240det,atl,NeasSh00,special_teams,19,,,,,
player,201709240det,atl,NeasSh00,st_pct,58%,,,,,
player,201709240det,atl,BoshMa00,pos,P,,,,,
player,201709240det,atl,BoshMa00,offense,0,,,,,
player,201709240det,atl,BoshMa00,off_pct,0%,,,,,
player,201709240det,atl,BoshMa00,defense,0,,,,,
player,201709240det,atl,BoshMa00,def_pct,0%,,,,,
player,201709240det,atl,BoshMa00,special_teams,15,,,,,
player,201709240det,atl,BoshMa00,st_pct,45%,,,,,
player,201709240det,atl,GarlBe00,pos,G,,,,,
player,201709240det,atl,GarlBe00,offense,0,,,,,
player,201709240det,atl,GarlBe00,off_pct,0%,,,,,
player,201709240det,atl,GarlBe00,defense,0,,,,,
player,201709240det,atl,GarlBe00,def_pct,0%,,,,,
player,201709240det,atl,GarlBe00,special_teams,13,,,,,
player,201709240det,atl,GarlBe00,st_pct,39%,,,,,
player,201709240det,atl,HarrJo02,pos,LS,,,,,
player,201709240det,atl,HarrJo02,offense,0,,,,,
player,201709240det,atl,HarrJo02,off_pct,0%,,,,,
player,201709240det,atl,HarrJo02,defense,0,,,,,
player,201709240det,atl,HarrJo02,def_pct,0%,,,,,
player,201709240det,atl,HarrJo02,special_teams,8,,,,,
player,201709240det,atl,HarrJo02,st_pct,24%,,,,,
player,201709240det,atl,PaszAu00,pos,T,,,,,
player,201709240det,atl,PaszAu00,offense,0,,,,,
player,201709240det,atl,PaszAu00,off_pct,0%,,,,,
player,201709240det,atl,PaszAu00,defense,0,,,,,
player,201709240det,atl,PaszAu00,def_pct,0%,,,,,
player,201709240det,atl,PaszAu00,special_teams,6,,,,,
player,201709240det,atl,PaszAu00,st_pct,18%,,,,,
player,201709240det,atl,bryanmat01,pos,K,,,,,
player,201709240det,atl,bryanmat01,offense,0,,,,,
player,201709240det,atl,bryanmat01,off_pct,0%,,,,,
player,201709240det,atl,bryanmat01,defense,0,,,,,
player,201709240det,atl,bryanmat01,def_pct,0%,,,,,
player,201709240det,atl,bryanmat01,special_teams,6,,,,,
player,201709240det,atl,bryanmat01,st_pct,18%,,,,,
