game,2017,11,20171119,201711190rai,nwe,"New England Patriots",33,rai,"Oakland Raiders",8
player,201711190rai,rai,SmitSe99,def_int_td,0,,,,,
player,201711190rai,rai,SmitSe99,def_int_long,0,,,,,
player,201711190rai,rai,SmitSe99,pass_defended,1,,,,,
player,201711190rai,rai,SmitSe99,sacks,0.0,,,,,
player,201711190rai,rai,SmitSe99,tackles_combined,3,,,,,
player,201711190rai,rai,SmitSe99,tackles_solo,3,,,,,
player,201711190rai,rai,SmitSe99,tackles_assists,0,,,,,
player,201711190rai,rai,SmitSe99,tackles_loss,0,,,,,
player,201711190rai,rai,SmitSe99,qb_hits,0,,,,,
player,201711190rai,rai,SmitSe99,fumbles_rec,0,,,,,
player,201711190rai,rai,SmitSe99,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,SmitSe99,fumbles_rec_td,0,,,,,
player,201711190rai,rai,SmitSe99,fumbles_forced,0,,,,,
player,201711190rai,rai,AutrDe00,def_int,0,,,,,
player,201711190rai,rai,AutrDe00,def_int_yds,0,,,,,
player,201711190rai,rai,AutrDe00,def_int_td,0,,,,,
player,201711190rai,rai,AutrDe00,def_int_long,0,,,,,
player,201711190rai,rai,AutrDe00,pass_defended,0,,,,,
player,201711190rai,rai,AutrDe00,sacks,0.0,,,,,
player,201711190rai,rai,AutrDe00,tackles_combined,1,,,,,
player,201711190rai,rai,AutrDe00,tackles_solo,1,,,,,
player,201711190rai,rai,AutrDe00,tackles_assists,0,,,,,
player,201711190rai,rai,AutrDe00,tackles_loss,1,,,,,
player,201711190rai,rai,AutrDe00,qb_hits,0,,,,,
player,201711190rai,rai,AutrDe00,fumbles_rec,0,,,,,
player,201711190rai,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,AutrDe00,fumbles_forced,0,,,,,
player,201711190rai,rai,ElliJu01,def_int,0,,,,,
player,201711190rai,rai,ElliJu01,def_int_yds,0,,,,,
player,201711190rai,rai,ElliJu01,def_int_td,0,,,,,
player,201711190rai,rai,ElliJu01,def_int_long,0,,,,,
player,201711190rai,rai,ElliJu01,pass_defended,0,,,,,
player,201711190rai,rai,ElliJu01,sacks,0.0,,,,,
player,201711190rai,rai,ElliJu01,tackles_combined,1,,,,,
player,201711190rai,rai,ElliJu01,tackles_solo,1,,,,,
player,201711190rai,rai,ElliJu01,tackles_assists,0,,,,,
player,201711190rai,rai,ElliJu01,tackles_loss,0,,,,,
player,201711190rai,rai,ElliJu01,qb_hits,0,,,,,
player,201711190rai,rai,ElliJu01,fumbles_rec,0,,,,,
player,201711190rai,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201711190rai,rai,ElliJu01,fumbles_forced,0,,,,,
player,201711190rai,rai,HestTr00,def_int,0,,,,,
player,201711190rai,rai,HestTr00,def_int_yds,0,,,,,
player,201711190rai,rai,HestTr00,def_int_td,0,,,,,
player,201711190rai,rai,HestTr00,def_int_long,0,,,,,
player,201711190rai,rai,HestTr00,pass_defended,0,,,,,
player,201711190rai,rai,HestTr00,sacks,0.0,,,,,
player,201711190rai,rai,HestTr00,tackles_combined,1,,,,,
player,201711190rai,rai,HestTr00,tackles_solo,1,,,,,
player,201711190rai,rai,HestTr00,tackles_assists,0,,,,,
player,201711190rai,rai,HestTr00,tackles_loss,0,,,,,
player,201711190rai,rai,HestTr00,qb_hits,1,,,,,
player,201711190rai,rai,HestTr00,fumbles_rec,0,,,,,
player,201711190rai,rai,HestTr00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,HestTr00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,HestTr00,fumbles_forced,1,,,,,
player,201711190rai,rai,VandEd00,def_int,0,,,,,
player,201711190rai,rai,VandEd00,def_int_yds,0,,,,,
player,201711190rai,rai,VandEd00,def_int_td,0,,,,,
player,201711190rai,rai,VandEd00,def_int_long,0,,,,,
player,201711190rai,rai,VandEd00,pass_defended,0,,,,,
player,201711190rai,rai,VandEd00,sacks,0.0,,,,,
player,201711190rai,rai,VandEd00,tackles_combined,1,,,,,
player,201711190rai,rai,VandEd00,tackles_solo,1,,,,,
player,201711190rai,rai,VandEd00,tackles_assists,0,,,,,
player,201711190rai,rai,VandEd00,tackles_loss,0,,,,,
player,201711190rai,rai,VandEd00,qb_hits,0,,,,,
player,201711190rai,rai,VandEd00,fumbles_rec,0,,,,,
player,201711190rai,rai,VandEd00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,VandEd00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,VandEd00,fumbles_forced,0,,,,,
player,201711190rai,rai,WoodXa01,def_int,0,,,,,
player,201711190rai,rai,WoodXa01,def_int_yds,0,,,,,
player,201711190rai,rai,WoodXa01,def_int_td,0,,,,,
player,201711190rai,rai,WoodXa01,def_int_long,0,,,,,
player,201711190rai,rai,WoodXa01,pass_defended,0,,,,,
player,201711190rai,rai,WoodXa01,sacks,0.0,,,,,
player,201711190rai,rai,WoodXa01,tackles_combined,1,,,,,
player,201711190rai,rai,WoodXa01,tackles_solo,1,,,,,
player,201711190rai,rai,WoodXa01,tackles_assists,0,,,,,
player,201711190rai,rai,WoodXa01,tackles_loss,0,,,,,
player,201711190rai,rai,WoodXa01,qb_hits,0,,,,,
player,201711190rai,rai,WoodXa01,fumbles_rec,0,,,,,
player,201711190rai,rai,WoodXa01,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,WoodXa01,fumbles_rec_td,0,,,,,
player,201711190rai,rai,WoodXa01,fumbles_forced,0,,,,,
player,201711190rai,nwe,McCoDe99,kick_ret,1,,,,,
player,201711190rai,nwe,McCoDe99,kick_ret_yds,12,,,,,
player,201711190rai,nwe,McCoDe99,kick_ret_yds_per_ret,12.0,,,,,
player,201711190rai,nwe,McCoDe99,kick_ret_td,0,,,,,
player,201711190rai,nwe,McCoDe99,kick_ret_long,12,,,,,
player,201711190rai,nwe,McCoDe99,punt_ret,0,,,,,
player,201711190rai,nwe,McCoDe99,punt_ret_yds,0,,,,,
player,201711190rai,nwe,McCoDe99,punt_ret_yds_per_ret,,,,,,
player,201711190rai,nwe,McCoDe99,punt_ret_td,0,,,,,
player,201711190rai,nwe,McCoDe99,punt_ret_long,0,,,,,
player,201711190rai,rai,WashDe00,kick_ret,1,,,,,
player,201711190rai,rai,WashDe00,kick_ret_yds,16,,,,,
player,201711190rai,rai,WashDe00,kick_ret_yds_per_ret,16.0,,,,,
player,201711190rai,rai,WashDe00,kick_ret_td,0,,,,,
player,201711190rai,rai,WashDe00,kick_ret_long,16,,,,,
player,201711190rai,rai,WashDe00,punt_ret,0,,,,,
player,201711190rai,rai,WashDe00,punt_ret_yds,0,,,,,
player,201711190rai,rai,WashDe00,punt_ret_yds_per_ret,,,,,,
player,201711190rai,rai,WashDe00,punt_ret_td,0,,,,,
player,201711190rai,rai,WashDe00,punt_ret_long,0,,,,,
player,201711190rai,nwe,GostSt20,xpm,3,,,,,
player,201711190rai,nwe,GostSt20,xpa,3,,,,,
player,201711190rai,nwe,GostSt20,fgm,4,,,,,
player,201711190rai,nwe,GostSt20,fga,4,,,,,
player,201711190rai,nwe,GostSt20,punt,0,,,,,
player,201711190rai,nwe,GostSt20,punt_yds,0,,,,,
player,201711190rai,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201711190rai,nwe,GostSt20,punt_long,0,,,,,
player,201711190rai,nwe,AlleRy01,xpm,,,,,,
player,201711190rai,nwe,AlleRy01,xpa,,,,,,
player,201711190rai,nwe,AlleRy01,fgm,,,,,,
player,201711190rai,nwe,AlleRy01,fga,,,,,,
player,201711190rai,nwe,AlleRy01,punt,2,,,,,
player,201711190rai,nwe,AlleRy01,punt_yds,95,,,,,
player,201711190rai,nwe,AlleRy01,punt_yds_per_punt,47.5,,,,,
player,201711190rai,nwe,AlleRy01,punt_long,51,,,,,
player,201711190rai,rai,KingMa00,xpm,,,,,,
player,201711190rai,rai,KingMa00,xpa,,,,,,
player,201711190rai,rai,KingMa00,fgm,,,,,,
player,201711190rai,rai,KingMa00,fga,,,,,,
player,201711190rai,rai,KingMa00,punt,3,,,,,
player,201711190rai,rai,KingMa00,punt_yds,137,,,,,
player,201711190rai,rai,KingMa00,punt_yds_per_punt,45.7,,,,,
player,201711190rai,rai,KingMa00,punt_long,47,,,,,
player,201711190rai,rai,AlexVa00,pos,T,,,,,
player,201711190rai,rai,AlexVa00,offense,74,,,,,
player,201711190rai,rai,AlexVa00,off_pct,100%,,,,,
player,201711190rai,rai,AlexVa00,defense,0,,,,,
player,201711190rai,rai,AlexVa00,def_pct,0%,,,,,
player,201711190rai,rai,AlexVa00,special_teams,0,,,,,
player,201711190rai,rai,AlexVa00,st_pct,0%,,,,,
player,201711190rai,rai,OsemKe00,pos,G,,,,,
player,201711190rai,rai,OsemKe00,offense,74,,,,,
player,201711190rai,rai,OsemKe00,off_pct,100%,,,,,
player,201711190rai,rai,OsemKe00,defense,0,,,,,
player,201711190rai,rai,OsemKe00,def_pct,0%,,,,,
player,201711190rai,rai,OsemKe00,special_teams,0,,,,,
player,201711190rai,rai,OsemKe00,st_pct,0%,,,,,
player,201711190rai,rai,JackGa00,pos,G,,,,,
player,201711190rai,rai,JackGa00,offense,74,,,,,
player,201711190rai,rai,JackGa00,off_pct,100%,,,,,
player,201711190rai,rai,JackGa00,defense,0,,,,,
player,201711190rai,rai,JackGa00,def_pct,0%,,,,,
player,201711190rai,rai,JackGa00,special_teams,0,,,,,
player,201711190rai,rai,JackGa00,st_pct,0%,,,,,
player,201711190rai,rai,HudsRo00,pos,C,,,,,
player,201711190rai,rai,HudsRo00,offense,74,,,,,
player,201711190rai,rai,HudsRo00,off_pct,100%,,,,,
player,201711190rai,rai,HudsRo00,defense,0,,,,,
player,201711190rai,rai,HudsRo00,def_pct,0%,,,,,
player,201711190rai,rai,HudsRo00,special_teams,0,,,,,
player,201711190rai,rai,HudsRo00,st_pct,0%,,,,,
player,201711190rai,rai,PennDo20,pos,T,,,,,
player,201711190rai,rai,PennDo20,offense,74,,,,,
player,201711190rai,rai,PennDo20,off_pct,100%,,,,,
player,201711190rai,rai,PennDo20,defense,0,,,,,
player,201711190rai,rai,PennDo20,def_pct,0%,,,,,
player,201711190rai,rai,PennDo20,special_teams,0,,,,,
player,201711190rai,rai,PennDo20,st_pct,0%,,,,,
player,201711190rai,rai,CarrDe02,pos,QB,,,,,
player,201711190rai,rai,CarrDe02,offense,74,,,,,
player,201711190rai,rai,CarrDe02,off_pct,100%,,,,,
player,201711190rai,rai,CarrDe02,defense,0,,,,,
player,201711190rai,rai,CarrDe02,def_pct,0%,,,,,
player,201711190rai,rai,CarrDe02,special_teams,0,,,,,
player,201711190rai,rai,CarrDe02,st_pct,0%,,,,,
player,201711190rai,rai,CoopAm00,pos,WR,,,,,
player,201711190rai,rai,CoopAm00,offense,67,,,,,
player,201711190rai,rai,CoopAm00,off_pct,91%,,,,,
player,201711190rai,rai,CoopAm00,defense,0,,,,,
player,201711190rai,rai,CoopAm00,def_pct,0%,,,,,
player,201711190rai,rai,CoopAm00,special_teams,0,,,,,
player,201711190rai,rai,CoopAm00,st_pct,0%,,,,,
player,201711190rai,rai,RobeSe00,pos,WR,,,,,
player,201711190rai,rai,RobeSe00,offense,59,,,,,
player,201711190rai,rai,RobeSe00,off_pct,80%,,,,,
player,201711190rai,rai,RobeSe00,defense,0,,,,,
player,201711190rai,rai,RobeSe00,def_pct,0%,,,,,
player,201711190rai,rai,RobeSe00,special_teams,0,,,,,
player,201711190rai,rai,RobeSe00,st_pct,0%,,,,,
player,201711190rai,rai,CrabMi00,pos,WR,,,,,
player,201711190rai,rai,CrabMi00,offense,57,,,,,
player,201711190rai,rai,CrabMi00,off_pct,77%,,,,,
player,201711190rai,rai,CrabMi00,defense,0,,,,,
player,201711190rai,rai,CrabMi00,def_pct,0%,,,,,
player,201711190rai,rai,CrabMi00,special_teams,0,,,,,
player,201711190rai,rai,CrabMi00,st_pct,0%,,,,,
player,201711190rai,rai,CookJa02,pos,TE,,,,,
player,201711190rai,rai,CookJa02,offense,54,,,,,
player,201711190rai,rai,CookJa02,off_pct,73%,,,,,
player,201711190rai,rai,CookJa02,defense,0,,,,,
player,201711190rai,rai,CookJa02,def_pct,0%,,,,,
player,201711190rai,rai,CookJa02,special_teams,0,,,,,
player,201711190rai,rai,CookJa02,st_pct,0%,,,,,
player,201711190rai,rai,PattCo00,pos,WR,,,,,
player,201711190rai,rai,PattCo00,offense,25,,,,,
player,201711190rai,rai,PattCo00,off_pct,34%,,,,,
player,201711190rai,rai,PattCo00,defense,0,,,,,
player,201711190rai,rai,PattCo00,def_pct,0%,,,,,
player,201711190rai,rai,PattCo00,special_teams,13,,,,,
player,201711190rai,rai,PattCo00,st_pct,59%,,,,,
player,201711190rai,rai,WashDe00,pos,RB,,,,,
player,201711190rai,rai,WashDe00,offense,24,,,,,
player,201711190rai,rai,WashDe00,off_pct,32%,,,,,
player,201711190rai,rai,WashDe00,defense,0,,,,,
player,201711190rai,rai,WashDe00,def_pct,0%,,,,,
player,201711190rai,rai,WashDe00,special_teams,11,,,,,
player,201711190rai,rai,WashDe00,st_pct,50%,,,,,
player,201711190rai,rai,LyncMa00,pos,RB,,,,,
player,201711190rai,rai,LyncMa00,offense,21,,,,,
player,201711190rai,rai,LyncMa00,off_pct,28%,,,,,
player,201711190rai,rai,LyncMa00,defense,0,,,,,
player,201711190rai,rai,LyncMa00,def_pct,0%,,,,,
player,201711190rai,rai,LyncMa00,special_teams,0,,,,,
player,201711190rai,rai,LyncMa00,st_pct,0%,,,,,
player,201711190rai,rai,OlawJa00,pos,FB,,,,,
player,201711190rai,rai,OlawJa00,offense,14,,,,,
player,201711190rai,rai,OlawJa00,off_pct,19%,,,,,
player,201711190rai,rai,OlawJa00,defense,0,,,,,
player,201711190rai,rai,OlawJa00,def_pct,0%,,,,,
player,201711190rai,rai,OlawJa00,special_teams,15,,,,,
player,201711190rai,rai,OlawJa00,st_pct,68%,,,,,
player,201711190rai,rai,HoltJo00,pos,WR,,,,,
player,201711190rai,rai,HoltJo00,offense,14,,,,,
player,201711190rai,rai,HoltJo00,off_pct,19%,,,,,
player,201711190rai,rai,HoltJo00,defense,0,,,,,
player,201711190rai,rai,HoltJo00,def_pct,0%,,,,,
player,201711190rai,rai,HoltJo00,special_teams,6,,,,,
player,201711190rai,rai,HoltJo00,st_pct,27%,,,,,
player,201711190rai,rai,WalfCl00,pos,TE,,,,,
player,201711190rai,rai,WalfCl00,offense,14,,,,,
player,201711190rai,rai,WalfCl00,off_pct,19%,,,,,
player,201711190rai,rai,WalfCl00,defense,0,,,,,
player,201711190rai,rai,WalfCl00,def_pct,0%,,,,,
player,201711190rai,rai,WalfCl00,special_teams,0,,,,,
player,201711190rai,rai,WalfCl00,st_pct,0%,,,,,
player,201711190rai,rai,RichJa01,pos,RB,,,,,
player,201711190rai,rai,RichJa01,offense,11,,,,,
player,201711190rai,rai,RichJa01,off_pct,15%,,,,,
player,201711190rai,rai,RichJa01,defense,0,,,,,
player,201711190rai,rai,RichJa01,def_pct,0%,,,,,
player,201711190rai,rai,RichJa01,special_teams,9,,,,,
player,201711190rai,rai,RichJa01,st_pct,41%,,,,,
player,201711190rai,rai,SmitLe00,pos,TE,,,,,
player,201711190rai,rai,SmitLe00,offense,10,,,,,
player,201711190rai,rai,SmitLe00,off_pct,14%,,,,,
player,201711190rai,rai,SmitLe00,defense,0,,,,,
player,201711190rai,rai,SmitLe00,def_pct,0%,,,,,
player,201711190rai,rai,SmitLe00,special_teams,7,,,,,
player,201711190rai,rai,SmitLe00,st_pct,32%,,,,,
player,201711190rai,rai,CarrTr00,pos,CB,,,,,
player,201711190rai,rai,CarrTr00,offense,0,,,,,
player,201711190rai,rai,CarrTr00,off_pct,0%,,,,,
player,201711190rai,rai,CarrTr00,defense,60,,,,,
player,201711190rai,rai,CarrTr00,def_pct,100%,,,,,
player,201711190rai,rai,CarrTr00,special_teams,6,,,,,
player,201711190rai,rai,CarrTr00,st_pct,27%,,,,,
player,201711190rai,rai,NelsRe99,pos,FS,,,,,
player,201711190rai,rai,NelsRe99,offense,0,,,,,
player,201711190rai,rai,NelsRe99,off_pct,0%,,,,,
player,201711190rai,rai,NelsRe99,defense,60,,,,,
player,201711190rai,rai,NelsRe99,def_pct,100%,,,,,
player,201711190rai,rai,NelsRe99,special_teams,0,,,,,
player,201711190rai,rai,NelsRe99,st_pct,0%,,,,,
player,201711190rai,rai,MackKh00,pos,DE,,,,,
player,201711190rai,rai,MackKh00,offense,0,,,,,
player,201711190rai,rai,MackKh00,off_pct,0%,,,,,
player,201711190rai,rai,MackKh00,defense,53,,,,,
player,201711190rai,rai,MackKh00,def_pct,88%,,,,,
player,201711190rai,rai,MackKh00,special_teams,7,,,,,
player,201711190rai,rai,MackKh00,st_pct,32%,,,,,
player,201711190rai,rai,JoseKa00,pos,SS,,,,,
player,201711190rai,rai,JoseKa00,offense,0,,,,,
player,201711190rai,rai,JoseKa00,off_pct,0%,,,,,
player,201711190rai,rai,JoseKa00,defense,51,,,,,
player,201711190rai,rai,JoseKa00,def_pct,85%,,,,,
player,201711190rai,rai,JoseKa00,special_teams,2,,,,,
player,201711190rai,rai,JoseKa00,st_pct,9%,,,,,
player,201711190rai,rai,BowmNa99,pos,LB,,,,,
player,201711190rai,rai,BowmNa99,offense,0,,,,,
player,201711190rai,rai,BowmNa99,off_pct,0%,,,,,
player,201711190rai,rai,BowmNa99,defense,51,,,,,
player,201711190rai,rai,BowmNa99,def_pct,85%,,,,,
player,201711190rai,rai,BowmNa99,special_teams,0,,,,,
player,201711190rai,rai,BowmNa99,st_pct,0%,,,,,
player,201711190rai,rai,IrviBr00,pos,LB,,,,,
player,201711190rai,rai,IrviBr00,offense,0,,,,,
player,201711190rai,rai,IrviBr00,off_pct,0%,,,,,
player,201711190rai,rai,IrviBr00,defense,46,,,,,
player,201711190rai,rai,IrviBr00,def_pct,77%,,,,,
player,201711190rai,rai,IrviBr00,special_teams,0,,,,,
player,201711190rai,rai,IrviBr00,st_pct,0%,,,,,
player,201711190rai,rai,EdwaMa01,pos,DE,,,,,
player,201711190rai,rai,EdwaMa01,offense,0,,,,,
player,201711190rai,rai,EdwaMa01,off_pct,0%,,,,,
player,201711190rai,rai,EdwaMa01,defense,44,,,,,
player,201711190rai,rai,EdwaMa01,def_pct,73%,,,,,
player,201711190rai,rai,EdwaMa01,special_teams,7,,,,,
player,201711190rai,rai,EdwaMa01,st_pct,32%,,,,,
player,201711190rai,rai,JameCo00,pos,LB,,,,,
player,201711190rai,rai,JameCo00,offense,0,,,,,
player,201711190rai,rai,JameCo00,off_pct,0%,,,,,
player,201711190rai,rai,JameCo00,defense,44,,,,,
player,201711190rai,rai,JameCo00,def_pct,73%,,,,,
player,201711190rai,rai,JameCo00,special_teams,2,,,,,
player,201711190rai,rai,JameCo00,st_pct,9%,,,,,
player,201711190rai,rai,SmitSe99,pos,CB,,,,,
player,201711190rai,rai,SmitSe99,offense,0,,,,,
player,201711190rai,rai,SmitSe99,off_pct,0%,,,,,
player,201711190rai,rai,SmitSe99,defense,43,,,,,
player,201711190rai,rai,SmitSe99,def_pct,72%,,,,,
player,201711190rai,rai,SmitSe99,special_teams,0,,,,,
player,201711190rai,rai,SmitSe99,st_pct,0%,,,,,
player,201711190rai,rai,ElliJu01,pos,NT,,,,,
player,201711190rai,rai,ElliJu01,offense,0,,,,,
player,201711190rai,rai,ElliJu01,off_pct,0%,,,,,
player,201711190rai,rai,ElliJu01,defense,38,,,,,
player,201711190rai,rai,ElliJu01,def_pct,63%,,,,,
player,201711190rai,rai,ElliJu01,special_teams,0,,,,,
player,201711190rai,rai,ElliJu01,st_pct,0%,,,,,
player,201711190rai,rai,VandEd00,pos,DT,,,,,
player,201711190rai,rai,VandEd00,offense,0,,,,,
player,201711190rai,rai,VandEd00,off_pct,0%,,,,,
player,201711190rai,rai,VandEd00,defense,34,,,,,
player,201711190rai,rai,VandEd00,def_pct,57%,,,,,
player,201711190rai,rai,VandEd00,special_teams,7,,,,,
player,201711190rai,rai,VandEd00,st_pct,32%,,,,,
player,201711190rai,rai,AutrDe00,pos,DE,,,,,
player,201711190rai,rai,AutrDe00,offense,0,,,,,
player,201711190rai,rai,AutrDe00,off_pct,0%,,,,,
player,201711190rai,rai,AutrDe00,defense,31,,,,,
player,201711190rai,rai,AutrDe00,def_pct,52%,,,,,
player,201711190rai,rai,AutrDe00,special_teams,7,,,,,
player,201711190rai,rai,AutrDe00,st_pct,32%,,,,,
player,201711190rai,rai,MeliOb00,pos,DB,,,,,
player,201711190rai,rai,MeliOb00,offense,0,,,,,
player,201711190rai,rai,MeliOb00,off_pct,0%,,,,,
player,201711190rai,rai,MeliOb00,defense,26,,,,,
player,201711190rai,rai,MeliOb00,def_pct,43%,,,,,
player,201711190rai,rai,MeliOb00,special_teams,2,,,,,
player,201711190rai,rai,MeliOb00,st_pct,9%,,,,,
player,201711190rai,rai,HestTr00,pos,DT,,,,,
player,201711190rai,rai,HestTr00,offense,0,,,,,
player,201711190rai,rai,HestTr00,off_pct,0%,,,,,
player,201711190rai,rai,HestTr00,defense,24,,,,,
player,201711190rai,rai,HestTr00,def_pct,40%,,,,,
player,201711190rai,rai,HestTr00,special_teams,7,,,,,
player,201711190rai,rai,HestTr00,st_pct,32%,,,,,
player,201711190rai,rai,MorrNi00,pos,LB,,,,,
player,201711190rai,rai,MorrNi00,offense,0,,,,,
player,201711190rai,rai,MorrNi00,off_pct,0%,,,,,
player,201711190rai,rai,MorrNi00,defense,15,,,,,
player,201711190rai,rai,MorrNi00,def_pct,25%,,,,,
player,201711190rai,rai,MorrNi00,special_teams,18,,,,,
player,201711190rai,rai,MorrNi00,st_pct,82%,,,,,
player,201711190rai,rai,CowsJa00,pos,LB,,,,,
player,201711190rai,rai,CowsJa00,offense,0,,,,,
player,201711190rai,rai,CowsJa00,off_pct,0%,,,,,
player,201711190rai,rai,CowsJa00,defense,14,,,,,
player,201711190rai,rai,CowsJa00,def_pct,23%,,,,,
player,201711190rai,rai,CowsJa00,special_teams,18,,,,,
player,201711190rai,rai,CowsJa00,st_pct,82%,,,,,
player,201711190rai,rai,LeexMa01,pos,LB,,,,,
player,201711190rai,rai,LeexMa01,offense,0,,,,,
player,201711190rai,rai,LeexMa01,off_pct,0%,,,,,
player,201711190rai,rai,LeexMa01,defense,9,,,,,
player,201711190rai,rai,LeexMa01,def_pct,15%,,,,,
player,201711190rai,rai,LeexMa01,special_teams,15,,,,,
player,201711190rai,rai,LeexMa01,st_pct,68%,,,,,
player,201711190rai,rai,LuanSh00,pos,FS,,,,,
player,201711190rai,rai,LuanSh00,offense,0,,,,,
player,201711190rai,rai,LuanSh00,off_pct,0%,,,,,
player,201711190rai,rai,LuanSh00,defense,9,,,,,
player,201711190rai,rai,LuanSh00,def_pct,15%,,,,,
player,201711190rai,rai,LuanSh00,special_teams,9,,,,,
player,201711190rai,rai,LuanSh00,st_pct,41%,,,,,
player,201711190rai,rai,McDoDe02,pos,CB,,,,,
player,201711190rai,rai,McDoDe02,offense,0,,,,,
player,201711190rai,rai,McDoDe02,off_pct,0%,,,,,
player,201711190rai,rai,McDoDe02,defense,8,,,,,
player,201711190rai,rai,McDoDe02,def_pct,13%,,,,,
player,201711190rai,rai,McDoDe02,special_teams,12,,,,,
player,201711190rai,rai,McDoDe02,st_pct,55%,,,,,
player,201711190rai,rai,WoodXa01,pos,LB,,,,,
player,201711190rai,rai,WoodXa01,offense,0,,,,,
player,201711190rai,rai,WoodXa01,off_pct,0%,,,,,
player,201711190rai,rai,WoodXa01,defense,0,,,,,
player,201711190rai,rai,WoodXa01,def_pct,0%,,,,,
player,201711190rai,rai,WoodXa01,special_teams,15,,,,,
player,201711190rai,rai,WoodXa01,st_pct,68%,,,,,
player,201711190rai,rai,HarrEr00,pos,SS,,,,,
player,201711190rai,rai,HarrEr00,offense,0,,,,,
player,201711190rai,rai,HarrEr00,off_pct,0%,,,,,
player,201711190rai,rai,HarrEr00,defense,0,,,,,
player,201711190rai,rai,HarrEr00,def_pct,0%,,,,,
player,201711190rai,rai,HarrEr00,special_teams,15,,,,,
player,201711190rai,rai,HarrEr00,st_pct,68%,,,,,
player,201711190rai,rai,McGiKe00,pos,FS,,,,,
player,201711190rai,rai,McGiKe00,offense,0,,,,,
player,201711190rai,rai,McGiKe00,off_pct,0%,,,,,
player,201711190rai,rai,McGiKe00,defense,0,,,,,
player,201711190rai,rai,McGiKe00,def_pct,0%,,,,,
player,201711190rai,rai,McGiKe00,special_teams,15,,,,,
player,201711190rai,rai,McGiKe00,st_pct,68%,,,,,
player,201711190rai,rai,FeliJo00,pos,G,,,,,
player,201711190rai,rai,FeliJo00,offense,0,,,,,
player,201711190rai,rai,FeliJo00,off_pct,0%,,,,,
player,201711190rai,rai,FeliJo00,defense,0,,,,,
player,201711190rai,rai,FeliJo00,def_pct,0%,,,,,
player,201711190rai,rai,FeliJo00,special_teams,7,,,,,
player,201711190rai,rai,FeliJo00,st_pct,32%,,,,,
player,201711190rai,rai,CondJo20,pos,LS,,,,,
player,201711190rai,rai,CondJo20,offense,0,,,,,
player,201711190rai,rai,CondJo20,off_pct,0%,,,,,
player,201711190rai,rai,CondJo20,defense,0,,,,,
player,201711190rai,rai,CondJo20,def_pct,0%,,,,,
player,201711190rai,rai,CondJo20,special_teams,4,,,,,
player,201711190rai,rai,CondJo20,st_pct,18%,,,,,
player,201711190rai,rai,KingMa00,pos,P,,,,,
player,201711190rai,rai,KingMa00,offense,0,,,,,
player,201711190rai,rai,KingMa00,off_pct,0%,,,,,
player,201711190rai,rai,KingMa00,defense,0,,,,,
player,201711190rai,rai,KingMa00,def_pct,0%,,,,,
player,201711190rai,rai,KingMa00,special_teams,4,,,,,
player,201711190rai,rai,KingMa00,st_pct,18%,,,,,
player,201711190rai,rai,TaveGi00,pos,K,,,,,
player,201711190rai,rai,TaveGi00,offense,0,,,,,
player,201711190rai,rai,TaveGi00,off_pct,0%,,,,,
player,201711190rai,rai,TaveGi00,defense,0,,,,,
player,201711190rai,rai,TaveGi00,def_pct,0%,,,,,
player,201711190rai,rai,TaveGi00,special_teams,2,,,,,
player,201711190rai,rai,TaveGi00,st_pct,9%,,,,,
player,201711190rai,nwe,MasoSh01,pos,G,,,,,
player,201711190rai,nwe,MasoSh01,offense,60,,,,,
player,201711190rai,nwe,MasoSh01,off_pct,100%,,,,,
player,201711190rai,nwe,MasoSh01,defense,0,,,,,
player,201711190rai,nwe,MasoSh01,def_pct,0%,,,,,
player,201711190rai,nwe,MasoSh01,special_teams,7,,,,,
player,201711190rai,nwe,MasoSh01,st_pct,32%,,,,,
player,201711190rai,nwe,KarrTe00,pos,C,,,,,
player,201711190rai,nwe,KarrTe00,offense,60,,,,,
player,201711190rai,nwe,KarrTe00,off_pct,100%,,,,,
player,201711190rai,nwe,KarrTe00,defense,0,,,,,
player,201711190rai,nwe,KarrTe00,def_pct,0%,,,,,
player,201711190rai,nwe,KarrTe00,special_teams,7,,,,,
player,201711190rai,nwe,KarrTe00,st_pct,32%,,,,,
player,201711190rai,nwe,SoldNa00,pos,T,,,,,
player,201711190rai,nwe,SoldNa00,offense,57,,,,,
player,201711190rai,nwe,SoldNa00,off_pct,95%,,,,,
player,201711190rai,nwe,SoldNa00,defense,0,,,,,
player,201711190rai,nwe,SoldNa00,def_pct,0%,,,,,
player,201711190rai,nwe,SoldNa00,special_teams,7,,,,,
player,201711190rai,nwe,SoldNa00,st_pct,32%,,,,,
player,201711190rai,nwe,ThunJo00,pos,G,,,,,
