game,2017,7,20171022,201710220min,rav,"Baltimore Ravens",16,min,"Minnesota Vikings",24
player,201710220min,rav,CampMi02,special_teams,2,,,,,
player,201710220min,rav,CampMi02,st_pct,6%,,,,,
player,201710220min,rav,CollAl00,pos,RB,,,,,
player,201710220min,rav,CollAl00,offense,16,,,,,
player,201710220min,rav,CollAl00,off_pct,25%,,,,,
player,201710220min,rav,CollAl00,defense,0,,,,,
player,201710220min,rav,CollAl00,def_pct,0%,,,,,
player,201710220min,rav,CollAl00,special_teams,0,,,,,
player,201710220min,rav,CollAl00,st_pct,0%,,,,,
player,201710220min,rav,RainBo00,pos,RB,,,,,
player,201710220min,rav,RainBo00,offense,9,,,,,
player,201710220min,rav,RainBo00,off_pct,14%,,,,,
player,201710220min,rav,RainBo00,defense,0,,,,,
player,201710220min,rav,RainBo00,def_pct,0%,,,,,
player,201710220min,rav,RainBo00,special_teams,14,,,,,
player,201710220min,rav,RainBo00,st_pct,45%,,,,,
player,201710220min,rav,WallMi00,pos,WR,,,,,
player,201710220min,rav,WallMi00,offense,5,,,,,
player,201710220min,rav,WallMi00,off_pct,8%,,,,,
player,201710220min,rav,WallMi00,defense,0,,,,,
player,201710220min,rav,WallMi00,def_pct,0%,,,,,
player,201710220min,rav,WallMi00,special_teams,0,,,,,
player,201710220min,rav,WallMi00,st_pct,0%,,,,,
player,201710220min,rav,MaylVi00,pos,TE,,,,,
player,201710220min,rav,MaylVi00,offense,3,,,,,
player,201710220min,rav,MaylVi00,off_pct,5%,,,,,
player,201710220min,rav,MaylVi00,defense,0,,,,,
player,201710220min,rav,MaylVi00,def_pct,0%,,,,,
player,201710220min,rav,MaylVi00,special_teams,20,,,,,
player,201710220min,rav,MaylVi00,st_pct,65%,,,,,
player,201710220min,rav,RicaPa00,pos,NT,,,,,
player,201710220min,rav,RicaPa00,offense,3,,,,,
player,201710220min,rav,RicaPa00,off_pct,5%,,,,,
player,201710220min,rav,RicaPa00,defense,0,,,,,
player,201710220min,rav,RicaPa00,def_pct,0%,,,,,
player,201710220min,rav,RicaPa00,special_teams,8,,,,,
player,201710220min,rav,RicaPa00,st_pct,26%,,,,,
player,201710220min,rav,BowaLu00,pos,C,,,,,
player,201710220min,rav,BowaLu00,offense,1,,,,,
player,201710220min,rav,BowaLu00,off_pct,2%,,,,,
player,201710220min,rav,BowaLu00,defense,0,,,,,
player,201710220min,rav,BowaLu00,def_pct,0%,,,,,
player,201710220min,rav,BowaLu00,special_teams,4,,,,,
player,201710220min,rav,BowaLu00,st_pct,13%,,,,,
player,201710220min,rav,MoslC.00,pos,LB,,,,,
player,201710220min,rav,MoslC.00,offense,0,,,,,
player,201710220min,rav,MoslC.00,off_pct,0%,,,,,
player,201710220min,rav,MoslC.00,defense,66,,,,,
player,201710220min,rav,MoslC.00,def_pct,100%,,,,,
player,201710220min,rav,MoslC.00,special_teams,7,,,,,
player,201710220min,rav,MoslC.00,st_pct,23%,,,,,
player,201710220min,rav,JeffTo00,pos,SS,,,,,
player,201710220min,rav,JeffTo00,offense,0,,,,,
player,201710220min,rav,JeffTo00,off_pct,0%,,,,,
player,201710220min,rav,JeffTo00,defense,66,,,,,
player,201710220min,rav,JeffTo00,def_pct,100%,,,,,
player,201710220min,rav,JeffTo00,special_teams,7,,,,,
player,201710220min,rav,JeffTo00,st_pct,23%,,,,,
player,201710220min,rav,WeddEr99,pos,FS,,,,,
player,201710220min,rav,WeddEr99,offense,0,,,,,
player,201710220min,rav,WeddEr99,off_pct,0%,,,,,
player,201710220min,rav,WeddEr99,defense,66,,,,,
player,201710220min,rav,WeddEr99,def_pct,100%,,,,,
player,201710220min,rav,WeddEr99,special_teams,0,,,,,
player,201710220min,rav,WeddEr99,st_pct,0%,,,,,
player,201710220min,rav,CarrBr99,pos,CB,,,,,
player,201710220min,rav,CarrBr99,offense,0,,,,,
player,201710220min,rav,CarrBr99,off_pct,0%,,,,,
player,201710220min,rav,CarrBr99,defense,66,,,,,
player,201710220min,rav,CarrBr99,def_pct,100%,,,,,
player,201710220min,rav,CarrBr99,special_teams,0,,,,,
player,201710220min,rav,CarrBr99,st_pct,0%,,,,,
player,201710220min,rav,OnwuPa00,pos,LB,,,,,
player,201710220min,rav,OnwuPa00,offense,0,,,,,
player,201710220min,rav,OnwuPa00,off_pct,0%,,,,,
player,201710220min,rav,OnwuPa00,defense,56,,,,,
player,201710220min,rav,OnwuPa00,def_pct,85%,,,,,
player,201710220min,rav,OnwuPa00,special_teams,6,,,,,
player,201710220min,rav,OnwuPa00,st_pct,19%,,,,,
player,201710220min,rav,SuggTe99,pos,LB,,,,,
player,201710220min,rav,SuggTe99,offense,0,,,,,
player,201710220min,rav,SuggTe99,off_pct,0%,,,,,
player,201710220min,rav,SuggTe99,defense,51,,,,,
player,201710220min,rav,SuggTe99,def_pct,77%,,,,,
player,201710220min,rav,SuggTe99,special_teams,0,,,,,
player,201710220min,rav,SuggTe99,st_pct,0%,,,,,
player,201710220min,rav,SmitJi03,pos,CB,,,,,
player,201710220min,rav,SmitJi03,offense,0,,,,,
player,201710220min,rav,SmitJi03,off_pct,0%,,,,,
player,201710220min,rav,SmitJi03,defense,50,,,,,
player,201710220min,rav,SmitJi03,def_pct,76%,,,,,
player,201710220min,rav,SmitJi03,special_teams,0,,,,,
player,201710220min,rav,SmitJi03,st_pct,0%,,,,,
player,201710220min,rav,JudoMa00,pos,LB,,,,,
player,201710220min,rav,JudoMa00,offense,0,,,,,
player,201710220min,rav,JudoMa00,off_pct,0%,,,,,
player,201710220min,rav,JudoMa00,defense,49,,,,,
player,201710220min,rav,JudoMa00,def_pct,74%,,,,,
player,201710220min,rav,JudoMa00,special_teams,11,,,,,
player,201710220min,rav,JudoMa00,st_pct,35%,,,,,
player,201710220min,rav,PierMi00,pos,NT,,,,,
player,201710220min,rav,PierMi00,offense,0,,,,,
player,201710220min,rav,PierMi00,off_pct,0%,,,,,
player,201710220min,rav,PierMi00,defense,45,,,,,
player,201710220min,rav,PierMi00,def_pct,68%,,,,,
player,201710220min,rav,PierMi00,special_teams,0,,,,,
player,201710220min,rav,PierMi00,st_pct,0%,,,,,
player,201710220min,rav,WillBr02,pos,DT,,,,,
player,201710220min,rav,WillBr02,offense,0,,,,,
player,201710220min,rav,WillBr02,off_pct,0%,,,,,
player,201710220min,rav,WillBr02,defense,45,,,,,
player,201710220min,rav,WillBr02,def_pct,68%,,,,,
player,201710220min,rav,WillBr02,special_teams,0,,,,,
player,201710220min,rav,WillBr02,st_pct,0%,,,,,
player,201710220min,rav,SmitZa00,pos,LB,,,,,
player,201710220min,rav,SmitZa00,offense,0,,,,,
player,201710220min,rav,SmitZa00,off_pct,0%,,,,,
player,201710220min,rav,SmitZa00,defense,35,,,,,
player,201710220min,rav,SmitZa00,def_pct,53%,,,,,
player,201710220min,rav,SmitZa00,special_teams,8,,,,,
player,201710220min,rav,SmitZa00,st_pct,26%,,,,,
player,201710220min,rav,WormCh00,pos,DT,,,,,
player,201710220min,rav,WormCh00,offense,0,,,,,
player,201710220min,rav,WormCh00,off_pct,0%,,,,,
player,201710220min,rav,WormCh00,defense,26,,,,,
player,201710220min,rav,WormCh00,def_pct,39%,,,,,
player,201710220min,rav,WormCh00,special_teams,11,,,,,
player,201710220min,rav,WormCh00,st_pct,35%,,,,,
player,201710220min,rav,WebbLa99,pos,FS,,,,,
player,201710220min,rav,WebbLa99,offense,0,,,,,
player,201710220min,rav,WebbLa99,off_pct,0%,,,,,
player,201710220min,rav,WebbLa99,defense,26,,,,,
player,201710220min,rav,WebbLa99,def_pct,39%,,,,,
player,201710220min,rav,WebbLa99,special_teams,0,,,,,
player,201710220min,rav,WebbLa99,st_pct,0%,,,,,
player,201710220min,rav,DaviCa01,pos,NT,,,,,
player,201710220min,rav,DaviCa01,offense,0,,,,,
player,201710220min,rav,DaviCa01,off_pct,0%,,,,,
player,201710220min,rav,DaviCa01,defense,23,,,,,
player,201710220min,rav,DaviCa01,def_pct,35%,,,,,
player,201710220min,rav,DaviCa01,special_teams,7,,,,,
player,201710220min,rav,DaviCa01,st_pct,23%,,,,,
player,201710220min,rav,HumpMa00,pos,CB,,,,,
player,201710220min,rav,HumpMa00,offense,0,,,,,
player,201710220min,rav,HumpMa00,off_pct,0%,,,,,
player,201710220min,rav,HumpMa00,defense,16,,,,,
player,201710220min,rav,HumpMa00,def_pct,24%,,,,,
player,201710220min,rav,HumpMa00,special_teams,18,,,,,
player,201710220min,rav,HumpMa00,st_pct,58%,,,,,
player,201710220min,rav,HenrWi00,pos,DT,,,,,
player,201710220min,rav,HenrWi00,offense,0,,,,,
player,201710220min,rav,HenrWi00,off_pct,0%,,,,,
player,201710220min,rav,HenrWi00,defense,11,,,,,
player,201710220min,rav,HenrWi00,def_pct,17%,,,,,
player,201710220min,rav,HenrWi00,special_teams,9,,,,,
player,201710220min,rav,HenrWi00,st_pct,29%,,,,,
player,201710220min,rav,HillJa01,pos,CB,,,,,
player,201710220min,rav,HillJa01,offense,0,,,,,
player,201710220min,rav,HillJa01,off_pct,0%,,,,,
player,201710220min,rav,HillJa01,defense,9,,,,,
player,201710220min,rav,HillJa01,def_pct,14%,,,,,
player,201710220min,rav,HillJa01,special_teams,6,,,,,
player,201710220min,rav,HillJa01,st_pct,19%,,,,,
player,201710220min,rav,LeviAn00,pos,SS,,,,,
player,201710220min,rav,LeviAn00,offense,0,,,,,
player,201710220min,rav,LeviAn00,off_pct,0%,,,,,
player,201710220min,rav,LeviAn00,defense,5,,,,,
player,201710220min,rav,LeviAn00,def_pct,8%,,,,,
player,201710220min,rav,LeviAn00,special_teams,27,,,,,
player,201710220min,rav,LeviAn00,st_pct,87%,,,,,
player,201710220min,rav,BowsTy00,pos,LB,,,,,
player,201710220min,rav,BowsTy00,offense,0,,,,,
player,201710220min,rav,BowsTy00,off_pct,0%,,,,,
player,201710220min,rav,BowsTy00,defense,5,,,,,
player,201710220min,rav,BowsTy00,def_pct,8%,,,,,
player,201710220min,rav,BowsTy00,special_teams,20,,,,,
player,201710220min,rav,BowsTy00,st_pct,65%,,,,,
player,201710220min,rav,KaufBr01,pos,DE,,,,,
player,201710220min,rav,KaufBr01,offense,0,,,,,
player,201710220min,rav,KaufBr01,off_pct,0%,,,,,
player,201710220min,rav,KaufBr01,defense,5,,,,,
player,201710220min,rav,KaufBr01,def_pct,8%,,,,,
player,201710220min,rav,KaufBr01,special_teams,1,,,,,
player,201710220min,rav,KaufBr01,st_pct,3%,,,,,
player,201710220min,rav,ClarCh00,pos,FS,,,,,
player,201710220min,rav,ClarCh00,offense,0,,,,,
player,201710220min,rav,ClarCh00,off_pct,0%,,,,,
player,201710220min,rav,ClarCh00,defense,3,,,,,
player,201710220min,rav,ClarCh00,def_pct,5%,,,,,
player,201710220min,rav,ClarCh00,special_teams,27,,,,,
player,201710220min,rav,ClarCh00,st_pct,87%,,,,,
player,201710220min,rav,CorrKa00,pos,LB,,,,,
player,201710220min,rav,CorrKa00,offense,0,,,,,
player,201710220min,rav,CorrKa00,off_pct,0%,,,,,
player,201710220min,rav,CorrKa00,defense,2,,,,,
player,201710220min,rav,CorrKa00,def_pct,3%,,,,,
player,201710220min,rav,CorrKa00,special_teams,27,,,,,
player,201710220min,rav,CorrKa00,st_pct,87%,,,,,
player,201710220min,rav,JohnSt02,pos,LB,,,,,
player,201710220min,rav,JohnSt02,offense,0,,,,,
player,201710220min,rav,JohnSt02,off_pct,0%,,,,,
player,201710220min,rav,JohnSt02,defense,0,,,,,
player,201710220min,rav,JohnSt02,def_pct,0%,,,,,
player,201710220min,rav,JohnSt02,special_teams,20,,,,,
player,201710220min,rav,JohnSt02,st_pct,65%,,,,,
player,201710220min,rav,KochSa20,pos,P,,,,,
player,201710220min,rav,KochSa20,offense,0,,,,,
player,201710220min,rav,KochSa20,off_pct,0%,,,,,
player,201710220min,rav,KochSa20,defense,0,,,,,
player,201710220min,rav,KochSa20,def_pct,0%,,,,,
player,201710220min,rav,KochSa20,special_teams,10,,,,,
player,201710220min,rav,KochSa20,st_pct,32%,,,,,
player,201710220min,rav,CoxxMo00,pos,LS,,,,,
player,201710220min,rav,CoxxMo00,offense,0,,,,,
player,201710220min,rav,CoxxMo00,off_pct,0%,,,,,
player,201710220min,rav,CoxxMo00,defense,0,,,,,
player,201710220min,rav,CoxxMo00,def_pct,0%,,,,,
player,201710220min,rav,CoxxMo00,special_teams,10,,,,,
player,201710220min,rav,CoxxMo00,st_pct,32%,,,,,
player,201710220min,rav,TuckJu00,pos,K,,,,,
player,201710220min,rav,TuckJu00,offense,0,,,,,
player,201710220min,rav,TuckJu00,off_pct,0%,,,,,
player,201710220min,rav,TuckJu00,defense,0,,,,,
player,201710220min,rav,TuckJu00,def_pct,0%,,,,,
player,201710220min,rav,TuckJu00,special_teams,8,,,,,
player,201710220min,rav,TuckJu00,st_pct,26%,,,,,
player,201710220min,rav,BergTo00,pos,G,,,,,
player,201710220min,rav,BergTo00,offense,0,,,,,
player,201710220min,rav,BergTo00,off_pct,0%,,,,,
player,201710220min,rav,BergTo00,defense,0,,,,,
player,201710220min,rav,BergTo00,def_pct,0%,,,,,
player,201710220min,rav,BergTo00,special_teams,4,,,,,
player,201710220min,rav,BergTo00,st_pct,13%,,,,,
