game,2017,8,20171029,201710290phi,sfo,"San Francisco 49ers",10,phi,"Philadelphia Eagles",33
player,201710290phi,phi,JenkMa99,def_pct,100%,,,,,
player,201710290phi,phi,JenkMa99,special_teams,10,,,,,
player,201710290phi,phi,JenkMa99,st_pct,31%,,,,,
player,201710290phi,phi,McLeRo00,pos,FS,,,,,
player,201710290phi,phi,McLeRo00,offense,0,,,,,
player,201710290phi,phi,McLeRo00,off_pct,0%,,,,,
player,201710290phi,phi,McLeRo00,defense,66,,,,,
player,201710290phi,phi,McLeRo00,def_pct,100%,,,,,
player,201710290phi,phi,McLeRo00,special_teams,7,,,,,
player,201710290phi,phi,McLeRo00,st_pct,22%,,,,,
player,201710290phi,phi,BradNi00,pos,LB,,,,,
player,201710290phi,phi,BradNi00,offense,0,,,,,
player,201710290phi,phi,BradNi00,off_pct,0%,,,,,
player,201710290phi,phi,BradNi00,defense,66,,,,,
player,201710290phi,phi,BradNi00,def_pct,100%,,,,,
player,201710290phi,phi,BradNi00,special_teams,4,,,,,
player,201710290phi,phi,BradNi00,st_pct,12%,,,,,
player,201710290phi,phi,MillJa02,pos,CB,,,,,
player,201710290phi,phi,MillJa02,offense,0,,,,,
player,201710290phi,phi,MillJa02,off_pct,0%,,,,,
player,201710290phi,phi,MillJa02,defense,61,,,,,
player,201710290phi,phi,MillJa02,def_pct,92%,,,,,
player,201710290phi,phi,MillJa02,special_teams,3,,,,,
player,201710290phi,phi,MillJa02,st_pct,9%,,,,,
player,201710290phi,phi,KendMy00,pos,LB,,,,,
player,201710290phi,phi,KendMy00,offense,0,,,,,
player,201710290phi,phi,KendMy00,off_pct,0%,,,,,
player,201710290phi,phi,KendMy00,defense,52,,,,,
player,201710290phi,phi,KendMy00,def_pct,79%,,,,,
player,201710290phi,phi,KendMy00,special_teams,0,,,,,
player,201710290phi,phi,KendMy00,st_pct,0%,,,,,
player,201710290phi,phi,CoxxFl00,pos,DT,,,,,
player,201710290phi,phi,CoxxFl00,offense,0,,,,,
player,201710290phi,phi,CoxxFl00,off_pct,0%,,,,,
player,201710290phi,phi,CoxxFl00,defense,45,,,,,
player,201710290phi,phi,CoxxFl00,def_pct,68%,,,,,
player,201710290phi,phi,CoxxFl00,special_teams,0,,,,,
player,201710290phi,phi,CoxxFl00,st_pct,0%,,,,,
player,201710290phi,phi,GrahBr99,pos,DE,,,,,
player,201710290phi,phi,GrahBr99,offense,0,,,,,
player,201710290phi,phi,GrahBr99,off_pct,0%,,,,,
player,201710290phi,phi,GrahBr99,defense,43,,,,,
player,201710290phi,phi,GrahBr99,def_pct,65%,,,,,
player,201710290phi,phi,GrahBr99,special_teams,3,,,,,
player,201710290phi,phi,GrahBr99,st_pct,9%,,,,,
player,201710290phi,phi,BarnDe01,pos,DE,,,,,
player,201710290phi,phi,BarnDe01,offense,0,,,,,
player,201710290phi,phi,BarnDe01,off_pct,0%,,,,,
player,201710290phi,phi,BarnDe01,defense,34,,,,,
player,201710290phi,phi,BarnDe01,def_pct,52%,,,,,
player,201710290phi,phi,BarnDe01,special_teams,3,,,,,
player,201710290phi,phi,BarnDe01,st_pct,9%,,,,,
player,201710290phi,phi,LongCh99,pos,DE,,,,,
player,201710290phi,phi,LongCh99,offense,0,,,,,
player,201710290phi,phi,LongCh99,off_pct,0%,,,,,
player,201710290phi,phi,LongCh99,defense,34,,,,,
player,201710290phi,phi,LongCh99,def_pct,52%,,,,,
player,201710290phi,phi,LongCh99,special_teams,3,,,,,
player,201710290phi,phi,LongCh99,st_pct,9%,,,,,
player,201710290phi,phi,McDoDe00,pos,CB,,,,,
player,201710290phi,phi,McDoDe00,offense,0,,,,,
player,201710290phi,phi,McDoDe00,off_pct,0%,,,,,
player,201710290phi,phi,McDoDe00,defense,32,,,,,
player,201710290phi,phi,McDoDe00,def_pct,48%,,,,,
player,201710290phi,phi,McDoDe00,special_teams,16,,,,,
player,201710290phi,phi,McDoDe00,st_pct,50%,,,,,
player,201710290phi,phi,CurrVi00,pos,DE,,,,,
player,201710290phi,phi,CurrVi00,offense,0,,,,,
player,201710290phi,phi,CurrVi00,off_pct,0%,,,,,
player,201710290phi,phi,CurrVi00,defense,32,,,,,
player,201710290phi,phi,CurrVi00,def_pct,48%,,,,,
player,201710290phi,phi,CurrVi00,special_teams,3,,,,,
player,201710290phi,phi,CurrVi00,st_pct,9%,,,,,
player,201710290phi,phi,DougRa00,pos,CB,,,,,
player,201710290phi,phi,DougRa00,offense,0,,,,,
player,201710290phi,phi,DougRa00,off_pct,0%,,,,,
player,201710290phi,phi,DougRa00,defense,30,,,,,
player,201710290phi,phi,DougRa00,def_pct,45%,,,,,
player,201710290phi,phi,DougRa00,special_teams,0,,,,,
player,201710290phi,phi,DougRa00,st_pct,0%,,,,,
player,201710290phi,phi,AlleBe00,pos,DT,,,,,
player,201710290phi,phi,AlleBe00,offense,0,,,,,
player,201710290phi,phi,AlleBe00,off_pct,0%,,,,,
player,201710290phi,phi,AlleBe00,defense,29,,,,,
player,201710290phi,phi,AlleBe00,def_pct,44%,,,,,
player,201710290phi,phi,AlleBe00,special_teams,8,,,,,
player,201710290phi,phi,AlleBe00,st_pct,25%,,,,,
player,201710290phi,phi,JernTi00,pos,DT,,,,,
player,201710290phi,phi,JernTi00,offense,0,,,,,
player,201710290phi,phi,JernTi00,off_pct,0%,,,,,
player,201710290phi,phi,JernTi00,defense,29,,,,,
player,201710290phi,phi,JernTi00,def_pct,44%,,,,,
player,201710290phi,phi,JernTi00,special_teams,3,,,,,
player,201710290phi,phi,JernTi00,st_pct,9%,,,,,
player,201710290phi,phi,WatkJa01,pos,SS,,,,,
player,201710290phi,phi,WatkJa01,offense,0,,,,,
player,201710290phi,phi,WatkJa01,off_pct,0%,,,,,
player,201710290phi,phi,WatkJa01,defense,28,,,,,
player,201710290phi,phi,WatkJa01,def_pct,42%,,,,,
player,201710290phi,phi,WatkJa01,special_teams,20,,,,,
player,201710290phi,phi,WatkJa01,st_pct,62%,,,,,
player,201710290phi,phi,WalkJo01,pos,LB,,,,,
player,201710290phi,phi,WalkJo01,offense,0,,,,,
player,201710290phi,phi,WalkJo01,off_pct,0%,,,,,
player,201710290phi,phi,WalkJo01,defense,28,,,,,
player,201710290phi,phi,WalkJo01,def_pct,42%,,,,,
player,201710290phi,phi,WalkJo01,special_teams,16,,,,,
player,201710290phi,phi,WalkJo01,st_pct,50%,,,,,
player,201710290phi,phi,RobiPa99,pos,CB,,,,,
player,201710290phi,phi,RobiPa99,offense,0,,,,,
player,201710290phi,phi,RobiPa99,off_pct,0%,,,,,
player,201710290phi,phi,RobiPa99,defense,18,,,,,
player,201710290phi,phi,RobiPa99,def_pct,27%,,,,,
player,201710290phi,phi,RobiPa99,special_teams,1,,,,,
player,201710290phi,phi,RobiPa99,st_pct,3%,,,,,
player,201710290phi,phi,VaeaDe01,pos,DT,,,,,
player,201710290phi,phi,VaeaDe01,offense,0,,,,,
player,201710290phi,phi,VaeaDe01,off_pct,0%,,,,,
player,201710290phi,phi,VaeaDe01,defense,17,,,,,
player,201710290phi,phi,VaeaDe01,def_pct,26%,,,,,
player,201710290phi,phi,VaeaDe01,special_teams,0,,,,,
player,201710290phi,phi,VaeaDe01,st_pct,0%,,,,,
player,201710290phi,phi,GrahCo99,pos,FS,,,,,
player,201710290phi,phi,GrahCo99,offense,0,,,,,
player,201710290phi,phi,GrahCo99,off_pct,0%,,,,,
player,201710290phi,phi,GrahCo99,defense,14,,,,,
player,201710290phi,phi,GrahCo99,def_pct,21%,,,,,
player,201710290phi,phi,GrahCo99,special_teams,15,,,,,
player,201710290phi,phi,GrahCo99,st_pct,47%,,,,,
player,201710290phi,phi,GoodNa00,pos,LB,,,,,
player,201710290phi,phi,GoodNa00,offense,0,,,,,
player,201710290phi,phi,GoodNa00,off_pct,0%,,,,,
player,201710290phi,phi,GoodNa00,defense,1,,,,,
player,201710290phi,phi,GoodNa00,def_pct,2%,,,,,
player,201710290phi,phi,GoodNa00,special_teams,24,,,,,
player,201710290phi,phi,GoodNa00,st_pct,75%,,,,,
player,201710290phi,phi,GrugKa00,pos,LB,,,,,
player,201710290phi,phi,GrugKa00,offense,0,,,,,
player,201710290phi,phi,GrugKa00,off_pct,0%,,,,,
player,201710290phi,phi,GrugKa00,defense,0,,,,,
player,201710290phi,phi,GrugKa00,def_pct,0%,,,,,
player,201710290phi,phi,GrugKa00,special_teams,27,,,,,
player,201710290phi,phi,GrugKa00,st_pct,84%,,,,,
player,201710290phi,phi,GerrNa00,pos,LB,,,,,
player,201710290phi,phi,GerrNa00,offense,0,,,,,
player,201710290phi,phi,GerrNa00,off_pct,0%,,,,,
player,201710290phi,phi,GerrNa00,defense,0,,,,,
player,201710290phi,phi,GerrNa00,def_pct,0%,,,,,
player,201710290phi,phi,GerrNa00,special_teams,16,,,,,
player,201710290phi,phi,GerrNa00,st_pct,50%,,,,,
player,201710290phi,phi,ElliJa03,pos,K,,,,,
player,201710290phi,phi,ElliJa03,offense,0,,,,,
player,201710290phi,phi,ElliJa03,off_pct,0%,,,,,
player,201710290phi,phi,ElliJa03,defense,0,,,,,
player,201710290phi,phi,ElliJa03,def_pct,0%,,,,,
player,201710290phi,phi,ElliJa03,special_teams,12,,,,,
player,201710290phi,phi,ElliJa03,st_pct,38%,,,,,
player,201710290phi,phi,LovaRi00,pos,LS,,,,,
player,201710290phi,phi,LovaRi00,offense,0,,,,,
player,201710290phi,phi,LovaRi00,off_pct,0%,,,,,
player,201710290phi,phi,LovaRi00,defense,0,,,,,
player,201710290phi,phi,LovaRi00,def_pct,0%,,,,,
player,201710290phi,phi,LovaRi00,special_teams,11,,,,,
player,201710290phi,phi,LovaRi00,st_pct,34%,,,,,
player,201710290phi,phi,JoneDo21,pos,P,,,,,
player,201710290phi,phi,JoneDo21,offense,0,,,,,
player,201710290phi,phi,JoneDo21,off_pct,0%,,,,,
player,201710290phi,phi,JoneDo21,defense,0,,,,,
player,201710290phi,phi,JoneDo21,def_pct,0%,,,,,
player,201710290phi,phi,JoneDo21,special_teams,11,,,,,
player,201710290phi,phi,JoneDo21,st_pct,34%,,,,,
player,201710290phi,sfo,KilgDa00,pos,C,,,,,
player,201710290phi,sfo,KilgDa00,offense,66,,,,,
player,201710290phi,sfo,KilgDa00,off_pct,100%,,,,,
player,201710290phi,sfo,KilgDa00,defense,0,,,,,
player,201710290phi,sfo,KilgDa00,def_pct,0%,,,,,
player,201710290phi,sfo,KilgDa00,special_teams,3,,,,,
player,201710290phi,sfo,KilgDa00,st_pct,9%,,,,,
player,201710290phi,sfo,TomlLa01,pos,G,,,,,
player,201710290phi,sfo,TomlLa01,offense,66,,,,,
player,201710290phi,sfo,TomlLa01,off_pct,100%,,,,,
player,201710290phi,sfo,TomlLa01,defense,0,,,,,
player,201710290phi,sfo,TomlLa01,def_pct,0%,,,,,
player,201710290phi,sfo,TomlLa01,special_teams,3,,,,,
player,201710290phi,sfo,TomlLa01,st_pct,9%,,,,,
player,201710290phi,sfo,FuscBr00,pos,G,,,,,
player,201710290phi,sfo,FuscBr00,offense,66,,,,,
player,201710290phi,sfo,FuscBr00,off_pct,100%,,,,,
player,201710290phi,sfo,FuscBr00,defense,0,,,,,
player,201710290phi,sfo,FuscBr00,def_pct,0%,,,,,
player,201710290phi,sfo,FuscBr00,special_teams,3,,,,,
player,201710290phi,sfo,FuscBr00,st_pct,9%,,,,,
player,201710290phi,sfo,BeatC.00,pos,QB,,,,,
player,201710290phi,sfo,BeatC.00,offense,66,,,,,
player,201710290phi,sfo,BeatC.00,off_pct,100%,,,,,
player,201710290phi,sfo,BeatC.00,defense,0,,,,,
player,201710290phi,sfo,BeatC.00,def_pct,0%,,,,,
player,201710290phi,sfo,BeatC.00,special_teams,0,,,,,
player,201710290phi,sfo,BeatC.00,st_pct,0%,,,,,
player,201710290phi,sfo,BeadZa20,pos,G,,,,,
player,201710290phi,sfo,BeadZa20,offense,51,,,,,
player,201710290phi,sfo,BeadZa20,off_pct,77%,,,,,
player,201710290phi,sfo,BeadZa20,defense,0,,,,,
player,201710290phi,sfo,BeadZa20,def_pct,0%,,,,,
player,201710290phi,sfo,BeadZa20,special_teams,3,,,,,
player,201710290phi,sfo,BeadZa20,st_pct,9%,,,,,
player,201710290phi,sfo,HydeCa00,pos,RB,,,,,
player,201710290phi,sfo,HydeCa00,offense,45,,,,,
player,201710290phi,sfo,HydeCa00,off_pct,68%,,,,,
player,201710290phi,sfo,HydeCa00,defense,0,,,,,
player,201710290phi,sfo,HydeCa00,def_pct,0%,,,,,
player,201710290phi,sfo,HydeCa00,special_teams,0,,,,,
player,201710290phi,sfo,HydeCa00,st_pct,0%,,,,,
player,201710290phi,sfo,GoodMa00,pos,WR,,,,,
player,201710290phi,sfo,GoodMa00,offense,43,,,,,
player,201710290phi,sfo,GoodMa00,off_pct,65%,,,,,
player,201710290phi,sfo,GoodMa00,defense,0,,,,,
player,201710290phi,sfo,GoodMa00,def_pct,0%,,,,,
player,201710290phi,sfo,GoodMa00,special_teams,0,,,,,
player,201710290phi,sfo,GoodMa00,st_pct,0%,,,,,
player,201710290phi,sfo,MagnEr00,pos,G,,,,,
player,201710290phi,sfo,MagnEr00,offense,41,,,,,
player,201710290phi,sfo,MagnEr00,off_pct,62%,,,,,
player,201710290phi,sfo,MagnEr00,defense,0,,,,,
player,201710290phi,sfo,MagnEr00,def_pct,0%,,,,,
player,201710290phi,sfo,MagnEr00,special_teams,3,,,,,
player,201710290phi,sfo,MagnEr00,st_pct,9%,,,,,
player,201710290phi,sfo,KittGe00,pos,TE,,,,,
player,201710290phi,sfo,KittGe00,offense,41,,,,,
player,201710290phi,sfo,KittGe00,off_pct,62%,,,,,
player,201710290phi,sfo,KittGe00,defense,0,,,,,
player,201710290phi,sfo,KittGe00,def_pct,0%,,,,,
player,201710290phi,sfo,KittGe00,special_teams,1,,,,,
player,201710290phi,sfo,KittGe00,st_pct,3%,,,,,
player,201710290phi,sfo,TaylTr02,pos,WR,,,,,
player,201710290phi,sfo,TaylTr02,offense,39,,,,,
player,201710290phi,sfo,TaylTr02,off_pct,59%,,,,,
player,201710290phi,sfo,TaylTr02,defense,0,,,,,
player,201710290phi,sfo,TaylTr02,def_pct,0%,,,,,
player,201710290phi,sfo,TaylTr02,special_teams,6,,,,,
player,201710290phi,sfo,TaylTr02,st_pct,19%,,,,,
player,201710290phi,sfo,GarcPi00,pos,WR,,,,,
player,201710290phi,sfo,GarcPi00,offense,32,,,,,
player,201710290phi,sfo,GarcPi00,off_pct,48%,,,,,
player,201710290phi,sfo,GarcPi00,defense,0,,,,,
player,201710290phi,sfo,GarcPi00,def_pct,0%,,,,,
player,201710290phi,sfo,GarcPi00,special_teams,0,,,,,
player,201710290phi,sfo,GarcPi00,st_pct,0%,,,,,
player,201710290phi,sfo,RobiAl00,pos,WR,,,,,
player,201710290phi,sfo,RobiAl00,offense,30,,,,,
player,201710290phi,sfo,RobiAl00,off_pct,45%,,,,,
player,201710290phi,sfo,RobiAl00,defense,0,,,,,
player,201710290phi,sfo,RobiAl00,def_pct,0%,,,,,
player,201710290phi,sfo,RobiAl00,special_teams,5,,,,,
player,201710290phi,sfo,RobiAl00,st_pct,16%,,,,,
player,201710290phi,sfo,CeleGa00,pos,TE,,,,,
player,201710290phi,sfo,CeleGa00,offense,26,,,,,
player,201710290phi,sfo,CeleGa00,off_pct,39%,,,,,
player,201710290phi,sfo,CeleGa00,defense,0,,,,,
player,201710290phi,sfo,CeleGa00,def_pct,0%,,,,,
player,201710290phi,sfo,CeleGa00,special_teams,23,,,,,
player,201710290phi,sfo,CeleGa00,st_pct,72%,,,,,
player,201710290phi,sfo,StalJo20,pos,T,,,,,
player,201710290phi,sfo,StalJo20,offense,25,,,,,
player,201710290phi,sfo,StalJo20,off_pct,38%,,,,,
player,201710290phi,sfo,StalJo20,defense,0,,,,,
player,201710290phi,sfo,StalJo20,def_pct,0%,,,,,
player,201710290phi,sfo,StalJo20,special_teams,0,,,,,
player,201710290phi,sfo,StalJo20,st_pct,0%,,,,,
player,201710290phi,sfo,BourKe00,pos,WR,,,,,
player,201710290phi,sfo,BourKe00,offense,24,,,,,
player,201710290phi,sfo,BourKe00,off_pct,36%,,,,,
player,201710290phi,sfo,BourKe00,defense,0,,,,,
player,201710290phi,sfo,BourKe00,def_pct,0%,,,,,
player,201710290phi,sfo,BourKe00,special_teams,4,,,,,
player,201710290phi,sfo,BourKe00,st_pct,12%,,,,,
player,201710290phi,sfo,BreiMa00,pos,RB,,,,,
player,201710290phi,sfo,BreiMa00,offense,21,,,,,
player,201710290phi,sfo,BreiMa00,off_pct,32%,,,,,
player,201710290phi,sfo,BreiMa00,defense,0,,,,,
player,201710290phi,sfo,BreiMa00,def_pct,0%,,,,,
player,201710290phi,sfo,BreiMa00,special_teams,23,,,,,
player,201710290phi,sfo,BreiMa00,st_pct,72%,,,,,
player,201710290phi,sfo,JuszKy00,pos,FB,,,,,
player,201710290phi,sfo,JuszKy00,offense,20,,,,,
player,201710290phi,sfo,JuszKy00,off_pct,30%,,,,,
player,201710290phi,sfo,JuszKy00,defense,0,,,,,
player,201710290phi,sfo,JuszKy00,def_pct,0%,,,,,
player,201710290phi,sfo,JuszKy00,special_teams,8,,,,,
player,201710290phi,sfo,JuszKy00,st_pct,25%,,,,,
player,201710290phi,sfo,GillGa01,pos,T,,,,,
player,201710290phi,sfo,GillGa01,offense,15,,,,,
player,201710290phi,sfo,GillGa01,off_pct,23%,,,,,
player,201710290phi,sfo,GillGa01,defense,0,,,,,
player,201710290phi,sfo,GillGa01,def_pct,0%,,,,,
player,201710290phi,sfo,GillGa01,special_teams,0,,,,,
player,201710290phi,sfo,GillGa01,st_pct,0%,,,,,
player,201710290phi,sfo,HikuCo00,pos,TE,,,,,
player,201710290phi,sfo,HikuCo00,offense,9,,,,,
player,201710290phi,sfo,HikuCo00,off_pct,14%,,,,,
player,201710290phi,sfo,HikuCo00,defense,0,,,,,
player,201710290phi,sfo,HikuCo00,def_pct,0%,,,,,
player,201710290phi,sfo,HikuCo00,special_teams,16,,,,,
player,201710290phi,sfo,HikuCo00,st_pct,50%,,,,,
player,201710290phi,sfo,TartJa00,pos,SS,,,,,
player,201710290phi,sfo,TartJa00,offense,0,,,,,
player,201710290phi,sfo,TartJa00,off_pct,0%,,,,,
player,201710290phi,sfo,TartJa00,defense,70,,,,,
player,201710290phi,sfo,TartJa00,def_pct,100%,,,,,
player,201710290phi,sfo,TartJa00,special_teams,10,,,,,
player,201710290phi,sfo,TartJa00,st_pct,31%,,,,,
player,201710290phi,sfo,CoylBr00,pos,LB,,,,,
player,201710290phi,sfo,CoylBr00,offense,0,,,,,
player,201710290phi,sfo,CoylBr00,off_pct,0%,,,,,
player,201710290phi,sfo,CoylBr00,defense,70,,,,,
player,201710290phi,sfo,CoylBr00,def_pct,100%,,,,,
player,201710290phi,sfo,CoylBr00,special_teams,5,,,,,
player,201710290phi,sfo,CoylBr00,st_pct,16%,,,,,
player,201710290phi,sfo,WithAh00,pos,CB,,,,,
player,201710290phi,sfo,WithAh00,offense,0,,,,,
player,201710290phi,sfo,WithAh00,off_pct,0%,,,,,
player,201710290phi,sfo,WithAh00,defense,69,,,,,
player,201710290phi,sfo,WithAh00,def_pct,99%,,,,,
player,201710290phi,sfo,WithAh00,special_teams,11,,,,,
player,201710290phi,sfo,WithAh00,st_pct,34%,,,,,
player,201710290phi,sfo,DouzLe00,pos,DE,,,,,
player,201710290phi,sfo,DouzLe00,offense,0,,,,,
player,201710290phi,sfo,DouzLe00,off_pct,0%,,,,,
player,201710290phi,sfo,DouzLe00,defense,57,,,,,
player,201710290phi,sfo,DouzLe00,def_pct,81%,,,,,
player,201710290phi,sfo,DouzLe00,special_teams,8,,,,,
player,201710290phi,sfo,DouzLe00,st_pct,25%,,,,,
player,201710290phi,sfo,ColbAd00,pos,FS,,,,,
player,201710290phi,sfo,ColbAd00,offense,0,,,,,
player,201710290phi,sfo,ColbAd00,off_pct,0%,,,,,
player,201710290phi,sfo,ColbAd00,defense,55,,,,,
player,201710290phi,sfo,ColbAd00,def_pct,79%,,,,,
player,201710290phi,sfo,ColbAd00,special_teams,20,,,,,
player,201710290phi,sfo,ColbAd00,st_pct,62%,,,,,
player,201710290phi,sfo,BuckDe00,pos,DT,,,,,
player,201710290phi,sfo,BuckDe00,offense,0,,,,,
player,201710290phi,sfo,BuckDe00,off_pct,0%,,,,,
player,201710290phi,sfo,BuckDe00,defense,55,,,,,
player,201710290phi,sfo,BuckDe00,def_pct,79%,,,,,
player,201710290phi,sfo,BuckDe00,special_teams,8,,,,,
player,201710290phi,sfo,BuckDe00,st_pct,25%,,,,,
player,201710290phi,sfo,JohnDo02,pos,CB,,,,,
player,201710290phi,sfo,JohnDo02,offense,0,,,,,
player,201710290phi,sfo,JohnDo02,off_pct,0%,,,,,
player,201710290phi,sfo,JohnDo02,defense,53,,,,,
player,201710290phi,sfo,JohnDo02,def_pct,76%,,,,,
player,201710290phi,sfo,JohnDo02,special_teams,11,,,,,
player,201710290phi,sfo,JohnDo02,st_pct,34%,,,,,
player,201710290phi,sfo,MitcEa99,pos,DT,,,,,
player,201710290phi,sfo,MitcEa99,offense,0,,,,,
player,201710290phi,sfo,MitcEa99,off_pct,0%,,,,,
player,201710290phi,sfo,MitcEa99,defense,51,,,,,
player,201710290phi,sfo,MitcEa99,def_pct,73%,,,,,
player,201710290phi,sfo,MitcEa99,special_teams,5,,,,,
player,201710290phi,sfo,MitcEa99,st_pct,16%,,,,,
player,201710290phi,sfo,HaroEl00,pos,LB,,,,,
player,201710290phi,sfo,HaroEl00,offense,0,,,,,
player,201710290phi,sfo,HaroEl00,off_pct,0%,,,,,
player,201710290phi,sfo,HaroEl00,defense,46,,,,,
player,201710290phi,sfo,HaroEl00,def_pct,66%,,,,,
player,201710290phi,sfo,HaroEl00,special_teams,16,,,,,
player,201710290phi,sfo,HaroEl00,st_pct,50%,,,,,
player,201710290phi,sfo,ArmsRa01,pos,LB,,,,,
player,201710290phi,sfo,ArmsRa01,offense,0,,,,,
player,201710290phi,sfo,ArmsRa01,off_pct,0%,,,,,
player,201710290phi,sfo,ArmsRa01,defense,37,,,,,
player,201710290phi,sfo,ArmsRa01,def_pct,53%,,,,,
player,201710290phi,sfo,ArmsRa01,special_teams,15,,,,,
player,201710290phi,sfo,ArmsRa01,st_pct,47%,,,,,
player,201710290phi,sfo,ReidEr00,pos,SS,,,,,
player,201710290phi,sfo,ReidEr00,offense,0,,,,,
player,201710290phi,sfo,ReidEr00,off_pct,0%,,,,,
player,201710290phi,sfo,ReidEr00,defense,33,,,,,
player,201710290phi,sfo,ReidEr00,def_pct,47%,,,,,
player,201710290phi,sfo,ReidEr00,special_teams,0,,,,,
player,201710290phi,sfo,ReidEr00,st_pct,0%,,,,,
player,201710290phi,sfo,HallLe98,pos,CB,,,,,
player,201710290phi,sfo,HallLe98,offense,0,,,,,
player,201710290phi,sfo,HallLe98,off_pct,0%,,,,,
player,201710290phi,sfo,HallLe98,defense,33,,,,,
player,201710290phi,sfo,HallLe98,def_pct,47%,,,,,
player,201710290phi,sfo,HallLe98,special_teams,0,,,,,
player,201710290phi,sfo,HallLe98,st_pct,0%,,,,,
player,201710290phi,sfo,ThomSo00,pos,DE,,,,,
player,201710290phi,sfo,ThomSo00,offense,0,,,,,
player,201710290phi,sfo,ThomSo00,off_pct,0%,,,,,
player,201710290phi,sfo,ThomSo00,defense,31,,,,,
player,201710290phi,sfo,ThomSo00,def_pct,44%,,,,,
player,201710290phi,sfo,ThomSo00,special_teams,2,,,,,
player,201710290phi,sfo,ThomSo00,st_pct,6%,,,,,
player,201710290phi,sfo,JoneDa03,pos,DE,,,,,
player,201710290phi,sfo,JoneDa03,offense,0,,,,,
player,201710290phi,sfo,JoneDa03,off_pct,0%,,,,,
player,201710290phi,sfo,JoneDa03,defense,28,,,,,
player,201710290phi,sfo,JoneDa03,def_pct,40%,,,,,
player,201710290phi,sfo,JoneDa03,special_teams,7,,,,,
player,201710290phi,sfo,JoneDa03,st_pct,22%,,,,,
player,201710290phi,sfo,RobiRa00,pos,CB,,,,,
player,201710290phi,sfo,RobiRa00,offense,0,,,,,
player,201710290phi,sfo,RobiRa00,off_pct,0%,,,,,
player,201710290phi,sfo,RobiRa00,defense,16,,,,,
player,201710290phi,sfo,RobiRa00,def_pct,23%,,,,,
player,201710290phi,sfo,RobiRa00,special_teams,9,,,,,
player,201710290phi,sfo,RobiRa00,st_pct,28%,,,,,
player,201710290phi,sfo,WardJi01,pos,FS,,,,,
player,201710290phi,sfo,WardJi01,offense,0,,,,,
player,201710290phi,sfo,WardJi01,off_pct,0%,,,,,
player,201710290phi,sfo,WardJi01,defense,15,,,,,
player,201710290phi,sfo,WardJi01,def_pct,21%,,,,,
player,201710290phi,sfo,WardJi01,special_teams,1,,,,,
player,201710290phi,sfo,WardJi01,st_pct,3%,,,,,
player,201710290phi,sfo,DumeEl20,pos,DE,,,,,
player,201710290phi,sfo,DumeEl20,offense,0,,,,,
player,201710290phi,sfo,DumeEl20,off_pct,0%,,,,,
player,201710290phi,sfo,DumeEl20,defense,15,,,,,
player,201710290phi,sfo,DumeEl20,def_pct,21%,,,,,
player,201710290phi,sfo,DumeEl20,special_teams,0,,,,,
player,201710290phi,sfo,DumeEl20,st_pct,0%,,,,,
player,201710290phi,sfo,McDaTo20,pos,DT,,,,,
player,201710290phi,sfo,McDaTo20,offense,0,,,,,
player,201710290phi,sfo,McDaTo20,off_pct,0%,,,,,
player,201710290phi,sfo,McDaTo20,defense,15,,,,,
player,201710290phi,sfo,McDaTo20,def_pct,21%,,,,,
player,201710290phi,sfo,McDaTo20,special_teams,0,,,,,
player,201710290phi,sfo,McDaTo20,st_pct,0%,,,,,
player,201710290phi,sfo,WatsDe99,pos,LB,,,,,
player,201710290phi,sfo,WatsDe99,offense,0,,,,,
player,201710290phi,sfo,WatsDe99,off_pct,0%,,,,,
player,201710290phi,sfo,WatsDe99,defense,12,,,,,
player,201710290phi,sfo,WatsDe99,def_pct,17%,,,,,
player,201710290phi,sfo,WatsDe99,special_teams,24,,,,,
player,201710290phi,sfo,WatsDe99,st_pct,75%,,,,,
player,201710290phi,sfo,JoneD.01,pos,DT,,,,,
player,201710290phi,sfo,JoneD.01,offense,0,,,,,
player,201710290phi,sfo,JoneD.01,off_pct,0%,,,,,
player,201710290phi,sfo,JoneD.01,defense,8,,,,,
player,201710290phi,sfo,JoneD.01,def_pct,11%,,,,,
player,201710290phi,sfo,JoneD.01,special_teams,2,,,,,
player,201710290phi,sfo,JoneD.01,st_pct,6%,,,,,
player,201710290phi,sfo,NzeoMa00,pos,LB,,,,,
player,201710290phi,sfo,NzeoMa00,offense,0,,,,,
player,201710290phi,sfo,NzeoMa00,off_pct,0%,,,,,
player,201710290phi,sfo,NzeoMa00,defense,1,,,,,
player,201710290phi,sfo,NzeoMa00,def_pct,1%,,,,,
player,201710290phi,sfo,NzeoMa00,special_teams,16,,,,,
player,201710290phi,sfo,NzeoMa00,st_pct,50%,,,,,
player,201710290phi,sfo,LeexEl00,pos,LB,,,,,
player,201710290phi,sfo,LeexEl00,offense,0,,,,,
player,201710290phi,sfo,LeexEl00,off_pct,0%,,,,,
player,201710290phi,sfo,LeexEl00,defense,0,,,,,
player,201710290phi,sfo,LeexEl00,def_pct,0%,,,,,
player,201710290phi,sfo,LeexEl00,special_teams,29,,,,,
player,201710290phi,sfo,LeexEl00,st_pct,91%,,,,,
player,201710290phi,sfo,MostRa00,pos,RB,,,,,
player,201710290phi,sfo,MostRa00,offense,0,,,,,
player,201710290phi,sfo,MostRa00,off_pct,0%,,,,,
player,201710290phi,sfo,MostRa00,defense,0,,,,,
