game,2017,8,20171029,201710290nwe,sdg,"Los Angeles Chargers",13,nwe,"New England Patriots",21
player,201710290nwe,sdg,ToomKo00,defense,25,,,,,
player,201710290nwe,sdg,ToomKo00,def_pct,29%,,,,,
player,201710290nwe,sdg,ToomKo00,special_teams,0,,,,,
player,201710290nwe,sdg,ToomKo00,st_pct,0%,,,,,
player,201710290nwe,sdg,PaleTe00,pos,DT,,,,,
player,201710290nwe,sdg,PaleTe00,offense,0,,,,,
player,201710290nwe,sdg,PaleTe00,off_pct,0%,,,,,
player,201710290nwe,sdg,PaleTe00,defense,23,,,,,
player,201710290nwe,sdg,PaleTe00,def_pct,27%,,,,,
player,201710290nwe,sdg,PaleTe00,special_teams,18,,,,,
player,201710290nwe,sdg,PaleTe00,st_pct,64%,,,,,
player,201710290nwe,sdg,BrowJa05,pos,LB,,,,,
player,201710290nwe,sdg,BrowJa05,offense,0,,,,,
player,201710290nwe,sdg,BrowJa05,off_pct,0%,,,,,
player,201710290nwe,sdg,BrowJa05,defense,22,,,,,
player,201710290nwe,sdg,BrowJa05,def_pct,26%,,,,,
player,201710290nwe,sdg,BrowJa05,special_teams,0,,,,,
player,201710290nwe,sdg,BrowJa05,st_pct,0%,,,,,
player,201710290nwe,sdg,McCaCh00,pos,DE,,,,,
player,201710290nwe,sdg,McCaCh00,offense,0,,,,,
player,201710290nwe,sdg,McCaCh00,off_pct,0%,,,,,
player,201710290nwe,sdg,McCaCh00,defense,16,,,,,
player,201710290nwe,sdg,McCaCh00,def_pct,19%,,,,,
player,201710290nwe,sdg,McCaCh00,special_teams,14,,,,,
player,201710290nwe,sdg,McCaCh00,st_pct,50%,,,,,
player,201710290nwe,sdg,JenkRa00,pos,SS,,,,,
player,201710290nwe,sdg,JenkRa00,offense,0,,,,,
player,201710290nwe,sdg,JenkRa00,off_pct,0%,,,,,
player,201710290nwe,sdg,JenkRa00,defense,4,,,,,
player,201710290nwe,sdg,JenkRa00,def_pct,5%,,,,,
player,201710290nwe,sdg,JenkRa00,special_teams,26,,,,,
player,201710290nwe,sdg,JenkRa00,st_pct,93%,,,,,
player,201710290nwe,sdg,DaviMi03,pos,CB,,,,,
player,201710290nwe,sdg,DaviMi03,offense,0,,,,,
player,201710290nwe,sdg,DaviMi03,off_pct,0%,,,,,
player,201710290nwe,sdg,DaviMi03,defense,0,,,,,
player,201710290nwe,sdg,DaviMi03,def_pct,0%,,,,,
player,201710290nwe,sdg,DaviMi03,special_teams,22,,,,,
player,201710290nwe,sdg,DaviMi03,st_pct,79%,,,,,
player,201710290nwe,sdg,DzubNi00,pos,LB,,,,,
player,201710290nwe,sdg,DzubNi00,offense,0,,,,,
player,201710290nwe,sdg,DzubNi00,off_pct,0%,,,,,
player,201710290nwe,sdg,DzubNi00,defense,0,,,,,
player,201710290nwe,sdg,DzubNi00,def_pct,0%,,,,,
player,201710290nwe,sdg,DzubNi00,special_teams,19,,,,,
player,201710290nwe,sdg,DzubNi00,st_pct,68%,,,,,
player,201710290nwe,sdg,OnwuJa00,pos,LB,,,,,
player,201710290nwe,sdg,OnwuJa00,offense,0,,,,,
player,201710290nwe,sdg,OnwuJa00,off_pct,0%,,,,,
player,201710290nwe,sdg,OnwuJa00,defense,0,,,,,
player,201710290nwe,sdg,OnwuJa00,def_pct,0%,,,,,
player,201710290nwe,sdg,OnwuJa00,special_teams,19,,,,,
player,201710290nwe,sdg,OnwuJa00,st_pct,68%,,,,,
player,201710290nwe,sdg,KeyeJo00,pos,LB,,,,,
player,201710290nwe,sdg,KeyeJo00,offense,0,,,,,
player,201710290nwe,sdg,KeyeJo00,off_pct,0%,,,,,
player,201710290nwe,sdg,KeyeJo00,defense,0,,,,,
player,201710290nwe,sdg,KeyeJo00,def_pct,0%,,,,,
player,201710290nwe,sdg,KeyeJo00,special_teams,14,,,,,
player,201710290nwe,sdg,KeyeJo00,st_pct,50%,,,,,
player,201710290nwe,sdg,KaseDr00,pos,P,,,,,
player,201710290nwe,sdg,KaseDr00,offense,0,,,,,
player,201710290nwe,sdg,KaseDr00,off_pct,0%,,,,,
player,201710290nwe,sdg,KaseDr00,defense,0,,,,,
player,201710290nwe,sdg,KaseDr00,def_pct,0%,,,,,
player,201710290nwe,sdg,KaseDr00,special_teams,8,,,,,
player,201710290nwe,sdg,KaseDr00,st_pct,29%,,,,,
player,201710290nwe,sdg,TeviSa00,pos,T,,,,,
player,201710290nwe,sdg,TeviSa00,offense,0,,,,,
player,201710290nwe,sdg,TeviSa00,off_pct,0%,,,,,
player,201710290nwe,sdg,TeviSa00,defense,0,,,,,
player,201710290nwe,sdg,TeviSa00,def_pct,0%,,,,,
player,201710290nwe,sdg,TeviSa00,special_teams,7,,,,,
player,201710290nwe,sdg,TeviSa00,st_pct,25%,,,,,
player,201710290nwe,sdg,WindMi00,pos,LS,,,,,
player,201710290nwe,sdg,WindMi00,offense,0,,,,,
player,201710290nwe,sdg,WindMi00,off_pct,0%,,,,,
player,201710290nwe,sdg,WindMi00,defense,0,,,,,
player,201710290nwe,sdg,WindMi00,def_pct,0%,,,,,
player,201710290nwe,sdg,WindMi00,special_teams,7,,,,,
player,201710290nwe,sdg,WindMi00,st_pct,25%,,,,,
player,201710290nwe,sdg,novaknic01,pos,K,,,,,
player,201710290nwe,sdg,novaknic01,offense,0,,,,,
player,201710290nwe,sdg,novaknic01,off_pct,0%,,,,,
player,201710290nwe,sdg,novaknic01,defense,0,,,,,
player,201710290nwe,sdg,novaknic01,def_pct,0%,,,,,
player,201710290nwe,sdg,novaknic01,special_teams,6,,,,,
player,201710290nwe,sdg,novaknic01,st_pct,21%,,,,,
