game,2017,12,20171123,201711230dal,sdg,"Los Angeles Chargers",28,dal,"Dallas Cowboys",6
player,201711230dal,sdg,EkelAu00,offense,26,,,,,
player,201711230dal,sdg,EkelAu00,off_pct,38%,,,,,
player,201711230dal,sdg,EkelAu00,defense,0,,,,,
player,201711230dal,sdg,EkelAu00,def_pct,0%,,,,,
player,201711230dal,sdg,EkelAu00,special_teams,11,,,,,
player,201711230dal,sdg,EkelAu00,st_pct,58%,,,,,
player,201711230dal,sdg,GateAn00,pos,TE,,,,,
player,201711230dal,sdg,GateAn00,offense,18,,,,,
player,201711230dal,sdg,GateAn00,off_pct,26%,,,,,
player,201711230dal,sdg,GateAn00,defense,0,,,,,
player,201711230dal,sdg,GateAn00,def_pct,0%,,,,,
player,201711230dal,sdg,GateAn00,special_teams,0,,,,,
player,201711230dal,sdg,GateAn00,st_pct,0%,,,,,
player,201711230dal,sdg,CumbJe00,pos,TE,,,,,
player,201711230dal,sdg,CumbJe00,offense,15,,,,,
player,201711230dal,sdg,CumbJe00,off_pct,22%,,,,,
player,201711230dal,sdg,CumbJe00,defense,0,,,,,
player,201711230dal,sdg,CumbJe00,def_pct,0%,,,,,
player,201711230dal,sdg,CumbJe00,special_teams,11,,,,,
player,201711230dal,sdg,CumbJe00,st_pct,58%,,,,,
player,201711230dal,sdg,SchoMi00,pos,G,,,,,
player,201711230dal,sdg,SchoMi00,offense,9,,,,,
player,201711230dal,sdg,SchoMi00,off_pct,13%,,,,,
player,201711230dal,sdg,SchoMi00,defense,0,,,,,
player,201711230dal,sdg,SchoMi00,def_pct,0%,,,,,
player,201711230dal,sdg,SchoMi00,special_teams,6,,,,,
player,201711230dal,sdg,SchoMi00,st_pct,32%,,,,,
player,201711230dal,sdg,WattDe00,pos,FB,,,,,
player,201711230dal,sdg,WattDe00,offense,7,,,,,
player,201711230dal,sdg,WattDe00,off_pct,10%,,,,,
player,201711230dal,sdg,WattDe00,defense,0,,,,,
player,201711230dal,sdg,WattDe00,def_pct,0%,,,,,
player,201711230dal,sdg,WattDe00,special_teams,19,,,,,
player,201711230dal,sdg,WattDe00,st_pct,100%,,,,,
player,201711230dal,sdg,McGrSe00,pos,TE,,,,,
player,201711230dal,sdg,McGrSe00,offense,7,,,,,
player,201711230dal,sdg,McGrSe00,off_pct,10%,,,,,
player,201711230dal,sdg,McGrSe00,defense,0,,,,,
player,201711230dal,sdg,McGrSe00,def_pct,0%,,,,,
player,201711230dal,sdg,McGrSe00,special_teams,8,,,,,
player,201711230dal,sdg,McGrSe00,st_pct,42%,,,,,
player,201711230dal,sdg,WillMi07,pos,WR,,,,,
player,201711230dal,sdg,WillMi07,offense,1,,,,,
player,201711230dal,sdg,WillMi07,off_pct,1%,,,,,
player,201711230dal,sdg,WillMi07,defense,0,,,,,
player,201711230dal,sdg,WillMi07,def_pct,0%,,,,,
player,201711230dal,sdg,WillMi07,special_teams,0,,,,,
player,201711230dal,sdg,WillMi07,st_pct,0%,,,,,
player,201711230dal,sdg,BostTr00,pos,FS,,,,,
player,201711230dal,sdg,BostTr00,offense,0,,,,,
player,201711230dal,sdg,BostTr00,off_pct,0%,,,,,
player,201711230dal,sdg,BostTr00,defense,55,,,,,
player,201711230dal,sdg,BostTr00,def_pct,100%,,,,,
player,201711230dal,sdg,BostTr00,special_teams,0,,,,,
player,201711230dal,sdg,BostTr00,st_pct,0%,,,,,
player,201711230dal,sdg,HaywCa00,pos,CB,,,,,
player,201711230dal,sdg,HaywCa00,offense,0,,,,,
player,201711230dal,sdg,HaywCa00,off_pct,0%,,,,,
player,201711230dal,sdg,HaywCa00,defense,55,,,,,
player,201711230dal,sdg,HaywCa00,def_pct,100%,,,,,
player,201711230dal,sdg,HaywCa00,special_teams,0,,,,,
player,201711230dal,sdg,HaywCa00,st_pct,0%,,,,,
player,201711230dal,sdg,AddaJa00,pos,SS,,,,,
player,201711230dal,sdg,AddaJa00,offense,0,,,,,
player,201711230dal,sdg,AddaJa00,off_pct,0%,,,,,
player,201711230dal,sdg,AddaJa00,defense,55,,,,,
player,201711230dal,sdg,AddaJa00,def_pct,100%,,,,,
player,201711230dal,sdg,AddaJa00,special_teams,0,,,,,
player,201711230dal,sdg,AddaJa00,st_pct,0%,,,,,
player,201711230dal,sdg,WillTr05,pos,CB,,,,,
player,201711230dal,sdg,WillTr05,offense,0,,,,,
player,201711230dal,sdg,WillTr05,off_pct,0%,,,,,
player,201711230dal,sdg,WillTr05,defense,51,,,,,
player,201711230dal,sdg,WillTr05,def_pct,93%,,,,,
player,201711230dal,sdg,WillTr05,special_teams,0,,,,,
player,201711230dal,sdg,WillTr05,st_pct,0%,,,,,
player,201711230dal,sdg,PerrDe00,pos,LB,,,,,
player,201711230dal,sdg,PerrDe00,offense,0,,,,,
player,201711230dal,sdg,PerrDe00,off_pct,0%,,,,,
player,201711230dal,sdg,PerrDe00,defense,50,,,,,
player,201711230dal,sdg,PerrDe00,def_pct,91%,,,,,
player,201711230dal,sdg,PerrDe00,special_teams,0,,,,,
player,201711230dal,sdg,PerrDe00,st_pct,0%,,,,,
player,201711230dal,sdg,PhilAd00,pos,SS,,,,,
player,201711230dal,sdg,PhilAd00,offense,0,,,,,
player,201711230dal,sdg,PhilAd00,off_pct,0%,,,,,
player,201711230dal,sdg,PhilAd00,defense,48,,,,,
player,201711230dal,sdg,PhilAd00,def_pct,87%,,,,,
player,201711230dal,sdg,PhilAd00,special_teams,7,,,,,
player,201711230dal,sdg,PhilAd00,st_pct,37%,,,,,
player,201711230dal,sdg,KingDe01,pos,CB,,,,,
player,201711230dal,sdg,KingDe01,offense,0,,,,,
player,201711230dal,sdg,KingDe01,off_pct,0%,,,,,
player,201711230dal,sdg,KingDe01,defense,44,,,,,
player,201711230dal,sdg,KingDe01,def_pct,80%,,,,,
player,201711230dal,sdg,KingDe01,special_teams,12,,,,,
player,201711230dal,sdg,KingDe01,st_pct,63%,,,,,
player,201711230dal,sdg,IngrMe00,pos,DE,,,,,
player,201711230dal,sdg,IngrMe00,offense,0,,,,,
player,201711230dal,sdg,IngrMe00,off_pct,0%,,,,,
player,201711230dal,sdg,IngrMe00,defense,44,,,,,
player,201711230dal,sdg,IngrMe00,def_pct,80%,,,,,
player,201711230dal,sdg,IngrMe00,special_teams,0,,,,,
player,201711230dal,sdg,IngrMe00,st_pct,0%,,,,,
player,201711230dal,sdg,BosaJo00,pos,DE,,,,,
player,201711230dal,sdg,BosaJo00,offense,0,,,,,
player,201711230dal,sdg,BosaJo00,off_pct,0%,,,,,
player,201711230dal,sdg,BosaJo00,defense,42,,,,,
player,201711230dal,sdg,BosaJo00,def_pct,76%,,,,,
player,201711230dal,sdg,BosaJo00,special_teams,0,,,,,
player,201711230dal,sdg,BosaJo00,st_pct,0%,,,,,
player,201711230dal,sdg,LiugCo00,pos,DT,,,,,
player,201711230dal,sdg,LiugCo00,offense,0,,,,,
player,201711230dal,sdg,LiugCo00,off_pct,0%,,,,,
player,201711230dal,sdg,LiugCo00,defense,28,,,,,
player,201711230dal,sdg,LiugCo00,def_pct,51%,,,,,
player,201711230dal,sdg,LiugCo00,special_teams,0,,,,,
player,201711230dal,sdg,LiugCo00,st_pct,0%,,,,,
player,201711230dal,sdg,PhilDa01,pos,DT,,,,,
player,201711230dal,sdg,PhilDa01,offense,0,,,,,
player,201711230dal,sdg,PhilDa01,off_pct,0%,,,,,
player,201711230dal,sdg,PhilDa01,defense,25,,,,,
player,201711230dal,sdg,PhilDa01,def_pct,45%,,,,,
player,201711230dal,sdg,PhilDa01,special_teams,0,,,,,
player,201711230dal,sdg,PhilDa01,st_pct,0%,,,,,
player,201711230dal,sdg,MebaBr99,pos,NT,,,,,
player,201711230dal,sdg,MebaBr99,offense,0,,,,,
player,201711230dal,sdg,MebaBr99,off_pct,0%,,,,,
player,201711230dal,sdg,MebaBr99,defense,25,,,,,
player,201711230dal,sdg,MebaBr99,def_pct,45%,,,,,
player,201711230dal,sdg,MebaBr99,special_teams,0,,,,,
player,201711230dal,sdg,MebaBr99,st_pct,0%,,,,,
player,201711230dal,sdg,SquaDa00,pos,NT,,,,,
player,201711230dal,sdg,SquaDa00,offense,0,,,,,
player,201711230dal,sdg,SquaDa00,off_pct,0%,,,,,
player,201711230dal,sdg,SquaDa00,defense,20,,,,,
player,201711230dal,sdg,SquaDa00,def_pct,36%,,,,,
player,201711230dal,sdg,SquaDa00,special_teams,0,,,,,
player,201711230dal,sdg,SquaDa00,st_pct,0%,,,,,
player,201711230dal,sdg,PaleTe00,pos,DT,,,,,
player,201711230dal,sdg,PaleTe00,offense,0,,,,,
player,201711230dal,sdg,PaleTe00,off_pct,0%,,,,,
player,201711230dal,sdg,PaleTe00,defense,15,,,,,
player,201711230dal,sdg,PaleTe00,def_pct,27%,,,,,
player,201711230dal,sdg,PaleTe00,special_teams,2,,,,,
player,201711230dal,sdg,PaleTe00,st_pct,11%,,,,,
player,201711230dal,sdg,EmanKy00,pos,LB,,,,,
player,201711230dal,sdg,EmanKy00,offense,0,,,,,
player,201711230dal,sdg,EmanKy00,off_pct,0%,,,,,
player,201711230dal,sdg,EmanKy00,defense,14,,,,,
player,201711230dal,sdg,EmanKy00,def_pct,25%,,,,,
player,201711230dal,sdg,EmanKy00,special_teams,0,,,,,
player,201711230dal,sdg,EmanKy00,st_pct,0%,,,,,
player,201711230dal,sdg,McCaCh00,pos,DE,,,,,
player,201711230dal,sdg,McCaCh00,offense,0,,,,,
player,201711230dal,sdg,McCaCh00,off_pct,0%,,,,,
player,201711230dal,sdg,McCaCh00,defense,13,,,,,
player,201711230dal,sdg,McCaCh00,def_pct,24%,,,,,
player,201711230dal,sdg,McCaCh00,special_teams,6,,,,,
player,201711230dal,sdg,McCaCh00,st_pct,32%,,,,,
player,201711230dal,sdg,PullHa00,pos,LB,,,,,
player,201711230dal,sdg,PullHa00,offense,0,,,,,
player,201711230dal,sdg,PullHa00,off_pct,0%,,,,,
player,201711230dal,sdg,PullHa00,defense,11,,,,,
player,201711230dal,sdg,PullHa00,def_pct,20%,,,,,
player,201711230dal,sdg,PullHa00,special_teams,0,,,,,
player,201711230dal,sdg,PullHa00,st_pct,0%,,,,,
player,201711230dal,sdg,JenkRa00,pos,SS,,,,,
player,201711230dal,sdg,JenkRa00,offense,0,,,,,
player,201711230dal,sdg,JenkRa00,off_pct,0%,,,,,
player,201711230dal,sdg,JenkRa00,defense,7,,,,,
player,201711230dal,sdg,JenkRa00,def_pct,13%,,,,,
player,201711230dal,sdg,JenkRa00,special_teams,13,,,,,
player,201711230dal,sdg,JenkRa00,st_pct,68%,,,,,
player,201711230dal,sdg,BrowJa05,pos,LB,,,,,
player,201711230dal,sdg,BrowJa05,offense,0,,,,,
player,201711230dal,sdg,BrowJa05,off_pct,0%,,,,,
player,201711230dal,sdg,BrowJa05,defense,3,,,,,
player,201711230dal,sdg,BrowJa05,def_pct,5%,,,,,
player,201711230dal,sdg,BrowJa05,special_teams,8,,,,,
player,201711230dal,sdg,BrowJa05,st_pct,42%,,,,,
player,201711230dal,sdg,DzubNi00,pos,LB,,,,,
player,201711230dal,sdg,DzubNi00,offense,0,,,,,
player,201711230dal,sdg,DzubNi00,off_pct,0%,,,,,
player,201711230dal,sdg,DzubNi00,defense,0,,,,,
player,201711230dal,sdg,DzubNi00,def_pct,0%,,,,,
player,201711230dal,sdg,DzubNi00,special_teams,13,,,,,
player,201711230dal,sdg,DzubNi00,st_pct,68%,,,,,
player,201711230dal,sdg,WillAn00,pos,RB,,,,,
player,201711230dal,sdg,WillAn00,offense,0,,,,,
player,201711230dal,sdg,WillAn00,off_pct,0%,,,,,
player,201711230dal,sdg,WillAn00,defense,0,,,,,
player,201711230dal,sdg,WillAn00,def_pct,0%,,,,,
player,201711230dal,sdg,WillAn00,special_teams,13,,,,,
player,201711230dal,sdg,WillAn00,st_pct,68%,,,,,
player,201711230dal,sdg,DaviMi03,pos,CB,,,,,
player,201711230dal,sdg,DaviMi03,offense,0,,,,,
player,201711230dal,sdg,DaviMi03,off_pct,0%,,,,,
player,201711230dal,sdg,DaviMi03,defense,0,,,,,
player,201711230dal,sdg,DaviMi03,def_pct,0%,,,,,
player,201711230dal,sdg,DaviMi03,special_teams,11,,,,,
player,201711230dal,sdg,DaviMi03,st_pct,58%,,,,,
player,201711230dal,sdg,TeviSa00,pos,T,,,,,
player,201711230dal,sdg,TeviSa00,offense,0,,,,,
player,201711230dal,sdg,TeviSa00,off_pct,0%,,,,,
player,201711230dal,sdg,TeviSa00,defense,0,,,,,
player,201711230dal,sdg,TeviSa00,def_pct,0%,,,,,
player,201711230dal,sdg,TeviSa00,special_teams,8,,,,,
player,201711230dal,sdg,TeviSa00,st_pct,42%,,,,,
player,201711230dal,sdg,KaseDr00,pos,P,,,,,
player,201711230dal,sdg,KaseDr00,offense,0,,,,,
player,201711230dal,sdg,KaseDr00,off_pct,0%,,,,,
player,201711230dal,sdg,KaseDr00,defense,0,,,,,
player,201711230dal,sdg,KaseDr00,def_pct,0%,,,,,
player,201711230dal,sdg,KaseDr00,special_teams,8,,,,,
player,201711230dal,sdg,KaseDr00,st_pct,42%,,,,,
player,201711230dal,sdg,ToomKo00,pos,LB,,,,,
player,201711230dal,sdg,ToomKo00,offense,0,,,,,
player,201711230dal,sdg,ToomKo00,off_pct,0%,,,,,
player,201711230dal,sdg,ToomKo00,defense,0,,,,,
player,201711230dal,sdg,ToomKo00,def_pct,0%,,,,,
player,201711230dal,sdg,ToomKo00,special_teams,7,,,,,
player,201711230dal,sdg,ToomKo00,st_pct,37%,,,,,
player,201711230dal,sdg,ClemKe00,pos,QB,,,,,
player,201711230dal,sdg,ClemKe00,offense,0,,,,,
player,201711230dal,sdg,ClemKe00,off_pct,0%,,,,,
player,201711230dal,sdg,ClemKe00,defense,0,,,,,
player,201711230dal,sdg,ClemKe00,def_pct,0%,,,,,
player,201711230dal,sdg,ClemKe00,special_teams,6,,,,,
player,201711230dal,sdg,ClemKe00,st_pct,32%,,,,,
player,201711230dal,sdg,WindMi00,pos,LS,,,,,
player,201711230dal,sdg,WindMi00,offense,0,,,,,
player,201711230dal,sdg,WindMi00,off_pct,0%,,,,,
player,201711230dal,sdg,WindMi00,defense,0,,,,,
player,201711230dal,sdg,WindMi00,def_pct,0%,,,,,
player,201711230dal,sdg,WindMi00,special_teams,6,,,,,
player,201711230dal,sdg,WindMi00,st_pct,32%,,,,,
player,201711230dal,sdg,novaknic01,pos,K,,,,,
player,201711230dal,sdg,novaknic01,offense,0,,,,,
player,201711230dal,sdg,novaknic01,off_pct,0%,,,,,
player,201711230dal,sdg,novaknic01,defense,0,,,,,
player,201711230dal,sdg,novaknic01,def_pct,0%,,,,,
player,201711230dal,sdg,novaknic01,special_teams,4,,,,,
player,201711230dal,sdg,novaknic01,st_pct,21%,,,,,
