game,2017,7,20171022,201710220sfo,dal,"Dallas Cowboys",40,sfo,"San Francisco 49ers",10
player,201710220sfo,dal,WoodXa00,offense,0,,,,,
player,201710220sfo,dal,WoodXa00,off_pct,0%,,,,,
player,201710220sfo,dal,WoodXa00,defense,15,,,,,
player,201710220sfo,dal,WoodXa00,def_pct,23%,,,,,
player,201710220sfo,dal,WoodXa00,special_teams,11,,,,,
player,201710220sfo,dal,WoodXa00,st_pct,46%,,,,,
player,201710220sfo,dal,WilbKy00,pos,LB,,,,,
player,201710220sfo,dal,WilbKy00,offense,0,,,,,
player,201710220sfo,dal,WilbKy00,off_pct,0%,,,,,
player,201710220sfo,dal,WilbKy00,defense,7,,,,,
player,201710220sfo,dal,WilbKy00,def_pct,11%,,,,,
player,201710220sfo,dal,WilbKy00,special_teams,18,,,,,
player,201710220sfo,dal,WilbKy00,st_pct,75%,,,,,
player,201710220sfo,dal,FrazKa00,pos,SS,,,,,
player,201710220sfo,dal,FrazKa00,offense,0,,,,,
player,201710220sfo,dal,FrazKa00,off_pct,0%,,,,,
player,201710220sfo,dal,FrazKa00,defense,6,,,,,
player,201710220sfo,dal,FrazKa00,def_pct,9%,,,,,
player,201710220sfo,dal,FrazKa00,special_teams,16,,,,,
player,201710220sfo,dal,FrazKa00,st_pct,67%,,,,,
player,201710220sfo,dal,BenwBe00,pos,CB,,,,,
player,201710220sfo,dal,BenwBe00,offense,0,,,,,
player,201710220sfo,dal,BenwBe00,off_pct,0%,,,,,
player,201710220sfo,dal,BenwBe00,defense,4,,,,,
player,201710220sfo,dal,BenwBe00,def_pct,6%,,,,,
player,201710220sfo,dal,BenwBe00,special_teams,13,,,,,
player,201710220sfo,dal,BenwBe00,st_pct,54%,,,,,
player,201710220sfo,dal,JoneCh02,pos,P,,,,,
player,201710220sfo,dal,JoneCh02,offense,0,,,,,
player,201710220sfo,dal,JoneCh02,off_pct,0%,,,,,
player,201710220sfo,dal,JoneCh02,defense,0,,,,,
player,201710220sfo,dal,JoneCh02,def_pct,0%,,,,,
player,201710220sfo,dal,JoneCh02,special_teams,8,,,,,
player,201710220sfo,dal,JoneCh02,st_pct,33%,,,,,
player,201710220sfo,dal,LadoL.20,pos,LS,,,,,
player,201710220sfo,dal,LadoL.20,offense,0,,,,,
player,201710220sfo,dal,LadoL.20,off_pct,0%,,,,,
player,201710220sfo,dal,LadoL.20,defense,0,,,,,
player,201710220sfo,dal,LadoL.20,def_pct,0%,,,,,
player,201710220sfo,dal,LadoL.20,special_teams,8,,,,,
player,201710220sfo,dal,LadoL.20,st_pct,33%,,,,,
player,201710220sfo,dal,MarcJu00,pos,LB,,,,,
player,201710220sfo,dal,MarcJu00,offense,0,,,,,
player,201710220sfo,dal,MarcJu00,off_pct,0%,,,,,
player,201710220sfo,dal,MarcJu00,defense,0,,,,,
player,201710220sfo,dal,MarcJu00,def_pct,0%,,,,,
player,201710220sfo,dal,MarcJu00,special_teams,5,,,,,
player,201710220sfo,dal,MarcJu00,st_pct,21%,,,,,
player,201710220sfo,dal,BailDa00,pos,K,,,,,
player,201710220sfo,dal,BailDa00,offense,0,,,,,
player,201710220sfo,dal,BailDa00,off_pct,0%,,,,,
player,201710220sfo,dal,BailDa00,defense,0,,,,,
player,201710220sfo,dal,BailDa00,def_pct,0%,,,,,
player,201710220sfo,dal,BailDa00,special_teams,4,,,,,
player,201710220sfo,dal,BailDa00,st_pct,17%,,,,,
