game,2017,5,20171008,201710080nyg,sdg,"Los Angeles Chargers",27,nyg,"New York Giants",22
player,201710080nyg,nyg,RodgDo99,def_int_long,0,,,,,
player,201710080nyg,nyg,RodgDo99,pass_defended,0,,,,,
player,201710080nyg,nyg,RodgDo99,sacks,0.0,,,,,
player,201710080nyg,nyg,RodgDo99,tackles_combined,4,,,,,
player,201710080nyg,nyg,RodgDo99,tackles_solo,2,,,,,
player,201710080nyg,nyg,RodgDo99,tackles_assists,2,,,,,
player,201710080nyg,nyg,RodgDo99,tackles_loss,0,,,,,
player,201710080nyg,nyg,RodgDo99,qb_hits,0,,,,,
player,201710080nyg,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201710080nyg,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201710080nyg,nyg,WynnKe00,def_int,0,,,,,
player,201710080nyg,nyg,WynnKe00,def_int_yds,0,,,,,
player,201710080nyg,nyg,WynnKe00,def_int_td,0,,,,,
player,201710080nyg,nyg,WynnKe00,def_int_long,0,,,,,
player,201710080nyg,nyg,WynnKe00,pass_defended,0,,,,,
player,201710080nyg,nyg,WynnKe00,sacks,0.0,,,,,
player,201710080nyg,nyg,WynnKe00,tackles_combined,4,,,,,
player,201710080nyg,nyg,WynnKe00,tackles_solo,2,,,,,
player,201710080nyg,nyg,WynnKe00,tackles_assists,2,,,,,
player,201710080nyg,nyg,WynnKe00,tackles_loss,0,,,,,
player,201710080nyg,nyg,WynnKe00,qb_hits,0,,,,,
player,201710080nyg,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201710080nyg,nyg,AdamJe01,def_int,0,,,,,
player,201710080nyg,nyg,AdamJe01,def_int_yds,0,,,,,
player,201710080nyg,nyg,AdamJe01,def_int_td,0,,,,,
player,201710080nyg,nyg,AdamJe01,def_int_long,0,,,,,
player,201710080nyg,nyg,AdamJe01,pass_defended,0,,,,,
player,201710080nyg,nyg,AdamJe01,sacks,0.0,,,,,
player,201710080nyg,nyg,AdamJe01,tackles_combined,2,,,,,
player,201710080nyg,nyg,AdamJe01,tackles_solo,2,,,,,
player,201710080nyg,nyg,AdamJe01,tackles_assists,0,,,,,
player,201710080nyg,nyg,AdamJe01,tackles_loss,0,,,,,
player,201710080nyg,nyg,AdamJe01,qb_hits,0,,,,,
player,201710080nyg,nyg,AdamJe01,fumbles_rec,0,,,,,
player,201710080nyg,nyg,AdamJe01,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,AdamJe01,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,AdamJe01,fumbles_forced,0,,,,,
player,201710080nyg,nyg,CockRo00,def_int,0,,,,,
player,201710080nyg,nyg,CockRo00,def_int_yds,0,,,,,
player,201710080nyg,nyg,CockRo00,def_int_td,0,,,,,
player,201710080nyg,nyg,CockRo00,def_int_long,0,,,,,
player,201710080nyg,nyg,CockRo00,pass_defended,0,,,,,
player,201710080nyg,nyg,CockRo00,sacks,0.0,,,,,
player,201710080nyg,nyg,CockRo00,tackles_combined,2,,,,,
player,201710080nyg,nyg,CockRo00,tackles_solo,1,,,,,
player,201710080nyg,nyg,CockRo00,tackles_assists,1,,,,,
player,201710080nyg,nyg,CockRo00,tackles_loss,0,,,,,
player,201710080nyg,nyg,CockRo00,qb_hits,0,,,,,
player,201710080nyg,nyg,CockRo00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,CockRo00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,CockRo00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,CockRo00,fumbles_forced,0,,,,,
player,201710080nyg,nyg,MunsCa00,def_int,0,,,,,
player,201710080nyg,nyg,MunsCa00,def_int_yds,0,,,,,
player,201710080nyg,nyg,MunsCa00,def_int_td,0,,,,,
player,201710080nyg,nyg,MunsCa00,def_int_long,0,,,,,
player,201710080nyg,nyg,MunsCa00,pass_defended,0,,,,,
player,201710080nyg,nyg,MunsCa00,sacks,0.0,,,,,
player,201710080nyg,nyg,MunsCa00,tackles_combined,2,,,,,
player,201710080nyg,nyg,MunsCa00,tackles_solo,0,,,,,
player,201710080nyg,nyg,MunsCa00,tackles_assists,2,,,,,
player,201710080nyg,nyg,MunsCa00,tackles_loss,0,,,,,
player,201710080nyg,nyg,MunsCa00,qb_hits,0,,,,,
player,201710080nyg,nyg,MunsCa00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,MunsCa00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,MunsCa00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,MunsCa00,fumbles_forced,0,,,,,
player,201710080nyg,nyg,RobiKe01,def_int,0,,,,,
player,201710080nyg,nyg,RobiKe01,def_int_yds,0,,,,,
player,201710080nyg,nyg,RobiKe01,def_int_td,0,,,,,
player,201710080nyg,nyg,RobiKe01,def_int_long,0,,,,,
player,201710080nyg,nyg,RobiKe01,pass_defended,0,,,,,
player,201710080nyg,nyg,RobiKe01,sacks,0.0,,,,,
player,201710080nyg,nyg,RobiKe01,tackles_combined,2,,,,,
player,201710080nyg,nyg,RobiKe01,tackles_solo,0,,,,,
player,201710080nyg,nyg,RobiKe01,tackles_assists,2,,,,,
player,201710080nyg,nyg,RobiKe01,tackles_loss,0,,,,,
player,201710080nyg,nyg,RobiKe01,qb_hits,0,,,,,
player,201710080nyg,nyg,RobiKe01,fumbles_rec,0,,,,,
player,201710080nyg,nyg,RobiKe01,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,RobiKe01,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,RobiKe01,fumbles_forced,0,,,,,
player,201710080nyg,nyg,TomlDa00,def_int,0,,,,,
player,201710080nyg,nyg,TomlDa00,def_int_yds,0,,,,,
player,201710080nyg,nyg,TomlDa00,def_int_td,0,,,,,
player,201710080nyg,nyg,TomlDa00,def_int_long,0,,,,,
player,201710080nyg,nyg,TomlDa00,pass_defended,0,,,,,
player,201710080nyg,nyg,TomlDa00,sacks,0.0,,,,,
player,201710080nyg,nyg,TomlDa00,tackles_combined,2,,,,,
player,201710080nyg,nyg,TomlDa00,tackles_solo,0,,,,,
player,201710080nyg,nyg,TomlDa00,tackles_assists,2,,,,,
player,201710080nyg,nyg,TomlDa00,tackles_loss,0,,,,,
player,201710080nyg,nyg,TomlDa00,qb_hits,0,,,,,
player,201710080nyg,nyg,TomlDa00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,TomlDa00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,TomlDa00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,TomlDa00,fumbles_forced,0,,,,,
player,201710080nyg,nyg,BromJa00,def_int,0,,,,,
player,201710080nyg,nyg,BromJa00,def_int_yds,0,,,,,
player,201710080nyg,nyg,BromJa00,def_int_td,0,,,,,
player,201710080nyg,nyg,BromJa00,def_int_long,0,,,,,
player,201710080nyg,nyg,BromJa00,pass_defended,0,,,,,
player,201710080nyg,nyg,BromJa00,sacks,0.0,,,,,
player,201710080nyg,nyg,BromJa00,tackles_combined,1,,,,,
player,201710080nyg,nyg,BromJa00,tackles_solo,1,,,,,
player,201710080nyg,nyg,BromJa00,tackles_assists,0,,,,,
player,201710080nyg,nyg,BromJa00,tackles_loss,0,,,,,
player,201710080nyg,nyg,BromJa00,qb_hits,2,,,,,
player,201710080nyg,nyg,BromJa00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,BromJa00,fumbles_forced,0,,,,,
player,201710080nyg,nyg,CapiNo00,def_int,0,,,,,
player,201710080nyg,nyg,CapiNo00,def_int_yds,0,,,,,
player,201710080nyg,nyg,CapiNo00,def_int_td,0,,,,,
player,201710080nyg,nyg,CapiNo00,def_int_long,0,,,,,
player,201710080nyg,nyg,CapiNo00,pass_defended,0,,,,,
player,201710080nyg,nyg,CapiNo00,sacks,0.0,,,,,
player,201710080nyg,nyg,CapiNo00,tackles_combined,1,,,,,
player,201710080nyg,nyg,CapiNo00,tackles_solo,1,,,,,
player,201710080nyg,nyg,CapiNo00,tackles_assists,0,,,,,
player,201710080nyg,nyg,CapiNo00,tackles_loss,0,,,,,
player,201710080nyg,nyg,CapiNo00,qb_hits,0,,,,,
player,201710080nyg,nyg,CapiNo00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,CapiNo00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,CapiNo00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,CapiNo00,fumbles_forced,0,,,,,
player,201710080nyg,nyg,CasiJo99,def_int,0,,,,,
player,201710080nyg,nyg,CasiJo99,def_int_yds,0,,,,,
player,201710080nyg,nyg,CasiJo99,def_int_td,0,,,,,
player,201710080nyg,nyg,CasiJo99,def_int_long,0,,,,,
player,201710080nyg,nyg,CasiJo99,pass_defended,1,,,,,
player,201710080nyg,nyg,CasiJo99,sacks,0.0,,,,,
player,201710080nyg,nyg,CasiJo99,tackles_combined,1,,,,,
player,201710080nyg,nyg,CasiJo99,tackles_solo,1,,,,,
player,201710080nyg,nyg,CasiJo99,tackles_assists,0,,,,,
player,201710080nyg,nyg,CasiJo99,tackles_loss,0,,,,,
player,201710080nyg,nyg,CasiJo99,qb_hits,0,,,,,
player,201710080nyg,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201710080nyg,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201710080nyg,nyg,KennDe00,def_int,0,,,,,
player,201710080nyg,nyg,KennDe00,def_int_yds,0,,,,,
player,201710080nyg,nyg,KennDe00,def_int_td,0,,,,,
player,201710080nyg,nyg,KennDe00,def_int_long,0,,,,,
player,201710080nyg,nyg,KennDe00,pass_defended,0,,,,,
player,201710080nyg,nyg,KennDe00,sacks,0.0,,,,,
player,201710080nyg,nyg,KennDe00,tackles_combined,1,,,,,
player,201710080nyg,nyg,KennDe00,tackles_solo,1,,,,,
player,201710080nyg,nyg,KennDe00,tackles_assists,0,,,,,
player,201710080nyg,nyg,KennDe00,tackles_loss,0,,,,,
player,201710080nyg,nyg,KennDe00,qb_hits,0,,,,,
player,201710080nyg,nyg,KennDe00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,KennDe00,fumbles_forced,0,,,,,
player,201710080nyg,nyg,LewiRo03,def_int,0,,,,,
player,201710080nyg,nyg,LewiRo03,def_int_yds,0,,,,,
player,201710080nyg,nyg,LewiRo03,def_int_td,0,,,,,
player,201710080nyg,nyg,LewiRo03,def_int_long,0,,,,,
player,201710080nyg,nyg,LewiRo03,pass_defended,0,,,,,
player,201710080nyg,nyg,LewiRo03,sacks,0.0,,,,,
player,201710080nyg,nyg,LewiRo03,tackles_combined,1,,,,,
player,201710080nyg,nyg,LewiRo03,tackles_solo,1,,,,,
player,201710080nyg,nyg,LewiRo03,tackles_assists,0,,,,,
player,201710080nyg,nyg,LewiRo03,tackles_loss,0,,,,,
player,201710080nyg,nyg,LewiRo03,qb_hits,0,,,,,
player,201710080nyg,nyg,LewiRo03,fumbles_rec,0,,,,,
player,201710080nyg,nyg,LewiRo03,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,LewiRo03,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,LewiRo03,fumbles_forced,0,,,,,
player,201710080nyg,nyg,OkwaRo01,def_int,0,,,,,
player,201710080nyg,nyg,OkwaRo01,def_int_yds,0,,,,,
player,201710080nyg,nyg,OkwaRo01,def_int_td,0,,,,,
player,201710080nyg,nyg,OkwaRo01,def_int_long,0,,,,,
player,201710080nyg,nyg,OkwaRo01,pass_defended,0,,,,,
player,201710080nyg,nyg,OkwaRo01,sacks,0.0,,,,,
player,201710080nyg,nyg,OkwaRo01,tackles_combined,1,,,,,
player,201710080nyg,nyg,OkwaRo01,tackles_solo,0,,,,,
player,201710080nyg,nyg,OkwaRo01,tackles_assists,1,,,,,
player,201710080nyg,nyg,OkwaRo01,tackles_loss,0,,,,,
player,201710080nyg,nyg,OkwaRo01,qb_hits,1,,,,,
player,201710080nyg,nyg,OkwaRo01,fumbles_rec,0,,,,,
player,201710080nyg,nyg,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,OkwaRo01,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,OkwaRo01,fumbles_forced,0,,,,,
player,201710080nyg,nyg,MossAv00,def_int,0,,,,,
player,201710080nyg,nyg,MossAv00,def_int_yds,0,,,,,
player,201710080nyg,nyg,MossAv00,def_int_td,0,,,,,
player,201710080nyg,nyg,MossAv00,def_int_long,0,,,,,
player,201710080nyg,nyg,MossAv00,pass_defended,1,,,,,
player,201710080nyg,nyg,MossAv00,sacks,0.0,,,,,
player,201710080nyg,nyg,MossAv00,tackles_combined,0,,,,,
player,201710080nyg,nyg,MossAv00,tackles_solo,0,,,,,
player,201710080nyg,nyg,MossAv00,tackles_assists,0,,,,,
player,201710080nyg,nyg,MossAv00,tackles_loss,0,,,,,
player,201710080nyg,nyg,MossAv00,qb_hits,0,,,,,
player,201710080nyg,nyg,MossAv00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,MossAv00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,MossAv00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,MossAv00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,BenjTr00,kick_ret,0,,,,,
player,201710080nyg,sdg,BenjTr00,kick_ret_yds,0,,,,,
player,201710080nyg,sdg,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201710080nyg,sdg,BenjTr00,kick_ret_td,0,,,,,
player,201710080nyg,sdg,BenjTr00,kick_ret_long,0,,,,,
player,201710080nyg,sdg,BenjTr00,punt_ret,3,,,,,
player,201710080nyg,sdg,BenjTr00,punt_ret_yds,35,,,,,
player,201710080nyg,sdg,BenjTr00,punt_ret_yds_per_ret,11.7,,,,,
player,201710080nyg,sdg,BenjTr00,punt_ret_td,0,,,,,
player,201710080nyg,sdg,BenjTr00,punt_ret_long,19,,,,,
player,201710080nyg,sdg,KingDe01,kick_ret,2,,,,,
player,201710080nyg,sdg,KingDe01,kick_ret_yds,37,,,,,
player,201710080nyg,sdg,KingDe01,kick_ret_yds_per_ret,18.5,,,,,
player,201710080nyg,sdg,KingDe01,kick_ret_td,0,,,,,
player,201710080nyg,sdg,KingDe01,kick_ret_long,22,,,,,
player,201710080nyg,sdg,KingDe01,punt_ret,0,,,,,
player,201710080nyg,sdg,KingDe01,punt_ret_yds,0,,,,,
player,201710080nyg,sdg,KingDe01,punt_ret_yds_per_ret,,,,,,
player,201710080nyg,sdg,KingDe01,punt_ret_td,0,,,,,
player,201710080nyg,sdg,KingDe01,punt_ret_long,0,,,,,
player,201710080nyg,nyg,HarrDw00,kick_ret,4,,,,,
player,201710080nyg,nyg,HarrDw00,kick_ret_yds,84,,,,,
player,201710080nyg,nyg,HarrDw00,kick_ret_yds_per_ret,21.0,,,,,
player,201710080nyg,nyg,HarrDw00,kick_ret_td,0,,,,,
player,201710080nyg,nyg,HarrDw00,kick_ret_long,30,,,,,
player,201710080nyg,nyg,HarrDw00,punt_ret,3,,,,,
player,201710080nyg,nyg,HarrDw00,punt_ret_yds,38,,,,,
player,201710080nyg,nyg,HarrDw00,punt_ret_yds_per_ret,12.7,,,,,
player,201710080nyg,nyg,HarrDw00,punt_ret_td,0,,,,,
player,201710080nyg,nyg,HarrDw00,punt_ret_long,17,,,,,
player,201710080nyg,nyg,BeckOd00,kick_ret,1,,,,,
player,201710080nyg,nyg,BeckOd00,kick_ret_yds,20,,,,,
player,201710080nyg,nyg,BeckOd00,kick_ret_yds_per_ret,20.0,,,,,
player,201710080nyg,nyg,BeckOd00,kick_ret_td,0,,,,,
player,201710080nyg,nyg,BeckOd00,kick_ret_long,20,,,,,
player,201710080nyg,nyg,BeckOd00,punt_ret,0,,,,,
player,201710080nyg,nyg,BeckOd00,punt_ret_yds,0,,,,,
player,201710080nyg,nyg,BeckOd00,punt_ret_yds_per_ret,,,,,,
player,201710080nyg,nyg,BeckOd00,punt_ret_td,0,,,,,
player,201710080nyg,nyg,BeckOd00,punt_ret_long,0,,,,,
player,201710080nyg,nyg,VereSh00,kick_ret,1,,,,,
player,201710080nyg,nyg,VereSh00,kick_ret_yds,20,,,,,
player,201710080nyg,nyg,VereSh00,kick_ret_yds_per_ret,20.0,,,,,
player,201710080nyg,nyg,VereSh00,kick_ret_td,0,,,,,
player,201710080nyg,nyg,VereSh00,kick_ret_long,20,,,,,
player,201710080nyg,nyg,VereSh00,punt_ret,0,,,,,
player,201710080nyg,nyg,VereSh00,punt_ret_yds,0,,,,,
player,201710080nyg,nyg,VereSh00,punt_ret_yds_per_ret,,,,,,
player,201710080nyg,nyg,VereSh00,punt_ret_td,0,,,,,
player,201710080nyg,nyg,VereSh00,punt_ret_long,0,,,,,
player,201710080nyg,sdg,novaknic01,xpm,3,,,,,
player,201710080nyg,sdg,novaknic01,xpa,3,,,,,
player,201710080nyg,sdg,novaknic01,fgm,2,,,,,
player,201710080nyg,sdg,novaknic01,fga,2,,,,,
player,201710080nyg,sdg,novaknic01,punt,0,,,,,
player,201710080nyg,sdg,novaknic01,punt_yds,0,,,,,
player,201710080nyg,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201710080nyg,sdg,novaknic01,punt_long,0,,,,,
player,201710080nyg,sdg,KaseDr00,xpm,,,,,,
player,201710080nyg,sdg,KaseDr00,xpa,,,,,,
player,201710080nyg,sdg,KaseDr00,fgm,,,,,,
player,201710080nyg,sdg,KaseDr00,fga,,,,,,
player,201710080nyg,sdg,KaseDr00,punt,6,,,,,
player,201710080nyg,sdg,KaseDr00,punt_yds,333,,,,,
player,201710080nyg,sdg,KaseDr00,punt_yds_per_punt,55.5,,,,,
player,201710080nyg,sdg,KaseDr00,punt_long,68,,,,,
player,201710080nyg,nyg,RosaAl00,xpm,2,,,,,
player,201710080nyg,nyg,RosaAl00,xpa,2,,,,,
player,201710080nyg,nyg,RosaAl00,fgm,,,,,,
player,201710080nyg,nyg,RosaAl00,fga,,,,,,
player,201710080nyg,nyg,RosaAl00,punt,0,,,,,
player,201710080nyg,nyg,RosaAl00,punt_yds,0,,,,,
player,201710080nyg,nyg,RosaAl00,punt_yds_per_punt,,,,,,
player,201710080nyg,nyg,RosaAl00,punt_long,0,,,,,
player,201710080nyg,nyg,WingBr00,xpm,,,,,,
player,201710080nyg,nyg,WingBr00,xpa,,,,,,
player,201710080nyg,nyg,WingBr00,fgm,,,,,,
player,201710080nyg,nyg,WingBr00,fga,,,,,,
player,201710080nyg,nyg,WingBr00,punt,8,,,,,
player,201710080nyg,nyg,WingBr00,punt_yds,353,,,,,
player,201710080nyg,nyg,WingBr00,punt_yds_per_punt,44.1,,,,,
player,201710080nyg,nyg,WingBr00,punt_long,55,,,,,
player,201710080nyg,nyg,FlowEr00,pos,T,,,,,
player,201710080nyg,nyg,FlowEr00,offense,69,,,,,
player,201710080nyg,nyg,FlowEr00,off_pct,100%,,,,,
player,201710080nyg,nyg,FlowEr00,defense,0,,,,,
player,201710080nyg,nyg,FlowEr00,def_pct,0%,,,,,
player,201710080nyg,nyg,FlowEr00,special_teams,2,,,,,
player,201710080nyg,nyg,FlowEr00,st_pct,6%,,,,,
player,201710080nyg,nyg,HartBo00,pos,T,,,,,
player,201710080nyg,nyg,HartBo00,offense,69,,,,,
player,201710080nyg,nyg,HartBo00,off_pct,100%,,,,,
player,201710080nyg,nyg,HartBo00,defense,0,,,,,
player,201710080nyg,nyg,HartBo00,def_pct,0%,,,,,
player,201710080nyg,nyg,HartBo00,special_teams,2,,,,,
player,201710080nyg,nyg,HartBo00,st_pct,6%,,,,,
player,201710080nyg,nyg,PughJu00,pos,G,,,,,
player,201710080nyg,nyg,PughJu00,offense,69,,,,,
player,201710080nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201710080nyg,nyg,PughJu00,defense,0,,,,,
player,201710080nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201710080nyg,nyg,PughJu00,special_teams,2,,,,,
player,201710080nyg,nyg,PughJu00,st_pct,6%,,,,,
player,201710080nyg,nyg,MannEl00,pos,QB,,,,,
player,201710080nyg,nyg,MannEl00,offense,69,,,,,
player,201710080nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201710080nyg,nyg,MannEl00,defense,0,,,,,
player,201710080nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201710080nyg,nyg,MannEl00,special_teams,0,,,,,
player,201710080nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201710080nyg,nyg,JoneBr04,pos,C,,,,,
player,201710080nyg,nyg,JoneBr04,offense,69,,,,,
player,201710080nyg,nyg,JoneBr04,off_pct,100%,,,,,
player,201710080nyg,nyg,JoneBr04,defense,0,,,,,
player,201710080nyg,nyg,JoneBr04,def_pct,0%,,,,,
player,201710080nyg,nyg,JoneBr04,special_teams,0,,,,,
player,201710080nyg,nyg,JoneBr04,st_pct,0%,,,,,
player,201710080nyg,nyg,EngrEv00,pos,TE,,,,,
player,201710080nyg,nyg,EngrEv00,offense,57,,,,,
player,201710080nyg,nyg,EngrEv00,off_pct,83%,,,,,
player,201710080nyg,nyg,EngrEv00,defense,0,,,,,
player,201710080nyg,nyg,EngrEv00,def_pct,0%,,,,,
player,201710080nyg,nyg,EngrEv00,special_teams,13,,,,,
player,201710080nyg,nyg,EngrEv00,st_pct,41%,,,,,
player,201710080nyg,nyg,FlukDJ00,pos,G,,,,,
player,201710080nyg,nyg,FlukDJ00,offense,57,,,,,
player,201710080nyg,nyg,FlukDJ00,off_pct,83%,,,,,
player,201710080nyg,nyg,FlukDJ00,defense,0,,,,,
player,201710080nyg,nyg,FlukDJ00,def_pct,0%,,,,,
player,201710080nyg,nyg,FlukDJ00,special_teams,0,,,,,
player,201710080nyg,nyg,FlukDJ00,st_pct,0%,,,,,
player,201710080nyg,nyg,BeckOd00,pos,WR,,,,,
player,201710080nyg,nyg,BeckOd00,offense,54,,,,,
player,201710080nyg,nyg,BeckOd00,off_pct,78%,,,,,
player,201710080nyg,nyg,BeckOd00,defense,0,,,,,
player,201710080nyg,nyg,BeckOd00,def_pct,0%,,,,,
player,201710080nyg,nyg,BeckOd00,special_teams,2,,,,,
player,201710080nyg,nyg,BeckOd00,st_pct,6%,,,,,
player,201710080nyg,nyg,ElliRh00,pos,TE,,,,,
player,201710080nyg,nyg,ElliRh00,offense,49,,,,,
player,201710080nyg,nyg,ElliRh00,off_pct,71%,,,,,
player,201710080nyg,nyg,ElliRh00,defense,0,,,,,
player,201710080nyg,nyg,ElliRh00,def_pct,0%,,,,,
player,201710080nyg,nyg,ElliRh00,special_teams,17,,,,,
player,201710080nyg,nyg,ElliRh00,st_pct,53%,,,,,
player,201710080nyg,nyg,LewiRo03,pos,WR,,,,,
player,201710080nyg,nyg,LewiRo03,offense,45,,,,,
player,201710080nyg,nyg,LewiRo03,off_pct,65%,,,,,
player,201710080nyg,nyg,LewiRo03,defense,0,,,,,
player,201710080nyg,nyg,LewiRo03,def_pct,0%,,,,,
player,201710080nyg,nyg,LewiRo03,special_teams,10,,,,,
player,201710080nyg,nyg,LewiRo03,st_pct,31%,,,,,
player,201710080nyg,nyg,GallWa00,pos,RB,,,,,
player,201710080nyg,nyg,GallWa00,offense,26,,,,,
player,201710080nyg,nyg,GallWa00,off_pct,38%,,,,,
player,201710080nyg,nyg,GallWa00,defense,0,,,,,
player,201710080nyg,nyg,GallWa00,def_pct,0%,,,,,
player,201710080nyg,nyg,GallWa00,special_teams,6,,,,,
player,201710080nyg,nyg,GallWa00,st_pct,19%,,,,,
player,201710080nyg,nyg,MarsBr00,pos,WR,,,,,
player,201710080nyg,nyg,MarsBr00,offense,26,,,,,
player,201710080nyg,nyg,MarsBr00,off_pct,38%,,,,,
player,201710080nyg,nyg,MarsBr00,defense,0,,,,,
player,201710080nyg,nyg,MarsBr00,def_pct,0%,,,,,
player,201710080nyg,nyg,MarsBr00,special_teams,0,,,,,
player,201710080nyg,nyg,MarsBr00,st_pct,0%,,,,,
player,201710080nyg,nyg,VereSh00,pos,RB,,,,,
player,201710080nyg,nyg,VereSh00,offense,23,,,,,
player,201710080nyg,nyg,VereSh00,off_pct,33%,,,,,
player,201710080nyg,nyg,VereSh00,defense,0,,,,,
player,201710080nyg,nyg,VereSh00,def_pct,0%,,,,,
player,201710080nyg,nyg,VereSh00,special_teams,7,,,,,
player,201710080nyg,nyg,VereSh00,st_pct,22%,,,,,
player,201710080nyg,nyg,ShepSt00,pos,WR,,,,,
player,201710080nyg,nyg,ShepSt00,offense,23,,,,,
player,201710080nyg,nyg,ShepSt00,off_pct,33%,,,,,
player,201710080nyg,nyg,ShepSt00,defense,0,,,,,
player,201710080nyg,nyg,ShepSt00,def_pct,0%,,,,,
player,201710080nyg,nyg,ShepSt00,special_teams,0,,,,,
player,201710080nyg,nyg,ShepSt00,st_pct,0%,,,,,
player,201710080nyg,nyg,DarkOr00,pos,RB,,,,,
player,201710080nyg,nyg,DarkOr00,offense,20,,,,,
player,201710080nyg,nyg,DarkOr00,off_pct,29%,,,,,
player,201710080nyg,nyg,DarkOr00,defense,0,,,,,
player,201710080nyg,nyg,DarkOr00,def_pct,0%,,,,,
player,201710080nyg,nyg,DarkOr00,special_teams,7,,,,,
player,201710080nyg,nyg,DarkOr00,st_pct,22%,,,,,
player,201710080nyg,nyg,AdamJe01,pos,TE,,,,,
player,201710080nyg,nyg,AdamJe01,offense,14,,,,,
player,201710080nyg,nyg,AdamJe01,off_pct,20%,,,,,
player,201710080nyg,nyg,AdamJe01,defense,0,,,,,
player,201710080nyg,nyg,AdamJe01,def_pct,0%,,,,,
player,201710080nyg,nyg,AdamJe01,special_teams,10,,,,,
player,201710080nyg,nyg,AdamJe01,st_pct,31%,,,,,
player,201710080nyg,nyg,JerrJo20,pos,G,,,,,
player,201710080nyg,nyg,JerrJo20,offense,12,,,,,
player,201710080nyg,nyg,JerrJo20,off_pct,17%,,,,,
player,201710080nyg,nyg,JerrJo20,defense,0,,,,,
player,201710080nyg,nyg,JerrJo20,def_pct,0%,,,,,
player,201710080nyg,nyg,JerrJo20,special_teams,2,,,,,
player,201710080nyg,nyg,JerrJo20,st_pct,6%,,,,,
player,201710080nyg,nyg,HarrDw00,pos,WR,,,,,
player,201710080nyg,nyg,HarrDw00,offense,8,,,,,
player,201710080nyg,nyg,HarrDw00,off_pct,12%,,,,,
player,201710080nyg,nyg,HarrDw00,defense,0,,,,,
player,201710080nyg,nyg,HarrDw00,def_pct,0%,,,,,
player,201710080nyg,nyg,HarrDw00,special_teams,15,,,,,
player,201710080nyg,nyg,HarrDw00,st_pct,47%,,,,,
player,201710080nyg,nyg,JenkJa03,pos,CB,,,,,
player,201710080nyg,nyg,JenkJa03,offense,0,,,,,
player,201710080nyg,nyg,JenkJa03,off_pct,0%,,,,,
player,201710080nyg,nyg,JenkJa03,defense,76,,,,,
player,201710080nyg,nyg,JenkJa03,def_pct,97%,,,,,
player,201710080nyg,nyg,JenkJa03,special_teams,3,,,,,
