game,2017,3,20170925,201709250crd,dal,"Dallas Cowboys",28,crd,"Arizona Cardinals",17
player,201709250crd,dal,CollLa01,def_pct,0%,,,,,
player,201709250crd,dal,CollLa01,special_teams,4,,,,,
player,201709250crd,dal,CollLa01,st_pct,13%,,,,,
player,201709250crd,dal,MartZa00,pos,G,,,,,
player,201709250crd,dal,MartZa00,offense,47,,,,,
player,201709250crd,dal,MartZa00,off_pct,100%,,,,,
player,201709250crd,dal,MartZa00,defense,0,,,,,
player,201709250crd,dal,MartZa00,def_pct,0%,,,,,
player,201709250crd,dal,MartZa00,special_teams,4,,,,,
player,201709250crd,dal,MartZa00,st_pct,13%,,,,,
player,201709250crd,dal,GreeCh02,pos,G,,,,,
player,201709250crd,dal,GreeCh02,offense,47,,,,,
player,201709250crd,dal,GreeCh02,off_pct,100%,,,,,
player,201709250crd,dal,GreeCh02,defense,0,,,,,
player,201709250crd,dal,GreeCh02,def_pct,0%,,,,,
player,201709250crd,dal,GreeCh02,special_teams,4,,,,,
player,201709250crd,dal,GreeCh02,st_pct,13%,,,,,
player,201709250crd,dal,PresDa01,pos,QB,,,,,
player,201709250crd,dal,PresDa01,offense,47,,,,,
player,201709250crd,dal,PresDa01,off_pct,100%,,,,,
player,201709250crd,dal,PresDa01,defense,0,,,,,
player,201709250crd,dal,PresDa01,def_pct,0%,,,,,
player,201709250crd,dal,PresDa01,special_teams,0,,,,,
player,201709250crd,dal,PresDa01,st_pct,0%,,,,,
player,201709250crd,dal,ElliEz00,pos,RB,,,,,
player,201709250crd,dal,ElliEz00,offense,43,,,,,
player,201709250crd,dal,ElliEz00,off_pct,91%,,,,,
player,201709250crd,dal,ElliEz00,defense,0,,,,,
player,201709250crd,dal,ElliEz00,def_pct,0%,,,,,
player,201709250crd,dal,ElliEz00,special_teams,0,,,,,
player,201709250crd,dal,ElliEz00,st_pct,0%,,,,,
player,201709250crd,dal,BryaDe01,pos,WR,,,,,
player,201709250crd,dal,BryaDe01,offense,41,,,,,
player,201709250crd,dal,BryaDe01,off_pct,87%,,,,,
player,201709250crd,dal,BryaDe01,defense,0,,,,,
player,201709250crd,dal,BryaDe01,def_pct,0%,,,,,
player,201709250crd,dal,BryaDe01,special_teams,0,,,,,
player,201709250crd,dal,BryaDe01,st_pct,0%,,,,,
player,201709250crd,dal,WillTe01,pos,WR,,,,,
player,201709250crd,dal,WillTe01,offense,33,,,,,
player,201709250crd,dal,WillTe01,off_pct,70%,,,,,
player,201709250crd,dal,WillTe01,defense,0,,,,,
player,201709250crd,dal,WillTe01,def_pct,0%,,,,,
player,201709250crd,dal,WillTe01,special_teams,0,,,,,
player,201709250crd,dal,WillTe01,st_pct,0%,,,,,
player,201709250crd,dal,BeasCo00,pos,WR,,,,,
player,201709250crd,dal,BeasCo00,offense,25,,,,,
player,201709250crd,dal,BeasCo00,off_pct,53%,,,,,
player,201709250crd,dal,BeasCo00,defense,0,,,,,
player,201709250crd,dal,BeasCo00,def_pct,0%,,,,,
player,201709250crd,dal,BeasCo00,special_teams,0,,,,,
player,201709250crd,dal,BeasCo00,st_pct,0%,,,,,
player,201709250crd,dal,HannJa00,pos,TE,,,,,
player,201709250crd,dal,HannJa00,offense,14,,,,,
player,201709250crd,dal,HannJa00,off_pct,30%,,,,,
player,201709250crd,dal,HannJa00,defense,0,,,,,
player,201709250crd,dal,HannJa00,def_pct,0%,,,,,
player,201709250crd,dal,HannJa00,special_teams,11,,,,,
player,201709250crd,dal,HannJa00,st_pct,35%,,,,,
player,201709250crd,dal,BrowNo00,pos,WR,,,,,
player,201709250crd,dal,BrowNo00,offense,8,,,,,
player,201709250crd,dal,BrowNo00,off_pct,17%,,,,,
player,201709250crd,dal,BrowNo00,defense,0,,,,,
player,201709250crd,dal,BrowNo00,def_pct,0%,,,,,
player,201709250crd,dal,BrowNo00,special_teams,6,,,,,
player,201709250crd,dal,BrowNo00,st_pct,19%,,,,,
player,201709250crd,dal,SwaiGe00,pos,TE,,,,,
player,201709250crd,dal,SwaiGe00,offense,7,,,,,
player,201709250crd,dal,SwaiGe00,off_pct,15%,,,,,
player,201709250crd,dal,SwaiGe00,defense,0,,,,,
player,201709250crd,dal,SwaiGe00,def_pct,0%,,,,,
player,201709250crd,dal,SwaiGe00,special_teams,18,,,,,
player,201709250crd,dal,SwaiGe00,st_pct,58%,,,,,
player,201709250crd,dal,ButlBr00,pos,WR,,,,,
player,201709250crd,dal,ButlBr00,offense,7,,,,,
player,201709250crd,dal,ButlBr00,off_pct,15%,,,,,
player,201709250crd,dal,ButlBr00,defense,0,,,,,
player,201709250crd,dal,ButlBr00,def_pct,0%,,,,,
player,201709250crd,dal,ButlBr00,special_teams,0,,,,,
player,201709250crd,dal,ButlBr00,st_pct,0%,,,,,
player,201709250crd,dal,SmitKe03,pos,FB,,,,,
player,201709250crd,dal,SmitKe03,offense,5,,,,,
player,201709250crd,dal,SmitKe03,off_pct,11%,,,,,
player,201709250crd,dal,SmitKe03,defense,0,,,,,
player,201709250crd,dal,SmitKe03,def_pct,0%,,,,,
player,201709250crd,dal,SmitKe03,special_teams,17,,,,,
player,201709250crd,dal,SmitKe03,st_pct,55%,,,,,
player,201709250crd,dal,SmitRo06,pos,FB,,,,,
player,201709250crd,dal,SmitRo06,offense,3,,,,,
player,201709250crd,dal,SmitRo06,off_pct,6%,,,,,
player,201709250crd,dal,SmitRo06,defense,0,,,,,
player,201709250crd,dal,SmitRo06,def_pct,0%,,,,,
player,201709250crd,dal,SmitRo06,special_teams,23,,,,,
player,201709250crd,dal,SmitRo06,st_pct,74%,,,,,
player,201709250crd,dal,SwitRy00,pos,WR,,,,,
player,201709250crd,dal,SwitRy00,offense,2,,,,,
player,201709250crd,dal,SwitRy00,off_pct,4%,,,,,
player,201709250crd,dal,SwitRy00,defense,0,,,,,
player,201709250crd,dal,SwitRy00,def_pct,0%,,,,,
player,201709250crd,dal,SwitRy00,special_teams,11,,,,,
player,201709250crd,dal,SwitRy00,st_pct,35%,,,,,
player,201709250crd,dal,JoneBy00,pos,FS,,,,,
player,201709250crd,dal,JoneBy00,offense,0,,,,,
player,201709250crd,dal,JoneBy00,off_pct,0%,,,,,
player,201709250crd,dal,JoneBy00,defense,81,,,,,
player,201709250crd,dal,JoneBy00,def_pct,100%,,,,,
player,201709250crd,dal,JoneBy00,special_teams,17,,,,,
player,201709250crd,dal,JoneBy00,st_pct,55%,,,,,
player,201709250crd,dal,BrowAn02,pos,CB,,,,,
player,201709250crd,dal,BrowAn02,offense,0,,,,,
player,201709250crd,dal,BrowAn02,off_pct,0%,,,,,
player,201709250crd,dal,BrowAn02,defense,81,,,,,
player,201709250crd,dal,BrowAn02,def_pct,100%,,,,,
player,201709250crd,dal,BrowAn02,special_teams,16,,,,,
player,201709250crd,dal,BrowAn02,st_pct,52%,,,,,
player,201709250crd,dal,HeatJe00,pos,SS,,,,,
player,201709250crd,dal,HeatJe00,offense,0,,,,,
player,201709250crd,dal,HeatJe00,off_pct,0%,,,,,
player,201709250crd,dal,HeatJe00,defense,78,,,,,
player,201709250crd,dal,HeatJe00,def_pct,96%,,,,,
player,201709250crd,dal,HeatJe00,special_teams,21,,,,,
player,201709250crd,dal,HeatJe00,st_pct,68%,,,,,
player,201709250crd,dal,LeexSe99,pos,LB,,,,,
player,201709250crd,dal,LeexSe99,offense,0,,,,,
player,201709250crd,dal,LeexSe99,off_pct,0%,,,,,
player,201709250crd,dal,LeexSe99,defense,75,,,,,
player,201709250crd,dal,LeexSe99,def_pct,93%,,,,,
player,201709250crd,dal,LeexSe99,special_teams,4,,,,,
player,201709250crd,dal,LeexSe99,st_pct,13%,,,,,
player,201709250crd,dal,ScanOr99,pos,CB,,,,,
player,201709250crd,dal,ScanOr99,offense,0,,,,,
player,201709250crd,dal,ScanOr99,off_pct,0%,,,,,
player,201709250crd,dal,ScanOr99,defense,69,,,,,
player,201709250crd,dal,ScanOr99,def_pct,85%,,,,,
player,201709250crd,dal,ScanOr99,special_teams,3,,,,,
player,201709250crd,dal,ScanOr99,st_pct,10%,,,,,
player,201709250crd,dal,CollMa00,pos,DT,,,,,
player,201709250crd,dal,CollMa00,offense,0,,,,,
player,201709250crd,dal,CollMa00,off_pct,0%,,,,,
player,201709250crd,dal,CollMa00,defense,60,,,,,
player,201709250crd,dal,CollMa00,def_pct,74%,,,,,
player,201709250crd,dal,CollMa00,special_teams,4,,,,,
player,201709250crd,dal,CollMa00,st_pct,13%,,,,,
player,201709250crd,dal,LawrDe00,pos,DE,,,,,
player,201709250crd,dal,LawrDe00,offense,0,,,,,
player,201709250crd,dal,LawrDe00,off_pct,0%,,,,,
player,201709250crd,dal,LawrDe00,defense,56,,,,,
player,201709250crd,dal,LawrDe00,def_pct,69%,,,,,
player,201709250crd,dal,LawrDe00,special_teams,4,,,,,
player,201709250crd,dal,LawrDe00,st_pct,13%,,,,,
player,201709250crd,dal,SmitJa05,pos,LB,,,,,
player,201709250crd,dal,SmitJa05,offense,0,,,,,
player,201709250crd,dal,SmitJa05,off_pct,0%,,,,,
player,201709250crd,dal,SmitJa05,defense,54,,,,,
player,201709250crd,dal,SmitJa05,def_pct,67%,,,,,
player,201709250crd,dal,SmitJa05,special_teams,0,,,,,
player,201709250crd,dal,SmitJa05,st_pct,0%,,,,,
player,201709250crd,dal,CrawTy00,pos,DE,,,,,
player,201709250crd,dal,CrawTy00,offense,0,,,,,
player,201709250crd,dal,CrawTy00,off_pct,0%,,,,,
player,201709250crd,dal,CrawTy00,defense,51,,,,,
player,201709250crd,dal,CrawTy00,def_pct,63%,,,,,
player,201709250crd,dal,CrawTy00,special_teams,4,,,,,
player,201709250crd,dal,CrawTy00,st_pct,13%,,,,,
player,201709250crd,dal,LewiJo01,pos,CB,,,,,
player,201709250crd,dal,LewiJo01,offense,0,,,,,
player,201709250crd,dal,LewiJo01,off_pct,0%,,,,,
player,201709250crd,dal,LewiJo01,defense,49,,,,,
player,201709250crd,dal,LewiJo01,def_pct,60%,,,,,
player,201709250crd,dal,LewiJo01,special_teams,1,,,,,
player,201709250crd,dal,LewiJo01,st_pct,3%,,,,,
player,201709250crd,dal,WoodXa00,pos,FS,,,,,
player,201709250crd,dal,WoodXa00,offense,0,,,,,
player,201709250crd,dal,WoodXa00,off_pct,0%,,,,,
player,201709250crd,dal,WoodXa00,defense,43,,,,,
player,201709250crd,dal,WoodXa00,def_pct,53%,,,,,
player,201709250crd,dal,WoodXa00,special_teams,14,,,,,
player,201709250crd,dal,WoodXa00,st_pct,45%,,,,,
player,201709250crd,dal,DuraJu99,pos,LB,,,,,
player,201709250crd,dal,DuraJu99,offense,0,,,,,
player,201709250crd,dal,DuraJu99,off_pct,0%,,,,,
player,201709250crd,dal,DuraJu99,defense,32,,,,,
player,201709250crd,dal,DuraJu99,def_pct,40%,,,,,
player,201709250crd,dal,DuraJu99,special_teams,0,,,,,
player,201709250crd,dal,DuraJu99,st_pct,0%,,,,,
player,201709250crd,dal,PaeaSt00,pos,DT,,,,,
player,201709250crd,dal,PaeaSt00,offense,0,,,,,
player,201709250crd,dal,PaeaSt00,off_pct,0%,,,,,
player,201709250crd,dal,PaeaSt00,defense,31,,,,,
player,201709250crd,dal,PaeaSt00,def_pct,38%,,,,,
player,201709250crd,dal,PaeaSt00,special_teams,0,,,,,
player,201709250crd,dal,PaeaSt00,st_pct,0%,,,,,
player,201709250crd,dal,MayoBe00,pos,DE,,,,,
player,201709250crd,dal,MayoBe00,offense,0,,,,,
player,201709250crd,dal,MayoBe00,off_pct,0%,,,,,
player,201709250crd,dal,MayoBe00,defense,31,,,,,
player,201709250crd,dal,MayoBe00,def_pct,38%,,,,,
player,201709250crd,dal,MayoBe00,special_teams,0,,,,,
player,201709250crd,dal,MayoBe00,st_pct,0%,,,,,
player,201709250crd,dal,MoorDa01,pos,DE,,,,,
player,201709250crd,dal,MoorDa01,offense,0,,,,,
player,201709250crd,dal,MoorDa01,off_pct,0%,,,,,
player,201709250crd,dal,MoorDa01,defense,26,,,,,
player,201709250crd,dal,MoorDa01,def_pct,32%,,,,,
player,201709250crd,dal,MoorDa01,special_teams,10,,,,,
player,201709250crd,dal,MoorDa01,st_pct,32%,,,,,
player,201709250crd,dal,FrazKa00,pos,SS,,,,,
player,201709250crd,dal,FrazKa00,offense,0,,,,,
player,201709250crd,dal,FrazKa00,off_pct,0%,,,,,
player,201709250crd,dal,FrazKa00,defense,22,,,,,
player,201709250crd,dal,FrazKa00,def_pct,27%,,,,,
player,201709250crd,dal,FrazKa00,special_teams,23,,,,,
player,201709250crd,dal,FrazKa00,st_pct,74%,,,,,
player,201709250crd,dal,CharTa00,pos,DE,,,,,
player,201709250crd,dal,CharTa00,offense,0,,,,,
player,201709250crd,dal,CharTa00,off_pct,0%,,,,,
player,201709250crd,dal,CharTa00,defense,20,,,,,
player,201709250crd,dal,CharTa00,def_pct,25%,,,,,
player,201709250crd,dal,CharTa00,special_teams,0,,,,,
player,201709250crd,dal,CharTa00,st_pct,0%,,,,,
player,201709250crd,dal,PricBr00,pos,DT,,,,,
player,201709250crd,dal,PricBr00,offense,0,,,,,
player,201709250crd,dal,PricBr00,off_pct,0%,,,,,
player,201709250crd,dal,PricBr00,defense,17,,,,,
player,201709250crd,dal,PricBr00,def_pct,21%,,,,,
player,201709250crd,dal,PricBr00,special_teams,4,,,,,
player,201709250crd,dal,PricBr00,st_pct,13%,,,,,
player,201709250crd,dal,WilsDa02,pos,LB,,,,,
player,201709250crd,dal,WilsDa02,offense,0,,,,,
player,201709250crd,dal,WilsDa02,off_pct,0%,,,,,
player,201709250crd,dal,WilsDa02,defense,15,,,,,
player,201709250crd,dal,WilsDa02,def_pct,19%,,,,,
player,201709250crd,dal,WilsDa02,special_teams,27,,,,,
player,201709250crd,dal,WilsDa02,st_pct,87%,,,,,
player,201709250crd,dal,WilbKy00,pos,LB,,,,,
player,201709250crd,dal,WilbKy00,offense,0,,,,,
player,201709250crd,dal,WilbKy00,off_pct,0%,,,,,
player,201709250crd,dal,WilbKy00,defense,0,,,,,
player,201709250crd,dal,WilbKy00,def_pct,0%,,,,,
player,201709250crd,dal,WilbKy00,special_teams,27,,,,,
player,201709250crd,dal,WilbKy00,st_pct,87%,,,,,
player,201709250crd,dal,BenwBe00,pos,CB,,,,,
player,201709250crd,dal,BenwBe00,offense,0,,,,,
player,201709250crd,dal,BenwBe00,off_pct,0%,,,,,
player,201709250crd,dal,BenwBe00,defense,0,,,,,
player,201709250crd,dal,BenwBe00,def_pct,0%,,,,,
player,201709250crd,dal,BenwBe00,special_teams,12,,,,,
player,201709250crd,dal,BenwBe00,st_pct,39%,,,,,
player,201709250crd,dal,JoneCh02,pos,P,,,,,
player,201709250crd,dal,JoneCh02,offense,0,,,,,
player,201709250crd,dal,JoneCh02,off_pct,0%,,,,,
player,201709250crd,dal,JoneCh02,defense,0,,,,,
player,201709250crd,dal,JoneCh02,def_pct,0%,,,,,
player,201709250crd,dal,JoneCh02,special_teams,11,,,,,
player,201709250crd,dal,JoneCh02,st_pct,35%,,,,,
player,201709250crd,dal,LadoL.20,pos,LS,,,,,
player,201709250crd,dal,LadoL.20,offense,0,,,,,
player,201709250crd,dal,LadoL.20,off_pct,0%,,,,,
player,201709250crd,dal,LadoL.20,defense,0,,,,,
player,201709250crd,dal,LadoL.20,def_pct,0%,,,,,
player,201709250crd,dal,LadoL.20,special_teams,11,,,,,
player,201709250crd,dal,LadoL.20,st_pct,35%,,,,,
player,201709250crd,dal,BailDa00,pos,K,,,,,
player,201709250crd,dal,BailDa00,offense,0,,,,,
player,201709250crd,dal,BailDa00,off_pct,0%,,,,,
player,201709250crd,dal,BailDa00,defense,0,,,,,
player,201709250crd,dal,BailDa00,def_pct,0%,,,,,
player,201709250crd,dal,BailDa00,special_teams,9,,,,,
player,201709250crd,dal,BailDa00,st_pct,29%,,,,,
player,201709250crd,dal,BellBy00,pos,T,,,,,
player,201709250crd,dal,BellBy00,offense,0,,,,,
player,201709250crd,dal,BellBy00,off_pct,0%,,,,,
player,201709250crd,dal,BellBy00,defense,0,,,,,
player,201709250crd,dal,BellBy00,def_pct,0%,,,,,
player,201709250crd,dal,BellBy00,special_teams,4,,,,,
player,201709250crd,dal,BellBy00,st_pct,13%,,,,,
player,201709250crd,dal,LoonJo01,pos,C,,,,,
player,201709250crd,dal,LoonJo01,offense,0,,,,,
player,201709250crd,dal,LoonJo01,off_pct,0%,,,,,
player,201709250crd,dal,LoonJo01,defense,0,,,,,
player,201709250crd,dal,LoonJo01,def_pct,0%,,,,,
player,201709250crd,dal,LoonJo01,special_teams,4,,,,,
player,201709250crd,dal,LoonJo01,st_pct,13%,,,,,
