game,2017,10,20171112,201711120clt,pit,"Pittsburgh Steelers",20,clt,"Indianapolis Colts",17
player,201711120clt,pit,SmitJu00,offense,53,,,,,
player,201711120clt,pit,SmitJu00,off_pct,80%,,,,,
player,201711120clt,pit,SmitJu00,defense,0,,,,,
player,201711120clt,pit,SmitJu00,def_pct,0%,,,,,
player,201711120clt,pit,SmitJu00,special_teams,4,,,,,
player,201711120clt,pit,SmitJu00,st_pct,13%,,,,,
player,201711120clt,pit,JameJe00,pos,TE,,,,,
player,201711120clt,pit,JameJe00,offense,45,,,,,
player,201711120clt,pit,JameJe00,off_pct,68%,,,,,
player,201711120clt,pit,JameJe00,defense,0,,,,,
player,201711120clt,pit,JameJe00,def_pct,0%,,,,,
player,201711120clt,pit,JameJe00,special_teams,4,,,,,
player,201711120clt,pit,JameJe00,st_pct,13%,,,,,
player,201711120clt,pit,BryaMa00,pos,WR,,,,,
player,201711120clt,pit,BryaMa00,offense,37,,,,,
player,201711120clt,pit,BryaMa00,off_pct,56%,,,,,
player,201711120clt,pit,BryaMa00,defense,0,,,,,
player,201711120clt,pit,BryaMa00,def_pct,0%,,,,,
player,201711120clt,pit,BryaMa00,special_teams,0,,,,,
player,201711120clt,pit,BryaMa00,st_pct,0%,,,,,
player,201711120clt,pit,McDoVa00,pos,TE,,,,,
player,201711120clt,pit,McDoVa00,offense,30,,,,,
player,201711120clt,pit,McDoVa00,off_pct,45%,,,,,
player,201711120clt,pit,McDoVa00,defense,0,,,,,
player,201711120clt,pit,McDoVa00,def_pct,0%,,,,,
player,201711120clt,pit,McDoVa00,special_teams,4,,,,,
player,201711120clt,pit,McDoVa00,st_pct,13%,,,,,
player,201711120clt,pit,RogeEl00,pos,WR,,,,,
player,201711120clt,pit,RogeEl00,offense,18,,,,,
player,201711120clt,pit,RogeEl00,off_pct,27%,,,,,
player,201711120clt,pit,RogeEl00,defense,0,,,,,
player,201711120clt,pit,RogeEl00,def_pct,0%,,,,,
player,201711120clt,pit,RogeEl00,special_teams,0,,,,,
player,201711120clt,pit,RogeEl00,st_pct,0%,,,,,
player,201711120clt,pit,NixxRo01,pos,FB,,,,,
player,201711120clt,pit,NixxRo01,offense,9,,,,,
player,201711120clt,pit,NixxRo01,off_pct,14%,,,,,
player,201711120clt,pit,NixxRo01,defense,0,,,,,
player,201711120clt,pit,NixxRo01,def_pct,0%,,,,,
player,201711120clt,pit,NixxRo01,special_teams,23,,,,,
player,201711120clt,pit,NixxRo01,st_pct,77%,,,,,
player,201711120clt,pit,HubbCh00,pos,T,,,,,
player,201711120clt,pit,HubbCh00,offense,5,,,,,
player,201711120clt,pit,HubbCh00,off_pct,8%,,,,,
player,201711120clt,pit,HubbCh00,defense,0,,,,,
player,201711120clt,pit,HubbCh00,def_pct,0%,,,,,
player,201711120clt,pit,HubbCh00,special_teams,4,,,,,
player,201711120clt,pit,HubbCh00,st_pct,13%,,,,,
player,201711120clt,pit,GrimXa00,pos,TE,,,,,
player,201711120clt,pit,GrimXa00,offense,4,,,,,
player,201711120clt,pit,GrimXa00,off_pct,6%,,,,,
player,201711120clt,pit,GrimXa00,defense,0,,,,,
player,201711120clt,pit,GrimXa00,def_pct,0%,,,,,
player,201711120clt,pit,GrimXa00,special_teams,0,,,,,
player,201711120clt,pit,GrimXa00,st_pct,0%,,,,,
player,201711120clt,pit,ConnJa00,pos,RB,,,,,
player,201711120clt,pit,ConnJa00,offense,1,,,,,
player,201711120clt,pit,ConnJa00,off_pct,2%,,,,,
player,201711120clt,pit,ConnJa00,defense,0,,,,,
player,201711120clt,pit,ConnJa00,def_pct,0%,,,,,
player,201711120clt,pit,ConnJa00,special_teams,4,,,,,
player,201711120clt,pit,ConnJa00,st_pct,13%,,,,,
player,201711120clt,pit,DaviSe00,pos,SS,,,,,
player,201711120clt,pit,DaviSe00,offense,0,,,,,
player,201711120clt,pit,DaviSe00,off_pct,0%,,,,,
player,201711120clt,pit,DaviSe00,defense,59,,,,,
player,201711120clt,pit,DaviSe00,def_pct,100%,,,,,
player,201711120clt,pit,DaviSe00,special_teams,11,,,,,
player,201711120clt,pit,DaviSe00,st_pct,37%,,,,,
player,201711120clt,pit,BurnAr00,pos,CB,,,,,
player,201711120clt,pit,BurnAr00,offense,0,,,,,
player,201711120clt,pit,BurnAr00,off_pct,0%,,,,,
player,201711120clt,pit,BurnAr00,defense,59,,,,,
player,201711120clt,pit,BurnAr00,def_pct,100%,,,,,
player,201711120clt,pit,BurnAr00,special_teams,10,,,,,
player,201711120clt,pit,BurnAr00,st_pct,33%,,,,,
player,201711120clt,pit,ShazRy00,pos,LB,,,,,
player,201711120clt,pit,ShazRy00,offense,0,,,,,
player,201711120clt,pit,ShazRy00,off_pct,0%,,,,,
player,201711120clt,pit,ShazRy00,defense,59,,,,,
player,201711120clt,pit,ShazRy00,def_pct,100%,,,,,
player,201711120clt,pit,ShazRy00,special_teams,3,,,,,
player,201711120clt,pit,ShazRy00,st_pct,10%,,,,,
player,201711120clt,pit,WattT.00,pos,LB,,,,,
player,201711120clt,pit,WattT.00,offense,0,,,,,
player,201711120clt,pit,WattT.00,off_pct,0%,,,,,
player,201711120clt,pit,WattT.00,defense,57,,,,,
player,201711120clt,pit,WattT.00,def_pct,97%,,,,,
player,201711120clt,pit,WattT.00,special_teams,10,,,,,
player,201711120clt,pit,WattT.00,st_pct,33%,,,,,
player,201711120clt,pit,DuprAl00,pos,LB,,,,,
player,201711120clt,pit,DuprAl00,offense,0,,,,,
player,201711120clt,pit,DuprAl00,off_pct,0%,,,,,
player,201711120clt,pit,DuprAl00,defense,57,,,,,
player,201711120clt,pit,DuprAl00,def_pct,97%,,,,,
player,201711120clt,pit,DuprAl00,special_teams,3,,,,,
player,201711120clt,pit,DuprAl00,st_pct,10%,,,,,
player,201711120clt,pit,SensCo00,pos,CB,,,,,
player,201711120clt,pit,SensCo00,offense,0,,,,,
player,201711120clt,pit,SensCo00,off_pct,0%,,,,,
player,201711120clt,pit,SensCo00,defense,48,,,,,
player,201711120clt,pit,SensCo00,def_pct,81%,,,,,
player,201711120clt,pit,SensCo00,special_teams,12,,,,,
player,201711120clt,pit,SensCo00,st_pct,40%,,,,,
player,201711120clt,pit,HeywCa01,pos,DE,,,,,
player,201711120clt,pit,HeywCa01,offense,0,,,,,
player,201711120clt,pit,HeywCa01,off_pct,0%,,,,,
player,201711120clt,pit,HeywCa01,defense,48,,,,,
player,201711120clt,pit,HeywCa01,def_pct,81%,,,,,
player,201711120clt,pit,HeywCa01,special_teams,7,,,,,
player,201711120clt,pit,HeywCa01,st_pct,23%,,,,,
player,201711120clt,pit,TuitSt00,pos,DE,,,,,
player,201711120clt,pit,TuitSt00,offense,0,,,,,
player,201711120clt,pit,TuitSt00,off_pct,0%,,,,,
player,201711120clt,pit,TuitSt00,defense,48,,,,,
player,201711120clt,pit,TuitSt00,def_pct,81%,,,,,
player,201711120clt,pit,TuitSt00,special_teams,7,,,,,
player,201711120clt,pit,TuitSt00,st_pct,23%,,,,,
player,201711120clt,pit,WillVi01,pos,LB,,,,,
player,201711120clt,pit,WillVi01,offense,0,,,,,
player,201711120clt,pit,WillVi01,off_pct,0%,,,,,
player,201711120clt,pit,WillVi01,defense,44,,,,,
player,201711120clt,pit,WillVi01,def_pct,75%,,,,,
player,201711120clt,pit,WillVi01,special_teams,7,,,,,
player,201711120clt,pit,WillVi01,st_pct,23%,,,,,
player,201711120clt,pit,MitcMi99,pos,FS,,,,,
player,201711120clt,pit,MitcMi99,offense,0,,,,,
player,201711120clt,pit,MitcMi99,off_pct,0%,,,,,
player,201711120clt,pit,MitcMi99,defense,37,,,,,
player,201711120clt,pit,MitcMi99,def_pct,63%,,,,,
player,201711120clt,pit,MitcMi99,special_teams,2,,,,,
player,201711120clt,pit,MitcMi99,st_pct,7%,,,,,
player,201711120clt,pit,HiltMi01,pos,CB,,,,,
player,201711120clt,pit,HiltMi01,offense,0,,,,,
player,201711120clt,pit,HiltMi01,off_pct,0%,,,,,
player,201711120clt,pit,HiltMi01,defense,34,,,,,
player,201711120clt,pit,HiltMi01,def_pct,58%,,,,,
player,201711120clt,pit,HiltMi01,special_teams,8,,,,,
player,201711120clt,pit,HiltMi01,st_pct,27%,,,,,
player,201711120clt,pit,HargJa00,pos,NT,,,,,
player,201711120clt,pit,HargJa00,offense,0,,,,,
player,201711120clt,pit,HargJa00,off_pct,0%,,,,,
player,201711120clt,pit,HargJa00,defense,28,,,,,
player,201711120clt,pit,HargJa00,def_pct,47%,,,,,
player,201711120clt,pit,HargJa00,special_teams,0,,,,,
player,201711120clt,pit,HargJa00,st_pct,0%,,,,,
player,201711120clt,pit,GoldRo00,pos,SS,,,,,
player,201711120clt,pit,GoldRo00,offense,0,,,,,
player,201711120clt,pit,GoldRo00,off_pct,0%,,,,,
player,201711120clt,pit,GoldRo00,defense,23,,,,,
player,201711120clt,pit,GoldRo00,def_pct,39%,,,,,
player,201711120clt,pit,GoldRo00,special_teams,24,,,,,
player,201711120clt,pit,GoldRo00,st_pct,80%,,,,,
player,201711120clt,pit,GayxWi99,pos,CB,,,,,
player,201711120clt,pit,GayxWi99,offense,0,,,,,
player,201711120clt,pit,GayxWi99,off_pct,0%,,,,,
player,201711120clt,pit,GayxWi99,defense,16,,,,,
player,201711120clt,pit,GayxWi99,def_pct,27%,,,,,
player,201711120clt,pit,GayxWi99,special_teams,0,,,,,
player,201711120clt,pit,GayxWi99,st_pct,0%,,,,,
player,201711120clt,pit,AluaTy99,pos,DE,,,,,
player,201711120clt,pit,AluaTy99,offense,0,,,,,
player,201711120clt,pit,AluaTy99,off_pct,0%,,,,,
player,201711120clt,pit,AluaTy99,defense,11,,,,,
player,201711120clt,pit,AluaTy99,def_pct,19%,,,,,
player,201711120clt,pit,AluaTy99,special_teams,2,,,,,
player,201711120clt,pit,AluaTy99,st_pct,7%,,,,,
player,201711120clt,pit,HadeJo99,pos,CB,,,,,
player,201711120clt,pit,HadeJo99,offense,0,,,,,
player,201711120clt,pit,HadeJo99,off_pct,0%,,,,,
player,201711120clt,pit,HadeJo99,defense,10,,,,,
player,201711120clt,pit,HadeJo99,def_pct,17%,,,,,
player,201711120clt,pit,HadeJo99,special_teams,2,,,,,
player,201711120clt,pit,HadeJo99,st_pct,7%,,,,,
player,201711120clt,pit,WaltLe00,pos,DE,,,,,
player,201711120clt,pit,WaltLe00,offense,0,,,,,
player,201711120clt,pit,WaltLe00,off_pct,0%,,,,,
player,201711120clt,pit,WaltLe00,defense,7,,,,,
player,201711120clt,pit,WaltLe00,def_pct,12%,,,,,
player,201711120clt,pit,WaltLe00,special_teams,5,,,,,
player,201711120clt,pit,WaltLe00,st_pct,17%,,,,,
player,201711120clt,pit,ChicAn00,pos,LB,,,,,
player,201711120clt,pit,ChicAn00,offense,0,,,,,
player,201711120clt,pit,ChicAn00,off_pct,0%,,,,,
player,201711120clt,pit,ChicAn00,defense,2,,,,,
player,201711120clt,pit,ChicAn00,def_pct,3%,,,,,
player,201711120clt,pit,ChicAn00,special_teams,23,,,,,
player,201711120clt,pit,ChicAn00,st_pct,77%,,,,,
player,201711120clt,pit,MoatAr00,pos,LB,,,,,
player,201711120clt,pit,MoatAr00,offense,0,,,,,
player,201711120clt,pit,MoatAr00,off_pct,0%,,,,,
player,201711120clt,pit,MoatAr00,defense,2,,,,,
player,201711120clt,pit,MoatAr00,def_pct,3%,,,,,
player,201711120clt,pit,MoatAr00,special_teams,5,,,,,
player,201711120clt,pit,MoatAr00,st_pct,17%,,,,,
player,201711120clt,pit,MataTy00,pos,LB,,,,,
player,201711120clt,pit,MataTy00,offense,0,,,,,
player,201711120clt,pit,MataTy00,off_pct,0%,,,,,
player,201711120clt,pit,MataTy00,defense,0,,,,,
player,201711120clt,pit,MataTy00,def_pct,0%,,,,,
player,201711120clt,pit,MataTy00,special_teams,23,,,,,
player,201711120clt,pit,MataTy00,st_pct,77%,,,,,
player,201711120clt,pit,FortL.00,pos,LB,,,,,
player,201711120clt,pit,FortL.00,offense,0,,,,,
player,201711120clt,pit,FortL.00,off_pct,0%,,,,,
player,201711120clt,pit,FortL.00,defense,0,,,,,
player,201711120clt,pit,FortL.00,def_pct,0%,,,,,
player,201711120clt,pit,FortL.00,special_teams,23,,,,,
player,201711120clt,pit,FortL.00,st_pct,77%,,,,,
player,201711120clt,pit,HeywDa00,pos,WR,,,,,
player,201711120clt,pit,HeywDa00,offense,0,,,,,
player,201711120clt,pit,HeywDa00,off_pct,0%,,,,,
player,201711120clt,pit,HeywDa00,defense,0,,,,,
player,201711120clt,pit,HeywDa00,def_pct,0%,,,,,
player,201711120clt,pit,HeywDa00,special_teams,17,,,,,
player,201711120clt,pit,HeywDa00,st_pct,57%,,,,,
player,201711120clt,pit,WatsTe00,pos,RB,,,,,
player,201711120clt,pit,WatsTe00,offense,0,,,,,
player,201711120clt,pit,WatsTe00,off_pct,0%,,,,,
player,201711120clt,pit,WatsTe00,defense,0,,,,,
player,201711120clt,pit,WatsTe00,def_pct,0%,,,,,
player,201711120clt,pit,WatsTe00,special_teams,15,,,,,
player,201711120clt,pit,WatsTe00,st_pct,50%,,,,,
player,201711120clt,pit,WilcJ.00,pos,FS,,,,,
player,201711120clt,pit,WilcJ.00,offense,0,,,,,
player,201711120clt,pit,WilcJ.00,off_pct,0%,,,,,
player,201711120clt,pit,WilcJ.00,defense,0,,,,,
player,201711120clt,pit,WilcJ.00,def_pct,0%,,,,,
player,201711120clt,pit,WilcJ.00,special_teams,13,,,,,
player,201711120clt,pit,WilcJ.00,st_pct,43%,,,,,
player,201711120clt,pit,BerrJo00,pos,P,,,,,
player,201711120clt,pit,BerrJo00,offense,0,,,,,
player,201711120clt,pit,BerrJo00,off_pct,0%,,,,,
player,201711120clt,pit,BerrJo00,defense,0,,,,,
player,201711120clt,pit,BerrJo00,def_pct,0%,,,,,
player,201711120clt,pit,BerrJo00,special_teams,12,,,,,
player,201711120clt,pit,BerrJo00,st_pct,40%,,,,,
player,201711120clt,pit,CanaKa00,pos,LS,,,,,
player,201711120clt,pit,CanaKa00,offense,0,,,,,
player,201711120clt,pit,CanaKa00,off_pct,0%,,,,,
player,201711120clt,pit,CanaKa00,defense,0,,,,,
player,201711120clt,pit,CanaKa00,def_pct,0%,,,,,
player,201711120clt,pit,CanaKa00,special_teams,12,,,,,
player,201711120clt,pit,CanaKa00,st_pct,40%,,,,,
player,201711120clt,pit,BoswCh00,pos,K,,,,,
player,201711120clt,pit,BoswCh00,offense,0,,,,,
player,201711120clt,pit,BoswCh00,off_pct,0%,,,,,
player,201711120clt,pit,BoswCh00,defense,0,,,,,
player,201711120clt,pit,BoswCh00,def_pct,0%,,,,,
player,201711120clt,pit,BoswCh00,special_teams,8,,,,,
player,201711120clt,pit,BoswCh00,st_pct,27%,,,,,
