game,2017,1,20170910,201709100chi,atl,"Atlanta Falcons",23,chi,"Chicago Bears",17
player,201709100chi,chi,GoldEd00,tackles_solo,1,,,,,
player,201709100chi,chi,GoldEd00,tackles_assists,0,,,,,
player,201709100chi,chi,GoldEd00,tackles_loss,0,,,,,
player,201709100chi,chi,GoldEd00,qb_hits,1,,,,,
player,201709100chi,chi,GoldEd00,fumbles_rec,0,,,,,
player,201709100chi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201709100chi,chi,JoneCh05,def_int,0,,,,,
player,201709100chi,chi,JoneCh05,def_int_yds,0,,,,,
player,201709100chi,chi,JoneCh05,def_int_td,0,,,,,
player,201709100chi,chi,JoneCh05,def_int_long,0,,,,,
player,201709100chi,chi,JoneCh05,pass_defended,0,,,,,
player,201709100chi,chi,JoneCh05,sacks,0.0,,,,,
player,201709100chi,chi,JoneCh05,tackles_combined,1,,,,,
player,201709100chi,chi,JoneCh05,tackles_solo,0,,,,,
player,201709100chi,chi,JoneCh05,tackles_assists,1,,,,,
player,201709100chi,chi,JoneCh05,tackles_loss,0,,,,,
player,201709100chi,chi,JoneCh05,qb_hits,0,,,,,
player,201709100chi,chi,JoneCh05,fumbles_rec,0,,,,,
player,201709100chi,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201709100chi,chi,JoneCh05,fumbles_forced,0,,,,,
player,201709100chi,chi,LeBlCr01,def_int,0,,,,,
player,201709100chi,chi,LeBlCr01,def_int_yds,0,,,,,
player,201709100chi,chi,LeBlCr01,def_int_td,0,,,,,
player,201709100chi,chi,LeBlCr01,def_int_long,0,,,,,
player,201709100chi,chi,LeBlCr01,pass_defended,0,,,,,
player,201709100chi,chi,LeBlCr01,sacks,0.0,,,,,
player,201709100chi,chi,LeBlCr01,tackles_combined,1,,,,,
player,201709100chi,chi,LeBlCr01,tackles_solo,1,,,,,
player,201709100chi,chi,LeBlCr01,tackles_assists,0,,,,,
player,201709100chi,chi,LeBlCr01,tackles_loss,0,,,,,
player,201709100chi,chi,LeBlCr01,qb_hits,0,,,,,
player,201709100chi,chi,LeBlCr01,fumbles_rec,0,,,,,
player,201709100chi,chi,LeBlCr01,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,LeBlCr01,fumbles_rec_td,0,,,,,
player,201709100chi,chi,LeBlCr01,fumbles_forced,0,,,,,
player,201709100chi,chi,YounWi99,def_int,0,,,,,
player,201709100chi,chi,YounWi99,def_int_yds,0,,,,,
player,201709100chi,chi,YounWi99,def_int_td,0,,,,,
player,201709100chi,chi,YounWi99,def_int_long,0,,,,,
player,201709100chi,chi,YounWi99,pass_defended,0,,,,,
player,201709100chi,chi,YounWi99,sacks,0.0,,,,,
player,201709100chi,chi,YounWi99,tackles_combined,1,,,,,
player,201709100chi,chi,YounWi99,tackles_solo,1,,,,,
player,201709100chi,chi,YounWi99,tackles_assists,0,,,,,
player,201709100chi,chi,YounWi99,tackles_loss,0,,,,,
player,201709100chi,chi,YounWi99,qb_hits,0,,,,,
player,201709100chi,chi,YounWi99,fumbles_rec,0,,,,,
player,201709100chi,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201709100chi,chi,YounWi99,fumbles_forced,0,,,,,
player,201709100chi,chi,RobeRo00,def_int,0,,,,,
player,201709100chi,chi,RobeRo00,def_int_yds,0,,,,,
player,201709100chi,chi,RobeRo00,def_int_td,0,,,,,
player,201709100chi,chi,RobeRo00,def_int_long,0,,,,,
player,201709100chi,chi,RobeRo00,pass_defended,1,,,,,
player,201709100chi,chi,RobeRo00,sacks,0.0,,,,,
player,201709100chi,chi,RobeRo00,tackles_combined,0,,,,,
player,201709100chi,chi,RobeRo00,tackles_solo,0,,,,,
player,201709100chi,chi,RobeRo00,tackles_assists,0,,,,,
player,201709100chi,chi,RobeRo00,tackles_loss,0,,,,,
player,201709100chi,chi,RobeRo00,qb_hits,0,,,,,
player,201709100chi,chi,RobeRo00,fumbles_rec,1,,,,,
player,201709100chi,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,RobeRo00,fumbles_forced,0,,,,,
player,201709100chi,atl,RobeAn00,kick_ret,1,,,,,
player,201709100chi,atl,RobeAn00,kick_ret_yds,11,,,,,
player,201709100chi,atl,RobeAn00,kick_ret_yds_per_ret,11.0,,,,,
player,201709100chi,atl,RobeAn00,kick_ret_td,0,,,,,
player,201709100chi,atl,RobeAn00,kick_ret_long,11,,,,,
player,201709100chi,atl,RobeAn00,punt_ret,2,,,,,
player,201709100chi,atl,RobeAn00,punt_ret_yds,24,,,,,
player,201709100chi,atl,RobeAn00,punt_ret_yds_per_ret,12.0,,,,,
player,201709100chi,atl,RobeAn00,punt_ret_td,0,,,,,
player,201709100chi,atl,RobeAn00,punt_ret_long,15,,,,,
player,201709100chi,chi,CoheTa00,kick_ret,0,,,,,
player,201709100chi,chi,CoheTa00,kick_ret_yds,0,,,,,
player,201709100chi,chi,CoheTa00,kick_ret_yds_per_ret,,,,,,
player,201709100chi,chi,CoheTa00,kick_ret_td,0,,,,,
player,201709100chi,chi,CoheTa00,kick_ret_long,0,,,,,
player,201709100chi,chi,CoheTa00,punt_ret,3,,,,,
player,201709100chi,chi,CoheTa00,punt_ret_yds,45,,,,,
player,201709100chi,chi,CoheTa00,punt_ret_yds_per_ret,15.0,,,,,
player,201709100chi,chi,CoheTa00,punt_ret_td,0,,,,,
player,201709100chi,chi,CoheTa00,punt_ret_long,17,,,,,
player,201709100chi,chi,ThomDe04,kick_ret,2,,,,,
player,201709100chi,chi,ThomDe04,kick_ret_yds,47,,,,,
player,201709100chi,chi,ThomDe04,kick_ret_yds_per_ret,23.5,,,,,
player,201709100chi,chi,ThomDe04,kick_ret_td,0,,,,,
player,201709100chi,chi,ThomDe04,kick_ret_long,27,,,,,
player,201709100chi,chi,ThomDe04,punt_ret,0,,,,,
player,201709100chi,chi,ThomDe04,punt_ret_yds,0,,,,,
player,201709100chi,chi,ThomDe04,punt_ret_yds_per_ret,,,,,,
player,201709100chi,chi,ThomDe04,punt_ret_td,0,,,,,
player,201709100chi,chi,ThomDe04,punt_ret_long,0,,,,,
player,201709100chi,chi,CunnBe01,kick_ret,1,,,,,
player,201709100chi,chi,CunnBe01,kick_ret_yds,23,,,,,
player,201709100chi,chi,CunnBe01,kick_ret_yds_per_ret,23.0,,,,,
player,201709100chi,chi,CunnBe01,kick_ret_td,0,,,,,
player,201709100chi,chi,CunnBe01,kick_ret_long,23,,,,,
player,201709100chi,chi,CunnBe01,punt_ret,0,,,,,
player,201709100chi,chi,CunnBe01,punt_ret_yds,0,,,,,
player,201709100chi,chi,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201709100chi,chi,CunnBe01,punt_ret_td,0,,,,,
player,201709100chi,chi,CunnBe01,punt_ret_long,0,,,,,
player,201709100chi,atl,bryanmat01,xpm,2,,,,,
player,201709100chi,atl,bryanmat01,xpa,2,,,,,
player,201709100chi,atl,bryanmat01,fgm,3,,,,,
player,201709100chi,atl,bryanmat01,fga,3,,,,,
player,201709100chi,atl,bryanmat01,punt,0,,,,,
player,201709100chi,atl,bryanmat01,punt_yds,0,,,,,
player,201709100chi,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201709100chi,atl,bryanmat01,punt_long,0,,,,,
player,201709100chi,atl,BoshMa00,xpm,,,,,,
player,201709100chi,atl,BoshMa00,xpa,,,,,,
player,201709100chi,atl,BoshMa00,fgm,,,,,,
player,201709100chi,atl,BoshMa00,fga,,,,,,
player,201709100chi,atl,BoshMa00,punt,3,,,,,
player,201709100chi,atl,BoshMa00,punt_yds,178,,,,,
player,201709100chi,atl,BoshMa00,punt_yds_per_punt,59.3,,,,,
player,201709100chi,atl,BoshMa00,punt_long,62,,,,,
player,201709100chi,chi,barthco01,xpm,2,,,,,
player,201709100chi,chi,barthco01,xpa,2,,,,,
player,201709100chi,chi,barthco01,fgm,1,,,,,
player,201709100chi,chi,barthco01,fga,1,,,,,
player,201709100chi,chi,barthco01,punt,0,,,,,
player,201709100chi,chi,barthco01,punt_yds,0,,,,,
player,201709100chi,chi,barthco01,punt_yds_per_punt,,,,,,
player,201709100chi,chi,barthco01,punt_long,0,,,,,
player,201709100chi,chi,ODonPa00,xpm,,,,,,
player,201709100chi,chi,ODonPa00,xpa,,,,,,
player,201709100chi,chi,ODonPa00,fgm,,,,,,
player,201709100chi,chi,ODonPa00,fga,,,,,,
player,201709100chi,chi,ODonPa00,punt,5,,,,,
player,201709100chi,chi,ODonPa00,punt_yds,244,,,,,
player,201709100chi,chi,ODonPa00,punt_yds_per_punt,48.8,,,,,
player,201709100chi,chi,ODonPa00,punt_long,69,,,,,
player,201709100chi,chi,CompTo00,pos,T,,,,,
player,201709100chi,chi,CompTo00,offense,67,,,,,
player,201709100chi,chi,CompTo00,off_pct,100%,,,,,
player,201709100chi,chi,CompTo00,defense,0,,,,,
player,201709100chi,chi,CompTo00,def_pct,0%,,,,,
player,201709100chi,chi,CompTo00,special_teams,3,,,,,
player,201709100chi,chi,CompTo00,st_pct,12%,,,,,
player,201709100chi,chi,MassBo00,pos,T,,,,,
player,201709100chi,chi,MassBo00,offense,67,,,,,
player,201709100chi,chi,MassBo00,off_pct,100%,,,,,
player,201709100chi,chi,MassBo00,defense,0,,,,,
player,201709100chi,chi,MassBo00,def_pct,0%,,,,,
player,201709100chi,chi,MassBo00,special_teams,3,,,,,
player,201709100chi,chi,MassBo00,st_pct,12%,,,,,
player,201709100chi,chi,LenoCh00,pos,T,,,,,
player,201709100chi,chi,LenoCh00,offense,67,,,,,
player,201709100chi,chi,LenoCh00,off_pct,100%,,,,,
player,201709100chi,chi,LenoCh00,defense,0,,,,,
player,201709100chi,chi,LenoCh00,def_pct,0%,,,,,
player,201709100chi,chi,LenoCh00,special_teams,3,,,,,
player,201709100chi,chi,LenoCh00,st_pct,12%,,,,,
player,201709100chi,chi,SittJo20,pos,G,,,,,
player,201709100chi,chi,SittJo20,offense,67,,,,,
player,201709100chi,chi,SittJo20,off_pct,100%,,,,,
player,201709100chi,chi,SittJo20,defense,0,,,,,
player,201709100chi,chi,SittJo20,def_pct,0%,,,,,
player,201709100chi,chi,SittJo20,special_teams,3,,,,,
player,201709100chi,chi,SittJo20,st_pct,12%,,,,,
player,201709100chi,chi,WhitCo03,pos,C,,,,,
player,201709100chi,chi,WhitCo03,offense,67,,,,,
player,201709100chi,chi,WhitCo03,off_pct,100%,,,,,
player,201709100chi,chi,WhitCo03,defense,0,,,,,
player,201709100chi,chi,WhitCo03,def_pct,0%,,,,,
player,201709100chi,chi,WhitCo03,special_teams,0,,,,,
player,201709100chi,chi,WhitCo03,st_pct,0%,,,,,
player,201709100chi,chi,GlenMi00,pos,QB,,,,,
player,201709100chi,chi,GlenMi00,offense,67,,,,,
player,201709100chi,chi,GlenMi00,off_pct,100%,,,,,
player,201709100chi,chi,GlenMi00,defense,0,,,,,
player,201709100chi,chi,GlenMi00,def_pct,0%,,,,,
player,201709100chi,chi,GlenMi00,special_teams,0,,,,,
player,201709100chi,chi,GlenMi00,st_pct,0%,,,,,
player,201709100chi,chi,SimsDi00,pos,TE,,,,,
player,201709100chi,chi,SimsDi00,offense,48,,,,,
player,201709100chi,chi,SimsDi00,off_pct,72%,,,,,
player,201709100chi,chi,SimsDi00,defense,0,,,,,
player,201709100chi,chi,SimsDi00,def_pct,0%,,,,,
player,201709100chi,chi,SimsDi00,special_teams,3,,,,,
player,201709100chi,chi,SimsDi00,st_pct,12%,,,,,
player,201709100chi,chi,WhitKe00,pos,WR,,,,,
player,201709100chi,chi,WhitKe00,offense,47,,,,,
player,201709100chi,chi,WhitKe00,off_pct,70%,,,,,
player,201709100chi,chi,WhitKe00,defense,0,,,,,
player,201709100chi,chi,WhitKe00,def_pct,0%,,,,,
player,201709100chi,chi,WhitKe00,special_teams,0,,,,,
player,201709100chi,chi,WhitKe00,st_pct,0%,,,,,
player,201709100chi,chi,ThomDe04,pos,WR,,,,,
player,201709100chi,chi,ThomDe04,offense,44,,,,,
player,201709100chi,chi,ThomDe04,off_pct,66%,,,,,
player,201709100chi,chi,ThomDe04,defense,0,,,,,
player,201709100chi,chi,ThomDe04,def_pct,0%,,,,,
player,201709100chi,chi,ThomDe04,special_teams,5,,,,,
player,201709100chi,chi,ThomDe04,st_pct,19%,,,,,
player,201709100chi,chi,MillZa02,pos,TE,,,,,
player,201709100chi,chi,MillZa02,offense,40,,,,,
player,201709100chi,chi,MillZa02,off_pct,60%,,,,,
player,201709100chi,chi,MillZa02,defense,0,,,,,
player,201709100chi,chi,MillZa02,def_pct,0%,,,,,
player,201709100chi,chi,MillZa02,special_teams,4,,,,,
player,201709100chi,chi,MillZa02,st_pct,15%,,,,,
player,201709100chi,chi,WrigKe01,pos,WR,,,,,
player,201709100chi,chi,WrigKe01,offense,39,,,,,
player,201709100chi,chi,WrigKe01,off_pct,58%,,,,,
player,201709100chi,chi,WrigKe01,defense,0,,,,,
player,201709100chi,chi,WrigKe01,def_pct,0%,,,,,
player,201709100chi,chi,WrigKe01,special_teams,0,,,,,
player,201709100chi,chi,WrigKe01,st_pct,0%,,,,,
player,201709100chi,chi,HowaJo00,pos,RB,,,,,
player,201709100chi,chi,HowaJo00,offense,38,,,,,
player,201709100chi,chi,HowaJo00,off_pct,57%,,,,,
player,201709100chi,chi,HowaJo00,defense,0,,,,,
player,201709100chi,chi,HowaJo00,def_pct,0%,,,,,
player,201709100chi,chi,HowaJo00,special_teams,0,,,,,
player,201709100chi,chi,HowaJo00,st_pct,0%,,,,,
player,201709100chi,chi,BellJo02,pos,WR,,,,,
player,201709100chi,chi,BellJo02,offense,33,,,,,
player,201709100chi,chi,BellJo02,off_pct,49%,,,,,
player,201709100chi,chi,BellJo02,defense,0,,,,,
player,201709100chi,chi,BellJo02,def_pct,0%,,,,,
player,201709100chi,chi,BellJo02,special_teams,10,,,,,
player,201709100chi,chi,BellJo02,st_pct,38%,,,,,
player,201709100chi,chi,CoheTa00,pos,RB,,,,,
player,201709100chi,chi,CoheTa00,offense,28,,,,,
player,201709100chi,chi,CoheTa00,off_pct,42%,,,,,
player,201709100chi,chi,CoheTa00,defense,0,,,,,
player,201709100chi,chi,CoheTa00,def_pct,0%,,,,,
player,201709100chi,chi,CoheTa00,special_teams,3,,,,,
player,201709100chi,chi,CoheTa00,st_pct,12%,,,,,
player,201709100chi,chi,ShahAd00,pos,TE,,,,,
player,201709100chi,chi,ShahAd00,offense,8,,,,,
player,201709100chi,chi,ShahAd00,off_pct,12%,,,,,
player,201709100chi,chi,ShahAd00,defense,0,,,,,
player,201709100chi,chi,ShahAd00,def_pct,0%,,,,,
player,201709100chi,chi,ShahAd00,special_teams,17,,,,,
player,201709100chi,chi,ShahAd00,st_pct,65%,,,,,
player,201709100chi,chi,BurtMi00,pos,FB,,,,,
player,201709100chi,chi,BurtMi00,offense,6,,,,,
player,201709100chi,chi,BurtMi00,off_pct,9%,,,,,
player,201709100chi,chi,BurtMi00,defense,0,,,,,
player,201709100chi,chi,BurtMi00,def_pct,0%,,,,,
player,201709100chi,chi,BurtMi00,special_teams,6,,,,,
player,201709100chi,chi,BurtMi00,st_pct,23%,,,,,
player,201709100chi,chi,CunnBe01,pos,RB,,,,,
player,201709100chi,chi,CunnBe01,offense,4,,,,,
player,201709100chi,chi,CunnBe01,off_pct,6%,,,,,
player,201709100chi,chi,CunnBe01,defense,0,,,,,
player,201709100chi,chi,CunnBe01,def_pct,0%,,,,,
player,201709100chi,chi,CunnBe01,special_teams,6,,,,,
player,201709100chi,chi,CunnBe01,st_pct,23%,,,,,
player,201709100chi,chi,JackEd01,pos,FS,,,,,
player,201709100chi,chi,JackEd01,offense,0,,,,,
player,201709100chi,chi,JackEd01,off_pct,0%,,,,,
player,201709100chi,chi,JackEd01,defense,59,,,,,
player,201709100chi,chi,JackEd01,def_pct,100%,,,,,
player,201709100chi,chi,JackEd01,special_teams,9,,,,,
player,201709100chi,chi,JackEd01,st_pct,35%,,,,,
player,201709100chi,chi,CoopMa00,pos,CB,,,,,
player,201709100chi,chi,CoopMa00,offense,0,,,,,
player,201709100chi,chi,CoopMa00,off_pct,0%,,,,,
player,201709100chi,chi,CoopMa00,defense,59,,,,,
player,201709100chi,chi,CoopMa00,def_pct,100%,,,,,
player,201709100chi,chi,CoopMa00,special_teams,5,,,,,
player,201709100chi,chi,CoopMa00,st_pct,19%,,,,,
player,201709100chi,chi,DempQu99,pos,SS,,,,,
player,201709100chi,chi,DempQu99,offense,0,,,,,
player,201709100chi,chi,DempQu99,off_pct,0%,,,,,
player,201709100chi,chi,DempQu99,defense,59,,,,,
player,201709100chi,chi,DempQu99,def_pct,100%,,,,,
player,201709100chi,chi,DempQu99,special_teams,0,,,,,
player,201709100chi,chi,DempQu99,st_pct,0%,,,,,
player,201709100chi,chi,FullKy00,pos,CB,,,,,
player,201709100chi,chi,FullKy00,offense,0,,,,,
player,201709100chi,chi,FullKy00,off_pct,0%,,,,,
player,201709100chi,chi,FullKy00,defense,59,,,,,
player,201709100chi,chi,FullKy00,def_pct,100%,,,,,
player,201709100chi,chi,FullKy00,special_teams,0,,,,,
player,201709100chi,chi,FullKy00,st_pct,0%,,,,,
player,201709100chi,chi,FreeJe00,pos,LB,,,,,
player,201709100chi,chi,FreeJe00,offense,0,,,,,
player,201709100chi,chi,FreeJe00,off_pct,0%,,,,,
player,201709100chi,chi,FreeJe00,defense,56,,,,,
player,201709100chi,chi,FreeJe00,def_pct,95%,,,,,
player,201709100chi,chi,FreeJe00,special_teams,0,,,,,
player,201709100chi,chi,FreeJe00,st_pct,0%,,,,,
player,201709100chi,chi,FloyLe00,pos,LB,,,,,
player,201709100chi,chi,FloyLe00,offense,0,,,,,
player,201709100chi,chi,FloyLe00,off_pct,0%,,,,,
player,201709100chi,chi,FloyLe00,defense,55,,,,,
player,201709100chi,chi,FloyLe00,def_pct,93%,,,,,
player,201709100chi,chi,FloyLe00,special_teams,0,,,,,
player,201709100chi,chi,FloyLe00,st_pct,0%,,,,,
player,201709100chi,chi,HickAk00,pos,DE,,,,,
player,201709100chi,chi,HickAk00,offense,0,,,,,
player,201709100chi,chi,HickAk00,off_pct,0%,,,,,
player,201709100chi,chi,HickAk00,defense,49,,,,,
player,201709100chi,chi,HickAk00,def_pct,83%,,,,,
player,201709100chi,chi,HickAk00,special_teams,5,,,,,
player,201709100chi,chi,HickAk00,st_pct,19%,,,,,
player,201709100chi,chi,TrevDa00,pos,LB,,,,,
player,201709100chi,chi,TrevDa00,offense,0,,,,,
player,201709100chi,chi,TrevDa00,off_pct,0%,,,,,
player,201709100chi,chi,TrevDa00,defense,42,,,,,
player,201709100chi,chi,TrevDa00,def_pct,71%,,,,,
player,201709100chi,chi,TrevDa00,special_teams,0,,,,,
player,201709100chi,chi,TrevDa00,st_pct,0%,,,,,
player,201709100chi,chi,GoldEd00,pos,NT,,,,,
player,201709100chi,chi,GoldEd00,offense,0,,,,,
player,201709100chi,chi,GoldEd00,off_pct,0%,,,,,
player,201709100chi,chi,GoldEd00,defense,40,,,,,
player,201709100chi,chi,GoldEd00,def_pct,68%,,,,,
player,201709100chi,chi,GoldEd00,special_teams,5,,,,,
player,201709100chi,chi,GoldEd00,st_pct,19%,,,,,
player,201709100chi,chi,AchoSa00,pos,LB,,,,,
player,201709100chi,chi,AchoSa00,offense,0,,,,,
player,201709100chi,chi,AchoSa00,off_pct,0%,,,,,
player,201709100chi,chi,AchoSa00,defense,39,,,,,
player,201709100chi,chi,AchoSa00,def_pct,66%,,,,,
player,201709100chi,chi,AchoSa00,special_teams,18,,,,,
player,201709100chi,chi,AchoSa00,st_pct,69%,,,,,
player,201709100chi,chi,UnreMi00,pos,DE,,,,,
player,201709100chi,chi,UnreMi00,offense,0,,,,,
player,201709100chi,chi,UnreMi00,off_pct,0%,,,,,
player,201709100chi,chi,UnreMi00,defense,31,,,,,
player,201709100chi,chi,UnreMi00,def_pct,53%,,,,,
player,201709100chi,chi,UnreMi00,special_teams,8,,,,,
player,201709100chi,chi,UnreMi00,st_pct,31%,,,,,
player,201709100chi,chi,CallBr00,pos,CB,,,,,
player,201709100chi,chi,CallBr00,offense,0,,,,,
player,201709100chi,chi,CallBr00,off_pct,0%,,,,,
player,201709100chi,chi,CallBr00,defense,31,,,,,
player,201709100chi,chi,CallBr00,def_pct,53%,,,,,
player,201709100chi,chi,CallBr00,special_teams,0,,,,,
player,201709100chi,chi,CallBr00,st_pct,0%,,,,,
player,201709100chi,chi,BullJo00,pos,DE,,,,,
player,201709100chi,chi,BullJo00,offense,0,,,,,
player,201709100chi,chi,BullJo00,off_pct,0%,,,,,
player,201709100chi,chi,BullJo00,defense,21,,,,,
player,201709100chi,chi,BullJo00,def_pct,36%,,,,,
player,201709100chi,chi,BullJo00,special_teams,0,,,,,
player,201709100chi,chi,BullJo00,st_pct,0%,,,,,
player,201709100chi,chi,YounWi99,pos,LB,,,,,
player,201709100chi,chi,YounWi99,offense,0,,,,,
player,201709100chi,chi,YounWi99,off_pct,0%,,,,,
player,201709100chi,chi,YounWi99,defense,20,,,,,
player,201709100chi,chi,YounWi99,def_pct,34%,,,,,
player,201709100chi,chi,YounWi99,special_teams,0,,,,,
player,201709100chi,chi,YounWi99,st_pct,0%,,,,,
player,201709100chi,chi,RobeRo00,pos,DE,,,,,
player,201709100chi,chi,RobeRo00,offense,0,,,,,
player,201709100chi,chi,RobeRo00,off_pct,0%,,,,,
player,201709100chi,chi,RobeRo00,defense,18,,,,,
player,201709100chi,chi,RobeRo00,def_pct,31%,,,,,
player,201709100chi,chi,RobeRo00,special_teams,14,,,,,
player,201709100chi,chi,RobeRo00,st_pct,54%,,,,,
player,201709100chi,chi,KwiaNi00,pos,LB,,,,,
player,201709100chi,chi,KwiaNi00,offense,0,,,,,
player,201709100chi,chi,KwiaNi00,off_pct,0%,,,,,
player,201709100chi,chi,KwiaNi00,defense,7,,,,,
player,201709100chi,chi,KwiaNi00,def_pct,12%,,,,,
player,201709100chi,chi,KwiaNi00,special_teams,23,,,,,
player,201709100chi,chi,KwiaNi00,st_pct,88%,,,,,
player,201709100chi,chi,McPhPe00,pos,LB,,,,,
player,201709100chi,chi,McPhPe00,offense,0,,,,,
player,201709100chi,chi,McPhPe00,off_pct,0%,,,,,
player,201709100chi,chi,McPhPe00,defense,4,,,,,
player,201709100chi,chi,McPhPe00,def_pct,7%,,,,,
player,201709100chi,chi,McPhPe00,special_teams,0,,,,,
player,201709100chi,chi,McPhPe00,st_pct,0%,,,,,
player,201709100chi,chi,AmosAd00,pos,FS,,,,,
player,201709100chi,chi,AmosAd00,offense,0,,,,,
player,201709100chi,chi,AmosAd00,off_pct,0%,,,,,
player,201709100chi,chi,AmosAd00,defense,0,,,,,
player,201709100chi,chi,AmosAd00,def_pct,0%,,,,,
player,201709100chi,chi,AmosAd00,special_teams,23,,,,,
player,201709100chi,chi,AmosAd00,st_pct,88%,,,,,
player,201709100chi,chi,McMaSh99,pos,CB,,,,,
player,201709100chi,chi,McMaSh99,offense,0,,,,,
player,201709100chi,chi,McMaSh99,off_pct,0%,,,,,
player,201709100chi,chi,McMaSh99,defense,0,,,,,
player,201709100chi,chi,McMaSh99,def_pct,0%,,,,,
player,201709100chi,chi,McMaSh99,special_teams,23,,,,,
player,201709100chi,chi,McMaSh99,st_pct,88%,,,,,
player,201709100chi,chi,JoneCh05,pos,LB,,,,,
player,201709100chi,chi,JoneCh05,offense,0,,,,,
player,201709100chi,chi,JoneCh05,off_pct,0%,,,,,
player,201709100chi,chi,JoneCh05,defense,0,,,,,
player,201709100chi,chi,JoneCh05,def_pct,0%,,,,,
player,201709100chi,chi,JoneCh05,special_teams,23,,,,,
player,201709100chi,chi,JoneCh05,st_pct,88%,,,,,
player,201709100chi,chi,BrowDa04,pos,TE,,,,,
player,201709100chi,chi,BrowDa04,offense,0,,,,,
player,201709100chi,chi,BrowDa04,off_pct,0%,,,,,
player,201709100chi,chi,BrowDa04,defense,0,,,,,
player,201709100chi,chi,BrowDa04,def_pct,0%,,,,,
player,201709100chi,chi,BrowDa04,special_teams,18,,,,,
player,201709100chi,chi,BrowDa04,st_pct,69%,,,,,
player,201709100chi,chi,BushDe00,pos,SS,,,,,
player,201709100chi,chi,BushDe00,offense,0,,,,,
player,201709100chi,chi,BushDe00,off_pct,0%,,,,,
player,201709100chi,chi,BushDe00,defense,0,,,,,
player,201709100chi,chi,BushDe00,def_pct,0%,,,,,
player,201709100chi,chi,BushDe00,special_teams,13,,,,,
player,201709100chi,chi,BushDe00,st_pct,50%,,,,,
player,201709100chi,chi,DePaAn00,pos,LS,,,,,
player,201709100chi,chi,DePaAn00,offense,0,,,,,
player,201709100chi,chi,DePaAn00,off_pct,0%,,,,,
player,201709100chi,chi,DePaAn00,defense,0,,,,,
player,201709100chi,chi,DePaAn00,def_pct,0%,,,,,
player,201709100chi,chi,DePaAn00,special_teams,8,,,,,
player,201709100chi,chi,DePaAn00,st_pct,31%,,,,,
player,201709100chi,chi,ODonPa00,pos,P,,,,,
player,201709100chi,chi,ODonPa00,offense,0,,,,,
player,201709100chi,chi,ODonPa00,off_pct,0%,,,,,
player,201709100chi,chi,ODonPa00,defense,0,,,,,
player,201709100chi,chi,ODonPa00,def_pct,0%,,,,,
player,201709100chi,chi,ODonPa00,special_teams,8,,,,,
player,201709100chi,chi,ODonPa00,st_pct,31%,,,,,
player,201709100chi,chi,LeBlCr01,pos,CB,,,,,
player,201709100chi,chi,LeBlCr01,offense,0,,,,,
player,201709100chi,chi,LeBlCr01,off_pct,0%,,,,,
player,201709100chi,chi,LeBlCr01,defense,0,,,,,
player,201709100chi,chi,LeBlCr01,def_pct,0%,,,,,
player,201709100chi,chi,LeBlCr01,special_teams,7,,,,,
player,201709100chi,chi,LeBlCr01,st_pct,27%,,,,,
player,201709100chi,chi,barthco01,pos,K,,,,,
player,201709100chi,chi,barthco01,offense,0,,,,,
player,201709100chi,chi,barthco01,off_pct,0%,,,,,
player,201709100chi,chi,barthco01,defense,0,,,,,
player,201709100chi,chi,barthco01,def_pct,0%,,,,,
player,201709100chi,chi,barthco01,special_teams,7,,,,,
player,201709100chi,chi,barthco01,st_pct,27%,,,,,
player,201709100chi,chi,SoweBr00,pos,T,,,,,
player,201709100chi,chi,SoweBr00,offense,0,,,,,
player,201709100chi,chi,SoweBr00,off_pct,0%,,,,,
player,201709100chi,chi,SoweBr00,defense,0,,,,,
player,201709100chi,chi,SoweBr00,def_pct,0%,,,,,
player,201709100chi,chi,SoweBr00,special_teams,3,,,,,
player,201709100chi,chi,SoweBr00,st_pct,12%,,,,,
player,201709100chi,atl,SchrRy00,pos,T,,,,,
player,201709100chi,atl,SchrRy00,offense,59,,,,,
player,201709100chi,atl,SchrRy00,off_pct,100%,,,,,
player,201709100chi,atl,SchrRy00,defense,0,,,,,
player,201709100chi,atl,SchrRy00,def_pct,0%,,,,,
player,201709100chi,atl,SchrRy00,special_teams,5,,,,,
player,201709100chi,atl,SchrRy00,st_pct,19%,,,,,
player,201709100chi,atl,LeviAn20,pos,G,,,,,
player,201709100chi,atl,LeviAn20,offense,59,,,,,
player,201709100chi,atl,LeviAn20,off_pct,100%,,,,,
player,201709100chi,atl,LeviAn20,defense,0,,,,,
player,201709100chi,atl,LeviAn20,def_pct,0%,,,,,
player,201709100chi,atl,LeviAn20,special_teams,5,,,,,
