game,2011,1,20110908,201109080gnb,nor,"New Orleans Saints",34,gnb,"Green Bay Packers",42
player,201109080gnb,gnb,JennGr00,fumbles_lost,,,,,,
player,201109080gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201109080gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201109080gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201109080gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201109080gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201109080gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201109080gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201109080gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201109080gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201109080gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201109080gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201109080gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201109080gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201109080gnb,gnb,NelsJo00,targets,8,,,,,
player,201109080gnb,gnb,NelsJo00,rec,6,,,,,
player,201109080gnb,gnb,NelsJo00,rec_yds,77,,,,,
player,201109080gnb,gnb,NelsJo00,rec_td,1,,,,,
player,201109080gnb,gnb,NelsJo00,rec_long,36,,,,,
player,201109080gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201109080gnb,gnb,NelsJo00,fumbles_lost,,,,,,
player,201109080gnb,gnb,FinlJe00,pass_cmp,0,,,,,
player,201109080gnb,gnb,FinlJe00,pass_att,0,,,,,
player,201109080gnb,gnb,FinlJe00,pass_yds,0,,,,,
player,201109080gnb,gnb,FinlJe00,pass_td,0,,,,,
player,201109080gnb,gnb,FinlJe00,pass_int,0,,,,,
player,201109080gnb,gnb,FinlJe00,pass_sacked,0,,,,,
player,201109080gnb,gnb,FinlJe00,pass_sacked_yds,0,,,,,
player,201109080gnb,gnb,FinlJe00,pass_long,0,,,,,
player,201109080gnb,gnb,FinlJe00,pass_rating,,,,,,
player,201109080gnb,gnb,FinlJe00,rush_att,0,,,,,
player,201109080gnb,gnb,FinlJe00,rush_yds,0,,,,,
player,201109080gnb,gnb,FinlJe00,rush_td,0,,,,,
player,201109080gnb,gnb,FinlJe00,rush_long,0,,,,,
player,201109080gnb,gnb,FinlJe00,targets,4,,,,,
player,201109080gnb,gnb,FinlJe00,rec,3,,,,,
player,201109080gnb,gnb,FinlJe00,rec_yds,53,,,,,
player,201109080gnb,gnb,FinlJe00,rec_td,0,,,,,
player,201109080gnb,gnb,FinlJe00,rec_long,20,,,,,
player,201109080gnb,gnb,FinlJe00,fumbles,0,,,,,
player,201109080gnb,gnb,FinlJe00,fumbles_lost,,,,,,
player,201109080gnb,gnb,DrivDo00,pass_cmp,0,,,,,
player,201109080gnb,gnb,DrivDo00,pass_att,0,,,,,
player,201109080gnb,gnb,DrivDo00,pass_yds,0,,,,,
player,201109080gnb,gnb,DrivDo00,pass_td,0,,,,,
player,201109080gnb,gnb,DrivDo00,pass_int,0,,,,,
player,201109080gnb,gnb,DrivDo00,pass_sacked,0,,,,,
player,201109080gnb,gnb,DrivDo00,pass_sacked_yds,0,,,,,
player,201109080gnb,gnb,DrivDo00,pass_long,0,,,,,
player,201109080gnb,gnb,DrivDo00,pass_rating,,,,,,
player,201109080gnb,gnb,DrivDo00,rush_att,0,,,,,
player,201109080gnb,gnb,DrivDo00,rush_yds,0,,,,,
player,201109080gnb,gnb,DrivDo00,rush_td,0,,,,,
player,201109080gnb,gnb,DrivDo00,rush_long,0,,,,,
player,201109080gnb,gnb,DrivDo00,targets,7,,,,,
player,201109080gnb,gnb,DrivDo00,rec,4,,,,,
player,201109080gnb,gnb,DrivDo00,rec_yds,41,,,,,
player,201109080gnb,gnb,DrivDo00,rec_td,0,,,,,
player,201109080gnb,gnb,DrivDo00,rec_long,16,,,,,
player,201109080gnb,gnb,DrivDo00,fumbles,0,,,,,
player,201109080gnb,gnb,DrivDo00,fumbles_lost,,,,,,
player,201109080gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201109080gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201109080gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201109080gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201109080gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201109080gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201109080gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201109080gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201109080gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201109080gnb,gnb,CobbRa00,rush_att,0,,,,,
player,201109080gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201109080gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201109080gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201109080gnb,gnb,CobbRa00,targets,2,,,,,
player,201109080gnb,gnb,CobbRa00,rec,2,,,,,
player,201109080gnb,gnb,CobbRa00,rec_yds,35,,,,,
player,201109080gnb,gnb,CobbRa00,rec_td,1,,,,,
player,201109080gnb,gnb,CobbRa00,rec_long,32,,,,,
player,201109080gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201109080gnb,gnb,CobbRa00,fumbles_lost,,,,,,
player,201109080gnb,gnb,CrabTo00,pass_cmp,0,,,,,
player,201109080gnb,gnb,CrabTo00,pass_att,0,,,,,
player,201109080gnb,gnb,CrabTo00,pass_yds,0,,,,,
player,201109080gnb,gnb,CrabTo00,pass_td,0,,,,,
player,201109080gnb,gnb,CrabTo00,pass_int,0,,,,,
player,201109080gnb,gnb,CrabTo00,pass_sacked,0,,,,,
player,201109080gnb,gnb,CrabTo00,pass_sacked_yds,0,,,,,
player,201109080gnb,gnb,CrabTo00,pass_long,0,,,,,
player,201109080gnb,gnb,CrabTo00,pass_rating,,,,,,
player,201109080gnb,gnb,CrabTo00,rush_att,0,,,,,
player,201109080gnb,gnb,CrabTo00,rush_yds,0,,,,,
player,201109080gnb,gnb,CrabTo00,rush_td,0,,,,,
player,201109080gnb,gnb,CrabTo00,rush_long,0,,,,,
player,201109080gnb,gnb,CrabTo00,targets,1,,,,,
player,201109080gnb,gnb,CrabTo00,rec,1,,,,,
player,201109080gnb,gnb,CrabTo00,rec_yds,4,,,,,
player,201109080gnb,gnb,CrabTo00,rec_td,0,,,,,
player,201109080gnb,gnb,CrabTo00,rec_long,4,,,,,
player,201109080gnb,gnb,CrabTo00,fumbles,0,,,,,
player,201109080gnb,gnb,CrabTo00,fumbles_lost,,,,,,
player,201109080gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201109080gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201109080gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201109080gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201109080gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201109080gnb,gnb,JoneJa04,pass_sacked,0,,,,,
player,201109080gnb,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201109080gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201109080gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201109080gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201109080gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201109080gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201109080gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201109080gnb,gnb,JoneJa04,targets,1,,,,,
player,201109080gnb,gnb,JoneJa04,rec,1,,,,,
player,201109080gnb,gnb,JoneJa04,rec_yds,1,,,,,
player,201109080gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201109080gnb,gnb,JoneJa04,rec_long,1,,,,,
player,201109080gnb,gnb,JoneJa04,fumbles,0,,,,,
player,201109080gnb,gnb,JoneJa04,fumbles_lost,,,,,,
player,201109080gnb,nor,CasiJo99,def_int,0,,,,,
player,201109080gnb,nor,CasiJo99,def_int_yds,0,,,,,
player,201109080gnb,nor,CasiJo99,def_int_td,0,,,,,
player,201109080gnb,nor,CasiJo99,def_int_long,0,,,,,
player,201109080gnb,nor,CasiJo99,pass_defended,0,,,,,
player,201109080gnb,nor,CasiJo99,sacks,1.0,,,,,
player,201109080gnb,nor,CasiJo99,tackles_combined,2,,,,,
player,201109080gnb,nor,CasiJo99,tackles_solo,2,,,,,
player,201109080gnb,nor,CasiJo99,tackles_assists,0,,,,,
player,201109080gnb,nor,CasiJo99,tackles_loss,1,,,,,
player,201109080gnb,nor,CasiJo99,qb_hits,1,,,,,
player,201109080gnb,nor,CasiJo99,fumbles_rec,0,,,,,
